Block,Time,FSTPP I & II,KHSTPP-I,KHSTPP-II,TALA,SASAN,BRBCL,DULHASTI,DADRI_LF,KOTESHWR,AURY_LF,CHAMERA3,JHAJJAR,SINGRAULI,SINGRAULI_HYDRO,PARBATI3,ANTA_LF,DHAULIGNGA,URI,DADRI_RF,UNCHAHAR1,AURY_GF,UNCHAHAR3,RIHAND2,CHAMERA2,TANAKPUR,DADRI_CRF,KOLDAM,URI2,DADRI_GF,DADRT2,UNCHAHAR2,NJPC,RIHAND3,BSIUL,RAMPUR,SALAL,SEWA2,RIHAND1,RAPPC,NAPP,CHAMERA1,RAPPB,ANTA_GF,AURY_RF,TANDA2,ANTA_CRF,TEHRI,ANTA_RF,KISHANGANGA,UNCHAHAR4,AURY_CRF,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,11.033890,35.909769,113.926014,0.000000,335.958232,14.440501,15.864191,0.000000,8.068389,0.000000,0.000000,404.507382,134.113737,0.644576,0.000000,0.000000,0.000000,42.512832,0.000000,8.441242,0.000000,20.428109,113.718938,0.000000,5.426162,0.000000,0.000000,30.707610,0.000000,431.560504,32.811126,0.000000,119.052897,6.277574,0.000000,12.305231,15.214557,88.568400,51.920818,42.051891,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

7,01:30-01:45,11.033890,35.909769,113.926014,0.000000,335.958232,13.896329,15.864191,0.000000,8.068389,0.000000,0.000000,404.507382,134.113737,0.644576,0.000000,0.000000,0.000000,40.387190,0.000000,8.441242,0.000000,20.428109,113.718938,0.000000,0.000000,0.000000,0.000000,30.707610,0.000000,431.560504,32.811126,0.000000,119.052897,12.555148,0.000000,12.305231,15.214557,88.568400,51.920818,42.051891,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

8,01:45-02:00,9.474797,31.302672,113.926014,0.000000,335.958232,12.872630,15.864191,0.000000,8.068389,0.000000,0.000000,375.404865,134.113737,0.644576,0.000000,0.000000,0.000000,40.387190,0.000000,7.698904,0.000000,17.825835,113.718938,0.000000,0.000000,0.000000,0.000000,30.707610,0.000000,396.036874,28.221839,0.000000,119.052897,12.555148,0.000000,12.305231,15.214557,88.568400,51.920818,42.051891,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

9,02:00-02:15,8.635419,31.302672,113.926014,0.000000,335.958232,13.169020,15.864191,0.000000,8.068389,0.000000,0.000000,345.917364,134.113737,0.644576,0.000000,0.000000,0.000000,40.387190,0.000000,6.401955,0.000000,14.363484,113.718938,0.000000,0.000000,0.000000,0.000000,30.707610,0.000000,359.789871,22.633077,0.000000,119.052897,12.555148,0.000000,24.610463,15.214557,88.568400,51.920818,42.051891,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

10,02:15-02:30,8.635419,25.164978,94.672014,0.000000,335.958232,12.051533,15.864191,0.000000,8.068389,0.000000,0.000000,345.917364,134.113737,0.644576,0.000000,0.000000,0.000000,40.387190,0.000000,6.401955,0.000000,14.363484,113.718938,0.000000,0.000000,0.000000,0.000000,30.707610,0.000000,359.789871,22.633077,0.000000,119.052897,12.555148,0.000000,24.610463,15.214557,88.568400,51.920818,42.051891,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

11,02:30-02:45,8.635419,25.164978,94.672014,0.000000,335.958232,12.005244,15.864191,0.000000,8.068389,0.000000,0.000000,345.917364,134.113737,0.644576,0.000000,0.000000,0.000000,42.512832,0.000000,6.401955,0.000000,14.363484,113.718938,0.000000,0.000000,0.000000,0.000000,30.707610,0.000000,359.789871,22.633077,0.000000,119.052897,12.555148,0.000000,24.610463,15.214557,88.568400,51.920818,42.051891,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

12,02:45-03:00,8.635419,25.164978,94.672014,0.000000,335.958232,14.440501,15.864191,0.000000,8.068389,0.000000,0.000000,345.917364,134.113737,0.644576,0.000000,0.000000,0.000000,42.512832,0.000000,6.401955,0.000000,14.363484,113.718938,0.000000,0.000000,0.000000,0.000000,30.707610,0.000000,359.789871,22.633077,0.000000,119.052897,6.277574,0.000000,24.610463,15.214557,88.568400,51.920818,42.051891,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

13,03:00-03:15,8.625792,25.164978,94.672014,0.000000,335.958232,14.440501,15.864191,0.000000,8.068389,0.000000,0.000000,345.917364,134.113737,0.644576,0.000000,0.000000,0.000000,40.387190,0.000000,6.401955,0.000000,14.363484,113.718938,0.000000,0.000000,0.000000,0.000000,30.707610,0.000000,359.789871,22.633077,0.000000,119.052897,6.277574,0.000000,24.610463,15.214557,88.568400,51.920818,42.051891,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

14,03:15-03:30,8.625792,25.164978,94.672014,0.000000,335.958232,14.440501,15.864191,0.000000,8.068389,0.000000,0.000000,345.917364,134.113737,0.644576,0.000000,0.000000,0.000000,40.387190,0.000000,6.401955,0.000000,14.363484,113.718938,0.000000,0.000000,0.000000,0.000000,30.707610,0.000000,359.789871,22.633077,0.000000,119.052897,6.277574,0.000000,24.610463,15.214557,88.568400,51.920818,42.051891,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

15,03:30-03:45,8.625792,25.164978,94.672014,0.000000,335.958232,14.440501,15.864191,0.000000,8.068389,0.000000,0.000000,345.917364,134.113737,0.644576,0.000000,0.000000,0.000000,40.387190,0.000000,6.401955,0.000000,14.363484,113.718938,0.000000,0.000000,0.000000,0.000000,30.707610,0.000000,359.789871,22.633077,0.000000,119.052897,6.277574,0.000000,24.610463,15.214557,88.568400,51.920818,42.051891,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

16,03:45-04:00,8.625792,25.164978,94.672014,0.000000,335.958232,14.440501,15.864191,0.000000,8.068389,0.000000,0.000000,345.917364,134.113737,0.644576,0.000000,0.000000,0.000000,40.387190,0.000000,6.401955,0.000000,14.363484,113.718938,0.000000,0.000000,0.000000,0.000000,30.707610,0.000000,359.789871,22.633077,0.000000,119.052897,6.277574,0.000000,24.610463,15.214557,88.568400,51.920818,42.051891,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

17,04:00-04:15,8.625792,25.164978,94.672014,0.000000,335.958232,14.440501,15.864191,0.000000,8.068389,0.000000,0.000000,345.917364,134.113737,0.644576,0.000000,0.000000,0.000000,42.512832,0.000000,6.401955,0.000000,14.363484,113.718938,0.000000,0.000000,0.000000,0.000000,30.707610,0.000000,359.789871,22.633077,0.000000,119.052897,6.277574,0.000000,12.305231,15.214557,88.568400,51.920818,42.051891,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

18,04:15-04:30,8.625792,25.164978,94.672014,0.000000,335.958232,14.440501,15.864191,0.000000,8.068389,0.000000,0.000000,345.917364,134.113737,0.644576,0.000000,0.000000,0.000000,42.512832,0.000000,6.401955,0.000000,14.363484,113.718938,0.000000,0.000000,0.000000,0.000000,30.707610,0.000000,359.789871,22.633077,0.000000,119.052897,6.277574,0.000000,12.305231,15.214557,88.568400,51.920818,42.051891,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

19,04:30-04:45,8.625792,25.164978,94.672014,0.000000,335.958232,14.440501,15.864191,0.000000,8.068389,0.000000,0.000000,345.917364,134.113737,0.644576,0.000000,0.000000,0.000000,40.387190,0.000000,6.401955,0.000000,14.363484,113.718938,0.000000,0.000000,0.000000,0.000000,31.339582,0.000000,359.789871,22.633077,18.233538,119.052897,6.277574,0.000000,24.610463,15.214557,88.568400,51.920818,42.051891,13.525319,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

20,04:45-05:00,8.625792,25.164978,94.672014,0.000000,335.958232,14.440501,15.864191,0.000000,8.068389,0.000000,0.000000,345.917364,134.113737,0.644576,0.000000,0.000000,0.000000,40.387190,0.000000,6.401955,0.000000,14.363484,113.718938,0.000000,0.000000,0.000000,0.000000,31.339582,0.000000,359.789871,22.633077,36.467076,119.052897,6.277574,0.000000,24.610463,15.214557,88.568400,51.920818,42.051891,13.525319,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

21,05:00-05:15,11.024263,33.507238,114.887617,0.000000,335.958232,14.440501,15.864191,0.000000,8.068389,0.000000,0.000000,375.404865,134.113737,0.644576,0.000000,0.000000,0.000000,40.387190,0.000000,7.698904,0.000000,17.825835,113.718938,0.000000,0.000000,0.000000,0.000000,31.339582,0.000000,359.789871,25.407120,36.467076,119.052897,6.277574,0.000000,26.847778,15.214557,88.568400,51.920818,42.051891,27.050638,0.000000,0.000000,0.000000,0.000000,0.000000,6.186310,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

22,05:15-05:30,13.718475,44.653417,140.609946,0.000000,335.958232,14.440501,15.864191,0.000000,8.068389,0.000000,0.000000,375.404865,134.113737,0.644576,0.000000,0.000000,0.000000,40.387190,0.000000,7.698904,0.000000,17.825835,113.718938,0.000000,0.000000,0.000000,0.000000,31.339582,0.000000,359.789871,31.161860,36.467076,119.052897,6.277574,0.000000,26.847778,15.214557,88.568400,51.920818,42.051891,40.575957,0.000000,0.000000,0.000000,0.000000,0.000000,12.433270,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

23,05:30-05:45,13.718475,44.668394,141.768068,0.000000,335.958232,14.440501,15.864191,0.000000,8.068389,0.000000,13.484924,376.367565,134.113737,0.644576,0.000000,0.000000,0.000000,42.512832,0.000000,7.698904,0.000000,17.825835,113.718938,3.208198,0.000000,0.000000,0.000000,31.339582,0.000000,359.789871,32.811126,36.467076,119.052897,6.277574,0.000000,53.695555,15.214557,88.568400,51.920818,42.051891,40.575957,0.000000,0.000000,0.000000,0.000000,0.000000,24.866541,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

24,05:45-06:00,13.718475,44.668394,141.768068,0.000000,335.958232,14.440501,15.864191,0.000000,8.068389,0.000000,13.484924,376.367565,134.113737,0.644576,0.000000,0.000000,0.000000,42.512832,0.000000,7.698904,0.000000,17.825835,113.718938,12.678798,0.000000,0.000000,0.000000,31.339582,0.000000,359.789871,40.808949,54.700614,119.052897,6.277574,0.000000,53.695555,15.214557,88.568400,51.920818,42.051891,40.575957,0.000000,0.000000,0.000000,0.000000,0.000000,24.866541,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

25,06:00-06:15,12.879097,44.668394,141.768068,0.000000,335.958232,14.440501,15.864191,0.000000,16.136777,0.000000,13.484924,446.163315,134.113737,0.644576,0.000000,0.000000,7.630360,40.387190,0.000000,8.463770,0.000000,19.341124,113.718938,15.399349,0.000000,0.000000,0.000000,30.707610,0.000000,388.553370,35.220187,54.700614,119.052897,6.277574,0.000000,53.695555,15.214557,88.568400,51.920818,42.051891,40.575957,0.000000,0.000000,0.000000,0.000000,0.000000,37.299812,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

26,06:15-06:30,12.879097,38.531586,122.514068,0.000000,335.958232,14.440501,31.728382,0.000000,24.205166,0.000000,27.978765,534.707648,134.113737,0.644576,0.000000,0.000000,17.590524,40.387190,0.000000,8.463770,0.000000,19.341124,113.718938,38.036393,0.000000,0.000000,0.000000,30.707610,0.000000,399.250944,35.220187,90.073678,119.052897,18.832722,0.000000,53.695555,15.214557,88.568400,51.920818,42.051891,40.575957,0.000000,0.000000,0.000000,0.000000,0.000000,49.733082,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

27,06:30-06:45,13.718475,44.668394,141.768068,0.000000,335.958232,14.440501,31.728382,0.000000,24.205166,0.000000,27.978765,627.009265,134.113737,0.644576,0.000000,0.000000,26.385786,40.387190,0.000000,10.503057,0.000000,23.965078,113.718938,38.036393,0.000000,0.000000,0.000000,30.707610,0.000000,469.521737,39.509503,90.073678,119.052897,18.832722,0.000000,53.695555,15.214557,88.568400,51.920818,42.051891,40.575957,0.000000,0.000000,0.000000,0.000000,0.000000,49.733082,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

28,06:45-07:00,13.718475,44.668394,141.768068,0.000000,335.958232,14.440501,31.728382,0.000000,24.205166,0.000000,27.978765,628.306155,134.113737,0.644576,0.000000,0.000000,26.385786,40.387190,0.000000,10.503057,0.000000,25.405749,113.718938,38.036393,0.000000,0.000000,0.000000,30.707610,0.000000,528.793699,40.808949,90.073678,119.052897,18.832722,0.000000,53.695555,15.214557,88.568400,51.920818,42.051891,40.575957,0.000000,0.000000,0.000000,0.000000,0.000000,49.733082,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

29,07:00-07:15,13.718475,44.668394,141.768068,0.000000,335.958232,14.440501,31.728382,0.000000,24.205166,0.000000,27.978765,628.306155,134.113737,0.644576,0.000000,0.000000,26.385786,42.512832,0.000000,10.503057,0.000000,25.405749,113.718938,38.036393,0.000000,0.000000,0.000000,31.339582,0.000000,585.792780,40.808949,90.073678,119.052897,18.832722,0.000000,53.695555,15.214557,88.568400,51.920818,42.051891,40.575957,0.000000,0.000000,0.000000,0.000000,0.000000,49.733082,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

30,07:15-07:30,13.718475,44.668394,141.768068,0.000000,335.958232,14.440501,31.728382,0.000000,24.205166,0.000000,27.978765,628.306155,134.113737,0.644576,0.000000,0.000000,26.385786,42.512832,0.000000,10.503057,0.000000,25.405749,113.718938,38.036393,0.000000,0.000000,0.000000,31.339582,0.000000,653.666615,40.808949,90.073678,119.052897,18.832722,0.000000,53.695555,15.214557,88.568400,51.920818,42.051891,40.575957,0.000000,0.000000,0.000000,0.000000,0.000000,49.733082,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

31,07:30-07:45,13.718475,44.668394,141.768068,0.000000,335.958232,14.440501,31.728382,0.000000,24.205166,0.000000,27.978765,628.306155,134.113737,0.644576,0.000000,0.000000,26.385786,40.387190,0.000000,10.503057,0.000000,25.405749,113.718938,38.036393,0.000000,0.000000,0.000000,31.339582,0.000000,653.856213,40.808949,90.073678,119.052897,18.832722,0.000000,25.729120,15.214557,88.568400,51.920818,42.051891,40.575957,0.000000,0.000000,0.000000,0.000000,0.000000,49.733082,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

32,07:45:08:00,13.718475,44.668394,141.768068,0.000000,335.958232,14.440501,15.864191,0.000000,16.136777,0.000000,9.316857,628.306155,134.113737,0.644576,0.000000,0.000000,7.630360,40.387190,0.000000,10.503057,0.000000,25.405749,113.718938,38.036393,0.000000,0.000000,0.000000,31.339582,0.000000,653.856213,40.808949,54.700614,119.052897,6.277574,0.000000,24.610463,15.214557,88.568400,51.920818,42.051891,40.575957,0.000000,0.000000,0.000000,0.000000,0.000000,37.299812,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

33,08:00-08:15,13.718475,44.668394,141.768068,0.000000,335.958232,14.440501,15.864191,0.000000,8.068389,0.000000,0.000000,628.306155,134.113737,0.644576,0.000000,0.000000,0.000000,40.387190,0.000000,10.503057,0.000000,25.405749,113.718938,12.678798,0.000000,0.000000,0.000000,31.339582,0.000000,653.856213,40.808949,54.700614,119.052897,6.277574,0.000000,24.610463,15.214557,88.568400,51.920818,42.051891,27.050638,0.000000,0.000000,0.000000,0.000000,0.000000,37.299812,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

34,08:15-08:30,13.718475,44.668394,141.768068,0.000000,335.958232,14.440501,15.864191,0.000000,8.068389,0.000000,0.000000,628.306155,134.113737,0.644576,0.000000,0.000000,0.000000,40.387190,0.000000,10.503057,0.000000,25.405749,113.718938,12.678798,0.000000,0.000000,0.000000,31.339582,0.000000,653.856213,40.808949,36.467076,119.052897,6.277574,0.000000,24.610463,15.214557,88.568400,51.920818,42.051891,27.050638,0.000000,0.000000,0.000000,0.000000,0.000000,24.866541,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

35,08:30-08:45,13.718475,44.668394,141.768068,0.000000,335.958232,14.440501,15.864191,0.000000,8.068389,0.000000,0.000000,628.787601,134.113737,0.644576,0.000000,0.000000,0.000000,42.512832,0.000000,10.503057,0.000000,25.405749,113.718938,12.678798,0.000000,0.000000,0.000000,30.707610,0.000000,654.144927,40.808949,18.233538,119.052897,6.277574,0.000000,24.610463,15.214557,88.568400,51.920818,42.051891,27.050638,0.000000,0.000000,0.000000,0.000000,0.000000,24.866541,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

36,08:45:09:00,13.718475,44.668394,141.768068,0.000000,335.958232,14.440501,15.864191,0.000000,8.068389,0.000000,0.000000,628.787601,134.113737,0.644576,0.000000,0.000000,0.000000,42.512832,0.000000,10.503057,0.000000,25.405749,113.718938,12.678798,0.000000,0.000000,0.000000,30.707610,0.000000,642.573754,40.808949,0.000000,119.052897,6.277574,0.000000,24.610463,15.214557,88.568400,51.920818,42.051891,27.050638,0.000000,0.000000,0.000000,0.000000,0.000000,24.563290,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

37,09:00:09:15,13.718475,44.668394,141.768068,0.000000,335.958232,14.440501,15.864191,0.000000,8.068389,0.000000,0.000000,628.787601,134.113737,0.644576,0.000000,0.000000,0.000000,40.387190,0.000000,10.503057,0.000000,25.405749,113.718938,12.678798,0.000000,0.000000,0.000000,30.707610,0.000000,631.579720,40.808949,0.000000,119.052897,6.277574,0.000000,24.610463,15.214557,88.568400,51.920818,42.051891,27.050638,0.000000,0.000000,0.000000,0.000000,0.000000,12.372620,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

38,09:15-09:30,13.718475,44.668394,141.768068,0.000000,335.958232,14.440501,15.864191,0.000000,8.068389,0.000000,0.000000,628.787601,134.113737,0.644576,0.000000,0.000000,0.000000,40.387190,0.000000,10.503057,0.000000,25.405749,113.718938,0.000000,0.000000,0.000000,0.000000,30.707610,0.000000,559.404753,40.808949,0.000000,119.052897,6.277574,0.000000,24.610463,15.214557,88.568400,51.920818,42.051891,13.525319,0.000000,0.000000,0.000000,0.000000,0.000000,12.130020,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

39,09:30-09:45,16.458319,44.668394,141.768068,0.000000,335.958232,14.440501,15.864191,0.000000,8.068389,0.000000,0.000000,628.787601,134.113737,0.644576,0.000000,0.000000,0.000000,40.387190,0.000000,10.503057,0.000000,25.405749,113.718938,0.000000,0.000000,0.000000,0.000000,30.707610,0.000000,507.102225,40.808949,0.000000,119.052897,6.277574,0.000000,24.610463,15.214557,88.568400,51.920818,42.051891,13.525319,0.000000,0.000000,0.000000,0.000000,0.000000,12.130020,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

40,09:45-10:00,15.618941,38.531586,122.524625,0.000000,335.958232,14.440501,15.864191,0.000000,8.068389,0.000000,0.000000,534.707648,134.113737,0.644576,0.000000,0.000000,0.000000,40.387190,0.000000,9.206108,0.000000,21.943399,113.718938,0.000000,0.000000,0.000000,0.000000,30.707610,0.000000,487.126200,35.220187,0.000000,119.052897,6.277574,0.000000,24.610463,15.214557,88.568400,51.920818,42.051891,9.734822,0.000000,0.000000,0.000000,0.000000,0.000000,12.130020,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

41,10:00-10:15,16.458319,44.668394,141.768068,0.000000,335.958232,14.440501,15.864191,0.000000,8.068389,0.000000,0.000000,467.318648,134.113737,0.644576,0.000000,0.000000,0.000000,39.855780,0.000000,8.463770,0.000000,20.083506,113.718938,0.000000,0.000000,0.000000,0.000000,30.707610,0.000000,484.568959,35.220187,0.000000,119.052897,6.277574,0.000000,24.610463,15.214557,88.568400,51.920818,42.051891,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

42,10:15-10:30,16.458319,44.668394,141.768068,0.000000,335.958232,14.440501,15.864191,0.000000,8.068389,0.000000,0.000000,399.929648,134.113737,0.644576,0.000000,0.000000,0.000000,39.855780,0.000000,8.463770,0.000000,19.341124,113.718938,0.000000,0.000000,0.000000,0.000000,30.707610,0.000000,452.432862,35.220187,0.000000,119.052897,6.277574,0.000000,24.610463,15.214557,88.568400,51.920818,42.051891,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

43,10:30-10:45,16.458319,44.668394,141.768068,0.000000,335.958232,14.440501,15.864191,0.000000,8.068389,0.000000,0.000000,419.183648,134.113737,0.644576,0.000000,0.000000,0.000000,39.855780,0.000000,9.760719,0.000000,22.803475,113.718938,0.000000,0.000000,0.000000,0.000000,30.707610,0.000000,399.319386,36.219662,0.000000,119.052897,6.277574,0.000000,24.610463,15.214557,88.568400,51.920818,42.051891,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

44,10:45-11:00,16.458319,44.668394,141.768068,0.000000,335.958232,14.440501,15.864191,0.000000,8.068389,0.000000,0.000000,409.556648,134.113737,0.644576,0.000000,0.000000,0.000000,39.855780,0.000000,9.760719,0.000000,22.803475,113.718938,0.000000,0.000000,0.000000,0.000000,30.707610,0.000000,359.789871,36.219662,0.000000,119.052897,6.277574,0.000000,24.610463,15.214557,88.568400,51.920818,42.051891,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

45,11:00-11:15,16.458319,44.668394,141.768068,0.000000,335.958232,14.440501,15.864191,0.000000,8.068389,0.000000,0.000000,391.029486,134.113737,0.644576,0.000000,0.000000,0.000000,39.855780,0.000000,7.975829,0.000000,17.777700,113.718938,0.000000,0.246644,0.000000,0.000000,30.707610,0.000000,359.789871,36.219662,0.000000,119.052897,6.277574,0.000000,24.610463,15.214557,88.568400,51.920818,42.051891,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

46,11:15-11:30,16.458319,44.668394,141.768068,0.000000,335.958232,14.440501,15.864191,0.000000,8.068389,0.000000,0.000000,376.588986,134.113737,0.644576,0.000000,0.000000,0.000000,39.855780,0.000000,7.689277,0.000000,17.777700,113.718938,0.000000,0.246644,0.000000,0.000000,30.707610,0.000000,359.789871,28.154450,0.000000,119.052897,6.277574,0.000000,24.610463,15.214557,88.568400,51.920818,42.051891,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

47,11:30-11:45,11.005009,35.842380,113.694966,0.000000,345.705570,14.440501,15.864191,0.000000,8.068389,0.000000,0.000000,346.745286,134.113737,0.644576,0.000000,0.000000,0.000000,39.855780,0.000000,7.689277,0.000000,17.777700,113.718938,0.000000,0.246644,0.000000,0.000000,30.707610,0.000000,361.012500,28.154450,0.000000,119.052897,6.277574,0.000000,11.186574,15.214557,88.568400,51.920818,42.051891,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

