Block,Time,NR/26072023/31072042/L_NR_2023_07,NR/01012024/31012024/52,NR/01012024/15012024/IEX_231227_05965,NR/01012024/31012024/HPX-TAMLDCRA-141223-05419,WR/01102023/24112044/L_NR_2020_07,NR/01102023/08032047/L_NR_2021_14,NR/01012024/31012024/5412UPCL/CE(Comm)/SE/Banking dt. 17.11.2023,NR/01102023/31052040/LT-31,NR/01012024/31012024/HP-27,NR/01012024/15012024/HPX-TAMDLY-271223-05546,WR/01102023/16072048/L_NR_2022_08,NR/05012024/31012024/SJVN050124NR1342,NR/05012024/31012024/SJVN050124NR1341,NR/01102023/27052033/DIAPL(L_NR_2023_04),NR/01102023/25122043/GNA_MEJA_DELHI,WR/01102023/31032046/L_NR_2020_05,NR/22102023/11042047/L_NR_2021_17,NR/01012024/31012024/HP-28,NR/01102023/06022042/L_NR_2012_07,NR/26072023/25122043/L_NR_2023_10,NR/01102023/19072037/LT-05,NR/13012024/13012024/HPX-TAMCTG-120124-05747,WR/01102023/01102023/L_NR_2022_09,NR/01102023/30042040/GNA_LT_36,NR/06012024/31012024/NVVN/OA/16855,WR/01102023/30052048/L_NR_2022_10,NR/13012024/13012024/HPX-TAMCTG-120124-05745,NR/01012024/15012024/IEX_231227_05966,NR/30092023/26122029/SH-06,NR/01012024/31032024/ ChanjuII,NR/01102023/13082046/L_NR_2021_12,NR/01102023/02012046/L_NR_2021_17,NR/13012024/13012024/HPX-TAMCTG-120124-05746,NR/01012024/31012024/HP-26,NR/01102023/23072042/L_NR_2012_04,NR/30092023/31122025/SH-07,NR/01012024/31012024/HPX-GTAMLDCRA-141223-05424,WR/01102023/29112042/RUMS(L_NR_2019_07),NR/01102023/25072045/L_NR_2021_15,NR/01102023/06022042/L_NR_2012_02,NR/20122023/29022024/IEX_LDC_231218_00501,WR/01102023/29112042/L_NR_2019_05,NR/01012024/31012024/HPX-GTAMLDCRA-141223-05423,NR/13012024/13012024/IEX_240112_06086,L_NR_2019_19,NR/01102023/14082046/L_NR_2021_16,NR/01102023/15082037/GNA_NR_2012_01,NR/01102023/05012040/L_NR_2020_02,NR/01102023/31102037/L_NR_2019_11,NR/01102023/22052037/LT-59,NR/20122023/29022024/IEX_LDC_231218_00502,WR/01102023/29112042/RUMS(L_NR_2019_06),NR/01102023/02122045/L_NR_2021_13,NR/22102023/11042047/L_NR_2021_16,NR/01102023/30042040/GNA_LT_35,WR/01102023/01102023/L_NR_2020_06,SR/01102023/07102043/L_NR_2018_61
7,01:30-01:45,0,0.000000,95.950000,6.720000,3.33,0,47.980000,0.000000,57.140000,47.980000,3.34,0,0,23.030000,0.000000,10,0,24.460000,32.620000,0,69.950000,0.000000,6.67,0.000000,46.040000,6.67,0.000000,47.980000,25.810000,1.470000,0,0,0.000000,152.060000,148.420000,25.810000,18.230000,0,0,109.380000,8.160000,0,5.760000,0.000000,0,0,47.980000,1.430000,1.070000,0.730000,11.510000,0,0,0,0.000000,3.34,25.02

8,01:45-02:00,0,0.000000,95.950000,6.720000,3.33,0,47.980000,0.000000,57.140000,47.980000,3.34,0,0,23.030000,0.000000,10,0,24.460000,32.620000,0,69.950000,0.000000,6.67,0.000000,46.040000,6.67,0.000000,47.980000,25.810000,1.470000,0,0,0.000000,152.060000,148.420000,25.810000,18.230000,0,0,109.380000,8.160000,0,5.760000,0.000000,0,0,47.980000,1.430000,1.070000,0.730000,11.510000,0,0,0,0.000000,3.34,24.42

9,02:00-02:15,0,0.000000,95.950000,6.720000,3.33,0,47.980000,0.000000,57.140000,47.980000,3.34,0,0,23.030000,0.000000,10,0,24.460000,32.620000,0,69.950000,0.000000,6.67,0.000000,46.040000,6.67,0.000000,47.980000,25.810000,1.470000,0,0,0.000000,152.060000,148.420000,25.810000,18.230000,0,0,109.380000,8.160000,0,5.760000,0.000000,0,0,47.980000,1.430000,1.070000,0.730000,11.510000,0,0,0,0.000000,3.34,24.32

10,02:15-02:30,0,0.000000,95.950000,6.720000,3.33,0,47.980000,0.000000,57.140000,47.980000,3.34,0,0,23.030000,0.000000,10,0,24.460000,32.620000,0,69.950000,0.000000,6.67,0.000000,46.040000,6.67,0.000000,47.980000,25.810000,1.470000,0,0,0.000000,152.060000,148.420000,25.810000,18.230000,0,0,109.380000,8.160000,0,5.760000,0.000000,0,0,47.980000,1.430000,1.070000,0.730000,11.510000,0,0,0,0.000000,3.34,24.26

11,02:30-02:45,0,0.000000,95.950000,6.720000,3.33,0,47.980000,0.000000,57.140000,47.980000,3.34,0,0,23.030000,0.000000,10,0,24.460000,32.620000,0,69.950000,0.000000,6.67,0.000000,46.040000,6.67,0.000000,47.980000,25.810000,1.470000,0,0,0.000000,152.060000,148.420000,25.810000,18.230000,0,0,109.380000,8.160000,0,5.760000,0.000000,0,0,47.980000,1.430000,1.070000,0.730000,11.510000,0,0,0,0.000000,3.34,24.06

12,02:45-03:00,0,0.000000,95.950000,6.720000,3.33,0,47.980000,0.000000,57.140000,47.980000,3.34,0,0,23.030000,0.000000,10,0,24.460000,32.620000,0,69.950000,0.000000,6.67,0.000000,46.040000,6.67,0.000000,47.980000,25.810000,1.470000,0,0,0.000000,152.060000,148.420000,25.810000,18.230000,0,0,109.380000,8.160000,0,5.760000,0.000000,0,0,47.980000,1.430000,1.070000,0.730000,11.510000,0,0,0,0.000000,3.34,23.98

13,03:00-03:15,0,0.000000,95.950000,6.720000,3.33,0,47.980000,0.000000,57.140000,47.980000,3.34,0,0,23.030000,0.000000,10,0,24.460000,32.620000,0,69.950000,0.000000,6.67,0.000000,46.040000,6.67,0.000000,47.980000,25.810000,1.470000,0,0,0.000000,152.060000,148.420000,25.810000,18.230000,0,0,109.380000,8.160000,0,5.760000,0.000000,0,0,47.980000,1.430000,1.070000,0.730000,11.510000,0,0,0,0.000000,3.34,23.86

14,03:15-03:30,0,0.000000,95.950000,6.720000,3.33,0,47.980000,0.000000,57.140000,47.980000,3.34,0,0,23.030000,0.000000,10,0,24.460000,32.620000,0,69.950000,0.000000,6.67,0.000000,46.040000,6.67,0.000000,47.980000,25.810000,1.470000,0,0,0.000000,152.060000,148.420000,25.810000,18.230000,0,0,109.380000,8.160000,0,5.760000,0.000000,0,0,47.980000,1.430000,1.070000,0.730000,11.510000,0,0,0,0.000000,3.34,23.78

15,03:30-03:45,0,0.000000,95.950000,6.720000,3.33,0,47.980000,0.000000,57.140000,47.980000,3.34,0,0,23.030000,0.000000,10,0,24.460000,32.620000,0,69.950000,0.000000,6.67,0.000000,46.040000,6.67,0.000000,47.980000,25.810000,1.470000,0,0,0.000000,152.060000,148.420000,25.810000,18.230000,0,0,109.380000,8.160000,0,5.760000,0.000000,0,0,47.980000,1.430000,1.070000,0.730000,11.510000,0,0,0,0.000000,3.34,23.65

16,03:45-04:00,0,0.000000,95.950000,6.720000,3.33,0,47.980000,0.000000,57.140000,47.980000,3.34,0,0,23.030000,0.000000,10,0,24.460000,32.620000,0,69.950000,0.000000,6.67,0.000000,46.040000,6.67,0.000000,47.980000,25.810000,1.470000,0,0,0.000000,152.060000,148.420000,25.810000,18.230000,0,0,109.380000,8.160000,0,5.760000,0.000000,0,0,47.980000,1.430000,1.070000,0.730000,11.510000,0,0,0,0.000000,3.34,23.31

17,04:00-04:15,0,0.000000,95.950000,6.720000,3.33,0,47.980000,0.000000,57.140000,47.980000,3.34,0,0,23.030000,0.000000,10,0,24.460000,32.620000,0,69.950000,0.000000,6.67,0.000000,46.040000,6.67,0.000000,47.980000,25.810000,1.550000,0,0,0.000000,152.060000,148.420000,25.810000,18.230000,0,0,109.380000,8.160000,0,5.760000,0.000000,0,0,47.980000,1.430000,1.070000,0.730000,11.510000,0,0,0,0.000000,3.34,18.07

18,04:15-04:30,0,0.000000,95.950000,6.720000,3.33,0,47.980000,0.000000,57.140000,47.980000,3.34,0,0,23.030000,0.000000,10,0,24.460000,32.620000,0,69.950000,0.000000,6.67,0.000000,46.040000,6.67,0.000000,47.980000,25.810000,1.550000,0,0,0.000000,152.060000,148.420000,25.810000,18.230000,0,0,109.380000,8.160000,0,5.760000,0.000000,0,0,47.980000,1.430000,1.070000,0.730000,11.510000,0,0,0,0.000000,3.34,18.18

19,04:30-04:45,0,0.000000,95.950000,6.720000,3.33,0,47.980000,0.000000,57.140000,47.980000,3.34,0,0,23.030000,0.000000,10,0,24.460000,32.620000,0,69.950000,0.000000,6.67,0.000000,46.040000,6.67,0.000000,47.980000,25.810000,1.550000,0,0,0.000000,152.060000,148.420000,25.810000,18.230000,0,0,109.380000,8.160000,0,5.760000,0.000000,0,0,47.980000,1.430000,1.070000,0.730000,11.510000,0,0,0,0.000000,3.34,21.02

20,04:45-05:00,0,0.000000,95.950000,6.720000,3.33,0,47.980000,0.000000,57.140000,47.980000,3.34,0,0,23.030000,0.000000,10,0,24.460000,32.620000,0,69.950000,0.000000,6.67,0.000000,46.040000,6.67,0.000000,47.980000,25.810000,1.550000,0,0,0.000000,152.060000,148.420000,25.810000,18.230000,0,0,109.380000,8.160000,0,5.760000,0.000000,0,0,47.980000,1.430000,1.070000,0.730000,11.510000,0,0,0,0.000000,3.34,21.62

21,05:00-05:15,0,0.000000,95.950000,6.720000,3.33,0,47.980000,0.000000,57.140000,47.980000,3.34,0,0,23.030000,0.000000,10,0,24.460000,32.620000,0,65.810000,0.000000,6.67,0.000000,46.040000,6.67,0.000000,47.980000,25.810000,1.470000,0,0,0.000000,152.060000,148.420000,25.810000,18.230000,0,0,109.380000,8.160000,0,5.760000,0.000000,0,0,47.980000,1.430000,1.030000,0.790000,11.510000,0,0,0,0.000000,3.34,21.82

22,05:15-05:30,0,0.000000,95.950000,6.720000,3.33,0,47.980000,0.000000,57.140000,47.980000,3.34,0,0,23.030000,0.000000,10,0,24.460000,32.620000,0,65.810000,0.000000,6.67,0.000000,46.040000,6.67,0.000000,47.980000,25.810000,1.470000,0,0,0.000000,152.060000,191.900000,25.810000,18.230000,0,0,109.380000,8.160000,0,5.760000,0.000000,0,0,47.980000,1.430000,1.030000,0.790000,11.510000,0,0,0,0.000000,3.34,22.02

23,05:30-05:45,0,0.000000,95.950000,6.720000,3.33,0,47.980000,0.000000,57.140000,47.980000,3.34,0,0,23.030000,0.000000,10,0,24.460000,32.620000,0,65.810000,0.000000,6.67,0.000000,46.040000,6.67,0.000000,47.980000,25.810000,1.470000,0,0,0.000000,152.060000,230.280000,25.810000,18.230000,0,0,109.380000,8.160000,0,5.760000,0.000000,0,0,47.980000,1.430000,1.030000,0.790000,11.510000,0,0,0,0.000000,3.34,22.06

24,05:45-06:00,0,0.000000,95.950000,6.720000,3.33,0,47.980000,0.000000,57.140000,47.980000,3.34,0,0,23.030000,0.000000,10,0,24.460000,51.500000,0,74.270000,0.000000,6.67,0.000000,46.040000,6.67,0.000000,47.980000,25.810000,1.470000,0,0,0.000000,152.060000,269.860000,25.810000,18.230000,0,0,232.120000,8.160000,0,5.760000,0.000000,0,0,47.980000,1.430000,1.030000,0.790000,11.510000,0,0,0,0.000000,3.34,22.22

25,06:00-06:15,0,95.950000,95.950000,6.720000,3.33,0,47.980000,0.000000,0.000000,47.980000,3.34,0,0,23.030000,0.000000,10,0,0.000000,56.250000,0,65.810000,0.000000,6.67,0.000000,46.040000,6.67,0.000000,47.980000,30.700000,1.470000,0,0,0.000000,77.380000,269.860000,30.700000,18.230000,0,0,176.770000,8.160000,0,5.760000,0.000000,0,0,49.890000,1.430000,1.030000,0.790000,11.510000,0,0,0,0.000000,3.34,22.26

26,06:15-06:30,0,95.950000,95.950000,6.720000,3.33,0,47.980000,0.000000,0.000000,47.980000,3.34,0,0,23.030000,0.000000,10,0,0.000000,56.250000,0,65.810000,0.000000,6.67,0.000000,46.040000,6.67,0.000000,47.980000,30.700000,1.470000,0,0,0.000000,77.380000,230.280000,30.700000,18.230000,0,0,204.290000,8.160000,0,5.760000,0.000000,0,0,73.880000,1.430000,1.030000,0.790000,11.510000,0,0,0,0.000000,3.34,22.29

27,06:30-06:45,0,95.950000,95.950000,6.720000,3.33,0,47.980000,0.000000,0.000000,47.980000,3.34,0,0,23.030000,0.000000,10,0,0.000000,56.250000,0,84.620000,0.000000,6.67,0.000000,46.040000,6.67,0.000000,47.980000,30.700000,1.470000,0,0,0.000000,77.380000,230.280000,30.700000,18.230000,0,0,204.290000,8.160000,0,5.760000,0.000000,0,0,100.500000,1.430000,1.030000,0.790000,11.510000,0,0,0,0.000000,3.34,22.55

28,06:45-07:00,0,95.950000,95.950000,6.720000,3.33,0,47.980000,0.000000,0.000000,47.980000,3.34,0,0,23.030000,0.000000,10,0,0.000000,86.550000,0,114.710000,0.000000,6.67,0.000000,46.040000,6.67,0.000000,47.980000,30.700000,1.470000,0,0,0.000000,77.380000,269.860000,30.700000,18.230000,4.5,0,259.640000,8.160000,0,5.760000,0.000000,0,0,100.500000,1.430000,1.030000,0.790000,11.510000,0,0,0,0.000000,3.34,22.75

29,07:00-07:15,0,95.950000,95.950000,6.720000,3.33,0,47.980000,0.000000,0.000000,47.980000,3.34,0,0,23.030000,0.000000,10,0,0.000000,86.550000,0,114.710000,0.000000,6.67,0.000000,46.040000,6.67,33.580000,47.980000,30.700000,1.470000,0.11,0,102.670000,77.380000,269.860000,30.700000,18.230000,9.2,0,259.640000,8.160000,0.9,5.760000,0.000000,0.340235,0,100.500000,1.430000,0.990000,0.790000,11.510000,0.9,0.02,0,0.000000,3.34,20.29

30,07:15-07:30,0,95.950000,95.950000,6.720000,3.33,0,47.980000,0.000000,0.000000,47.980000,3.34,0,0,22.070000,0.000000,10,0,0.000000,86.550000,0,114.710000,0.000000,6.67,0.000000,46.040000,6.67,33.580000,47.980000,30.700000,1.470000,0.98,0,102.670000,77.380000,269.860000,30.700000,18.230000,15.6,0,259.640000,8.160000,2.57,5.760000,0.000000,3.69398,0,100.500000,1.430000,0.990000,0.790000,11.510000,2.57,0.19,1,0.000000,3.34,20.18

31,07:30-07:45,2,95.950000,95.950000,6.720000,3.33,0,47.980000,0.050000,0.000000,47.980000,3.34,0,0,22.070000,0.000000,10,1,0.000000,86.550000,1,114.710000,0.000000,6.67,0.060000,46.040000,6.67,33.580000,47.980000,30.700000,1.470000,2.44,0,102.670000,77.380000,269.860000,30.700000,18.230000,23,5,259.640000,8.160000,6.04,5.760000,0.000000,9.390486,0,100.500000,1.430000,0.990000,0.790000,11.510000,6.04,0.49,3,0.050000,3.34,20.17

32,07:45:08:00,7,95.950000,95.950000,6.720000,3.33,0.33,47.980000,0.310000,0.000000,47.980000,3.34,0,0,21.110000,0.000000,10,3,0.000000,86.550000,3,114.710000,0.000000,6.67,0.310000,46.040000,6.67,33.580000,47.980000,30.700000,1.470000,7.81,0,102.670000,77.380000,269.860000,30.700000,18.230000,32.72,5,259.640000,8.160000,21.69,5.760000,0.000000,15.330017,0,100.500000,1.430000,0.990000,0.790000,11.510000,21.69,1.56,5,0.310000,3.34,20.39

33,08:00-08:15,14,47.980000,95.950000,6.720000,3.33,0.38,47.980000,0.880000,0.000000,47.980000,3.34,0,0,21.110000,0.000000,10,4,0.000000,86.550000,6,114.710000,0.000000,6.67,0.900000,46.040000,6.67,33.580000,47.980000,30.700000,1.550000,23.14,0,102.670000,77.380000,269.860000,30.700000,18.230000,29.53,5,259.640000,8.160000,26.09,5.760000,0.000000,22.183322,0,100.500000,1.430000,1.070000,0.790000,11.510000,26.09,4.63,8,0.880000,3.34,20.79

34,08:15-08:30,21,47.980000,95.950000,6.720000,3.33,9.81,47.980000,1.760000,0.000000,47.980000,3.34,0,0,22.070000,0.000000,10,6,0.000000,86.550000,9,114.710000,0.000000,6.67,1.800000,46.040000,6.67,33.580000,47.980000,30.700000,1.550000,44.66,0,102.670000,77.380000,269.860000,30.700000,18.230000,27.4,5,259.640000,8.160000,27.4,5.760000,0.000000,31.253015,0,100.500000,1.430000,1.070000,0.790000,11.510000,27.4,8.93,12,1.760000,3.34,21.23

35,08:30-08:45,32,47.980000,95.950000,6.720000,3.33,20.92,47.980000,2.830000,0.000000,47.980000,3.34,0,0,23.030000,0.000000,10,8,0.000000,86.550000,13,114.710000,95.950000,6.67,2.890000,46.040000,6.67,33.580000,47.980000,30.700000,1.550000,56.95,0,102.670000,77.380000,269.860000,30.700000,18.230000,27.9,7.43,259.640000,8.160000,27.9,5.760000,100.750000,42.646027,0,100.500000,1.430000,1.070000,0.790000,11.510000,27.9,11.39,17,2.830000,3.34,21.72

36,08:45:09:00,46,47.980000,95.950000,6.720000,3.33,30.25,47.980000,4.210000,0.000000,47.980000,3.34,0,0,23.990000,0.000000,10,13,0.000000,86.550000,19,114.710000,95.950000,6.67,4.320000,46.040000,6.67,33.580000,47.980000,30.700000,1.550000,72.42,0,102.670000,77.380000,269.860000,30.700000,18.230000,27.9,12.12,259.640000,8.160000,27.9,5.760000,100.750000,55.370816,0,100.500000,1.430000,1.070000,0.790000,11.510000,27.9,14.48,27,4.210000,3.34,22.12

37,09:00:09:15,69,47.980000,95.950000,6.720000,3.33,33.68,47.980000,5.510000,0.000000,47.980000,3.34,0,0,23.990000,0.000000,10,18,0.000000,86.550000,29,114.710000,176.550000,6.67,5.650000,46.040000,6.67,33.580000,47.980000,30.700000,1.470000,92.43,0,102.670000,229.450000,269.860000,30.700000,18.230000,27.9,15,259.640000,8.160000,27.9,5.760000,100.750000,67.551229,0,100.500000,1.430000,1.030000,0.730000,11.510000,27.9,18.49,35,5.510000,3.34,17.54

38,09:15-09:30,85,47.980000,95.950000,6.720000,3.33,41.56,47.980000,6.630000,0.000000,47.980000,3.34,0,0,23.990000,0.000000,10,22,0.000000,86.550000,37,114.710000,176.550000,6.67,6.800000,46.040000,6.67,33.580000,47.980000,30.700000,1.470000,112.81,0,102.670000,229.450000,269.860000,30.700000,18.230000,27.9,19,259.640000,8.160000,27.9,5.760000,100.750000,79.469175,0,100.500000,1.430000,1.030000,0.730000,11.510000,27.9,22.56,43,6.630000,3.34,18.91

39,09:30-09:45,105,47.980000,95.950000,6.720000,3.33,49.04,47.980000,7.620000,0.000000,47.980000,3.34,0,0,0.000000,0.000000,10,27,0.000000,86.550000,45,114.710000,176.550000,6.67,7.810000,46.040000,6.67,33.580000,47.980000,30.700000,1.470000,158.14,0,102.670000,229.450000,269.860000,30.700000,18.230000,28.75,23,259.640000,8.160000,28.75,5.760000,100.750000,90.21088,0,100.500000,1.430000,1.030000,0.730000,11.510000,28.75,31.63,53,7.620000,3.34,16.47

40,09:45-10:00,119,47.980000,95.950000,6.720000,3.33,55.34,47.980000,8.580000,0.000000,47.980000,3.34,0,0,0.000000,0.000000,10,30,0.000000,86.550000,51,114.710000,176.550000,6.67,8.790000,46.040000,6.67,33.580000,47.980000,30.700000,1.470000,174.77,0,102.670000,229.450000,269.860000,30.700000,18.230000,28.75,27,259.640000,8.160000,28.75,5.760000,100.750000,100.116579,0,100.500000,1.430000,1.030000,0.730000,11.510000,28.75,34.95,61,8.580000,3.34,16.95

41,10:00-10:15,130,47.980000,95.950000,6.720000,3.33,61.18,47.980000,9.410000,0.000000,47.980000,3.34,0,0,0.000000,0.000000,10,33,0.000000,86.550000,55,114.710000,176.550000,6.67,9.650000,46.040000,6.67,33.580000,47.980000,30.700000,1.470000,173.8,0,102.670000,229.450000,269.860000,30.700000,18.230000,28.75,33.3,259.640000,8.160000,28.75,5.760000,100.750000,108.826595,0,100.500000,1.430000,1.070000,0.730000,11.510000,28.75,34.76,67,9.410000,3.34,17.34

42,10:15-10:30,144,47.980000,95.950000,6.720000,3.33,66.72,47.980000,10.120000,0.000000,47.980000,3.34,0,0,0.000000,0.000000,10,37,0.000000,86.550000,61,114.710000,176.550000,6.67,10.380000,46.040000,6.67,33.580000,47.980000,30.700000,1.470000,190.73,0,102.670000,229.450000,269.860000,30.700000,18.230000,28.75,39.72,259.640000,8.160000,28.75,5.760000,100.750000,116.020135,0,100.500000,1.430000,1.070000,0.730000,11.510000,28.75,38.15,73,10.120000,3.34,17.71

43,10:30-10:45,119,47.980000,95.950000,6.720000,3.33,71.85,47.980000,10.750000,0.000000,47.980000,3.34,0,0,0.000000,0.000000,10,26,0.000000,86.550000,51,114.710000,176.550000,6.67,11.020000,46.040000,6.67,33.580000,47.980000,30.700000,1.470000,215.15,0,102.670000,229.450000,269.860000,30.700000,18.230000,28.75,41.4,259.640000,8.160000,28.75,5.760000,100.750000,121.298638,0,100.500000,1.430000,1.070000,0.730000,11.510000,28.75,43.03,51,10.750000,3.34,13.73

44,10:45-11:00,133,47.980000,95.950000,6.720000,3.33,81.71,47.980000,11.320000,0.000000,47.980000,3.34,0,0,0.000000,0.000000,10,29,0.000000,86.550000,57,114.710000,176.550000,6.67,11.600000,46.040000,6.67,33.580000,47.980000,30.700000,1.470000,229.17,0,102.670000,229.450000,269.860000,30.700000,18.230000,28.72,42.82,259.640000,8.160000,28.71,5.760000,100.750000,125.546715,0,100.500000,1.430000,1.070000,0.730000,11.510000,28.72,45.83,59,11.320000,3.34,13.93

45,11:00-11:15,140,95.950000,95.950000,6.720000,3.33,85.65,47.980000,11.690000,0.000000,47.980000,3.34,23.03,20.15,0.000000,0.000000,10,32,0.000000,86.550000,60,114.710000,0.000000,6.67,11.990000,46.040000,6.67,0.000000,47.980000,30.700000,1.470000,229.17,0,0.000000,229.450000,269.860000,30.700000,18.230000,28.72,44.06,259.640000,8.160000,28.71,5.760000,0.000000,129.299021,0,100.500000,1.480000,1.070000,0.690000,11.510000,28.72,45.83,63,11.690000,3.34,17.34

46,11:15-11:30,151,95.950000,95.950000,6.720000,3.33,88.19,47.980000,12.060000,0.000000,47.980000,3.34,23.03,20.15,0.000000,0.000000,10,34,0.000000,86.550000,64,114.710000,0.000000,6.67,12.360000,46.040000,6.67,0.000000,47.980000,30.700000,1.470000,229.17,0,0.000000,229.450000,269.860000,30.700000,18.230000,28.72,45.11,259.640000,8.160000,28.71,5.760000,0.000000,132.234763,0,100.500000,1.480000,1.070000,0.690000,11.510000,28.72,45.83,69,12.060000,3.34,17.76

