Block,Time,NR/01102023/27052033/DIAPL(L_NR_2023_04),NR/30092023/31122025/SH-07,NR/01032024/22032024/HP-59,NR/16032024/22032024/HP-63,NR/01102023/23072042/L_NR_2012_04,NR/01102023/19072037/LT-05,NR/01102023/31052040/LT-31,NR/30092023/26122029/SH-06,NR/01102023/15082037/GNA_NR_2012_01,NR/01102023/06022042/L_NR_2012_02,NR/01102023/30042040/GNA_LT_35,NR/01012024/31032024/ ChanjuII,NR/01032024/22032024/HP-56,NR/01102023/30042040/GNA_LT_36,NR/01102023/06022042/L_NR_2012_07,NR/01102023/05012040/L_NR_2020_02,NR/01032024/31032024/NVVN/OA/16997,NR/01102023/25122043/GNA_MEJA_DELHI,NR/01102023/22052037/LT-59,NR/01102023/31102037/L_NR_2019_11,WR/01102023/29112042/RUMS(L_NR_2019_07),WR/01102023/30052048/L_NR_2022_10,NR/26072023/31072042/L_NR_2023_07,NR/01102023/02012046/L_NR_2021_17,NR/22102023/11042047/L_NR_2021_16,WR/01102023/16072048/L_NR_2022_08,NR/01032024/31032024/SJVN010324NR1588,WR/01102023/29112042/RUMS(L_NR_2019_06),SR/16032024/31032024/SWAP ARRANGEMENT LOA.NO.365 DT.31-08-2023,SR/01032024/31032024/SJVN010324NR1590,NR/01102023/08032047/L_NR_2021_14,SR/01102023/07102043/L_NR_2018_61,L_NR_2019_19,WR/01102023/29112042/L_NR_2019_05,SR/01032024/31032024/SWAP ARRANGEMENT LOA D.NO.366 DT.31-08-2023,NR/01102023/25072045/L_NR_2021_15,WR/16032024/31032024/TPDDL/PMG/MSEDCL/Banking/12112023,WR/01102023/01102023/L_NR_2020_06,WR/01102023/31032046/L_NR_2020_05,NR/26072023/25122043/L_NR_2023_10,NR/22102023/11042047/L_NR_2021_17,NR/01102023/13082046/L_NR_2021_12,NR/01032024/31032024/SJVN010324NR1589,WR/01102023/24112044/L_NR_2020_07,NR/01102023/02122045/L_NR_2021_13,WR/01102023/01102023/L_NR_2022_09,NR/01102023/14082046/L_NR_2021_16
6,01:15-01:30,25.990000,30.800000,32.760000,78.560000,211.770000,0.000000,0.000000,25.140000,99.740000,145.040000,0.000000,5.790000,76.520000,0.000000,33.690000,1.390000,48.130000,0.000000,1.090000,1.260000,0,31,0,0,0,7.66,0,0,48.13,0,0,6.81,0,0,48.13,0,192.520000,14,42,0,0,0,0,14,0,31,0

7,01:30-01:45,25.990000,25.980000,32.760000,78.560000,211.770000,0.000000,0.000000,25.140000,70.870000,145.040000,0.000000,5.790000,76.520000,0.000000,33.690000,1.390000,48.130000,0.000000,1.090000,1.260000,0,23.33,0,0,0,8,0,0,48.13,0,0,6.81,0,0,48.13,0,192.520000,11,33,0,0,0,0,11,0,23.33,0

8,01:45-02:00,25.030000,25.980000,32.760000,78.560000,192.520000,0.000000,0.000000,25.140000,53.910000,145.040000,0.000000,5.790000,76.520000,0.000000,33.690000,1.390000,48.130000,0.000000,1.090000,1.260000,0,24,0,0,0,8.34,0,0,48.13,0,0,6.81,0,0,48.13,0,192.520000,11.34,34,0,0,0,0,11.33,0,24,0

9,02:00-02:15,25.030000,25.980000,32.760000,78.560000,192.520000,0.000000,0.000000,25.980000,53.910000,145.040000,0.000000,5.700000,76.520000,0.000000,33.690000,1.390000,48.130000,0.000000,1.090000,1.220000,0,20,0,0,0,8.66,0,0,48.13,0,0,6.81,0,0,48.13,0,192.520000,12.16,36.5,0,0,0,0,12.17,0,20,0

10,02:15-02:30,25.030000,25.980000,32.760000,78.560000,192.520000,0.000000,0.000000,25.980000,53.910000,145.040000,0.000000,5.700000,76.520000,0.000000,33.690000,1.390000,48.130000,0.000000,1.090000,1.220000,0,20.33,0,0,0,8.66,0,0,48.13,0,0,6.81,0,0,48.13,0,192.520000,13,39,0,0,0,0,13,0,20.33,0

11,02:30-02:45,25.030000,25.980000,32.760000,78.560000,192.520000,0.000000,0.000000,25.980000,53.910000,145.040000,0.000000,5.700000,76.520000,0.000000,33.690000,1.390000,48.130000,0.000000,1.090000,1.220000,0,16,0,0,0,9,0,0,48.13,0,0,6.81,0,0,48.13,0,192.520000,10.84,32.5,0,0,0,0,10.83,0,16,0

12,02:45-03:00,25.030000,25.980000,32.760000,78.560000,192.520000,0.000000,0.000000,25.980000,53.910000,145.040000,0.000000,5.700000,76.520000,0.000000,33.690000,1.390000,48.130000,0.000000,1.090000,1.220000,0,16,0,0,0,9,0,0,48.13,0,0,6.81,0,0,48.13,0,192.520000,11,33,0,0,0,0,11,0,16,0

13,03:00-03:15,25.030000,25.980000,32.760000,78.560000,192.520000,0.000000,0.000000,25.980000,53.910000,145.040000,0.000000,5.700000,76.520000,0.000000,33.690000,1.340000,48.130000,0.000000,1.090000,1.220000,0,16,0,0,0,9.34,0,0,48.13,0,0,4.81,0,0,48.13,0,192.520000,11.34,34,0,0,0,0,11.33,0,16,0

14,03:15-03:30,24.060000,25.980000,32.760000,78.560000,192.520000,0.000000,0.000000,25.980000,53.910000,145.040000,0.000000,5.700000,76.520000,0.000000,33.690000,1.340000,48.130000,0.000000,1.090000,1.220000,0,16,0,0,0,9.34,0,0,48.13,0,0,4.81,0,0,48.13,0,192.520000,11.84,35.5,0,0,0,0,11.83,0,16,0

15,03:30-03:45,24.060000,25.980000,32.760000,78.560000,192.520000,0.000000,0.000000,25.980000,53.910000,145.040000,0.000000,5.700000,76.520000,0.000000,33.690000,1.340000,48.130000,0.000000,1.090000,1.220000,0,30,0,0,0,9.34,0,0,48.13,0,0,4.81,0,0,48.13,0,192.520000,14.5,43.5,0,0,0,0,14.5,0,30,0

16,03:45-04:00,24.060000,25.980000,32.760000,78.560000,192.520000,0.000000,0.000000,25.980000,53.910000,145.040000,0.000000,5.700000,76.520000,0.000000,33.690000,1.340000,48.130000,0.000000,1.090000,1.220000,0,31.33,0,0,0,9,0,0,48.13,0,0,4.81,0,0,48.13,0,192.520000,15.16,45.5,0,0,0,0,15.17,0,31.33,0

17,04:00-04:15,24.060000,25.980000,32.760000,78.560000,192.520000,0.000000,0.000000,25.980000,53.910000,145.040000,0.000000,5.600000,76.520000,0.000000,33.690000,1.340000,48.130000,0.000000,1.090000,1.220000,0,32.33,0,0,0,9,0,0,48.13,0,0,4.81,0,0,48.13,0,192.520000,15.66,47,0,0,0,0,15.67,0,32.33,0

18,04:15-04:30,24.060000,25.980000,32.760000,78.560000,192.520000,0.000000,0.000000,25.980000,53.910000,145.040000,0.000000,5.600000,76.520000,0.000000,33.690000,1.340000,48.130000,0.000000,1.090000,1.220000,0,33,0,0,0,8.66,0,0,48.13,0,0,4.81,0,0,48.13,0,192.520000,16.16,48.5,0,0,0,0,16.17,0,33,0

19,04:30-04:45,25.030000,25.980000,32.760000,78.560000,211.770000,0.000000,0.000000,25.980000,53.910000,145.040000,0.000000,5.600000,76.520000,0.000000,33.690000,1.340000,48.130000,0.000000,1.090000,1.220000,0,35.33,0,0,0,13.34,0,0,48.13,0,0,4.81,0,0,48.13,0,192.520000,16.84,50.5,0,0,0,0,16.83,0,35.33,0

20,04:45-05:00,25.030000,25.980000,32.760000,78.560000,221.400000,0.000000,0.000000,25.980000,53.910000,145.040000,0.000000,5.600000,76.520000,0.000000,33.690000,1.340000,48.130000,0.000000,1.090000,1.220000,0,35.33,0,0,0,13.34,0,0,48.13,0,0,4.81,0,0,48.13,0,192.520000,17,51,0,0,0,0,17,0,35.33,0

21,05:00-05:15,25.030000,25.980000,32.760000,78.560000,251.240000,0.000000,0.000000,25.980000,53.910000,145.040000,0.000000,5.520000,76.520000,0.000000,33.690000,1.340000,48.130000,0.000000,1.090000,1.180000,0,20.67,0,0,0,12.66,0,0,48.13,0,0,4.81,0,0,48.13,0,192.520000,10.34,31,0,0,0,0,10.33,0,20.67,0

22,05:15-05:30,25.030000,25.980000,32.760000,78.560000,251.240000,0.000000,0.000000,25.980000,53.910000,145.040000,0.000000,5.520000,76.520000,0.000000,33.690000,1.340000,48.130000,0.000000,1.090000,1.180000,0,20.33,0,0,0,12.66,0,0,48.13,0,0,4.81,0,0,48.13,0,192.520000,10.16,30.5,0,0,0,0,10.17,0,20.33,0

23,05:30-05:45,25.030000,25.980000,32.760000,78.560000,251.240000,0.000000,0.000000,25.980000,53.910000,193.170000,0.000000,5.520000,76.520000,0.000000,33.690000,1.340000,48.130000,0.000000,1.090000,1.180000,0,30,0,0,0,8.34,0,0,48.13,0,0,4.81,0,0,48.13,0,192.520000,11.96,35.83,0,0,0,0,11.94,0,30,0

24,05:45-06:00,25.030000,25.980000,32.760000,78.560000,251.240000,0.000000,0.000000,25.980000,53.910000,204.950000,0.000000,5.520000,76.520000,0.000000,33.690000,1.340000,48.130000,0.000000,1.090000,1.180000,0,30,0,0,0,8.34,0,0,48.13,0,0,4.81,0,0,48.13,0,192.520000,11.53,34.62,0,0,0,0,11.54,0,30,0

25,06:00-06:15,25.030000,25.140000,0.000000,0.000000,264.720000,0.000000,0.000000,30.800000,82.780000,204.950000,0.000000,5.520000,0.000000,0.000000,44.190000,1.340000,48.130000,0.000000,1.010000,1.180000,0,30,0,0,0,7.66,0,0,48.13,0,0,4.81,0,0,48.13,0,96.260000,13.56,40.71,0,0,0,0,13.57,0,30,0

26,06:15-06:30,24.060000,25.140000,0.000000,0.000000,270.730000,0.000000,0.000000,30.800000,99.740000,204.950000,0.000000,5.520000,0.000000,0.000000,44.190000,1.340000,48.130000,0.000000,1.010000,1.180000,0.5,29,0,0,0,7,0,1.14,48.13,0,0,4.81,0,2.04,48.13,0,96.260000,13.5,40.51,0,0,0.01,0,13.51,0,29,0

27,06:30-06:45,23.100000,30.800000,0.000000,0.000000,270.730000,0.000000,0.000000,30.800000,99.740000,253.080000,0.000000,5.520000,0.000000,0.000000,68.260000,1.340000,48.130000,0.000000,1.010000,1.180000,5,27.67,0,0,0,7,0,5.98,48.13,0,0,4.81,2.374852,5.85,48.13,0,96.260000,13.54,40.64,0,0,0.01,0,13.55,0,27.67,0

28,06:45-07:00,22.140000,30.800000,0.000000,0.000000,270.730000,0.000000,0.060000,30.800000,99.740000,260.480000,0.060000,5.520000,0.000000,0.060000,86.830000,1.340000,48.130000,0.000000,1.010000,1.180000,14.62,27,1,0,0,6.66,0,14.62,48.13,0,0,4.81,8.136788,13.04,48.13,0.5,96.260000,13.54,40.6,1,0,0.01,0,13.53,0,27,0

29,07:00-07:15,22.140000,30.800000,0.000000,0.000000,270.730000,0.000000,0.260000,30.800000,99.740000,260.480000,0.260000,5.420000,0.000000,0.260000,86.830000,1.340000,48.130000,0.000000,1.010000,1.180000,20.49,24.67,4,0,2,6.66,0,20.48,48.13,0,2.28,4.81,14.657898,20.48,48.13,1,96.260000,13.5,40.47,1,1,3.47,0,13.49,0.69,24.67,0

30,07:15-07:30,21.180000,30.800000,0.000000,0.000000,270.730000,0.000000,0.650000,30.800000,99.740000,260.480000,0.650000,5.420000,0.000000,0.660000,86.830000,1.340000,48.130000,0.000000,1.010000,1.180000,20.99,22.24,11,0,6,6.66,0,20.98,48.13,0,5.8,4.81,22.142575,20.98,48.13,3,96.260000,13.47,40.41,4,3,11.38,0,13.47,2.27,22.24,0

31,07:30-07:45,21.180000,25.130000,0.000000,0.000000,270.730000,0.000000,1.240000,30.800000,99.740000,260.480000,1.240000,5.420000,0.000000,1.280000,86.830000,1.340000,48.130000,0.000000,1.010000,1.220000,21.99,16.67,14,0,10,6.66,0,21.98,48.13,0,10.95,4.81,31.63225,21.98,48.13,7,96.260000,10,30,6,5,25.26,0,10,5.05,16.67,0

32,07:45:08:00,20.210000,25.130000,0.000000,0.000000,270.730000,0.000000,2.050000,30.800000,99.740000,260.480000,2.050000,5.420000,0.000000,2.110000,67.890000,1.340000,48.130000,0.000000,1.010000,1.220000,22.81,16,32,0,18,6.66,0,22.82,48.13,0,17.63,4.81,42.980928,22.82,48.13,11,96.260000,9.66,29,13,9,41.33,0,9.67,8.26,16,0

33,08:00-08:15,20.210000,25.130000,0.000000,0.000000,270.730000,0.000000,2.970000,30.800000,99.740000,260.480000,2.970000,5.420000,0.000000,3.040000,67.890000,1.340000,48.130000,0.000000,1.010000,1.220000,24.81,15.33,49,0,27,6.66,0,24.82,48.13,0,25.09,5.61,55.312639,24.82,48.13,15,96.260000,9.34,28,21,14,60.09,0,9.33,12.02,15.33,0

34,08:15-08:30,20.210000,25.130000,0.000000,0.000000,270.730000,0.000000,4.420000,30.800000,99.740000,260.480000,4.420000,5.420000,0.000000,4.530000,86.830000,1.340000,48.130000,0.000000,1.010000,1.220000,25.81,14.67,70,0,37,6.66,0,25.82,48.13,0,32.19,6.61,67.206365,25.82,48.13,19,96.260000,8.84,26.5,30,18,80.63,0,8.83,16.12,14.67,0

35,08:30-08:45,20.210000,25.130000,0.000000,0.000000,270.730000,0.000000,5.870000,30.800000,70.870000,245.390000,5.870000,5.420000,0.000000,6.030000,86.830000,1.340000,48.130000,0.000000,1.010000,1.220000,26.65,14,91,0,45,6.66,0,26.65,48.13,0,39.81,6.67,78.311718,26.65,48.13,24,96.260000,7,21,39,23,102.12,0,7,20.42,14,0

36,08:45:09:00,20.210000,25.130000,0.000000,0.000000,270.730000,0.000000,7.170000,30.800000,52.940000,245.390000,7.170000,5.420000,0.000000,7.350000,76.320000,1.340000,48.130000,0.000000,1.010000,1.220000,27.31,13.33,109,0,53,6.66,0,27.32,48.13,0,47.37,6.89,88.872023,27.32,48.13,28.9,96.260000,7,21,46,27,123.2,0,7,24.64,13.33,0

37,09:00:09:15,20.210000,25.130000,0.000000,0.000000,270.730000,0.000000,8.560000,30.800000,52.940000,240.570000,8.560000,5.330000,0.000000,8.780000,76.320000,1.340000,48.130000,0.000000,1.010000,1.180000,27.31,13.33,123,0,60,6,0,27.32,48.13,19.54,54.56,7.41,91.470734,27.32,48.13,34.24,96.260000,7,21,52,30,146.43,0,7,29.29,13.33,0

38,09:15-09:30,20.210000,25.130000,0.000000,0.000000,270.730000,0.000000,9.900000,30.800000,51.890000,235.760000,9.900000,5.330000,0.000000,10.150000,76.320000,1.340000,48.130000,0.000000,1.010000,1.180000,29.31,13.33,137,0,67,6,0,29.32,48.13,19.54,61.16,7.41,100.210968,29.32,48.13,34.47,96.260000,7,21,58,33,165.74,0,7,33.15,13.33,0

39,09:30-09:45,20.210000,30.800000,0.000000,0.000000,270.730000,0.000000,11.080000,30.800000,51.890000,245.390000,11.080000,5.330000,0.000000,11.350000,76.320000,1.340000,48.130000,0.000000,1.010000,1.180000,29.31,13.33,151,0,77,6,0,29.32,48.13,19.54,67.52,7.41,107.997368,29.32,48.13,37.56,96.260000,7,21,64,38,183.68,0,7,36.73,13.33,0

40,09:45-10:00,20.210000,30.800000,0.000000,0.000000,270.730000,0.000000,12.120000,30.800000,51.890000,240.570000,12.120000,5.330000,0.000000,12.420000,76.320000,1.340000,48.130000,0.000000,1.010000,1.180000,29.31,13.33,165,0,87,6,0,29.32,48.13,19.54,73.53,7.41,115.131657,29.32,48.13,43.5,96.260000,7,21,70,43,200.01,0,7,40,13.33,0

41,10:00-10:15,19.250000,30.800000,0.000000,0.000000,270.730000,0.000000,13.110000,25.140000,51.890000,230.950000,13.110000,5.330000,0.000000,13.440000,76.320000,1.390000,48.130000,0.000000,1.010000,1.180000,29.31,13.33,189,0,91,6,0,29.32,48.13,19.54,70,7.41,121.448374,29.32,48.13,44.34,96.260000,7,21,81,46,208.9,0,7,41.78,13.33,0

42,10:15-10:30,19.250000,30.800000,0.000000,0.000000,270.730000,0.000000,14.040000,25.140000,51.890000,230.950000,14.040000,5.330000,0.000000,14.390000,76.320000,1.390000,48.130000,0.000000,1.010000,1.180000,29.31,13.33,196,0,93,6,0,29.32,48.13,19.54,74,7.41,127.11298,29.32,48.13,43.43,96.260000,7,21,84,47,222.36,0,7,44.47,13.33,0

43,10:30-10:45,18.290000,30.800000,0.000000,0.000000,270.730000,0.000000,14.840000,25.140000,51.890000,225.170000,14.840000,5.330000,0.000000,15.210000,76.320000,1.390000,48.130000,0.000000,1.090000,1.180000,29.31,13.33,200,0,94,6,0,29.32,48.13,19.54,78.33,7.41,134.325133,29.32,48.13,45.11,96.260000,7,21,85,47,233.74,0,7,46.75,13.33,0

44,10:45-11:00,18.290000,30.800000,0.000000,0.000000,270.730000,0.000000,15.600000,25.140000,51.890000,225.170000,15.600000,5.330000,0.000000,15.990000,76.320000,1.390000,48.130000,0.000000,1.090000,1.180000,29.31,13.33,200,0,94,6,0,29.32,48.13,19.54,83.33,7.41,138.549255,29.32,48.13,46.84,96.260000,7,21,85,47,233.74,0,7,46.75,13.33,0

45,11:00-11:15,18.290000,30.800000,0.000000,0.000000,270.730000,0.000000,16.140000,25.140000,51.890000,225.170000,16.140000,5.240000,0.000000,16.540000,76.320000,1.390000,48.130000,0.000000,1.090000,1.180000,29.49,13.33,200,0,94,6,0,29.48,48.13,19.54,86.67,7.41,141.829276,29.48,48.13,46.84,96.260000,7,21,85,47,230.83,0,7,46.17,13.33,0

46,11:15-11:30,18.290000,30.800000,0.000000,0.000000,270.730000,0.000000,16.240000,25.140000,51.890000,225.170000,16.240000,5.240000,0.000000,16.640000,76.320000,1.390000,48.130000,0.000000,1.090000,1.180000,29.49,13.33,200,0,94,6,0,29.48,48.13,19.54,88.27,7.41,144.457186,29.48,48.13,47.3,96.260000,7,21,85,47,230.83,0,7,46.17,13.33,0

47,11:30-11:45,18.290000,30.800000,0.000000,0.000000,270.730000,0.000000,16.240000,25.140000,51.890000,225.170000,16.240000,5.240000,0.000000,16.650000,76.320000,1.390000,48.130000,0.000000,1.090000,1.180000,29.81,13.33,203,0,94,6,0,29.82,48.13,19.54,88.27,7.41,145.907403,29.82,48.13,47.48,96.260000,7,21,87,47,230.83,0,7,46.17,13.33,0

48,11:45-12:00,18.290000,30.800000,0.000000,0.000000,270.730000,0.000000,16.240000,25.140000,51.890000,225.170000,16.240000,5.240000,0.000000,16.650000,76.320000,1.390000,48.130000,0.000000,1.090000,1.180000,29.81,13.33,203,0,94,6,0,29.82,48.13,19.54,88.27,7.61,146.763907,29.82,48.13,47.51,96.260000,7,21,87,47,230.83,0,7,46.17,13.33,0

49,12:00-12:15,18.290000,30.800000,0.000000,0.000000,270.730000,0.000000,16.240000,25.140000,51.890000,223.000000,16.240000,5.240000,0.000000,16.650000,52.630000,1.430000,48.130000,0.000000,1.090000,1.220000,29.81,13.33,203,0,94,8.34,0,29.82,48.13,19.54,88.27,7.41,147.610678,29.82,48.13,46,96.260000,9.34,28,87,47,220.83,0,9.33,44.17,13.33,0

50,12:15-12:30,18.290000,30.800000,0.000000,0.000000,270.730000,0.000000,16.240000,25.140000,51.890000,191.970000,16.240000,5.240000,0.000000,16.650000,52.630000,1.430000,48.130000,0.000000,1.090000,1.220000,29.81,13.33,203,0,94,8.34,0,29.82,48.13,19.54,88.27,7.41,147.854003,29.82,48.13,46,96.260000,9.66,29,87,47,220.83,0,9.67,44.17,13.33,0

51,12:30-12:45,19.250000,30.800000,0.000000,0.000000,270.730000,0.000000,16.240000,25.140000,51.890000,163.090000,16.240000,5.240000,0.000000,16.650000,52.630000,1.430000,48.130000,0.000000,1.090000,1.220000,29.81,13.33,203,0,94,8.34,0,29.82,48.13,19.54,88.27,9.61,147.085096,29.82,48.13,46,96.260000,10,30,87,47,220.83,0,10,44.17,13.33,0

52,12:45-13:00,19.250000,30.800000,0.000000,0.000000,231.020000,0.000000,16.240000,25.140000,51.890000,139.240000,16.240000,5.240000,0.000000,16.650000,33.690000,1.430000,48.130000,0.000000,1.090000,1.220000,29.81,13.33,203,0,94,8,0,29.82,48.13,19.54,88.22,10.01,146.199393,29.82,48.13,46,96.260000,9.5,28.5,87,47,220.83,0,9.5,44.17,13.33,0

53,13:00-13:15,19.250000,30.800000,0.000000,0.000000,208.880000,0.000000,16.240000,25.140000,51.890000,110.360000,16.240000,5.150000,0.000000,16.650000,33.690000,1.430000,48.130000,0.000000,1.090000,1.220000,29.81,13.33,203,0,94,8,0,29.82,48.13,19.54,91.96,10.41,144.593448,29.82,48.13,46,96.260000,9.16,27.5,87,47,230.83,0,9.17,46.17,13.33,0

54,13:15-13:30,19.250000,30.800000,0.000000,0.000000,208.880000,0.000000,16.240000,25.140000,51.890000,110.360000,16.240000,5.150000,0.000000,16.650000,33.690000,1.430000,48.130000,0.000000,1.090000,1.220000,29.81,13.33,203,0,94,8,0,29.82,48.13,19.54,91.6,10.41,142.831775,29.82,48.13,46,96.260000,8.5,25.5,87,47,230.83,0,8.5,46.17,13.33,0

55,13:30-13:45,19.250000,30.800000,0.000000,0.000000,208.880000,0.000000,16.240000,25.140000,51.890000,110.360000,16.240000,5.150000,0.000000,16.650000,33.690000,1.430000,48.130000,0.000000,1.090000,1.220000,29.81,13.33,207,0,94,7.66,0,29.82,48.13,19.54,91.6,10.21,138.821779,29.82,48.13,46,96.260000,8,24,88,47,230.83,0,8,46.17,13.33,0

56,13:45-14:00,19.250000,30.800000,0.000000,0.000000,208.880000,0.000000,16.240000,25.140000,51.890000,110.360000,16.240000,5.150000,0.000000,16.650000,33.690000,1.430000,48.130000,0.000000,1.090000,1.220000,29.81,13.33,207,0,94,7,0,29.82,48.13,19.54,91.41,10.41,134.811783,29.82,48.13,46,96.260000,7.5,22.5,88,47,230.83,0,7.5,46.17,13.33,0

57,14:00-14:15,19.250000,25.980000,0.000000,0.000000,208.880000,0.000000,16.220000,25.140000,51.890000,110.360000,16.220000,5.150000,0.000000,16.620000,33.690000,1.340000,48.130000,0.000000,1.090000,1.260000,29.81,13.33,207,0,94,6.66,24.07,29.82,48.13,0,91.11,10.21,129.750623,29.82,48.13,46.95,96.260000,7,21,88,47,230.83,28.88,7,46.17,13.33,0

58,14:15-14:30,19.250000,25.980000,0.000000,0.000000,208.880000,0.000000,15.780000,25.140000,51.890000,110.360000,15.780000,5.150000,0.000000,16.180000,33.690000,1.340000,48.130000,0.000000,1.090000,1.260000,29.81,13.33,207,0,94,6.66,24.07,29.82,48.13,0,90.65,10.21,123.90109,29.82,48.13,45.54,96.260000,6.5,19.5,88,47,230.83,28.88,6.5,46.17,13.33,0

59,14:30-14:45,19.250000,25.980000,0.000000,0.000000,208.880000,0.000000,15.150000,25.140000,51.890000,110.360000,15.150000,5.150000,0.000000,15.520000,33.690000,1.340000,48.130000,0.000000,1.090000,1.260000,29.81,13.33,200,0,94,6.66,24.07,29.82,48.13,0,90.27,10.01,118.002892,29.82,48.13,46.03,96.260000,6.5,19.5,85,47,230.83,28.88,6.5,46.17,13.33,0

60,14:45-15:00,19.250000,25.980000,0.000000,0.000000,221.400000,0.000000,14.290000,25.140000,51.890000,110.360000,14.290000,5.150000,0.000000,14.640000,33.690000,1.340000,48.130000,0.000000,1.090000,1.260000,29.81,13.33,196,0,93,6.34,24.07,29.82,48.13,0,87.43,10.41,111.54018,29.82,48.13,44.62,96.260000,6.5,19.5,84,47,230.83,28.88,6.5,46.17,13.33,0

61,15:00-15:15,20.210000,25.980000,0.000000,0.000000,221.400000,0.000000,13.480000,25.140000,51.890000,110.360000,13.480000,5.050000,0.000000,13.820000,33.690000,1.390000,48.130000,0.000000,1.090000,1.300000,29.81,13.33,193,0,93,6.34,24.07,29.82,48.13,0,83.67,9.61,108.221227,29.82,48.13,42.68,96.260000,6.16,18.5,82,47,230.38,28.88,6.17,46.07,13.33,0

62,15:15-15:30,21.180000,25.980000,0.000000,0.000000,221.400000,0.000000,12.720000,25.140000,51.890000,110.360000,12.720000,5.050000,0.000000,13.040000,33.690000,1.390000,48.130000,0.000000,1.090000,1.300000,29.81,13.33,182,0,87,6,24.07,29.82,48.13,0,79.28,9.41,99.237668,29.82,48.13,40.26,96.260000,6.16,18.5,78,43,222.98,28.88,6.17,44.59,13.33,0

