Block,Time,WR/01102023/24112044/L_NR_2020_07,NR/22102023/11042047/L_NR_2021_16,NR/01102023/02012046/L_NR_2021_17,NR/01102023/15082037/GNA_NR_2012_01,L_NR_2019_19,NR/04042024/30042024/SJVN040424NR1694,WR/01102023/29112042/RUMS(L_NR_2019_07),WR/01102023/30052048/L_NR_2022_10,NR/01102023/14082046/L_NR_2021_16,NR/01102023/23072042/L_NR_2012_04,NR/01102023/30042040/GNA_LT_35,NR/01102023/05012040/L_NR_2020_02,NR/01042024/31072024/LT_MEJA_DELHI,NR/30092023/31122025/SH-07,WR/01102023/01102023/L_NR_2020_06,WR/01102023/01102023/L_NR_2022_09,NR/01102023/27052033/DIAPL(L_NR_2023_04),NR/01102023/06022042/L_NR_2012_07,NR/01042024/30062024/NOC/HPSLDC/NR/2024/41758,NR/30092023/26122029/SH-06,NR/26072023/31072042/L_NR_2023_07,NR/01102023/19072037/LT-05,NR/01102023/30042040/GNA_LT_36,NR/16042024/30042024/IEX_240323_06617,NR/01102023/25072045/L_NR_2021_15,NR/22102023/11042047/L_NR_2021_17,NR/01102023/06022042/L_NR_2012_02,WR/01102023/16072048/L_NR_2022_08,SR/01102023/07102043/L_NR_2018_61,NR/01042024/30042024/PTC/OA/32001,WR/01102023/29112042/RUMS(L_NR_2019_06),NR/26072023/25122043/L_NR_2023_10,NR/16042024/31052024/IEX_240323_06618,NR/01042024/23072042/NR/01102023/23072042/L_NR_2012_04,NR/01102023/08032047/L_NR_2021_14,NR/01102023/02122045/L_NR_2021_13,NR/01102023/31102037/L_NR_2019_11,WR/01102023/31032046/L_NR_2020_05,WR/01102023/29112042/L_NR_2019_05,NR/01102023/22052037/LT-59,NR/01102023/31052040/LT-31,NR/01102023/25122043/GNA_MEJA_DELHI,NR/01102023/13082046/L_NR_2021_12
6,01:15-01:30,9.17,0,0,87.990000,0,0,0,21,0,0.000000,0.000000,3.210000,16.110000,30.900000,9.16,21,30.790000,87.110000,15.210000,30.900000,0,115.450000,0.000000,9.660000,0,0,262.190000,7.34,6.81,41.040000,0,0,48.280000,273.050000,0,0,3.460000,27.5,0,3.340000,0.000000,0.000000,0

7,01:30-01:45,7.5,0,0,87.990000,0,0,0,21,0,0.000000,0.000000,3.210000,16.110000,0.000000,7.5,21,30.270000,87.110000,15.210000,30.900000,0,115.450000,0.000000,9.660000,0,0,262.190000,7.34,6.81,41.040000,0,0,48.280000,273.050000,0,0,3.460000,22.5,0,3.340000,0.000000,0.000000,0

8,01:45-02:00,7.5,0,0,87.990000,0,0,0,20.67,0,0.000000,0.000000,3.210000,16.110000,0.000000,7.5,20.67,29.270000,87.110000,15.210000,30.900000,0,115.450000,0.000000,9.660000,0,0,262.190000,7.34,6.81,41.040000,0,0,48.280000,273.050000,0,0,3.460000,22.5,0,3.340000,0.000000,0.000000,0

9,02:00-02:15,7.5,0,0,87.990000,0,0,0,14,0,0.000000,0.000000,3.110000,16.110000,14.860000,7.5,14,29.270000,87.110000,15.120000,30.900000,0,115.450000,0.000000,9.660000,0,0,262.190000,7.34,6.81,41.040000,0,0,48.280000,273.050000,0,0,3.460000,22.5,0,3.260000,0.000000,0.000000,0

10,02:15-02:30,7.5,0,0,87.990000,0,0,0,14,0,0.000000,0.000000,3.110000,16.110000,14.860000,7.5,14,29.270000,87.110000,15.120000,30.900000,0,115.450000,0.000000,9.660000,0,0,262.190000,7.34,6.81,41.040000,0,0,48.280000,273.050000,0,0,3.460000,22.5,0,3.260000,0.000000,0.000000,0

11,02:30-02:45,7.5,0,0,87.990000,0,0,0,14,0,0.000000,0.000000,3.110000,16.110000,14.860000,7.5,14,29.270000,87.110000,15.120000,30.900000,0,115.450000,0.000000,9.660000,0,0,262.190000,7.34,6.81,41.040000,0,0,48.280000,273.050000,0,0,3.460000,22.5,0,3.260000,0.000000,0.000000,0

12,02:45-03:00,7.5,0,0,87.990000,0,0,0,14,0,0.000000,0.000000,3.110000,16.110000,14.860000,7.5,14,29.270000,87.110000,15.120000,30.900000,0,115.450000,0.000000,9.660000,0,0,262.190000,7.34,6.81,41.040000,0,0,48.280000,273.050000,0,0,3.460000,22.5,0,3.260000,0.000000,0.000000,0

13,03:00-03:15,7.5,0,0,87.990000,0,0,0,14,0,0.000000,0.000000,3.110000,16.110000,14.860000,7.5,14,29.270000,68.110000,14.940000,30.900000,0,94.630000,0.000000,9.660000,0,0,235.200000,6.66,6.81,41.040000,0,0,48.280000,234.420000,0,0,3.380000,22.5,0,3.260000,0.000000,0.000000,0

14,03:15-03:30,7.5,0,0,87.990000,0,0,0,14,0,0.000000,0.000000,3.110000,16.110000,14.860000,7.5,14,29.270000,87.110000,14.940000,30.900000,0,66.240000,0.000000,9.660000,0,0,262.190000,6.66,6.81,41.040000,0,0,48.280000,273.050000,0,0,3.380000,22.5,0,3.260000,0.000000,0.000000,0

15,03:30-03:45,7.5,0,0,87.990000,0,0,0,12.33,0,0.000000,0.000000,3.110000,16.110000,14.860000,7.5,12.33,29.270000,87.110000,14.940000,30.900000,0,66.240000,0.000000,9.660000,0,0,262.190000,6.66,6.81,41.040000,0,0,48.280000,273.050000,0,0,3.380000,22.5,0,3.260000,0.000000,0.000000,0

16,03:45-04:00,7.5,0,0,87.990000,0,0,0,12.33,0,0.000000,0.000000,3.110000,16.110000,14.860000,7.5,12.33,29.270000,87.110000,14.940000,30.900000,0,66.240000,0.000000,9.660000,0,0,262.190000,6.66,6.81,41.040000,0,0,48.280000,273.050000,0,0,3.380000,22.5,0,3.260000,0.000000,0.000000,0

17,04:00-04:15,7.5,0,0,87.990000,0,0,0,12.33,0,0.000000,0.000000,3.110000,16.110000,14.860000,7.5,12.33,29.270000,87.110000,14.840000,30.900000,0,66.240000,0.000000,9.660000,0,0,262.190000,6.66,6.81,41.040000,0,0,48.280000,273.050000,0,0,3.380000,22.5,0,3.190000,0.000000,0.000000,0

18,04:15-04:30,7.5,0,0,87.990000,0,0,0,12.33,0,0.000000,0.000000,3.110000,16.110000,14.860000,7.5,12.33,29.270000,87.110000,14.840000,30.900000,0,66.240000,0.000000,9.660000,0,0,262.190000,6.66,6.81,41.040000,0,0,48.280000,273.050000,0,0,3.380000,22.5,0,3.190000,0.000000,0.000000,0

19,04:30-04:45,6.67,0,0,87.990000,0,0,0,12.33,0,0.000000,0.000000,3.110000,16.110000,14.860000,6.66,12.33,29.270000,68.110000,14.840000,30.900000,0,94.630000,0.000000,9.660000,0,0,262.190000,6.66,6.01,41.040000,0,0,48.280000,273.050000,0,0,3.380000,20,0,3.190000,0.000000,0.000000,0

20,04:45-05:00,6.67,0,0,87.990000,0,0,0,12.33,0,0.000000,0.000000,3.110000,16.110000,14.860000,6.66,12.33,29.270000,87.110000,14.840000,30.900000,0,115.450000,0.000000,9.660000,0,0,262.190000,6.66,6.01,41.040000,0,0,48.280000,273.050000,0,0,3.380000,20,0,3.190000,0.000000,0.000000,0

21,05:00-05:15,6.67,0,0,87.990000,0,0,0,12.33,0,0.000000,0.000000,3.020000,16.110000,14.860000,6.66,12.33,29.270000,87.110000,14.750000,30.900000,0,115.450000,0.000000,9.660000,0,0,262.190000,6.66,6.01,41.040000,0,0,48.280000,273.050000,0,0,3.380000,20,0,3.190000,0.000000,0.000000,0

22,05:15-05:30,6.67,0,0,87.990000,0,0,0,12.33,0,0.000000,0.000000,3.020000,16.110000,14.860000,6.66,12.33,29.270000,87.110000,14.750000,30.900000,0,115.450000,0.000000,9.660000,0,0,262.190000,6.66,6.01,41.040000,0,0,48.280000,273.050000,0,0,3.380000,20,0,3.190000,0.000000,0.000000,0

23,05:30-05:45,6.67,0,0,87.990000,0,0,0,12.33,0,0.000000,0.000000,3.020000,16.110000,14.860000,6.66,12.33,29.270000,87.110000,14.750000,30.900000,0,115.450000,0.000000,9.660000,0,0,262.190000,6.66,6.01,41.040000,0,0,48.280000,273.050000,0,0,3.380000,20,0,3.190000,0.000000,0.000000,0

24,05:45-06:00,6.67,0,0,87.990000,0.165631,0,0,12.33,0,0.000000,0.000000,3.020000,16.110000,14.860000,6.66,12.33,29.270000,87.110000,14.750000,30.900000,0,115.450000,0.000000,9.660000,0,0,262.190000,6.66,6.01,41.040000,0,0,48.280000,273.050000,0.18,0,3.380000,20,0,3.190000,0.000000,0.000000,0

25,06:00-06:15,6.67,0,0,87.990000,2.377292,0,0,12.33,0,0.000000,0.000000,3.020000,16.110000,14.860000,6.66,12.33,29.270000,87.110000,14.660000,30.900000,0,115.450000,0.000000,9.660000,0,0,262.190000,6.66,6.01,41.040000,3.62,0,48.280000,273.050000,1.66,0,3.230000,20,0,3.110000,0.000000,0.000000,0

26,06:15-06:30,6.67,0,0,87.990000,6.342693,0,0,12.33,0,0.000000,0.000000,3.020000,16.110000,5.210000,6.66,12.33,29.270000,87.110000,14.660000,30.900000,0,115.450000,0.000000,9.660000,0.2,0,262.190000,6.66,6.01,41.040000,7.92,0,48.280000,273.050000,3.79,0.19,3.230000,20,2.99,3.110000,0.000000,0.000000,0.96

27,06:30-06:45,6.67,0,0,87.990000,11.10702,0,5,12.33,0,0.000000,0.070000,3.020000,16.110000,14.860000,6.66,12.33,29.270000,87.110000,14.660000,30.900000,2,115.450000,0.070000,9.660000,0.5,0,262.190000,6.66,6.01,41.040000,18.09,1,48.280000,273.050000,6.53,0.77,3.230000,20,7.39,3.110000,0.070000,0.000000,3.85

28,06:45-07:00,6.67,0,0,87.990000,17.225624,0,15,12.33,0,0.000000,0.270000,3.020000,16.110000,14.860000,6.66,12.33,29.270000,87.110000,14.660000,30.900000,6,115.450000,0.270000,9.660000,1,0,262.190000,6.66,6.01,41.040000,29.41,2,48.280000,273.050000,9.75,1.73,3.230000,20,14.34,3.110000,0.270000,0.000000,8.66

29,07:00-07:15,6.67,2,0,87.990000,25.010281,0,24,12.33,0,0.000000,0.590000,3.020000,16.110000,14.860000,6.66,12.33,28.260000,87.110000,14.660000,30.900000,11,115.450000,0.600000,9.660000,3.5,1,262.190000,6.66,6.01,41.040000,31.75,4,48.280000,273.050000,2.28,3.08,3.230000,20,31.75,3.110000,0.590000,0.000000,15.38

30,07:15-07:30,6.67,6,0,87.990000,34.451248,0,29.16,12.33,0,0.000000,1.050000,3.020000,16.110000,14.860000,6.66,12.33,28.260000,68.110000,14.660000,30.900000,20,94.630000,1.080000,9.660000,7,3,235.200000,6.66,6.01,41.040000,29.17,8,48.280000,234.420000,5.8,4.81,3.230000,20,29.17,3.110000,1.050000,0.000000,24.04

31,07:30-07:45,6.67,15,0,87.990000,45.022403,0,30.66,12.33,0,0.000000,1.640000,3.020000,16.110000,14.860000,6.66,12.33,27.250000,87.110000,14.660000,30.900000,35,86.110000,1.680000,9.660000,9,7,262.190000,6.66,6.01,41.040000,30.67,15,48.280000,273.050000,10.95,7.39,3.230000,20,30.67,3.110000,1.640000,0.000000,36.96

32,07:45:08:00,6.67,22,0,87.990000,55.92482,0,30.66,12.33,0,0.000000,2.780000,3.020000,16.110000,14.860000,6.66,12.33,27.250000,87.110000,14.660000,30.900000,49,77.590000,2.850000,9.660000,12,11,262.190000,6.66,6.01,41.040000,30.67,21,48.280000,273.050000,17.63,10.56,3.230000,20,30.67,3.110000,2.780000,0.000000,52.81

33,08:00-08:15,6.67,35,0,75.120000,66.174456,0,30.66,12.33,0,0.000000,3.480000,3.020000,16.110000,14.860000,6.66,12.33,27.250000,76.570000,12.350000,30.900000,67,94.630000,3.570000,9.660000,15,18,262.190000,6.66,6.01,41.040000,30.67,28,48.280000,273.050000,25.09,13.57,2.990000,20,30.67,2.960000,3.480000,0.000000,67.85

34,08:15-08:30,6.67,43,0,57.950000,75.878484,0,30.66,12.33,0,0.000000,4.720000,3.020000,16.110000,14.860000,6.66,12.33,26.750000,57.580000,12.350000,30.900000,84,66.240000,4.840000,9.660000,18,21,262.190000,6.66,6.01,41.040000,30.67,36,48.280000,273.050000,32.19,16.5,2.990000,20,30.67,2.960000,4.720000,0.000000,82.49

35,08:30-08:45,6.67,47,0,57.950000,85.299965,0,31.66,8.33,0,0.000000,5.960000,3.020000,16.110000,14.860000,6.66,8.33,26.750000,38.630000,12.350000,30.900000,102,66.240000,6.100000,9.660000,23.63,23,262.190000,6.66,6.01,41.040000,31.67,43,48.280000,273.050000,39.81,21.36,2.990000,20,31.67,2.960000,5.960000,0.000000,106.82

36,08:45:09:00,6.67,53,0,57.950000,94.166095,0,31.66,8.33,0,0.000000,7.080000,3.020000,16.110000,14.860000,6.66,8.33,26.750000,57.620000,12.350000,30.900000,116,94.630000,7.260000,9.660000,26.94,27,262.190000,6.66,6.01,41.040000,31.67,49,48.280000,273.050000,47.37,26.37,2.990000,20,31.67,2.960000,7.080000,0.000000,131.87

37,09:00:09:15,3.33,57,0,57.950000,98.657618,52.63,31.66,8.33,0,0.000000,8.120000,3.020000,16.110000,14.860000,3.34,8.33,26.750000,38.630000,12.080000,25.110000,119,70.400000,8.320000,9.660000,30.02,28,213.900000,3.34,6.01,41.040000,31.67,51,48.280000,273.050000,50.74,31.16,2.920000,10,31.67,3.260000,8.120000,0.000000,155.83

38,09:15-09:30,3.33,63,0,54.330000,107.397089,53.11,31.66,8.33,0,0.000000,9.070000,3.020000,16.110000,14.860000,3.34,8.33,27.250000,38.630000,12.080000,25.110000,133,70.400000,9.300000,9.660000,32.71,31,167.980000,3.34,6.01,41.040000,31.67,57,48.280000,273.050000,56.88,34.89,2.920000,10,31.67,3.260000,9.070000,0.000000,174.48

39,09:30-09:45,3.33,69,0,54.330000,115.288919,53.11,31.66,8.33,0,0.000000,10.610000,3.020000,16.110000,25.720000,3.34,8.33,27.250000,38.630000,12.080000,25.720000,144,70.400000,10.880000,9.660000,35.34,34,167.980000,3.34,6.01,41.040000,31.67,61,48.280000,273.050000,68.86,35.34,2.920000,10,31.67,3.260000,10.610000,0.000000,176.71

40,09:45-10:00,3.33,72,0,54.330000,121.894673,53.11,32,8.33,0,0.000000,11.570000,3.020000,16.110000,25.720000,3.34,8.33,28.260000,57.620000,12.080000,25.720000,151,70.400000,11.850000,9.660000,37.54,36,167.980000,3.34,6.01,41.040000,32,64,48.280000,273.050000,74.62,37.77,2.920000,10,32,3.260000,11.570000,0.000000,188.85

41,10:00-10:15,3.33,79,0,54.330000,127.292295,53.11,32,8.33,0,0.000000,12.520000,3.020000,16.110000,25.720000,3.34,8.33,28.260000,57.620000,11.900000,25.720000,165,70.400000,12.840000,9.660000,39.46,39,167.980000,3.34,6.01,41.040000,32,71,48.280000,273.050000,78.72,34.62,2.920000,10,32,3.260000,12.520000,0.000000,173.13

42,10:15-10:30,3.33,83,0,54.330000,131.783818,53.11,32,8.33,0,0.000000,13.480000,3.020000,16.110000,25.720000,3.34,8.33,28.260000,57.620000,11.900000,25.720000,175,70.400000,13.810000,9.660000,41.3,42,167.980000,3.34,6.01,41.040000,32,75,48.280000,273.050000,83,36.71,2.920000,10,32,3.260000,13.480000,0.000000,183.53

43,10:30-10:45,3.33,85,0,54.330000,140.182284,53.11,32,8.33,0,0.000000,14.110000,3.020000,16.110000,25.720000,3.34,8.33,28.260000,57.620000,11.900000,25.720000,179,70.400000,14.460000,9.660000,43.05,43,167.980000,3.34,6.01,41.040000,32,76,48.280000,273.050000,86.58,38.11,2.920000,10,32,3.260000,14.110000,0.000000,190.58

44,10:45-11:00,3.83,87,0,54.330000,142.812894,53.11,32,8.33,0,0.000000,14.430000,3.020000,16.110000,25.720000,3.84,8.33,28.260000,57.620000,11.900000,25.720000,182,70.400000,14.790000,9.660000,44.1,43,167.980000,3.34,6.01,41.040000,32,78,48.280000,273.050000,90.46,38.62,2.920000,11.5,32,3.260000,14.430000,0.000000,193.12

45,11:00-11:15,4,89,0,54.330000,145.881939,53.11,32,8.33,0,0.000000,14.620000,3.020000,16.110000,25.720000,4,8.33,28.260000,57.620000,11.700000,25.720000,186,70.400000,14.980000,9.660000,44.5,44,167.980000,3.34,6.01,41.040000,32,79,48.280000,273.050000,80.67,38.98,2.840000,12,32,3.190000,14.620000,0.000000,194.89

46,11:15-11:30,4.17,89,0,54.330000,148.814582,53.11,32,8.33,0,0.000000,14.750000,3.020000,16.110000,25.720000,4.16,8.33,27.750000,57.620000,11.700000,25.720000,186,70.400000,15.130000,9.660000,44.5,44,167.980000,3.34,6.01,41.040000,32,79,48.280000,273.050000,80.96,39.2,2.840000,12.5,32,3.190000,14.750000,0.000000,195.99

47,11:30-11:45,4.67,89,0,54.330000,150.997014,53.11,32,8.33,0,0.000000,14.750000,3.020000,16.110000,25.720000,4.66,8.33,26.750000,57.620000,11.700000,25.720000,186,70.400000,15.130000,9.660000,44.5,44,167.980000,3.34,6.01,41.040000,32,79,48.280000,273.050000,81.51,36.13,2.840000,14,32,3.190000,14.750000,0.000000,180.68

48,11:45-12:00,5.5,89,0,54.330000,152.994329,53.11,32,8.33,0,0.000000,14.750000,3.020000,16.110000,25.720000,5.5,8.33,26.750000,57.620000,11.700000,25.720000,186,70.400000,15.130000,9.660000,44.5,44,167.980000,3.34,6.01,41.040000,32,79,48.280000,273.050000,82,36.15,2.840000,16.5,32,3.190000,14.750000,0.000000,180.77

49,12:00-12:15,6.83,88,0,54.330000,154.962415,53.11,32,8.33,0,0.000000,14.750000,2.970000,16.110000,25.720000,6.84,8.33,27.250000,38.630000,11.520000,25.720000,186,70.400000,15.130000,9.660000,44.5,44,140.990000,3.34,6.01,41.040000,32,79,48.280000,273.050000,81.42,36.16,2.840000,20.5,32,2.330000,14.750000,0.000000,180.8

50,12:15-12:30,8.33,90,0,54.330000,153.822484,53.11,32,8.33,0,0.000000,14.750000,2.970000,16.110000,25.720000,8.34,8.33,27.250000,38.630000,11.520000,25.720000,186,70.400000,15.130000,9.660000,44.5,45,112.020000,3.34,6.01,41.040000,32,79,48.280000,273.050000,81.55,36.16,2.840000,25,32,3.030000,14.750000,0.000000,180.81

51,12:30-12:45,5.83,90,0,54.330000,151.581594,53.11,32,8.33,0,0.000000,14.750000,2.970000,16.110000,25.720000,5.84,8.33,27.250000,38.630000,11.520000,25.720000,186,70.400000,15.130000,9.660000,44.5,45,112.020000,3.34,6.01,41.040000,32,79,48.280000,273.050000,82.02,40.83,3.070000,17.5,32,3.030000,14.750000,0.000000,204.17

52,12:45-13:00,5.83,90,0,54.330000,149.097129,53.11,32,10,0,0.000000,14.750000,2.970000,16.110000,25.720000,5.84,10,27.250000,38.630000,11.520000,25.720000,186,70.400000,15.130000,9.660000,44.5,45,112.020000,4,6.41,41.040000,32,79,48.280000,273.050000,82.04,40.83,3.070000,17.5,32,3.030000,14.750000,0.000000,204.17

53,13:00-13:15,6.67,90,0,54.330000,147.245959,53.11,32,11.33,0,0.000000,14.750000,2.970000,16.110000,25.720000,6.66,11.33,26.240000,38.630000,11.340000,25.720000,186,70.400000,15.130000,9.660000,44.5,45,112.020000,5,6.81,41.040000,32,79,48.280000,231.770000,85,40.83,3.230000,20,32,3.030000,14.750000,0.000000,204.17

54,13:15-13:30,6.67,90,0,54.330000,145.083013,53.11,32,14.33,0,0.000000,14.750000,2.970000,16.110000,25.720000,6.66,14.33,26.240000,38.630000,11.340000,25.720000,186,70.400000,15.130000,9.660000,44.97,45,112.020000,5.66,7.01,41.040000,32,79,48.280000,193.140000,84.33,40.83,3.230000,20,32,3.030000,14.750000,0.000000,204.17

55,13:30-13:45,6.67,83,0,54.330000,135.096438,53.11,32,14.33,0,0.000000,14.750000,2.970000,16.110000,25.720000,6.66,14.33,26.240000,38.630000,11.340000,25.720000,182,70.400000,15.130000,9.660000,44.74,42,112.020000,6.66,7.21,41.040000,32,78,48.280000,193.140000,83.33,40.83,3.230000,20,32,3.030000,14.750000,0.000000,204.17

56,13:45-14:00,6.67,83,0,54.330000,131.5305,53.11,32,14.33,0,0.000000,12.880000,2.970000,16.110000,25.720000,6.66,14.33,26.240000,38.630000,11.340000,25.720000,179,70.400000,13.210000,9.660000,44.78,42,112.020000,7.34,7.81,41.040000,32,76,48.280000,212.450000,82.33,40.83,3.230000,20,32,3.030000,12.880000,0.000000,204.17

57,14:00-14:15,6.67,85,0,54.330000,127.224094,53.11,32,14.33,0,0.000000,12.730000,3.110000,16.110000,25.720000,6.66,14.33,24.220000,38.630000,11.150000,25.720000,186,70.400000,13.050000,9.660000,42.4,43,38.630000,8.66,8.81,41.040000,32,79,48.280000,231.770000,73.34,42.5,3.300000,20,32,3.110000,12.730000,0.000000,212.5

58,14:15-14:30,6.67,85,0,54.330000,122.635141,53.11,32,16,0,0.000000,12.630000,3.110000,16.110000,25.720000,6.66,16,24.220000,57.620000,11.150000,25.720000,186,70.400000,12.950000,9.660000,41,43,38.630000,10,10.01,41.040000,32,79,48.280000,273.050000,71.28,42.5,3.300000,20,32,3.110000,12.630000,0.000000,212.5

59,14:30-14:45,8.83,85,0,54.330000,117.149832,53.11,32,18.33,0,0.000000,12.200000,3.110000,16.110000,25.720000,8.84,18.33,24.220000,57.620000,11.150000,25.720000,179,70.400000,12.500000,9.660000,39.48,42,131.340000,14.34,12.01,41.040000,32,76,48.280000,273.050000,68.64,40.83,3.300000,26.5,32,3.110000,12.200000,0.000000,204.17

60,14:45-15:00,10.33,80,0,54.330000,111.343004,53.11,32,20.33,0,0.000000,10.740000,3.110000,16.110000,25.720000,10.34,20.33,24.220000,57.620000,11.150000,25.720000,168,70.400000,11.010000,9.660000,37.56,40,150.650000,17,12.6,41.040000,32,72,48.280000,273.050000,64.68,39.17,3.300000,31,32,3.110000,10.740000,0.000000,195.83

61,15:00-15:15,13.17,75,0,54.330000,113.31109,53.11,32,30.67,0,0.000000,10.070000,3.250000,16.110000,25.720000,13.16,30.67,25.230000,57.620000,10.970000,25.720000,158,70.400000,10.320000,9.660000,34.94,37,216.270000,19.34,13.2,41.040000,32,67,48.280000,273.050000,63.14,37.46,3.380000,39.5,32,3.260000,10.070000,0.000000,187.31

62,15:15-15:30,14.17,70,0,54.330000,105.2244,53.11,32,34,0,0.000000,9.690000,3.250000,16.110000,25.720000,14.16,34,25.740000,57.620000,10.970000,25.720000,147,70.400000,9.930000,9.660000,32.6,35,237.160000,21.66,14.4,41.040000,32,63,48.280000,273.050000,59.15,33.61,3.380000,42.5,32,3.260000,9.690000,0.000000,168.08

63,15:30-15:45,15,61,0,57.950000,96.913621,53.11,32,36,0,0.000000,9.300000,3.250000,16.110000,25.720000,15,36,25.740000,76.570000,10.970000,25.720000,130,115.450000,9.530000,9.660000,31,31,262.190000,23.34,13,41.040000,32,55,48.280000,273.050000,53.05,27.5,3.380000,45,32,3.260000,9.300000,0.000000,137.5

64,15:45-16:00,15.33,55,0,57.950000,87.716229,53.11,32,38,0,0.000000,8.840000,3.250000,16.110000,25.720000,15.34,38,25.740000,76.570000,10.970000,25.720000,116,115.450000,9.070000,9.660000,29.42,27,262.190000,23.34,13.6,41.040000,32,49,48.280000,273.050000,51.1,25.83,3.380000,46,32,3.260000,8.840000,0.000000,129.17

65,16:00-16:15,15.33,40,0,57.950000,77.505565,53.11,32,38.33,0,0.000000,7.920000,3.340000,16.110000,25.720000,15.34,38.33,25.740000,76.570000,10.970000,25.720000,84,115.450000,8.120000,9.660000,26.36,20,262.190000,23.34,14.2,41.040000,32,36,48.280000,273.050000,45.9,24.17,3.230000,46,32,3.260000,7.920000,0.000000,120.83

66,16:15-16:30,15.5,35,0,57.950000,66.827237,53.11,32,38.33,0,0.000000,6.930000,3.340000,16.110000,25.720000,15.5,38.33,26.750000,76.570000,10.970000,25.720000,74,115.450000,7.110000,9.660000,23.17,17,262.190000,23.34,15,41.040000,32,31,48.280000,273.050000,40.28,21.67,3.230000,46.5,32,3.260000,6.930000,0.000000,108.33

67,16:30-16:45,15.17,31,0,57.950000,57.980593,47.8,32,46.33,0,0.000000,6.100000,3.340000,16.110000,25.720000,15.16,46.33,26.750000,76.570000,10.970000,25.720000,67,115.450000,6.260000,9.660000,15,16,262.190000,23.34,15.8,41.040000,32,28,48.280000,273.050000,29.3,19.3,3.230000,45.5,32,3.260000,6.100000,0.000000,96.48

