Block,Time,TANAKPUR,SINGRAULI,AURY_GF,RIHAND2,CHAMERA1,AURY_RF,JHAJJAR,BSIUL,CHAMERA3,NJPC,DADRI_CRF,RAPPC,AURY_CRF,RAPPB,TEHRI,DHAULIGNGA,RIHAND3,CHAMERA2,KISHANGANGA,ANTA_CRF,KOTESHWR,AURY_LF,SINGRAULI_HYDRO,DULHASTI,DADRI_RF,URI2,UNCHAHAR3,ANTA_LF,ANTA_GF,NAPP,TANDA2,DADRI_GF,SEWA2,ANTA_RF,RAMPUR,URI,KOLDAM,RIHAND1,UNCHAHAR2,UNCHAHAR4,PARBATI3,UNCHAHAR1,DADRI_LF,DADRT2,SALAL,TALA,FSTPP I & II,SASAN,KHSTPP-II,KUDGI,BRBCL,KHSTPP-I,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
7,01:30-01:45,9.301982,137.484400,0.000000,115.787038,41.303412,10.650200,636.969001,19.036167,29.601353,154.929110,0.358524,53.835345,0.000000,0.000000,34.178727,37.155045,121.310901,40.533274,2.114992,1.510392,24.923624,0.000000,1.053942,50.334016,5.809200,33.479576,25.868161,0.000000,0.000000,39.792260,1.348441,0.000000,16.061339,4.989135,1.710502,50.237962,2.595375,90.352424,41.681010,0.784242,19.449140,20.931903,0.000000,584.034215,74.253194,12.809286,20.070786,405.453114,142.824507,38.73,12.428466,41.138818,0,0,0,0,0

8,01:45-02:00,9.301982,137.484400,0.000000,115.787038,41.303412,10.650200,636.969001,19.036167,29.601353,154.929110,0.358524,53.835345,0.000000,0.000000,34.178727,37.155045,121.310901,40.533274,2.114992,1.510392,24.923624,0.000000,1.053942,50.334016,5.809200,33.479576,25.868161,0.000000,0.000000,39.792260,1.348441,0.000000,16.061339,4.989135,1.710502,50.237962,2.595375,90.352424,41.681010,0.784242,19.449140,20.931903,0.000000,584.034215,74.253194,12.809286,20.070786,405.453114,142.824507,38.73,14.221592,41.138818,0,0,0,0,0

9,02:00-02:15,9.301982,137.484400,0.000000,115.787038,41.303412,0.887517,634.964924,19.036167,29.601353,154.929110,0.358524,53.835345,0.000000,0.000000,34.178727,37.155045,121.310901,40.533274,2.114992,0.006200,24.923624,0.000000,1.053942,50.334016,0.000000,33.479576,25.868161,0.000000,0.000000,39.792260,1.348441,0.000000,16.061339,0.080340,1.710502,45.962390,2.595375,90.352424,41.681010,0.784242,19.449140,20.931903,0.000000,551.443926,74.253194,12.809286,20.070786,405.453114,142.824507,51.85,14.494742,41.138818,0,0,0,0,0

10,02:15-02:30,9.301982,137.484400,0.000000,115.787038,41.303412,0.000000,634.964924,19.036167,29.601353,154.929110,0.358524,53.835345,0.000000,0.000000,34.178727,37.155045,121.310901,40.533274,2.114992,0.000000,24.923624,0.000000,1.053942,50.334016,0.000000,33.479576,25.868161,0.000000,0.000000,39.792260,1.348441,0.000000,16.061339,0.000000,1.710502,45.962390,2.595375,90.352424,41.681010,0.784242,19.449140,20.931903,0.000000,503.033926,74.253194,12.809286,20.070786,405.453114,142.824507,51.85,14.081097,41.138818,0,0,0,0,0

11,02:30-02:45,9.301982,137.484400,0.000000,115.787038,41.303412,0.000000,634.964924,19.036167,29.601353,154.929110,0.358524,53.835345,0.000000,0.000000,34.178727,37.155045,121.310901,40.533274,2.114992,0.000000,24.923624,0.000000,1.053942,50.334016,0.000000,33.479576,25.868161,0.000000,0.000000,39.792260,1.348441,0.000000,16.061339,0.000000,1.710502,45.962390,2.595375,90.352424,41.681010,0.784242,19.449140,20.931903,0.000000,451.367194,73.690670,12.809286,20.070786,405.453114,142.824507,49.01,13.206314,41.138818,0,0,0,0,0

12,02:45-03:00,9.301982,137.484400,0.000000,115.787038,41.303412,0.000000,634.964924,19.036167,29.601353,154.929110,0.358524,53.835345,0.000000,0.000000,34.178727,37.155045,121.310901,40.533274,2.114992,0.000000,24.923624,0.000000,1.053942,50.334016,0.000000,33.479576,25.868161,0.000000,0.000000,39.792260,1.348441,0.000000,16.061339,0.000000,1.710502,45.962390,2.595375,90.352424,41.681010,0.784242,19.449140,20.931903,0.000000,401.372926,73.690670,12.809286,20.070786,405.453114,142.824507,49.01,14.828544,41.138818,0,0,0,0,0

13,03:00-03:15,9.301982,137.484400,0.000000,115.787038,41.303412,0.000000,634.964924,19.036167,29.601353,154.929110,0.358524,53.835345,0.000000,0.000000,34.178727,37.155045,121.310901,40.533274,2.114992,0.000000,16.948064,0.000000,1.053942,50.334016,0.000000,32.796320,25.868161,0.000000,0.000000,39.792260,1.348441,0.000000,16.061339,0.000000,1.710502,45.962390,2.595375,90.352424,41.681010,0.319211,31.118623,20.931903,0.000000,386.849926,73.128146,12.809286,20.070786,405.453114,142.824507,38.19,17.529361,40.551121,0,0,0,0,0

14,03:15-03:30,9.301982,137.484400,0.000000,115.787038,41.303412,0.000000,634.964924,19.036167,29.601353,154.929110,0.358524,53.835345,0.000000,0.000000,34.178727,37.155045,121.310901,40.533274,2.114992,0.000000,16.948064,0.000000,1.053942,50.334016,0.000000,32.796320,25.868161,0.000000,0.000000,39.792260,1.348441,0.000000,16.061339,0.000000,1.710502,45.962390,2.595375,90.352424,41.681010,0.319211,31.118623,20.931903,0.000000,386.849926,73.128146,12.809286,20.070786,405.453114,142.824507,38.19,15.011465,40.551121,0,0,0,0,0

15,03:30-03:45,9.301982,137.484400,0.000000,115.787038,41.303412,0.000000,634.964924,19.036167,29.601353,154.929110,0.358524,53.835345,0.000000,0.000000,34.178727,37.155045,121.310901,40.533274,2.114992,0.000000,16.948064,0.000000,1.053942,50.334016,0.000000,32.796320,25.868161,0.000000,0.000000,39.792260,1.348441,0.000000,16.061339,0.000000,1.710502,45.962390,2.595375,90.352424,41.681010,0.319211,31.118623,20.931903,0.000000,401.372926,73.128146,12.809286,20.070786,405.453114,142.824507,14.52,12.163348,40.548603,0,0,0,0,0

16,03:45-04:00,9.301982,137.484400,0.000000,115.787038,41.303412,0.000000,626.549039,19.036167,29.601353,154.929110,0.358524,53.835345,0.000000,0.000000,34.178727,37.155045,121.310901,40.533274,2.114992,0.000000,16.948064,0.000000,1.053942,50.334016,0.000000,32.796320,18.238371,0.000000,0.000000,39.792260,1.348441,0.000000,16.061339,0.000000,1.710502,45.962390,2.595375,90.352424,41.681010,0.319211,19.449140,14.549819,0.000000,406.213926,73.128146,12.809286,20.070786,405.453114,142.824507,14.52,12.597875,40.548603,0,0,0,0,0

17,04:00-04:15,9.301982,137.484400,0.000000,115.787038,41.303412,0.000000,604.125527,19.036167,29.601353,154.929110,0.358524,53.835345,0.000000,0.000000,34.178727,37.155045,121.310901,40.533274,2.114992,0.000000,16.948064,0.000000,1.053942,50.334016,0.000000,32.796320,13.055712,0.000000,0.000000,39.792260,1.348441,0.000000,16.061339,0.000000,1.710502,50.237962,2.595375,90.352424,28.890313,0.319211,19.449140,10.458261,0.000000,364.279460,73.128146,12.809286,20.070786,405.453114,142.824507,9.68,14.514600,40.548603,0,0,0,0,0

18,04:15-04:30,9.301982,137.484400,0.000000,115.787038,41.303412,0.000000,576.538024,19.036167,29.601353,154.929110,0.358524,53.835345,0.000000,0.000000,34.178727,37.155045,121.310901,40.533274,2.114992,0.000000,16.948064,0.000000,1.053942,50.334016,0.000000,32.796320,13.055712,0.000000,0.000000,39.792260,1.348441,0.000000,16.061339,0.000000,1.710502,50.237962,2.595375,90.352424,28.890313,0.319211,19.449140,10.458261,0.000000,364.293402,73.128146,12.809286,20.070786,405.453114,142.824507,9.68,15.199400,27.580048,0,0,0,0,0

19,04:30-04:45,11.782510,137.484400,0.000000,115.787038,41.303412,0.000000,519.414224,12.690778,29.601353,154.929110,0.358524,53.835345,0.000000,0.000000,34.178727,37.155045,121.310901,40.533274,2.114992,0.000000,16.948064,0.000000,1.053942,50.334016,0.000000,32.796320,12.083182,0.000000,0.000000,39.792260,1.348441,0.000000,16.061339,0.000000,1.710502,45.962390,2.595375,90.352424,28.890313,0.078424,19.449140,10.426499,0.000000,355.085082,73.128146,12.809286,20.070786,405.453114,142.824507,25.95,16.540545,27.580048,0,0,0,0,0

20,04:45-05:00,11.782510,137.484400,0.000000,115.787038,41.303412,0.000000,441.958224,12.690778,29.601353,154.929110,0.358524,53.835345,0.000000,0.000000,34.178727,37.155045,121.310901,40.533274,2.114992,0.000000,16.948064,0.000000,1.053942,50.334016,0.000000,32.796320,12.083182,0.000000,0.000000,39.792260,1.348441,0.000000,16.061339,0.000000,1.710502,45.962390,2.595375,90.352424,28.890313,0.078424,10.372874,10.426499,0.000000,355.106660,73.128146,12.809286,20.070786,405.453114,142.824507,25.95,15.286306,27.580048,0,0,0,0,0

21,05:00-05:15,11.782510,137.484400,0.000000,115.787038,41.303412,0.000000,390.602741,12.690778,29.601353,154.929110,0.358524,53.835345,0.000000,0.000000,34.178727,37.155045,121.310901,40.533274,2.114992,0.000000,16.948064,0.000000,1.053942,50.334016,0.000000,32.796320,12.190820,0.000000,0.000000,39.792260,1.348441,0.000000,16.061339,0.000000,1.710502,45.962390,2.595375,90.352424,28.890313,0.078424,14.262701,10.426499,0.000000,355.128238,73.128146,12.809286,20.070786,405.453114,142.824507,9.68,19.051890,27.580048,0,0,0,0,0

22,05:15-05:30,11.782510,137.484400,0.000000,115.787038,41.303412,0.000000,358.693024,12.690778,29.601353,154.929110,0.358524,53.835345,0.000000,0.000000,34.178727,37.155045,121.310901,40.533274,2.114992,0.000000,16.948064,0.000000,1.053942,50.334016,0.000000,32.796320,12.190820,0.000000,0.000000,39.792260,1.348441,0.000000,16.061339,0.000000,1.710502,45.962390,2.595375,90.352424,28.890313,0.078424,66.614598,10.426499,0.000000,355.149815,73.128146,12.809286,20.070786,405.453114,142.824507,9.68,19.363991,27.580048,0,0,0,0,0

23,05:30-05:45,9.301982,137.484400,0.000000,115.787038,41.303412,0.000000,376.343213,12.690778,29.601353,154.929110,0.358524,53.835345,0.000000,0.000000,34.178727,37.155045,121.310901,40.533274,2.114992,0.000000,16.948064,0.000000,1.053942,50.334016,0.000000,32.796320,12.190820,0.000000,0.000000,39.792260,1.348441,0.000000,10.729234,0.000000,1.710502,45.962390,2.595375,90.352424,28.890313,0.078424,66.614598,10.426499,0.000000,355.128238,73.128146,12.809286,20.070786,405.453114,142.824507,9.68,19.363991,27.580048,0,0,0,0,0

24,05:45-06:00,9.301982,137.484400,0.000000,115.787038,41.303412,0.000000,376.343213,12.690778,29.601353,154.929110,0.358524,53.835345,0.000000,0.000000,34.178727,37.155045,121.310901,40.533274,2.114992,0.000000,16.948064,0.000000,1.053942,50.334016,0.000000,32.796320,12.190820,0.000000,0.000000,39.792260,1.348441,0.000000,10.729234,0.000000,1.710502,45.962390,2.595375,90.352424,28.890313,0.078424,66.614598,10.426499,0.000000,401.945229,73.128146,12.809286,20.070786,405.453114,142.824507,9.68,19.363991,27.580048,0,0,0,0,0

25,06:00-06:15,9.301982,137.484400,0.000000,115.787038,41.303412,0.000000,331.689926,12.690778,29.601353,154.929110,0.358524,53.835345,0.000000,0.000000,34.178727,37.155045,121.310901,40.533274,2.114992,0.000000,16.948064,0.000000,1.053942,50.334016,0.000000,32.796320,6.809060,0.000000,0.000000,39.792260,1.348441,0.000000,10.729234,0.000000,1.710502,45.962390,2.595375,90.352424,28.890313,0.078424,66.614598,4.860364,0.000000,358.554721,73.128146,12.809286,20.070786,405.453114,142.824507,9.68,18.013941,27.580048,0,0,0,0,0

26,06:15-06:30,9.301982,137.484400,0.000000,115.787038,41.303412,0.000000,331.631834,12.690778,29.601353,154.929110,0.358524,53.835345,0.000000,0.000000,34.178727,37.155045,121.310901,40.533274,2.114992,0.000000,16.948064,0.000000,1.053942,50.334016,0.000000,32.796320,6.809060,0.000000,0.000000,39.792260,1.348441,0.000000,10.729234,0.000000,1.710502,45.962390,2.595375,90.352424,28.890313,0.078424,66.614598,4.860364,0.000000,356.045331,73.128146,12.809286,20.070786,405.453114,142.824507,9.68,19.363991,27.580048,0,0,0,0,0

27,06:30-06:45,4.961057,137.484400,0.000000,115.787038,41.303412,0.000000,349.979224,12.690778,29.601353,154.929110,0.358524,53.835345,0.000000,0.000000,34.178727,37.155045,121.310901,40.533274,2.114992,0.000000,16.948064,0.000000,1.053942,50.334016,0.000000,32.796320,6.809060,0.000000,0.000000,39.792260,1.348441,0.000000,7.044446,0.000000,1.710502,45.962390,2.595375,90.352424,28.890313,0.078424,66.614598,4.860364,0.000000,356.148611,73.128146,12.809286,20.070786,405.453114,142.824507,9.68,19.363991,27.580048,0,0,0,0,0

28,06:45-07:00,7.441585,137.484400,0.000000,115.787038,41.303412,0.000000,349.011024,12.690778,29.601353,154.929110,0.358524,53.835345,0.000000,0.000000,34.178727,37.155045,121.310901,40.533274,2.114992,0.000000,16.948064,0.000000,1.053942,50.334016,0.000000,32.796320,6.809060,0.000000,0.000000,39.792260,1.348441,0.000000,5.364617,0.000000,1.710502,50.237962,2.595375,90.352424,28.890313,0.078424,19.449140,4.860364,0.000000,356.169340,73.128146,12.809286,20.070786,405.453114,142.824507,9.68,19.363991,27.580048,0,0,0,0,0

29,07:00-07:15,7.441585,137.484400,0.000000,115.787038,41.303412,0.000000,349.609435,12.690778,29.601353,154.929110,0.358524,53.835345,0.000000,0.000000,34.178727,37.155045,121.310901,40.533274,2.114992,0.000000,16.948064,0.000000,1.053942,50.334016,0.000000,32.796320,12.920066,0.000000,0.000000,39.792260,1.348441,0.000000,5.364617,0.000000,1.710502,50.237962,2.595375,90.352424,18.550819,0.389156,19.449140,10.426499,0.000000,363.899702,73.128146,12.809286,20.070786,405.453114,142.824507,9.68,19.363991,17.078273,0,0,0,0,0

30,07:15-07:30,7.441585,137.484400,0.000000,115.787038,41.303412,0.000000,349.609435,12.690778,29.601353,154.929110,0.358524,53.835345,0.000000,0.000000,34.178727,37.155045,121.310901,40.533274,2.114992,0.000000,16.948064,0.000000,1.053942,50.334016,0.000000,32.796320,12.920066,0.000000,0.000000,39.792260,1.348441,0.000000,5.364617,0.000000,1.710502,45.962390,2.595375,90.352424,17.776221,0.389156,19.449140,10.426499,0.000000,363.913984,73.128146,12.809286,20.070786,405.453114,142.824507,9.68,19.363991,17.078273,0,0,0,0,0

31,07:30-07:45,9.301982,137.484400,0.000000,115.787038,41.303412,0.000000,343.747438,12.690778,29.601353,154.929110,0.358524,53.835345,0.000000,0.000000,34.178727,37.155045,121.310901,40.533274,2.114992,0.000000,16.948064,0.000000,1.053942,50.334016,0.000000,32.796320,12.920066,0.000000,0.000000,39.792260,1.348441,0.000000,5.364617,0.000000,1.710502,45.962390,2.595375,90.352424,19.587197,0.389156,19.449140,10.426499,0.000000,363.899702,73.128146,12.809286,20.070786,405.453114,142.824507,10.12,19.363991,17.078273,0,0,0,0,0

32,07:45:08:00,9.301982,137.484400,0.000000,115.787038,41.303412,0.000000,343.747438,12.690778,29.601353,154.929110,0.358524,53.835345,0.000000,0.000000,34.178727,37.155045,121.310901,40.533274,2.114992,0.000000,16.948064,0.000000,1.053942,50.334016,0.000000,32.796320,12.513584,0.000000,0.000000,39.792260,1.348441,0.000000,5.364617,0.000000,1.710502,45.962390,2.595375,90.352424,19.587197,0.389156,19.449140,10.426499,0.000000,363.913984,73.128146,12.809286,20.070786,405.453114,142.824507,10.12,19.363991,17.078273,0,0,0,0,0

33,08:00-08:15,9.301982,137.484400,0.000000,115.787038,41.303412,0.000000,343.747438,12.690778,29.601353,154.929110,0.358524,53.835345,0.000000,0.000000,34.178727,37.155045,121.310901,40.533274,2.114992,0.000000,16.948064,0.000000,1.053942,50.334016,0.000000,32.796320,12.920066,0.000000,0.000000,39.792260,1.348441,0.000000,5.364617,0.000000,1.710502,45.962390,2.595375,90.352424,19.587197,0.389156,19.449140,10.426499,0.000000,363.918577,73.128146,12.809286,14.973697,405.453114,126.102907,14.52,19.363991,11.618400,0,0,0,0,0

34,08:15-08:30,9.301982,137.484400,0.000000,115.787038,41.303412,0.000000,343.747438,12.690778,29.601353,154.929110,0.358524,53.835345,0.000000,0.000000,34.178727,37.155045,121.310901,40.533274,2.114992,0.000000,16.948064,0.000000,1.053942,50.334016,0.000000,32.796320,12.831027,0.000000,0.000000,39.792260,1.348441,0.000000,5.364617,0.000000,1.710502,45.962390,2.595375,90.352424,19.587197,0.384123,19.449140,10.426499,0.000000,363.912309,73.128146,12.809286,14.973697,405.453114,123.970748,14.52,19.363991,11.618400,0,0,0,0,0

35,08:30-08:45,11.782510,137.484400,0.000000,115.787038,41.303412,0.000000,343.747438,12.690778,29.601353,154.929110,0.358524,53.835345,0.000000,0.000000,34.178727,37.155045,121.310901,40.533274,2.114992,0.000000,16.948064,0.000000,1.053942,50.334016,0.000000,32.796320,12.831027,0.000000,0.000000,39.792260,1.348441,0.000000,5.364617,0.000000,1.710502,45.962390,2.595375,90.352424,19.587197,0.384123,19.449140,10.426499,0.000000,363.896373,73.128146,12.809286,14.973697,405.453114,123.970748,60.15,19.363991,24.586955,0,0,0,0,0

36,08:45:09:00,11.782510,137.484400,0.000000,115.787038,41.303412,0.000000,343.747438,12.690778,29.601353,154.929110,0.358524,53.835345,0.000000,0.000000,34.178727,37.155045,121.310901,40.533274,2.114992,0.000000,16.948064,0.000000,1.053942,50.334016,0.000000,32.796320,12.831027,0.000000,0.000000,39.792260,1.348441,0.000000,5.364617,0.000000,1.710502,45.962390,2.595375,90.352424,23.504701,0.384123,19.449140,10.426499,0.000000,363.896373,73.128146,12.809286,14.973697,405.453114,123.970748,49.17,19.363991,24.586955,0,0,0,0,0

37,09:00:09:15,11.782510,137.484400,0.000000,115.787038,41.303412,0.000000,343.747438,12.690778,29.601353,154.929110,0.358524,53.835345,0.000000,0.000000,34.178727,37.155045,121.310901,40.533274,2.114992,0.000000,16.948064,0.000000,1.053942,50.334016,0.000000,32.796320,12.920066,0.000000,0.000000,39.792260,1.348441,0.000000,5.364617,0.000000,1.710502,45.962390,2.595375,90.352424,18.384413,0.389156,19.449140,10.426499,0.000000,363.874171,73.128146,12.809286,8.815267,405.453114,94.678148,14.52,19.363991,11.618400,0,0,0,0,0

38,09:15-09:30,9.301982,137.484400,0.000000,115.787038,41.303412,0.000000,343.747438,12.690778,29.601353,154.929110,0.358524,53.835345,0.000000,0.000000,34.178727,37.155045,121.310901,40.533274,2.114992,0.000000,16.948064,0.000000,1.053942,50.334016,0.000000,32.796320,12.920066,0.000000,0.000000,39.792260,1.348441,0.000000,5.364617,0.000000,1.710502,45.962390,2.595375,90.352424,18.384413,0.389156,19.449140,10.426499,0.000000,363.896373,73.128146,12.809286,8.815267,405.453114,94.678148,14.52,18.829970,11.618400,0,0,0,0,0

39,09:30-09:45,9.301982,137.484400,0.000000,115.787038,41.303412,0.000000,343.747438,12.690778,29.601353,154.929110,0.358524,53.835345,0.000000,0.000000,34.178727,37.155045,121.310901,40.533274,2.114992,0.000000,16.948064,0.000000,1.053942,50.334016,0.000000,32.796320,12.920066,0.000000,0.000000,39.792260,1.348441,0.000000,5.364617,0.000000,1.710502,45.962390,2.595375,90.352424,18.384413,0.389156,19.449140,10.426499,0.000000,363.851767,73.128146,12.809286,8.815267,405.453114,94.678148,70.02,17.417172,11.618400,0,0,0,0,0

40,09:45-10:00,9.301982,137.484400,0.000000,115.787038,41.303412,0.000000,343.747438,12.690778,29.601353,154.929110,0.358524,53.835345,0.000000,0.000000,34.178727,37.155045,121.310901,40.533274,2.114992,0.000000,16.948064,0.000000,1.053942,50.334016,0.000000,32.796320,12.920066,0.000000,0.000000,39.792260,1.348441,0.000000,5.364617,0.000000,1.710502,45.962390,2.595375,90.352424,18.384413,0.389156,19.449140,10.426499,0.000000,363.873969,73.128146,12.809286,8.815267,405.453114,94.678148,70.62,19.363991,11.618400,0,0,0,0,0

41,10:00-10:15,9.301982,137.484400,0.000000,115.787038,41.303412,0.000000,346.871766,12.690778,29.601353,154.929110,0.358524,53.835345,0.000000,0.000000,34.178727,37.155045,121.310901,40.533274,2.114992,0.000000,16.948064,0.000000,1.053942,50.334016,0.000000,32.796320,13.714108,0.000000,0.000000,39.792260,1.348441,0.000000,5.364617,0.000000,1.710502,45.962390,2.595375,90.352424,18.384413,0.393657,19.449140,10.458261,0.000000,364.596034,73.128146,12.809286,8.815267,405.453114,111.998699,73.18,18.544483,11.618400,0,0,0,0,0

42,10:15-10:30,9.301982,137.484400,0.000000,115.787038,41.303412,0.000000,346.871766,12.690778,29.601353,154.929110,0.358524,53.835345,0.000000,0.000000,34.178727,37.155045,121.310901,40.533274,2.114992,0.000000,16.948064,0.000000,1.053942,50.334016,0.000000,32.796320,13.714108,0.000000,0.000000,39.792260,1.348441,0.000000,5.364617,0.000000,1.710502,45.962390,2.595375,90.352424,18.384413,0.393657,19.449140,10.458261,0.000000,364.618158,73.128146,12.809286,8.815267,405.453114,113.531907,73.38,18.570790,11.618400,0,0,0,0,0

43,10:30-10:45,9.301982,137.484400,0.000000,115.787038,41.303412,0.000000,346.871766,12.690778,29.601353,154.929110,0.358524,53.835345,0.000000,0.000000,34.178727,37.155045,121.310901,40.533274,2.114992,0.000000,16.948064,0.000000,1.053942,50.334016,0.000000,32.796320,13.714108,0.000000,0.000000,39.792260,1.348441,0.000000,5.364617,0.000000,1.710502,45.962390,2.595375,90.352424,19.047256,0.393657,19.449140,10.458261,0.000000,364.596034,73.128146,12.809286,8.815267,405.453114,113.531907,73.62,16.174806,11.618400,0,0,0,0,0

44,10:45-11:00,9.301982,137.484400,0.000000,115.787038,41.303412,0.000000,346.871766,12.690778,29.601353,154.929110,0.358524,53.835345,0.000000,0.000000,34.178727,37.155045,121.310901,40.533274,2.114992,0.000000,16.948064,0.000000,1.053942,50.334016,0.000000,32.796320,13.714108,0.000000,0.000000,39.792260,1.348441,0.000000,5.364617,0.000000,1.710502,50.237962,2.595375,90.352424,19.047256,0.393657,19.449140,10.458261,0.000000,364.618158,73.128146,12.809286,8.815267,405.453114,113.531907,73.83,13.685674,11.618400,0,0,0,0,0

45,11:00-11:15,11.782510,137.484400,0.000000,115.787038,41.303412,0.000000,346.871766,12.690778,29.601353,154.929110,0.358524,53.835345,0.000000,0.000000,34.178727,37.155045,121.310901,40.533274,2.114992,0.000000,24.923624,0.000000,1.053942,50.334016,0.000000,32.796320,13.845469,0.000000,0.000000,39.792260,1.348441,0.000000,5.364617,0.000000,1.710502,50.237962,2.595375,90.352424,25.184431,0.784242,19.449140,10.743135,0.000000,364.596034,51.752226,12.809286,14.973697,405.453114,142.824507,54.22,12.734937,22.686959,0,0,0,0,0

46,11:15-11:30,11.782510,137.484400,0.000000,115.787038,41.303412,0.000000,346.871766,12.690778,29.601353,154.929110,0.358524,53.835345,0.000000,0.000000,34.178727,37.155045,121.310901,40.533274,2.114992,0.000000,24.923624,0.000000,1.053942,50.334016,0.000000,32.796320,13.845469,0.000000,0.000000,39.792260,1.348441,0.000000,5.364617,0.000000,1.710502,45.962390,2.595375,90.321054,25.184431,0.784242,19.449140,10.743135,0.000000,364.618158,51.752226,12.809286,14.973697,405.453114,142.824507,58.09,11.995066,22.686959,0,0,0,0,0

