Block,Time,DADRI_RF,DADRI_GF,TANAKPUR,URI2,SINGRAULI,TANDA2,SINGRAULI_HYDRO,RIHAND2,DADRT2,KISHANGANGA,UNCHAHAR2,BSIUL,KOTESHWR,JHAJJAR,DHAULIGNGA,CHAMERA3,AURY_RF,AURY_GF,ANTA_RF,RAPPB,AURY_LF,NJPC,RIHAND1,UNCHAHAR3,ANTA_CRF,SEWA2,UNCHAHAR4,RAPPC,KOLDAM,DADRI_LF,RIHAND3,CHAMERA1,DULHASTI,CHAMERA2,BRBCL,FSTPP I & II,NAPP,UNCHAHAR1,TALA,AURY_CRF,SASAN,ANTA_LF,PARBATI3,KHSTPP-I,TEHRI,URI,RAMPUR,KHSTPP-II,SALAL,ANTA_GF,DADRI_CRF,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,0.000000,0.000000,6.065996,36.617398,144.949321,5.178057,1.172068,120.200832,664.995251,5.373603,43.397762,12.603402,26.737886,466.230016,42.073323,33.660923,0.000000,0.000000,0.000000,0.000000,0.000000,173.915716,93.794863,26.710311,0.000000,12.259727,2.986176,66.517578,9.891175,0.000000,126.192609,40.731905,57.187109,46.870234,19.329740,17.462848,46.446951,21.869632,0.000000,0.000000,326.160000,0.000000,18.431024,31.089185,40.812129,32.007168,6.518867,143.319415,64.008538,0.000000,0.000000,0,0,0,0,0

7,01:30-01:45,0.000000,0.000000,6.065996,36.617398,144.949321,5.178057,1.172068,120.200832,664.995251,5.373603,43.397762,12.603402,26.737886,466.230016,42.073323,33.660923,0.000000,0.000000,0.000000,0.000000,0.000000,173.915716,93.794863,26.710311,0.000000,12.259727,2.986176,66.517578,9.891175,0.000000,126.192609,40.731905,57.187109,46.870234,19.329740,17.462848,46.446951,21.869632,0.000000,0.000000,326.160000,0.000000,18.431024,31.089185,40.812129,32.007168,6.518867,143.319415,64.008538,0.000000,0.000000,0,0,0,0,0

8,01:45-02:00,0.000000,0.000000,6.065996,36.617398,144.949321,5.178057,1.172068,120.200832,664.995251,5.373603,43.397762,12.603402,26.737886,466.230016,42.073323,33.660923,0.000000,0.000000,0.000000,0.000000,0.000000,173.915716,93.794863,26.710311,0.000000,12.259727,2.986176,66.517578,9.891175,0.000000,126.192609,40.731905,57.187109,46.870234,19.329740,17.462848,46.446951,21.869632,0.000000,0.000000,326.160000,0.000000,18.431024,31.089185,40.812129,32.007168,6.518867,143.319415,64.008538,0.000000,0.000000,0,0,0,0,0

9,02:00-02:15,0.000000,0.000000,6.065996,36.617398,144.949321,5.178057,1.172068,120.200832,664.995251,5.373603,43.397762,12.603402,26.737886,389.043648,42.073323,33.660923,0.000000,0.000000,0.000000,0.000000,0.000000,173.915716,93.794863,26.710311,0.000000,12.259727,2.986176,66.517578,9.891175,0.000000,126.192609,40.731905,57.187109,46.870234,19.329740,17.462848,46.446951,21.869632,0.000000,0.000000,326.160000,0.000000,18.431024,31.089185,40.812129,32.007168,6.518867,143.319415,64.008538,0.000000,0.000000,0,0,0,0,0

10,02:15-02:30,0.000000,0.000000,6.065996,36.617398,144.949321,5.178057,1.172068,120.200832,665.575091,5.373603,43.397762,12.603402,26.737886,342.656448,42.073323,33.660923,0.000000,0.000000,0.000000,0.000000,0.000000,173.915716,93.794863,26.710311,0.000000,12.259727,2.986176,66.517578,9.891175,0.000000,126.192609,40.731905,57.187109,46.870234,19.329740,17.462848,46.446951,21.869632,0.000000,0.000000,326.160000,0.000000,18.431024,31.089185,40.812129,32.007168,6.518867,143.319415,64.008538,0.000000,0.000000,0,0,0,0,0

11,02:30-02:45,0.000000,0.000000,6.065996,36.617398,144.949321,5.178057,1.172068,120.200832,665.575091,5.373603,43.397762,12.603402,26.737886,342.656448,42.073323,33.660923,0.000000,0.000000,0.000000,0.000000,0.000000,173.915716,93.794863,26.710311,0.000000,12.259727,2.986176,66.517578,9.891175,0.000000,126.192609,40.731905,57.187109,46.870234,19.329740,17.462848,46.446951,21.869632,0.000000,0.000000,326.160000,0.000000,18.431024,31.089185,40.812129,32.007168,6.518867,143.319415,64.008538,0.000000,0.000000,0,0,0,0,0

12,02:45-03:00,0.000000,0.000000,6.065996,36.617398,144.949321,5.178057,1.172068,120.200832,665.575091,5.373603,43.397762,12.603402,26.737886,342.656448,42.073323,33.660923,0.000000,0.000000,0.000000,0.000000,0.000000,173.915716,93.794863,26.710311,0.000000,12.259727,2.986176,66.517578,9.891175,0.000000,126.192609,40.731905,57.187109,46.870234,19.329740,17.462848,46.446951,21.869632,0.000000,0.000000,326.160000,0.000000,18.431024,31.089185,40.812129,32.007168,6.518867,143.319415,64.008538,0.000000,0.000000,0,0,0,0,0

13,03:00-03:15,0.000000,0.000000,6.065996,36.617398,144.486754,5.178057,1.172068,119.922702,664.716303,5.373603,43.327674,12.603402,26.737886,371.097407,42.073323,33.660923,0.000000,0.000000,0.000000,0.000000,0.000000,173.915716,93.605697,26.670514,0.000000,12.259727,2.852330,66.517578,9.891175,0.000000,125.885680,40.731905,57.187109,46.870234,19.329740,16.791200,46.446951,21.837548,0.000000,0.000000,326.160000,0.000000,4.128549,31.089185,40.812129,32.007168,6.518867,143.319415,64.008538,0.000000,0.000000,0,0,0,0,0

14,03:15-03:30,0.000000,0.000000,6.065996,36.617398,144.486754,5.178057,1.172068,119.922702,664.716303,5.373603,43.327674,12.603402,19.162151,371.097407,42.073323,33.660923,0.000000,0.000000,0.000000,0.000000,0.000000,173.915716,93.605697,26.670514,0.000000,12.259727,2.852330,66.517578,9.891175,0.000000,125.885680,40.731905,57.187109,46.870234,19.329740,16.791200,46.446951,21.837548,0.000000,0.000000,326.160000,0.000000,4.128549,31.089185,31.186627,32.007168,6.518867,143.319415,64.008538,0.000000,0.000000,0,0,0,0,0

15,03:30-03:45,0.000000,0.000000,6.065996,36.617398,144.486754,5.178057,1.172068,119.922702,664.716303,5.373603,43.327674,12.603402,18.939336,371.097407,42.073323,33.660923,0.000000,0.000000,0.000000,0.000000,0.000000,173.915716,93.605697,26.670514,0.000000,12.259727,2.852330,66.517578,9.891175,0.000000,125.885680,40.731905,57.187109,46.870234,19.329740,16.791200,46.446951,21.837548,0.000000,0.000000,326.160000,0.000000,18.431024,31.089185,20.791085,32.007168,6.518867,143.319415,64.008538,0.000000,0.000000,0,0,0,0,0

16,03:45-04:00,0.000000,0.000000,6.065996,36.617398,144.486754,5.178057,1.172068,119.922702,664.716303,5.373603,43.327674,12.603402,18.939336,371.097407,42.073323,33.660923,0.000000,0.000000,0.000000,0.000000,0.000000,173.915716,93.605697,26.670514,0.000000,12.259727,2.852330,66.517578,9.891175,0.000000,125.885680,40.731905,57.187109,46.870234,19.329740,16.791200,46.446951,21.837548,0.000000,0.000000,326.160000,0.000000,18.431024,31.089185,0.000000,32.007168,6.518867,143.319415,64.008538,0.000000,0.000000,0,0,0,0,0

17,04:00-04:15,0.000000,0.000000,6.065996,36.617398,144.486754,5.178057,1.151137,119.922702,664.716303,5.373603,43.327674,12.603402,18.939336,427.148607,42.073323,33.660923,0.000000,0.000000,0.000000,0.000000,0.000000,173.915716,93.605697,26.670514,0.000000,12.259727,2.852330,66.517578,9.891175,0.000000,125.885680,40.731905,57.187109,46.870234,19.329740,16.791200,46.446951,21.837548,0.000000,0.000000,326.160000,0.000000,18.431024,31.089185,0.000000,32.007168,6.518867,143.319415,64.008538,0.000000,0.000000,0,0,0,0,0

18,04:15-04:30,0.000000,0.000000,6.065996,36.617398,144.486754,5.178057,1.151137,119.922702,664.716303,5.373603,43.327674,12.603402,18.939336,427.148607,42.073323,33.660923,0.000000,0.000000,0.000000,0.000000,0.000000,173.915716,93.605697,26.670514,0.000000,12.259727,2.852330,66.517578,9.891175,0.000000,125.885680,40.731905,57.187109,46.870234,19.329740,16.791200,46.446951,21.837548,0.000000,0.000000,326.160000,0.000000,18.431024,31.089185,0.000000,32.007168,6.518867,143.319415,64.008538,0.000000,0.000000,0,0,0,0,0

19,04:30-04:45,0.000000,0.000000,6.065996,36.617398,144.486754,5.178057,1.151137,119.922702,664.716303,5.373603,43.327674,12.603402,18.939336,427.148607,31.554992,33.660923,0.000000,0.000000,0.000000,0.000000,0.000000,173.915716,93.605697,26.670514,0.000000,12.259727,2.852330,66.517578,9.891175,0.000000,125.885680,40.731905,57.187109,46.870234,19.329740,16.791200,46.446951,21.837548,0.000000,0.000000,326.160000,0.000000,18.431024,31.089185,0.000000,32.007168,6.518867,143.319415,64.008538,0.000000,0.000000,0,0,0,0,0

20,04:45-05:00,0.000000,0.000000,6.065996,36.617398,144.486754,5.178057,1.151137,119.922702,664.716303,5.373603,43.327674,12.603402,18.939336,407.820607,31.554992,33.660923,0.000000,0.000000,0.000000,0.000000,0.000000,173.915716,93.605697,26.670514,0.000000,12.259727,2.852330,66.517578,9.891175,0.000000,125.885680,40.731905,57.187109,46.870234,19.329740,16.791200,46.446951,21.837548,0.000000,0.000000,326.160000,0.000000,18.431024,31.089185,0.000000,32.007168,6.518867,143.319415,64.008538,0.000000,0.000000,0,0,0,0,0

21,05:00-05:15,0.000000,0.000000,6.065996,36.617398,144.486754,5.178057,1.151137,119.922702,664.716303,5.373603,43.327674,12.603402,9.469669,359.500607,31.554992,33.660923,0.000000,0.000000,0.000000,0.000000,0.000000,173.915716,93.605697,26.670514,0.000000,12.259727,2.852330,66.517578,9.891175,0.000000,125.885680,40.731905,57.187109,46.870234,19.329740,16.791200,46.446951,21.837548,0.000000,0.000000,326.160000,0.000000,18.431024,31.089185,0.000000,32.007168,6.518867,143.319415,64.008538,0.000000,0.000000,0,0,0,0,0

22,05:15-05:30,0.000000,0.000000,6.065996,36.617398,144.486754,5.178057,1.151137,119.922702,664.716303,5.373603,43.327674,12.603402,9.469669,330.508607,31.554992,33.660923,0.000000,0.000000,0.000000,0.000000,0.000000,173.915716,93.605697,26.670514,0.000000,12.259727,2.852330,66.517578,9.891175,0.000000,125.885680,40.731905,57.187109,46.870234,19.329740,16.791200,46.446951,21.837548,0.000000,0.000000,326.160000,0.000000,18.431024,31.089185,0.000000,32.007168,6.518867,143.319415,64.008538,0.000000,0.000000,0,0,0,0,0

23,05:30-05:45,0.000000,0.000000,6.065996,36.617398,144.486754,5.178057,1.151137,119.922702,664.716303,5.373603,43.327674,12.603402,9.469669,301.516607,31.554992,33.660923,0.000000,0.000000,0.000000,0.000000,0.000000,173.915716,93.605697,26.670514,0.000000,12.259727,2.852330,66.517578,9.891175,0.000000,125.885680,40.731905,57.187109,46.870234,19.329740,16.791200,46.446951,21.837548,0.000000,0.000000,326.160000,0.000000,4.128549,32.728876,0.000000,32.007168,6.518867,138.501259,64.008538,0.000000,0.000000,0,0,0,0,0

24,05:45-06:00,0.000000,0.000000,6.065996,36.617398,144.486754,5.178057,1.151137,119.922702,664.716303,5.373603,43.327674,12.603402,9.469669,262.860607,31.554992,33.660923,0.000000,0.000000,0.000000,0.000000,0.000000,173.915716,93.605697,26.670514,0.000000,12.259727,2.852330,66.517578,9.891175,0.000000,125.885680,40.731905,57.187109,46.870234,19.329740,16.791200,46.446951,21.837548,0.000000,0.000000,326.160000,0.000000,18.431024,33.025850,0.000000,32.007168,6.518867,138.501259,64.008538,0.000000,0.000000,0,0,0,0,0

25,06:00-06:15,0.000000,0.000000,6.065996,36.617398,144.486754,5.178057,1.151137,119.922702,660.496420,5.373603,43.327674,12.603402,9.469669,214.540607,31.554992,33.660923,0.000000,0.000000,0.000000,0.000000,0.000000,173.915716,93.605697,26.670514,0.000000,18.168916,2.852330,66.517578,9.891175,0.000000,125.885680,40.731905,57.187109,46.870234,19.329740,16.791200,46.446951,21.837548,0.000000,0.000000,326.160000,0.000000,18.431024,33.025850,0.000000,32.007168,6.518867,138.501259,64.008538,0.000000,0.000000,0,0,0,0,0

26,06:15-06:30,0.000000,0.000000,6.065996,36.617398,144.486754,5.178057,1.151137,119.922702,660.496420,5.373603,43.327674,12.603402,9.469669,214.540607,31.554992,33.660923,0.000000,0.000000,0.000000,0.000000,0.000000,173.915716,93.605697,26.670514,0.000000,18.168916,2.852330,66.517578,9.891175,0.000000,125.885680,40.731905,57.187109,46.870234,19.329740,16.791200,46.446951,21.837548,0.000000,0.000000,326.160000,0.000000,25.066192,33.025850,0.000000,32.007168,6.518867,138.501259,64.008538,0.000000,0.000000,0,0,0,0,0

27,06:30-06:45,0.000000,0.000000,6.065996,36.617398,144.486754,5.178057,1.151137,119.922702,660.496420,5.373603,37.523572,12.603402,9.469669,214.540607,31.554992,33.660923,0.000000,0.000000,0.000000,0.000000,0.000000,173.915716,93.605697,22.712333,0.000000,18.168916,2.852330,66.517578,9.891175,0.000000,125.885680,40.731905,57.187109,46.870234,19.329740,16.791200,46.446951,18.265540,0.000000,0.000000,326.160000,0.000000,75.752982,37.192001,0.000000,32.007168,6.518867,141.336580,64.008538,0.000000,0.000000,0,0,0,0,0

28,06:45-07:00,0.000000,0.000000,6.065996,36.617398,144.486754,5.178057,1.151137,119.922702,609.760517,5.373603,37.523572,12.603402,9.469669,204.790984,31.554992,33.660923,0.000000,0.000000,0.000000,0.000000,0.000000,173.915716,93.605697,22.712333,0.000000,18.168916,2.852330,66.517578,9.891175,0.000000,125.885680,40.731905,57.187109,46.870234,19.329740,16.791200,46.446951,18.265540,0.000000,0.000000,326.160000,0.000000,75.752982,37.192001,0.000000,32.007168,6.518867,141.336580,64.008538,0.000000,0.000000,0,0,0,0,0

29,07:00-07:15,0.000000,0.000000,6.065996,36.617398,144.486754,5.178057,1.151137,119.922702,643.806789,5.373603,37.523572,12.603402,9.469669,204.790984,31.554992,33.660923,0.000000,0.000000,0.000000,0.000000,0.000000,173.915716,93.605697,22.712333,0.000000,18.168916,2.852330,66.517578,9.891175,0.000000,125.885680,40.731905,57.187109,46.870234,19.329740,13.575794,46.446951,18.265540,0.000000,0.000000,326.160000,0.000000,75.752982,37.192001,0.000000,32.007168,6.518867,141.336580,64.008538,0.000000,0.000000,0,0,0,0,0

30,07:15-07:30,0.000000,0.000000,6.065996,36.617398,144.486754,5.178057,1.151137,119.922702,600.318789,5.373603,37.523572,12.603402,9.469669,204.790984,31.554992,33.660923,0.000000,0.000000,0.000000,0.000000,0.000000,173.915716,93.605697,22.712333,0.000000,18.168916,2.852330,66.517578,9.891175,0.000000,125.885680,40.731905,57.187109,46.870234,19.329740,13.575794,46.446951,18.265540,0.000000,0.000000,326.160000,0.000000,75.752982,38.002617,0.000000,32.007168,6.518867,141.336580,64.008538,0.000000,0.000000,0,0,0,0,0

31,07:30-07:45,0.000000,0.000000,2.971100,36.617398,144.486754,5.178057,1.151137,119.922702,533.452800,5.373603,37.176248,12.603402,9.469669,175.449920,31.554992,33.660923,0.000000,0.000000,0.000000,0.000000,0.000000,173.915716,93.605697,22.494410,0.000000,18.168916,2.852330,66.517578,9.891175,0.000000,125.885680,40.731905,57.187109,46.870234,19.329740,13.575794,46.446951,18.089558,0.000000,0.000000,326.160000,0.000000,75.752982,38.002617,0.000000,32.007168,6.518867,141.336580,64.008538,0.000000,0.000000,0,0,0,0,0

32,07:45:08:00,0.000000,0.000000,2.971100,36.617398,144.486754,5.178057,1.151137,119.922702,485.132800,5.373603,37.176248,12.603402,9.469669,175.449920,31.554992,33.660923,0.000000,0.000000,0.000000,0.000000,0.000000,173.915716,93.605697,22.494410,0.000000,18.168916,2.852330,66.517578,9.891175,0.000000,125.885680,40.731905,57.187109,46.870234,19.329740,13.575794,46.446951,18.089558,0.000000,0.000000,326.160000,0.000000,56.814736,38.813137,0.000000,32.007168,6.518867,141.336580,64.008538,0.000000,0.000000,0,0,0,0,0

33,08:00-08:15,0.000000,0.000000,2.971100,36.617398,144.486754,5.178057,1.151137,119.922702,418.434700,5.373603,32.914424,12.603402,9.469669,175.449920,31.554992,33.660923,0.000000,0.000000,0.000000,0.000000,0.000000,173.915716,93.605697,20.097738,0.000000,18.168916,2.852330,66.517578,9.891175,0.000000,125.885680,40.731905,57.187109,46.870234,19.329740,13.575794,46.446951,15.808854,0.000000,0.000000,326.160000,0.000000,18.431024,38.813137,0.000000,32.007168,6.518867,141.336580,61.762624,0.000000,0.000000,0,0,0,0,0

34,08:15-08:30,0.000000,0.000000,2.971100,36.617398,144.486754,5.178057,1.151137,119.922702,293.785600,5.373603,37.176248,12.603402,9.469669,175.449920,31.554992,33.660923,0.000000,0.000000,0.000000,0.000000,0.000000,173.915716,93.605697,20.097738,0.000000,18.168916,2.852330,66.517578,9.891175,0.000000,125.885680,40.731905,57.187109,46.870234,19.329740,13.575794,46.446951,15.808854,0.000000,0.000000,326.160000,0.000000,18.431024,39.221827,0.000000,32.007168,6.518867,141.336580,61.762624,0.000000,0.000000,0,0,0,0,0

35,08:30-08:45,0.000000,0.000000,2.971100,36.617398,144.486754,5.178057,1.172068,119.922702,293.785600,5.373603,32.914424,12.603402,9.469669,175.449920,31.554992,33.660923,0.000000,0.000000,0.000000,0.000000,0.000000,173.915716,93.605697,20.097738,0.000000,18.168916,2.852330,66.517578,9.891175,0.000000,125.885680,40.731905,57.187109,46.870234,19.329740,13.575794,46.446951,15.808854,0.000000,0.000000,326.160000,0.000000,18.431024,39.221827,0.000000,32.007168,6.518867,141.336580,61.762624,0.000000,0.000000,0,0,0,0,0

36,08:45:09:00,0.000000,0.000000,2.971100,36.617398,144.486754,5.178057,1.172068,119.922702,293.785600,5.373603,32.914424,12.603402,9.469669,175.449920,31.554992,33.660923,0.000000,0.000000,0.000000,0.000000,0.000000,173.915716,93.605697,20.097738,0.000000,17.776604,2.852330,66.517578,9.891175,0.000000,125.885680,40.731905,57.187109,46.870234,19.329740,13.575794,46.446951,15.808854,0.000000,0.000000,326.160000,0.000000,18.431024,39.221827,0.000000,37.341696,6.518867,141.336580,61.762624,0.000000,0.000000,0,0,0,0,0

37,09:00:09:15,0.000000,0.000000,2.971100,36.617398,144.949321,5.178057,1.172068,120.200832,293.785600,5.373603,32.987774,12.603402,9.469669,176.350025,31.554992,33.660923,0.000000,0.000000,0.000000,0.000000,0.000000,173.915716,93.794863,20.138616,0.000000,12.259727,2.986176,66.517578,9.891175,0.000000,126.192609,40.731905,57.187109,46.870234,19.329740,13.575794,46.446951,15.840939,0.000000,0.000000,326.160000,0.000000,18.431024,39.221827,0.000000,37.341696,6.518867,141.336580,61.762624,0.000000,0.000000,0,0,0,0,0

38,09:15-09:30,0.000000,0.000000,2.971100,36.617398,144.949321,5.178057,1.172068,120.200832,293.785600,5.373603,32.987774,12.603402,9.469669,176.350025,31.554992,33.660923,0.000000,0.000000,0.000000,0.000000,0.000000,173.915716,93.794863,20.138616,0.000000,12.259727,2.986176,66.517578,9.891175,0.000000,126.192609,40.731905,57.187109,46.870234,19.329740,13.575794,46.446951,15.840939,0.000000,0.000000,326.160000,0.000000,18.431024,39.221827,0.000000,37.341696,6.518867,141.336580,61.762624,0.000000,0.000000,0,0,0,0,0

39,09:30-09:45,0.000000,0.000000,2.971100,36.617398,144.949321,5.178057,1.172068,120.200832,293.785600,5.373603,32.987774,12.603402,9.469669,176.350025,31.554992,33.660923,0.000000,0.000000,0.000000,0.000000,0.000000,173.915716,93.794863,20.138616,0.000000,12.259727,2.986176,66.517578,9.891175,0.000000,126.192609,40.731905,57.187109,46.870234,19.329740,13.575794,46.446951,15.840939,0.000000,0.000000,326.160000,0.000000,18.431024,39.221827,0.000000,32.007168,6.518867,141.336580,62.885581,0.000000,0.000000,0,0,0,0,0

40,09:45-10:00,0.000000,0.000000,2.971100,36.617398,144.949321,5.178057,1.172068,120.200832,295.788561,5.373603,32.987774,12.603402,9.469669,176.350025,31.554992,33.660923,0.000000,0.000000,0.000000,0.000000,0.000000,173.915716,93.794863,20.138616,0.000000,12.259727,2.986176,66.517578,9.891175,0.000000,126.192609,40.731905,57.187109,46.870234,19.329740,15.364786,46.446951,15.840939,0.000000,0.000000,326.160000,0.000000,18.431024,39.221827,0.000000,32.007168,6.518867,141.336580,62.885581,0.000000,0.000000,0,0,0,0,0

41,10:00-10:15,0.000000,0.000000,4.704242,36.617398,144.949321,5.178057,1.172068,120.200832,319.774609,5.373603,37.596922,12.603402,0.000000,175.209673,21.036662,33.660923,0.000000,0.000000,0.000000,0.000000,0.000000,173.915716,93.794863,22.753212,0.000000,9.194795,2.986176,66.517578,9.891175,0.000000,126.192609,40.731905,57.187109,46.870234,19.329740,16.791200,46.446951,18.297624,0.000000,0.000000,326.160000,0.000000,18.431024,39.221827,0.000000,26.672640,6.518867,141.336580,62.885581,0.000000,0.000000,0,0,0,0,0

42,10:15-10:30,0.000000,0.000000,4.951834,36.617398,144.949321,5.178057,1.172068,120.200832,344.630417,5.373603,43.397762,12.603402,0.000000,175.209673,21.036662,33.660923,0.000000,0.000000,0.000000,0.000000,0.000000,173.915716,93.794863,26.710311,0.000000,0.000000,2.986176,66.517578,9.891175,0.000000,126.192609,40.731905,57.187109,46.870234,19.329740,16.791200,46.446951,21.869632,0.000000,0.000000,326.160000,0.000000,18.431024,39.221827,0.000000,26.672640,6.518867,141.336580,62.885581,0.000000,0.000000,0,0,0,0,0

43,10:30-10:45,0.000000,0.000000,8.046730,36.617398,144.949321,5.178057,1.172068,120.200832,371.448017,5.373603,43.397762,12.603402,0.000000,175.209673,21.036662,33.660923,0.000000,0.000000,0.000000,0.000000,0.000000,173.915716,93.794863,26.710311,0.000000,0.000000,2.986176,66.517578,9.891175,0.000000,126.192609,40.731905,57.187109,46.870234,19.329740,16.791200,46.446951,21.869632,0.000000,0.000000,326.160000,0.000000,18.431024,39.221827,0.000000,26.672640,6.518867,141.336580,62.885581,0.000000,0.000000,0,0,0,0,0

44,10:45-11:00,0.000000,0.000000,8.046730,36.617398,144.949321,5.178057,1.172068,120.200832,427.721489,5.373603,43.397762,12.603402,0.000000,175.209673,21.036662,33.660923,0.000000,0.000000,0.000000,0.000000,0.000000,173.915716,93.794863,26.710311,0.000000,0.000000,2.986176,66.517578,9.891175,0.000000,126.192609,40.731905,57.187109,46.870234,19.329740,16.791200,46.446951,21.869632,0.000000,0.000000,326.160000,0.000000,18.431024,39.221827,0.000000,26.672640,6.518867,141.336580,62.885581,0.000000,0.000000,0,0,0,0,0

45,11:00-11:15,0.000000,0.000000,4.951834,36.617398,144.949321,5.178057,1.172068,120.200832,475.239377,5.373603,43.397762,12.603402,0.000000,261.408047,21.036662,33.660923,0.000000,0.000000,0.000000,0.000000,0.000000,173.915716,93.794863,26.710311,0.000000,0.000000,2.986176,66.517578,9.891175,0.000000,126.192609,40.731905,57.187109,46.870234,19.329740,16.791200,46.446951,21.869632,0.000000,0.000000,326.160000,0.000000,18.431024,39.221827,0.000000,26.672640,6.518867,141.336580,62.885581,0.000000,0.000000,0,0,0,0,0

46,11:15-11:30,0.000000,0.000000,4.951834,36.617398,144.949321,5.178057,1.172068,120.200832,510.174737,5.373603,43.397762,12.603402,0.000000,260.894978,21.036662,33.660923,0.000000,0.000000,0.000000,0.000000,0.000000,173.915716,93.794863,26.710311,0.000000,0.000000,2.986176,66.517578,9.891175,0.000000,126.192609,40.731905,57.187109,46.870234,19.329740,16.791200,46.446951,21.869632,0.000000,0.000000,326.160000,0.000000,18.431024,39.221827,0.000000,26.672640,6.518867,141.336580,62.885581,0.000000,0.000000,0,0,0,0,0

47,11:30-11:45,0.000000,0.000000,4.951834,36.617398,144.949321,5.178057,1.172068,120.200832,548.106710,5.373603,43.397762,12.603402,0.000000,282.654025,21.036662,33.660923,0.000000,0.000000,0.000000,0.000000,0.000000,173.915716,93.794863,26.710311,0.000000,12.259727,2.986176,66.517578,9.891175,0.000000,126.192609,40.731905,57.187109,46.870234,19.329740,16.791200,46.446951,21.869632,0.000000,0.000000,326.160000,0.000000,18.431024,39.221827,0.000000,28.272998,6.518867,141.336580,62.885581,0.000000,0.000000,0,0,0,0,0

