Block,Time,ANTA_CRF,AURY_CRF,CHAMERA2,URI2,UNCHAHAR3,ANTA_LF,DADRI_RF,KOLDAM,UNCHAHAR4,URI,ANTA_RF,RIHAND3,AURY_LF,BSIUL,CHAMERA1,SINGRAULI_HYDRO,KOTESHWR,ANTA_GF,DHAULIGNGA,AURY_GF,PARBATI3,TANDA2,UNCHAHAR1,RAPPC,JHAJJAR,CHAMERA3,DADRI_GF,DADRT2,NJPC,NAPP,AURY_RF,DULHASTI,RAMPUR,RIHAND2,KHSTPP-I,TALA,SEWA2,KISHANGANGA,SALAL,FSTPP I & II,RIHAND1,UNCHAHAR2,DADRI_LF,SINGRAULI,KHSTPP-II,SASAN,TANAKPUR,DADRI_CRF,RAPPB,TEHRI,BRBCL,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
12,02:45-03:00,0.000000,0.000000,0.000000,30.707610,14.219079,0.000000,0.000000,0.000000,0.000000,34.010266,0.000000,119.052897,0.000000,12.555148,0.000000,0.644576,8.068389,0.000000,0.000000,0.000000,0.000000,0.000000,6.142026,51.920818,345.898110,0.000000,0.000000,360.097935,0.000000,42.257524,0.000000,15.864191,0.000000,112.756238,29.714313,0.000000,15.656005,0.000000,12.305231,9.463341,88.568400,22.584942,0.000000,120.903086,94.575744,403.149879,0.000000,0.000000,0.000000,0.000000,14.441800,0,0,0,0,0

13,03:00-03:15,0.000000,0.000000,0.000000,31.339582,14.219079,0.000000,0.000000,0.000000,0.000000,34.010266,0.000000,119.052897,0.000000,12.555148,0.000000,0.644576,8.068389,0.000000,0.000000,0.000000,0.000000,0.000000,6.142026,51.920818,345.898110,0.000000,0.000000,360.097935,0.000000,42.257524,0.000000,15.864191,0.000000,112.756238,29.714313,0.000000,15.656005,0.000000,12.305231,9.463341,88.568400,22.584942,0.000000,120.903086,94.575744,403.149879,0.493287,0.000000,0.000000,0.000000,14.441800,0,0,0,0,0

14,03:15-03:30,0.000000,0.000000,0.000000,31.339582,14.219079,0.000000,0.000000,0.000000,0.000000,34.010266,0.000000,119.052897,0.000000,12.555148,0.000000,0.644576,8.068389,0.000000,0.000000,0.000000,0.000000,0.000000,6.142026,51.920818,345.898110,0.000000,0.000000,360.097935,0.000000,42.257524,0.000000,15.864191,0.000000,112.756238,29.714313,0.000000,15.656005,0.000000,12.305231,9.588011,88.568400,22.584942,0.000000,120.903086,94.575744,403.149879,0.493287,0.000000,0.000000,0.000000,14.441800,0,0,0,0,0

15,03:30-03:45,0.000000,0.000000,0.000000,31.339582,14.219079,0.000000,0.000000,0.000000,0.000000,34.010266,0.000000,119.052897,0.000000,6.277574,0.000000,0.644576,8.068389,0.000000,0.000000,0.000000,0.000000,0.000000,6.142026,51.920818,345.898110,0.000000,0.000000,360.097935,0.000000,42.257524,0.000000,15.864191,0.000000,112.756238,29.714313,0.000000,15.656005,0.000000,12.305231,9.588011,88.568400,22.584942,0.000000,120.903086,94.575744,403.149879,0.493287,0.000000,0.000000,0.000000,14.441800,0,0,0,0,0

16,03:45-04:00,0.000000,0.000000,0.000000,31.339582,14.219079,0.000000,0.000000,0.000000,0.000000,40.387190,0.000000,119.052897,0.000000,6.277574,0.000000,0.644576,8.068389,0.000000,0.000000,0.000000,0.000000,0.000000,6.142026,51.920818,345.898110,0.000000,0.000000,360.097935,0.000000,42.257524,0.000000,15.864191,0.000000,112.756238,29.714313,0.000000,15.656005,0.000000,12.305231,9.588011,88.568400,22.584942,0.000000,120.903086,94.575744,403.149879,0.493287,0.000000,0.000000,0.000000,14.441800,0,0,0,0,0

17,04:00-04:15,0.000000,0.000000,0.000000,30.707610,14.219079,0.000000,0.000000,0.000000,0.000000,40.387190,0.000000,119.052897,0.000000,6.277574,0.000000,0.644576,8.068389,0.000000,0.000000,0.000000,0.000000,0.000000,6.142026,51.920818,345.898110,0.000000,0.000000,360.097935,0.000000,42.257524,0.000000,15.864191,0.000000,112.756238,29.714313,0.000000,15.656005,0.000000,12.305231,9.588011,88.568400,22.584942,0.000000,126.618309,94.575744,403.149879,0.493287,0.000000,0.000000,0.000000,14.441800,0,0,0,0,0

18,04:15-04:30,0.000000,0.000000,0.000000,30.707610,14.219079,0.000000,0.000000,0.000000,0.000000,34.010266,0.000000,119.052897,0.000000,6.277574,0.000000,0.644576,8.068389,0.000000,0.000000,0.000000,0.000000,0.000000,6.142026,51.920818,345.898110,0.000000,0.000000,360.097935,0.000000,42.257524,0.000000,15.864191,0.000000,112.756238,29.714313,0.000000,15.656005,0.000000,12.305231,9.588011,88.568400,22.584942,0.000000,127.798425,94.575744,403.149879,0.493287,0.000000,0.000000,0.000000,14.441800,0,0,0,0,0

19,04:30-04:45,0.000000,0.000000,0.000000,30.707610,14.219079,0.000000,0.000000,0.000000,0.000000,34.010266,0.000000,119.052897,0.000000,6.277574,13.525319,0.644576,8.068389,0.000000,0.000000,0.000000,0.000000,0.000000,6.142026,51.920818,345.849975,0.000000,0.000000,360.097935,18.233538,42.257524,0.000000,15.864191,0.000000,113.718938,29.714313,0.000000,15.656005,0.000000,2.237315,9.588011,88.568400,22.584942,0.000000,129.190717,94.575744,403.149879,0.493287,0.000000,0.000000,0.000000,14.441800,0,0,0,0,0

20,04:45-05:00,0.000000,0.000000,0.000000,30.707610,14.219079,0.000000,0.000000,0.000000,0.000000,34.010266,0.000000,119.052897,0.000000,6.277574,13.525319,0.644576,8.068389,0.000000,0.000000,0.000000,0.000000,0.000000,6.142026,51.920818,345.849975,0.000000,0.000000,360.097935,36.467076,42.257524,0.000000,15.864191,0.000000,113.718938,29.714313,0.000000,15.656005,0.000000,2.237315,9.588011,88.568400,22.584942,0.000000,129.242475,94.575744,403.149879,0.493287,0.000000,0.000000,12.433270,14.441800,0,0,0,0,0

21,05:00-05:15,0.000000,0.000000,0.000000,30.707610,17.177251,0.000000,0.000000,0.000000,0.000000,34.010266,0.000000,119.052897,0.000000,6.277574,27.050638,0.644576,8.068389,0.000000,0.000000,0.000000,0.000000,0.000000,7.631515,51.920818,345.849975,0.000000,0.000000,360.097935,36.467076,42.257524,0.000000,15.864191,0.000000,113.718938,44.668394,0.000000,15.656005,0.000000,2.237315,13.543616,88.568400,29.390837,0.000000,130.634767,142.013292,403.149879,0.493287,0.000000,0.000000,12.433270,14.441800,0,0,0,0,0

22,05:15-05:30,0.000000,0.000000,3.208198,30.707610,17.681430,0.000000,0.000000,0.000000,0.000000,34.010266,0.000000,119.052897,0.000000,6.277574,40.575957,0.644576,8.068389,0.000000,0.000000,0.000000,0.000000,0.000000,7.631515,51.920818,345.849975,0.000000,0.000000,360.097935,36.467076,42.257524,0.000000,15.864191,0.000000,113.718938,44.668394,0.000000,15.656005,0.000000,2.237315,13.718475,88.568400,32.811126,0.000000,130.686525,142.013292,403.149879,0.493287,0.000000,0.000000,12.433270,14.441800,0,0,0,0,0

23,05:30-05:45,0.000000,0.000000,12.678798,30.707610,22.659070,0.000000,0.000000,0.000000,0.000000,34.010266,0.000000,119.052897,0.000000,6.277574,40.575957,0.644576,8.068389,0.000000,7.630360,0.000000,0.000000,0.000000,9.689524,51.920818,347.943848,0.000000,0.000000,360.097935,36.467076,42.257524,0.000000,15.864191,0.000000,113.718938,44.668394,0.000000,15.656005,0.000000,2.237315,13.718475,88.568400,40.808949,0.000000,130.686525,142.013292,403.149879,0.493287,0.000000,0.000000,24.866541,14.441800,0,0,0,0,0

24,05:45-06:00,0.000000,0.000000,12.678798,30.707610,22.659070,0.000000,0.000000,0.000000,0.000000,40.387190,0.000000,119.052897,0.000000,6.277574,40.575957,0.644576,8.068389,0.000000,7.630360,0.000000,0.000000,0.000000,9.693330,51.920818,347.943848,9.316857,0.000000,429.893685,54.700614,42.257524,0.000000,15.864191,0.000000,113.718938,44.668394,0.000000,15.656005,0.000000,2.237315,13.718475,88.568400,40.808949,0.000000,130.686525,142.013292,403.149879,0.493287,0.000000,0.000000,24.866541,14.441800,0,0,0,0,0

25,06:00-06:15,0.000000,0.000000,25.357595,30.707610,19.331497,0.000000,0.000000,0.000000,0.000000,40.387190,0.000000,119.052897,0.000000,6.277574,40.575957,0.644576,16.136777,0.000000,17.549828,0.000000,0.000000,0.000000,8.203841,51.920818,347.943848,18.633713,0.000000,514.081800,54.700614,42.257524,0.000000,15.864191,0.000000,113.718938,44.668394,0.000000,15.656005,0.000000,12.305231,7.484424,88.568400,30.582765,0.000000,130.686525,142.013292,403.149879,0.000000,0.000000,0.000000,37.299812,14.441800,0,0,0,0,0

26,06:15-06:30,0.000000,0.000000,38.036393,30.707610,19.196719,0.000000,0.000000,0.000000,0.000000,34.010266,0.000000,119.052897,0.000000,18.832722,40.575957,0.644576,23.730555,0.000000,17.549828,0.000000,0.000000,0.000000,8.203841,51.920818,347.943848,27.978765,0.000000,552.589800,90.073678,42.257524,0.000000,31.728382,0.000000,113.718938,44.668394,0.000000,16.169317,0.000000,14.542546,7.484424,88.568400,30.582765,0.000000,130.686525,142.013292,403.149879,0.000000,0.000000,0.000000,49.733082,14.441800,0,0,0,0,0

27,06:30-06:45,0.000000,0.000000,38.036393,30.707610,22.659070,0.000000,0.000000,0.000000,0.000000,34.010266,0.000000,119.052897,0.000000,18.832722,40.575957,0.644576,23.730555,0.000000,17.590524,0.000000,0.000000,0.000000,9.611428,51.920818,399.846312,27.978765,0.000000,578.485949,90.073678,42.257524,0.000000,31.728382,0.000000,113.718938,44.668394,0.000000,16.169317,0.000000,38.593680,7.484424,88.568400,36.010244,0.000000,130.686525,142.013292,403.149879,0.000000,0.000000,0.000000,49.733082,14.441800,0,0,0,0,0

28,06:45-07:00,0.000000,0.000000,38.036393,30.707610,19.196719,0.000000,0.000000,0.000000,0.000000,34.010266,0.000000,119.052897,0.000000,18.832722,40.575957,0.644576,23.730555,0.000000,26.385786,0.000000,0.000000,0.000000,8.203841,51.920818,499.087748,27.978765,0.000000,578.485949,90.073678,42.257524,0.000000,31.728382,0.000000,113.718938,44.668394,0.000000,16.169317,0.000000,38.593680,7.484424,88.568400,30.582765,0.000000,130.686525,142.013292,403.149879,0.000000,0.000000,0.000000,49.733082,14.441800,0,0,0,0,0

29,07:00-07:15,0.000000,0.000000,38.036393,30.707610,25.405749,0.000000,0.000000,0.000000,0.000000,34.010266,0.000000,119.052897,0.000000,18.832722,40.575957,0.644576,23.730555,0.000000,26.385786,0.000000,0.000000,0.000000,10.503057,51.920818,598.681025,27.978765,0.000000,578.485949,90.073678,42.257524,0.000000,31.728382,0.000000,113.718938,44.668394,0.000000,16.169317,0.000000,38.593680,7.484424,88.568400,40.808949,0.000000,130.686525,142.013292,403.149879,0.000000,0.000000,0.000000,49.733082,14.441800,0,0,0,0,0

30,07:15-07:30,0.000000,0.000000,38.036393,30.707610,25.405749,0.000000,0.000000,0.000000,0.000000,34.010266,0.000000,119.052897,0.000000,18.832722,40.575957,0.644576,23.730555,0.000000,26.385786,0.000000,0.000000,0.000000,10.503057,51.920818,609.312084,27.978765,0.000000,582.634223,90.073678,42.257524,0.000000,31.728382,0.000000,113.718938,44.668394,0.000000,16.169317,0.000000,38.593680,7.484424,88.568400,40.808949,0.000000,130.686525,142.013292,403.149879,0.000000,0.000000,0.000000,49.733082,14.441800,0,0,0,0,0

31,07:30-07:45,0.000000,0.000000,38.036393,30.707610,25.405749,0.000000,0.000000,0.000000,0.000000,40.387190,0.000000,119.052897,0.000000,18.832722,40.575957,0.644576,23.730555,0.000000,26.385786,0.000000,0.000000,0.000000,10.503057,51.920818,618.505676,27.978765,0.000000,582.561058,90.073678,42.257524,0.000000,31.728382,0.000000,113.718938,44.668394,0.000000,16.169317,0.000000,38.593680,7.484424,88.568400,40.808949,0.000000,130.686525,142.013292,403.149879,0.000000,0.000000,0.000000,49.733082,14.441800,0,0,0,0,0

32,07:45:08:00,0.000000,0.000000,38.036393,30.707610,25.405749,0.000000,0.000000,0.000000,0.000000,40.387190,0.000000,119.052897,0.000000,12.555148,40.575957,0.644576,16.136777,0.000000,17.590524,0.000000,0.000000,0.000000,10.503057,51.920818,618.505676,9.316857,0.000000,582.634223,54.700614,42.257524,0.000000,15.864191,0.000000,113.718938,44.668394,0.000000,15.656005,0.000000,38.593680,7.484424,88.568400,40.808949,0.000000,130.686525,142.013292,403.149879,0.000000,0.000000,0.000000,37.299812,14.441800,0,0,0,0,0

33,08:00-08:15,0.000000,0.000000,25.357595,30.707610,25.405749,0.000000,0.000000,0.000000,0.000000,34.010266,0.000000,119.052897,0.000000,12.555148,27.050638,0.644576,8.068389,0.000000,7.630360,0.000000,0.000000,0.000000,10.503057,51.920818,598.722384,0.000000,0.000000,582.634223,54.700614,42.257524,0.000000,15.864191,0.000000,113.718938,44.668394,0.000000,15.656005,0.000000,12.305231,7.484424,88.568400,40.808949,0.000000,130.686525,142.013292,403.149879,0.246644,0.000000,0.000000,37.299812,14.441800,0,0,0,0,0

34,08:15-08:30,0.000000,0.000000,25.357595,30.707610,25.405749,0.000000,0.000000,0.000000,0.000000,34.010266,0.000000,119.052897,0.000000,12.555148,27.050638,0.644576,8.068389,0.000000,0.000000,0.000000,0.000000,0.000000,10.503057,51.920818,552.036248,0.000000,0.000000,578.485949,36.467076,42.257524,0.000000,15.864191,0.000000,113.718938,44.668394,0.000000,15.656005,0.000000,12.305231,7.484424,88.568400,40.808949,0.000000,130.686525,142.013292,403.149879,0.246644,0.000000,0.000000,24.866541,14.441800,0,0,0,0,0

35,08:30-08:45,0.000000,0.000000,25.357595,30.707610,22.659070,0.000000,0.000000,0.000000,0.000000,34.010266,0.000000,119.052897,0.000000,6.277574,27.050638,0.644576,8.068389,0.000000,0.000000,0.000000,0.000000,0.000000,9.693330,51.920818,523.155248,0.000000,0.000000,578.485949,18.233538,42.257524,0.000000,15.864191,0.000000,113.718938,44.668394,0.000000,15.656005,0.000000,24.610463,7.484424,88.568400,40.808949,0.000000,130.686525,142.013292,403.149879,0.246644,0.000000,0.000000,24.866541,14.441800,0,0,0,0,0

36,08:45:09:00,0.000000,0.000000,12.576135,30.707610,22.659070,0.000000,0.000000,0.000000,0.000000,34.010266,0.000000,119.052897,0.000000,6.277574,13.525319,0.644576,8.068389,0.000000,0.000000,0.000000,0.000000,0.000000,9.693330,51.920818,494.274248,0.000000,0.000000,578.485949,0.000000,42.257524,0.000000,15.864191,0.000000,113.718938,44.668394,0.000000,15.656005,0.000000,24.610463,7.484424,88.568400,40.808949,0.000000,130.686525,142.013292,403.149879,0.246644,0.000000,0.000000,24.563290,14.441800,0,0,0,0,0

37,09:00:09:15,0.000000,0.000000,12.576135,30.707610,22.659070,0.000000,0.000000,0.000000,0.000000,34.010266,0.000000,119.052897,0.000000,6.277574,13.525319,0.644576,8.068389,0.000000,0.000000,0.000000,0.000000,0.000000,9.693330,51.920818,494.274248,0.000000,0.000000,578.485949,0.000000,42.257524,0.000000,15.864191,0.000000,113.718938,44.668394,0.000000,15.656005,0.000000,24.610463,7.484424,88.568400,40.808949,0.000000,130.686525,142.013292,403.149879,0.246644,0.000000,0.000000,12.372620,14.441800,0,0,0,0,0

38,09:15-09:30,0.000000,0.000000,12.576135,30.707610,22.659070,0.000000,0.000000,0.000000,0.000000,34.010266,0.000000,119.052897,0.000000,6.277574,13.525319,0.644576,8.068389,0.000000,0.000000,0.000000,0.000000,0.000000,9.693330,51.920818,542.409248,0.000000,0.000000,578.485949,0.000000,42.257524,0.000000,15.864191,0.000000,113.718938,44.668394,0.000000,15.656005,0.000000,24.610463,7.484424,88.568400,40.808949,0.000000,130.686525,142.013292,403.149879,0.246644,0.000000,0.000000,12.372620,14.441800,0,0,0,0,0

39,09:30-09:45,0.000000,0.000000,0.000000,31.339582,22.659070,0.000000,0.000000,0.000000,0.000000,40.387190,0.000000,119.052897,0.000000,6.277574,13.525319,0.644576,8.068389,0.000000,0.000000,0.000000,0.000000,0.000000,9.693330,51.920818,552.036248,0.000000,0.000000,578.485949,0.000000,42.257524,0.000000,15.864191,0.000000,113.718938,44.668394,0.000000,15.656005,0.000000,24.610463,7.484424,88.568400,36.219662,0.000000,130.686525,142.013292,403.149879,0.246644,0.000000,0.000000,12.372620,14.441800,0,0,0,0,0

40,09:45-10:00,0.000000,0.000000,0.000000,31.339582,22.659070,0.000000,0.000000,0.000000,0.000000,40.387190,0.000000,119.052897,0.000000,6.277574,13.525319,0.644576,8.068389,0.000000,0.000000,0.000000,0.000000,0.000000,9.693330,51.920818,552.036248,0.000000,0.000000,578.485949,0.000000,42.257524,0.000000,15.864191,0.000000,113.718938,44.668394,0.000000,15.656005,0.000000,24.610463,7.484424,88.568400,36.219662,0.000000,130.686525,142.013292,403.149879,0.246644,0.000000,0.000000,12.372620,14.441800,0,0,0,0,0

41,10:00-10:15,0.000000,0.000000,0.000000,31.339582,22.659070,0.000000,0.000000,0.000000,0.000000,35.073086,0.000000,119.052897,0.000000,6.277574,13.525319,0.644576,8.068389,0.000000,0.000000,0.000000,0.000000,0.000000,9.693330,51.920818,552.036248,0.000000,0.000000,578.485949,0.000000,42.257524,0.000000,15.864191,0.000000,113.718938,44.668394,0.000000,15.656005,0.000000,24.610463,7.484424,88.568400,36.219662,0.000000,130.686525,142.013292,403.149879,0.246644,0.000000,0.000000,0.000000,14.441800,0,0,0,0,0

42,10:15-10:30,0.000000,0.000000,0.000000,31.339582,22.659070,0.000000,0.000000,0.000000,0.000000,35.073086,0.000000,119.052897,0.000000,6.277574,13.525319,0.644576,8.068389,0.000000,0.000000,0.000000,0.000000,0.000000,9.693330,51.920818,552.036248,0.000000,0.000000,578.485949,0.000000,42.257524,0.000000,15.864191,0.000000,113.718938,44.668394,0.000000,15.656005,0.000000,24.610463,7.484424,88.568400,36.219662,0.000000,130.686525,142.013292,403.149879,0.246644,0.000000,0.000000,0.000000,14.441800,0,0,0,0,0

43,10:30-10:45,0.000000,0.000000,0.000000,31.339582,22.659070,0.000000,0.000000,0.000000,0.000000,35.073086,0.000000,119.052897,0.000000,6.277574,13.525319,0.644576,8.068389,0.000000,0.000000,0.000000,0.000000,0.000000,9.693330,51.920818,552.036248,0.000000,0.000000,578.485949,0.000000,42.257524,0.000000,0.000000,0.000000,113.718938,44.668394,0.000000,15.656005,0.000000,24.610463,7.484424,88.568400,36.219662,0.000000,130.686525,142.013292,403.149879,0.246644,0.000000,0.000000,0.000000,14.441800,0,0,0,0,0

44,10:45-11:00,0.000000,0.000000,0.000000,31.339582,22.659070,0.000000,0.000000,0.000000,0.000000,35.073086,0.000000,119.052897,0.000000,6.277574,13.081168,0.644576,8.068389,0.000000,0.000000,0.000000,0.000000,0.000000,9.693330,51.920818,532.782248,0.000000,0.000000,578.485949,0.000000,42.257524,0.000000,0.000000,0.000000,113.718938,44.668394,0.000000,15.656005,0.000000,24.610463,7.484424,88.568400,36.219662,0.000000,130.686525,142.013292,403.149879,0.246644,0.000000,0.000000,0.000000,14.441800,0,0,0,0,0

45,11:00-11:15,0.000000,0.000000,0.000000,31.339582,22.659070,0.000000,0.000000,0.000000,0.000000,35.073086,0.000000,119.052897,0.000000,6.277574,0.000000,0.644576,8.068389,0.000000,0.000000,0.000000,0.000000,0.000000,9.693330,51.920818,513.528248,0.000000,0.000000,519.249484,0.000000,42.257524,0.000000,0.000000,0.000000,113.718938,44.668394,0.000000,15.656005,0.000000,24.610463,7.484424,88.568400,36.219662,0.000000,125.752976,142.013292,403.149879,5.919450,0.000000,0.000000,0.000000,14.441800,0,0,0,0,0

46,11:15-11:30,0.000000,0.000000,0.000000,31.339582,22.659070,0.000000,0.000000,0.000000,0.000000,35.073086,0.000000,119.052897,0.000000,6.277574,0.000000,0.644576,8.068389,0.000000,0.000000,0.000000,0.000000,0.000000,9.693330,51.920818,494.274248,0.000000,0.000000,454.394400,0.000000,42.257524,0.000000,0.000000,0.000000,113.718938,44.668394,0.000000,15.656005,0.000000,24.610463,7.484424,88.568400,36.219662,0.000000,125.752976,142.013292,403.149879,5.919450,0.000000,0.000000,0.000000,14.441800,0,0,0,0,0

47,11:30-11:45,0.000000,0.000000,0.000000,30.707610,22.659070,0.000000,0.000000,0.000000,0.000000,35.073086,0.000000,119.052897,0.000000,6.277574,0.000000,0.644576,8.068389,0.000000,0.000000,0.000000,0.000000,0.000000,9.693330,51.920818,475.020248,0.000000,0.000000,363.900600,0.000000,42.257524,0.000000,0.000000,0.000000,113.718938,44.668394,0.000000,15.656005,0.000000,24.610463,7.480179,88.568400,36.219662,0.000000,125.752976,142.013292,403.149879,5.919450,0.000000,0.000000,0.000000,14.441800,0,0,0,0,0

