Block,Time,SH-06,L_NR_2012_01,L_NR_2019_19,LT-35,LT_MEJA_Delhi,LT-31,L_NR_2012_02,LT-59,L_NR_2012_07,L_NR_2019_11,SH-07,LT-05,L_NR_2012_04,LT-36,L_NR_2020_02,L_NR_2020_05,L_NR_2022_10,L_NR_2019_06,L_NR_2022_09,L_NR_2018_61,L_NR_2021_12,L_NR_2021_15,L_NR_2021_17,L_NR_2021_13,L_NR_2021_16,L_NR_2021_14,L_NR_2020_06,L_NR_2020_07,L_NR_2022_08,L_NR_2019_07,L_NR_2019_05
7,01:30-01:45,32.230000,100.860000,0.000000,0.000000,11.320000,0.000000,130.280000,4.800000,75.990000,4.520000,32.230000,115.610000,270.820000,0.000000,3.790000,79.01,52.48,0,52.48,2.73,0,0,0,0,0,0,26.34,26.33,15.81,0,0

8,01:45-02:00,32.230000,100.860000,0.000000,0.000000,11.320000,0.000000,130.280000,4.800000,75.990000,4.520000,32.230000,115.610000,270.820000,0.000000,3.790000,82.63,51.73,0,51.73,2.45,0,0,0,0,0,0,27.54,27.54,15.98,0,0

9,02:00-02:15,32.230000,100.860000,0.000000,0.000000,11.320000,0.000000,130.280000,4.800000,75.990000,4.520000,32.230000,115.610000,270.820000,0.000000,3.610000,85.68,52.09,0,52.09,2.42,0,0,0,0,0,0,28.56,28.56,16.73,0,0

10,02:15-02:30,40.690000,100.860000,0.000000,0.000000,11.320000,0.000000,130.280000,4.800000,75.990000,4.520000,40.690000,115.610000,270.820000,0.000000,3.610000,88.35,52.53,0,52.53,2.43,0,0,0,0,0,0,29.45,29.44,17.24,0,0

11,02:30-02:45,42.050000,100.860000,0.000000,0.000000,11.320000,0.000000,130.280000,4.800000,75.990000,4.520000,42.050000,115.610000,270.820000,0.000000,3.610000,90.72,53.45,0,53.45,2.44,0,0,0,0,0,0,30.24,30.24,17.39,0,0

12,02:45-03:00,42.050000,100.860000,0.000000,0.000000,11.320000,0.000000,130.280000,4.800000,75.990000,4.520000,42.050000,115.610000,270.820000,0.000000,3.610000,93.73,54.59,0,54.59,2.52,0,0,0,0,0,0,31.24,31.25,18.13,0,0

13,03:00-03:15,42.050000,100.860000,0.000000,0.000000,11.320000,0.000000,130.280000,4.940000,75.990000,4.360000,42.050000,115.610000,270.820000,0.000000,3.610000,96.76,55.51,0,55.51,2.48,0,0,0,0,0,0,32.25,32.25,18.11,0,0

14,03:15-03:30,42.050000,100.860000,0.000000,0.000000,11.320000,0.000000,130.280000,4.940000,75.990000,4.360000,42.050000,115.610000,270.820000,0.000000,3.610000,98.37,56.32,0,56.32,2.54,0,0,0,0,0,0,32.79,32.79,18.48,0,0

15,03:30-03:45,42.050000,100.860000,0.000000,0.000000,11.320000,0.000000,130.280000,4.940000,74.750000,4.360000,42.050000,115.610000,270.820000,0.000000,3.610000,95.16,57.07,0,57.07,2.58,0,0,0,0,0,0,31.72,31.72,18.8,0,0

16,03:45-04:00,42.050000,100.860000,0.000000,0.000000,11.320000,0.000000,130.280000,4.940000,74.750000,4.360000,42.050000,115.610000,270.820000,0.000000,3.610000,95.8,57.49,0,57.49,2.46,0,0,0,0,0,0,31.93,31.94,18.71,0,0

17,04:00-04:15,42.050000,100.860000,0.000000,0.000000,11.320000,0.000000,130.280000,4.940000,74.750000,4.360000,42.050000,115.610000,270.820000,0.000000,3.430000,96.16,58.26,0,58.26,2.53,0,0,0,0,0,0,32.05,32.05,18.58,0,0

18,04:15-04:30,42.050000,100.860000,0.000000,0.000000,11.320000,0.000000,130.280000,4.940000,74.750000,4.360000,42.050000,115.610000,270.820000,0.000000,3.430000,97.36,59.2,0,59.2,2.52,0,0,0,0,0,0,32.46,32.45,18.77,0,0

19,04:30-04:45,42.050000,100.860000,0.000000,0.000000,11.320000,0.000000,130.280000,4.940000,74.750000,4.360000,42.050000,115.610000,270.820000,0.000000,3.430000,98.18,59.74,0,59.74,2.43,0,0,0,0,0,0,32.73,32.72,19.05,0,0

20,04:45-05:00,42.050000,100.860000,0.000000,0.000000,11.320000,0.000000,130.280000,4.940000,74.750000,4.360000,42.050000,115.610000,270.820000,0.000000,3.430000,77.93,59.84,0,59.84,2.5,0,0,0,0,0,0,25.98,25.97,19,0,0

21,05:00-05:15,42.050000,100.860000,0.000000,0.000000,11.320000,0.000000,130.280000,4.940000,74.750000,4.360000,42.050000,115.610000,270.820000,0.000000,3.430000,77.12,52.18,0,52.18,2.55,0,0,0,0,0,0,25.71,25.7,15.74,0,0

22,05:15-05:30,42.050000,100.860000,0.000000,0.000000,11.320000,0.000000,130.280000,4.940000,74.750000,4.360000,42.050000,115.610000,270.820000,0.000000,3.430000,76.99,52.93,0,52.93,2.54,0,0,0,0,0,0,25.66,25.67,15.73,0,0

23,05:30-05:45,42.050000,100.860000,0.000000,0.000000,11.320000,0.000000,130.280000,4.940000,74.750000,4.360000,42.050000,115.610000,270.820000,0.000000,3.430000,77.39,53.21,0,53.21,2.42,0,0,0,0,0,0,25.8,25.79,15.86,0,0

24,05:45-06:00,42.050000,100.860000,0.290000,0.000000,11.320000,0.000000,130.280000,4.940000,74.750000,4.360000,42.050000,115.610000,270.820000,0.000000,3.430000,76.78,46.88,0,46.88,2.52,0,0,0,0,0,0,25.59,25.6,12.78,0,0

25,06:00-06:15,42.050000,100.860000,3.780000,0.000000,11.320000,0.000000,130.280000,4.940000,74.750000,4.210000,42.050000,82.170000,270.820000,0.000000,3.240000,75.68,46.65,5.76,46.65,2.4,0,0,0.17,0,0.33,0.03,25.23,25.21,12.56,0.77,0

26,06:15-06:30,42.050000,100.860000,9.280000,0.060000,11.320000,0.080000,130.280000,4.940000,74.750000,4.210000,42.050000,82.170000,270.820000,0.020000,3.240000,74.78,46.73,12.23,46.73,2.59,0.83,0.34,0.95,0.17,1.9,0.03,24.93,24.92,12.21,3.66,2.48

27,06:30-06:45,42.050000,52.960000,15.400000,0.420000,11.320000,0.390000,130.280000,4.940000,47.030000,4.210000,42.050000,82.170000,270.820000,0.240000,3.240000,75,46.82,20.15,46.82,2.58,4.39,1.2,2.42,0.88,4.83,1.32,25,24.99,12.08,8.88,8.89

28,06:45-07:00,42.050000,52.960000,22.760000,0.910000,11.320000,0.930000,130.280000,4.940000,47.030000,4.210000,42.050000,82.170000,270.820000,0.700000,3.240000,74.32,46.13,32.34,46.13,2.45,11.41,2.76,4.52,2.28,9.05,3.89,24.77,24.79,11.84,18.54,20.48

29,07:00-07:15,42.050000,52.960000,31.440000,1.600000,11.320000,1.610000,112.620000,4.940000,47.030000,4.210000,42.050000,82.170000,270.820000,1.310000,3.240000,73.42,45.93,31,45.93,2.59,20.63,5.15,7.32,4.12,14.64,7.61,24.47,24.47,10.84,31,31

30,07:15-07:30,42.050000,52.960000,41.200000,2.660000,11.320000,2.460000,112.620000,4.940000,47.030000,4.210000,42.050000,66.110000,270.820000,2.210000,3.240000,71.76,45.89,31,45.89,3.55,32.88,8.32,15,6.57,30,12.68,23.92,23.92,10.14,31,31

31,07:30-07:45,42.050000,52.960000,51.710000,3.470000,11.320000,3.270000,112.620000,4.940000,47.030000,4.210000,42.050000,66.110000,270.820000,3.030000,3.240000,69.76,45.43,31,45.43,3.6,48.08,11.7,21.33,9.62,42.67,18.96,23.25,23.26,9.46,31,31

32,07:45:08:00,41.690000,52.960000,61.780000,4.580000,11.320000,4.440000,112.620000,4.940000,47.030000,4.210000,41.690000,82.170000,270.820000,4.160000,3.240000,66.93,43.01,31,43.01,3.44,70.12,15.23,26.66,14.02,53.34,26.09,22.31,22.3,8.08,31,31

33,08:00-08:15,41.690000,52.960000,71.410000,6.850000,11.320000,6.850000,112.620000,4.940000,47.030000,4.210000,41.690000,82.170000,270.820000,7.020000,3.150000,63.83,47.93,31.33,47.93,3.54,89.4,19.21,30.66,17.88,61.34,34,21.27,21.28,7.14,31.34,31.33

34,08:15-08:30,41.690000,52.960000,81.040000,7.770000,11.320000,7.770000,112.620000,4.940000,47.030000,4.210000,41.690000,82.170000,270.820000,7.970000,3.150000,61.78,48.27,31.33,48.27,3.56,109.65,23.07,34.33,21.93,68.67,42.63,20.59,20.59,6.18,31.34,31.33

35,08:30-08:45,41.690000,52.960000,90.960000,8.990000,11.320000,8.990000,112.620000,4.940000,47.030000,4.210000,41.690000,70.270000,270.820000,9.230000,3.150000,59.89,47.62,31.33,47.62,3.44,131.46,26.65,37.33,26.29,74.67,48.94,19.96,19.97,5.37,31.34,31.33

36,08:45:09:00,41.690000,52.960000,100.550000,9.870000,11.320000,9.870000,112.620000,4.940000,47.030000,4.210000,41.690000,70.270000,270.820000,10.110000,3.150000,57.63,46.61,31.33,46.61,3.6,152.34,30.07,41,30.47,82,56.51,19.21,19.21,4.61,31.34,31.33

37,09:00:09:15,41.690000,52.960000,109.460000,10.830000,11.320000,10.830000,112.620000,4.940000,47.030000,4.590000,41.690000,70.270000,270.820000,11.100000,3.150000,56.49,45,31.33,45,3.56,176.12,33.26,44,35.22,88,62.63,18.83,18.82,4.28,31.34,31.33

38,09:15-09:30,41.690000,52.960000,116.890000,11.530000,11.320000,11.530000,82.920000,4.940000,31.420000,4.590000,41.690000,70.270000,270.820000,11.820000,3.150000,58.23,43.04,31.33,43.04,4.11,195.76,36.06,46,39.15,92,69.11,19.41,19.41,9.61,31.34,31.33

39,09:30-09:45,41.690000,52.960000,122.830000,12.620000,11.320000,12.620000,82.920000,4.940000,31.420000,4.590000,41.690000,70.270000,270.820000,12.940000,3.150000,56.85,42.86,31.33,42.86,4.71,217.48,38.53,48,43.5,96,74.87,18.95,18.95,9.79,31.34,31.33

40,09:45-10:00,41.690000,52.960000,127.700000,13.460000,11.320000,13.460000,82.920000,4.940000,31.420000,4.590000,41.690000,70.270000,270.820000,13.800000,3.150000,56.59,42.36,31.33,42.36,5.11,228.19,40.85,50,45.64,100,79.88,18.86,18.88,9.64,31.34,31.33

41,10:00-10:15,41.690000,52.960000,132.060000,14.480000,11.320000,14.480000,112.620000,4.940000,47.030000,4.590000,41.690000,70.270000,270.820000,14.830000,3.150000,56.74,42.67,31.33,42.67,5.71,235.29,42.77,50,47.06,100,84.73,18.91,18.93,9.81,31.34,31.33

42,10:15-10:30,41.690000,52.960000,136.100000,15.320000,11.320000,15.320000,112.620000,4.940000,47.030000,4.590000,41.690000,70.270000,270.820000,15.690000,3.150000,82.79,43.1,31.33,43.1,6.31,235.29,44.31,48.66,47.06,97.34,89.26,27.6,27.58,14.42,31.34,31.33

43,10:30-10:45,41.690000,81.850000,139.600000,15.890000,11.320000,15.890000,130.280000,4.940000,57.060000,4.590000,41.690000,70.270000,270.820000,16.290000,3.150000,84.06,43.64,31.33,43.64,6.91,235.29,45.61,47.33,47.06,94.67,92.35,28.02,28.01,14.41,31.34,31.33

44,10:45-11:00,41.690000,100.860000,141.680000,16.100000,11.320000,16.100000,130.280000,4.940000,57.060000,4.590000,41.690000,70.270000,270.820000,16.510000,3.150000,84.35,44.31,31.33,44.31,6.48,235.29,46.72,46.33,47.06,92.67,93.87,28.12,28.11,14.45,31.34,31.33

45,11:00-11:15,41.690000,100.860000,142.670000,16.640000,11.320000,16.640000,130.280000,4.940000,57.060000,4.590000,41.690000,70.270000,270.820000,17.070000,3.150000,84.64,46.54,31.33,46.54,6.48,227.97,50,46,45.59,92,94.95,28.22,28.21,14.53,31.34,31.33

46,11:15-11:30,41.690000,100.860000,142.260000,16.970000,11.320000,16.970000,130.280000,4.940000,57.060000,4.590000,41.690000,70.270000,270.820000,17.390000,3.150000,85.12,47,31.33,47,6.55,227.97,50,45.33,45.59,90.67,95.51,28.38,28.37,14.6,31.34,31.33

47,11:30-11:45,41.690000,100.860000,141.090000,17.470000,10.500000,17.470000,106.210000,4.940000,56.520000,4.590000,41.690000,70.270000,270.820000,17.900000,3.150000,54.25,47.33,31.33,47.33,6.59,227.97,50,45,45.59,90,95.58,18.08,18.09,10.28,31.34,31.33

48,11:45-12:00,41.690000,100.860000,139.980000,17.690000,9.950000,17.690000,90.700000,4.940000,56.520000,4.590000,41.690000,70.270000,270.820000,18.130000,3.150000,54.83,47.88,31.33,47.88,6.54,227.97,50,44.66,45.59,89.34,95.56,18.27,18.28,10.56,31.34,31.33

49,12:00-12:15,37.430000,100.860000,139.500000,17.940000,9.400000,17.940000,90.700000,4.940000,56.520000,4.590000,37.430000,70.270000,270.820000,18.390000,3.050000,55.17,49.21,31.33,49.21,6.59,227.97,50,44.66,45.59,89.34,95.55,18.39,18.4,10.83,31.34,31.33

50,12:15-12:30,37.430000,100.860000,139.240000,18.050000,8.850000,18.050000,90.700000,4.940000,56.520000,4.590000,37.430000,70.270000,270.820000,18.490000,3.050000,56.17,45.89,31.33,45.89,6.5,227.97,50,44.33,45.59,88.67,95.58,18.73,18.72,11.18,31.34,31.33

51,12:30-12:45,37.430000,100.860000,138.550000,18.100000,8.300000,18.100000,90.700000,4.940000,56.520000,4.590000,37.430000,70.270000,270.820000,18.550000,3.050000,56.62,46.23,31.33,46.23,6.51,229.38,50,44.33,45.87,88.67,95.56,18.88,18.87,11.56,31.34,31.33

52,12:45-13:00,37.430000,100.860000,137.460000,18.100000,11.320000,18.100000,96.470000,4.940000,56.520000,4.590000,37.430000,70.270000,270.820000,18.560000,3.050000,57.17,46.4,31.33,46.4,6.44,229.38,50,44.33,45.87,88.67,95.53,19.06,19.06,11.96,31.34,31.33

53,13:00-13:15,37.430000,90.130000,136.470000,18.190000,11.320000,18.190000,67.590000,4.940000,32.450000,4.590000,37.430000,70.270000,270.820000,18.640000,3.200000,78.32,56.21,31.33,56.21,6.52,229.38,50,44.33,45.87,88.67,95.43,26.11,26.09,12.18,31.34,31.33

54,13:15-13:30,37.430000,90.130000,135.370000,18.000000,11.320000,18.000000,61.280000,4.940000,31.620000,4.590000,37.430000,70.270000,270.820000,18.440000,3.200000,79.32,56.54,31.33,56.54,6.42,229.38,50,44.66,45.87,89.34,95.38,26.44,26.43,12.64,31.34,31.33

55,13:30-13:45,30.810000,90.130000,132.950000,17.770000,11.320000,17.770000,90.170000,4.420000,47.230000,4.590000,30.810000,70.270000,270.820000,18.210000,3.890000,80.72,56.88,31.33,56.88,6.93,229.38,49.07,45,45.87,90,95.42,26.91,26.9,17.21,31.34,31.33

56,13:45-14:00,30.810000,100.860000,129.680000,15.770000,11.320000,15.770000,110.920000,4.420000,56.520000,4.590000,30.810000,70.270000,270.820000,16.160000,3.890000,80.97,58.55,31.33,58.55,8.89,229.38,48.05,45.33,45.87,90.67,95.18,26.99,27,17.54,31.34,31.33

57,14:00-14:15,30.810000,100.860000,125.530000,15.410000,11.320000,15.410000,130.280000,4.420000,56.520000,4.590000,30.810000,115.610000,270.820000,15.800000,3.990000,81.48,59.43,31.33,59.43,23.08,229.38,50,45.66,45.87,91.34,94.23,27.16,27.16,17.89,31.34,31.33

58,14:15-14:30,30.810000,100.860000,120.460000,14.990000,11.320000,14.990000,130.280000,4.420000,56.520000,4.590000,30.810000,115.610000,270.820000,15.360000,3.990000,81.89,60.31,31.33,60.31,26.54,229.38,50,46,45.87,92,93.65,27.3,27.29,18.21,31.34,31.33

59,14:30-14:45,30.810000,100.860000,113.690000,14.490000,6.280000,14.490000,130.280000,4.500000,56.520000,4.590000,30.810000,115.610000,270.820000,14.840000,3.990000,83.81,60.89,31.33,60.89,29.02,229.38,49.67,44.66,45.87,89.34,92.52,27.94,27.93,18.29,31.34,31.33

60,14:45-15:00,30.810000,100.860000,106.170000,13.940000,6.280000,13.940000,130.280000,4.500000,56.520000,4.590000,30.810000,115.610000,270.820000,14.290000,3.990000,88.06,61.63,31.33,61.63,30.28,229.38,46.88,42,45.87,84,90.64,29.35,29.36,18.66,31.34,31.33

61,15:00-15:15,30.810000,100.860000,98.800000,13.300000,5.370000,13.300000,106.210000,4.500000,51.220000,4.750000,30.810000,115.610000,270.820000,13.630000,4.070000,91.18,61.99,31.33,61.99,32.48,225.47,43.9,39.66,45.09,79.34,73.39,30.39,30.4,18.73,31.34,31.33

62,15:15-15:30,30.810000,100.860000,91.940000,11.250000,5.370000,11.250000,90.700000,4.500000,51.220000,4.750000,30.810000,115.610000,270.820000,11.530000,4.070000,72.63,62.32,31.33,62.32,35.58,222.33,40.69,37.33,44.46,74.67,69.18,24.21,24.2,16.77,31.34,31.33

63,15:30-15:45,30.810000,100.860000,84.380000,10.670000,5.370000,10.670000,90.700000,4.500000,51.220000,4.750000,30.810000,115.610000,270.820000,10.940000,4.070000,74.13,57.1,31.33,57.1,33.21,221.36,30.23,35.66,44.27,71.34,65.28,24.71,24.7,16.82,31.34,31.33

64,15:45-16:00,30.810000,100.860000,76.300000,9.880000,5.370000,9.880000,90.700000,4.500000,51.220000,4.750000,30.810000,115.610000,270.820000,10.130000,4.070000,76.06,58.08,31.33,58.08,32.59,206.14,27.7,34.66,41.23,69.34,60.21,25.35,25.35,17.55,31.34,31.33

65,16:00-16:15,30.810000,100.860000,67.540000,9.000000,5.370000,9.000000,90.700000,4.650000,51.220000,4.750000,30.810000,115.610000,270.820000,9.240000,4.260000,80.16,58.12,31.33,58.12,32.26,189.98,25.13,33.66,37.99,67.34,55.13,26.72,26.71,17.9,31.34,31.33

66,16:15-16:30,30.810000,100.860000,58.030000,8.050000,5.370000,8.050000,90.700000,4.650000,51.220000,4.750000,30.810000,115.610000,270.820000,8.250000,4.260000,102.16,58.69,31.33,58.69,32.04,174.44,22.44,29.66,34.89,59.34,50.01,34.05,34.06,18.4,31.34,31.33

67,16:30-16:45,30.810000,100.860000,47.980000,7.150000,6.110000,7.150000,89.980000,4.650000,50.730000,4.750000,30.810000,115.610000,270.820000,7.330000,4.260000,104.32,58.85,31.33,58.85,32.03,153.37,20.38,26.66,30.67,53.34,44.37,34.77,34.77,18.88,31.34,31.33

68,16:45-17:00,30.810000,100.860000,37.680000,5.180000,6.770000,5.180000,89.980000,4.650000,50.730000,4.750000,30.810000,115.610000,270.820000,5.310000,4.260000,104.82,53.38,31.33,53.38,32.02,132.79,18.15,25,26.56,50,38.3,34.94,34.93,18.91,31.34,31.33

69,17:00-17:15,30.810000,100.860000,28.290000,4.170000,8.100000,4.170000,89.980000,4.650000,50.730000,4.820000,30.810000,115.610000,270.820000,4.270000,4.260000,104.21,54.72,33,54.72,28.57,112.83,18.48,22,22.56,44,31.94,34.74,34.72,14.85,22.66,33

70,17:15-17:30,30.810000,100.860000,20.360000,3.120000,10.570000,3.120000,89.980000,4.650000,50.730000,4.820000,30.810000,115.610000,270.820000,3.190000,4.260000,103.47,55.98,32.34,55.98,28.78,93.93,15.27,18,18.79,36,25.87,34.49,34.5,14.88,15.75,20.18

71,17:30-17:45,30.810000,100.860000,13.830000,2.080000,11.320000,2.080000,114.060000,4.650000,50.730000,4.820000,30.810000,115.610000,270.820000,2.130000,4.260000,103.46,56.83,17.9,56.83,28.25,75.97,11.72,13.33,15.19,26.67,19.71,34.49,34.49,14.96,8.88,8.89

72,17:45-18:00,30.810000,100.860000,8.350000,1.340000,11.320000,1.340000,117.660000,4.650000,50.730000,4.820000,30.810000,115.610000,270.820000,1.370000,4.260000,71.12,57.54,11.35,57.54,27.64,57.82,8.25,10,11.56,20,13.87,23.71,23.71,15,2.77,4.45

73,18:00-18:15,30.810000,100.860000,4.200000,0.710000,11.320000,0.710000,103.210000,4.800000,50.730000,4.820000,30.810000,115.610000,270.820000,0.730000,4.260000,71.62,58.22,0,58.22,27.26,42.27,5.31,6.67,8.45,13.33,8.9,23.88,23.87,15.88,0,0

74,18:15-18:30,30.810000,100.860000,1.860000,0.250000,11.320000,0.250000,89.980000,4.800000,55.510000,4.820000,30.810000,115.610000,270.820000,0.260000,4.260000,72.12,59.21,0,59.21,27.02,26.77,3.05,3.33,5.35,6.67,5.14,24.04,24.05,16.33,0,0

75,18:30-18:45,30.810000,100.860000,0.650000,0.030000,11.320000,0.030000,114.060000,4.800000,75.990000,4.820000,30.810000,115.610000,270.820000,0.030000,3.710000,72.68,60.44,0,60.44,25.74,13.74,1.16,1.67,2.75,3.33,2.56,24.23,24.21,16.71,0,0

76,18:45-19:00,30.810000,100.860000,0.000000,0.000000,11.320000,0.000000,128.100000,4.800000,75.990000,4.820000,30.810000,115.610000,270.820000,0.000000,3.710000,74.18,60.62,0,60.62,24.49,5.18,0.18,0.67,1.03,1.33,0.79,24.73,24.72,19.13,0,0

77,19:00-19:15,30.810000,100.860000,0.000000,0.000000,11.320000,0.000000,128.100000,4.800000,75.990000,4.820000,30.810000,115.610000,270.820000,0.000000,3.710000,74.62,61.28,0,61.28,22.78,0,0,0,0,0,0.03,24.88,24.87,19.07,0,0

78,19:15-19:30,30.810000,100.860000,0.000000,0.000000,11.320000,0.000000,128.100000,4.800000,75.990000,4.820000,30.810000,115.610000,270.820000,0.000000,3.710000,75.12,61.43,0,61.43,21.61,0,0,0,0,0,0.03,25.04,25.05,18.85,0,0

79,19:30-19:45,30.810000,100.860000,0.000000,0.000000,11.320000,0.000000,128.100000,4.260000,75.990000,4.820000,30.810000,115.610000,270.820000,0.000000,3.710000,74.36,62.06,0,62.06,21.06,0,0,0,0,0,0.03,24.79,24.78,16.13,0,0

80,19:45-20:00,30.810000,100.860000,0.000000,0.000000,11.320000,0.000000,128.100000,4.260000,75.990000,4.820000,30.810000,115.610000,270.820000,0.000000,3.710000,74.24,62.64,0,62.64,13.64,0,0,0,0,0,0,24.75,24.73,15.55,0,0

81,20:00-20:15,30.810000,100.860000,0.000000,0.000000,11.320000,0.000000,128.100000,4.570000,75.990000,4.750000,30.810000,115.610000,270.820000,0.000000,3.610000,73.65,54.74,0,54.74,13.04,0,0,0,0,0,0,24.55,24.55,14.72,0,0

82,20:15-20:30,30.810000,100.860000,0.000000,0.000000,11.320000,0.000000,128.100000,4.570000,75.990000,4.750000,30.810000,115.610000,270.820000,0.000000,3.610000,74.24,54.54,0,54.54,12.05,0,0,0,0,0,0,24.75,24.73,14.48,0,0

83,20:30-20:45,30.810000,100.860000,0.000000,0.000000,11.320000,0.000000,128.100000,4.570000,75.990000,4.750000,30.810000,115.610000,270.820000,0.000000,3.610000,75.43,54.24,0,54.24,11.05,0,0,0,0,0,0,25.14,25.14,14.41,0,0

84,20:45-21:00,30.810000,100.860000,0.000000,0.000000,11.320000,0.000000,128.100000,4.570000,75.990000,4.750000,30.810000,115.610000,270.820000,0.000000,3.610000,76.68,53.69,0,53.69,10.43,0,0,0,0,0,0,25.56,25.56,14.54,0,0

85,21:00-21:15,30.810000,100.860000,0.000000,0.000000,11.320000,0.000000,128.100000,4.570000,75.990000,4.280000,30.810000,115.610000,270.820000,0.000000,3.610000,67.25,53.31,0,53.31,10.05,0,0,0,0,0,0,22.42,22.4,11.48,0,0

86,21:15-21:30,30.810000,100.860000,0.000000,0.000000,11.320000,0.000000,128.100000,4.570000,75.990000,4.280000,30.810000,115.610000,270.820000,0.000000,3.610000,67.58,53.12,0,53.12,10.03,0,0,0,0,0,0,22.53,22.53,11.22,0,0

87,21:30-21:45,30.810000,100.860000,0.000000,0.000000,11.320000,0.000000,128.100000,4.570000,75.990000,4.280000,30.810000,115.610000,270.820000,0.000000,3.610000,67.64,52.68,0,52.68,9.9,0,0,0,0,0,0,22.55,22.53,11.01,0,0

88,21:45-22:00,30.810000,100.860000,0.000000,0.000000,11.320000,0.000000,128.100000,4.570000,75.990000,4.280000,30.810000,115.610000,270.820000,0.000000,3.610000,68.5,52.39,0,52.39,9.41,0,0,0,0,0,0,22.83,22.85,10.64,0,0

89,22:00-22:15,30.810000,100.860000,0.000000,0.000000,11.320000,0.000000,128.100000,4.500000,75.990000,4.280000,30.810000,115.610000,270.820000,0.000000,3.510000,68.59,52.24,0,52.24,8.82,0,0,0,0,0,0,22.86,22.87,10.54,0,0

90,22:15-22:30,30.810000,100.860000,0.000000,0.000000,11.320000,0.000000,128.100000,4.500000,75.990000,4.280000,30.810000,115.610000,270.820000,0.000000,3.510000,69.01,51.92,0,51.92,8.11,0,0,0,0,0,0,23,23.02,10.49,0,0

91,22:30-22:45,23.840000,100.860000,0.000000,0.000000,11.320000,0.000000,128.100000,4.500000,75.990000,4.280000,30.810000,115.610000,270.820000,0.000000,3.510000,70.25,45.08,0,45.08,7.45,0,0,0,0,0,0,23.42,23.4,10.4,0,0

92,22:45-23:00,23.840000,100.860000,0.000000,0.000000,11.320000,0.000000,128.100000,4.500000,75.990000,4.280000,30.810000,115.610000,270.820000,0.000000,3.510000,70.36,45.5,0,45.5,6.98,0,0,0,0,0,0,23.45,23.46,10.13,0,0

93,23:00-23:15,23.840000,100.860000,0.000000,0.000000,11.320000,0.000000,128.100000,4.500000,75.990000,4.130000,30.810000,115.610000,270.820000,0.000000,3.510000,71.39,45.75,0,45.75,6.51,0,0,0,0,0,0,23.8,23.8,10.08,0,0

94,23:15-23:30,23.840000,100.860000,0.000000,0.000000,11.320000,0.000000,128.100000,4.500000,75.990000,4.130000,30.810000,115.610000,270.820000,0.000000,3.510000,72.07,46.08,0,46.08,6.14,0,0,0,0,0,0,24.02,24.02,10.41,0,0

95,23:30-23:45,23.840000,100.860000,0.000000,0.000000,11.320000,0.000000,128.100000,4.500000,75.990000,4.130000,30.810000,115.610000,270.820000,0.000000,3.510000,73.8,46.08,0,46.08,6.05,0,0,0,0,0,0,24.6,24.6,10.58,0,0

