Block,Time,ANTA_CRF,URI,AURY_CRF,ANTA_GF,AURY_LF,DADRT2,SINGRAULI,TANDA2,RAPPC,SINGRAULI_HYDRO,KISHANGANGA,DADRI_GF,ANTA_LF,SEWA2,SALAL,RAPPB,KOTESHWR,AURY_GF,ANTA_RF,URI2,KOLDAM,UNCHAHAR2,JHAJJAR,TANAKPUR,CHAMERA2,RIHAND3,UNCHAHAR1,RAMPUR,DULHASTI,DADRI_CRF,RIHAND1,NAPP,PARBATI3,CHAMERA3,DADRI_RF,UNCHAHAR3,NJPC,DADRI_LF,BSIUL,CHAMERA1,UNCHAHAR4,KHSTPP-I,TALA,DHAULIGNGA,TEHRI,RIHAND2,AURY_RF,BRBCL,KHSTPP-II,FSTPP I & II,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
14,03:15-03:30,0.000000,34.010266,0.000000,0.000000,0.000000,360.338610,132.491588,0.000000,51.920818,0.644576,0.000000,0.000000,0.000000,15.214557,12.305231,0.000000,8.068389,0.000000,0.000000,30.707610,0.000000,22.527180,346.572000,0.000000,0.000000,119.052873,7.073149,0.000000,15.864191,0.000000,88.568400,42.360340,0.000000,0.000000,0.000000,13.978404,0.000000,0.000000,6.277574,0.000000,0.000000,29.791329,0.000000,0.000000,0.000000,113.718938,0.000000,14.440501,94.797165,8.779343,403.149879,0,0,0,0,0

15,03:30-03:45,0.000000,34.010266,0.000000,0.000000,0.000000,360.338610,132.491588,0.000000,51.920818,0.644576,0.000000,0.000000,0.000000,15.214557,12.305231,0.000000,8.068389,0.000000,0.000000,30.707610,0.000000,22.527180,346.572000,0.000000,0.000000,119.052873,7.073149,0.000000,15.864191,0.000000,88.568400,42.360340,0.000000,0.000000,0.000000,13.978404,0.000000,0.000000,6.277574,0.000000,0.000000,29.791329,0.000000,0.000000,0.000000,113.718938,0.000000,14.440501,94.797165,8.779343,403.149879,0,0,0,0,0

16,03:45-04:00,0.000000,40.387190,0.000000,0.000000,0.000000,360.338610,132.491588,0.000000,51.920818,0.644576,0.000000,0.000000,0.000000,15.214557,12.305231,0.000000,8.068389,0.000000,0.000000,30.707610,0.000000,22.527180,346.572000,0.000000,0.000000,119.052873,7.073149,0.000000,15.864191,0.000000,88.568400,42.360340,0.000000,0.000000,0.000000,13.978404,0.000000,0.000000,6.277574,0.000000,0.000000,29.791329,0.000000,0.000000,0.000000,113.718938,0.000000,14.440501,94.797165,8.779343,403.149879,0,0,0,0,0

17,04:00-04:15,0.000000,40.387190,0.000000,0.000000,0.000000,360.338610,132.491588,0.000000,51.920818,0.644576,0.000000,0.000000,0.000000,15.214557,12.305231,0.000000,8.068389,0.000000,0.000000,30.707610,0.000000,22.527180,346.572000,0.000000,0.000000,119.052873,7.073149,0.000000,15.864191,0.000000,88.568400,42.360340,0.000000,0.000000,0.000000,13.978404,0.000000,0.000000,6.277574,0.000000,0.000000,29.791329,0.000000,0.000000,0.000000,113.718938,0.000000,14.440501,94.797165,8.779343,403.149879,0,0,0,0,0

18,04:15-04:30,0.000000,34.010266,0.000000,0.000000,0.000000,360.338610,132.491588,0.000000,51.920818,0.644576,0.000000,0.000000,0.000000,15.214557,12.305231,0.000000,8.068389,0.000000,0.000000,30.707610,0.000000,22.527180,346.572000,0.000000,0.000000,119.052873,7.073149,0.000000,15.864191,0.000000,88.568400,42.360340,0.000000,0.000000,0.000000,13.978404,0.000000,0.000000,6.277574,0.000000,0.000000,29.791329,0.000000,0.000000,0.000000,113.718938,0.000000,14.440501,122.514068,8.779343,403.149879,0,0,0,0,0

19,04:30-04:45,0.000000,34.010266,0.000000,0.000000,0.000000,360.338610,132.491588,0.000000,51.920818,0.644576,0.000000,0.000000,0.000000,15.214557,12.305231,0.000000,8.068389,0.000000,0.000000,30.707610,0.000000,22.527180,346.572000,0.000000,0.000000,119.052897,7.073149,0.000000,15.864191,0.000000,88.568400,42.360340,0.000000,0.000000,0.000000,13.978404,18.233538,0.000000,6.277574,13.525319,0.000000,29.791329,0.000000,0.000000,0.000000,113.718938,0.000000,14.440501,122.514068,12.879097,403.149879,0,0,0,0,0

20,04:45-05:00,0.000000,34.010266,0.000000,0.000000,0.000000,360.338610,132.491588,0.000000,51.920818,0.644576,0.000000,0.000000,0.000000,15.214557,12.305231,0.000000,8.068389,0.000000,0.000000,30.707610,0.000000,27.923402,346.572000,0.000000,0.000000,119.052897,7.073149,0.000000,15.864191,0.000000,88.568400,42.360340,0.000000,0.000000,0.000000,17.421501,36.467076,0.000000,6.277574,13.525319,0.000000,44.668394,0.000000,0.000000,0.000000,113.718938,0.000000,14.440501,141.768068,13.718475,403.149879,0,0,0,0,0

21,05:00-05:15,0.000000,34.010266,0.000000,0.000000,0.000000,360.338610,132.491588,0.000000,51.920818,0.644576,0.000000,0.000000,0.000000,15.214557,12.305231,0.000000,8.068389,0.000000,0.000000,30.707610,0.000000,32.512689,374.904357,0.000000,0.000000,119.052897,7.815487,0.000000,15.864191,0.000000,88.568400,42.360340,0.000000,0.000000,0.000000,20.023775,36.467076,0.000000,1.058970,27.050638,0.000000,44.668394,0.000000,0.000000,6.186310,113.718938,0.000000,14.440501,141.768068,13.718475,403.149879,0,0,0,0,0

22,05:15-05:30,0.000000,34.010266,0.000000,0.000000,0.000000,360.338610,132.491588,0.000000,51.920818,0.644576,0.000000,0.000000,0.000000,15.214557,12.305231,0.000000,8.068389,0.000000,0.000000,30.707610,0.000000,32.512689,378.971765,0.000000,3.208198,119.052897,10.503057,0.000000,15.864191,0.000000,88.568400,42.360340,0.000000,0.000000,0.000000,25.405749,36.467076,0.000000,1.058970,40.575957,0.000000,44.668394,0.000000,0.000000,12.433270,113.718938,0.000000,14.440501,141.768068,13.718475,403.149879,0,0,0,0,0

23,05:30-05:45,0.000000,34.010266,0.000000,0.000000,0.000000,389.344511,132.491588,0.000000,51.920818,0.644576,0.000000,0.000000,0.000000,15.214557,12.305231,0.000000,8.068389,0.000000,0.000000,30.707610,0.000000,39.581511,378.971765,0.000000,12.678798,119.052897,10.503057,0.000000,15.864191,0.000000,88.568400,42.360340,0.000000,0.000000,0.000000,25.405749,36.467076,0.000000,1.058970,40.575957,0.000000,44.668394,0.000000,0.000000,24.866541,113.718938,0.000000,14.440501,141.768068,13.718475,403.149879,0,0,0,0,0

24,05:45-06:00,0.000000,40.387190,0.000000,0.000000,0.000000,448.644202,132.491588,0.000000,51.920818,0.644576,0.000000,0.000000,0.000000,15.214557,12.305231,0.000000,8.068389,0.000000,0.000000,30.707610,0.000000,40.808949,378.971765,0.000000,12.678798,119.052897,10.503057,0.000000,15.864191,0.000000,88.568400,42.360340,0.000000,9.316857,0.000000,25.405749,54.700614,0.000000,1.058970,40.575957,0.000000,44.668394,0.000000,0.000000,24.866541,113.718938,0.000000,14.440501,141.768068,13.718475,403.149879,0,0,0,0,0

25,06:00-06:15,0.000000,40.387190,0.000000,0.000000,0.000000,510.549802,132.491588,0.000000,51.920818,0.644576,0.000000,0.000000,0.000000,15.214557,14.542546,0.000000,16.136777,0.000000,0.000000,30.707610,0.000000,35.220187,428.069465,0.000000,25.357595,119.052897,10.503057,0.000000,15.864191,0.000000,88.568400,42.360340,0.000000,18.633713,0.000000,19.341124,54.700614,0.000000,6.277574,40.575957,0.000000,38.531586,0.000000,0.000000,37.299812,113.718938,0.000000,14.440501,141.768068,12.879097,379.063125,0,0,0,0,0

26,06:15-06:30,0.000000,34.010266,0.000000,0.000000,0.000000,572.907044,132.491588,0.000000,51.920818,0.644576,0.000000,0.000000,0.000000,15.214557,51.458240,0.000000,23.730555,0.000000,0.000000,30.707610,0.000000,35.220187,495.236948,0.000000,38.036393,119.052897,10.503057,0.000000,31.728382,0.000000,88.568400,42.360340,0.000000,27.978765,0.000000,19.341124,90.073678,0.000000,18.832722,40.575957,0.000000,44.668394,0.000000,0.000000,49.733082,113.718938,0.000000,14.440501,141.768068,12.879097,357.402375,0,0,0,0,0

27,06:30-06:45,0.000000,34.010266,0.000000,0.000000,0.000000,578.774759,132.491588,0.000000,51.920818,0.644576,0.000000,0.000000,0.000000,15.214557,51.458240,0.000000,23.730555,0.000000,0.000000,30.707610,0.000000,35.220187,563.810165,0.000000,38.036393,119.052897,10.503057,0.000000,31.728382,0.000000,88.568400,42.360340,0.000000,27.978765,0.000000,21.603467,90.073678,0.000000,18.832722,40.575957,0.000000,38.531586,0.000000,0.000000,49.733082,113.718938,0.000000,14.440501,141.768068,12.879097,335.958232,0,0,0,0,0

28,06:45-07:00,0.000000,34.010266,0.000000,0.000000,0.000000,582.634223,132.491588,0.000000,51.920818,0.644576,0.000000,0.000000,0.000000,15.214557,51.458240,0.000000,23.730555,0.000000,0.000000,30.707610,0.000000,40.808949,628.787601,0.000000,38.036393,119.052897,10.503057,0.000000,31.728382,0.000000,88.568400,42.360340,0.000000,27.978765,0.000000,25.405749,90.073678,0.000000,18.832722,40.575957,0.000000,44.668394,0.000000,0.000000,49.733082,113.718938,0.000000,14.440501,141.768068,13.718475,335.958232,0,0,0,0,0

29,07:00-07:15,0.000000,34.010266,0.000000,0.000000,0.000000,641.291264,134.111231,0.000000,51.920818,0.644576,0.000000,0.000000,0.000000,15.214557,51.458240,0.000000,23.730555,0.000000,0.000000,31.339582,0.000000,40.808949,628.308562,0.000000,38.036393,119.052897,10.503057,0.000000,31.728382,0.000000,88.568400,42.360340,0.000000,27.978765,0.000000,25.405749,90.073678,0.000000,18.832722,40.575957,0.000000,44.668394,0.000000,0.000000,49.733082,113.718938,0.000000,14.440501,141.768068,13.718475,335.958232,0,0,0,0,0

30,07:15-07:30,0.000000,34.010266,0.000000,0.000000,0.000000,653.852073,134.113737,0.000000,51.920818,0.644576,0.000000,0.000000,0.000000,15.214557,51.458240,0.000000,23.730555,0.000000,0.000000,31.339582,0.000000,40.808949,628.308562,0.000000,38.036393,119.052897,10.503057,0.000000,31.728382,0.000000,88.568400,42.360340,0.000000,27.978765,0.000000,25.405749,90.073678,0.000000,18.832722,40.575957,0.000000,44.668394,0.000000,0.000000,49.733082,113.718938,0.000000,14.440501,142.013292,13.718475,335.958232,0,0,0,0,0

31,07:30-07:45,0.000000,40.387190,0.000000,0.000000,0.000000,653.852073,134.113737,0.000000,51.920818,0.644576,0.000000,0.000000,0.000000,15.214557,51.458240,0.000000,23.730555,0.000000,0.000000,31.339582,0.000000,40.808949,628.308562,0.000000,38.036393,119.052897,10.503057,0.000000,31.728382,0.000000,88.568400,42.360340,0.000000,27.978765,0.000000,25.405749,90.073678,0.000000,18.832722,40.575957,0.000000,44.668394,0.000000,0.000000,49.733082,113.718938,0.000000,14.440501,142.013292,13.718475,335.958232,0,0,0,0,0

32,07:45:08:00,0.000000,40.387190,0.000000,0.000000,0.000000,653.852073,134.113737,0.000000,51.920818,0.644576,0.000000,0.000000,0.000000,15.214557,14.542546,0.000000,16.136777,0.000000,0.000000,31.339582,0.000000,40.808949,628.308562,0.000000,38.036393,119.052897,10.503057,0.000000,15.864191,0.000000,88.568400,42.360340,0.000000,9.316857,0.000000,25.405749,54.700614,0.000000,6.277574,40.575957,0.000000,44.668394,0.000000,0.000000,37.299812,113.718938,0.000000,14.440501,142.013292,13.718475,335.958232,0,0,0,0,0

33,08:00-08:15,0.000000,34.010266,0.000000,0.000000,0.000000,653.852073,134.113737,0.000000,51.920818,0.644576,0.000000,0.000000,0.000000,15.214557,12.305231,0.000000,8.068389,0.000000,0.000000,31.339582,0.000000,40.808949,628.308562,0.000000,25.357595,119.052897,10.503057,0.000000,15.864191,0.000000,88.568400,42.360340,0.000000,0.000000,0.000000,25.405749,54.700614,0.000000,6.277574,27.050638,0.000000,44.668394,0.000000,0.000000,37.299812,113.718938,0.000000,14.440501,142.013292,13.718475,335.958232,0,0,0,0,0

34,08:15-08:30,0.000000,34.010266,0.000000,0.000000,0.000000,653.852073,134.113737,0.000000,51.920818,0.644576,0.000000,0.000000,0.000000,15.214557,12.305231,0.000000,8.068389,0.000000,0.000000,31.339582,0.000000,40.808949,628.308562,0.000000,12.576135,119.052897,10.503057,0.000000,15.864191,0.000000,88.568400,42.360340,0.000000,0.000000,0.000000,25.405749,36.467076,0.000000,6.277574,27.050638,0.000000,44.668394,0.000000,0.000000,24.866541,113.718938,0.000000,14.440501,142.013292,13.718475,335.958232,0,0,0,0,0

35,08:30-08:45,0.000000,34.010266,0.000000,0.000000,0.000000,654.140883,134.113737,0.000000,51.920818,0.644576,0.000000,0.000000,0.000000,15.214557,12.305231,0.000000,8.068389,0.000000,0.000000,30.707610,0.000000,40.808949,628.787505,0.000000,0.000000,119.052897,10.503057,0.000000,15.864191,0.000000,88.568400,42.360340,0.000000,0.000000,0.000000,25.405749,18.233538,0.000000,6.277574,27.050638,0.000000,44.668394,0.000000,0.000000,24.866541,113.718938,0.000000,14.440501,142.013292,13.718475,335.958232,0,0,0,0,0

36,08:45:09:00,0.000000,34.010266,0.000000,0.000000,0.000000,654.140883,134.113737,0.000000,51.920818,0.644576,0.000000,0.000000,0.000000,15.214557,12.305231,0.000000,8.068389,0.000000,0.000000,30.707610,0.000000,40.808949,628.787505,0.000000,0.000000,119.052897,10.503057,0.000000,15.864191,0.000000,88.568400,42.360340,0.000000,0.000000,0.000000,25.405749,0.000000,0.000000,6.277574,13.525319,0.000000,44.668394,0.000000,0.000000,24.563290,113.718938,0.000000,14.440501,142.013292,13.718475,335.958232,0,0,0,0,0

37,09:00:09:15,0.000000,34.010266,0.000000,0.000000,0.000000,654.140883,134.113737,0.000000,51.920818,0.644576,0.000000,0.000000,0.000000,15.214557,12.305231,0.000000,8.068389,0.000000,0.000000,31.339582,0.000000,40.808949,628.787505,0.000000,0.000000,119.052897,10.503057,0.000000,15.864191,0.000000,88.568400,42.360340,0.000000,0.000000,0.000000,25.405749,0.000000,0.000000,6.277574,13.525319,0.000000,44.668394,0.000000,0.000000,12.372620,113.718938,0.000000,14.440501,142.013292,13.718475,335.958232,0,0,0,0,0

38,09:15-09:30,0.000000,34.010266,0.000000,0.000000,0.000000,654.140883,134.113737,0.000000,51.920818,0.644576,0.000000,0.000000,0.000000,15.214557,12.305231,0.000000,8.068389,0.000000,0.000000,31.339582,0.000000,40.808949,628.787505,0.000000,0.000000,119.052897,10.503057,0.000000,15.864191,0.000000,88.568400,42.360340,0.000000,0.000000,0.000000,25.405749,0.000000,0.000000,6.277574,13.525319,0.000000,44.668394,0.000000,0.000000,12.130020,113.718938,0.000000,14.440501,142.013292,13.718475,335.958232,0,0,0,0,0

39,09:30-09:45,0.000000,40.387190,0.000000,0.000000,0.000000,654.140883,134.113737,0.000000,51.920818,0.644576,0.000000,0.000000,0.000000,15.214557,12.305231,0.000000,8.068389,0.000000,0.000000,31.339582,0.000000,40.808949,628.787505,0.493287,0.000000,119.052897,10.503057,0.000000,15.864191,0.000000,88.568400,42.360340,0.000000,0.000000,0.000000,25.405749,0.000000,0.000000,6.277574,13.525319,0.000000,44.668394,0.000000,0.000000,12.130020,113.718938,0.000000,14.440501,142.013292,13.718475,335.958232,0,0,0,0,0

40,09:45-10:00,0.000000,40.387190,0.000000,0.000000,0.000000,641.358923,134.113737,0.000000,51.920818,0.644576,0.000000,0.000000,0.000000,15.214557,12.305231,0.000000,8.068389,0.000000,0.000000,31.339582,0.000000,40.808949,628.787505,0.493287,0.000000,119.052897,10.503057,0.000000,15.864191,0.000000,88.568400,42.360340,0.000000,0.000000,0.000000,25.405749,0.000000,0.000000,6.277574,13.525319,0.000000,44.668394,0.000000,0.000000,12.130020,113.718938,0.000000,14.440501,142.013292,13.718475,335.958232,0,0,0,0,0

41,10:00-10:15,0.000000,35.073086,0.000000,0.000000,0.000000,591.395274,134.113737,0.000000,51.920818,0.644576,0.000000,0.000000,0.000000,15.214557,12.305231,0.000000,8.068389,0.000000,0.000000,31.339582,0.000000,40.808949,628.787505,0.493287,0.000000,119.052897,10.503057,0.000000,0.000000,0.000000,88.568400,42.360340,0.000000,0.000000,0.000000,25.405749,0.000000,0.000000,6.277574,13.525319,0.000000,44.668394,0.000000,0.000000,0.000000,113.718938,0.000000,14.440501,142.013292,13.718475,335.958232,0,0,0,0,0

42,10:15-10:30,0.000000,35.073086,0.000000,0.000000,0.000000,572.141274,134.113737,0.000000,51.920818,0.644576,0.000000,0.000000,0.000000,15.214557,12.305231,0.000000,8.068389,0.000000,0.000000,31.339582,0.000000,40.808949,628.787505,0.493287,0.000000,119.052897,10.503057,0.000000,0.000000,0.000000,88.568400,42.360340,0.000000,0.000000,0.000000,25.405749,0.000000,0.000000,6.277574,13.525319,0.000000,44.668394,0.000000,0.000000,0.000000,113.718938,0.000000,14.440501,142.013292,13.718475,335.958232,0,0,0,0,0

43,10:30-10:45,0.000000,35.073086,0.000000,0.000000,0.000000,546.485319,134.113737,0.000000,51.920818,0.644576,0.000000,0.000000,0.000000,15.214557,12.305231,0.000000,8.068389,0.000000,0.000000,30.707610,0.000000,40.808949,628.787601,0.493287,0.000000,119.052897,10.503057,0.000000,0.000000,0.000000,88.568400,42.360340,0.000000,0.000000,0.000000,25.405749,0.000000,0.000000,6.277574,13.525319,0.000000,44.668394,0.000000,0.000000,0.000000,113.718938,0.000000,14.440501,142.013292,13.718475,335.958232,0,0,0,0,0

44,10:45-11:00,0.000000,35.073086,0.000000,0.000000,0.000000,527.260200,134.113737,0.000000,51.920818,0.644576,0.000000,0.000000,0.000000,15.214557,12.305231,0.000000,8.068389,0.000000,0.000000,30.707610,0.000000,40.808949,628.787601,0.493287,0.000000,119.052897,10.503057,0.000000,0.000000,0.000000,88.568400,42.360340,0.000000,0.000000,0.000000,25.405749,0.000000,0.000000,6.277574,13.081168,0.000000,44.668394,0.000000,0.000000,0.000000,113.718938,0.000000,14.440501,142.013292,13.718475,335.958232,0,0,0,0,0

45,11:00-11:15,0.000000,35.073086,0.000000,0.000000,0.000000,523.111926,134.113737,0.000000,51.920818,0.644576,0.000000,0.000000,0.000000,15.214557,12.305231,0.000000,8.068389,0.000000,0.000000,30.707610,0.000000,40.808949,597.283148,0.493287,0.000000,119.052897,10.503057,0.000000,0.000000,0.000000,88.568400,42.360340,0.000000,0.000000,0.000000,25.405749,0.000000,0.000000,6.277574,0.000000,0.000000,44.668394,0.000000,0.000000,0.000000,113.718938,0.000000,14.440501,142.013292,13.718475,335.958232,0,0,0,0,0

46,11:15-11:30,0.000000,35.073086,0.000000,0.000000,0.000000,494.269434,134.113737,0.000000,51.920818,0.644576,0.000000,0.000000,0.000000,15.214557,12.305231,0.000000,8.068389,0.000000,0.000000,30.707610,0.000000,36.219662,560.700548,0.493287,0.000000,119.052897,9.760719,0.000000,0.000000,0.000000,88.568400,42.360340,0.000000,0.000000,0.000000,22.803475,0.000000,0.000000,6.277574,0.000000,0.000000,44.668394,0.000000,0.000000,0.000000,113.718938,0.000000,14.440501,142.013292,13.718475,335.958232,0,0,0,0,0

47,11:30-11:45,0.000000,35.073086,0.000000,0.000000,0.000000,473.751385,134.113737,0.000000,51.920818,0.644576,0.000000,0.000000,0.000000,15.214557,24.610463,0.000000,8.068389,0.000000,0.000000,30.707610,0.000000,40.419907,541.446548,0.493287,0.000000,119.052897,9.760719,0.000000,0.000000,0.000000,88.568400,42.360340,0.000000,0.000000,0.000000,22.803475,0.000000,0.000000,6.277574,0.000000,0.000000,44.668394,0.000000,0.000000,0.000000,113.718938,0.000000,14.440501,141.768068,13.718475,335.958232,0,0,0,0,0

