Block,Time,UNCHAHAR3,DADRI_GF,AURY_LF,SINGRAULI_HYDRO,KOLDAM,DADRT2,NJPC,SEWA2,TANDA2,JHAJJAR,DADRI_LF,AURY_GF,DADRI_CRF,RIHAND3,AURY_CRF,UNCHAHAR1,PARBATI3,ANTA_CRF,RIHAND1,URI,ANTA_GF,CHAMERA2,URI2,ANTA_LF,RAPPB,BSIUL,SALAL,NAPP,RAPPC,DADRI_RF,KOTESHWR,RIHAND2,AURY_RF,RAMPUR,DULHASTI,KISHANGANGA,TEHRI,TANAKPUR,DHAULIGNGA,CHAMERA3,UNCHAHAR4,SINGRAULI,CHAMERA1,UNCHAHAR2,ANTA_RF,TALA,KHSTPP-I,KUDGI,SASAN,KHSTPP-II,BRBCL,FSTPP I & II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
9,02:00-02:15,25.477003,0.000000,0.000000,0.627915,0.000000,663.017370,147.648759,15.257228,0.000000,538.060960,0.000000,0.000000,0.000000,119.386794,0.000000,18.738414,0.000000,0.000000,88.816800,50.092675,0.000000,0.000000,30.793734,0.000000,0.000000,0.000000,82.451918,37.220804,49.003704,0.000000,23.416356,114.037875,0.000000,0.000000,15.854185,0.000000,58.387392,10.882761,35.325627,28.057235,0.000000,134.489874,41.183964,40.918286,0.000000,25.544484,29.885888,38.62,404.280558,142.411584,12.480837,13.756950,0,0,0,0,0

10,02:15-02:30,25.477003,0.000000,0.000000,0.627915,0.000000,663.017370,147.648759,15.257228,0.000000,538.060960,0.000000,0.000000,0.000000,119.386794,0.000000,18.738414,0.000000,0.000000,88.816800,45.296568,0.000000,0.000000,30.793734,0.000000,0.000000,0.000000,82.451918,37.220804,49.003704,0.000000,16.182035,114.037875,0.000000,0.000000,15.854185,0.000000,58.387392,10.882761,35.325627,28.057235,0.000000,134.489874,41.183964,40.918286,0.000000,25.544484,29.885888,38.62,404.280558,142.411584,10.654308,13.756950,0,0,0,0,0

11,02:30-02:45,25.477003,0.000000,0.000000,0.627915,0.000000,663.017370,147.648759,15.257228,0.000000,509.398234,0.000000,0.000000,0.000000,119.386794,0.000000,18.738414,0.000000,0.000000,88.816800,45.296568,0.000000,0.000000,30.793734,0.000000,0.000000,0.000000,82.451918,37.220804,49.003704,0.000000,8.091017,114.037875,0.000000,0.000000,15.854185,0.000000,58.387392,10.882761,35.325627,28.057235,0.000000,134.489874,41.183964,40.918286,0.000000,25.544484,29.885888,38.62,404.280558,142.411584,9.531283,13.756950,0,0,0,0,0

12,02:45-03:00,25.477003,0.000000,0.000000,0.627915,0.000000,663.017370,147.648759,15.257228,0.000000,509.398234,0.000000,0.000000,0.000000,119.386794,0.000000,18.738414,0.000000,0.000000,88.816800,45.296568,0.000000,0.000000,30.793734,0.000000,0.000000,0.000000,82.451918,37.220804,49.003704,0.000000,7.615075,114.037875,0.000000,0.000000,15.854185,0.000000,58.387392,12.119439,35.325627,28.057235,0.000000,134.489874,41.183964,40.918286,0.000000,25.544484,29.885888,38.62,404.280558,142.411584,11.221656,13.756950,0,0,0,0,0

13,03:00-03:15,25.477003,0.000000,0.000000,0.627915,0.000000,663.017370,147.648759,15.257228,0.000000,509.398234,0.000000,0.000000,0.000000,119.386794,0.000000,18.738414,0.000000,0.000000,88.816800,45.296568,0.000000,0.000000,30.793734,0.000000,0.000000,0.000000,81.330123,37.220804,49.003704,0.000000,7.615075,114.037875,0.000000,0.000000,15.854185,0.000000,58.387392,12.119439,35.325627,28.057235,0.000000,134.489874,41.183964,40.918286,0.000000,25.544484,30.923171,28.96,404.280558,142.411584,13.498214,13.756950,0,0,0,0,0

14,03:15-03:30,25.477003,0.000000,0.000000,0.627915,0.000000,663.017370,147.648759,15.257228,0.000000,509.398234,0.000000,0.000000,0.000000,119.386794,0.000000,18.738414,0.000000,0.000000,88.816800,45.296568,0.000000,0.000000,30.793734,0.000000,0.000000,0.000000,81.330123,37.220804,49.003704,0.000000,7.615075,114.037875,0.000000,0.000000,15.854185,0.000000,58.387392,11.377432,35.325627,28.057235,0.000000,134.489874,41.183964,40.918286,0.000000,25.544484,31.057883,28.96,404.280558,142.411584,14.480989,13.756950,0,0,0,0,0

15,03:30-03:45,25.477003,0.000000,0.000000,0.627915,0.000000,663.017370,147.648759,15.257228,0.000000,490.090234,0.000000,0.000000,0.000000,119.386794,0.000000,18.738414,0.000000,0.000000,88.816800,50.092675,0.000000,0.000000,30.793734,0.000000,0.000000,0.000000,81.330123,37.220804,49.003704,0.000000,7.615075,114.037875,0.000000,0.000000,15.854185,0.000000,58.387392,11.377432,35.325627,28.057235,0.000000,134.489874,41.183964,40.918286,0.000000,25.544484,31.057883,28.96,404.280558,142.411584,14.480989,13.756950,0,0,0,0,0

16,03:45-04:00,25.477003,0.000000,0.000000,0.627915,0.000000,663.017370,147.648759,15.257228,0.000000,462.093634,0.000000,0.000000,0.000000,119.386794,0.000000,18.738414,0.000000,0.000000,88.816800,50.092675,0.000000,0.000000,30.793734,0.000000,0.000000,0.000000,81.330123,37.220804,49.003704,0.000000,7.615075,114.037875,0.000000,0.000000,15.854185,0.000000,58.387392,11.377432,35.325627,28.057235,0.000000,134.489874,41.183964,40.918286,0.000000,25.544484,31.057883,28.96,404.280558,142.411584,14.480989,13.756950,0,0,0,0,0

17,04:00-04:15,20.936630,0.000000,0.000000,0.627915,0.000000,619.542361,147.648759,15.257228,0.000000,418.428495,0.000000,0.000000,0.000000,119.386794,0.000000,14.944295,0.000000,0.000000,88.816800,45.296568,0.000000,0.000000,30.793734,0.000000,0.000000,0.000000,81.330123,37.220804,49.003704,0.000000,7.615075,114.037875,0.000000,0.000000,15.854185,0.000000,43.790544,11.377432,35.325627,28.057235,0.000000,134.489874,41.183964,40.918286,0.000000,25.544484,31.057883,28.96,404.280558,142.411584,14.480989,13.756950,0,0,0,0,0

18,04:15-04:30,20.936630,0.000000,0.000000,0.627915,0.000000,619.542361,147.648759,15.257228,0.000000,390.431895,0.000000,0.000000,0.000000,119.386794,0.000000,14.944295,0.000000,0.000000,88.816800,45.296568,0.000000,0.000000,30.793734,0.000000,0.000000,0.000000,81.330123,37.220804,49.003704,0.000000,7.615075,114.037875,0.000000,0.000000,15.854185,0.000000,29.193696,11.377432,26.398573,28.057235,0.000000,134.489874,41.183964,40.918286,0.000000,25.544484,31.057883,28.96,404.280558,142.411584,14.480989,13.756950,0,0,0,0,0

19,04:30-04:45,20.936630,0.000000,0.000000,0.627915,0.000000,619.542361,147.648759,15.257228,0.000000,414.566895,0.000000,0.000000,0.000000,119.386794,0.000000,14.944295,0.000000,0.000000,88.816800,45.296568,0.000000,0.000000,30.793734,0.000000,0.000000,0.000000,81.330123,37.220804,49.003704,0.000000,7.615075,114.037875,0.000000,0.000000,15.854185,0.000000,29.193696,11.377432,17.599049,28.057235,0.000000,134.489874,41.183964,40.918286,0.000000,25.544484,31.057883,45.33,404.280558,142.411584,14.480989,13.756950,0,0,0,0,0

20,04:45-05:00,20.936630,0.000000,0.000000,0.627915,0.000000,619.542361,147.648759,15.257228,0.000000,395.258895,0.000000,0.000000,0.000000,119.386794,0.000000,14.944295,0.000000,0.000000,88.816800,45.296568,0.000000,0.000000,30.793734,0.000000,0.000000,0.000000,81.330123,37.220804,49.003704,0.000000,7.615075,114.037875,0.000000,0.000000,15.854185,0.000000,14.596848,11.377432,8.799524,28.057235,0.000000,134.489874,41.183964,40.918286,0.000000,25.544484,31.057883,45.33,404.280558,142.411584,14.480989,13.756950,0,0,0,0,0

21,05:00-05:15,20.936630,0.000000,0.000000,0.627915,0.000000,619.542361,147.648759,15.257228,0.000000,346.988895,0.000000,0.000000,0.000000,119.386794,0.000000,14.944295,0.000000,0.000000,88.816800,45.296568,0.000000,0.000000,30.793734,0.000000,0.000000,0.000000,81.330123,37.220804,49.003704,0.000000,7.615075,114.037875,0.000000,0.000000,15.854185,0.000000,0.000000,11.377432,0.000000,28.057235,0.000000,134.489874,41.183964,40.918286,0.000000,25.544484,31.057883,19.31,404.280558,142.411584,14.480989,13.756950,0,0,0,0,0

22,05:15-05:30,20.936630,0.000000,0.000000,0.627915,0.000000,619.542361,147.648759,15.257228,0.000000,318.026895,0.000000,0.000000,0.000000,119.386794,0.000000,14.944295,0.000000,0.000000,88.816800,45.296568,0.000000,0.000000,30.793734,0.000000,0.000000,0.000000,81.330123,37.220804,49.003704,0.000000,7.615075,114.037875,0.000000,0.000000,15.854185,0.000000,0.000000,11.377432,0.000000,28.057235,0.000000,134.489874,41.183964,40.918286,0.000000,25.544484,31.057883,19.31,404.280558,142.411584,14.480989,13.756950,0,0,0,0,0

23,05:30-05:45,20.936630,0.000000,0.000000,0.627915,0.000000,663.017370,147.648759,15.257228,0.000000,345.835339,0.000000,0.000000,0.000000,119.386794,0.000000,14.370076,0.000000,0.000000,88.816800,45.296568,0.000000,0.000000,30.793734,0.000000,0.000000,0.000000,81.330123,37.220804,49.003704,0.000000,7.615075,114.037875,0.000000,0.000000,15.854185,0.000000,0.000000,5.565048,0.000000,28.057235,0.000000,134.489874,41.183964,40.918286,0.000000,25.544484,31.057883,19.31,404.280558,142.411584,14.480989,13.756950,0,0,0,0,0

24,05:45-06:00,25.477003,0.000000,0.000000,0.627915,0.000000,663.017370,147.648759,15.257228,0.000000,307.219339,0.000000,0.000000,0.000000,119.386794,0.000000,14.370076,0.000000,0.000000,88.816800,45.296568,0.000000,0.000000,30.793734,0.000000,0.000000,0.000000,81.330123,37.220804,49.003704,0.000000,7.615075,114.037875,0.000000,0.000000,15.854185,0.000000,0.000000,5.565048,0.000000,28.057235,0.000000,134.489874,41.183964,40.918286,0.000000,25.544484,31.057883,19.31,404.280558,142.411584,14.480989,13.756950,0,0,0,0,0

25,06:00-06:15,25.477003,0.000000,0.000000,0.627915,0.000000,663.017370,147.648759,15.257228,0.000000,297.565339,0.000000,0.000000,0.000000,119.386794,0.000000,14.370076,0.000000,0.000000,88.816800,45.296568,0.000000,0.000000,30.793734,0.000000,0.000000,0.000000,81.330123,37.220804,49.003704,0.000000,7.615075,114.037875,0.000000,0.000000,15.854185,0.000000,0.000000,4.946710,0.000000,28.057235,0.000000,134.489874,41.183964,40.918286,0.000000,25.544484,31.057883,39.56,404.280558,142.411584,14.480989,13.756950,0,0,0,0,0

26,06:15-06:30,25.477003,0.000000,0.000000,0.627915,0.000000,663.017370,147.648759,15.257228,0.000000,278.257339,0.000000,0.000000,0.000000,119.386794,0.000000,14.370076,0.000000,0.000000,88.816800,50.092675,0.000000,0.000000,30.793734,0.000000,0.000000,0.000000,81.330123,37.220804,49.003704,0.000000,7.615075,114.037875,0.000000,0.000000,15.854185,0.000000,0.000000,11.377432,0.000000,28.057235,0.000000,134.489874,41.183964,40.918286,0.000000,25.544484,31.057883,19.31,404.280558,142.411584,14.480989,13.756950,0,0,0,0,0

27,06:30-06:45,22.135102,0.000000,0.000000,0.627915,0.000000,658.761060,147.648759,15.257228,0.000000,278.257339,0.000000,0.000000,0.000000,119.386794,0.000000,11.517319,0.000000,0.000000,88.816800,50.092675,0.000000,0.000000,30.793734,0.000000,0.000000,0.000000,81.330123,37.220804,49.003704,0.000000,7.615075,114.037875,0.000000,0.000000,15.854185,0.000000,0.000000,11.377432,0.000000,28.057235,0.000000,134.489874,41.183964,40.918286,0.000000,25.544484,31.057883,19.31,404.280558,142.411584,14.480989,13.756950,0,0,0,0,0

28,06:45-07:00,21.522241,0.000000,0.000000,0.627915,0.000000,631.403651,147.648759,15.257228,0.000000,270.534139,0.000000,0.000000,0.000000,119.386794,0.000000,11.517319,0.000000,0.000000,88.816800,45.296568,0.000000,0.000000,30.793734,0.000000,0.000000,0.000000,81.330123,37.220804,49.003704,0.000000,7.615075,114.037875,0.000000,0.000000,15.854185,0.000000,0.000000,11.377432,0.000000,28.057235,0.000000,134.489874,41.183964,40.918286,0.000000,25.544484,31.057883,19.31,404.280558,142.411584,14.480989,13.756950,0,0,0,0,0

29,07:00-07:15,21.522241,0.000000,0.000000,0.627915,0.000000,573.479651,147.648759,15.257228,0.000000,270.534139,0.000000,0.000000,0.000000,119.386794,0.000000,11.564248,0.000000,0.000000,88.816800,45.296568,0.000000,0.000000,30.793734,0.000000,0.000000,0.000000,81.330123,37.220804,49.003704,0.000000,7.615075,114.037875,0.000000,0.000000,15.854185,0.000000,0.000000,11.377432,0.000000,28.057235,0.000000,134.489874,41.183964,40.918286,0.000000,25.544484,31.057883,28.96,404.280558,142.411584,14.480989,13.756950,0,0,0,0,0

30,07:15-07:30,21.522241,0.000000,0.000000,0.627915,0.000000,531.967451,147.648759,15.257228,0.000000,270.534139,0.000000,0.000000,0.000000,119.386794,0.000000,11.564248,0.000000,0.000000,88.816800,45.296568,0.000000,0.000000,30.793734,0.000000,0.000000,0.000000,81.330123,37.220804,49.003704,0.000000,7.615075,114.037875,0.000000,0.000000,15.854185,0.000000,0.000000,11.377432,0.000000,28.057235,0.000000,134.489874,41.183964,40.918286,0.000000,25.544484,31.057883,33.79,404.280558,142.411584,14.480989,13.756950,0,0,0,0,0

31,07:30-07:45,21.522241,0.000000,0.000000,0.627915,0.000000,491.420651,147.648759,15.257228,0.000000,270.534139,0.000000,0.000000,0.000000,119.386794,0.000000,11.557239,0.000000,0.000000,88.816800,45.296568,0.000000,0.000000,30.793734,0.000000,0.000000,0.000000,81.330123,37.220804,49.003704,0.000000,7.615075,114.037875,0.000000,0.000000,15.854185,0.000000,0.000000,11.377432,0.000000,28.057235,0.000000,134.489874,41.183964,40.923403,0.000000,25.544484,31.057883,70.47,404.280558,142.411584,14.480989,12.949393,0,0,0,0,0

32,07:45:08:00,21.522241,0.000000,0.000000,0.627915,0.000000,452.804651,147.648759,15.257228,0.000000,270.534139,0.000000,0.000000,0.000000,119.386794,0.000000,11.562235,0.000000,0.000000,88.816800,45.296568,0.000000,0.000000,30.793734,0.000000,0.000000,0.000000,81.330123,37.220804,49.003704,0.000000,7.615075,114.037875,0.000000,0.000000,15.854185,0.000000,0.000000,11.377432,0.000000,28.057235,0.000000,134.489874,41.183964,40.923403,0.000000,25.544484,31.057883,77.23,404.280558,142.411584,14.480989,12.949393,0,0,0,0,0

33,08:00-08:15,21.522241,0.000000,0.000000,0.627915,0.000000,428.669651,147.648759,15.257228,0.000000,270.534139,0.000000,0.000000,0.000000,119.386794,0.000000,11.580168,0.000000,0.000000,88.816800,45.296568,0.000000,0.000000,30.793734,0.000000,0.000000,0.000000,81.330123,37.220804,49.003704,0.000000,7.615075,114.037875,0.000000,0.000000,15.854185,0.000000,0.000000,11.377432,0.000000,28.057235,0.000000,134.489874,41.183964,40.923403,0.000000,25.544484,31.057883,83.02,404.280558,142.411584,14.480989,12.949393,0,0,0,0,0

34,08:15-08:30,21.522241,0.000000,0.000000,0.627915,0.000000,401.915328,147.648759,15.257228,0.000000,270.534139,0.000000,0.000000,0.000000,119.386794,0.000000,11.580168,0.000000,0.000000,88.816800,45.296568,0.000000,0.000000,30.793734,0.000000,0.000000,0.000000,81.330123,37.220804,49.003704,0.000000,7.615075,114.037875,0.000000,0.000000,15.854185,0.000000,0.000000,11.377432,0.000000,28.057235,0.000000,134.489874,41.183964,40.923403,0.000000,25.544484,31.057883,90.51,404.280558,142.411584,14.480989,12.949393,0,0,0,0,0

35,08:30-08:45,16.981869,0.000000,0.000000,0.627915,0.000000,304.101000,147.648759,15.257228,0.000000,226.869000,0.000000,0.000000,0.000000,119.386794,0.000000,11.183922,0.000000,0.000000,88.816800,45.296568,0.000000,0.000000,30.793734,0.000000,0.000000,0.000000,81.330123,37.220804,49.003704,0.000000,7.615075,114.037875,0.000000,0.000000,15.854185,0.000000,0.000000,6.801726,0.000000,28.057235,0.000000,134.489874,41.183964,40.923403,0.000000,25.544484,31.057883,90.51,404.280558,142.411584,14.480989,12.949393,0,0,0,0,0

36,08:45:09:00,16.981869,0.000000,0.000000,0.627915,0.000000,294.447000,147.648759,15.257228,0.000000,226.869000,0.000000,0.000000,0.000000,119.386794,0.000000,11.183922,0.000000,0.000000,88.816800,45.296568,0.000000,0.000000,30.793734,0.000000,0.000000,0.000000,81.330123,37.220804,49.003704,0.000000,7.615075,114.037875,0.000000,0.000000,15.854185,0.000000,0.000000,6.183387,0.000000,28.057235,0.000000,134.489874,41.183964,40.923403,0.000000,25.544484,31.057883,90.51,404.280558,142.411584,14.480989,12.949393,0,0,0,0,0

37,09:00:09:15,16.981869,0.000000,0.000000,0.627915,0.000000,304.101000,147.648759,15.257228,0.000000,226.869000,0.000000,0.000000,0.000000,119.386794,0.000000,11.183922,0.000000,0.000000,88.816800,45.296568,0.000000,0.000000,30.793734,0.000000,0.000000,0.000000,81.330123,37.220804,49.003704,0.000000,7.615075,114.037875,0.000000,0.000000,15.854185,0.000000,0.000000,7.420064,0.000000,28.057235,0.000000,134.489874,41.183964,40.923403,0.000000,25.544484,31.057883,90.51,404.280558,142.411584,14.480989,12.949393,0,0,0,0,0

38,09:15-09:30,16.981869,0.000000,0.000000,0.627915,0.000000,306.755850,147.648759,15.257228,0.000000,226.869000,0.000000,0.000000,0.000000,119.386794,0.000000,11.183922,0.000000,0.000000,88.816800,45.296568,0.000000,0.000000,30.793734,0.000000,0.000000,0.000000,81.330123,37.220804,49.003704,0.000000,7.615075,114.037875,0.000000,0.000000,15.854185,0.000000,0.000000,11.377432,0.000000,28.057235,0.000000,134.489874,41.183964,40.923403,0.000000,25.544484,31.057883,90.51,404.280558,142.411584,14.480989,12.949393,0,0,0,0,0

39,09:30-09:45,16.981869,0.000000,0.000000,0.627915,0.000000,361.059600,147.648759,15.257228,0.000000,226.869000,0.000000,0.000000,0.000000,119.386794,0.000000,11.482790,0.000000,0.000000,88.816800,45.296568,0.000000,0.000000,30.793734,0.000000,0.000000,0.000000,81.330123,37.220804,49.003704,0.000000,7.615075,114.037875,0.000000,0.000000,15.854185,0.000000,0.000000,11.377432,0.000000,28.057235,0.000000,134.489874,41.183964,40.923403,0.000000,25.544484,31.057883,90.51,404.280558,142.411584,14.480989,12.949393,0,0,0,0,0

40,09:45-10:00,16.981869,0.000000,0.000000,0.627915,0.000000,390.021600,147.648759,15.257228,0.000000,226.869000,0.000000,0.000000,0.000000,119.386794,0.000000,11.482790,0.000000,0.000000,88.816800,45.296568,0.000000,0.000000,30.793734,0.000000,0.000000,0.000000,81.330123,37.220804,49.003704,0.000000,7.615075,114.037875,0.000000,0.000000,15.854185,0.000000,0.000000,11.377432,0.000000,28.057235,0.000000,134.489874,41.183964,40.923403,0.000000,25.544484,31.057883,90.51,404.280558,142.411584,14.480989,12.949393,0,0,0,0,0

41,10:00-10:15,20.936630,0.000000,0.000000,0.627915,0.000000,428.066952,147.648759,15.257228,0.000000,273.208200,0.000000,0.000000,0.000000,119.386794,0.000000,11.412511,0.000000,0.000000,88.816800,45.296568,0.000000,0.000000,31.297612,0.000000,0.000000,0.000000,81.330123,37.220804,49.003704,0.000000,7.615075,114.037875,0.000000,0.000000,15.854185,0.000000,0.000000,11.377432,0.000000,28.057235,0.000000,134.489874,41.183964,36.758840,0.000000,28.382760,31.057883,90.51,404.280558,142.411584,14.480989,12.949393,0,0,0,0,0

42,10:15-10:30,20.936630,0.000000,0.000000,0.627915,0.000000,441.582552,147.648759,15.257228,0.000000,273.208200,0.000000,0.000000,0.000000,119.386794,0.000000,11.412511,0.000000,0.000000,88.816800,45.296568,0.000000,0.000000,31.297612,0.000000,0.000000,0.000000,81.330123,37.220804,49.003704,0.000000,7.615075,114.037875,0.000000,0.000000,15.854185,0.000000,0.000000,11.377432,0.000000,28.057235,0.000000,134.489874,41.183964,35.355844,0.000000,28.382760,31.057883,90.51,404.280558,142.411584,14.480989,12.949393,0,0,0,0,0

43,10:30-10:45,20.936630,0.000000,0.000000,0.627915,0.000000,464.752152,147.648759,15.257228,0.000000,282.862200,0.000000,0.000000,0.000000,119.386794,0.000000,11.412511,0.000000,0.000000,88.816800,45.296568,0.000000,0.000000,31.297612,0.000000,0.000000,0.000000,81.330123,37.220804,49.003704,0.000000,7.615075,114.037875,0.000000,0.000000,15.854185,0.000000,0.000000,11.377432,0.000000,28.057235,0.000000,134.489874,41.183964,35.355844,0.000000,28.382760,31.057883,90.51,404.280558,142.411584,14.480989,12.314403,0,0,0,0,0

44,10:45-11:00,20.936630,0.000000,0.000000,0.627915,0.000000,485.990952,147.648759,15.257228,0.000000,282.862200,0.000000,0.000000,0.000000,119.386794,0.000000,11.559802,0.000000,0.000000,88.816800,50.092675,0.000000,0.000000,31.297612,0.000000,0.000000,0.000000,81.330123,37.220804,49.003704,0.000000,7.615075,114.037875,0.000000,0.000000,15.854185,0.000000,0.000000,11.377432,0.000000,28.057235,0.000000,134.489874,41.183964,35.355844,0.000000,28.382760,31.057883,90.51,404.280558,142.411584,14.480989,10.180772,0,0,0,0,0

45,11:00-11:15,20.936630,0.000000,0.000000,0.627915,0.000000,499.506552,147.648759,15.257228,0.000000,282.862200,0.000000,0.000000,0.000000,119.386794,0.000000,11.412511,0.000000,0.000000,88.816800,50.092675,0.000000,0.000000,30.793734,0.000000,0.000000,0.000000,80.769226,37.220804,49.003704,0.000000,7.615075,114.037875,0.000000,0.000000,15.854185,0.000000,0.000000,11.377432,0.000000,28.057235,0.000000,134.489874,41.183964,35.355844,0.000000,28.382760,31.057883,90.51,404.280558,142.411584,14.480989,10.180772,0,0,0,0,0

46,11:15-11:30,20.936630,0.000000,0.000000,0.627915,0.000000,523.641552,147.648759,15.257228,0.000000,280.931400,0.000000,0.000000,0.000000,119.386794,0.000000,11.412511,0.000000,0.000000,88.816800,45.296568,0.000000,0.000000,30.793734,0.000000,0.000000,0.000000,80.769226,37.220804,49.003704,0.000000,7.615075,114.037875,0.000000,0.000000,15.854185,0.000000,0.000000,11.377432,0.000000,28.057235,0.000000,134.489874,41.183964,35.355844,0.000000,28.382760,31.057883,90.51,404.280558,142.411584,14.480989,10.180772,0,0,0,0,0

