Block,Time,WR/01102023/24112044/L_NR_2020_07,WR/01102023/16072048/L_NR_2022_08,WR/01102023/29112042/L_NR_2019_05,SR/01102023/07102043/L_NR_2018_61,NR/01102023/25122043/GNA_MEJA_DELHI,WR/01102023/29112042/RUMS(L_NR_2019_07),NR/01102023/02012046/L_NR_2021_17,NR/01102023/31102037/L_NR_2019_11,NR/01112023/30112023/HP-09,NR/01102023/06022042/L_NR_2012_02,NR/01102023/30042040/GNA_LT_35,NR/03112023/30112023/IEX-231101-05680,NR/30092023/31122025/SH-07,WR/01102023/29112042/RUMS(L_NR_2019_06),WR/01102023/01102023/L_NR_2020_06,NR/01112023/30112023/HP-10,NR/01102023/19072037/LT-05,NR/01102023/15082037/GNA_NR_2012_01,L_NR_2019_19,NR/01102023/31052040/LT-31,WR/01102023/31032046/L_NR_2020_05,NR/01102023/25072045/L_NR_2021_15,NR/01102023/23072042/L_NR_2012_04,NR/01102023/22052037/LT-59,NR/30092023/26122029/SH-06,NR/26072023/31072042/L_NR_2023_07,NR/22102023/11042047/L_NR_2021_16,NR/01102023/08032047/L_NR_2021_14,NR/01102023/30042040/GNA_LT_36,NR/03112023/30112023/HPX-TAMDLY-011123-05147,NR/01102023/13082046/L_NR_2021_12,WR/01102023/30052048/L_NR_2022_10,NR/26072023/25122043/L_NR_2023_10,NR/01102023/02122045/L_NR_2021_13,NR/02112023/15112023/D20231102NR21539,NR/01102023/05012040/L_NR_2020_02,NR/01102023/06022042/L_NR_2012_07,WR/01102023/01102023/L_NR_2022_09,SR/01112023/30112023/KSEB_BYPL-NOV23,NR/22102023/11042047/L_NR_2021_17,NR/01102023/14082046/L_NR_2021_16,NR/01102023/27052033/DIAPL(L_NR_2023_04)
8,01:45-02:00,7.33,10.01,0,7.41,0.000000,0,0,2.000000,38.210000,109.950000,0.000000,48.220000,26.030000,0,7.34,93.470000,71.760000,62.690000,0,0.000000,22,0,149.190000,1.860000,26.030000,0,0,0,0.000000,48.220000,0,23.34,0,0,48.220000,2.310000,31.830000,23.34,144.68,0,0,25.080000

9,02:00-02:15,7.33,9.84,0,7.41,0.000000,0,0,2.000000,38.210000,109.950000,0.000000,48.220000,26.030000,0,7.34,93.470000,71.760000,62.690000,0,0.000000,22,0,149.190000,1.860000,26.030000,0,0,0,0.000000,48.220000,0,22.67,0,0,48.220000,2.310000,31.830000,22.67,144.68,0,0,25.080000

10,02:15-02:30,12.38,12.29,0,7.41,0.000000,0,0,2.000000,38.210000,109.950000,0.000000,48.220000,26.030000,0,12.37,93.470000,71.760000,62.690000,0,0.000000,37.12,0,149.190000,1.860000,26.030000,0,0,0,0.000000,48.220000,0,22.34,0,0,48.220000,2.310000,31.830000,22.34,144.68,0,0,25.080000

11,02:30-02:45,12.37,12.01,0,7.41,0.000000,0,0,2.000000,38.210000,109.950000,0.000000,48.220000,26.030000,0,12.36,93.470000,71.760000,62.690000,0,0.000000,37.1,0,149.190000,1.860000,26.030000,0,0,0,0.000000,48.220000,0,22.17,0,0,48.220000,2.310000,31.830000,22.17,144.68,0,0,25.080000

12,02:45-03:00,12.21,6.66,0,7.41,0.000000,0,0,2.000000,38.210000,109.950000,0.000000,48.220000,26.030000,0,12.21,93.470000,71.760000,62.690000,0,0.000000,36.62,0,149.190000,1.860000,26.030000,0,0,0,0.000000,48.220000,0,15,0,0,48.220000,2.310000,31.830000,15,144.68,0,0,25.080000

13,03:00-03:15,9.17,6.66,0,7.41,0.000000,0,0,2.000000,38.210000,109.950000,0.000000,48.220000,26.030000,0,9.16,93.470000,71.760000,62.690000,0,0.000000,27.5,0,149.190000,1.860000,26.030000,0,0,0,0.000000,48.220000,0,15,0,0,48.220000,2.310000,31.830000,15,144.68,0,0,24.110000

14,03:15-03:30,7.33,6.66,0,7.41,0.000000,0,0,2.000000,38.210000,109.950000,0.000000,48.220000,26.030000,0,7.34,93.470000,71.760000,62.690000,0,0.000000,22,0,149.190000,1.860000,26.030000,0,0,0,0.000000,48.220000,0,15,0,0,48.220000,2.310000,31.830000,15,144.68,0,0,24.110000

15,03:30-03:45,7.33,6.66,0,7.41,0.000000,0,0,2.000000,38.210000,109.950000,0.000000,48.220000,26.030000,0,7.34,93.470000,71.760000,62.690000,0,0.000000,22,0,149.190000,1.860000,26.030000,0,0,0,0.000000,48.220000,0,15,0,0,48.220000,2.310000,31.830000,15,144.68,0,0,24.110000

16,03:45-04:00,7.33,6.66,0,7.41,0.000000,0,0,2.000000,38.210000,109.950000,0.000000,48.220000,26.030000,0,7.34,93.470000,71.760000,62.690000,0,0.000000,22,0,149.190000,1.860000,26.030000,0,0,0,0.000000,48.220000,0,15,0,0,48.220000,2.310000,31.830000,15,144.68,0,0,24.110000

17,04:00-04:15,7.33,6.66,0,12.06,0.000000,0,0,1.920000,38.210000,109.950000,0.000000,48.220000,26.030000,0,7.34,93.470000,71.760000,62.690000,0,0.000000,22,0,149.190000,1.780000,26.030000,0,0,0,0.000000,48.220000,0,15,0,0,48.220000,2.310000,31.830000,15,144.68,0,0,24.110000

18,04:15-04:30,7.33,6.66,0,11.66,0.000000,0,0,1.920000,38.210000,109.950000,0.000000,48.220000,26.030000,0,7.34,93.470000,71.760000,62.690000,0,0.000000,22,0,149.190000,1.780000,26.030000,0,0,0,0.000000,48.220000,0,15,0,0,48.220000,2.310000,31.830000,15,144.68,0,0,24.110000

19,04:30-04:45,7.33,6.66,0,11.26,0.000000,0,0,1.920000,38.210000,109.950000,0.000000,48.220000,26.030000,0,7.34,93.470000,71.760000,62.690000,0,0.000000,22,0,149.190000,1.780000,26.030000,0,0,0,0.000000,48.220000,0,18.33,0,0,48.220000,2.310000,31.830000,18.33,144.68,0,0,24.110000

20,04:45-05:00,7.33,6.66,0,10.86,0.000000,0,0,1.920000,38.210000,109.950000,0.000000,48.220000,26.030000,0,7.34,93.470000,71.760000,62.690000,0,0.000000,22,0,149.190000,1.780000,26.030000,0,0,0,0.000000,48.220000,0,18.33,0,0,48.220000,2.310000,31.830000,18.33,144.68,0,0,24.110000

21,05:00-05:15,7.33,6.66,0,10.46,0.000000,0,0,1.920000,38.210000,129.240000,0.000000,48.220000,26.030000,0,7.34,93.470000,71.760000,62.690000,0,0.000000,22,0,149.190000,1.780000,26.030000,0,0,0,0.000000,48.220000,0,18.33,0,0,48.220000,2.280000,31.830000,18.33,144.68,0,0,24.110000

22,05:15-05:30,9.25,6.66,0,15.05,0.000000,0,0,1.920000,38.210000,138.890000,0.000000,48.220000,26.030000,0,9.26,93.470000,71.760000,62.690000,0,0.000000,27.76,0,149.190000,1.780000,26.030000,0,0,0,0.000000,48.220000,0,18.33,0,0,48.220000,2.280000,31.830000,18.33,144.68,0,0,25.080000

23,05:30-05:45,9.21,6.66,0,14.8,0.000000,0,0,1.920000,38.210000,138.890000,0.000000,48.220000,26.030000,0,9.21,93.470000,71.760000,62.690000,0,0.000000,27.62,0,149.190000,1.780000,26.030000,0,0,0,0.000000,48.220000,0,18.33,0,0,48.220000,2.280000,31.830000,18.33,144.68,0,0,25.080000

24,05:45-06:00,9.17,6.66,0,14.72,0.000000,0,0,1.920000,38.210000,138.890000,0.000000,48.220000,26.030000,0,9.16,93.470000,71.760000,62.690000,0,0.000000,27.5,0,149.190000,1.780000,26.030000,0,0,0,0.000000,48.220000,0,18.33,0,0,48.220000,2.280000,31.830000,18.33,144.68,0,0,25.080000

25,06:00-06:15,9.16,6.66,0,14.45,0.000000,0,0,1.920000,0.000000,169.970000,0.000000,48.220000,26.030000,0,9.17,223.460000,71.760000,91.630000,0,0.000000,27.49,0,192.900000,1.780000,26.030000,0,0,0,0.000000,48.220000,0,18.01,0,0,48.220000,2.280000,49.850000,18.01,144.68,0,0,25.080000

26,06:15-06:30,9.09,6.66,0,14.05,0.000000,1,0,1.920000,0.000000,169.970000,0.000000,48.220000,26.030000,1.12,9.08,223.460000,71.760000,101.020000,0,0.000000,27.26,0,192.900000,1.780000,26.030000,0,0,0,0.000000,48.220000,0,17.75,0,0,48.220000,2.280000,49.850000,17.75,144.68,0,0,25.080000

27,06:30-06:45,9,6.66,0.95,13.65,0.000000,4,0,1.920000,0.000000,190.230000,0.010000,48.220000,26.030000,4.55,9.01,223.460000,71.760000,101.020000,0.457122,0.010000,27.01,0,192.900000,1.780000,26.030000,0,0,0,0.010000,48.220000,0,17.51,0,0,48.220000,2.280000,49.850000,17.51,144.68,0,0,24.110000

28,06:45-07:00,8.84,6.66,3.98,13.05,0.000000,10,0,1.920000,0.000000,195.050000,0.040000,48.220000,26.030000,15,8.83,223.460000,71.760000,101.020000,3.958482,0.040000,26.51,0,192.900000,1.780000,26.030000,3.5,0,0,0.040000,48.220000,0.03,17.01,1.5,0,48.220000,2.280000,49.850000,17.01,144.68,0,0,24.110000

29,07:00-07:15,9.5,6.66,19,12.26,0.000000,18,0,1.920000,0.000000,205.350000,0.210000,48.220000,26.030000,26.02,9.51,223.460000,71.760000,101.020000,10.251204,0.210000,28.51,2.55,192.900000,1.780000,26.030000,7,1,0,0.210000,48.220000,1.16,16.84,3,0.23,48.220000,2.280000,49.850000,16.84,144.68,0,0,24.110000

30,07:15-07:30,9.34,6.66,27.82,12.06,0.000000,27.81,0,1.920000,0.000000,205.350000,0.560000,48.220000,26.030000,27.82,9.33,223.460000,71.760000,101.020000,16.748172,0.560000,28.01,5,192.900000,1.780000,26.030000,11,2,0.35,0.580000,48.220000,7.05,16.67,4,1.41,48.220000,2.280000,58.980000,16.67,144.68,1,0,24.110000

31,07:30-07:45,9.17,6.66,29.98,12.06,0.000000,29.99,0,1.770000,0.000000,205.350000,1.160000,48.220000,26.030000,29.98,9.17,223.460000,71.760000,101.020000,22.75884,1.160000,27.51,5,231.480000,1.780000,26.030000,14,5,1.73,1.180000,48.220000,17.02,16.67,6,3.4,48.220000,2.280000,58.980000,16.67,144.68,3,0,23.150000

32,07:45:08:00,8.92,6.66,30.48,11.46,0.000000,30.49,0,1.770000,0.000000,205.350000,1.980000,48.220000,26.030000,30.48,8.92,223.460000,71.760000,101.020000,29.294712,1.980000,26.76,7,231.480000,1.780000,26.030000,22,10,8.65,2.020000,48.220000,31.02,16.67,10,6.2,48.220000,2.280000,58.980000,16.67,144.68,4,0,23.150000

33,08:00-08:15,8.84,6.66,30.98,18.94,0.000000,30.99,0,1.770000,0.000000,169.010000,2.920000,48.220000,26.030000,30.98,8.83,223.460000,71.760000,97.430000,35.859762,2.920000,26.51,9,271.270000,1.860000,26.030000,35,15,16.66,3.000000,48.220000,47.47,14.67,15,9.49,48.220000,2.280000,49.850000,14.67,144.68,7,0,23.150000

34,08:15-08:30,8.7,6.66,31.32,18.9,0.000000,31.31,0,1.770000,0.000000,169.010000,3.920000,48.220000,26.030000,31.32,8.7,223.460000,71.760000,97.430000,42.045498,3.920000,26.1,12.5,271.270000,1.860000,26.030000,52,21,24.67,4.010000,48.220000,62.36,14.67,22,12.47,48.220000,2.280000,49.850000,14.67,144.68,10,0,23.150000

35,08:30-08:45,8.67,6.66,32.17,11.54,0.000000,32.16,0,1.770000,0.000000,188.300000,5.110000,48.220000,26.030000,32.17,8.67,223.460000,71.760000,68.500000,47.764386,5.110000,26.01,16,271.270000,1.860000,26.030000,65,35,32.68,5.230000,48.220000,77.26,14.67,28,15.45,48.220000,2.280000,49.510000,14.67,144.68,17,0,23.150000

36,08:45:09:00,8.54,6.66,32.17,11.74,0.000000,32.16,0,1.770000,0.000000,224.650000,6.510000,48.220000,26.030000,32.17,8.55,223.460000,71.760000,60.760000,53.39574,6.510000,25.62,23.23,271.270000,1.860000,26.030000,80,42,39.92,6.680000,48.220000,92.15,14.67,34,18.43,48.220000,2.280000,49.510000,14.67,144.68,21,0,23.150000

37,09:00:09:15,8.34,6.66,32.17,11.88,0.000000,32.16,0,1.770000,0.000000,224.650000,7.670000,48.220000,26.030000,32.17,8.33,223.460000,67.520000,60.760000,70.105008,7.670000,25.01,25.5,271.270000,1.860000,26.030000,95,45,47.32,7.860000,48.220000,111.93,14.67,40,22.39,48.220000,2.280000,49.510000,14.67,144.68,23,0,24.110000

38,09:15-09:30,8.04,6.66,32.17,12.12,0.000000,32.16,0,1.770000,0.000000,224.650000,8.810000,48.220000,26.030000,32.17,8.05,223.460000,67.520000,60.760000,76.952112,8.810000,24.12,28.55,271.270000,1.860000,26.030000,109,53,53.54,9.030000,48.220000,131.71,14.67,46,26.34,48.220000,2.280000,49.500000,14.67,144.68,27,0,25.080000

39,09:30-09:45,7.88,6.66,32.17,8.54,0.000000,32.16,0,1.770000,0.000000,224.650000,9.840000,48.220000,26.030000,32.17,7.87,223.460000,67.520000,60.760000,83.468532,9.840000,23.62,31.33,271.270000,1.860000,26.030000,123,61,59.06,10.080000,48.220000,151.49,14.67,52,30.3,48.220000,2.280000,64.470000,14.67,144.68,30,0,25.080000

40,09:45-10:00,7.71,6.66,32.17,8.74,0.000000,32.16,0,1.770000,0.000000,224.650000,7.990000,48.220000,26.030000,32.17,7.71,223.460000,76.200000,60.760000,89.67372,7.990000,23.12,33.13,271.270000,1.860000,26.030000,137,67,64.76,8.190000,48.220000,181.82,14.67,58,36.36,48.220000,2.280000,64.470000,14.67,144.68,33,0,25.080000

41,10:00-10:15,7.54,6.66,32.17,8.86,0.000000,32.16,0,1.840000,0.000000,224.650000,8.950000,48.220000,26.030000,32.17,7.55,223.460000,84.880000,60.760000,94.624254,8.950000,22.62,35.16,271.270000,1.860000,26.030000,151,83,69.62,9.170000,48.220000,195.05,14.67,64,39.01,48.220000,2.280000,64.470000,14.67,144.68,41,0,26.040000

42,10:15-10:30,7.33,6.66,32.17,8.92,0.000000,32.16,0,1.840000,0.000000,224.650000,10.040000,48.220000,26.030000,32.17,7.34,223.460000,86.800000,60.760000,98.67027,10.040000,22,37.28,271.270000,1.860000,26.030000,161,85,73.82,10.290000,48.220000,207.54,14.67,69,41.51,48.220000,2.280000,64.470000,14.67,144.68,43,0,26.040000

43,10:30-10:45,7.33,6.66,32.17,9.02,0.000000,32.16,0,1.840000,0.000000,224.650000,13.220000,48.220000,26.030000,32.17,7.34,223.460000,67.520000,53.050000,109.495308,13.220000,22,41.13,271.270000,1.860000,26.030000,168,89,77.54,13.550000,48.220000,217.73,14.67,72,43.54,48.220000,2.280000,49.500000,14.67,144.68,44,0,26.040000

44,10:45-11:00,7.33,6.66,32.17,9.13,0.000000,32.16,0,1.840000,0.000000,224.650000,13.830000,48.220000,26.030000,32.17,7.34,223.460000,67.520000,53.050000,111.94626,13.830000,22,42.55,271.270000,1.860000,26.030000,175,90,80.52,14.170000,48.220000,222.78,14.67,75,44.55,48.220000,2.280000,49.500000,14.67,144.68,45,0,25.080000

45,11:00-11:15,7.33,6.66,31.83,10.94,0.000000,31.84,0,1.840000,0.000000,224.650000,14.330000,48.220000,26.030000,31.83,7.34,223.460000,67.520000,81.980000,114.747348,14.330000,22,43.46,231.480000,1.860000,26.030000,182,79,83.11,14.690000,48.220000,223.33,14.67,78,44.67,48.220000,2.280000,49.500000,14.67,144.68,40,0,24.110000

46,11:15-11:30,7.33,6.66,31.83,11.15,0.000000,31.84,0,1.840000,0.000000,224.650000,14.520000,48.220000,26.030000,31.83,7.34,223.460000,67.520000,57.870000,116.429946,14.520000,22,44.61,192.900000,1.860000,26.030000,189,81,85.46,14.880000,48.220000,224.17,14.67,81,44.83,48.220000,2.280000,49.500000,14.67,144.68,40,0,24.110000

47,11:30-11:45,7.33,6.66,31.83,15.13,0.000000,31.84,0,1.840000,0.000000,176.430000,14.520000,48.220000,26.030000,31.83,7.34,223.460000,67.520000,72.340000,116.964876,14.520000,22,45,202.540000,1.860000,26.030000,189,79,87.1,14.880000,48.220000,224.17,14.67,81,44.83,48.220000,2.280000,31.490000,14.67,144.68,39,0,24.110000

48,11:45-12:00,7.33,6.66,31.83,14.93,0.000000,31.84,0,1.840000,0.000000,137.920000,14.520000,48.220000,26.030000,31.83,7.34,223.460000,67.520000,72.340000,117.451176,14.520000,22,45.5,202.540000,1.860000,26.030000,189,81,88.1,14.880000,48.220000,224.17,14.67,81,44.83,48.220000,2.280000,31.490000,14.67,144.68,41,0,24.110000

49,12:00-12:15,7.33,6.66,31.83,10.14,0.000000,31.84,0,1.840000,0.000000,137.720000,14.520000,48.220000,26.030000,31.83,7.34,223.460000,67.520000,72.340000,127.274436,14.520000,22,45.5,202.540000,1.170000,26.030000,182,65,88.95,14.880000,48.220000,212.5,14.67,78,42.5,48.220000,2.310000,31.490000,14.67,144.68,32,0,24.110000

50,12:15-12:30,7.33,6.66,31.83,10.54,0.000000,31.84,0,1.840000,0.000000,137.720000,14.520000,48.220000,26.030000,31.83,7.34,223.460000,67.520000,67.520000,125.591838,14.520000,22,45.5,202.540000,1.170000,26.030000,182,67,89.72,14.880000,48.220000,212.5,14.67,78,42.5,48.220000,2.310000,31.490000,14.67,144.68,33,0,24.110000

51,12:30-12:45,7.33,6.66,31.83,10.74,0.000000,31.84,0,1.840000,0.000000,137.720000,14.520000,48.220000,26.030000,31.83,7.34,223.460000,67.520000,62.690000,123.208968,14.520000,22,45.5,192.900000,1.780000,26.030000,189,68,89.81,14.880000,48.220000,229.38,14.67,81,45.87,48.220000,2.310000,31.490000,14.67,144.68,34,0,24.110000

52,12:45-13:00,7.33,6.66,31.83,11.14,0.000000,31.84,0,1.840000,0.000000,138.390000,14.520000,48.220000,26.030000,31.83,7.34,223.460000,67.520000,53.050000,119.863224,14.520000,22,45.5,192.900000,1.780000,26.030000,189,69,89.39,14.880000,48.220000,229.38,14.67,81,45.87,48.220000,2.310000,31.490000,14.67,144.68,35,0,24.110000

53,13:00-13:15,7.33,6.66,32,11.14,0.000000,32,0,1.840000,0.000000,137.720000,14.520000,48.220000,26.030000,32,7.34,223.460000,67.520000,53.050000,117.091314,14.520000,22,45.5,149.190000,1.860000,26.030000,189,92,88.17,14.880000,48.220000,229.38,14.67,81,45.87,48.220000,2.310000,31.490000,14.67,144.68,46,0,24.110000

54,13:15-13:30,7.33,6.66,32,11.14,0.000000,32,0,1.840000,0.000000,137.720000,14.330000,48.220000,26.030000,32,7.34,223.460000,67.520000,53.050000,111.975438,14.330000,22,44.5,149.190000,1.860000,26.030000,189,86,86.57,14.690000,48.220000,225.57,14.67,81,45.11,48.220000,2.310000,31.490000,14.67,144.68,43,0,25.080000

55,13:30-13:45,7.33,6.66,32,11.28,0.000000,32,0,1.840000,0.000000,137.720000,13.910000,48.220000,26.030000,32,7.34,223.460000,67.520000,53.050000,91.541112,13.910000,22,43,149.190000,1.860000,26.030000,189,83,84.2,14.260000,48.220000,223.05,14.67,81,44.61,48.220000,2.310000,31.490000,14.67,144.68,42,0,25.080000

56,13:45-14:00,13.35,9.57,32,12.12,0.000000,32,0,1.840000,0.000000,137.720000,13.430000,48.220000,26.030000,32,13.35,223.460000,67.520000,53.050000,86.279346,13.430000,40.05,41,149.190000,1.860000,26.030000,189,79,82.22,13.760000,48.220000,221.22,21.36,81,44.24,48.220000,2.310000,31.490000,21.36,144.68,40,0,24.110000

57,14:00-14:15,12.86,9.4,32,12.87,0.000000,32,0,1.920000,0.000000,137.720000,13.050000,48.220000,26.030000,32,12.87,223.460000,67.520000,53.050000,80.521554,13.050000,38.59,39,149.190000,1.860000,26.030000,182,79,78.47,13.380000,48.220000,202.6,21.22,78,40.52,48.220000,2.310000,31.490000,21.22,144.68,39,0,24.110000

58,14:15-14:30,12.27,9.25,32,13.12,0.000000,32,0,1.920000,0.000000,137.720000,12.440000,48.220000,26.030000,32,12.28,223.460000,71.760000,53.050000,76.504716,12.440000,36.81,37,149.190000,1.860000,26.030000,172,76,74.53,12.750000,48.220000,194.82,20.61,73,38.96,48.220000,2.310000,31.490000,20.61,144.68,38,0,25.080000

59,14:30-14:45,11.81,11.06,32,15.13,0.000000,32,0,1.920000,0.000000,136.790000,11.480000,48.220000,26.030000,32,11.8,223.460000,71.760000,53.050000,69.268572,11.480000,35.42,36,192.900000,1.860000,26.030000,165,70,65.17,11.770000,48.220000,184.38,20.48,70,36.87,48.220000,2.310000,31.490000,20.48,144.68,35,0,25.080000

60,14:45-15:00,11.31,10.9,32,14.93,0.000000,32,0,1.920000,0.000000,137.720000,10.570000,48.220000,26.030000,32,11.31,223.460000,71.760000,53.050000,61.730922,10.570000,33.93,33,192.900000,1.860000,26.030000,154,65,60.56,10.830000,48.220000,173.93,20.54,66,34.79,48.220000,2.310000,31.490000,20.54,144.68,33,0,25.080000

61,15:00-15:15,10.79,10.59,32.33,14.13,0.000000,32.34,0,1.920000,0.000000,168.810000,9.830000,48.220000,26.030000,32.33,10.78,223.460000,71.760000,53.050000,49.194108,9.830000,32.36,30,192.900000,2.020000,26.030000,137,58,55.6,10.080000,48.220000,158.11,19.91,58,31.62,48.220000,2.280000,49.510000,19.91,144.68,29,0,25.080000

62,15:15-15:30,10.05,10.27,32.33,11.61,0.000000,32.34,0,1.920000,0.000000,168.810000,6.730000,48.220000,26.030000,32.33,10.03,223.460000,71.760000,53.050000,42.385908,6.730000,30.14,29,231.480000,2.020000,26.030000,123,49,49.85,6.900000,48.220000,142.28,20.34,52,28.45,48.220000,2.280000,49.510000,20.34,144.68,25,0,26.040000

63,15:30-15:45,11.94,10.02,32.33,11.23,0.000000,32.34,0,1.920000,0.000000,168.810000,6.420000,48.220000,26.030000,32.33,11.94,223.460000,71.760000,53.050000,36.141816,6.420000,35.83,23.5,231.480000,2.020000,26.030000,109,42,43.54,6.570000,48.220000,126.44,19.73,46,25.29,48.220000,2.280000,49.510000,19.73,144.68,21,0,26.040000

64,15:45-16:00,11.89,18.15,32.33,10.91,0.000000,32.34,0,1.920000,0.000000,194.860000,5.210000,48.220000,26.030000,32.33,11.88,223.460000,71.760000,53.050000,29.353068,5.210000,35.66,20,231.480000,2.020000,26.030000,95,37,37.88,5.350000,48.220000,110.62,29.56,40,22.12,48.220000,2.280000,49.500000,29.56,144.68,18,0,26.040000

65,16:00-16:15,11.77,18.07,32.5,10.75,0.000000,32.5,0,2.000000,0.000000,205.350000,4.350000,48.220000,26.030000,32.5,11.77,223.460000,71.760000,81.980000,21.893226,4.350000,35.31,17,231.480000,2.020000,26.030000,77,29,27.48,4.460000,48.220000,93.2,28.82,33,18.64,48.220000,2.280000,58.980000,28.82,144.68,15,0,26.040000

66,16:15-16:30,11.55,17.99,29.67,10.57,0.000000,26,0,2.000000,0.000000,205.350000,3.460000,48.220000,26.030000,33,11.56,223.460000,71.760000,101.020000,16.38831,3.460000,34.66,13,231.480000,2.020000,26.030000,63,21,21.59,3.540000,48.220000,75.78,28.15,27,15.16,48.220000,2.280000,58.980000,28.15,144.68,11,0,26.040000

67,16:30-16:45,11.44,17.77,11.07,10.5,0.000000,12,0,2.000000,0.000000,205.350000,2.400000,48.220000,26.030000,16.06,11.43,223.460000,67.520000,101.020000,9.405042,2.400000,34.31,10,271.270000,2.020000,26.030000,49,11,14.87,2.450000,48.220000,58.36,27.42,21,11.67,48.220000,2.280000,68.030000,27.42,144.68,6,0,27.010000

68,16:45-17:00,12.61,17.66,5.7,10.51,0.000000,5,0,2.000000,0.000000,205.350000,1.620000,48.220000,26.030000,7.45,12.61,223.460000,67.520000,101.020000,5.15478,1.620000,37.82,7,271.270000,2.020000,26.030000,35,5,8.21,1.660000,48.220000,40.94,27.08,15,8.19,48.220000,2.280000,68.030000,27.08,144.68,3,0,27.010000

