Block,Time,KHSTPP-II,SASAN,TALA,BRBCL,KHSTPP-I,FSTPP I & II,NAPP,RAPPC,AURY_GF,KOLDAM,AURY_LF,DADRI_CRF,JHAJJAR,DADRI_GF,NJPC,TANAKPUR,UNCHAHAR4,SEWA2,ANTA_GF,CHAMERA3,KISHANGANGA,CHAMERA1,URI,ANTA_RF,ANTA_CRF,DULHASTI,ANTA_LF,URI2,KOTESHWR,DADRT2,CHAMERA2,AURY_CRF,SALAL,UNCHAHAR2,TEHRI,DADRI_RF,TANDA2,RIHAND2,SINGRAULI_HYDRO,DHAULIGNGA,RAMPUR,BSIUL,DADRI_LF,RIHAND1,AURY_RF,UNCHAHAR3,RIHAND3,UNCHAHAR1,SINGRAULI,RAPPB,PARBATI3,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
41,10:00-10:15,70.788634,330.132600,0.000000,19.305970,29.532678,7.999924,47.661680,65.793651,0.000000,9.879916,0.000000,0.000000,168.927500,0.000000,173.717757,3.585993,2.307067,0.000000,0.000000,33.622609,5.367487,40.685542,37.299192,0.000000,0.000000,57.122017,0.000000,36.575718,0.000000,284.908295,46.816884,0.000000,53.840573,24.547579,0.000000,0.000000,3.925335,116.063856,1.174915,42.025433,6.511447,18.883585,0.000000,90.308849,0.000000,17.754763,121.507534,12.162780,144.001205,0.000000,18.410045,0,0,0,0,0

42,10:15-10:30,70.788634,330.132600,0.000000,19.305970,29.532678,7.999924,47.661680,65.793651,0.000000,9.879916,0.000000,0.000000,168.927500,0.000000,173.717757,3.585993,2.307067,0.000000,0.000000,33.622609,5.367487,40.685542,37.299192,0.000000,0.000000,57.122017,0.000000,36.575718,0.000000,284.908295,46.816884,0.000000,53.840573,24.547579,0.000000,0.000000,3.925335,117.010957,1.174915,42.025433,6.511447,18.883585,0.000000,90.963459,0.000000,17.754763,122.667525,12.162780,144.163598,0.000000,18.410045,0,0,0,0,0

43,10:30-10:45,88.573032,330.132600,0.000000,19.305970,37.700081,9.668059,47.661680,65.793651,0.000000,9.879916,0.000000,0.000000,168.927500,0.000000,173.717757,3.585993,1.650663,0.000000,0.000000,33.622609,5.367487,40.685542,37.299192,0.000000,0.000000,57.122017,0.000000,36.575718,0.000000,284.908295,46.816884,0.000000,38.137072,23.842910,0.000000,0.000000,2.850541,115.008077,1.174915,42.025433,6.511447,12.589056,0.000000,89.406434,0.000000,17.146624,120.567820,12.017985,139.573017,0.000000,18.410045,0,0,0,0,0

44,10:45-11:00,88.573032,330.132600,0.000000,19.305970,37.700081,9.668059,47.661680,65.793651,0.000000,9.879916,0.000000,0.000000,168.927500,0.000000,173.717757,3.585993,1.650663,0.000000,0.000000,33.622609,5.367487,40.685542,32.503582,0.000000,0.000000,57.122017,0.000000,36.575718,0.000000,284.908295,46.816884,0.000000,38.137072,23.842910,0.000000,0.000000,2.850541,114.997443,1.174915,42.025433,6.511447,12.589056,0.000000,89.398167,0.000000,17.146624,120.556672,12.017985,139.573017,0.000000,18.410045,0,0,0,0,0

45,11:00-11:15,88.573032,330.132600,0.000000,19.305970,37.700081,9.668059,47.661680,65.793651,0.000000,9.879916,0.000000,0.000000,168.927500,0.000000,173.717757,9.768739,1.650663,0.000000,0.000000,33.622609,5.367487,40.685542,32.503582,0.000000,0.000000,57.122017,0.000000,36.575718,0.000000,284.908295,46.816884,0.000000,38.137072,23.842910,0.000000,0.000000,2.850541,115.420950,1.174915,42.025433,6.511447,12.589056,0.000000,89.727399,0.000000,16.921709,121.000652,12.017985,139.573017,0.000000,18.410045,0,0,0,0,0

46,11:15-11:30,88.573032,330.132600,0.000000,19.305970,37.700081,9.668059,47.661680,65.793651,0.000000,9.879916,0.000000,0.000000,168.927500,0.000000,173.717757,9.768739,1.650663,0.000000,0.000000,33.622609,5.367487,40.685542,32.503582,0.000000,0.000000,57.122017,0.000000,36.575718,0.000000,284.908295,46.816884,0.000000,38.137072,23.842910,0.000000,0.000000,2.850541,116.101251,1.174915,42.025433,6.511447,12.589056,0.000000,90.256259,0.000000,16.921709,121.713841,12.017985,139.573017,0.000000,18.410045,0,0,0,0,0

47,11:30-11:45,88.573032,330.132600,0.000000,19.305970,37.700081,9.668059,47.661680,65.793651,0.000000,9.879916,0.000000,0.000000,168.927500,0.000000,173.717757,4.822542,1.650663,0.000000,0.000000,33.622609,5.367487,40.685542,37.299192,0.000000,0.000000,57.122017,0.000000,36.575718,0.000000,284.908295,46.816884,0.000000,38.137072,23.842910,0.000000,0.000000,2.850541,115.507667,1.174915,42.025433,6.511447,12.589056,0.000000,89.794811,0.000000,16.921709,121.091561,12.017985,139.573017,0.000000,18.410045,0,0,0,0,0

48,11:45-12:00,88.573032,330.132600,0.000000,19.305970,37.700081,9.668059,47.661680,65.793651,0.000000,9.879916,0.000000,0.000000,168.927500,0.000000,173.717757,4.822542,1.650663,0.000000,0.000000,33.622609,5.367487,40.685542,37.299192,0.000000,0.000000,57.122017,0.000000,36.575718,0.000000,284.908295,46.816884,0.000000,38.137072,23.842910,0.000000,0.000000,2.850541,116.342408,1.174915,42.025433,6.511447,12.589056,0.000000,90.443733,0.000000,16.921709,121.966656,12.017985,139.573017,0.000000,18.410045,0,0,0,0,0

49,12:00-12:15,87.607732,330.132600,0.000000,19.305970,37.700081,12.075903,47.661680,65.793651,0.000000,9.879916,0.000000,0.000000,168.927500,0.000000,173.717757,4.946197,1.650663,0.000000,0.000000,33.622609,5.367487,40.685542,37.299192,0.000000,0.000000,57.122017,0.000000,36.575718,0.000000,284.908295,46.816884,0.000000,37.015394,23.842910,0.000000,0.000000,2.850541,117.218503,1.174915,42.025433,6.511447,12.589056,0.000000,91.134166,0.000000,16.921709,122.885103,12.017985,139.573017,0.000000,18.410045,0,0,0,0,0

50,12:15-12:30,87.607732,330.132600,0.000000,19.305970,37.700081,12.075903,47.661680,65.793651,0.000000,9.879916,0.000000,0.000000,168.927500,0.000000,173.717757,4.946197,1.650663,0.000000,0.000000,33.622609,5.367487,40.685542,32.503582,0.000000,0.000000,57.122017,0.000000,36.575718,0.000000,284.908295,46.816884,0.000000,37.015394,23.842910,0.000000,0.000000,2.850541,117.218503,1.174915,42.025433,6.511447,12.589056,0.000000,91.134166,0.000000,16.921709,122.885103,12.017985,139.573017,0.000000,18.410045,0,0,0,0,0

51,12:30-12:45,87.607732,330.132600,0.000000,19.305970,37.700081,12.075903,47.661680,65.793651,0.000000,9.879916,0.000000,0.000000,168.927500,0.000000,173.717757,4.946197,1.650663,0.000000,0.000000,33.622609,5.367487,40.685542,32.503582,0.000000,0.000000,57.122017,0.000000,36.575718,0.000000,284.908295,46.816884,0.000000,37.015394,31.631723,0.000000,0.000000,2.850541,117.218503,1.174915,42.025433,6.511447,12.589056,0.000000,91.134166,0.000000,22.314357,122.885103,15.983920,139.573017,0.000000,18.410045,0,0,0,0,0

52,12:45-13:00,87.607732,330.132600,0.000000,19.305970,37.700081,12.075903,47.661680,65.793651,0.000000,9.879916,0.000000,0.000000,168.927500,0.000000,173.717757,4.946197,1.650663,0.000000,0.000000,33.622609,5.367487,40.685542,32.503582,0.000000,0.000000,57.122017,0.000000,36.575718,0.000000,284.908295,46.816884,0.000000,37.015394,30.869136,0.000000,0.000000,2.850541,117.218503,1.174915,42.025433,6.511447,12.589056,0.000000,91.134166,0.000000,19.930066,122.885103,16.080450,139.573017,0.000000,18.410045,0,0,0,0,0

53,13:00-13:15,87.607732,330.132600,0.000000,19.305970,37.700081,12.075903,47.661680,65.793651,0.000000,9.879916,0.000000,0.000000,168.927500,0.000000,173.717757,4.822542,1.650663,0.000000,0.000000,33.622609,5.367487,40.685542,37.299192,0.000000,0.000000,57.122017,0.000000,36.575718,0.000000,284.908295,46.816884,0.000000,37.015394,30.869136,0.000000,0.000000,2.850541,102.582431,1.174915,42.025433,6.511447,12.589056,0.000000,91.134166,0.000000,19.930066,99.088528,16.080450,139.573017,0.000000,18.410045,0,0,0,0,0

54,13:15-13:30,87.607732,330.132600,0.000000,19.305970,37.700081,12.075903,47.661680,65.793651,0.000000,9.879916,0.000000,0.000000,168.927500,0.000000,173.717757,4.822542,1.650663,0.000000,0.000000,33.622609,5.367487,40.685542,37.299192,0.000000,0.000000,57.122017,0.000000,36.575718,0.000000,284.908295,46.816884,0.000000,53.840573,30.869136,0.000000,0.000000,2.850541,102.582431,1.174915,42.025433,6.511447,12.589056,0.000000,91.134166,0.000000,19.930066,99.088528,16.080450,139.573017,0.000000,18.410045,0,0,0,0,0

55,13:30-13:45,87.607732,330.132600,0.000000,19.305970,37.700081,12.075903,47.661680,65.793651,0.000000,9.879916,0.000000,0.000000,168.927500,0.000000,173.717757,5.440817,1.650663,3.673732,0.000000,33.622609,5.367487,40.685542,37.299192,0.000000,0.000000,57.122017,0.000000,36.575718,0.000000,284.908295,46.816884,0.000000,62.814002,30.869136,0.000000,0.000000,2.850541,100.528273,1.174915,42.025433,6.511447,12.589056,0.000000,88.693019,0.000000,19.930066,97.275308,16.080450,139.293852,0.000000,18.410045,0,0,0,0,0

56,13:45-14:00,87.607732,330.132600,0.000000,19.305970,37.700081,12.075903,47.661680,65.793651,0.000000,9.879916,0.000000,0.000000,168.927500,0.000000,173.717757,5.440817,1.650663,12.123315,0.000000,33.622609,5.367487,40.685542,32.503582,0.000000,0.000000,57.122017,0.000000,36.575718,0.000000,284.908295,46.816884,0.000000,62.814002,30.869136,0.000000,0.000000,2.850541,100.528273,1.174915,42.025433,6.511447,12.589056,0.000000,88.693019,0.000000,19.930066,97.275308,16.080450,139.293852,0.000000,18.410045,0,0,0,0,0

57,14:00-14:15,95.437522,330.132600,0.000000,19.305970,42.772443,12.075903,47.661680,65.793651,0.000000,9.879916,0.000000,0.000000,168.927500,0.000000,173.717757,5.440817,1.650663,18.148236,0.000000,33.622609,5.367487,40.685542,32.503582,0.000000,0.000000,57.122017,0.000000,36.575718,0.000000,286.082679,46.816884,0.000000,62.814002,42.081385,0.000000,0.000000,2.850541,114.485449,1.174915,42.025433,6.511447,12.589056,0.000000,88.693019,0.000000,23.439704,119.873657,18.982335,139.293852,0.000000,4.123849,0,0,0,0,0

58,14:15-14:30,95.437522,330.132600,0.000000,19.305970,42.772443,12.075903,47.661680,65.793651,0.000000,9.879916,0.000000,0.000000,178.580500,0.000000,173.717757,5.440817,1.650663,18.148236,0.000000,33.622609,5.367487,40.685542,32.503582,0.000000,0.000000,57.122017,0.000000,36.575718,0.000000,286.082679,46.816884,0.000000,62.814002,42.081385,0.000000,0.000000,2.850541,114.485449,1.174915,42.025433,6.511447,12.589056,0.000000,88.693019,0.000000,26.051323,119.873657,21.436224,139.293852,0.000000,0.000000,0,0,0,0,0

59,14:30-14:45,95.437522,330.132600,0.000000,19.305970,42.772443,12.075903,47.661680,65.793651,0.000000,9.879916,0.000000,0.000000,178.580500,0.000000,173.717757,6.059092,1.650663,18.148236,0.000000,33.622609,5.367487,40.685542,32.503582,0.000000,0.000000,57.122017,0.000000,36.575718,0.000000,334.347679,46.816884,0.000000,62.814002,42.081385,0.000000,0.000000,2.850541,114.485449,1.174915,42.025433,6.511447,12.589056,0.000000,88.693019,0.000000,26.051323,119.873657,21.436224,139.293852,0.000000,0.000000,0,0,0,0,0

60,14:45-15:00,95.437522,330.132600,0.000000,19.305970,42.772443,12.075903,47.661680,65.793651,0.000000,9.879916,0.000000,0.000000,178.580500,0.000000,173.717757,6.059092,1.650663,18.148236,0.000000,33.622609,5.367487,40.685542,32.503582,0.000000,0.000000,57.122017,0.000000,36.575718,0.000000,404.814579,46.816884,0.000000,62.814002,42.081385,0.000000,0.000000,2.850541,114.485449,1.174915,42.025433,6.511447,12.589056,0.000000,88.693019,0.000000,26.051323,119.873657,21.436224,139.293852,0.000000,0.000000,0,0,0,0,0

61,15:00-15:15,95.437522,330.132600,0.000000,19.305970,42.772443,12.075903,47.661680,65.793651,0.000000,9.879916,0.000000,0.000000,178.580500,0.000000,173.717757,6.059092,1.650663,18.148236,0.000000,33.622609,5.367487,40.685542,32.503582,0.000000,0.000000,57.122017,0.000000,36.575718,0.000000,476.430958,46.816884,0.000000,62.814002,42.081385,0.000000,0.000000,2.850541,114.485449,1.174915,42.025433,6.511447,12.589056,0.000000,88.693019,0.000000,26.051323,119.873657,21.436224,139.293852,0.000000,0.000000,0,0,0,0,0

62,15:15-15:30,95.437522,330.132600,0.000000,19.305970,42.772443,12.075903,47.661680,65.793651,0.000000,9.879916,0.000000,0.000000,178.580500,0.000000,173.717757,6.059092,1.650663,18.148236,0.000000,33.622609,5.367487,40.685542,32.503582,0.000000,0.000000,57.122017,0.000000,36.575718,0.000000,534.348958,46.816884,0.000000,62.814002,42.081385,0.000000,0.000000,2.850541,114.485449,1.174915,42.025433,6.511447,12.589056,0.000000,88.693019,0.000000,26.051323,119.873657,21.436224,139.293852,0.000000,0.000000,0,0,0,0,0

63,15:30-15:45,95.437522,330.132600,0.000000,19.305970,42.772443,12.075903,47.661680,65.793651,0.000000,9.879916,0.000000,0.000000,178.580500,0.000000,173.717757,6.677366,1.650663,18.148236,0.000000,33.622609,5.367487,40.685542,32.503582,0.000000,0.000000,57.122017,0.000000,36.575718,0.000000,553.654958,46.816884,0.000000,62.814002,42.081385,0.000000,0.000000,2.850541,114.485449,1.174915,42.025433,6.511447,18.883585,0.000000,88.693019,0.000000,26.051323,119.873657,21.436224,139.293852,0.000000,0.000000,0,0,0,0,0

64,15:45-16:00,95.437522,330.132600,0.000000,19.305970,42.772443,12.075903,47.661680,65.793651,0.000000,9.879916,0.000000,0.000000,178.580500,0.000000,173.717757,6.677366,1.650663,18.148236,0.000000,33.622609,5.367487,40.685542,32.503582,0.000000,0.000000,57.122017,0.000000,36.575718,0.000000,553.654958,46.816884,0.000000,62.814002,42.081385,0.000000,0.000000,2.850541,114.485449,1.174915,42.025433,6.511447,18.883585,0.000000,88.693019,0.000000,26.051323,119.873657,21.436224,139.293852,0.000000,0.000000,0,0,0,0,0

65,16:00-16:15,95.437522,330.132600,0.000000,19.305970,42.772443,12.075903,47.661680,65.793651,0.000000,9.879916,0.000000,0.000000,178.580500,0.000000,173.717757,7.295641,1.650663,18.148236,0.000000,33.622609,5.367487,40.685542,32.503582,0.000000,0.000000,57.122017,0.000000,36.575718,0.000000,553.654958,46.816884,0.000000,62.814002,42.081385,0.000000,0.000000,2.850541,114.485449,1.174915,42.025433,6.511447,18.883585,0.000000,88.693019,0.000000,26.051323,119.873657,20.004604,139.293852,0.000000,0.000000,0,0,0,0,0

66,16:15-16:30,95.437522,330.132600,0.000000,19.305970,42.772443,12.075903,47.661680,65.793651,0.000000,9.879916,0.000000,0.000000,178.580500,0.000000,173.717757,7.295641,1.650663,18.148236,0.000000,33.622609,5.367487,40.685542,32.503582,0.000000,0.000000,57.122017,0.000000,36.575718,0.000000,553.654958,46.816884,0.000000,62.814002,42.081385,0.000000,0.000000,2.850541,114.485449,1.174915,42.025433,6.511447,18.883585,0.000000,88.693019,0.000000,26.051323,119.873657,20.004604,139.293852,0.000000,0.000000,0,0,0,0,0

67,16:30-16:45,95.437522,330.132600,0.000000,19.305970,42.772443,12.075903,47.661680,65.793651,0.000000,9.879916,0.000000,0.000000,178.580500,0.000000,173.717757,7.295641,1.650663,18.148236,0.000000,33.622609,5.367487,40.685542,32.503582,0.000000,0.000000,57.122017,0.000000,36.575718,0.000000,553.654958,46.816884,0.000000,62.814002,42.081385,0.000000,0.000000,2.850541,114.485449,1.174915,42.025433,6.511447,18.883585,0.000000,88.693019,0.000000,26.051323,119.873657,20.004604,139.293852,0.000000,0.000000,0,0,0,0,0

68,16:45-17:00,95.437522,330.132600,0.000000,19.305970,42.772443,12.075903,47.661680,65.793651,0.000000,9.879916,0.000000,0.000000,193.060000,0.000000,173.717757,7.295641,1.650663,18.148236,0.000000,33.622609,5.367487,40.685542,32.503582,0.000000,0.000000,57.122017,0.000000,36.575718,0.000000,505.389958,46.816884,0.000000,62.814002,42.081385,0.000000,0.000000,5.172163,114.485449,1.174915,42.025433,6.511447,18.883585,0.000000,88.693019,0.000000,26.051323,119.873657,20.004604,139.293852,0.000000,0.000000,0,0,0,0,0

69,17:00-17:15,95.437522,330.132600,0.000000,19.305970,42.772443,12.075903,47.661680,65.793651,0.000000,9.879916,0.000000,0.000000,243.255600,0.000000,173.717757,7.295641,2.858736,18.148236,0.000000,33.622609,5.367487,40.685542,31.970736,0.000000,0.000000,57.122017,0.000000,36.575718,0.000000,505.389958,46.816884,0.000000,62.814002,43.230092,0.000000,0.000000,5.172163,114.485449,1.174915,42.025433,6.511447,18.883585,0.000000,88.693019,0.000000,26.620850,119.873657,20.004604,143.985210,0.000000,18.410045,0,0,0,0,0

70,17:15-17:30,95.437522,330.132600,0.000000,19.305970,42.772443,12.075903,47.661680,65.793651,0.000000,9.879916,0.000000,0.000000,223.949600,0.000000,173.717757,7.295641,2.858736,18.148236,0.000000,33.622609,5.367487,40.685542,31.970736,0.000000,0.000000,57.122017,0.000000,36.575718,0.000000,505.389958,46.816884,0.000000,62.814002,43.230092,0.000000,0.000000,5.172163,114.485449,1.174915,42.025433,6.511447,18.883585,0.000000,88.693019,0.000000,26.620850,119.873657,20.004604,143.985210,0.000000,18.410045,0,0,0,0,0

71,17:30-17:45,95.437522,323.616825,0.000000,19.305970,42.772443,12.075903,47.661680,65.793651,0.000000,9.879916,0.000000,0.000000,223.949600,0.000000,173.717757,7.295641,2.858736,18.148236,0.000000,33.622609,5.367487,40.685542,31.970736,0.000000,0.000000,57.122017,0.000000,36.575718,0.000000,505.389958,46.816884,0.000000,60.570644,43.230092,0.000000,0.000000,5.172163,114.485449,1.174915,42.025433,6.511447,12.589056,0.000000,88.693019,0.000000,26.620850,119.873657,20.004604,143.985210,0.000000,32.401679,0,0,0,0,0

72,17:45-18:00,95.437522,323.616825,0.000000,19.305970,42.772443,12.075903,47.661680,65.793651,0.000000,9.879916,0.000000,0.000000,223.949600,0.000000,173.717757,7.295641,2.858736,18.148236,0.000000,33.622609,5.367487,40.685542,31.970736,0.000000,0.000000,57.122017,0.000000,36.575718,0.000000,505.389958,46.816884,0.000000,60.570644,43.230092,10.306793,0.000000,5.172163,114.485449,1.174915,42.025433,6.511447,12.589056,0.000000,88.693019,0.000000,26.620850,119.873657,20.004604,143.985210,0.000000,32.401679,0,0,0,0,0

73,18:00-18:15,95.437522,323.616825,0.000000,19.305970,42.772443,12.075903,47.661680,65.793651,0.000000,9.879916,0.000000,0.000000,257.735100,0.000000,173.717757,7.295641,2.858736,18.148236,0.000000,33.622609,5.367487,40.685542,31.970736,0.000000,0.000000,57.122017,0.000000,36.575718,0.000000,553.654958,46.816884,0.000000,60.570644,43.230092,20.613587,0.000000,5.172163,114.485449,1.174915,42.025433,6.511447,12.589056,0.000000,88.693019,0.000000,26.620850,119.873657,20.004604,143.985210,0.000000,32.401679,0,0,0,0,0

74,18:15-18:30,95.437522,323.616825,0.000000,19.305970,42.772443,12.075903,47.661680,65.793651,0.000000,9.879916,0.000000,0.000000,241.325000,0.000000,173.717757,7.295641,2.858736,18.148236,0.000000,33.622609,5.367487,40.685542,31.970736,0.000000,0.000000,57.122017,0.000000,36.575718,0.000000,553.654958,46.816884,0.000000,60.570644,43.230092,30.920380,0.000000,5.172163,114.485449,1.174915,42.025433,6.511447,12.589056,0.000000,88.693019,0.000000,26.620850,119.873657,20.004604,143.985210,0.000000,32.401679,0,0,0,0,0

75,18:30-18:45,95.437522,323.616825,0.000000,19.305970,42.772443,12.075903,47.661680,65.793651,0.000000,9.879916,0.000000,0.000000,257.118466,0.000000,173.717757,7.295641,2.858736,18.148236,0.000000,33.622609,5.367487,40.685542,31.970736,0.000000,0.000000,57.122017,0.000000,36.575718,9.458890,553.654958,46.816884,0.000000,58.327287,43.230092,40.919508,0.000000,5.172163,114.485449,1.174915,42.025433,6.511447,12.589056,0.000000,88.693019,0.000000,26.620850,119.873657,20.004604,143.985210,0.000000,22.092054,0,0,0,0,0

76,18:45-19:00,95.437522,323.616825,0.000000,19.305970,42.772443,12.075903,47.661680,65.793651,0.000000,9.879916,0.000000,0.000000,252.291966,0.000000,175.707713,9.150465,2.858736,18.148236,0.000000,33.622609,5.465078,40.685542,31.970736,0.000000,0.000000,57.122017,0.000000,37.636956,10.015294,553.654958,48.175270,0.000000,58.327287,43.230092,41.381006,0.000000,5.172163,114.485449,1.174915,42.025433,6.682409,19.513250,0.000000,88.693019,0.000000,26.620850,119.873657,20.004604,143.985210,0.000000,26.510464,0,0,0,0,0

77,19:00-19:15,95.437522,323.616825,0.000000,19.305970,42.772443,12.075903,47.661680,65.793651,0.000000,9.879916,0.000000,0.000000,168.927500,0.000000,175.707713,9.150465,2.858736,18.148236,0.000000,33.622609,5.465078,40.685542,31.970736,0.000000,0.000000,57.122017,0.000000,37.636956,10.015294,486.332275,48.175270,0.000000,58.327287,40.762538,41.381006,0.000000,5.172163,114.485449,1.174915,42.865516,6.682409,19.513250,0.000000,88.693019,0.000000,25.729420,119.873657,18.431011,143.985210,0.000000,56.750067,0,0,0,0,0

78,19:15-19:30,95.437522,323.616825,0.000000,19.305970,42.772443,12.075903,47.661680,65.793651,0.000000,9.879916,0.000000,0.000000,168.927500,0.000000,175.707713,9.150465,2.858736,18.148236,0.000000,33.622609,5.465078,40.685542,31.970736,0.000000,0.000000,57.122017,0.000000,37.636956,10.015294,503.201163,48.175270,0.000000,58.327287,38.626190,41.381006,0.000000,5.172163,114.485449,1.174915,42.865516,6.682409,19.513250,0.000000,88.693019,0.000000,24.009231,119.873657,17.998694,143.985210,0.000000,56.750067,0,0,0,0,0

79,19:30-19:45,95.437522,323.616825,0.000000,19.305970,42.772443,12.075903,47.661680,65.793651,0.000000,9.879916,0.000000,0.000000,168.927500,0.000000,175.707713,3.585993,2.858736,18.148236,0.000000,33.622609,5.465078,40.685542,31.970736,0.000000,0.000000,57.122017,0.000000,37.636956,10.015294,526.571150,48.175270,0.000000,57.205609,38.626190,41.381006,0.000000,5.172163,114.485449,1.174915,42.865516,6.682409,19.513250,0.000000,88.693019,0.000000,24.009231,119.873657,17.998694,143.985210,0.000000,56.750067,0,0,0,0,0

80,19:45-20:00,95.437522,323.616825,0.000000,19.305970,42.772443,12.075903,47.661680,65.793651,0.000000,9.879916,0.000000,0.000000,168.927500,0.000000,175.707713,3.585993,2.858736,18.148236,0.000000,33.622609,5.465078,40.685542,31.970736,0.000000,0.000000,57.122017,0.000000,37.636956,10.015294,526.571150,48.175270,0.000000,57.205609,38.626190,41.381006,0.000000,5.172163,114.485449,1.174915,42.865516,6.682409,19.513250,0.000000,88.693019,0.000000,24.009231,119.873657,17.998694,143.985210,0.000000,56.750067,0,0,0,0,0

81,20:00-20:15,95.437522,323.616825,0.000000,19.305970,42.772443,12.075903,47.661680,65.793651,0.000000,9.879916,0.000000,0.000000,168.927500,0.000000,175.707713,3.585993,2.858736,18.148236,0.000000,33.622609,5.465078,40.685542,31.970736,0.000000,0.000000,57.122017,0.000000,37.636956,10.015294,461.326523,48.175270,0.000000,57.205609,38.626190,41.381006,0.000000,5.172163,114.485449,1.174915,42.865516,6.682409,19.513250,0.000000,88.693019,0.000000,24.009231,119.873657,17.998694,143.985210,0.000000,56.750067,0,0,0,0,0

82,20:15-20:30,95.437522,323.616825,0.000000,19.305970,42.772443,12.075903,47.661680,65.793651,0.000000,9.879916,0.000000,0.000000,168.927500,0.000000,175.707713,3.585993,2.858736,18.148236,0.000000,33.622609,5.465078,40.685542,31.970736,0.000000,0.000000,57.122017,0.000000,37.636956,10.015294,383.716403,48.175270,0.000000,57.205609,38.626190,41.381006,0.000000,5.172163,114.485449,1.174915,42.865516,6.682409,19.513250,0.000000,88.693019,0.000000,24.009231,119.873657,17.998694,143.985210,0.000000,56.750067,0,0,0,0,0

83,20:30-20:45,95.437522,323.616825,0.000000,19.305970,42.772443,12.075903,47.661680,65.793651,0.000000,9.879916,0.000000,0.000000,168.927500,0.000000,175.707713,4.575232,2.858736,18.148236,0.000000,33.622609,5.465078,40.685542,31.970736,0.000000,0.000000,57.122017,0.000000,37.636956,10.015294,364.400750,48.175270,0.000000,56.083930,43.230092,41.381006,0.000000,5.172163,114.485449,1.174915,42.865516,6.682409,19.513250,0.000000,88.693019,0.000000,26.620850,119.873657,19.465118,143.985210,0.000000,36.820089,0,0,0,0,0

84,20:45-21:00,95.437522,323.616825,0.000000,19.305970,42.772443,12.075903,47.661680,65.793651,0.000000,9.879916,0.000000,0.000000,168.927500,0.000000,173.717757,4.575232,2.858736,18.148236,0.000000,33.622609,5.367487,40.685542,31.970736,0.000000,0.000000,57.122017,0.000000,36.575718,18.917779,364.400750,46.816884,0.000000,56.083930,43.230092,40.765675,0.000000,5.172163,114.485449,1.174915,42.025433,6.511447,12.589056,0.000000,88.693019,0.000000,26.620850,119.873657,20.001016,143.985210,0.000000,36.820089,0,0,0,0,0

85,21:00-21:15,95.437522,323.616825,0.000000,19.305970,42.772443,12.075903,47.661680,65.793651,0.000000,9.879916,0.000000,0.000000,244.059791,0.000000,173.717757,4.575232,2.858736,18.148236,0.000000,33.622609,5.367487,40.685542,31.970736,0.000000,0.000000,57.122017,0.000000,36.575718,18.917779,381.776150,46.816884,0.000000,54.962251,43.230092,40.765675,0.000000,5.172163,114.485449,1.174915,42.025433,6.511447,12.589056,0.000000,88.693019,0.000000,26.620850,119.873657,20.001016,143.985210,0.000000,36.820089,0,0,0,0,0

86,21:15-21:30,95.437522,323.616825,0.000000,19.305970,42.772443,12.075903,47.661680,65.793651,0.000000,9.879916,0.000000,0.000000,340.589791,0.000000,173.717757,4.575232,2.858736,18.148236,0.000000,33.622609,5.367487,40.685542,31.970736,0.000000,0.000000,57.122017,0.000000,36.575718,18.917779,478.306150,46.816884,0.000000,54.962251,43.230092,40.765675,0.000000,5.172163,114.485449,1.174915,42.025433,6.511447,18.883585,0.000000,88.693019,0.000000,26.620850,119.873657,20.001016,143.985210,0.000000,36.820089,0,0,0,0,0

87,21:30-21:45,95.437522,323.616825,0.000000,19.305970,42.772443,12.075903,47.661680,65.793651,0.000000,9.879916,0.000000,0.000000,447.505937,0.000000,173.717757,4.575232,2.858736,18.148236,0.000000,33.622609,5.367487,40.685542,31.970736,0.000000,0.000000,57.122017,0.000000,36.575718,18.917779,594.510936,46.816884,0.000000,54.962251,43.230092,40.765675,0.000000,5.172163,114.485449,1.174915,42.025433,6.511447,18.883585,0.000000,88.693019,0.000000,26.620850,119.873657,20.001016,143.985210,0.000000,36.820089,0,0,0,0,0

88,21:45-22:00,95.437522,323.616825,0.000000,19.305970,42.772443,12.075903,47.661680,65.793651,0.000000,9.879916,0.000000,0.000000,447.505937,0.000000,175.707713,3.585993,2.858736,18.148236,0.000000,33.622609,5.465078,40.685542,31.970736,0.000000,0.000000,57.122017,0.000000,37.636956,20.030589,662.029093,48.175270,0.000000,54.962251,43.230092,41.381006,0.000000,5.172163,114.485449,1.174915,42.865516,6.682409,19.513250,0.000000,88.693019,0.000000,26.620850,119.873657,20.001016,143.985210,0.000000,36.820089,0,0,0,0,0

89,22:00-22:15,95.437522,323.616825,0.000000,19.305970,42.772443,12.075903,47.661680,65.793651,0.000000,9.879916,0.000000,0.000000,447.505937,0.000000,175.707713,5.440817,2.858736,18.148236,0.000000,33.622609,5.465078,40.685542,31.970736,0.000000,0.000000,57.122017,0.000000,37.636956,20.030589,662.029093,48.175270,0.000000,54.962251,43.230092,41.381006,0.000000,5.172163,114.485449,1.174915,42.865516,6.682409,19.513250,0.000000,88.693019,0.000000,26.620850,119.873657,20.001016,143.985210,0.000000,36.820089,0,0,0,0,0

