Block,Time,URI,URI2,RIHAND2,RIHAND3,SEWA2,SINGRAULI,TANAKPUR,TEHRI,UNCHAHAR1,UNCHAHAR3,SALAL,SINGRAULI_HYDRO,UNCHAHAR2,UNCHAHAR4,TANDA2,NAPP,PARBATI3,RAMPUR,RAPPB,RIHAND1,CHAMERA1,CHAMERA2,DADRT2,DULHASTI,JHAJJAR,KISHANGANGA,KOTESHWR,KOLDAM,NJPC,RAPPC,CHAMERA3,DHAULIGNGA,BSIUL,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,NLCTS2EXP,NNTPP,SIMHST2,NTPL,RSTPSU1TO6,RSTPSU7,TALST2,SIMHST1,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,MAPS,KHSTPP-II,KHSTPP-I,FSTPP I & II,TALA,BRBCL,SASAN
7,01:30-01:45,32.016,17.577417,124.384996,130.580717,0,130.862842,10.8885,69.163377,21.315823,27.63898,75.53,1.169503,44.906625,3.094586,5.534085,49.243676,4.272092,6.745515,0,97.055943,42.14808,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,68.158761,34.831253,43.536137,0,0,52.397528,0,0,0,85.544298,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.1885,32.171,13.622,9.996,15.00135,348.975

8,01:45-02:00,32.016,17.577417,124.384996,130.580717,0,130.862842,10.8885,69.163377,21.315823,27.63898,75.53,1.169503,44.906625,3.094586,5.534085,49.243676,4.272092,6.745515,0,97.055943,42.14808,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,68.158761,34.831253,43.536137,0,0,52.397528,0,0,0,85.544298,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.1885,32.171,13.622,9.996,15.00135,348.975

9,02:00-02:15,32.016,17.577417,124.384996,130.580717,0,130.862842,10.8885,69.163377,21.315823,27.63898,75.53,1.169503,43.606625,1.494586,3.574085,49.243676,0,6.745515,0,97.055943,42.14808,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,68.158761,34.831253,43.536137,0,0,53.049239,0,0,0,85.544298,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,13.622,9.996,15.00135,348.975

10,02:15-02:30,32.016,17.577417,124.384996,130.580717,0,130.862842,10.8885,69.163377,21.315823,27.63898,75.53,1.169503,44.906625,1.494586,3.574085,49.243676,0,6.745515,0,97.055943,42.14808,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,68.158761,34.831253,43.536137,0,0,53.049239,0,0,0,85.544298,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,13.622,9.996,15.00135,348.975

11,02:30-02:45,38.64,17.577417,124.384996,130.580717,0,130.862842,10.8885,69.163377,21.90793,27.63898,75.53,1.169503,44.906625,1.494586,3.574085,49.243676,0,6.745515,0,97.055943,42.14808,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,68.158761,34.831253,43.536137,0,0,53.049239,0,0,0,85.544298,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,13.622,9.702,15.00135,348.975

12,02:45-03:00,38.64,17.577417,124.384996,130.580717,0,130.862842,10.8885,69.163377,21.90793,27.63898,75.53,1.169503,44.906625,3.094586,3.574085,49.243676,0,6.745515,0,97.055943,42.14808,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,68.158761,34.831253,43.536137,0,0,53.049239,0,0,0,85.544298,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,13.622,9.702,15.00135,348.975

13,03:00-03:15,28.152,17.577417,124.384996,130.580717,0,130.862842,9.2232,69.163377,21.90793,27.63898,75.53,1.169503,44.906625,1.494586,3.574085,49.243676,19.071838,6.745515,0,97.055943,42.14808,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,68.158761,34.831253,43.536137,0,0,53.049239,0,0,0,85.544298,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,13.622,9.702,15.00135,348.975

14,03:15-03:30,28.152,17.577417,124.384996,130.580717,0,130.862842,9.2232,69.163377,21.90793,27.63898,75.53,1.169503,44.906625,1.494586,3.574085,49.243676,19.071838,6.745515,0,97.055943,42.14808,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,68.158761,34.831253,43.536137,0,0,53.049239,0,0,0,85.544298,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,13.622,9.702,15.00135,348.975

15,03:30-03:45,28.152,17.577417,124.384996,130.580717,0,130.862842,9.2232,69.163377,21.90793,27.63898,75.53,0.779669,44.906625,1.494586,3.574085,49.243676,19.071838,6.745515,0,97.055943,42.14808,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,68.158761,34.831253,43.536137,0,0,53.049239,0,0,0,85.544298,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,13.622,9.996,15.00135,348.975

16,03:45-04:00,32.016,17.577417,124.384996,130.580717,0,130.862842,9.2232,69.163377,21.90793,27.63898,75.53,0.779669,44.906625,3.094586,3.574085,49.243676,19.071838,6.745515,0,97.055943,42.14808,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,68.158761,34.831253,43.536137,0,0,53.049239,0,0,0,85.544298,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,13.622,9.996,15.00135,348.975

17,04:00-04:15,32.016,17.577417,124.384996,130.580717,0,130.862842,11.2728,69.163377,21.90793,27.63898,75.53,0.779669,43.606625,1.494586,3.574085,49.243676,22.886205,6.745515,0,97.055943,42.14808,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,68.158761,34.831253,43.536137,0,0,53.049239,0,0,0,85.544298,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,13.622,9.996,15.00135,348.975

18,04:15-04:30,32.016,17.577417,124.384996,130.580717,0,130.862842,11.2728,69.163377,21.90793,27.63898,75.53,0.779669,43.606625,1.494586,3.574085,49.243676,22.886205,6.745515,0,97.055943,42.14808,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,68.158761,34.831253,43.536137,0,0,53.049239,0,0,0,85.544298,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,13.622,9.996,15.00135,348.975

19,04:30-04:45,32.016,17.577417,124.384996,130.580717,0,130.862842,11.2728,69.163377,21.90793,27.63898,75.53,0.779669,43.606625,1.494586,3.574085,49.243676,22.886205,6.745515,0,97.055943,42.14808,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,68.158761,34.831253,43.536137,0,0,53.049239,0,0,0,85.544298,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,13.622,9.996,15.00135,348.975

20,04:45-05:00,32.016,17.577417,124.384996,130.580717,0,130.862842,11.2728,69.163377,21.90793,27.63898,75.53,0.779669,43.606625,1.494586,3.574085,49.243676,22.886205,6.745515,0,97.055943,42.14808,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,68.158761,34.831253,43.536137,0,0,53.049239,0,0,0,85.544298,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,13.622,9.996,15.00135,348.975

21,05:00-05:15,30.36,17.577417,124.384996,130.580717,0,130.862842,11.2728,69.163377,21.90793,27.63898,75.53,0.779669,44.906625,3.094586,5.534085,49.243676,7.628735,6.745515,0,97.055943,42.14808,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,68.158761,34.831253,43.536137,0,0,53.049239,0,0,0,85.544298,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,13.622,9.702,15.00135,348.975

22,05:15-05:30,30.36,17.577417,124.384996,130.580717,0,130.862842,11.2728,69.163377,21.90793,27.63898,75.53,0.779669,44.906625,3.094586,5.534085,49.243676,12.205976,6.745515,0,97.055943,42.14808,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,68.158761,34.831253,43.536137,0,0,53.049239,0,0,0,85.544298,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,13.622,9.555,15.00135,348.975

23,05:30-05:45,30.36,17.577417,124.384996,130.580717,0,130.862842,11.2728,69.163377,21.90793,27.63898,75.53,0.779669,44.906625,3.094586,5.534085,49.243676,12.205976,6.745515,0,97.055943,42.14808,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,68.158761,34.831253,43.536137,0,0,53.049239,0,0,0,85.544298,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,13.622,9.261,15.00135,348.975

24,05:45-06:00,30.36,17.577417,124.384996,130.580717,0,130.862842,11.2728,69.163377,21.90793,27.63898,75.53,0.779669,44.906625,3.094586,5.534085,49.243676,78.386778,6.745515,0,97.055943,42.14808,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,68.158761,34.831253,43.536137,0,0,53.049239,0,0,0,85.544298,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,13.622,9.114,15.00135,348.975

25,06:00-06:15,30.36,17.577417,124.384996,130.580717,0,130.862842,11.2728,69.163377,21.50793,27.03898,75.53,0.779669,43.606625,1.494586,3.574085,49.243676,78.386778,6.745515,0,97.055943,42.14808,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,68.158761,34.831253,43.536137,0,0,52.136844,0,0,0,84.186452,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,13.622,8.967,15.00135,348.975

26,06:15-06:30,30.36,17.577417,124.384996,130.580717,0,130.862842,11.2728,69.163377,21.50793,27.03898,75.53,0.779669,43.606625,1.494586,3.574085,49.243676,78.386778,6.745515,0,97.055943,42.14808,48.499829,685.515948,59.175403,419.643785,8.340651,39.195646,10.211652,179.962454,68.158761,34.831253,43.536137,0,0,52.136844,0,0,0,84.186452,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,13.622,8.82,15.00135,348.975

27,06:30-06:45,30.36,17.577417,124.384996,130.580717,0,130.862842,11.2728,69.163377,21.50793,27.03898,75.53,0.779669,43.606625,1.494586,3.574085,49.243676,78.386778,6.745515,0,97.055943,42.14808,48.499829,685.515948,59.175403,419.643785,8.340651,39.195646,10.211652,179.962454,68.158761,34.831253,43.536137,0,0,52.136844,0,0,0,84.186452,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,13.622,8.82,15.00135,348.975

28,06:45-07:00,30.36,17.577417,124.384996,130.580717,0,130.862842,11.2728,69.163377,21.50793,27.03898,75.53,0.779669,43.606625,1.494586,3.574085,49.243676,78.386778,6.745515,0,97.055943,42.14808,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,68.158761,34.831253,43.536137,0,0,52.136844,0,0,0,84.186452,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,13.622,8.673,15.00135,348.975

29,07:00-07:15,30.36,17.577417,124.384996,130.580717,0,130.862842,11.2728,69.163377,21.90793,27.63898,75.53,0.779669,44.906625,1.494586,3.574085,49.243676,78.386778,6.745515,0,97.055943,42.14808,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,68.158761,34.831253,43.536137,0,0,52.136844,0,0,0,84.186452,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,13.622,8.673,15.00135,348.975

30,07:15-07:30,30.36,17.577417,124.384996,130.580717,0,130.862842,11.2728,69.163377,21.90793,27.63898,75.53,0.779669,44.906625,1.494586,3.574085,49.243676,9.154482,6.745515,0,97.055943,42.14808,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,68.158761,34.831253,43.536137,0,0,52.136844,0,0,0,84.186452,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,13.622,8.673,15.00135,348.975

31,07:30-07:45,30.36,17.577417,124.384996,130.580717,0,130.862842,11.2728,69.163377,21.90793,27.63898,75.53,0.779669,44.906625,3.094586,3.574085,49.243676,4.272092,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,68.158761,34.831253,43.536137,0,0,52.136844,0,0,0,84.186452,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,13.622,8.673,15.00135,348.975

32,07:45:08:00,30.36,17.577417,124.384996,130.580717,0,130.862842,11.2728,69.163377,21.90793,27.63898,75.53,0.779669,44.906625,3.094586,3.574085,49.243676,4.272092,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,68.158761,34.831253,43.536137,0,0,52.136844,0,0,0,84.186452,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,13.622,8.82,15.00135,348.975

33,08:00-08:15,32.016,17.577417,124.384996,130.580717,0,130.862842,11.2728,69.163377,21.90793,27.63898,75.53,0.779669,44.906625,3.094586,5.534085,49.243676,4.272092,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,68.158761,34.831253,43.536137,0,0,51.485133,0,0,0,84.186452,0,0,0,82.661678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,13.622,8.82,15.00135,348.975

34,08:15-08:30,32.016,17.577417,124.384996,130.580717,0,130.862842,11.2728,69.163377,21.90793,27.63898,75.53,0.779669,44.906625,3.094586,5.534085,49.243676,4.272092,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,68.158761,34.831253,43.536137,0,0,51.485133,0,0,0,84.186452,0,0,0,82.661678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,13.622,8.967,15.00135,348.975

35,08:30-08:45,32.016,17.577417,124.384996,130.580717,0,130.862842,11.2728,69.163377,21.90793,27.63898,75.53,0.779669,44.906625,3.094586,5.534085,49.243676,16.783217,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,68.158761,34.831253,43.536137,0,0,51.485133,0,0,0,84.186452,0,0,0,82.661678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,13.622,8.967,15.00135,348.975

36,08:45:09:00,32.016,17.577417,124.384996,130.580717,0,130.862842,11.2728,69.163377,21.90793,27.63898,75.53,0.779669,44.906625,3.094586,5.534085,49.243676,16.783217,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,68.158761,34.831253,43.536137,0,0,51.485133,0,0,0,84.186452,0,0,0,82.661678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,13.622,8.967,15.00135,348.975

37,09:00:09:15,32.016,17.577417,124.384996,130.580717,0,130.862842,11.2728,69.163377,21.90793,27.63898,75.53,0.779669,44.906625,3.094586,5.534085,49.243676,16.783217,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,68.158761,34.831253,43.536137,0,0,51.485133,0,0,0,82.828606,0,0,0,82.661678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,13.622,9.114,15.00135,348.975

38,09:15-09:30,32.016,17.577417,124.384996,130.580717,0,130.862842,11.2728,69.163377,21.90793,27.63898,75.53,0.779669,44.906625,3.094586,5.534085,49.243676,16.783217,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,68.158761,34.831253,43.536137,0,0,51.485133,0,0,0,82.828606,0,0,0,82.661678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,13.622,9.114,15.00135,348.975

39,09:30-09:45,32.016,17.577417,124.384996,130.580717,0,130.862842,11.2728,69.163377,21.90793,27.63898,75.53,0.779669,44.906625,3.094586,5.534085,49.243676,16.783217,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,68.158761,34.831253,43.536137,0,0,51.485133,0,0,0,82.828606,0,0,0,82.661678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,13.622,9.261,15.00135,348.975

40,09:45-10:00,32.016,17.577417,124.384996,130.580717,0,130.862842,11.2728,69.163377,21.90793,27.63898,75.53,0.779669,44.906625,3.094586,5.534085,49.243676,16.783217,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,68.158761,34.831253,43.536137,0,0,51.485133,0,0,0,82.828606,0,0,0,82.661678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,13.622,9.261,15.00135,348.975

41,10:00-10:15,38.64,17.577417,124.384996,130.580717,0,130.862842,11.2728,69.163377,21.90793,27.63898,75.53,0.779669,44.906625,3.094586,5.534085,49.243676,16.783217,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,68.158761,34.831253,43.536137,0,0,51.485133,0,0,0,82.828606,0,0,0,82.661678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,13.622,9.261,15.00135,348.975

42,10:15-10:30,38.64,17.577417,124.384996,130.580717,0,130.862842,11.2728,69.163377,21.90793,27.63898,75.53,0.779669,44.906625,3.094586,5.534085,49.243676,16.783217,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,68.158761,34.831253,43.536137,0,0,50.833423,0,0,0,82.828606,0,0,0,82.661678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,13.622,9.261,15.00135,348.975

43,10:30-10:45,38.64,38.670318,124.384996,130.580717,0,130.862842,11.2728,69.163377,21.90793,27.63898,46.48,0.779669,44.906625,3.094586,5.534085,49.243676,16.783217,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,68.158761,34.831253,43.536137,0,0,50.833423,0,0,0,82.828606,0,0,0,82.661678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,13.622,9.261,15.00135,348.975

44,10:45-11:00,38.64,38.670318,124.384996,130.580717,0,130.862842,11.2728,69.163377,21.90793,27.63898,46.48,0.779669,44.906625,3.094586,5.534085,49.243676,16.783217,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,68.158761,34.831253,43.536137,0,0,50.833423,0,0,0,82.828606,0,0,0,82.661678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,13.622,10.3194,15.00135,348.975

45,11:00-11:15,33.12,38.670318,124.384996,130.580717,0,130.862842,11.2728,69.163377,21.90793,27.63898,40.67,0.779669,44.906625,3.094586,5.534085,49.243676,16.783217,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,68.158761,34.831253,43.536137,0,0,50.833423,0,0,0,82.828606,0,0,0,82.661678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,13.622,10.3194,15.00135,348.975

46,11:15-11:30,33.12,38.670318,124.384996,130.580717,0,130.862842,11.2728,69.163377,21.90793,27.63898,40.67,0.779669,44.906625,3.094586,5.534085,49.243676,16.783217,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,68.158761,34.831253,43.536137,0,0,50.833423,0,0,0,82.828606,0,0,0,82.661678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,13.622,10.3194,15.00135,348.975

47,11:30-11:45,33.12,17.577417,124.384996,130.580717,0,130.862842,11.2728,69.163377,21.90793,27.63898,67.977,0.779669,44.906625,3.094586,5.534085,49.243676,16.783217,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,68.158761,34.831253,43.536137,0,0,50.833423,0,0,0,82.828606,0,0,0,82.661678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,13.622,10.3194,15.00135,348.975

48,11:45-12:00,38.64,17.577417,124.384996,130.580717,0,130.862842,11.2728,69.163377,21.90793,27.63898,67.977,0.779669,44.906625,3.094586,5.534085,49.243676,16.783217,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,68.158761,34.831253,43.536137,0,0,50.833423,0,0,0,82.828606,0,0,0,82.661678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,13.622,10.3194,15.00135,348.975

49,12:00-12:15,32.016,17.577417,124.384996,130.580717,0,131.668152,11.2728,69.163377,21.90793,27.63898,75.53,0.779669,44.906625,3.094586,5.534085,49.243676,16.783217,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,68.158761,34.831253,43.536137,0,0,50.181712,0,0,0,82.828606,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,13.622,10.437,15.00135,348.975

