Block,Time,RAPPC,RIHAND3,RIHAND2,PARBATI3,RAMPUR,RIHAND1,UNCHAHAR1,UNCHAHAR4,SINGRAULI_HYDRO,TEHRI,URI2,UNCHAHAR3,SINGRAULI,TANDA2,UNCHAHAR2,SEWA2,DADRT2,NJPC,DULHASTI,KOLDAM,CHAMERA3,DHAULIGNGA,NAPP,KISHANGANGA,CHAMERA2,JHAJJAR,KOTESHWR,SALAL,RAPPB,TANAKPUR,URI,CHAMERA1,BSIUL,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,RSTPSU1TO6,RSTPSU7,TALST2,SIMHST1,SIMHST2,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,NLCTS2EXP,NNTPP,KGSU1AND2,NTPL,MAPS,KGSU3AND4,KKNP,KKNPPU2,FSTPP I & II,KHSTPP-II,KHSTPP-I,TALA,BRBCL,SASAN
1,00:00-00:15,69.333912,127.380717,121.484996,0,0.86244,94.455943,22.230299,1.494586,0.779669,41.434281,35.154834,27.038981,144.68895,5.534073,21.853313,19.346114,685.515947,22.286372,39.450269,4.637402,34.831253,0,51.344739,5.560434,48.499828,665.317829,9.222505,66.234,0,0.5124,34.776,42.14808,19.5624,0,76.039376,0,0,0,81.591624,0,0,0,48.878288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.07,148.302375,46.39908,0,20.0018,398.77

2,00:15-00:30,69.333912,127.380717,121.484996,0,0.86244,94.455943,22.230299,1.494586,0.779669,31.075711,35.154834,27.038981,144.68895,5.534073,21.853313,19.346114,685.515947,22.286372,39.450269,2.318701,34.831253,0,51.344739,5.560434,48.499828,665.317829,9.222505,66.234,0,0.5124,34.776,42.14808,19.5624,0,76.039376,0,0,0,81.591624,0,0,0,48.878288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.07,148.302375,46.39908,0,20.0018,398.77

3,00:30-00:45,69.333912,127.380717,121.484996,0,0.86244,87.071251,22.230299,1.494586,0.779669,20.717141,35.154834,27.038981,144.68895,5.534073,21.853313,19.346114,685.515947,22.286372,39.450269,0,34.831253,0,51.344739,5.560434,48.499828,665.317829,9.222505,70.882,0,0.5124,34.776,42.14808,13.0416,0,76.039376,0,0,0,81.591624,0,0,0,48.878288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.07,148.302375,46.39908,0,20.0018,398.77

4,00:45-01:00,69.333912,127.380717,121.484996,0,0.86244,78.631604,22.230299,1.494586,0.779669,10.35857,35.154834,27.038981,144.68895,5.534073,21.853313,19.346114,685.515947,22.286372,39.450269,0,34.831253,0,51.344739,5.560434,48.499828,665.317829,9.222505,70.882,0,0.5124,34.776,42.14808,13.0416,0,76.039376,0,0,0,81.591624,0,0,0,48.878288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.07,148.302375,46.39908,0,20.0018,398.77

5,01:00-01:15,69.333912,127.380717,121.484996,0,0.86244,78.631604,22.230299,1.494586,0.779669,10.35857,35.154834,27.038981,144.68895,5.534073,21.853313,19.346114,685.515947,22.286372,39.450269,0,34.831253,0,51.344739,5.560434,48.499828,665.317829,9.222505,70.882,0,0.5124,34.776,42.14808,13.0416,0,76.039376,0,0,0,81.591624,0,0,0,48.878288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.07,148.302375,46.39908,0,20.0018,398.77

