Block,Time,URI2,AURY_RF,CHAMERA1,CHAMERA3,ANTA_CRF,DHAULIGNGA,KOTESHWR,KOLDAM,ANTA_RF,ANTA_LF,UNCHAHAR4,AURY_GF,RAMPUR,DADRT2,ANTA_GF,DADRI_RF,PARBATI3,JHAJJAR,RIHAND3,SINGRAULI_HYDRO,CHAMERA2,DULHASTI,BSIUL,UNCHAHAR2,RAPPC,KISHANGANGA,AURY_LF,DADRI_GF,RIHAND2,TANAKPUR,DADRI_LF,NJPC,TEHRI,SALAL,RIHAND1,UNCHAHAR1,UNCHAHAR3,TANDA2,RAPPB,NAPP,URI,DADRI_CRF,SEWA2,AURY_CRF,SINGRAULI,FSTPP I & II,BRBCL,TALA,KHSTPP-I,KHSTPP-II,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,36.993112,0.000000,40.656038,33.598227,0.000000,41.994958,37.808120,9.850160,0.000000,0.000000,2.980614,0.000000,6.506724,592.774770,0.000000,0.000000,17.660827,377.234610,125.957564,1.107212,46.782935,57.080594,6.289964,37.663965,65.584005,8.045392,0.000000,0.000000,119.976948,10.503047,0.000000,173.591783,62.103359,80.702294,93.620163,18.422702,24.051915,5.168424,0.000000,47.500450,29.817715,0.000000,0.000000,0.000000,118.073879,13.793780,14.469041,9.755579,31.031278,143.050180,334.776488,0,0,0,0,0

7,01:30-01:45,36.993112,0.000000,40.656038,33.598227,0.000000,41.994958,37.808120,9.850160,0.000000,0.000000,2.980614,0.000000,6.506724,532.709224,0.000000,0.000000,4.120860,370.396947,125.957564,1.107212,46.782935,57.080594,6.289964,37.663965,65.584005,8.045392,0.000000,0.000000,119.976948,10.503047,0.000000,173.591783,62.103359,80.702294,93.620163,18.422702,24.051915,5.168424,0.000000,47.500450,29.817715,0.000000,0.000000,0.000000,118.073879,13.793780,14.469041,10.010812,31.031278,143.050180,334.776488,0,0,0,0,0

8,01:45-02:00,36.993112,0.000000,40.656038,33.598227,0.000000,41.994958,37.808120,9.850160,0.000000,0.000000,2.980614,0.000000,6.506724,484.479224,0.000000,0.000000,4.120860,370.396947,125.957564,1.107212,46.782935,57.080594,6.289964,37.663965,65.584005,8.045392,0.000000,0.000000,119.976948,10.503047,0.000000,173.591783,62.103359,80.702294,93.620163,18.422702,24.051915,5.168424,0.000000,47.500450,29.817715,0.000000,0.000000,0.000000,118.073879,13.793780,13.911558,9.869016,31.031278,143.050180,334.776488,0,0,0,0,0

9,02:00-02:15,25.432764,0.000000,40.656038,33.598227,0.000000,41.994958,37.808120,9.850160,0.000000,0.000000,1.929200,0.000000,6.506724,526.704675,0.000000,0.000000,4.120860,279.382314,125.957564,1.107212,46.782935,57.080594,6.289964,38.086942,65.584005,8.045392,0.000000,0.000000,119.976948,10.503047,0.000000,173.591783,62.103359,80.702294,93.620163,17.932010,23.287663,5.168424,0.000000,47.500450,29.817715,0.000000,0.000000,0.000000,118.073879,13.793780,14.440733,9.897375,31.031278,143.050180,334.776488,0,0,0,0,0

10,02:15-02:30,25.432764,0.000000,40.656038,33.598227,0.000000,41.994958,37.808120,9.850160,0.000000,0.000000,1.929200,0.000000,6.506724,524.131422,0.000000,0.000000,4.120860,175.769412,125.957564,1.107212,46.782935,57.080594,6.289964,37.884376,65.584005,8.045392,0.000000,0.000000,119.976948,10.503047,0.000000,173.591783,62.103359,80.702294,93.620163,17.932010,23.287663,5.168424,0.000000,47.500450,29.817715,0.000000,0.000000,0.000000,118.073879,13.793780,14.231142,9.897375,31.031278,143.050180,334.776488,0,0,0,0,0

11,02:30-02:45,25.432764,0.000000,40.656038,33.598227,0.000000,41.994958,37.808120,9.850160,0.000000,0.000000,1.929200,0.000000,6.506724,471.689400,0.000000,0.000000,4.120860,115.964212,125.957564,1.107212,46.782935,57.080594,6.289964,37.884376,65.584005,8.045392,0.000000,0.000000,119.976948,10.503047,0.000000,173.591783,62.103359,80.702294,93.620163,18.862464,23.287663,5.168424,0.000000,47.500450,29.817715,0.000000,0.000000,0.000000,118.073879,12.437805,13.873135,9.642142,31.031278,143.050180,334.776488,0,0,0,0,0

12,02:45-03:00,25.432764,0.000000,40.656038,33.598227,0.000000,41.994958,37.808120,9.850160,0.000000,0.000000,1.929200,0.000000,6.506724,425.388600,0.000000,0.000000,4.120860,115.964212,125.957564,1.107212,46.782935,57.080594,6.289964,37.884376,65.584005,8.045392,0.000000,0.000000,119.976948,10.503047,0.000000,173.591783,62.103359,80.702294,93.620163,18.862464,23.287663,5.168424,0.000000,47.500450,29.817715,0.000000,0.000000,0.000000,118.073879,12.219360,14.469041,9.698860,31.031278,143.050180,334.776488,0,0,0,0,0

13,03:00-03:15,25.432764,0.000000,40.656038,33.598227,0.000000,41.994958,37.808120,9.850160,0.000000,0.000000,1.929200,0.000000,6.506724,414.778000,0.000000,0.000000,4.120860,115.964212,125.957564,1.107212,46.782935,57.080594,6.289964,37.884376,65.584005,8.045392,0.000000,0.000000,119.976948,9.143829,0.000000,173.591783,62.103359,77.900131,93.620163,18.862464,23.287663,5.168424,0.000000,47.500450,45.791491,0.000000,0.000000,0.000000,118.073879,12.219360,14.469041,9.812297,31.031278,143.050180,334.776488,0,0,0,0,0

14,03:15-03:30,25.432764,0.000000,40.656038,33.598227,0.000000,41.994958,37.808120,9.850160,0.000000,0.000000,1.929200,0.000000,6.506724,369.441800,0.000000,0.000000,18.396695,115.964212,125.957564,1.107212,46.782935,57.080594,6.289964,37.884376,65.584005,8.045392,0.000000,0.000000,119.976948,9.143829,0.000000,173.591783,62.103359,77.900131,93.620163,18.862464,23.287663,5.168424,0.000000,47.500450,45.791491,0.000000,0.000000,0.000000,118.073879,12.219360,14.469041,9.897375,31.031278,143.050180,334.776488,0,0,0,0,0

15,03:30-03:45,25.432764,0.000000,40.656038,33.598227,0.000000,41.994958,37.808120,9.850160,0.000000,0.000000,1.929200,0.000000,6.506724,365.583400,0.000000,0.000000,18.396695,115.964212,125.957564,1.107212,46.782935,57.080594,6.289964,32.091084,65.584005,8.045392,0.000000,0.000000,119.976948,9.143829,0.000000,173.591783,62.103359,77.900131,93.620163,16.261709,19.336854,5.168424,0.000000,47.500450,30.882634,0.000000,0.000000,0.000000,118.073879,12.219360,14.469041,9.812297,31.031278,143.050180,334.776488,0,0,0,0,0

16,03:45-04:00,25.432764,0.000000,40.656038,33.598227,0.000000,41.994958,37.808120,9.850160,0.000000,0.000000,1.929200,0.000000,6.506724,365.583400,0.000000,0.000000,18.396695,115.964212,125.957564,1.107212,46.782935,57.080594,6.289964,32.091084,65.584005,8.045392,0.000000,0.000000,119.976948,9.143829,0.000000,173.591783,62.103359,77.900131,93.620163,16.261709,19.336854,5.168424,0.000000,47.500450,30.882634,0.000000,0.000000,0.000000,118.073879,10.432319,14.469041,9.585423,31.031278,143.050180,334.776488,0,0,0,0,0

17,04:00-04:15,25.432764,0.000000,40.656038,33.598227,0.000000,41.994958,30.024094,9.850160,0.000000,0.000000,1.929200,0.000000,6.506724,365.583400,0.000000,0.000000,18.396695,115.964212,125.957564,1.107212,46.782935,57.080594,6.289964,32.091084,65.584005,8.045392,0.000000,0.000000,119.976948,11.120873,0.000000,173.591783,62.103359,77.900131,93.620163,16.261709,19.336854,5.168424,0.000000,47.500450,30.882634,0.000000,0.000000,0.000000,118.073879,9.916667,14.469041,9.415268,31.031278,143.050180,334.776488,0,0,0,0,0

18,04:15-04:30,25.432764,0.000000,27.104025,33.598227,0.000000,41.994958,30.024094,9.850160,0.000000,0.000000,1.929200,0.000000,6.506724,365.583400,0.000000,0.000000,18.396695,115.964212,125.957564,1.107212,46.782935,57.080594,6.289964,32.091084,65.584005,8.045392,0.000000,0.000000,119.976948,11.120873,0.000000,173.591783,62.103359,77.900131,93.620163,12.057500,15.433600,5.168424,0.000000,47.500450,30.882634,0.000000,0.000000,0.000000,118.073879,11.491087,14.469041,9.415268,31.031278,143.050180,334.776488,0,0,0,0,0

19,04:30-04:45,25.432764,0.000000,27.104025,33.598227,0.000000,41.994958,30.024094,9.850160,0.000000,0.000000,1.929200,0.000000,6.506724,365.583400,0.000000,0.000000,16.189091,115.964212,125.957564,1.107212,46.782935,57.080594,6.289964,24.115000,65.584005,8.045392,0.000000,0.000000,119.976948,11.120873,0.000000,173.591783,62.103359,77.900131,93.620163,12.057500,15.433600,5.168424,0.000000,47.500450,30.882634,0.000000,0.000000,0.000000,118.073879,11.491087,14.469041,9.301831,31.031278,143.050180,334.776488,0,0,0,0,0

20,04:45-05:00,25.432764,0.000000,27.104025,33.598227,0.000000,41.994958,30.024094,9.850160,0.000000,0.000000,1.929200,0.000000,6.506724,365.583400,0.000000,0.000000,4.120860,115.964212,125.957564,1.107212,46.782935,57.080594,6.289964,24.115000,65.584005,8.045392,0.000000,0.000000,119.976948,11.120873,0.000000,173.591783,62.103359,77.900131,93.620163,12.057500,15.433600,5.168424,0.000000,47.500450,30.882634,0.000000,0.000000,0.000000,118.073879,11.491087,14.469041,9.074957,31.031278,143.050180,334.776488,0,0,0,0,0

21,05:00-05:15,25.432764,0.000000,27.104025,33.598227,0.000000,41.994958,30.024094,9.850160,0.000000,0.000000,1.649466,0.000000,6.506724,365.583400,0.000000,0.000000,4.120860,115.964212,125.957564,1.107212,46.782935,57.080594,6.289964,24.115000,65.584005,8.045392,0.000000,0.000000,119.976948,11.120873,0.000000,173.591783,62.103359,77.900131,93.620163,12.057500,15.433600,5.168424,0.000000,47.500450,30.882634,0.000000,0.000000,0.000000,118.073879,11.491087,14.469041,8.819724,31.031278,143.050180,334.776488,0,0,0,0,0

22,05:15-05:30,25.432764,0.000000,27.104025,33.598227,0.000000,41.994958,30.024094,9.850160,0.000000,0.000000,1.649466,0.000000,6.506724,365.583400,0.000000,0.000000,8.830413,115.964212,125.957564,1.107212,46.782935,57.080594,6.289964,24.115000,65.584005,8.045392,0.000000,0.000000,119.976948,11.120873,0.000000,173.591783,62.103359,77.900131,93.620163,12.057500,15.433600,5.168424,0.000000,47.500450,30.882634,0.000000,0.000000,0.000000,118.073879,9.989043,14.469041,8.592850,31.031278,143.050180,334.776488,0,0,0,0,0

23,05:30-05:45,25.432764,0.000000,27.104025,33.598227,0.000000,41.994958,30.024094,9.850160,0.000000,0.000000,1.649466,0.000000,6.506724,365.583400,0.000000,0.000000,14.717356,115.964212,125.957564,1.107212,46.782935,57.080594,6.289964,24.115000,65.584005,8.045392,0.000000,0.000000,119.976948,11.120873,0.000000,173.591783,62.103359,77.900131,93.620163,12.057500,15.433600,5.168424,0.000000,47.500450,45.791491,0.000000,0.000000,0.000000,118.073879,7.620340,14.469041,8.337617,24.906937,143.050180,334.776488,0,0,0,0,0

24,05:45-06:00,25.432764,0.000000,27.104025,33.598227,0.000000,41.994958,30.024094,9.850160,0.000000,0.000000,1.649466,0.000000,6.506724,365.583400,0.000000,0.000000,75.611886,115.964212,125.957564,1.107212,46.782935,57.080594,6.289964,24.115000,65.584005,8.045392,0.000000,0.000000,119.976948,11.120873,0.000000,173.591783,62.103359,77.900131,64.902822,12.057500,15.433600,5.168424,0.000000,47.500450,45.791491,0.000000,0.000000,0.000000,118.073879,8.770336,14.469041,8.224180,24.906937,114.784120,334.776488,0,0,0,0,0

25,06:00-06:15,25.432764,0.000000,27.104025,33.598227,0.000000,41.994958,30.024094,9.850160,0.000000,0.000000,1.649466,0.000000,6.506724,367.866222,0.000000,0.000000,75.611886,144.902212,125.957564,1.107212,46.782935,57.080594,6.289964,29.580327,65.584005,8.045392,0.000000,0.000000,119.976948,11.120873,0.000000,173.591783,62.103359,77.900131,64.902822,14.330291,18.140075,5.168424,0.000000,47.500450,30.882634,0.000000,0.000000,0.000000,106.572673,10.463417,14.469041,8.082383,24.906937,114.784120,334.776488,0,0,0,0,0

26,06:15-06:30,25.432764,0.000000,27.104025,33.598227,0.000000,41.994958,30.024094,9.850160,0.000000,0.000000,1.649466,0.000000,6.506724,367.866222,0.000000,0.000000,75.611886,144.902212,125.957564,1.107212,46.782935,57.080594,6.289964,29.580327,65.584005,8.045392,0.000000,0.000000,119.976948,11.120873,0.000000,173.591783,62.103359,77.900131,64.902822,14.330291,18.140075,5.168424,0.000000,47.500450,30.882634,0.000000,0.000000,0.000000,106.572673,11.073029,14.469041,8.082383,24.906937,114.784120,334.776488,0,0,0,0,0

27,06:30-06:45,25.432764,0.000000,27.104025,33.598227,0.000000,41.994958,30.024094,9.850160,0.000000,0.000000,1.649466,0.000000,6.506724,367.866222,0.000000,0.000000,75.611886,144.902212,125.957564,1.107212,46.782935,57.080594,6.289964,29.580327,65.584005,8.045392,0.000000,0.000000,96.181134,11.120873,0.000000,173.591783,62.103359,77.900131,64.902822,14.330291,18.140075,5.168424,0.000000,47.500450,30.882634,0.000000,0.000000,0.000000,106.572673,11.073029,14.469041,8.224180,24.906937,114.784120,334.776488,0,0,0,0,0

28,06:45-07:00,25.432764,0.000000,27.104025,33.598227,0.000000,41.994958,30.024094,9.850160,0.000000,0.000000,1.649466,0.000000,6.506724,367.866222,0.000000,0.000000,75.611886,144.902212,125.957564,1.107212,46.782935,57.080594,6.289964,29.580327,65.584005,8.045392,0.000000,0.000000,96.181134,11.120873,0.000000,173.591783,62.103359,77.900131,64.902822,14.330291,18.140075,5.168424,0.000000,47.500450,30.882634,0.000000,0.000000,0.000000,106.572673,11.073029,14.469041,8.167461,24.906937,114.784120,334.776488,0,0,0,0,0

29,07:00-07:15,25.432764,0.000000,27.104025,33.598227,0.000000,41.994958,30.024094,9.850160,0.000000,0.000000,1.649466,0.000000,6.506724,367.866222,0.000000,0.000000,75.611886,144.902212,92.688028,1.107212,46.782935,57.080594,6.289964,29.580327,65.584005,8.045392,0.000000,0.000000,96.181134,11.120873,0.000000,173.591783,62.103359,77.900131,64.902822,14.330291,18.140075,5.168424,0.000000,47.500450,30.882634,0.000000,0.000000,0.000000,106.572673,11.073029,14.469041,8.224180,24.906937,114.784120,334.776488,0,0,0,0,0

30,07:15-07:30,25.432764,0.000000,27.104025,33.598227,0.000000,41.994958,30.024094,9.850160,0.000000,0.000000,1.649466,0.000000,6.506724,367.866222,0.000000,0.000000,8.830413,144.902212,92.688028,1.107212,46.782935,57.080594,6.289964,29.580327,65.584005,8.045392,0.000000,0.000000,96.181134,11.120873,0.000000,173.591783,62.103359,77.900131,64.902822,14.330291,18.140075,5.168424,0.000000,47.500450,30.882634,0.000000,0.000000,0.000000,106.572673,11.073029,14.469041,8.422694,24.906937,114.784120,334.776488,0,0,0,0,0

31,07:30-07:45,25.432764,0.000000,27.104025,33.598227,0.000000,41.994958,30.024094,9.850160,0.000000,0.000000,1.649466,0.000000,6.506724,367.866222,0.000000,0.000000,4.120860,144.902212,92.688028,1.107212,46.782935,57.080594,6.289964,28.943691,65.584005,8.045392,0.000000,0.000000,96.181134,11.615134,0.000000,173.591783,62.103359,77.900131,64.902822,14.330291,18.140075,5.168424,0.000000,47.500450,30.882634,0.000000,0.000000,0.000000,106.572673,11.073029,14.469041,8.394335,24.906937,114.784120,334.776488,0,0,0,0,0

32,07:45:08:00,25.432764,0.000000,27.104025,33.598227,0.000000,41.994958,30.024094,9.850160,0.000000,0.000000,1.649466,0.000000,6.506724,365.583400,0.000000,0.000000,4.120860,115.964212,92.688028,1.107212,46.782935,57.080594,6.289964,24.115000,65.584005,8.045392,0.000000,0.000000,96.181134,11.615134,0.000000,173.591783,62.103359,77.900131,64.902822,12.057500,15.433600,5.168424,0.000000,47.500450,30.882634,0.000000,0.000000,0.000000,106.572673,8.770336,14.469041,8.706287,24.906937,114.784120,334.776488,0,0,0,0,0

33,08:00-08:15,25.432764,0.000000,27.104025,33.598227,0.000000,41.994958,30.024094,9.850160,0.000000,0.000000,1.649466,0.000000,6.506724,365.583400,0.000000,0.000000,4.120860,115.964212,125.957564,1.107212,46.782935,57.080594,6.289964,24.115000,65.584005,8.045392,0.000000,0.000000,96.181134,11.615134,0.000000,173.591783,62.103359,77.900131,64.902822,12.057500,15.433600,5.168424,0.000000,47.500450,45.791491,0.000000,0.000000,0.000000,106.572673,7.620340,14.469041,8.763005,24.906937,114.784120,336.516746,0,0,0,0,0

34,08:15-08:30,25.432764,0.000000,27.104025,33.598227,0.000000,41.994958,30.024094,9.850160,0.000000,0.000000,1.649466,0.000000,6.506724,365.583400,0.000000,0.000000,4.120860,115.964212,125.957564,0.000000,46.782935,57.080594,6.289964,24.115000,65.584005,8.045392,0.000000,0.000000,96.181134,11.615134,0.000000,173.591783,62.103359,77.900131,64.902822,12.057500,15.433600,5.168424,0.000000,47.500450,45.791491,0.000000,0.000000,0.000000,106.572673,7.620340,14.469041,8.904801,24.906937,114.784120,336.621285,0,0,0,0,0

35,08:30-08:45,25.432764,0.000000,27.104025,33.598227,0.000000,41.994958,30.024094,9.850160,0.000000,0.000000,1.649466,0.000000,6.506724,365.583400,0.000000,0.000000,16.189091,115.964212,125.957564,0.000000,46.782935,57.080594,6.289964,24.115000,65.584005,8.045392,0.000000,0.000000,96.181134,11.615134,0.000000,173.591783,62.103359,77.900131,64.902822,12.057500,15.433600,5.168424,0.000000,47.500450,30.882634,0.000000,0.000000,0.000000,106.572673,7.620340,14.469041,11.598929,24.906937,114.784120,336.621285,0,0,0,0,0

36,08:45:09:00,25.432764,0.000000,27.104025,33.598227,0.000000,41.994958,30.024094,9.850160,0.000000,0.000000,1.649466,0.000000,6.506724,365.583400,0.000000,0.000000,16.189091,115.964212,125.957564,0.000000,46.782935,57.080594,6.289964,24.115000,65.584005,8.045392,0.000000,0.000000,96.181134,11.615134,0.000000,173.591783,62.103359,77.900131,64.902822,12.057500,15.433600,5.168424,0.000000,47.500450,30.882634,0.000000,0.000000,0.000000,106.572673,7.620340,14.469041,11.485492,24.906937,114.784120,336.621285,0,0,0,0,0

37,09:00:09:15,25.432764,0.000000,27.104025,33.598227,0.000000,41.994958,30.024094,9.850160,0.000000,0.000000,1.649466,0.000000,6.506724,365.583400,0.000000,0.000000,16.189091,115.964212,125.957564,0.000000,46.782935,57.080594,6.289964,24.115000,65.584005,8.045392,0.000000,0.000000,96.181134,11.615134,0.000000,173.591783,62.103359,77.900131,64.902822,12.057500,15.433600,5.168424,0.000000,47.500450,30.882634,0.000000,0.000000,0.000000,106.572673,8.770336,14.469041,11.485492,24.906937,114.784120,336.621285,0,0,0,0,0

38,09:15-09:30,25.432764,0.000000,27.104025,33.598227,0.000000,41.994958,30.024094,9.850160,0.000000,0.000000,1.649466,0.000000,6.506724,365.583400,0.000000,0.000000,16.189091,115.964212,125.957564,0.000000,46.782935,57.080594,6.289964,24.115000,65.584005,8.045392,0.000000,0.000000,119.976948,11.615134,0.000000,173.591783,47.038682,77.900131,64.902822,12.057500,15.433600,5.168424,0.000000,47.500450,30.882634,0.000000,0.000000,0.000000,106.572673,8.770336,14.469041,11.485492,24.906937,114.784120,336.621285,0,0,0,0,0

39,09:30-09:45,25.432764,0.000000,27.104025,33.598227,0.000000,41.994958,20.016063,9.850160,0.000000,0.000000,1.649466,0.000000,6.506724,365.583400,0.000000,0.000000,16.189091,115.964212,92.688028,0.000000,46.782935,57.080594,12.579927,24.115000,65.584005,8.045392,0.000000,0.000000,96.181134,11.615134,0.000000,173.591783,47.038682,77.900131,64.902822,12.057500,15.433600,5.168424,0.000000,47.500450,30.882634,0.000000,0.000000,0.000000,106.572673,8.770336,14.469041,9.386908,24.906937,114.784120,336.621285,0,0,0,0,0

40,09:45-10:00,25.432764,0.000000,27.104025,33.598227,0.000000,41.994958,20.016063,9.850160,0.000000,0.000000,1.649466,0.000000,6.506724,365.583400,0.000000,0.000000,16.189091,115.964212,92.688028,0.000000,46.782935,57.080594,12.579927,24.115000,65.584005,8.045392,0.000000,0.000000,96.181134,11.615134,0.000000,173.591783,47.038682,77.900131,64.902822,12.057500,15.433600,5.168424,0.000000,47.500450,30.882634,0.000000,0.000000,0.000000,106.572673,8.770336,14.469041,9.500345,24.906937,114.784120,336.621285,0,0,0,0,0

41,10:00-10:15,25.432764,0.000000,27.104025,33.598227,0.000000,41.994958,20.016063,9.850160,0.000000,0.000000,1.649466,0.000000,6.506724,365.583400,0.000000,0.000000,16.189091,115.964212,92.688028,0.000000,46.782935,57.080594,12.579927,24.115000,65.584005,8.045392,0.000000,0.000000,96.181134,11.615134,0.000000,173.591783,47.038682,77.900131,64.902822,12.057500,15.433600,5.168424,0.000000,47.500450,30.882634,0.000000,0.000000,0.000000,106.572673,8.770336,14.469041,8.365976,24.906937,114.784120,336.621285,0,0,0,0,0

42,10:15-10:30,25.432764,0.000000,27.104025,33.598227,0.000000,41.994958,20.016063,9.850160,0.000000,0.000000,1.649466,0.000000,6.506724,365.583400,0.000000,0.000000,16.189091,115.964212,92.688028,0.000000,46.782935,57.080594,12.579927,24.115000,65.584005,8.045392,0.000000,0.000000,96.181134,11.615134,0.000000,173.591783,47.038682,77.900131,64.902822,12.057500,15.433600,5.168424,0.000000,47.500450,30.882634,0.000000,0.000000,0.000000,106.572673,8.770336,14.469041,8.365976,24.906937,114.784120,336.621285,0,0,0,0,0

43,10:30-10:45,25.432764,0.000000,27.104025,33.598227,0.000000,41.994958,20.016063,9.850160,0.000000,0.000000,1.649466,0.000000,6.506724,365.583400,0.000000,0.000000,16.189091,115.964212,92.688028,0.000000,46.782935,57.080594,12.579927,24.115000,65.584005,8.045392,0.000000,0.000000,96.181134,11.615134,0.000000,173.591783,47.038682,77.900131,64.902822,12.057500,15.433600,5.168424,0.000000,47.500450,45.791491,0.000000,0.000000,0.000000,106.572673,8.770336,14.469041,11.116822,24.906937,114.784120,336.621285,0,0,0,0,0

44,10:45-11:00,25.432764,0.000000,27.104025,33.598227,0.000000,41.994958,20.016063,9.850160,0.000000,0.000000,1.649466,0.000000,6.506724,365.583400,0.000000,0.000000,16.189091,115.964212,92.688028,0.000000,46.782935,57.080594,12.579927,24.115000,65.584005,8.045392,0.000000,0.000000,96.181134,11.615134,0.000000,173.591783,47.038682,77.900131,64.902822,12.057500,15.433600,5.168424,0.000000,47.500450,45.791491,0.000000,0.000000,0.000000,106.572673,11.073029,14.469041,11.116822,24.906937,114.784120,336.621285,0,0,0,0,0

45,11:00-11:15,25.432764,0.000000,27.104025,33.598227,0.000000,41.994958,20.016063,9.850160,0.000000,0.000000,1.649466,0.000000,6.506724,365.583400,0.000000,0.000000,16.189091,115.964212,92.688028,0.000000,46.782935,57.080594,12.579927,24.115000,65.584005,8.045392,0.000000,0.000000,96.181134,11.615134,0.000000,173.591783,44.886585,77.900131,64.902822,12.057500,15.433600,5.168424,0.000000,47.500450,30.882634,0.000000,0.000000,0.000000,106.572673,11.073029,14.469041,11.116822,24.906937,114.784120,336.621285,0,0,0,0,0

46,11:15-11:30,25.432764,0.000000,27.104025,33.598227,0.000000,41.994958,20.016063,9.850160,0.000000,0.000000,1.649466,0.000000,6.506724,365.583400,0.000000,0.000000,16.189091,115.964212,92.688028,0.000000,46.782935,57.080594,12.579927,24.115000,65.584005,8.045392,0.000000,0.000000,96.181134,11.615134,0.000000,173.591783,44.732864,77.339699,64.902822,12.057500,15.433600,5.168424,0.000000,47.500450,30.882634,0.000000,0.000000,0.000000,106.572673,11.073029,14.469041,11.116822,24.906937,114.784120,336.621285,0,0,0,0,0

47,11:30-11:45,25.432764,0.000000,27.104025,33.598227,0.000000,41.994958,20.016063,9.850160,0.000000,0.000000,1.649466,0.000000,6.506724,365.583400,0.000000,0.000000,4.120860,115.964212,92.688028,0.000000,46.782935,57.080594,6.289964,24.115000,65.584005,8.045392,0.000000,0.000000,96.181134,11.615134,0.000000,173.591783,44.732864,77.339699,64.902822,12.057500,15.433600,5.168424,0.000000,47.500450,31.947552,0.000000,0.000000,0.000000,106.572673,11.073029,14.469041,11.116822,24.906937,114.784120,336.621285,0,0,0,0,0

