Block,Time,KISHANGANGA,RIHAND1,NJPC,KOTESHWR,KOLDAM,URI,DADRT2,ANTA_LF,URI2,RAPPB,ANTA_GF,UNCHAHAR3,DADRI_LF,TEHRI,SALAL,TANDA2,DADRI_CRF,RIHAND3,AURY_CRF,UNCHAHAR1,ANTA_RF,BSIUL,NAPP,AURY_RF,AURY_LF,CHAMERA2,PARBATI3,SINGRAULI,RIHAND2,TANAKPUR,DULHASTI,ANTA_CRF,DADRI_RF,RAPPC,AURY_GF,DADRI_GF,JHAJJAR,UNCHAHAR4,SEWA2,SINGRAULI_HYDRO,DHAULIGNGA,UNCHAHAR2,RAMPUR,CHAMERA3,CHAMERA1,KHSTPP-II,TALA,SASAN,KHSTPP-I,KUDGI,BRBCL,FSTPP I & II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
7,01:30-01:45,0.000000,36.909094,148.457686,35.259853,0.000000,45.348180,540.668702,0.000000,30.553191,0.000000,0.000000,21.926986,0.000000,65.273544,83.107402,0.000000,0.000000,119.522827,0.000000,11.726448,0.000000,19.002743,37.159992,0.000000,0.000000,38.186531,15.379431,129.027750,114.167812,12.628482,31.744499,0.000000,0.000000,49.182189,0.000000,0.000000,553.804500,0.000000,15.274612,0.758055,35.365878,40.970032,0.000000,28.089204,41.230890,142.573852,26.994345,402.305625,31.093272,9.66,13.888390,13.772625,0,0,0,0,0

8,01:45-02:00,0.000000,38.656691,148.457686,35.259853,0.000000,50.149752,540.668702,0.000000,30.553191,0.000000,0.000000,21.926986,0.000000,65.273544,83.107402,0.000000,0.000000,119.522827,0.000000,11.726448,0.000000,19.002743,37.159992,0.000000,0.000000,38.186531,15.379431,129.027750,114.167812,12.628482,31.744499,0.000000,0.000000,49.182189,0.000000,0.000000,515.144500,0.000000,15.274612,0.758055,35.365878,40.970032,0.000000,28.089204,41.230890,142.573852,26.994345,402.305625,31.093272,9.66,14.497500,13.772625,0,0,0,0,0

9,02:00-02:15,0.000000,38.660000,148.457686,35.259853,0.000000,50.149752,482.678702,0.000000,31.333273,0.000000,0.000000,21.926986,0.000000,65.273544,83.107402,0.000000,0.000000,119.522827,0.000000,11.726448,0.000000,19.002743,37.159992,0.000000,0.000000,38.186531,3.075886,129.027750,114.167812,12.628482,31.744499,0.000000,0.000000,49.182189,0.000000,0.000000,447.489500,0.000000,15.274612,0.758055,35.365878,40.970032,0.000000,28.089204,41.230890,142.573852,26.994345,402.305625,31.093272,9.66,13.793256,13.772625,0,0,0,0,0

10,02:15-02:30,0.000000,38.660000,148.457686,35.259853,0.000000,45.348180,482.678702,0.000000,31.333273,0.000000,0.000000,21.926986,0.000000,65.273544,83.107402,0.000000,0.000000,119.522827,0.000000,11.726448,0.000000,19.002743,37.159992,0.000000,0.000000,38.186531,3.075886,129.027750,114.167812,12.628482,31.744499,0.000000,0.000000,49.182189,0.000000,0.000000,379.834500,0.000000,15.274612,0.758055,35.365878,40.970032,0.000000,28.089204,41.230890,142.573852,26.994345,402.305625,31.093272,9.66,13.601193,13.772625,0,0,0,0,0

11,02:30-02:45,0.000000,38.660000,148.457686,35.259853,0.000000,45.348180,482.678702,0.000000,30.553191,0.000000,0.000000,21.926986,0.000000,65.273544,83.107402,0.000000,0.000000,119.522827,0.000000,11.726448,0.000000,19.002743,37.159992,0.000000,0.000000,38.186531,3.075886,129.027750,114.167812,12.628482,31.744499,0.000000,0.000000,49.182189,0.000000,0.000000,348.906500,0.000000,15.274612,0.758055,35.365878,40.970032,0.000000,28.089204,41.230890,142.573852,26.994345,402.305625,31.093272,9.66,13.855993,13.772625,0,0,0,0,0

12,02:45-03:00,0.000000,38.660000,148.457686,35.259853,0.000000,45.348180,482.678702,0.000000,30.553191,0.000000,0.000000,21.926986,0.000000,65.273544,83.107402,0.000000,0.000000,119.522827,0.000000,11.726448,0.000000,19.002743,37.159992,0.000000,0.000000,38.186531,3.075886,129.027750,114.167812,12.628482,31.744499,0.000000,0.000000,49.182189,0.000000,0.000000,348.906500,0.000000,15.274612,0.758055,35.365878,40.970032,0.000000,28.089204,41.230890,142.573852,26.994345,402.305625,31.093272,9.66,13.947366,13.772625,0,0,0,0,0

13,03:00-03:15,0.000000,38.660000,148.457686,35.259853,0.000000,45.348180,482.678702,0.000000,30.553191,0.000000,0.000000,21.926986,0.000000,65.273544,81.422792,0.000000,0.000000,119.522827,0.000000,11.726448,0.000000,19.002743,37.159992,0.000000,0.000000,38.186531,0.000000,129.027750,114.167812,12.628482,31.744499,0.000000,0.000000,49.182189,0.000000,0.000000,348.906500,0.000000,15.274612,0.758055,35.365878,40.970032,0.000000,28.089204,41.230890,142.573852,26.994345,402.305625,31.093272,9.66,14.497500,13.772625,0,0,0,0,0

14,03:15-03:30,0.000000,38.660000,148.457686,35.259853,0.000000,45.348180,435.089923,0.000000,30.553191,0.000000,0.000000,21.926986,0.000000,65.273544,81.422792,0.000000,0.000000,119.522827,0.000000,11.726448,0.000000,19.002743,37.159992,0.000000,0.000000,38.186531,0.000000,129.027750,114.167812,12.628482,31.744499,0.000000,0.000000,49.182189,0.000000,0.000000,348.906500,0.000000,15.274612,0.758055,35.365878,40.970032,0.000000,28.089204,41.230890,142.573852,26.994345,402.305625,31.093272,9.66,14.497500,13.772625,0,0,0,0,0

15,03:30-03:45,0.000000,38.660000,148.457686,35.259853,0.000000,50.149752,434.353702,0.000000,30.553191,0.000000,0.000000,21.926986,0.000000,65.273544,81.422792,0.000000,0.000000,119.522827,0.000000,11.726448,0.000000,19.002743,37.159992,0.000000,0.000000,38.186531,0.000000,129.027750,114.167812,12.628482,31.744499,0.000000,0.000000,49.182189,0.000000,0.000000,348.906500,0.000000,15.274612,0.758055,35.365878,40.970032,0.000000,28.089204,41.230890,142.573852,26.994345,402.305625,31.093272,9.66,14.497500,13.772625,0,0,0,0,0

16,03:45-04:00,0.000000,38.660000,148.457686,35.259853,0.000000,50.149752,376.363702,0.000000,30.553191,0.000000,0.000000,21.926986,0.000000,65.273544,81.422792,0.000000,0.000000,119.522827,0.000000,11.726448,0.000000,19.002743,37.159992,0.000000,0.000000,38.186531,0.000000,129.027750,114.167812,11.390396,31.744499,0.000000,0.000000,49.182189,0.000000,0.000000,348.906500,0.000000,15.274612,0.758055,35.365878,40.970032,0.000000,28.089204,41.230890,142.573852,26.994345,402.305625,31.093272,9.66,14.497500,13.772625,0,0,0,0,0

17,04:00-04:15,0.000000,38.660000,148.457686,35.259853,0.000000,45.348180,363.661672,0.000000,30.553191,0.000000,0.000000,21.926986,0.000000,65.273544,81.422792,0.000000,0.000000,119.522827,0.000000,11.726448,0.000000,19.002743,37.159992,0.000000,0.000000,38.186531,0.000000,129.027750,114.167812,11.390396,31.744499,0.000000,0.000000,49.182189,0.000000,0.000000,348.906500,0.000000,15.274612,0.758055,35.365878,40.970032,0.000000,28.089204,41.230890,142.573852,26.994345,402.305625,31.093272,9.66,14.497500,13.772625,0,0,0,0,0

18,04:15-04:30,0.000000,38.660000,148.457686,35.259853,0.000000,45.348180,364.382565,0.000000,30.553191,0.000000,0.000000,21.926986,0.000000,65.273544,81.422792,0.000000,0.000000,119.522827,0.000000,11.726448,0.000000,19.002743,37.159992,0.000000,0.000000,38.186531,0.000000,129.027750,114.167812,11.390396,31.744499,0.000000,0.000000,49.182189,0.000000,0.000000,348.906500,0.000000,15.274612,0.758055,35.365878,40.970032,0.000000,28.089204,41.230890,142.573852,26.994345,402.305625,31.093272,9.66,14.497500,13.772625,0,0,0,0,0

19,04:30-04:45,0.000000,41.937695,148.457686,35.259853,0.000000,45.348180,378.868000,0.000000,30.553191,0.000000,0.000000,14.101718,0.000000,65.273544,81.422792,0.000000,0.000000,119.522827,0.000000,10.657501,0.000000,12.668495,37.159992,0.000000,0.000000,38.186531,0.000000,132.920329,114.167812,11.390396,31.744499,0.000000,0.000000,49.182189,0.000000,0.000000,348.906500,0.000000,15.274612,0.832012,35.365878,40.970032,0.000000,28.089204,41.230890,142.573852,26.994345,402.305625,31.093272,9.66,14.497500,13.772625,0,0,0,0,0

20,04:45-05:00,0.000000,44.400614,148.457686,35.259853,0.000000,45.348180,378.868000,0.000000,30.553191,0.000000,0.000000,14.101718,0.000000,65.273544,81.422792,0.000000,0.000000,119.522827,0.000000,10.657501,0.000000,12.668495,37.159992,0.000000,0.000000,38.186531,3.075886,132.920329,114.167812,11.390396,31.744499,0.000000,0.000000,49.182189,0.000000,0.000000,348.906500,0.000000,15.274612,0.832012,35.365878,40.970032,0.000000,28.089204,41.230890,142.573852,26.994345,402.305625,31.093272,9.66,14.497500,13.772625,0,0,0,0,0

21,05:00-05:15,0.000000,44.459000,148.457686,35.259853,0.000000,45.348180,364.838337,0.000000,30.553191,0.000000,0.000000,13.572574,0.000000,65.273544,81.422792,0.000000,0.000000,119.522827,0.000000,10.657501,0.000000,12.668495,37.159992,0.000000,0.000000,38.186531,8.612482,132.920329,114.167812,11.390396,31.744499,0.000000,0.000000,49.182189,0.000000,0.000000,348.906500,0.000000,15.274612,0.832012,35.365878,31.674525,0.000000,28.089204,41.230890,142.573852,26.994345,402.305625,31.093272,9.66,14.497500,13.772625,0,0,0,0,0

22,05:15-05:30,0.000000,44.459000,148.457686,35.259853,0.000000,45.348180,364.838337,0.000000,30.553191,0.000000,0.000000,13.572574,0.000000,65.273544,81.422792,0.000000,0.000000,119.522827,0.000000,10.657501,0.000000,12.668495,37.159992,0.000000,0.000000,38.186531,31.605346,132.920329,114.167812,11.390396,31.744499,0.000000,0.000000,49.182189,0.000000,0.000000,348.906500,0.000000,15.274612,0.832012,35.365878,31.674525,0.000000,28.089204,41.230890,142.573852,26.994345,402.305625,25.585706,9.66,14.497500,10.623188,0,0,0,0,0

23,05:30-05:45,0.000000,44.459000,148.457686,35.259853,0.000000,45.348180,363.243241,0.000000,30.553191,0.000000,0.000000,13.294506,0.000000,65.273544,81.422792,0.000000,0.000000,119.522827,0.000000,10.653549,0.000000,12.668495,37.159992,0.000000,0.000000,38.186531,31.605346,132.920329,114.167812,6.190432,31.744499,0.000000,0.000000,49.182189,0.000000,0.000000,348.906500,0.000000,15.274612,0.832012,35.365878,31.674525,0.000000,28.089204,41.230890,124.607147,26.994345,402.305625,23.694521,9.66,14.497500,10.623188,0,0,0,0,0

24,05:45-06:00,0.000000,44.459000,148.457686,35.259853,0.000000,45.348180,363.740241,0.000000,30.553191,0.000000,0.000000,13.294506,0.000000,65.273544,81.422792,0.000000,0.000000,119.522827,0.000000,10.653549,0.000000,12.668495,37.159992,0.000000,0.000000,38.186531,31.605346,132.920329,114.167812,6.190432,31.744499,0.000000,0.000000,49.182189,0.000000,0.000000,348.906500,0.000000,15.274612,0.832012,35.365878,31.674525,0.000000,28.089204,41.230890,99.287772,26.994345,402.305625,23.694521,9.66,14.497500,10.623188,0,0,0,0,0

25,06:00-06:15,0.000000,44.459000,148.457686,35.259853,0.000000,45.348180,363.792276,0.000000,30.553191,0.000000,0.000000,13.360407,0.000000,65.273544,81.422792,0.000000,0.000000,119.522827,0.000000,10.691492,0.000000,12.668495,37.159992,0.000000,0.000000,38.186531,31.605346,132.920329,114.167812,6.190432,31.744499,0.000000,0.000000,49.182189,0.000000,0.000000,348.906500,0.000000,15.274612,0.832012,35.365878,31.674525,0.000000,28.089204,41.230890,142.573852,26.994345,402.305625,23.694521,9.66,14.497500,10.623188,0,0,0,0,0

26,06:15-06:30,0.000000,44.459000,148.457686,35.259853,0.000000,50.149752,363.733548,0.000000,30.553191,0.000000,0.000000,13.360407,0.000000,65.273544,81.422792,0.000000,0.000000,119.522827,0.000000,10.691492,0.000000,12.668495,37.159992,0.000000,0.000000,38.186531,31.605346,132.920329,114.167812,6.190432,31.744499,0.000000,0.000000,49.182189,0.000000,0.000000,348.906500,0.000000,15.274612,0.832012,35.365878,31.674525,0.000000,28.089204,41.230890,99.287772,26.994345,402.305625,23.694521,9.66,14.497500,10.623188,0,0,0,0,0

27,06:30-06:45,0.000000,44.459000,148.457686,35.259853,0.000000,50.149752,357.869935,0.000000,30.553191,0.000000,0.000000,11.554990,0.000000,65.273544,81.422792,0.000000,0.000000,119.522827,0.000000,10.520808,0.000000,12.668495,37.159992,0.000000,0.000000,38.186531,15.994608,132.920329,114.167812,8.666606,31.744499,0.000000,0.000000,49.182189,0.000000,0.000000,348.906500,0.000000,15.274612,0.832012,35.365878,31.674525,0.000000,28.089204,41.230890,94.455272,26.994345,402.305625,23.694521,9.66,14.497500,10.623188,0,0,0,0,0

28,06:45-07:00,0.000000,44.459000,148.457686,35.259853,0.000000,45.348180,355.869290,0.000000,30.553191,0.000000,0.000000,11.554990,0.000000,65.273544,81.422792,0.000000,0.000000,119.522827,0.000000,10.520808,0.000000,12.668495,37.159992,0.000000,0.000000,38.186531,3.075886,132.920329,114.167812,8.666606,31.744499,0.000000,0.000000,49.182189,0.000000,0.000000,348.906500,0.000000,15.274612,0.832012,35.365878,31.674525,0.000000,28.089204,41.230890,94.455272,26.994345,402.305625,23.694521,9.66,14.497500,10.623188,0,0,0,0,0

29,07:00-07:15,0.000000,44.459000,148.457686,35.259853,0.000000,45.348180,355.869290,0.000000,30.553191,0.000000,0.000000,11.554990,0.000000,65.273544,81.422792,0.000000,0.000000,119.522827,0.000000,10.520808,0.000000,12.668495,37.159992,0.000000,0.000000,38.186531,3.075886,132.920329,114.167812,8.666606,31.744499,0.000000,0.000000,49.182189,0.000000,0.000000,348.906500,0.000000,15.274612,0.832012,35.365878,31.674525,0.000000,28.089204,41.230890,94.455272,26.994345,402.305625,23.694521,9.66,14.497500,10.623188,0,0,0,0,0

30,07:15-07:30,0.000000,44.459000,148.457686,35.259853,0.000000,45.348180,355.869290,0.000000,30.553191,0.000000,0.000000,11.554990,0.000000,65.273544,81.422792,0.000000,0.000000,119.522827,0.000000,10.520808,0.000000,12.668495,37.159992,0.000000,0.000000,38.186531,3.075886,132.920329,114.167812,8.666606,31.744499,0.000000,0.000000,49.182189,0.000000,0.000000,348.906500,0.000000,15.274612,0.832012,35.365878,31.674525,0.000000,28.089204,41.230890,94.455272,26.994345,402.305625,23.694521,9.66,14.497500,10.623188,0,0,0,0,0

31,07:30-07:45,0.000000,44.459000,148.457686,35.259853,0.000000,45.348180,355.869290,0.000000,30.553191,0.000000,0.000000,11.554990,0.000000,65.273544,81.422792,0.000000,0.000000,119.522827,0.000000,10.520808,0.000000,12.668495,37.159992,0.000000,0.000000,38.186531,0.000000,132.920329,114.167812,8.666606,31.744499,0.000000,0.000000,49.182189,0.000000,0.000000,348.906500,0.000000,15.274612,0.832012,35.365878,19.875198,0.000000,28.089204,41.230890,65.209852,26.994345,402.305625,15.308587,9.66,14.497500,8.330747,0,0,0,0,0

32,07:45:08:00,0.000000,44.459000,148.457686,35.259853,0.000000,45.348180,355.869290,0.000000,30.553191,0.000000,0.000000,11.554990,0.000000,65.273544,81.422792,0.000000,0.000000,119.522827,0.000000,10.520808,0.000000,12.668495,37.159992,0.000000,0.000000,38.186531,0.000000,132.920329,114.167812,11.390396,31.744499,0.000000,0.000000,49.182189,0.000000,0.000000,348.906500,0.000000,15.274612,0.832012,35.365878,19.875198,0.000000,28.089204,41.230890,65.209852,26.994345,402.305625,15.308587,9.66,14.497500,8.330747,0,0,0,0,0

33,08:00-08:15,0.000000,43.492500,148.457686,35.259853,0.000000,45.348180,363.562387,0.000000,30.553191,0.000000,0.000000,13.360407,0.000000,65.273544,81.422792,0.000000,0.000000,119.522827,0.000000,10.691492,0.000000,12.668495,37.159992,0.000000,0.000000,38.186531,0.000000,132.920329,114.167812,1.238086,31.744499,0.000000,0.000000,49.182189,0.000000,0.000000,348.906500,0.000000,15.274612,0.832012,35.365878,19.633563,0.000000,28.089204,41.230890,65.209852,26.994345,402.305625,15.308587,45.43,14.497500,8.330747,0,0,0,0,0

34,08:15-08:30,0.000000,43.492500,148.457686,35.259853,0.000000,45.348180,363.562387,0.000000,30.553191,0.000000,0.000000,13.360407,0.000000,65.273544,81.422792,0.000000,0.000000,119.522827,0.000000,10.691492,0.000000,12.668495,37.159992,0.000000,0.000000,38.186531,0.000000,132.920329,114.167812,1.238086,31.744499,0.000000,0.000000,49.182189,0.000000,0.000000,348.906500,0.000000,15.274612,0.832012,35.365878,19.633563,0.000000,28.089204,41.230890,65.209852,26.994345,402.305625,15.308587,60.89,14.497500,8.330747,0,0,0,0,0

35,08:30-08:45,0.000000,43.492500,148.457686,35.259853,0.000000,45.348180,363.562387,0.000000,30.553191,0.000000,0.000000,13.360407,0.000000,65.273544,81.422792,0.000000,0.000000,119.522827,0.000000,10.691492,0.000000,12.668495,37.159992,0.000000,0.000000,38.186531,0.000000,132.920329,114.167812,1.238086,31.744499,0.000000,0.000000,49.182189,0.000000,0.000000,348.906500,0.000000,15.274612,0.832012,35.365878,19.633563,0.000000,28.089204,41.230890,65.209852,26.994345,402.305625,15.308587,74.42,14.497500,8.330747,0,0,0,0,0

36,08:45:09:00,0.000000,43.492500,148.457686,35.259853,0.000000,45.348180,363.562387,0.000000,30.553191,0.000000,0.000000,13.360407,0.000000,65.273544,81.422792,0.000000,0.000000,119.522827,0.000000,10.691492,0.000000,12.668495,37.159992,0.000000,0.000000,38.186531,0.000000,132.920329,114.167812,1.238086,31.744499,0.000000,0.000000,49.182189,0.000000,0.000000,348.906500,0.000000,15.274612,0.832012,35.365878,19.633563,0.000000,28.089204,41.230890,65.209852,26.994345,402.305625,15.308587,91.82,14.497500,8.330747,0,0,0,0,0

37,09:00:09:15,0.000000,43.492500,148.457686,35.259853,0.000000,45.348180,363.562387,0.000000,30.553191,0.000000,0.000000,13.360407,0.000000,65.273544,81.422792,0.000000,0.000000,119.522827,0.000000,10.691492,0.000000,12.668495,37.159992,0.000000,0.000000,38.186531,0.000000,132.920329,114.167812,1.238086,31.744499,0.000000,0.000000,49.182189,0.000000,0.000000,348.906500,0.000000,15.274612,0.832012,35.365878,18.616300,0.000000,28.089204,41.230890,65.209852,26.426043,402.305625,15.308587,77.32,14.497500,8.330747,0,0,0,0,0

38,09:15-09:30,0.000000,43.492500,148.457686,35.259853,0.000000,45.348180,363.562387,0.000000,30.553191,0.000000,0.000000,13.360407,0.000000,65.273544,81.422792,0.000000,0.000000,119.522827,0.000000,10.691492,0.000000,12.668495,37.159992,0.000000,0.000000,38.186531,0.000000,132.920329,114.167812,1.238086,31.744499,0.000000,0.000000,49.182189,0.000000,0.000000,348.906500,0.000000,15.274612,0.832012,35.365878,18.616300,0.000000,28.089204,41.230890,65.209852,26.426043,402.305625,15.308587,86.98,14.497500,8.330747,0,0,0,0,0

39,09:30-09:45,0.000000,43.492500,148.457686,35.259853,0.000000,45.348180,364.295045,0.000000,30.553191,0.000000,0.000000,15.557267,0.000000,65.273544,81.422792,0.000000,0.000000,119.522827,0.000000,11.726448,0.000000,12.668495,37.159992,0.000000,0.000000,38.186531,0.000000,132.920329,114.167812,11.390396,31.744499,0.000000,0.000000,49.182189,0.000000,0.000000,348.906500,0.000000,15.274612,0.832012,35.365878,26.016033,0.000000,28.089204,41.230890,94.455272,26.426043,402.305625,23.694521,101.48,14.497500,10.623188,0,0,0,0,0

40,09:45-10:00,0.000000,43.492500,148.457686,35.259853,0.000000,45.348180,364.599874,0.000000,30.553191,0.000000,0.000000,15.557267,0.000000,65.273544,81.422792,0.000000,0.000000,119.522827,0.000000,11.726448,0.000000,12.668495,37.159992,0.000000,0.000000,38.186531,0.000000,132.920329,114.167812,11.390396,31.744499,0.000000,0.000000,49.182189,0.000000,0.000000,348.906500,0.000000,15.274612,0.832012,35.365878,26.100622,0.000000,28.089204,41.230890,94.455272,26.426043,402.305625,23.694521,111.15,14.497500,10.623188,0,0,0,0,0

41,10:00-10:15,0.000000,43.492500,148.457686,35.259853,0.000000,45.348180,364.616145,0.000000,31.333273,0.000000,0.000000,15.557267,0.000000,65.273544,81.422792,0.000000,0.000000,119.522827,0.000000,11.726448,0.000000,12.668495,37.159992,0.000000,0.000000,38.186531,0.000000,132.920329,114.167812,11.390396,31.744499,0.000000,0.000000,49.182189,0.000000,0.000000,348.906500,0.000000,15.274612,0.832012,35.365878,26.100622,0.000000,28.089204,41.230890,94.455272,26.426043,403.362734,23.694521,120.81,14.497500,10.623188,0,0,0,0,0

42,10:15-10:30,0.000000,43.492500,148.457686,35.259853,0.000000,45.348180,364.611215,0.000000,31.333273,0.000000,0.000000,15.557267,0.000000,65.273544,81.422792,0.000000,0.000000,119.522827,0.000000,11.726448,0.000000,12.668495,37.159992,0.000000,0.000000,38.186531,0.000000,132.920329,114.167812,11.390396,31.744499,0.000000,0.000000,49.182189,0.000000,0.000000,348.906500,0.000000,15.274612,0.832012,35.365878,26.100622,0.000000,28.089204,41.230890,94.455272,26.426043,403.392938,23.694521,130.48,14.497500,10.623188,0,0,0,0,0

43,10:30-10:45,0.000000,43.492500,148.457686,35.259853,0.000000,45.348180,364.616145,0.000000,31.333273,0.000000,0.000000,15.557267,0.000000,65.273544,81.422792,0.000000,0.000000,119.522827,0.000000,11.726448,0.000000,12.668495,37.159992,0.000000,0.000000,38.186531,0.000000,132.920329,114.167812,11.390396,31.744499,0.000000,0.000000,49.182189,0.000000,0.000000,348.906500,0.000000,15.274612,0.832012,35.365878,26.100622,0.000000,28.089204,41.230890,94.455272,22.732080,403.392938,23.694521,135.31,14.497500,10.623188,0,0,0,0,0

44,10:45-11:00,0.000000,43.492500,148.457686,35.259853,0.000000,45.348180,364.611215,0.000000,31.333273,0.000000,0.000000,15.557267,0.000000,65.273544,81.422792,0.000000,0.000000,119.522827,0.000000,11.726448,0.000000,12.668495,37.159992,0.000000,0.000000,38.186531,0.000000,132.920329,114.167812,11.390396,31.744499,0.000000,0.000000,49.182189,0.000000,0.000000,348.906500,0.000000,15.274612,0.832012,35.365878,26.100622,0.000000,28.089204,41.230890,94.455272,22.732080,403.392938,23.694521,135.31,14.497500,10.623188,0,0,0,0,0

45,11:00-11:15,0.000000,43.492500,148.457686,35.259853,0.000000,45.348180,364.616145,0.000000,30.553191,0.000000,0.000000,15.557267,0.000000,65.273544,81.422792,0.000000,0.000000,119.522827,0.000000,11.726448,0.000000,12.668495,37.159992,0.000000,0.000000,38.186531,0.000000,132.920329,114.167812,11.390396,31.744499,0.000000,0.000000,49.182189,0.000000,0.000000,348.906500,0.000000,15.274612,0.832012,35.365878,25.134122,0.000000,28.089204,41.230890,94.455272,24.152835,403.392938,24.661021,135.31,14.497500,10.623188,0,0,0,0,0

46,11:15-11:30,0.000000,43.492500,148.457686,35.259853,0.000000,45.348180,364.611215,0.000000,30.553191,0.000000,0.000000,15.557267,0.000000,65.273544,81.422792,0.000000,0.000000,119.522827,0.000000,11.726448,0.000000,12.668495,37.159992,0.000000,0.000000,38.186531,0.000000,132.920329,114.167812,11.390396,31.744499,0.000000,0.000000,49.182189,0.000000,0.000000,348.906500,0.000000,15.274612,0.832012,35.365878,25.134122,0.000000,28.089204,41.230890,94.455272,24.152835,403.392938,24.661021,135.31,14.497500,10.623188,0,0,0,0,0

