Block,Time,KHSTPP-II,BRBCL,KUDGI,TALA,SASAN,UNCHAHAR3,KHSTPP-I,FSTPP I & II,JHAJJAR,SINGRAULI,DADRI_CRF,ANTA_CRF,RAPPC,SALAL,ANTA_GF,RAPPB,KOLDAM,PARBATI3,DADRI_RF,RIHAND2,DADRI_LF,AURY_LF,SINGRAULI_HYDRO,AURY_GF,DADRT2,DADRI_GF,ANTA_LF,KISHANGANGA,TANAKPUR,RIHAND1,DHAULIGNGA,CHAMERA1,SEWA2,KOTESHWR,ANTA_RF,URI2,URI,BSIUL,UNCHAHAR1,TEHRI,RIHAND3,CHAMERA2,NJPC,DULHASTI,UNCHAHAR2,NAPP,RAMPUR,CHAMERA3,TANDA2,UNCHAHAR4,AURY_CRF,AURY_RF,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
14,03:15-03:30,142.750749,16.103357,19.35,0.000000,405.243729,25.854802,39.942785,16.141236,636.640056,137.413400,0.000000,0.000000,53.407983,78.712718,0.000000,0.000000,2.350658,3.239850,9.677000,115.727243,0.000000,0.000000,0.976787,0.000000,623.769066,0.000000,0.000000,2.113900,6.817930,44.173273,37.135857,40.786697,16.053045,8.668942,0.000000,32.779383,47.006995,12.684225,20.084614,25.034071,121.248253,40.512341,154.849101,50.308022,41.659485,39.004764,1.697909,29.586066,1.347745,0.783837,0.000000,0.000000,0,0,0,0,0

15,03:30-03:45,142.750749,16.110318,19.35,0.000000,405.243729,25.854802,39.942785,16.141236,636.640056,137.413400,0.000000,0.000000,53.407983,78.712718,0.000000,0.000000,2.350658,3.239850,9.677000,115.727243,0.000000,0.000000,0.976787,0.000000,623.769066,0.000000,0.000000,2.113900,11.776425,44.173273,37.135857,40.786697,16.053045,8.668942,0.000000,32.779383,44.870314,12.684225,20.084614,25.034071,121.248253,40.512341,154.849101,50.308022,41.659485,39.004764,1.697909,29.586066,1.347745,0.783837,0.000000,0.000000,0,0,0,0,0

16,03:45-04:00,142.750749,15.426541,19.35,0.000000,405.243729,25.854802,39.942785,16.141236,636.640056,137.413400,0.000000,0.000000,53.407983,78.712718,0.000000,0.000000,2.350658,3.239850,9.677000,115.727243,0.000000,0.000000,0.976787,0.000000,604.415066,0.000000,0.000000,2.113900,11.776425,44.173273,37.135857,40.786697,16.053045,8.668942,0.000000,32.779383,44.870314,12.684225,20.084614,25.034071,121.248253,40.512341,154.849101,50.308022,41.659485,39.004764,1.697909,29.586066,1.347745,0.783837,0.000000,0.000000,0,0,0,0,0

17,04:00-04:15,142.750749,14.122759,19.35,0.000000,405.243729,25.854802,39.942785,16.141236,636.640056,137.413400,0.000000,0.000000,53.407983,78.712718,0.000000,0.000000,2.350658,3.239850,9.677000,115.727243,0.000000,0.000000,0.995939,0.000000,546.353066,0.000000,0.000000,2.113900,11.776425,44.173273,37.135857,40.786697,16.053045,8.668942,0.000000,32.779383,44.870314,12.684225,20.084614,25.034071,121.248253,40.512341,154.849101,50.308022,41.659485,39.004764,1.697909,29.586066,1.347745,0.783837,0.000000,0.000000,0,0,0,0,0

18,04:15-04:30,142.750749,14.902551,19.35,0.000000,405.243729,25.854802,39.942785,16.141236,636.640056,137.413400,0.000000,0.000000,53.407983,78.712718,0.000000,0.000000,2.350658,3.239850,9.677000,115.727243,0.000000,0.000000,0.995939,0.000000,522.160566,0.000000,0.000000,2.113900,6.817930,44.173273,37.135857,40.786697,16.053045,8.668942,0.000000,32.779383,44.870314,12.684225,20.084614,16.689381,121.248253,40.512341,154.849101,50.308022,41.659485,39.004764,1.697909,29.586066,1.347745,0.783837,0.000000,0.000000,0,0,0,0,0

19,04:30-04:45,142.750749,16.588649,19.35,0.000000,405.243729,25.854802,39.942785,16.141236,636.640056,133.162741,0.000000,0.000000,53.407983,78.712718,0.000000,0.000000,2.350658,6.479698,9.677000,115.727243,0.000000,0.000000,0.995939,0.000000,473.775566,0.000000,0.000000,2.113900,6.817930,44.173273,37.135857,40.786697,16.053045,8.668942,0.000000,32.779383,44.870314,12.684225,20.084614,0.000000,121.248253,40.512341,154.849101,50.308022,41.659485,39.004764,1.697909,29.586066,1.347745,0.783837,0.000000,0.000000,0,0,0,0,0

20,04:45-05:00,142.750749,14.457072,19.35,0.000000,405.243729,18.228952,39.942785,16.141236,628.228518,133.162741,0.000000,0.000000,53.407983,78.712718,0.000000,0.000000,2.350658,10.367517,9.677000,115.727243,0.000000,0.000000,0.995939,0.000000,439.906066,0.000000,0.000000,2.113900,6.817930,44.173273,37.135857,40.786697,16.053045,8.668942,0.000000,32.779383,44.870314,19.026337,14.079938,0.000000,121.248253,40.512341,154.849101,50.308022,41.659485,39.004764,1.697909,29.586066,1.347745,0.078384,0.000000,0.000000,0,0,0,0,0

21,05:00-05:15,142.750749,15.443022,19.35,0.000000,405.243729,18.228952,39.942785,16.141236,628.228518,133.162741,0.000000,0.000000,53.407983,78.712718,0.000000,0.000000,2.350658,14.255336,9.677000,115.727243,0.000000,0.000000,0.995939,0.000000,439.906066,0.000000,0.000000,2.113900,4.958495,44.173273,37.135857,40.786697,16.053045,8.668942,0.000000,32.779383,44.870314,19.026337,14.079938,0.000000,121.248253,40.512341,154.849101,50.308022,41.659485,39.004764,1.697909,29.586066,1.347745,0.078384,0.000000,0.000000,0,0,0,0,0

22,05:15-05:30,142.750749,16.743938,19.35,0.000000,405.243729,18.228952,39.942785,16.141236,628.228518,133.162741,0.000000,0.000000,53.407983,78.712718,0.000000,0.000000,2.350658,66.580197,9.677000,115.727243,0.000000,0.000000,0.995939,0.000000,439.906066,0.000000,0.000000,2.113900,4.958495,44.173273,37.135857,40.786697,16.053045,8.668942,0.000000,32.779383,44.870314,19.026337,14.079938,0.000000,121.248253,40.512341,154.849101,50.308022,28.875394,39.004764,1.697909,29.586066,1.347745,0.211951,0.000000,0.000000,0,0,0,0,0

23,05:30-05:45,142.750749,17.723950,19.35,0.000000,405.243729,18.228952,27.240174,11.954966,628.228518,133.162741,0.000000,0.000000,53.407983,78.712718,0.000000,0.000000,2.350658,66.580197,9.677000,115.727243,0.000000,0.000000,0.995939,0.000000,439.906066,0.000000,0.000000,2.113900,6.817930,44.173273,37.135857,40.786697,16.053045,8.668942,0.000000,32.779383,44.870314,19.026337,14.079938,0.000000,121.248253,40.512341,154.849101,50.308022,28.875394,39.004764,1.697909,29.586066,1.347745,0.211951,0.000000,0.000000,0,0,0,0,0

24,05:45-06:00,142.750749,18.058980,19.35,0.000000,405.243729,18.228952,27.240174,11.954966,628.228518,133.162741,0.000000,0.000000,53.407983,78.712718,0.000000,0.000000,2.350658,66.580197,9.677000,115.727243,0.000000,0.000000,0.995939,0.000000,439.906066,0.000000,0.000000,2.113900,6.817930,44.173273,37.135857,40.786697,16.053045,8.668942,0.000000,32.779383,44.870314,19.026337,14.079938,0.000000,121.248253,40.512341,154.849101,50.308022,28.875394,39.004764,1.697909,29.586066,1.347745,0.211951,0.000000,0.000000,0,0,0,0,0

25,06:00-06:15,142.750749,19.353960,19.35,0.000000,405.243729,12.297825,27.240174,11.954966,519.362268,133.162741,0.000000,0.000000,53.407983,78.712718,0.000000,0.000000,2.350658,66.580197,9.677000,115.727243,0.000000,0.000000,0.995939,0.000000,366.215564,0.000000,0.000000,2.113900,6.817930,44.173273,37.135857,40.786697,16.053045,8.170728,0.000000,32.779383,44.870314,19.026337,11.457573,0.000000,121.248253,40.512341,154.849101,50.308022,28.875394,39.004764,1.697909,29.586066,1.347745,0.211951,0.000000,0.000000,0,0,0,0,0

26,06:15-06:30,142.750749,19.353960,19.35,0.000000,405.243729,12.297825,27.240174,11.954966,431.085287,133.162741,0.000000,0.000000,53.407983,78.712718,0.000000,0.000000,1.762995,66.580197,9.677000,115.727243,0.000000,0.000000,0.995939,0.000000,359.895691,0.000000,0.000000,2.113900,6.817930,44.173273,37.135857,40.786697,16.053045,8.170728,0.000000,32.779383,44.870314,19.026337,11.457573,0.000000,121.248253,40.512341,154.849101,50.308022,28.875394,39.004764,1.697909,29.586066,1.347745,0.211951,0.000000,0.000000,0,0,0,0,0

27,06:30-06:45,142.750749,19.353960,19.35,0.000000,405.243729,12.297825,27.240174,12.747319,411.731287,133.162741,0.000000,0.000000,53.407983,78.712718,0.000000,0.000000,1.762995,66.580197,9.677000,115.727243,0.000000,0.000000,0.995939,0.000000,359.217777,0.000000,0.000000,2.113900,6.817930,44.173273,37.135857,40.786697,16.053045,8.170728,0.000000,32.779383,44.870314,19.026337,11.457573,0.000000,121.248253,40.512341,154.849101,50.308022,24.983870,39.004764,1.697909,29.586066,1.347745,0.211951,0.000000,0.000000,0,0,0,0,0

28,06:45-07:00,142.750749,16.716812,19.35,0.000000,405.243729,12.297825,27.240174,12.747319,348.680548,133.162741,0.000000,0.000000,53.407983,78.712718,0.000000,0.000000,1.762995,9.071578,0.000000,115.727243,0.000000,0.000000,0.995939,0.000000,359.217777,0.000000,0.000000,2.113900,6.817930,44.173273,37.135857,40.786697,16.053045,8.170728,0.000000,32.779383,44.870314,12.684225,11.457573,0.000000,121.248253,40.512341,154.849101,50.308022,23.294087,39.004764,1.697909,29.586066,1.347745,0.211951,0.000000,0.000000,0,0,0,0,0

29,07:00-07:15,142.750749,19.353960,19.35,0.000000,399.539138,11.679539,27.240174,12.747319,346.384404,133.162741,0.000000,0.000000,53.407983,77.588251,0.000000,0.000000,1.175330,3.628631,0.000000,115.727243,0.000000,0.000000,0.995939,0.000000,359.306145,0.000000,0.000000,2.113900,6.817930,44.173273,37.135857,40.786697,16.053045,8.170728,0.000000,32.779383,44.870314,6.342112,11.047473,0.000000,121.248253,40.512341,154.849101,33.423786,23.294087,39.004764,1.697909,29.586066,1.347745,0.224056,0.000000,0.000000,0,0,0,0,0

30,07:15-07:30,142.750749,19.353960,19.35,0.000000,399.539138,11.679539,27.240174,12.747319,346.384404,133.162741,0.000000,0.000000,53.407983,77.588251,0.000000,0.000000,1.175330,3.628631,0.000000,115.727243,0.000000,0.000000,0.995939,0.000000,359.306145,0.000000,0.000000,2.113900,6.817930,44.173273,37.135857,40.786697,16.053045,8.170728,0.000000,32.779383,44.870314,6.342112,11.047473,0.000000,121.248253,40.512341,154.849101,33.423786,23.294087,39.004764,1.697909,29.586066,1.347745,0.224056,0.000000,0.000000,0,0,0,0,0

31,07:30-07:45,142.750749,19.353960,19.35,0.000000,399.539138,11.669038,16.921976,12.747319,345.999752,133.162741,0.000000,0.000000,53.407983,77.588251,0.000000,0.000000,1.175330,3.628631,0.000000,115.727243,0.000000,0.000000,0.995939,0.000000,359.217777,0.000000,0.000000,2.113900,6.817930,44.173273,18.524972,40.786697,16.053045,8.170728,0.000000,32.779383,44.870314,6.342112,11.045964,0.000000,121.248253,40.512341,154.849101,33.423786,17.051490,39.004764,1.697909,29.586066,1.347745,0.223267,0.000000,0.000000,0,0,0,0,0

32,07:45:08:00,142.750749,19.157016,19.35,0.000000,399.539138,11.669038,16.921976,12.747319,345.999752,133.162741,0.000000,0.000000,53.407983,77.588251,0.000000,0.000000,1.175330,3.628631,0.000000,115.727243,0.000000,0.000000,0.995939,0.000000,359.217777,0.000000,0.000000,2.113900,6.817930,44.173273,18.524972,40.786697,16.053045,8.170728,0.000000,32.779383,44.870314,6.342112,11.045964,0.000000,121.248253,40.512341,154.849101,33.423786,17.051490,39.004764,1.697909,29.586066,1.347745,0.223267,0.000000,0.000000,0,0,0,0,0

33,08:00-08:15,142.750749,18.629954,36.17,0.000000,399.539138,12.391169,16.921976,12.747319,346.384404,133.162741,0.000000,0.000000,53.407983,77.588251,0.000000,0.000000,1.175330,3.628631,0.000000,115.727243,0.000000,0.000000,0.995939,0.000000,359.306145,0.000000,0.000000,2.113900,6.817930,44.173273,18.524972,40.786697,16.053045,8.170728,0.000000,32.779383,44.870314,6.342112,11.458801,0.000000,121.248253,40.512341,154.849101,33.423786,18.423279,39.004764,1.697909,29.586066,1.347745,0.224056,0.000000,0.000000,0,0,0,0,0

34,08:15-08:30,142.750749,19.353960,49.72,0.000000,399.539138,12.391169,16.921976,12.747319,346.384404,133.162741,0.000000,0.000000,53.407983,77.588251,0.000000,0.000000,1.175330,3.628631,0.000000,115.727243,0.000000,0.000000,0.995939,0.000000,359.306145,0.000000,0.000000,2.113900,6.817930,44.173273,18.524972,40.786697,16.053045,8.170728,0.000000,32.779383,44.870314,6.342112,11.458801,0.000000,121.248253,40.512341,154.849101,33.423786,18.423279,39.004764,1.697909,29.586066,1.347745,0.224056,0.000000,0.000000,0,0,0,0,0

35,08:30-08:45,127.285589,19.353960,65.59,0.000000,399.539138,13.729853,16.921976,12.747319,346.384404,133.162741,0.000000,0.000000,53.407983,77.588251,0.000000,0.000000,1.175330,15.551277,0.000000,115.727243,0.000000,0.000000,0.995939,0.000000,364.902404,0.000000,0.000000,2.113900,6.817930,44.173273,37.135857,40.786697,16.053045,8.170728,0.000000,32.779383,44.870314,6.342112,11.569980,0.000000,121.248253,40.512341,154.849101,50.308022,18.423279,39.004764,1.697909,29.586066,1.347745,0.395271,0.000000,0.000000,0,0,0,0,0

36,08:45:09:00,102.283140,19.353960,81.07,0.000000,399.539138,13.729853,16.921976,12.747319,346.384404,133.162741,0.000000,0.000000,53.407983,77.588251,0.000000,0.000000,1.175330,15.551277,0.000000,115.727243,0.000000,0.000000,0.995939,0.000000,364.902404,0.000000,0.000000,2.113900,6.817930,44.173273,37.135857,40.786697,16.053045,8.170728,0.000000,32.779383,44.870314,6.342112,11.569980,0.000000,121.248253,40.512341,154.849101,50.308022,18.423279,39.004764,1.697909,29.586066,1.347745,0.395271,0.000000,0.000000,0,0,0,0,0

37,09:00:09:15,94.571095,19.353960,73.91,0.000000,405.243729,13.929811,16.921976,12.747319,348.954905,133.162741,0.000000,0.000000,53.407983,77.588251,0.000000,0.000000,1.175330,15.551277,0.000000,115.727243,0.000000,0.000000,1.015091,0.000000,365.288728,0.000000,0.000000,2.113900,6.817930,44.173273,37.135857,40.786697,16.053045,8.170728,0.000000,32.779383,44.870314,12.684225,11.577600,0.000000,121.248253,40.512341,154.849101,50.308022,19.814329,39.004764,1.697909,29.586066,1.347745,0.396022,0.000000,0.000000,0,0,0,0,0

38,09:15-09:30,94.571095,19.254976,73.91,0.000000,405.243729,13.929811,16.921976,12.747319,348.954905,133.162741,0.000000,0.000000,53.407983,77.588251,0.000000,0.000000,1.175330,15.551277,0.000000,115.727243,0.000000,0.000000,1.015091,0.000000,365.288728,0.000000,0.000000,2.113900,6.817930,44.173273,37.135857,40.786697,16.053045,8.170728,0.000000,32.779383,44.870314,12.684225,11.577600,0.000000,121.248253,40.512341,154.849101,50.308022,19.814329,39.004764,1.697909,29.586066,1.347745,0.396022,0.000000,0.000000,0,0,0,0,0

39,09:30-09:45,94.571095,19.353960,105.20,0.000000,405.243729,13.929811,16.921976,12.747319,348.954905,137.413400,0.000000,0.000000,53.407983,77.588251,0.000000,0.000000,1.175330,15.551277,0.000000,115.727243,0.000000,0.000000,1.015091,0.000000,365.278568,0.000000,0.000000,2.113900,5.950194,53.123440,37.135857,40.786697,16.053045,8.170728,0.000000,32.779383,44.870314,12.684225,11.577602,0.000000,121.248253,40.512341,154.849101,50.308022,22.165302,39.004764,1.697909,29.586066,1.347745,0.396022,0.000000,0.000000,0,0,0,0,0

40,09:45-10:00,94.571095,19.353960,118.40,0.000000,405.243729,13.929811,16.921976,12.747319,348.954905,137.413400,0.000000,0.000000,53.407983,77.588251,0.000000,0.000000,1.175330,15.551277,0.000000,115.727243,0.000000,0.000000,1.015091,0.000000,365.278568,0.000000,0.000000,2.113900,5.950194,54.614278,37.135857,40.786697,16.053045,8.170728,0.000000,32.779383,44.870314,12.684225,11.577602,0.000000,121.248253,40.512341,154.849101,50.308022,22.165302,39.004764,1.697909,29.586066,1.347745,0.396022,0.000000,0.000000,0,0,0,0,0

41,10:00-10:15,94.571095,17.700919,122.90,0.000000,405.243729,13.929811,16.921976,12.747319,348.954905,137.413400,0.000000,0.000000,53.407983,77.588251,0.000000,0.000000,1.175330,3.628631,0.000000,115.727243,0.000000,0.000000,1.015091,0.000000,365.278568,0.000000,0.000000,2.113900,5.950194,54.614278,37.135857,40.786697,16.053045,8.170728,0.000000,32.779383,44.870314,12.684225,11.577602,0.000000,121.248253,40.512341,154.849101,50.308022,22.165302,39.004764,1.697909,29.586066,1.347745,0.396022,0.000000,0.000000,0,0,0,0,0

42,10:15-10:30,94.571095,19.244433,131.38,0.000000,405.243729,13.929811,16.921976,12.747319,348.954905,137.413400,0.000000,0.000000,53.407983,77.588251,0.000000,0.000000,1.175330,3.628631,0.000000,115.727243,0.000000,0.000000,1.015091,0.000000,365.278568,0.000000,0.000000,2.113900,5.950194,54.614278,37.135857,40.786697,16.053045,8.170728,0.000000,32.779383,44.870314,12.684225,11.577602,0.000000,121.248253,40.512341,154.849101,50.308022,22.165302,39.004764,1.697909,29.586066,1.347745,0.396022,0.000000,0.000000,0,0,0,0,0

43,10:30-10:45,94.571095,15.662178,131.38,0.000000,405.243729,13.729853,16.921976,12.747319,348.954905,137.413400,0.000000,0.000000,53.407983,51.725500,0.000000,0.000000,1.175330,3.628631,0.000000,115.727243,0.000000,0.000000,1.015091,0.000000,365.278568,0.000000,0.000000,2.113900,5.950194,54.614278,37.135857,40.786697,16.053045,8.170728,0.000000,32.779383,44.870314,12.684225,11.574718,0.000000,121.248253,40.512341,154.849101,50.308022,23.294087,39.004764,1.697909,29.586066,1.347745,0.396022,0.000000,0.000000,0,0,0,0,0

44,10:45-11:00,94.571095,17.057165,131.38,0.000000,405.243729,13.729853,27.240174,12.747319,348.954905,137.413400,0.000000,0.000000,53.407983,51.725500,0.000000,0.000000,1.175330,3.628631,0.000000,115.727243,0.000000,0.000000,1.015091,0.000000,365.278568,0.000000,0.000000,2.113900,5.950194,54.614278,37.135857,40.786697,16.053045,8.170728,0.000000,32.779383,47.006995,12.684225,11.574718,0.000000,121.248253,40.512341,154.849101,50.308022,23.294087,39.004764,1.697909,29.586066,1.347745,0.396022,0.000000,0.000000,0,0,0,0,0

45,11:00-11:15,94.571095,16.572584,131.38,0.000000,405.243729,13.729853,27.240174,12.747319,348.954905,137.413400,0.000000,0.000000,53.407983,51.725500,0.000000,0.000000,1.175330,3.628631,0.000000,115.727243,0.000000,0.000000,1.015091,0.000000,365.193509,0.000000,0.000000,2.113900,5.950194,78.528855,37.135857,40.786697,16.053045,8.170728,0.000000,32.779383,47.006995,12.684225,11.574718,0.000000,121.248253,40.512341,154.849101,50.308022,23.294087,39.004764,1.697909,29.586066,1.347745,0.395271,0.000000,0.000000,0,0,0,0,0

46,11:15-11:30,94.571095,16.977937,131.38,0.000000,405.243729,13.729853,27.240174,12.747319,348.954905,137.413400,0.000000,0.000000,53.407983,51.725500,0.000000,0.000000,1.175330,3.628631,0.000000,115.727243,0.000000,0.000000,1.015091,0.000000,365.193509,0.000000,0.000000,2.113900,5.950194,78.514243,37.135857,40.786697,16.053045,8.170728,0.000000,32.779383,44.870314,12.684225,11.574718,0.000000,121.248253,40.512341,154.849101,50.308022,23.294087,39.004764,1.697909,29.586066,1.347745,0.395271,0.000000,0.000000,0,0,0,0,0

