Time,Block,NR/2023/17344/F,NR/2023/17165/A,NR/2023/17263/F,NR/2023/17900/C,NR/2023/17404/F,NR/2023/17897/C,NR/2023/17402/F,WR/2023/17681/A,NR/2023/14875/A,WR/2023/17681/A/II,WR/2023/19090/A,NR/2023/17496/F,NR/2023/17896/C,Total
12,02:45-03:00,0.530000,43.570000,179.140000,0,20.400000,0,0.000000,100.000000,76.880000,0.000000,0.000000,6.780000,4.350000,431.65

13,03:00-03:15,0.530000,43.570000,179.140000,0,20.400000,0,0.000000,100.000000,76.880000,0.000000,0.000000,6.780000,4.350000,431.65

14,03:15-03:30,0.530000,43.570000,179.140000,0,20.400000,0,0.000000,100.000000,76.880000,0.000000,0.000000,6.780000,4.350000,431.65

15,03:30-03:45,0.530000,43.570000,179.140000,0,20.400000,0,0.000000,100.000000,76.880000,0.000000,0.000000,6.780000,4.350000,431.65

16,03:45-04:00,0.530000,43.570000,179.140000,0,20.400000,0,0.000000,100.000000,76.880000,0.000000,0.000000,6.780000,4.350000,431.65

17,04:00-04:15,0.530000,43.570000,179.140000,0,20.400000,0,0.000000,100.000000,76.880000,0.000000,0.000000,6.780000,4.350000,431.65

18,04:15-04:30,0.530000,43.570000,179.140000,0,20.400000,0,0.000000,100.000000,76.880000,0.000000,0.000000,6.780000,4.350000,431.65

19,04:30-04:45,0.530000,43.570000,179.140000,0,20.400000,0,0.000000,100.000000,76.880000,0.000000,0.000000,6.780000,4.350000,431.65

20,04:45-05:00,0.530000,43.570000,179.140000,0,20.400000,0,0.000000,100.000000,76.880000,0.000000,0.000000,6.780000,4.350000,431.65

21,05:00-05:15,0.530000,43.570000,179.140000,0,20.400000,0,0.000000,100.000000,76.880000,0.000000,0.000000,6.780000,4.350000,431.65

22,05:15-05:30,0.530000,43.570000,179.140000,0,20.400000,0,0.000000,100.000000,76.880000,0.000000,0.000000,6.780000,4.350000,431.65

23,05:30-05:45,0.530000,43.570000,179.140000,0,20.400000,0,0.000000,100.000000,76.880000,0.000000,0.000000,6.780000,4.350000,431.65

24,05:45-06:00,0.530000,43.570000,179.140000,0,20.400000,0,0.000000,100.000000,76.880000,0.000000,0.000000,6.780000,4.350000,431.65

25,06:00-06:15,0.580000,43.570000,0.000000,0,20.400000,0,255.480000,0.000000,0.000000,100.000000,0.000000,6.780000,4.250000,431.06

26,06:15-06:30,0.580000,43.570000,0.000000,0,20.400000,0,255.480000,0.000000,0.000000,100.000000,0.000000,6.780000,4.250000,431.06

27,06:30-06:45,0.580000,43.570000,0.000000,0,20.400000,0,255.480000,0.000000,0.000000,100.000000,0.000000,6.780000,4.250000,431.06

28,06:45-07:00,0.580000,43.570000,0.000000,0,20.400000,0.32,255.480000,0.000000,0.000000,100.000000,0.000000,6.780000,4.250000,431.38

29,07:00-07:15,0.680000,43.570000,0.000000,0,20.400000,0.62,255.480000,0.000000,0.000000,100.000000,0.000000,6.780000,4.250000,431.78

30,07:15-07:30,0.680000,43.570000,0.000000,0,20.400000,0.97,255.480000,0.000000,0.000000,100.000000,0.000000,6.780000,4.250000,432.13

31,07:30-07:45,0.680000,43.570000,0.000000,0,20.400000,1.36,255.480000,0.000000,0.000000,100.000000,0.000000,6.780000,4.250000,432.52

32,07:45:08:00,0.680000,43.570000,0.000000,0,20.400000,1.81,255.480000,0.000000,0.000000,100.000000,0.000000,6.780000,4.250000,432.97

33,08:00-08:15,0.970000,43.570000,0.000000,0,20.400000,2.28,255.480000,0.000000,0.000000,100.000000,0.000000,6.780000,4.250000,433.73

34,08:15-08:30,0.970000,43.570000,0.000000,0,20.400000,2.76,255.480000,0.000000,0.000000,100.000000,0.000000,6.780000,4.250000,434.21

35,08:30-08:45,0.970000,43.570000,0.000000,0,20.400000,3.24,255.480000,0.000000,0.000000,100.000000,0.000000,6.780000,4.250000,434.69

36,08:45:09:00,0.970000,43.570000,0.000000,0,20.400000,3.72,255.480000,0.000000,0.000000,100.000000,0.000000,6.780000,4.250000,435.17

37,09:00:09:15,0.970000,43.570000,0.000000,24.21,20.400000,4.16,255.480000,0.000000,0.000000,100.000000,0.000000,6.780000,4.250000,459.82

38,09:15-09:30,0.970000,43.570000,0.000000,24.21,20.400000,4.56,255.480000,0.000000,0.000000,100.000000,0.000000,6.780000,4.250000,460.22

39,09:30-09:45,0.970000,43.570000,0.000000,24.21,20.400000,4.97,255.480000,0.000000,0.000000,100.000000,0.000000,6.780000,4.250000,460.63

40,09:45-10:00,0.970000,43.570000,0.000000,24.21,20.400000,5.33,255.480000,0.000000,0.000000,100.000000,0.000000,6.780000,4.250000,460.99

41,10:00-10:15,0.970000,43.570000,0.000000,24.21,20.400000,5.66,255.480000,0.000000,0.000000,100.000000,0.000000,6.780000,4.250000,461.32

42,10:15-10:30,0.970000,43.570000,0.000000,24.21,20.400000,5.95,255.480000,0.000000,0.000000,100.000000,0.000000,6.780000,4.250000,461.61

43,10:30-10:45,0.970000,43.570000,0.000000,24.21,20.400000,6.24,255.480000,0.000000,0.000000,100.000000,0.000000,6.780000,4.250000,461.9

44,10:45-11:00,0.970000,43.570000,0.000000,24.21,20.400000,6.47,255.480000,0.000000,0.000000,100.000000,0.000000,6.780000,4.250000,462.13

45,11:00-11:15,0.970000,43.570000,0.000000,24.21,20.400000,6.67,255.480000,0.000000,0.000000,100.000000,0.000000,6.780000,4.250000,462.33

46,11:15-11:30,0.970000,43.570000,0.000000,24.21,20.400000,6.84,255.480000,0.000000,0.000000,100.000000,0.000000,6.780000,4.250000,462.5

47,11:30-11:45,0.970000,43.570000,0.000000,24.21,20.400000,6.95,255.480000,0.000000,0.000000,100.000000,0.000000,6.780000,4.250000,462.61

48,11:45-12:00,0.970000,43.570000,0.000000,24.21,20.400000,7.02,255.480000,0.000000,0.000000,100.000000,0.000000,6.780000,4.250000,462.68

49,12:00-12:15,0.970000,43.570000,0.000000,24.21,20.400000,7.16,255.480000,0.000000,0.000000,100.000000,0.000000,6.780000,4.250000,462.82

50,12:15-12:30,0.970000,43.570000,0.000000,24.21,20.400000,7.15,255.480000,0.000000,0.000000,100.000000,0.000000,6.780000,4.250000,462.81

51,12:30-12:45,0.970000,43.570000,0.000000,24.21,20.400000,7.16,255.480000,0.000000,0.000000,100.000000,0.000000,6.780000,4.250000,462.82

52,12:45-13:00,0.970000,43.570000,0.000000,24.21,20.400000,6.92,255.480000,0.000000,0.000000,100.000000,0.000000,6.780000,4.250000,462.58

53,13:00-13:15,0.970000,43.570000,0.000000,24.21,20.400000,7.11,255.480000,0.000000,0.000000,100.000000,0.000000,6.780000,4.250000,462.77

54,13:15-13:30,0.970000,43.570000,0.000000,24.21,20.400000,6.6,255.480000,0.000000,0.000000,100.000000,0.000000,6.780000,4.250000,462.26

55,13:30-13:45,0.970000,43.570000,0.000000,24.21,20.400000,6.49,255.480000,0.000000,0.000000,100.000000,0.000000,6.780000,4.250000,462.15

56,13:45-14:00,0.970000,43.570000,0.000000,24.21,20.400000,6.27,255.480000,0.000000,0.000000,100.000000,0.000000,6.780000,4.250000,461.93

57,14:00-14:15,0.970000,43.570000,0.000000,24.21,20.400000,5.87,255.480000,0.000000,0.000000,100.000000,0.000000,6.780000,4.250000,461.53

58,14:15-14:30,0.970000,43.570000,0.000000,24.21,20.400000,5.4,255.480000,0.000000,0.000000,100.000000,0.000000,6.780000,4.250000,461.06

59,14:30-14:45,0.970000,43.570000,0.000000,24.21,20.400000,5.15,255.480000,0.000000,0.000000,100.000000,0.000000,6.780000,4.250000,460.81

60,14:45-15:00,0.970000,43.570000,0.000000,24.21,20.400000,4.73,255.480000,0.000000,0.000000,100.000000,0.000000,6.780000,4.250000,460.39

61,15:00-15:15,0.970000,43.570000,0.000000,24.21,20.400000,4.37,255.480000,0.000000,0.000000,100.000000,0.000000,6.780000,4.250000,460.03

62,15:15-15:30,0.970000,43.570000,0.000000,24.21,20.400000,3.94,255.480000,0.000000,0.000000,100.000000,0.000000,6.780000,4.250000,459.6

63,15:30-15:45,0.970000,43.570000,0.000000,24.21,20.400000,3.4,255.480000,0.000000,0.000000,100.000000,0.000000,6.780000,4.250000,459.06

64,15:45-16:00,0.970000,43.570000,0.000000,24.21,20.400000,2.89,255.480000,0.000000,0.000000,100.000000,0.000000,6.780000,4.250000,458.55

65,16:00-16:15,0.870000,43.570000,0.000000,24.21,20.400000,2.35,255.480000,0.000000,0.000000,100.000000,0.000000,6.780000,4.250000,457.91

66,16:15-16:30,0.870000,43.570000,0.000000,24.21,20.400000,1.8,255.480000,0.000000,0.000000,100.000000,0.000000,6.780000,4.250000,457.36

67,16:30-16:45,0.870000,43.570000,0.000000,24.21,20.400000,1.38,255.480000,0.000000,0.000000,100.000000,0.000000,6.780000,4.250000,456.94

68,16:45-17:00,0.870000,43.570000,0.000000,17.43,20.400000,1,255.480000,0.000000,0.000000,100.000000,0.000000,6.780000,4.250000,449.78

69,17:00-17:15,0.770000,43.570000,0.000000,0,20.400000,0.66,255.480000,0.000000,0.000000,100.000000,0.000000,6.780000,4.350000,432.01

70,17:15-17:30,0.770000,43.570000,0.000000,0,20.400000,0.4,255.480000,0.000000,0.000000,100.000000,0.000000,6.780000,4.350000,431.75

71,17:30-17:45,0.770000,43.570000,0.000000,0,20.400000,0.17,255.480000,0.000000,0.000000,100.000000,0.000000,6.780000,4.350000,431.52

72,17:45-18:00,0.770000,43.570000,0.000000,0,20.400000,0,255.480000,0.000000,0.000000,100.000000,0.000000,6.780000,4.350000,431.35

73,18:00-18:15,0.730000,43.570000,0.000000,0,20.400000,0,0.000000,100.000000,0.000000,0.000000,100.000000,6.780000,4.350000,275.83

74,18:15-18:30,0.730000,43.570000,0.000000,0,20.400000,0,0.000000,100.000000,0.000000,0.000000,100.000000,6.780000,4.350000,275.83

75,18:30-18:45,0.730000,43.570000,0.000000,0,20.400000,0,0.000000,100.000000,0.000000,0.000000,100.000000,6.780000,4.350000,275.83

76,18:45-19:00,0.730000,43.570000,0.000000,0,20.400000,0,0.000000,100.000000,0.000000,0.000000,100.000000,6.780000,4.350000,275.83

77,19:00-19:15,0.730000,43.570000,0.000000,0,20.400000,0,0.000000,100.000000,0.000000,0.000000,100.000000,6.780000,4.350000,275.83

78,19:15-19:30,0.730000,43.570000,0.000000,0,20.400000,0,0.000000,100.000000,0.000000,0.000000,100.000000,6.780000,4.350000,275.83

79,19:30-19:45,0.730000,43.570000,0.000000,0,20.400000,0,0.000000,100.000000,0.000000,0.000000,100.000000,6.780000,4.350000,275.83

80,19:45-20:00,0.730000,43.570000,0.000000,0,20.400000,0,0.000000,100.000000,0.000000,0.000000,100.000000,6.780000,4.350000,275.83

81,20:00-20:15,0.730000,43.570000,0.000000,0,20.400000,0,0.000000,100.000000,0.000000,0.000000,100.000000,6.780000,4.430000,275.91

82,20:15-20:30,0.730000,43.570000,0.000000,0,20.400000,0,0.000000,100.000000,0.000000,0.000000,100.000000,6.780000,4.430000,275.91

83,20:30-20:45,0.730000,43.570000,0.000000,0,20.400000,0,0.000000,100.000000,0.000000,0.000000,100.000000,6.780000,4.430000,275.91

84,20:45-21:00,0.730000,43.570000,0.000000,0,20.400000,0,0.000000,100.000000,0.000000,0.000000,100.000000,6.780000,4.430000,275.91

85,21:00-21:15,0.730000,43.570000,0.000000,0,20.400000,0,0.000000,100.000000,0.000000,0.000000,100.000000,6.780000,4.350000,275.83

86,21:15-21:30,0.730000,43.570000,0.000000,0,20.400000,0,0.000000,100.000000,0.000000,0.000000,100.000000,6.780000,4.350000,275.83

87,21:30-21:45,0.730000,43.570000,0.000000,0,20.400000,0,0.000000,100.000000,0.000000,0.000000,100.000000,6.780000,4.350000,275.83

88,21:45-22:00,0.730000,43.570000,0.000000,0,20.400000,0,0.000000,100.000000,0.000000,0.000000,100.000000,6.780000,4.350000,275.83

89,22:00-22:15,0.680000,43.570000,179.140000,0,20.400000,0,0.000000,100.000000,76.880000,0.000000,100.000000,6.780000,4.250000,531.7

90,22:15-22:30,0.680000,43.570000,179.140000,0,20.400000,0,0.000000,100.000000,76.880000,0.000000,100.000000,6.780000,4.250000,531.7

91,22:30-22:45,0.680000,43.570000,179.140000,0,20.400000,0,0.000000,100.000000,76.880000,0.000000,100.000000,6.780000,4.250000,531.7

92,22:45-23:00,0.680000,43.570000,179.140000,0,20.400000,0,0.000000,100.000000,76.880000,0.000000,100.000000,6.780000,4.250000,531.7

93,23:00-23:15,0.630000,43.570000,179.140000,0,20.400000,0,0.000000,100.000000,76.880000,0.000000,100.000000,6.780000,4.250000,531.65

94,23:15-23:30,0.630000,43.570000,179.140000,0,20.400000,0,0.000000,100.000000,76.880000,0.000000,100.000000,6.780000,4.250000,531.65

95,23:30-23:45,0.630000,43.570000,179.140000,0,20.400000,0,0.000000,100.000000,76.880000,0.000000,100.000000,6.780000,4.250000,531.65

96,23:45-24:00,0.630000,43.570000,179.140000,0,20.400000,0,0.000000,100.000000,76.880000,0.000000,100.000000,6.780000,4.250000,531.65

