Block,Time,DHAULIGNGA,ANTA_GF,PARBATI3,SINGRAULI,CHAMERA3,UNCHAHAR3,TANAKPUR,ANTA_CRF,TANDA2,RIHAND2,DADRI_RF,UNCHAHAR4,DADRI_GF,ANTA_LF,CHAMERA1,RIHAND3,RAPPC,DADRT2,RAMPUR,KOTESHWR,UNCHAHAR2,AURY_LF,AURY_GF,URI,RIHAND1,KOLDAM,KISHANGANGA,DADRI_CRF,RAPPB,TEHRI,SINGRAULI_HYDRO,ANTA_RF,DADRI_LF,URI2,UNCHAHAR1,BSIUL,AURY_RF,AURY_CRF,SALAL,JHAJJAR,CHAMERA2,SEWA2,NAPP,NJPC,DULHASTI,TALA,SASAN,KHSTPP-I,KHSTPP-II,KUDGI,BRBCL,FSTPP I & II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,35.325627,0.000000,15.361928,132.501150,28.397762,16.016469,6.430722,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,41.183964,119.386794,49.003704,487.527000,0.000000,5.711306,40.923403,0.000000,0.000000,45.829469,88.816800,0.000000,0.000000,0.000000,0.000000,19.462464,0.978809,0.000000,0.000000,31.687208,12.579162,12.654077,0.000000,0.000000,77.964739,630.551107,38.143070,10.192075,37.530118,147.648759,47.726051,25.544484,330.166800,30.471886,142.411584,43.44,11.140233,17.512453,0,0,0,0,0

7,01:30-01:45,35.325627,0.000000,13.518496,132.501150,28.397762,16.016469,6.801726,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,41.183964,119.386794,49.003704,454.703400,0.000000,5.711306,40.923403,0.000000,0.000000,45.829469,88.816800,0.000000,0.000000,0.000000,0.000000,19.462464,0.978809,0.000000,0.000000,31.687208,12.579162,12.654077,0.000000,0.000000,77.964739,630.551107,38.143070,10.192075,37.530118,147.648759,47.726051,25.544484,330.166800,30.471886,142.411584,43.44,11.140233,17.512453,0,0,0,0,0

8,01:45-02:00,35.325627,0.000000,13.518496,132.501150,28.397762,16.016469,6.801726,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,41.183964,119.386794,49.003704,401.606400,0.000000,5.711306,40.923403,0.000000,0.000000,50.092675,88.816800,0.000000,0.000000,0.000000,0.000000,19.462464,0.978809,0.000000,0.000000,31.687208,12.511584,12.654077,0.000000,0.000000,77.964739,519.531904,38.143070,10.192075,37.530118,147.648759,47.726051,25.544484,330.166800,30.471886,142.411584,43.44,11.140233,17.512453,0,0,0,0,0

9,02:00-02:15,35.325627,0.000000,13.518496,132.501150,28.397762,15.919929,6.801726,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,41.183964,119.386794,49.003704,378.436800,0.000000,5.711306,40.923403,0.000000,0.000000,50.092675,88.816800,0.000000,0.000000,0.000000,0.000000,9.731232,0.978809,0.000000,0.000000,30.793733,12.511584,12.654077,0.000000,0.000000,77.964739,487.194034,38.143070,10.192075,37.530118,147.648759,47.726051,25.544484,334.028400,30.468024,142.411584,33.79,11.140233,17.512453,0,0,0,0,0

10,02:15-02:30,35.325627,0.000000,13.518496,132.501150,28.397762,15.919929,6.801726,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,41.183964,119.386794,49.003704,322.443600,0.000000,5.711306,40.923403,0.000000,0.000000,45.829469,88.816800,0.000000,0.000000,0.000000,0.000000,9.731232,0.978809,0.000000,0.000000,30.793733,12.511584,12.654077,0.000000,0.000000,77.964739,487.194034,38.143070,10.192075,37.530118,147.648759,47.726051,25.544484,334.511100,30.468024,142.411584,33.79,11.140233,17.512453,0,0,0,0,0

11,02:30-02:45,35.325627,0.000000,15.361928,132.501150,28.397762,13.611273,6.801726,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,41.183964,119.386794,49.003704,301.204800,0.000000,5.711306,40.923403,0.000000,0.000000,45.829469,88.816800,0.000000,0.000000,0.000000,0.000000,9.731232,0.978809,0.000000,0.000000,30.793733,10.764023,12.654077,0.000000,0.000000,77.964739,429.270034,38.143070,10.192075,37.530118,147.648759,47.726051,25.544484,334.511100,30.468024,142.411584,33.79,11.140233,17.512453,0,0,0,0,0

12,02:45-03:00,35.325627,0.000000,15.361928,132.501150,28.397762,13.611273,6.801726,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,41.183964,119.386794,49.003704,301.204800,0.000000,5.711306,40.923403,0.000000,0.000000,45.829469,88.816800,0.000000,0.000000,0.000000,0.000000,9.731232,0.978809,0.000000,0.000000,30.793733,10.764023,12.654077,0.000000,0.000000,77.964739,372.866539,38.143070,10.192075,37.530118,147.648759,47.726051,25.544484,334.511100,30.468024,142.411584,33.79,11.140233,17.512453,0,0,0,0,0

13,03:00-03:15,35.325627,0.000000,15.361928,132.501150,28.397762,13.611273,6.801726,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,41.183964,119.386794,49.003704,299.872548,0.000000,5.711306,23.765928,0.000000,0.000000,45.829469,88.816800,0.000000,0.000000,0.000000,0.000000,9.731232,0.978809,0.000000,0.000000,30.793733,10.764023,12.654077,0.000000,0.000000,77.964739,345.653218,38.143070,10.192075,37.530118,147.648759,47.726051,25.544484,344.285775,23.051242,132.511673,33.79,11.140233,12.139615,0,0,0,0,0

14,03:15-03:30,35.325627,0.000000,15.361928,132.501150,28.397762,13.611273,6.801726,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,41.183964,119.386794,49.003704,299.872548,0.000000,5.711306,17.528404,0.000000,0.000000,45.829469,88.816800,0.000000,0.000000,0.000000,0.000000,9.731232,0.978809,0.000000,0.000000,30.793733,10.764023,12.654077,0.000000,0.000000,77.964739,345.653218,38.143070,10.192075,37.530118,147.648759,47.726051,25.544484,356.768096,14.659558,132.511673,33.79,11.140233,12.139615,0,0,0,0,0

15,03:30-03:45,35.325627,0.000000,15.361928,132.501150,28.397762,13.611273,6.801726,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,41.183964,119.386794,49.003704,299.872548,0.000000,5.711306,17.398989,0.000000,0.000000,50.092675,88.816800,0.000000,0.000000,0.000000,0.000000,9.731232,0.978809,0.000000,0.000000,30.793733,10.764023,12.654077,0.000000,0.000000,77.964739,345.653218,38.143070,10.192075,37.530118,147.648759,47.726051,25.544484,366.821831,14.496639,84.443635,33.79,11.140233,4.448177,0,0,0,0,0

16,03:45-04:00,35.325627,0.000000,15.361928,132.501150,28.397762,13.611273,6.801726,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,41.183964,119.386794,49.003704,299.872548,0.000000,5.711306,17.398989,0.000000,0.000000,50.092675,88.816800,0.000000,0.000000,0.000000,0.000000,9.731232,0.978809,0.000000,0.000000,30.793733,10.764023,12.654077,0.000000,0.000000,77.964739,345.653218,38.143070,10.192075,37.530118,147.648759,47.726051,25.544484,373.941656,14.496639,84.443635,33.79,11.140233,4.448177,0,0,0,0,0

17,04:00-04:15,35.325627,0.000000,15.361928,132.501150,28.397762,13.611273,6.801726,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,41.183964,119.386794,49.003704,299.872548,0.000000,5.711306,9.654000,0.000000,0.000000,45.829469,88.816800,0.000000,0.000000,0.000000,0.000000,0.000000,0.978809,0.000000,0.000000,30.793733,11.457970,12.654077,0.000000,0.000000,77.964739,345.653218,38.143070,10.192075,37.530118,147.648759,47.726051,25.544484,379.372031,14.496639,84.443635,33.79,11.140233,4.448177,0,0,0,0,0

18,04:15-04:30,35.325627,0.000000,15.361928,132.501150,28.397762,13.611273,6.801726,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,41.183964,119.386794,49.003704,299.872548,0.000000,5.711306,9.654000,0.000000,0.000000,45.829469,88.816800,0.000000,0.000000,0.000000,0.000000,0.000000,0.978809,0.000000,0.000000,30.793733,11.457970,12.654077,0.000000,0.000000,77.964739,345.653218,38.143070,10.192075,37.530118,147.648759,47.726051,25.544484,380.126250,14.496639,84.443635,33.79,11.140233,4.448177,0,0,0,0,0

19,04:30-04:45,35.325627,0.000000,17.205359,132.501150,28.397762,13.611273,6.801726,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,41.183964,119.386794,49.003704,299.872548,0.000000,5.711306,9.654000,0.000000,0.000000,45.829469,88.816800,0.000000,0.000000,0.000000,0.000000,0.000000,0.960341,0.000000,0.000000,30.793733,11.457970,12.654077,0.000000,0.000000,77.964739,345.653218,38.143070,10.192075,37.530118,147.648759,47.726051,24.125346,384.802406,14.496639,84.443635,33.79,11.140233,4.448177,0,0,0,0,0

20,04:45-05:00,35.325627,0.000000,18.434313,132.501150,28.397762,13.611273,6.801726,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,41.183964,119.386794,49.003704,299.872548,0.000000,5.711306,9.654000,0.000000,0.000000,45.829469,88.816800,0.000000,0.000000,0.000000,0.000000,0.000000,0.960341,0.000000,0.000000,30.793733,11.457970,12.654077,0.000000,0.000000,77.964739,345.653218,38.143070,5.096038,37.530118,147.648759,47.726051,24.125346,390.232781,14.496639,84.443635,33.79,11.140233,4.448177,0,0,0,0,0

21,05:00-05:15,35.325627,0.000000,22.121176,132.501150,28.397762,13.611273,6.801726,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,41.183964,119.386794,49.003704,299.872548,0.000000,5.711306,9.654000,0.000000,0.000000,45.829469,88.816800,0.000000,0.000000,0.000000,0.000000,0.000000,0.960341,0.000000,0.000000,30.793733,11.457970,12.654077,0.000000,0.000000,77.964739,345.653218,38.143070,5.096038,37.530118,147.648759,47.726051,24.125346,394.848600,11.584800,84.443635,28.96,11.140233,0.000000,0,0,0,0,0

22,05:15-05:30,35.325627,0.000000,63.138751,132.501150,28.397762,13.611273,6.801726,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,41.183964,119.386794,49.003704,299.872548,0.000000,5.711306,17.398989,0.000000,0.000000,45.829469,88.816800,0.000000,0.000000,0.000000,0.000000,0.000000,0.960341,0.000000,0.000000,30.793733,11.457970,12.654077,0.000000,0.000000,77.964739,345.653218,38.143070,5.096038,37.530118,147.648759,47.726051,24.125346,395.331300,11.584800,84.443635,28.96,11.140233,0.000000,0,0,0,0,0

23,05:30-05:45,35.325627,0.000000,63.138751,132.501150,28.397762,13.611273,6.801726,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,41.183964,119.386794,49.003704,299.872548,0.000000,5.711306,17.398989,0.000000,0.000000,45.829469,88.816800,0.000000,0.000000,0.000000,0.000000,0.000000,0.960341,0.000000,0.000000,30.793733,11.457970,12.654077,0.000000,0.000000,77.964739,345.653218,38.143070,5.096038,37.530118,147.648759,47.726051,24.125346,395.331300,11.584800,84.443635,28.96,11.140233,0.000000,0,0,0,0,0

24,05:45-06:00,35.325627,0.000000,63.138751,132.501150,28.397762,13.611273,6.801726,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,41.183964,119.386794,49.003704,299.872548,0.000000,5.711306,17.398989,0.000000,0.000000,45.829469,88.816800,0.000000,0.000000,0.000000,0.000000,0.000000,0.960341,0.000000,0.000000,30.793733,11.457970,12.654077,0.000000,0.000000,77.964739,345.653218,38.143070,5.096038,37.530118,147.648759,47.726051,24.125346,395.331300,11.584800,98.924635,28.96,11.140233,0.000000,0,0,0,0,0

25,06:00-06:15,35.325627,0.000000,63.138751,132.501150,28.397762,11.973619,6.801726,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,41.183964,119.386794,49.003704,299.872548,0.000000,5.711306,18.711584,0.000000,0.000000,45.829469,88.816800,0.000000,0.000000,0.000000,0.000000,0.000000,0.960341,0.000000,0.000000,30.793733,10.608825,12.654077,0.000000,0.000000,77.964739,345.653218,38.143070,5.096038,37.530118,147.648759,47.726051,24.125346,399.192900,11.584800,142.411584,28.96,11.140233,7.691438,0,0,0,0,0

26,06:15-06:30,35.325627,0.000000,63.138751,132.501150,28.397762,11.872245,6.801726,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,41.183964,119.386794,49.003704,299.872548,0.000000,5.711306,18.711584,0.000000,0.000000,50.092675,88.816800,0.000000,0.000000,0.000000,0.000000,0.000000,0.960341,0.000000,0.000000,30.793733,10.608825,12.654077,0.000000,0.000000,77.964739,345.653218,38.143070,5.096038,37.530118,147.648759,47.726051,24.125346,399.675600,11.584800,123.309770,28.96,11.140233,0.000000,0,0,0,0,0

27,06:30-06:45,35.325627,0.000000,63.138751,132.501150,28.397762,13.550642,6.801726,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,41.183964,119.386794,49.003704,299.872548,0.000000,5.711306,18.711584,0.000000,0.000000,50.092675,88.816800,0.000000,0.000000,0.000000,0.000000,0.000000,0.960341,0.000000,0.000000,30.793733,10.764023,12.654077,0.000000,0.000000,77.964739,345.653218,38.143070,5.096038,37.530118,147.648759,47.726051,24.125346,399.675600,11.584800,94.347770,28.96,11.140233,0.000000,0,0,0,0,0

28,06:45-07:00,35.325627,0.000000,18.434313,132.501150,28.397762,13.550642,6.801726,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,41.183964,119.386794,49.003704,299.872548,0.000000,5.711306,18.711584,0.000000,0.000000,45.829469,88.816800,0.000000,0.000000,0.000000,0.000000,0.000000,0.960341,0.000000,0.000000,30.793733,11.457970,12.654077,0.000000,0.000000,77.964739,345.653218,38.143070,5.096038,37.530118,147.648759,47.726051,24.125346,399.675600,11.584800,94.347770,28.96,11.140233,0.000000,0,0,0,0,0

29,07:00-07:15,35.325627,0.000000,18.434313,132.501150,28.397762,13.550642,6.801726,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,41.183964,119.386794,49.003704,299.872548,0.000000,5.711306,18.711584,0.000000,0.000000,45.829469,88.816800,0.000000,0.000000,0.000000,0.000000,0.000000,0.960341,0.000000,0.000000,30.793733,11.457970,12.654077,0.000000,0.000000,77.964739,345.653218,38.143070,5.096038,37.530118,147.648759,47.726051,24.125346,399.675600,11.584800,94.347770,37.65,11.140233,0.000000,0,0,0,0,0

30,07:15-07:30,35.325627,0.000000,18.434313,132.501150,28.397762,13.550642,6.801726,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,41.183964,119.386794,49.003704,299.872548,0.000000,5.711306,18.711584,0.000000,0.000000,45.829469,88.816800,0.000000,0.000000,0.000000,0.000000,0.000000,0.960341,0.000000,0.000000,30.793733,11.457970,12.654077,0.000000,0.000000,77.964739,345.653218,38.143070,5.096038,37.530118,147.648759,47.726051,24.125346,399.675600,11.584800,69.658506,43.44,11.140233,0.000000,0,0,0,0,0

31,07:30-07:45,35.325627,0.000000,18.434313,132.501150,28.397762,13.611273,6.801726,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,41.183964,119.386794,49.003704,299.872548,0.000000,5.711306,18.730301,0.000000,0.000000,45.829469,88.816800,0.000000,0.000000,0.000000,0.000000,0.000000,0.960341,0.000000,0.000000,30.793733,11.457970,12.654077,0.000000,0.000000,77.964739,345.653218,38.143070,5.096038,37.530118,147.648759,47.726051,24.125346,403.738196,11.584800,68.031835,51.17,11.140233,0.000000,0,0,0,0,0

32,07:45:08:00,35.325627,0.000000,18.434313,132.501150,28.397762,13.611273,6.801726,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,41.183964,119.386794,49.003704,299.872548,0.000000,5.711306,18.730301,0.000000,0.000000,45.829469,88.816800,0.000000,0.000000,0.000000,0.000000,0.000000,0.960341,0.000000,0.000000,30.793733,11.457970,12.654077,0.000000,0.000000,77.964739,345.619882,38.143070,5.096038,37.530118,147.648759,47.726051,24.125346,404.280558,11.584800,68.031835,60.82,11.140233,0.000000,0,0,0,0,0

33,08:00-08:15,35.325627,0.000000,18.434313,132.501150,28.397762,13.335733,7.543732,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,41.183964,119.386794,49.003704,299.872548,0.000000,5.711306,18.034646,0.000000,0.000000,45.829469,88.816800,0.000000,0.000000,0.000000,0.000000,0.000000,0.960341,0.000000,0.000000,30.793733,11.455476,12.654077,0.000000,0.000000,77.964739,345.619882,38.143070,5.096038,37.530118,147.648759,47.726051,24.125346,404.280558,11.584800,49.235400,76.27,11.140233,0.000000,0,0,0,0,0

34,08:15-08:30,35.325627,0.000000,18.434313,132.501150,28.397762,13.335733,7.543732,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,41.183964,119.386794,49.003704,299.872548,0.000000,5.711306,18.034646,0.000000,0.000000,45.829469,88.816800,0.000000,0.000000,0.000000,0.000000,0.000000,0.960341,0.000000,0.000000,30.793733,11.455476,12.654077,0.000000,0.000000,77.964739,345.619882,38.143070,5.096038,37.530118,147.648759,47.726051,24.125346,404.280558,11.584800,49.235400,76.27,11.140233,0.000000,0,0,0,0,0

35,08:30-08:45,35.325627,0.000000,14.747450,132.501150,28.397762,13.335733,7.543732,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,41.183964,119.386794,49.003704,299.872548,0.000000,5.711306,18.034646,0.000000,0.000000,45.829469,88.816800,0.000000,0.000000,0.000000,0.000000,0.000000,0.923405,0.000000,0.000000,30.793733,11.455476,12.654077,0.000000,0.000000,77.964739,345.619882,38.143070,5.096038,37.530118,147.648759,47.726051,25.544484,404.280558,11.584800,48.733392,90.51,11.140233,0.000000,0,0,0,0,0

36,08:45:09:00,35.325627,0.000000,14.747450,132.501150,28.397762,13.335733,7.543732,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,41.183964,119.386794,49.003704,299.872548,0.000000,5.711306,18.034646,0.000000,0.000000,45.829469,88.816800,0.000000,0.000000,0.000000,0.000000,0.000000,0.923405,0.000000,0.000000,30.793733,11.455476,12.654077,0.000000,0.000000,77.964739,345.619882,38.143070,5.096038,37.530118,147.648759,47.726051,25.544484,404.280558,11.584800,48.733392,90.51,11.140233,0.000000,0,0,0,0,0

37,09:00:09:15,35.325627,0.000000,14.747450,132.501150,28.397762,13.611273,7.543732,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,41.183964,119.386794,49.003704,299.872548,0.000000,5.711306,18.694234,0.000000,0.000000,45.829469,88.816800,0.000000,0.000000,0.000000,0.000000,0.000000,0.923405,0.000000,0.000000,30.793733,11.457970,12.654077,0.000000,0.000000,77.964739,345.619882,38.143070,0.000000,37.530118,147.648759,47.726051,25.544484,404.280558,11.584800,97.303438,90.51,11.140233,0.000000,0,0,0,0,0

38,09:15-09:30,35.325627,0.000000,14.747450,132.501150,28.397762,13.611273,7.543732,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,41.183964,119.386794,49.003704,299.872548,0.000000,5.711306,18.694234,0.000000,0.000000,45.829469,88.816800,0.000000,0.000000,0.000000,0.000000,0.000000,0.923405,0.000000,0.000000,30.793733,11.457970,12.654077,0.000000,0.000000,77.964739,345.619882,38.143070,0.000000,37.530118,147.648759,47.726051,25.544484,404.280558,11.584800,97.303438,90.51,11.140233,0.000000,0,0,0,0,0

39,09:30-09:45,35.325627,0.000000,14.747450,132.501150,28.397762,13.611273,7.543732,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,41.183964,119.386794,49.003704,299.872548,0.000000,5.711306,18.694234,0.000000,0.000000,45.829469,88.816800,0.000000,0.000000,0.000000,0.000000,0.000000,0.923405,0.000000,0.000000,30.793733,11.457970,12.654077,0.000000,0.000000,77.964739,345.619882,38.143070,0.000000,37.530118,147.648759,47.726051,25.544484,404.280558,14.496639,142.411584,90.51,11.140233,12.139615,0,0,0,0,0

40,09:45-10:00,35.325627,0.000000,14.747450,132.501150,28.397762,13.611273,7.543732,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,41.183964,119.386794,49.003704,299.872548,0.000000,5.711306,18.694234,0.000000,0.000000,45.829469,88.816800,0.000000,0.000000,0.000000,0.000000,0.000000,0.923405,0.000000,0.000000,30.793733,11.457970,12.654077,0.000000,0.000000,77.964739,345.619882,38.143070,0.000000,37.530118,147.648759,47.726051,25.544484,404.280558,14.496639,142.411584,90.51,11.140233,12.139615,0,0,0,0,0

41,10:00-10:15,35.325627,0.000000,14.747450,132.501150,28.397762,13.268985,7.543732,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,41.183964,119.386794,49.003704,299.872548,0.000000,5.711306,18.034646,0.000000,0.000000,45.829469,88.816800,0.000000,0.000000,0.000000,0.000000,0.000000,0.960341,0.000000,0.000000,31.687208,11.455476,12.654077,0.000000,0.000000,77.964739,345.619882,38.143070,0.000000,37.530118,147.648759,47.726051,25.544484,404.280558,14.496639,142.411584,90.51,11.140233,12.139615,0,0,0,0,0

42,10:15-10:30,35.325627,0.000000,14.747450,132.501150,28.397762,13.268985,7.543732,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,41.183964,119.386794,49.003704,299.872548,0.000000,5.711306,18.034646,0.000000,0.000000,45.829469,88.816800,0.000000,0.000000,0.000000,0.000000,0.000000,0.960341,0.000000,0.000000,31.687208,11.455476,12.654077,0.000000,0.000000,77.964739,345.619882,38.143070,0.000000,37.530118,147.648759,47.726051,25.544484,404.280558,14.496639,116.099873,90.51,11.140233,12.139615,0,0,0,0,0

43,10:30-10:45,35.325627,0.000000,14.747450,132.501150,28.397762,13.268985,7.543732,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,41.183964,119.386794,49.003704,299.872548,0.000000,5.711306,18.034646,0.000000,0.000000,45.829469,88.816800,0.000000,0.000000,0.000000,0.000000,0.000000,0.960341,0.000000,0.000000,31.687208,11.455476,12.654077,0.000000,0.000000,77.964739,345.619882,38.143070,0.000000,37.530118,147.648759,47.726051,25.544484,404.280558,11.690994,116.099873,90.51,11.140233,7.691438,0,0,0,0,0

44,10:45-11:00,35.325627,0.000000,14.747450,132.501150,28.397762,13.268985,7.543732,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,41.183964,119.386794,49.003704,299.872548,0.000000,5.711306,18.034646,0.000000,0.000000,50.092675,88.816800,0.000000,0.000000,0.000000,0.000000,0.000000,0.960341,0.000000,0.000000,31.687208,11.455476,12.654077,0.000000,0.000000,77.964739,345.619882,38.143070,0.000000,37.530118,147.648759,47.726051,25.544484,404.280558,11.690994,116.099873,90.51,11.140233,7.691438,0,0,0,0,0

45,11:00-11:15,35.325627,0.000000,14.747450,132.501150,28.397762,13.581902,7.172729,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,41.183964,119.386794,49.003704,300.017358,0.000000,5.711306,17.684245,0.000000,0.000000,50.092675,88.816800,0.000000,0.000000,0.000000,0.000000,0.000000,0.960341,0.000000,0.000000,30.793733,11.484768,12.654077,0.000000,0.000000,51.602561,345.623717,38.143070,0.000000,37.530118,147.648759,47.726051,25.544484,404.280558,11.710302,91.714738,90.51,11.140233,7.691438,0,0,0,0,0

46,11:15-11:30,35.325627,0.000000,14.747450,132.501150,28.397762,13.581902,7.172729,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,41.183964,119.386794,49.003704,300.017358,0.000000,5.711306,17.684245,0.000000,0.000000,45.829469,88.816800,0.000000,0.000000,0.000000,0.000000,0.000000,0.960341,0.000000,0.000000,30.793733,11.484768,12.654077,0.000000,0.000000,51.602561,345.623717,38.143070,0.000000,37.530118,147.648759,47.726051,25.544484,404.280558,11.710302,82.327381,90.51,11.140233,7.691438,0,0,0,0,0

