Block,Time,ANTA_CRF,ANTA_LF,SALAL,RAMPUR,NJPC,UNCHAHAR4,DADRT2,TEHRI,KOTESHWR,AURY_LF,DADRI_LF,UNCHAHAR3,AURY_RF,RAPPC,CHAMERA1,ANTA_RF,UNCHAHAR1,TANDA2,UNCHAHAR2,AURY_GF,URI,RIHAND1,DADRI_RF,DADRI_GF,PARBATI3,RAPPB,KOLDAM,DHAULIGNGA,RIHAND3,TANAKPUR,DADRI_CRF,KISHANGANGA,RIHAND2,CHAMERA3,SINGRAULI_HYDRO,AURY_CRF,CHAMERA2,ANTA_GF,NAPP,SEWA2,BSIUL,SINGRAULI,URI2,DULHASTI,JHAJJAR,SASAN,KHSTPP-I,FSTPP I & II,BRBCL,TALA,KHSTPP-II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,0.000000,0.000000,72.946874,6.514819,173.807738,1.651518,661.506553,0.000000,0.000000,0.000000,0.000000,26.064817,0.000000,65.341319,40.706616,0.000000,21.447327,5.174842,41.634382,0.000000,31.987296,91.181371,12.442358,0.000000,16.209231,0.000000,8.957605,42.047201,122.948754,1.113471,0.000000,8.055401,117.279219,33.640024,1.108590,0.000000,46.841134,0.000000,47.305891,12.105090,12.595577,132.709226,36.594663,57.151604,371.833000,399.841200,42.794598,20.088640,15.142195,0.000000,142.746785,0,0,0,0,0

7,01:30-01:45,0.000000,0.000000,72.946874,6.514819,173.807738,1.651518,661.506553,0.000000,0.000000,0.000000,0.000000,26.064817,0.000000,65.341319,40.706616,0.000000,21.447327,5.174842,41.634382,0.000000,31.987296,91.181371,0.000000,0.000000,0.000000,0.000000,8.957605,42.047201,122.948754,1.113471,0.000000,8.055401,117.279219,33.640024,1.108590,0.000000,46.841134,0.000000,47.305891,12.105090,12.595577,132.709226,36.594663,57.151604,371.833000,399.841200,42.794598,20.088640,15.223578,0.000000,142.746785,0,0,0,0,0

8,01:45-02:00,0.000000,0.000000,72.946874,6.514819,173.807738,1.651518,661.506553,0.000000,0.000000,0.000000,0.000000,26.064817,0.000000,65.341319,40.706616,0.000000,21.447327,5.174842,41.634382,0.000000,31.987296,91.181371,0.000000,0.000000,0.000000,0.000000,8.957605,42.047201,122.948754,1.113471,0.000000,8.055401,117.279219,33.640024,1.108590,0.000000,46.841134,0.000000,47.305891,12.105090,12.595577,132.709226,36.594663,57.151604,371.833000,399.841200,42.794598,20.088640,15.097318,0.000000,142.746785,0,0,0,0,0

9,02:00-02:15,0.000000,0.000000,72.946874,6.514819,173.807738,1.651518,661.506553,0.000000,0.000000,0.000000,0.000000,26.064817,0.000000,65.341319,40.706616,0.000000,21.447327,5.174842,41.634382,0.000000,31.987296,91.181371,0.000000,0.000000,0.000000,0.000000,8.957605,42.047201,122.948754,1.113471,0.000000,8.055401,117.279219,33.640024,1.108590,0.000000,46.841134,0.000000,47.305891,12.105090,12.595577,132.709226,36.594663,57.151604,318.198359,399.841200,42.794598,20.088640,15.117487,0.000000,142.746785,0,0,0,0,0

10,02:15-02:30,0.000000,0.000000,72.946874,6.514819,173.807738,1.651518,661.506553,0.000000,0.000000,0.000000,0.000000,26.064817,0.000000,65.341319,40.706616,0.000000,21.447327,5.174842,41.634382,0.000000,31.987296,91.181371,0.000000,0.000000,0.000000,0.000000,8.957605,42.047201,122.948754,1.113471,0.000000,8.055401,117.279219,33.640024,1.108590,0.000000,46.841134,0.000000,47.305891,12.105090,12.595577,132.709226,36.594663,57.151604,318.198359,399.841200,42.794598,20.088640,13.865571,0.000000,142.746785,0,0,0,0,0

11,02:30-02:45,0.000000,0.000000,72.946874,6.514819,173.807738,1.651518,661.506553,0.000000,0.000000,0.000000,0.000000,26.064817,0.000000,65.341319,40.706616,0.000000,21.447327,3.987347,41.634382,0.000000,31.987296,91.181371,0.000000,0.000000,0.000000,0.000000,8.957605,42.047201,122.948754,1.113471,0.000000,8.055401,117.279219,33.640024,1.108590,0.000000,46.841134,0.000000,47.305891,12.105090,12.595577,132.709226,36.594663,57.151604,298.882359,399.841200,42.794598,20.088640,13.303954,0.000000,142.746785,0,0,0,0,0

12,02:45-03:00,0.000000,0.000000,72.946874,6.514819,173.807738,1.651518,661.795037,0.000000,0.000000,0.000000,0.000000,26.064817,0.000000,65.341319,40.706616,0.000000,21.447327,2.898771,41.634382,0.000000,31.987296,91.181371,0.000000,0.000000,0.000000,0.000000,8.957605,42.047201,122.948754,1.113471,0.000000,8.055401,117.279219,33.640024,1.108590,0.000000,46.841134,0.000000,47.305891,12.105090,12.595577,132.709226,36.594663,57.151604,279.566359,399.841200,42.794598,20.088640,12.544272,0.000000,142.746785,0,0,0,0,0

13,03:00-03:15,0.000000,0.000000,72.946874,6.514819,173.807738,1.651518,661.795037,0.000000,0.000000,0.000000,0.000000,26.064817,0.000000,65.341319,40.706616,0.000000,21.447327,2.898771,41.634382,0.000000,31.987296,91.181371,0.000000,0.000000,0.000000,0.000000,8.957605,31.462445,122.948754,1.113471,0.000000,8.055401,117.279219,33.640024,1.108590,0.000000,46.841134,0.000000,47.305891,12.105090,18.893366,132.709226,36.594663,57.151604,309.535230,399.841200,42.794598,20.088640,12.864865,0.000000,142.746785,0,0,0,0,0

14,03:15-03:30,0.000000,0.000000,72.946874,6.514819,173.807738,1.651518,661.795037,0.000000,0.000000,0.000000,0.000000,26.064817,0.000000,65.341319,40.706616,0.000000,21.447327,2.898771,21.202510,0.000000,31.987296,91.181371,0.000000,0.000000,0.000000,0.000000,8.957605,21.023601,122.948754,1.113471,0.000000,8.055401,117.279219,33.640024,1.108590,0.000000,46.841134,0.000000,47.305891,12.105090,18.893366,132.709226,36.594663,57.151604,285.390230,399.841200,42.794598,20.088640,14.272085,0.000000,142.746785,0,0,0,0,0

15,03:30-03:45,0.000000,0.000000,72.946874,6.514819,173.807738,1.651518,661.795037,0.000000,0.000000,0.000000,0.000000,26.064817,0.000000,65.341319,40.706616,0.000000,21.447327,2.898771,21.202510,0.000000,31.987296,91.181371,0.000000,0.000000,0.000000,0.000000,8.957605,21.023601,122.948754,1.113471,0.000000,8.055401,117.279219,33.640024,1.108590,0.000000,46.841134,0.000000,47.305891,12.105090,18.893366,132.709226,36.594663,57.151604,251.587230,399.841200,42.794598,20.088640,15.524002,0.000000,142.746785,0,0,0,0,0

16,03:45-04:00,0.000000,0.000000,72.946874,6.514819,173.807738,1.651518,661.795037,0.000000,0.000000,0.000000,0.000000,26.064817,0.000000,65.341319,40.706616,0.000000,21.447327,2.898771,21.202510,0.000000,31.987296,91.181371,0.000000,0.000000,0.000000,0.000000,8.957605,21.023601,122.948754,1.113471,0.000000,8.055401,117.279219,33.640024,1.108590,0.000000,46.841134,0.000000,47.305891,12.105090,18.893366,132.709226,36.594663,57.151604,270.903230,399.841200,42.794598,20.088640,17.282876,0.000000,142.746785,0,0,0,0,0

17,04:00-04:15,0.000000,0.000000,72.946874,6.514819,173.807738,1.651518,661.795037,0.000000,0.000000,0.000000,0.000000,26.064817,0.000000,65.341319,40.706616,0.000000,21.447327,2.898771,21.202510,0.000000,31.987296,91.181371,0.000000,0.000000,0.000000,0.000000,8.957605,21.023601,122.948754,1.113471,0.000000,8.055401,117.279219,33.640024,1.108590,0.000000,46.841134,0.000000,47.305891,12.105090,18.893366,132.709226,36.594663,57.151604,336.247816,399.841200,42.794598,20.088640,19.315955,0.000000,142.746785,0,0,0,0,0

18,04:15-04:30,0.000000,0.000000,72.946874,6.514819,173.807738,1.651518,661.795037,0.000000,0.000000,0.000000,0.000000,26.064817,0.000000,65.341319,40.706616,0.000000,21.447327,2.898771,21.202510,0.000000,31.987296,91.181371,0.000000,0.000000,0.000000,0.000000,6.718203,21.023601,122.948754,1.113471,0.000000,8.055401,117.279219,33.640024,1.108590,0.000000,46.841134,0.000000,47.305891,12.105090,18.893366,132.709226,36.594663,57.151604,377.141230,399.841200,42.794598,20.088640,19.315955,0.000000,142.746785,0,0,0,0,0

19,04:30-04:45,0.000000,0.000000,72.946874,6.514819,173.807738,1.651518,622.151072,0.000000,0.000000,0.000000,0.000000,26.064817,0.000000,65.341319,40.706616,0.000000,21.447327,2.898771,20.578107,0.000000,31.987296,91.181371,0.000000,0.000000,16.209231,0.000000,6.718203,21.023601,122.948754,2.350661,0.000000,8.055401,117.279219,33.640024,1.108590,0.000000,46.841134,0.000000,47.305891,12.105090,12.595577,132.709226,36.594663,57.151604,349.086865,399.841200,42.794598,20.088640,19.315955,0.000000,142.746785,0,0,0,0,0

20,04:45-05:00,0.000000,0.000000,72.946874,6.514819,173.807738,1.651518,607.664072,0.000000,0.000000,0.000000,0.000000,26.064817,0.000000,65.341319,40.706616,0.000000,21.447327,2.898771,20.578107,0.000000,31.987296,91.181371,0.000000,0.000000,16.209231,0.000000,4.478803,21.023601,122.948754,2.350661,0.000000,8.055401,117.279219,33.640024,1.108590,0.000000,46.841134,0.000000,47.305891,10.720601,12.595577,132.709226,36.594663,57.151604,349.086865,399.841200,42.794598,20.088640,19.315955,0.000000,142.746785,0,0,0,0,0

21,05:00-05:15,0.000000,0.000000,72.946874,6.514819,173.807738,1.651518,661.795037,0.000000,0.000000,0.000000,0.000000,26.064817,0.000000,65.341319,40.706616,0.000000,21.447327,2.898771,20.578107,0.000000,31.987296,91.181371,0.000000,0.000000,16.209231,0.000000,4.478803,10.511800,122.948754,9.155205,0.000000,8.055401,117.279219,33.640024,1.108590,0.000000,46.841134,0.000000,47.305891,0.000000,12.595577,132.709226,36.594663,57.151604,379.993817,399.841200,42.794598,20.088640,19.315955,0.000000,142.746785,0,0,0,0,0

22,05:15-05:30,0.000000,0.000000,72.946874,6.514819,173.807738,1.651518,661.795037,0.000000,0.000000,0.000000,0.000000,26.064817,0.000000,65.341319,40.706616,0.000000,21.447327,2.898771,20.578107,0.000000,31.987296,91.181371,0.000000,0.000000,16.209231,0.000000,4.478803,10.511800,122.948754,9.155205,0.000000,8.055401,117.279219,33.640024,1.108590,0.000000,46.841134,0.000000,47.305891,0.000000,12.595577,132.709226,36.594663,57.151604,377.141230,399.841200,42.794598,20.088640,19.315955,0.000000,142.746785,0,0,0,0,0

23,05:30-05:45,0.000000,0.000000,72.946874,6.514819,173.807738,1.651518,661.795037,0.000000,0.000000,0.000000,0.000000,26.064817,0.000000,65.341319,40.706616,0.000000,21.447327,2.898771,20.578107,0.000000,31.987296,91.181371,0.000000,0.000000,3.683917,0.000000,4.478803,10.511800,122.948754,1.113471,0.000000,8.055401,117.279219,33.640024,1.108590,0.000000,46.841134,0.000000,47.305891,0.000000,12.595577,132.709226,36.594663,57.151604,377.141230,399.841200,42.794598,20.088640,19.315955,0.000000,142.746785,0,0,0,0,0

24,05:45-06:00,0.000000,0.000000,72.946874,6.514819,173.807738,1.651518,631.059708,0.000000,0.000000,0.000000,0.000000,26.064817,0.000000,65.341319,40.706616,0.000000,21.447327,2.898771,20.578107,0.000000,31.987296,91.181371,0.000000,0.000000,3.683917,0.000000,4.478803,10.511800,122.948754,1.113471,0.000000,8.055401,117.279219,33.640024,1.108590,0.000000,46.841134,0.000000,47.305891,0.000000,12.595577,132.709226,36.594663,57.151604,367.533065,399.841200,42.794598,20.088640,19.315955,0.000000,142.746785,0,0,0,0,0

25,06:00-06:15,0.000000,0.000000,72.946874,6.514819,173.807738,1.651518,569.202343,0.000000,0.000000,0.000000,0.000000,26.064817,0.000000,65.341319,40.706616,0.000000,21.447327,2.898771,20.578107,0.000000,31.987296,91.181371,0.000000,0.000000,19.156364,0.000000,4.478803,10.511800,122.948754,1.113471,0.000000,8.055401,117.279219,33.640024,1.108590,0.000000,46.841134,0.000000,47.305891,0.000000,12.595577,132.709226,36.594663,57.151604,339.478700,399.841200,42.794598,20.088640,19.315955,0.000000,142.746785,0,0,0,0,0

26,06:15-06:30,0.000000,0.000000,72.946874,6.514819,173.807738,1.651518,569.202343,0.000000,0.000000,0.000000,0.000000,26.064817,0.000000,65.341319,40.706616,0.000000,21.447327,2.898771,20.578107,0.000000,31.987296,91.181371,0.000000,0.000000,23.577063,0.000000,4.478803,10.511800,122.948754,1.113471,0.000000,8.055401,117.279219,33.640024,1.108590,0.000000,46.841134,0.000000,47.305891,0.000000,12.595577,132.709226,36.594663,57.151604,339.478700,399.841200,42.794598,20.088640,19.315955,0.000000,142.746785,0,0,0,0,0

27,06:30-06:45,0.000000,0.000000,72.946874,6.514819,173.807738,1.651518,520.920262,0.000000,0.000000,0.000000,0.000000,26.064817,0.000000,65.341319,40.706616,0.000000,21.447327,2.898771,21.046907,0.000000,31.987296,91.181371,0.000000,0.000000,57.469092,0.000000,4.478803,10.511800,122.948754,1.113471,0.000000,8.055401,117.279219,33.640024,1.108590,0.000000,46.841134,0.000000,47.305891,0.000000,12.595577,132.709226,36.594663,57.151604,310.504700,399.841200,42.794598,20.088640,19.315955,0.000000,142.746785,0,0,0,0,0

28,06:45-07:00,0.000000,0.000000,72.946874,6.514819,173.807738,1.651518,478.360740,0.000000,0.000000,0.000000,0.000000,22.745920,0.000000,65.341319,40.706616,0.000000,18.799766,2.898771,21.046907,0.000000,31.987296,91.181371,0.000000,0.000000,57.469092,0.000000,3.619234,10.511800,122.948754,1.113471,0.000000,8.055401,117.279219,33.640024,1.108590,0.000000,46.841134,0.000000,47.305891,0.000000,12.595577,132.709226,36.594663,57.151604,213.924700,399.841200,42.794598,20.088640,19.315955,0.000000,142.746785,0,0,0,0,0

29,07:00-07:15,0.000000,0.000000,72.946874,6.514819,173.807738,1.651518,410.754740,0.000000,0.000000,0.000000,0.000000,22.591994,0.000000,65.341319,40.706616,0.000000,18.534281,2.898771,21.046907,0.000000,31.987296,91.181371,0.000000,0.000000,57.469092,0.000000,3.619234,10.511800,122.948754,1.113471,0.000000,8.055401,117.279219,33.640024,1.108590,0.000000,46.841134,0.000000,47.305891,0.000000,12.595577,132.709226,36.594663,57.151604,173.844000,399.841200,42.794598,20.088640,19.315955,0.000000,142.746785,0,0,0,0,0

30,07:15-07:30,0.000000,0.000000,72.946874,6.514819,173.807738,1.651518,367.004000,0.000000,0.000000,0.000000,0.000000,22.591994,0.000000,65.341319,40.706616,0.000000,18.534281,2.898771,21.046907,0.000000,31.987296,91.181371,0.000000,0.000000,57.469092,0.000000,3.619234,10.511800,122.948754,1.113471,0.000000,8.055401,117.279219,33.640024,1.108590,0.000000,46.841134,0.000000,47.305891,0.000000,12.595577,132.709226,36.594663,57.151604,173.844000,399.841200,42.794598,20.088640,19.315955,0.000000,142.746785,0,0,0,0,0

31,07:30-07:45,0.000000,0.000000,72.946874,6.514819,173.807738,1.651518,367.004000,0.000000,0.000000,0.000000,0.000000,17.389712,0.000000,65.341319,40.706616,0.000000,14.218604,2.898771,16.790433,0.000000,31.987296,91.181371,0.000000,0.000000,57.469092,0.000000,3.619234,10.511800,122.948754,1.113471,0.000000,8.055401,117.279219,33.640024,1.108590,0.000000,46.841134,0.000000,47.305891,0.000000,12.595577,132.709226,36.594663,57.151604,173.844000,399.841200,42.794598,16.577571,19.315955,0.000000,142.746785,0,0,0,0,0

32,07:45:08:00,0.000000,0.000000,72.946874,6.514819,173.807738,1.651518,367.004000,0.000000,0.000000,0.000000,0.000000,17.389712,0.000000,65.341319,40.706616,0.000000,14.218604,2.898771,16.790433,0.000000,31.987296,91.181371,0.000000,0.000000,57.469092,0.000000,3.619234,10.511800,122.948754,1.113471,0.000000,8.055401,117.279219,33.640024,1.108590,0.000000,46.841134,0.000000,47.305891,0.000000,12.595577,132.709226,36.594663,57.151604,173.844000,399.841200,42.794598,16.577571,19.315955,0.000000,142.746785,0,0,0,0,0

33,08:00-08:15,0.000000,0.000000,72.946874,6.514819,173.807738,1.651518,367.004000,0.000000,0.000000,0.000000,0.000000,15.017687,0.000000,65.341319,40.706616,0.000000,12.072500,2.898771,16.790433,0.000000,31.987296,91.181371,0.000000,0.000000,16.209231,0.000000,2.013199,10.511800,122.948754,3.092974,0.000000,8.055401,117.279219,33.640024,1.108590,0.000000,46.841134,0.000000,47.305891,0.000000,12.595577,132.709226,36.594663,57.151604,173.844000,399.841200,42.794598,16.577571,19.315955,0.000000,142.746785,0,0,0,0,0

34,08:15-08:30,0.000000,0.000000,72.946874,6.514819,173.807738,1.651518,367.004000,0.000000,0.000000,0.000000,0.000000,14.776740,0.000000,65.341319,40.706616,0.000000,12.072500,2.898771,16.790433,0.000000,31.987296,91.181371,0.000000,0.000000,16.209231,0.000000,2.013199,10.511800,122.948754,3.092974,0.000000,8.055401,117.279219,33.640024,1.108590,0.000000,46.841134,0.000000,47.305891,0.000000,12.595577,132.709226,36.594663,57.151604,173.844000,399.841200,42.794598,16.577571,19.315955,0.000000,142.746785,0,0,0,0,0

35,08:30-08:45,0.000000,0.000000,72.946874,6.514819,173.807738,1.651518,367.004000,0.000000,0.000000,0.000000,0.000000,14.776740,0.000000,65.341319,40.706616,0.000000,12.072500,2.898771,16.790433,0.000000,31.987296,91.181371,0.000000,0.000000,16.209231,0.000000,2.013199,10.511800,122.948754,3.092974,0.000000,8.055401,117.279219,33.640024,1.108590,0.000000,46.841134,0.000000,47.305891,0.000000,12.595577,132.709226,36.594663,57.151604,173.844000,399.841200,34.622964,13.804373,19.315955,0.000000,115.575548,0,0,0,0,0

36,08:45:09:00,0.000000,0.000000,72.946874,6.514819,173.807738,1.651518,367.004000,0.000000,0.000000,0.000000,0.000000,14.776740,0.000000,65.341319,40.706616,0.000000,12.072500,2.898771,16.790433,0.000000,37.318512,91.181371,0.000000,0.000000,16.209231,0.000000,2.013199,10.511800,122.948754,3.092974,0.000000,8.055401,117.279219,33.640024,1.108590,0.000000,46.841134,0.000000,47.305891,0.000000,12.595577,132.709226,36.594663,57.151604,173.844000,399.841200,29.084777,13.804373,19.315955,0.000000,96.742448,0,0,0,0,0

37,09:00:09:15,0.000000,0.000000,72.946874,6.514819,173.807738,1.651518,367.004000,0.000000,0.000000,0.000000,0.000000,14.776740,0.000000,65.341319,40.706616,0.000000,12.072500,2.898771,16.790433,0.000000,37.318512,91.181371,0.000000,0.000000,4.125985,0.000000,2.013199,10.511800,122.948754,3.092974,0.000000,8.055401,117.279219,33.640024,1.108590,0.000000,46.841134,0.000000,47.305891,0.000000,12.595577,132.709226,36.594663,57.151604,173.844000,399.841200,34.622964,13.804373,19.315955,0.000000,115.575548,0,0,0,0,0

38,09:15-09:30,0.000000,0.000000,72.946874,6.514819,173.807738,1.651518,367.004000,0.000000,0.000000,0.000000,0.000000,14.776740,0.000000,65.341319,40.706616,0.000000,12.072500,2.898771,16.790433,0.000000,37.318512,91.181371,0.000000,0.000000,4.125985,0.000000,2.013199,21.023601,122.948754,3.092974,0.000000,8.055401,117.279219,33.640024,1.108590,0.000000,46.841134,0.000000,47.305891,0.000000,12.595577,132.709226,36.594663,57.151604,173.844000,399.841200,34.622964,13.804373,19.315955,0.000000,115.575548,0,0,0,0,0

39,09:30-09:45,0.000000,0.000000,72.946874,6.514819,173.807738,1.651518,367.004000,0.000000,0.000000,0.000000,0.000000,14.776740,0.000000,65.341319,40.706616,0.000000,12.072500,2.898771,16.790433,0.000000,31.987296,91.181371,0.000000,0.000000,4.125985,0.000000,2.013199,21.023601,122.948754,3.092974,0.000000,8.055401,117.279219,33.640024,1.108590,0.000000,46.841134,0.000000,47.305891,0.000000,12.595577,132.709226,36.594663,57.151604,173.844000,399.841200,34.622964,13.804373,19.315955,0.000000,115.575548,0,0,0,0,0

40,09:45-10:00,0.000000,0.000000,72.946874,6.514819,173.807738,1.651518,367.004000,0.000000,0.000000,0.000000,0.000000,14.776740,0.000000,65.341319,40.706616,0.000000,12.072500,2.898771,16.790433,0.000000,31.987296,91.181371,0.000000,0.000000,4.125985,0.000000,1.809618,21.023601,122.948754,3.092974,0.000000,8.055401,117.279219,33.640024,1.108590,0.000000,46.841134,0.000000,47.305891,0.000000,12.595577,132.709226,36.594663,57.151604,173.844000,399.841200,34.622964,13.804373,19.315955,0.000000,115.575548,0,0,0,0,0

41,10:00-10:15,0.000000,0.000000,72.946874,6.514819,173.807738,2.384077,367.190013,0.000000,0.000000,0.000000,0.000000,18.019703,0.000000,65.341319,40.706616,0.000000,12.172171,4.111206,17.425736,0.000000,37.318512,93.712135,0.000000,0.000000,0.000000,0.000000,1.809618,21.023601,126.078150,3.092974,0.000000,5.370267,120.101249,33.640024,1.108590,0.000000,46.841134,0.000000,47.305891,0.000000,12.595577,137.619463,36.594663,57.151604,173.844000,399.841200,34.622964,13.804373,19.315955,0.000000,115.575548,0,0,0,0,0

42,10:15-10:30,0.000000,0.000000,72.946874,6.514819,173.807738,2.384077,380.711213,0.000000,0.000000,0.000000,0.000000,18.019703,0.000000,65.341319,40.706616,0.000000,12.172171,4.111206,17.425736,0.000000,37.318512,93.736630,0.000000,0.000000,0.000000,0.000000,1.809618,21.023601,126.114261,3.092974,0.000000,5.370267,120.126204,33.640024,1.108590,0.000000,46.841134,0.000000,47.305891,0.000000,12.595577,137.664973,36.594663,57.151604,173.844000,399.841200,34.622964,13.804373,19.315955,0.000000,115.575548,0,0,0,0,0

43,10:30-10:45,0.000000,0.000000,72.946874,6.514819,173.807738,2.384077,380.711213,0.000000,0.000000,0.000000,0.000000,15.406731,0.000000,65.341319,40.706616,0.000000,12.172171,4.111206,17.425736,0.000000,37.318512,93.736630,0.000000,0.000000,0.000000,0.000000,1.809618,21.023601,126.114261,3.092974,0.000000,5.370267,120.126204,33.640024,1.108590,0.000000,46.841134,0.000000,47.305891,0.000000,12.595577,137.664973,36.594663,57.151604,174.791836,399.841200,34.622964,13.804373,18.507362,0.000000,115.575548,0,0,0,0,0

44,10:45-11:00,0.000000,0.000000,72.946874,6.514819,173.807738,2.384077,386.506013,0.000000,0.000000,0.000000,0.000000,18.019703,0.000000,65.341319,40.706616,0.000000,12.172171,4.111206,17.425736,0.000000,31.987296,93.736630,0.000000,0.000000,0.000000,0.000000,1.809618,21.023601,126.114261,3.092974,0.000000,5.370267,120.126204,33.640024,1.108590,0.000000,46.841134,0.000000,47.305891,0.000000,12.595577,137.664973,36.594663,57.151604,174.791836,399.841200,34.622964,13.804373,14.952299,0.000000,115.575548,0,0,0,0,0

45,11:00-11:15,0.000000,0.000000,72.946874,6.514819,173.807738,2.384077,367.190013,0.000000,0.000000,0.000000,0.000000,15.406731,0.000000,65.341319,40.706616,0.000000,12.172171,5.174842,17.425736,0.000000,31.987296,93.736630,0.000000,0.000000,0.000000,0.000000,1.809618,21.023601,126.114261,3.092974,0.000000,5.370267,120.126204,33.640024,1.108590,0.000000,46.841134,0.000000,47.305891,0.000000,12.595577,137.664973,36.594663,57.151604,174.791836,399.841200,42.494883,13.804373,16.222671,0.000000,142.746785,0,0,0,0,0

46,11:15-11:30,0.000000,0.000000,72.946874,6.514819,173.807738,2.384077,367.190013,0.000000,0.000000,0.000000,0.000000,15.406731,0.000000,65.341319,40.706616,0.000000,12.172171,5.174842,17.425736,0.000000,31.987296,93.736630,0.000000,0.000000,0.000000,0.000000,1.809618,21.023601,126.114261,3.092974,0.000000,5.370267,120.126204,33.640024,1.108590,0.000000,46.841134,0.000000,47.305891,0.000000,12.595577,137.664973,36.594663,57.151604,174.791836,399.841200,42.794598,13.804373,19.315955,0.000000,142.746785,0,0,0,0,0

47,11:30-11:45,0.000000,0.000000,51.623942,6.514819,173.807738,2.984322,367.190013,0.000000,0.000000,0.000000,0.000000,19.286911,0.000000,65.341319,40.706616,0.000000,16.487848,5.174842,27.241838,0.000000,37.318512,93.736630,0.000000,0.000000,0.000000,0.000000,1.809618,21.023601,126.114261,3.092974,0.000000,5.370267,120.126204,33.640024,1.108590,0.000000,46.841134,0.000000,47.305891,0.000000,12.595577,137.664973,36.594663,57.151604,174.791836,399.841200,42.794598,20.088640,19.315955,0.000000,142.746785,0,0,0,0,0

