Block,Time,ANTA_CRF,RAPPC,UNCHAHAR3,DADRT2,KISHANGANGA,CHAMERA3,TANAKPUR,UNCHAHAR2,RIHAND3,DADRI_GF,CHAMERA1,URI,AURY_GF,SINGRAULI,RIHAND2,SEWA2,DADRI_CRF,DULHASTI,TANDA2,BSIUL,RIHAND1,NJPC,CHAMERA2,AURY_RF,NAPP,PARBATI3,ANTA_GF,RAPPB,KOTESHWR,SALAL,URI2,JHAJJAR,TEHRI,RAMPUR,AURY_LF,AURY_CRF,ANTA_RF,KOLDAM,DHAULIGNGA,DADRI_RF,DADRI_LF,ANTA_LF,UNCHAHAR4,UNCHAHAR1,SINGRAULI_HYDRO,FSTPP I & II,TALA,KHSTPP-II,BRBCL,KHSTPP-I,SASAN,KUDGI,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
13,03:00-03:15,0.000000,49.355890,25.469086,662.811337,0.000000,28.048516,9.766715,40.910686,119.349695,0.000000,41.171166,40.487875,0.000000,134.448081,114.002438,5.017265,23.364685,47.711220,0.000000,6.293224,88.789200,148.242641,38.131217,0.000000,37.518456,0.000000,0.000000,0.000000,34.257190,81.304850,30.898410,630.355162,60.071684,0.000000,0.000000,0.000000,0.000000,0.000000,35.314650,0.000000,0.000000,0.000000,0.000000,18.732591,0.923118,13.752675,25.536546,142.367330,14.476493,26.361706,402.808612,90.48,0,0,0,0,0

14,03:15-03:30,0.000000,49.355890,25.469086,662.811337,0.000000,28.048516,9.766715,40.910686,119.349695,0.000000,41.171166,40.487875,0.000000,134.448081,114.002438,5.017265,23.364685,47.711220,0.000000,6.293224,88.789200,148.242641,38.131217,0.000000,37.518456,0.000000,0.000000,0.000000,34.257190,81.304850,30.898410,630.355162,60.071684,0.000000,0.000000,0.000000,0.000000,0.000000,35.314650,0.000000,0.000000,0.000000,0.000000,18.732591,0.923118,13.752675,25.536546,142.367330,14.476493,26.361706,402.808612,90.48,0,0,0,0,0

15,03:30-03:45,0.000000,49.355890,25.469086,662.811337,0.000000,28.048516,9.766715,40.910686,119.349695,0.000000,41.171166,40.487875,0.000000,134.448081,114.002438,5.017265,6.733924,47.711220,0.000000,6.293224,88.789200,148.242641,38.131217,0.000000,37.518456,0.000000,0.000000,0.000000,34.257190,81.304850,30.898410,630.355162,60.071684,0.000000,0.000000,0.000000,0.000000,0.000000,35.314650,0.000000,0.000000,0.000000,0.000000,18.732591,0.923118,13.752675,25.536546,142.367330,14.476493,26.361706,402.808612,90.48,0,0,0,0,0

16,03:45-04:00,0.000000,49.355890,25.469086,662.811337,0.000000,28.048516,9.766715,40.910686,119.349695,0.000000,41.171166,40.487875,0.000000,134.448081,114.002438,5.017265,0.000000,47.711220,0.000000,6.293224,88.789200,148.242641,38.131217,0.000000,37.518456,0.000000,0.000000,0.000000,34.257190,81.304850,30.898410,630.355162,60.071684,0.000000,0.000000,0.000000,0.000000,0.000000,35.314650,0.000000,0.000000,0.000000,0.000000,18.732591,0.923118,13.752675,25.536546,142.367330,14.476493,26.361706,402.808612,90.48,0,0,0,0,0

17,04:00-04:15,0.000000,49.355890,25.469086,662.811337,0.000000,28.048516,9.766715,40.910686,119.349695,0.000000,41.171166,40.487875,0.000000,134.448081,114.002438,5.017265,0.000000,47.711220,0.000000,12.586448,88.789200,148.242641,38.131217,0.000000,37.518456,0.000000,0.000000,0.000000,34.257190,81.304850,30.898410,630.355162,60.071684,0.000000,0.000000,0.000000,0.000000,0.000000,35.314650,0.000000,0.000000,0.000000,0.000000,18.732591,0.923118,13.752675,25.536546,142.367330,14.476493,26.361706,402.808612,90.48,0,0,0,0,0

18,04:15-04:30,0.000000,49.355890,25.469086,662.811337,0.000000,28.048516,9.766715,40.910686,119.349695,0.000000,41.171166,40.487875,0.000000,134.448081,114.002438,5.017265,0.000000,47.711220,0.000000,12.586448,88.789200,148.242641,38.131217,0.000000,37.518456,0.000000,0.000000,0.000000,34.257190,81.304850,30.898410,630.355162,60.071684,0.000000,0.000000,0.000000,0.000000,0.000000,35.314650,0.000000,0.000000,0.000000,0.000000,18.732591,0.923118,13.752675,25.536546,142.367330,14.476493,26.361706,402.808612,90.48,0,0,0,0,0

19,04:30-04:45,0.000000,49.355890,18.143494,588.305617,0.000000,28.048516,9.766715,28.733343,119.349695,0.000000,41.171166,40.487875,0.000000,134.448081,114.002438,5.017265,0.000000,47.711220,0.000000,12.586448,88.789200,148.242641,38.131217,0.000000,37.518456,0.000000,0.000000,0.000000,34.257190,81.304850,31.937012,624.154394,60.071684,0.000000,0.000000,0.000000,0.000000,0.000000,35.314650,0.000000,0.000000,0.000000,0.000000,14.507866,0.923118,13.752675,25.536546,142.367330,14.476493,26.361706,402.808612,90.48,0,0,0,0,0

20,04:45-05:00,0.000000,49.355890,18.143494,477.186071,0.000000,28.048516,9.766715,28.733343,119.349695,0.000000,41.171166,40.487875,0.000000,134.448081,114.002438,5.017265,0.000000,47.711220,0.000000,12.586448,88.789200,148.242641,38.131217,0.000000,37.518456,0.000000,0.000000,0.000000,34.257190,81.304850,31.937012,624.154394,60.071684,0.000000,0.000000,0.000000,0.000000,0.000000,35.314650,0.000000,0.000000,0.000000,0.000000,14.507866,0.923118,13.752675,25.536546,142.367330,14.476493,26.361706,402.808612,90.48,0,0,0,0,0

21,05:00-05:15,0.000000,49.355890,18.143494,428.931071,0.000000,28.048516,9.766715,28.733343,119.349695,0.000000,41.171166,40.487875,0.000000,134.448081,114.002438,5.017265,0.000000,47.711220,0.000000,12.586448,88.789200,148.242641,38.131217,0.000000,37.518456,0.000000,0.000000,0.000000,34.257190,81.304850,31.937012,624.154394,60.071684,0.000000,0.000000,0.000000,23.307165,0.000000,35.314650,0.000000,0.000000,0.000000,0.000000,14.507866,0.923118,9.642700,25.536546,99.143951,14.476493,19.611894,402.808612,90.48,0,0,0,0,0

22,05:15-05:30,0.000000,49.355890,18.143494,428.931071,0.000000,28.048516,9.766715,28.733343,119.349695,0.000000,41.171166,40.487875,0.000000,134.448081,114.002438,5.017265,0.000000,47.711220,0.000000,12.586448,88.789200,148.242641,38.131217,0.000000,37.518456,0.000000,0.000000,0.000000,34.257190,81.304850,31.937012,624.154394,60.071684,0.000000,0.000000,0.000000,23.307165,0.000000,35.314650,0.000000,0.000000,0.000000,0.000000,14.507866,0.923118,9.642700,25.536546,99.143951,14.476493,19.611894,402.808612,90.48,0,0,0,0,0

23,05:30-05:45,0.000000,49.355890,18.143494,428.931071,0.000000,28.048516,9.766715,28.733343,119.349695,0.000000,41.171166,40.487875,0.000000,134.448081,114.002438,5.017265,0.000000,47.711220,0.000000,12.586448,88.789200,148.242641,38.131217,0.000000,37.518456,0.000000,0.000000,0.000000,34.257190,81.304850,31.937012,624.154394,60.071684,0.000000,0.000000,0.000000,23.307165,0.000000,35.314650,0.000000,0.000000,0.000000,0.000000,14.507866,0.923118,9.642700,25.536546,99.143951,14.476493,19.611894,402.808612,90.48,0,0,0,0,0

24,05:45-06:00,0.000000,49.355890,18.143494,428.931071,0.000000,28.048516,9.766715,28.733343,119.349695,0.000000,41.171166,46.880698,0.000000,134.448081,114.002438,2.830252,0.000000,47.711220,0.000000,12.586448,88.789200,148.242641,38.131217,0.000000,37.518456,0.000000,0.000000,0.000000,34.257190,81.304850,31.937012,624.154394,60.071684,0.000000,0.000000,0.000000,23.307165,0.000000,35.314650,0.000000,0.000000,0.000000,0.000000,14.507866,0.923118,9.642700,25.536546,99.143951,14.476493,19.611894,402.808612,90.48,0,0,0,0,0

25,06:00-06:15,0.000000,49.355890,18.143494,428.931071,0.000000,28.048516,9.766715,28.733343,119.349695,0.000000,41.171166,46.880698,0.000000,134.448081,114.002438,0.000000,0.000000,47.711220,0.000000,12.586448,88.789200,148.242641,38.131217,0.000000,37.518456,0.000000,0.000000,0.000000,34.257190,81.304850,31.937012,624.154394,60.071684,0.000000,0.000000,0.000000,0.000000,0.000000,35.314650,0.000000,0.000000,0.000000,0.000000,14.507866,0.923118,9.642700,25.536546,142.367330,14.476493,19.611894,402.808612,90.48,0,0,0,0,0

26,06:15-06:30,0.000000,49.355890,18.143494,428.931071,0.000000,28.048516,9.766715,28.733343,119.349695,0.000000,41.171166,40.487875,0.000000,134.448081,114.002438,0.000000,0.000000,47.711220,0.000000,12.586448,88.789200,148.242641,38.131217,0.000000,37.518456,0.000000,0.000000,0.000000,34.257190,81.304850,31.937012,624.154394,60.071684,0.000000,0.000000,0.000000,0.000000,0.000000,35.314650,0.000000,0.000000,0.000000,0.000000,14.507866,0.923118,9.642700,25.536546,142.367330,14.476493,19.611894,402.808612,90.48,0,0,0,0,0

27,06:30-06:45,0.000000,49.355890,18.143494,428.931071,0.000000,28.048516,9.766715,28.733343,119.349695,0.000000,41.171166,40.487875,0.000000,134.448081,114.002438,0.000000,0.000000,47.711220,0.000000,12.586448,88.789200,148.242641,38.131217,0.000000,37.518456,0.000000,0.000000,0.000000,34.257190,81.304850,31.937012,624.154394,60.071684,0.000000,0.000000,0.000000,0.000000,0.000000,35.314650,0.000000,0.000000,0.000000,0.000000,14.507866,0.923118,9.642700,25.536546,142.367330,14.476493,19.611894,402.808612,90.48,0,0,0,0,0

28,06:45-07:00,0.000000,49.355890,18.143494,428.931071,0.000000,28.048516,9.766715,28.733343,119.349695,0.000000,41.171166,40.487875,0.000000,134.448081,114.002438,0.000000,0.000000,47.711220,0.000000,12.586448,88.789200,148.242641,38.131217,0.000000,37.518456,0.000000,0.000000,0.000000,34.257190,81.304850,31.937012,624.154394,60.071684,0.000000,0.000000,0.000000,0.000000,0.000000,35.314650,0.000000,0.000000,0.000000,0.000000,14.507866,0.923118,9.642700,25.536546,142.367330,14.476493,19.611894,402.808612,90.48,0,0,0,0,0

29,07:00-07:15,0.000000,49.355890,18.143494,428.931071,0.000000,28.048516,9.766715,28.733343,119.349695,0.000000,41.171166,40.487875,0.000000,134.448081,114.002438,0.000000,0.000000,47.711220,0.000000,12.586448,88.789200,148.242641,38.131217,0.000000,37.518456,0.000000,0.000000,0.000000,34.257190,81.304850,31.937012,624.154394,60.071684,0.000000,0.000000,0.000000,0.000000,0.000000,35.314650,0.000000,0.000000,0.000000,0.000000,14.507866,0.923118,9.642700,25.536546,142.367330,14.476493,19.611894,402.808612,90.48,0,0,0,0,0

30,07:15-07:30,0.000000,49.355890,18.143494,428.931071,0.000000,28.048516,9.766715,28.733343,119.349695,0.000000,41.171166,40.487875,0.000000,134.448081,114.002438,0.000000,0.000000,47.711220,0.000000,12.586448,88.789200,148.242641,38.131217,0.000000,37.518456,0.000000,0.000000,0.000000,34.257190,81.304850,31.937012,624.154394,60.071684,0.000000,0.000000,0.000000,0.000000,0.000000,35.314650,0.000000,0.000000,0.000000,0.000000,14.507866,0.923118,9.642700,25.536546,142.367330,14.476493,19.611894,402.808612,90.48,0,0,0,0,0

31,07:30-07:45,0.000000,49.355890,18.143494,428.931071,0.000000,28.048516,9.766715,28.733343,119.349695,0.000000,41.171166,40.487875,0.000000,134.448081,114.002438,0.000000,0.000000,47.711220,0.000000,12.586448,88.789200,148.242641,38.131217,0.000000,37.518456,0.000000,0.000000,0.000000,34.257190,81.304850,31.028235,624.154394,60.071684,0.000000,0.000000,0.000000,0.000000,0.000000,35.314650,0.000000,0.000000,0.000000,0.000000,14.507866,0.923118,9.642700,25.536546,142.367330,14.476493,19.611894,402.808612,90.48,0,0,0,0,0

32,07:45:08:00,0.000000,49.355890,18.143494,428.931071,0.000000,28.048516,9.766715,28.733343,119.349695,0.000000,41.171166,40.487875,0.000000,134.448081,114.002438,0.000000,0.000000,47.711220,0.000000,12.586448,88.789200,148.242641,38.131217,0.000000,37.518456,0.000000,0.000000,0.000000,34.257190,81.304850,31.028235,624.154394,60.071684,0.000000,0.000000,0.000000,0.000000,0.000000,35.314650,0.000000,0.000000,0.000000,0.000000,14.507866,0.923118,9.642700,25.536546,142.367330,14.476493,19.611894,402.808612,90.48,0,0,0,0,0

33,08:00-08:15,0.000000,49.355890,18.143494,428.931071,0.000000,28.048516,9.766715,28.733343,119.349695,0.000000,41.171166,40.487875,0.000000,134.448081,114.002438,0.000000,0.000000,47.711220,0.000000,12.586448,88.789200,148.242641,38.131217,0.000000,37.518456,0.000000,0.000000,0.000000,34.257190,81.304850,31.028235,624.154394,60.071684,0.000000,0.000000,0.000000,0.000000,0.000000,35.314650,0.000000,0.000000,0.000000,0.000000,14.507866,0.923118,9.642700,25.536546,99.143951,14.476493,19.611894,402.808612,90.48,0,0,0,0,0

34,08:15-08:30,0.000000,49.355890,18.143494,428.931071,0.000000,28.048516,9.766715,28.733343,119.349695,0.000000,41.171166,40.487875,0.000000,134.448081,114.002438,0.000000,0.000000,47.711220,0.000000,12.586448,88.789200,148.242641,38.131217,0.000000,37.518456,0.000000,0.000000,0.000000,34.257190,81.304850,31.028235,624.154394,60.071684,0.000000,0.000000,0.000000,0.000000,0.000000,35.314650,0.000000,0.000000,0.000000,0.000000,14.507866,0.923118,9.642700,25.536546,99.143951,14.476493,19.611894,402.808612,90.48,0,0,0,0,0

35,08:30-08:45,0.000000,49.355890,18.008380,428.931071,0.000000,28.048516,9.766715,28.733343,119.349695,0.000000,41.171166,40.487875,0.000000,134.448081,114.002438,0.000000,0.000000,47.711220,0.000000,12.586448,88.789200,148.242641,38.131217,0.000000,37.518456,0.000000,0.000000,0.000000,34.257190,81.304850,31.028235,624.154394,60.071684,0.000000,0.000000,0.000000,0.000000,0.000000,35.314650,0.000000,0.000000,0.000000,0.000000,14.372752,0.923118,9.642700,25.536546,98.468381,14.476493,19.611894,402.808612,90.48,0,0,0,0,0

36,08:45:09:00,0.000000,49.355890,18.008380,428.931071,0.000000,28.048516,9.766715,28.733343,119.349695,0.000000,41.171166,40.487875,0.000000,134.448081,114.002438,0.000000,0.000000,47.711220,0.000000,12.586448,88.789200,148.242641,38.131217,0.000000,37.518456,0.000000,0.000000,0.000000,34.257190,81.304850,31.028235,624.057884,60.071684,0.000000,0.000000,0.000000,0.000000,0.000000,35.314650,0.000000,0.000000,0.000000,0.000000,14.372752,0.923118,9.642700,25.536546,98.468381,14.476493,19.611894,402.808612,90.48,0,0,0,0,0

37,09:00:09:15,0.000000,49.355890,18.008380,428.931071,0.000000,28.048516,9.766715,28.733343,119.349695,0.000000,41.171166,40.487875,0.000000,134.448081,114.002438,0.000000,0.000000,47.711220,0.000000,12.586448,88.789200,148.242641,38.131217,0.000000,37.518456,0.000000,0.000000,0.000000,25.692892,81.304850,31.028235,624.057884,60.071684,0.000000,0.000000,0.000000,0.000000,0.000000,35.314650,0.000000,0.000000,0.000000,0.000000,14.372752,0.923118,9.642700,24.969067,98.468381,14.476493,19.611894,402.808612,90.48,0,0,0,0,0

38,09:15-09:30,0.000000,49.355890,18.008380,428.931071,0.000000,28.048516,9.766715,28.733343,119.349695,0.000000,41.171166,40.487875,0.000000,134.448081,114.002438,0.000000,0.000000,47.711220,0.000000,12.586448,88.789200,148.242641,38.131217,0.000000,37.518456,0.000000,0.000000,0.000000,25.692892,81.304850,31.028235,624.057884,60.071684,0.000000,0.000000,0.000000,0.000000,0.000000,35.314650,0.000000,0.000000,0.000000,0.000000,14.372752,0.923118,9.642700,24.969067,98.468381,14.476493,19.611894,402.808612,90.48,0,0,0,0,0

39,09:30-09:45,0.000000,49.355890,18.008380,428.931071,0.000000,28.048516,9.766715,28.733343,119.349695,0.000000,41.171166,40.487875,0.000000,134.448081,114.002438,0.000000,0.000000,47.711220,0.000000,12.586448,88.789200,148.242641,38.131217,0.000000,37.518456,0.000000,0.000000,0.000000,25.692892,81.304850,31.028235,624.057884,60.071684,0.000000,0.000000,0.000000,0.000000,0.000000,35.314650,0.000000,0.000000,0.000000,0.000000,14.372752,0.923118,9.642700,24.969067,98.468381,14.476493,19.611894,402.808612,90.48,0,0,0,0,0

40,09:45-10:00,0.000000,49.355890,18.008380,428.931071,0.000000,28.048516,9.766715,28.733343,119.349695,0.000000,41.171166,40.487875,0.000000,134.448081,114.002438,0.000000,0.000000,47.711220,0.000000,12.586448,88.789200,148.242641,38.131217,0.000000,37.518456,0.000000,0.000000,0.000000,25.692892,81.304850,31.028235,624.057884,60.071684,0.000000,0.000000,0.000000,0.000000,0.000000,35.314650,0.000000,0.000000,0.000000,0.000000,14.372752,0.923118,10.511290,24.969067,98.468381,14.476493,19.611894,402.808612,90.48,0,0,0,0,0

41,10:00-10:15,0.000000,49.355890,18.008380,428.931071,0.000000,28.048516,9.766715,28.733343,119.349695,0.000000,41.171166,40.487875,0.000000,134.448081,114.002438,0.000000,0.000000,47.711220,0.000000,12.586448,88.789200,148.242641,38.131217,0.000000,37.518456,0.000000,0.000000,0.000000,25.692892,81.304850,31.028235,624.057884,60.071684,0.000000,0.000000,0.000000,0.000000,0.000000,35.314650,0.000000,0.000000,0.000000,0.000000,14.372752,0.923118,10.511290,24.969067,98.468381,14.476493,19.611894,402.808612,90.48,0,0,0,0,0

42,10:15-10:30,0.000000,49.355890,18.008380,428.931071,0.000000,28.048516,9.766715,28.733343,119.349695,0.000000,41.171166,40.487875,0.000000,134.448081,114.002438,0.000000,0.000000,47.711220,0.000000,12.586448,88.789200,148.242641,38.131217,0.000000,37.518456,0.000000,0.000000,0.000000,25.692892,81.304850,31.028235,624.057884,60.071684,0.000000,0.000000,0.000000,0.000000,0.000000,35.314650,0.000000,0.000000,0.000000,0.000000,14.372752,0.923118,10.511290,24.969067,98.468381,14.476493,19.611894,402.808612,90.48,0,0,0,0,0

43,10:30-10:45,0.000000,49.355890,18.008380,428.931071,0.000000,28.048516,9.766715,28.530672,119.349695,0.000000,41.171166,46.880698,0.000000,134.448081,114.002438,0.000000,0.000000,47.711220,0.000000,12.586448,88.789200,148.242641,38.131217,0.000000,37.518456,0.000000,0.000000,0.000000,25.692892,81.304850,31.028235,624.057884,60.071684,0.000000,0.000000,0.000000,0.000000,0.000000,35.314650,0.000000,0.000000,0.000000,0.000000,14.372752,0.923118,10.511290,24.969067,98.468381,14.476493,19.611894,402.808612,90.48,0,0,0,0,0

44,10:45-11:00,0.000000,49.355890,18.008380,428.931071,0.000000,28.048516,9.766715,28.530672,119.349695,0.000000,41.171166,46.880698,0.000000,134.448081,114.002438,0.000000,0.000000,47.711220,0.000000,12.586448,88.789200,148.242641,38.131217,0.000000,37.518456,0.000000,0.000000,0.000000,25.692892,81.304850,31.028235,624.057884,60.071684,0.000000,0.000000,0.000000,0.000000,0.000000,35.314650,0.000000,0.000000,0.000000,0.000000,14.372752,0.923118,10.511290,24.969067,98.468381,14.476493,19.611894,402.808612,90.48,0,0,0,0,0

45,11:00-11:15,0.000000,49.355890,19.108278,428.931071,0.000000,28.048516,9.766715,30.663423,119.349695,0.000000,41.171166,40.487875,0.000000,134.448081,114.002438,0.000000,0.000000,47.711220,0.000000,12.586448,88.789200,148.242641,38.131217,0.000000,37.518456,0.000000,0.000000,0.000000,25.692892,81.304850,31.028235,624.154394,60.071684,0.000000,0.000000,0.000000,0.000000,0.000000,35.314650,0.000000,0.000000,0.000000,0.000000,14.507866,0.923118,10.607800,24.969067,99.143951,14.476493,19.611894,402.808612,90.48,0,0,0,0,0

46,11:15-11:30,0.000000,49.355890,19.108594,428.931071,0.000000,28.048516,9.766715,30.663543,119.349695,0.000000,41.171166,40.487875,0.000000,134.448081,114.002438,0.000000,0.000000,47.711220,0.000000,12.586448,88.789200,148.242641,38.131217,0.000000,37.518456,0.000000,0.000000,0.000000,25.692892,81.304850,31.028235,624.154394,60.071684,0.000000,0.000000,0.000000,0.000000,0.000000,35.314650,0.000000,0.000000,0.000000,0.000000,14.507866,0.923118,10.607800,24.969067,99.143951,14.476493,19.611894,402.808612,90.48,0,0,0,0,0

