Time,Block,NR/2023/17263/F,NR/2023/17402/F,NR/2023/17496/F,NR/2023/17165/A,NR/2023/17344/F,NR/2023/14875/A,NR/2023/17510/F,NR/2023/17720/C,WR/2023/19090/A,NR/2023/17719/C,Total
33,08:00-08:15,0.000000,161.300000,6.780000,62.910000,0.970000,0.000000,1.010000,6.100000,0.000000,3.1,242.17

34,08:15-08:30,0.000000,161.300000,6.780000,62.910000,0.970000,0.000000,1.010000,6.100000,0.000000,3.66,242.73

35,08:30-08:45,0.000000,161.300000,6.780000,62.910000,0.970000,0.000000,1.010000,6.100000,0.000000,4.23,243.3

36,08:45:09:00,0.000000,161.300000,6.780000,62.910000,0.970000,0.000000,1.010000,6.100000,0.000000,4.81,243.88

37,09:00:09:15,0.000000,161.300000,6.780000,62.910000,0.970000,0.000000,1.010000,6.100000,0.000000,5.34,244.41

38,09:15-09:30,0.000000,161.300000,6.780000,62.910000,0.970000,0.000000,1.010000,6.100000,0.000000,5.61,244.68

39,09:30-09:45,0.000000,161.300000,6.780000,62.910000,0.970000,0.000000,1.010000,6.100000,0.000000,5.81,244.88

40,09:45-10:00,0.000000,161.300000,6.780000,62.910000,0.970000,0.000000,1.010000,6.100000,0.000000,5.9,244.97

41,10:00-10:15,0.000000,161.300000,6.780000,62.910000,0.970000,0.000000,1.010000,6.100000,0.000000,6.19,245.26

42,10:15-10:30,0.000000,161.300000,6.780000,62.910000,0.970000,0.000000,1.010000,6.100000,0.000000,6.39,245.46

43,10:30-10:45,0.000000,161.300000,6.780000,62.910000,0.970000,0.000000,1.010000,6.100000,0.000000,6.58,245.65

44,10:45-11:00,0.000000,161.300000,6.780000,62.910000,0.970000,0.000000,1.010000,6.100000,0.000000,6.78,245.85

45,11:00-11:15,0.000000,161.300000,6.780000,62.910000,0.970000,0.000000,1.010000,6.100000,0.000000,6.97,246.04

46,11:15-11:30,0.000000,161.300000,6.780000,62.910000,0.970000,0.000000,1.010000,6.100000,0.000000,7.16,246.23

47,11:30-11:45,0.000000,161.300000,6.780000,62.910000,0.970000,0.000000,1.010000,6.100000,0.000000,7.26,246.33

48,11:45-12:00,0.000000,161.300000,6.780000,62.910000,0.970000,0.000000,1.010000,6.100000,0.000000,7.36,246.43

49,12:00-12:15,0.000000,161.300000,6.780000,62.910000,0.970000,0.000000,1.010000,6.010000,0.000000,7.55,246.53

50,12:15-12:30,0.000000,161.300000,6.780000,62.910000,0.970000,0.000000,1.010000,6.010000,0.000000,7.94,246.92

51,12:30-12:45,0.000000,161.300000,6.780000,62.910000,0.970000,0.000000,1.010000,6.010000,0.000000,8.13,247.11

52,12:45-13:00,0.000000,161.300000,6.780000,62.910000,0.970000,0.000000,1.010000,6.010000,0.000000,8.52,247.5

53,13:00-13:15,0.000000,161.300000,6.780000,62.910000,0.970000,0.000000,1.010000,6.010000,0.000000,8.52,247.5

54,13:15-13:30,0.000000,161.300000,6.780000,62.910000,0.970000,0.000000,1.010000,6.010000,0.000000,8.52,247.5

55,13:30-13:45,0.000000,161.300000,6.780000,62.910000,0.970000,0.000000,1.010000,6.010000,0.000000,7.74,246.72

56,13:45-14:00,0.000000,161.300000,6.780000,62.910000,0.970000,0.000000,1.010000,6.010000,0.000000,7.16,246.14

57,14:00-14:15,0.000000,161.300000,6.780000,62.910000,0.970000,0.000000,1.010000,6.010000,0.000000,0,238.98

58,14:15-14:30,0.000000,161.300000,6.780000,62.910000,0.970000,0.000000,1.010000,6.010000,0.000000,0,238.98

59,14:30-14:45,0.000000,161.300000,6.780000,62.910000,0.970000,0.000000,1.010000,6.010000,0.000000,0,238.98

60,14:45-15:00,0.000000,161.300000,6.780000,62.910000,0.970000,0.000000,1.010000,6.010000,0.000000,0,238.98

61,15:00-15:15,0.000000,161.300000,6.780000,62.910000,0.970000,0.000000,1.010000,6.100000,0.000000,0,239.07

62,15:15-15:30,0.000000,161.300000,6.780000,62.910000,0.970000,0.000000,1.010000,6.100000,0.000000,0,239.07

63,15:30-15:45,0.000000,161.300000,6.780000,62.910000,0.970000,0.000000,1.010000,6.100000,0.000000,0,239.07

64,15:45-16:00,0.000000,161.300000,6.780000,62.910000,0.970000,0.000000,1.010000,6.100000,0.000000,0,239.07

65,16:00-16:15,0.000000,161.300000,6.780000,62.910000,0.870000,0.000000,1.010000,6.280000,0.000000,0,239.15

66,16:15-16:30,0.000000,161.300000,6.780000,62.910000,0.870000,0.000000,1.010000,6.280000,0.000000,0,239.15

67,16:30-16:45,0.000000,161.300000,6.780000,62.910000,0.870000,0.000000,1.010000,6.280000,0.000000,0,239.15

68,16:45-17:00,0.000000,161.300000,6.780000,62.910000,0.870000,0.000000,1.010000,6.280000,0.000000,0,239.15

69,17:00-17:15,0.000000,161.300000,6.780000,62.910000,0.770000,0.000000,1.010000,6.470000,0.000000,0,239.24

70,17:15-17:30,0.000000,161.300000,6.780000,62.910000,0.770000,0.000000,1.010000,6.470000,0.000000,0,239.24

71,17:30-17:45,0.000000,161.300000,6.780000,62.910000,0.770000,0.000000,1.010000,6.470000,0.000000,0,239.24

72,17:45-18:00,0.000000,161.300000,6.780000,62.910000,0.770000,0.000000,1.010000,6.470000,0.000000,0,239.24

73,18:00-18:15,0.000000,0.000000,6.780000,62.910000,0.730000,0.000000,1.010000,6.470000,100.000000,0,177.9

74,18:15-18:30,0.000000,0.000000,6.780000,62.910000,0.730000,0.000000,1.010000,6.470000,100.000000,0,177.9

75,18:30-18:45,0.000000,0.000000,6.780000,62.910000,0.730000,0.000000,1.010000,6.470000,100.000000,0,177.9

76,18:45-19:00,0.000000,0.000000,6.780000,62.910000,0.730000,0.000000,1.010000,6.470000,100.000000,0,177.9

77,19:00-19:15,0.000000,0.000000,6.780000,62.910000,0.730000,0.000000,1.010000,6.470000,100.000000,0,177.9

78,19:15-19:30,0.000000,0.000000,6.780000,62.910000,0.730000,0.000000,1.010000,6.470000,100.000000,0,177.9

79,19:30-19:45,0.000000,0.000000,6.780000,62.910000,0.730000,0.000000,1.010000,6.470000,100.000000,0,177.9

80,19:45-20:00,0.000000,0.000000,6.780000,62.910000,0.730000,0.000000,1.010000,6.470000,100.000000,0,177.9

81,20:00-20:15,0.000000,0.000000,6.780000,62.910000,0.730000,0.000000,1.010000,6.380000,100.000000,0,177.81

82,20:15-20:30,0.000000,0.000000,6.780000,62.910000,0.730000,0.000000,1.010000,6.380000,100.000000,0,177.81

83,20:30-20:45,0.000000,0.000000,6.780000,62.910000,0.730000,0.000000,1.010000,6.380000,100.000000,0,177.81

84,20:45-21:00,0.000000,0.000000,6.780000,62.910000,0.730000,0.000000,1.010000,6.380000,100.000000,0,177.81

85,21:00-21:15,0.000000,0.000000,6.780000,62.910000,0.730000,0.000000,1.010000,6.380000,100.000000,0,177.81

86,21:15-21:30,0.000000,0.000000,6.780000,62.910000,0.730000,0.000000,1.010000,6.380000,100.000000,0,177.81

87,21:30-21:45,0.000000,0.000000,6.780000,62.910000,0.730000,0.000000,1.010000,6.380000,100.000000,0,177.81

88,21:45-22:00,0.000000,0.000000,6.780000,62.910000,0.730000,0.000000,1.010000,6.380000,100.000000,0,177.81

89,22:00-22:15,159.210000,0.000000,6.780000,62.910000,0.680000,68.340000,1.010000,6.280000,100.000000,0,405.21

90,22:15-22:30,159.210000,0.000000,6.780000,62.910000,0.680000,68.340000,1.010000,6.280000,100.000000,0,405.21

91,22:30-22:45,159.210000,0.000000,6.780000,62.910000,0.680000,68.340000,1.010000,6.280000,100.000000,0,405.21

92,22:45-23:00,159.210000,0.000000,6.780000,62.910000,0.680000,68.340000,1.010000,6.280000,100.000000,0,405.21

93,23:00-23:15,159.210000,0.000000,6.780000,62.910000,0.630000,68.340000,1.010000,6.190000,100.000000,0,405.07

94,23:15-23:30,159.210000,0.000000,6.780000,62.910000,0.630000,68.340000,1.010000,6.190000,100.000000,0,405.07

95,23:30-23:45,159.210000,0.000000,6.780000,62.910000,0.630000,68.340000,1.010000,6.190000,100.000000,0,405.07

96,23:45-24:00,159.210000,0.000000,6.780000,62.910000,0.630000,68.340000,1.010000,6.190000,100.000000,0,405.07

