Block,Time,RIHAND1,TANDA2,RIHAND3,UNCHAHAR4,RAPPC,ANTA_GF,URI,CHAMERA3,DADRI_CRF,CHAMERA2,ANTA_RF,DULHASTI,RIHAND2,JHAJJAR,KOLDAM,KOTESHWR,RAPPB,DHAULIGNGA,URI2,CHAMERA1,BSIUL,DADRI_LF,DADRT2,SINGRAULI_HYDRO,AURY_LF,AURY_GF,PARBATI3,SALAL,SEWA2,DADRI_GF,TANAKPUR,ANTA_CRF,NAPP,AURY_RF,UNCHAHAR1,TALA,FSTPP I & II,SASAN,KUDGI,KHSTPP-I,KHSTPP-II,BRBCL,KISHANGANGA,ANTA_LF,UNCHAHAR2,NJPC,UNCHAHAR3,DADRI_RF,RAMPUR,AURY_CRF,TEHRI,SINGRAULI,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
9,02:00-02:15,90.305764,1.347745,121.248253,0.783837,53.141608,0.000000,36.323587,29.586066,0.000000,40.512341,0.000000,50.308022,115.727243,593.838782,0.000000,8.170728,0.000000,9.262486,33.462286,13.595566,12.684225,0.000000,594.640461,0.976787,0.000000,0.000000,3.239850,82.198567,16.053045,0.000000,3.718871,0.000000,39.552583,0.000000,16.972200,0.000000,20.060421,405.243729,48.38,42.288877,141.988395,11.598516,1.409267,0.000000,41.659485,71.048411,14.205936,21.289400,0.807970,0.000000,25.034071,108.749572,0,0,0,0,0

10,02:15-02:30,90.305764,1.347745,121.248253,0.783837,53.141608,0.000000,38.460269,29.586066,0.000000,40.512341,0.000000,50.308022,115.727243,593.838782,0.000000,8.170728,0.000000,9.262486,33.462286,13.595566,12.684225,0.000000,583.732607,0.976787,0.000000,0.000000,3.239850,82.198567,16.053045,0.000000,3.718871,0.000000,39.552583,0.000000,16.972200,0.000000,20.060421,405.243729,48.38,42.288877,141.988395,9.564177,1.409267,0.000000,41.659485,71.048411,14.205936,21.289400,0.807970,0.000000,25.034071,108.749572,0,0,0,0,0

11,02:30-02:45,90.305764,1.347745,121.248253,0.783837,53.141608,0.000000,44.870314,29.586066,0.000000,40.512341,0.000000,50.308022,115.727243,593.838782,0.000000,8.170728,0.000000,18.524972,33.462286,13.595566,12.684225,0.000000,583.732607,0.976787,0.000000,0.000000,3.239850,82.198567,16.053045,0.000000,3.718871,0.000000,39.552583,0.000000,16.972200,0.000000,20.060421,405.243729,48.38,42.288877,141.988395,11.397375,1.409267,0.000000,41.659485,71.048411,14.205936,21.289400,0.807970,0.000000,25.034071,108.749572,0,0,0,0,0

12,02:45-03:00,90.305764,1.347745,121.248253,0.783837,53.141608,0.000000,44.870314,29.586066,0.000000,40.512341,0.000000,50.308022,115.727243,593.838782,0.000000,8.170728,0.000000,18.524972,33.462286,13.595566,12.684225,0.000000,583.732607,0.976787,0.000000,0.000000,3.239850,82.198567,16.053045,0.000000,3.718871,0.000000,39.552583,0.000000,16.972200,0.000000,20.060421,405.243729,48.38,42.288877,141.988395,12.293246,1.409267,0.000000,41.659485,71.048411,14.205936,21.289400,0.807970,0.000000,25.034071,108.749572,0,0,0,0,0

13,03:00-03:15,90.305764,1.347745,121.248253,0.783837,53.141608,0.000000,44.870314,29.586066,0.000000,40.512341,0.000000,50.308022,115.727243,621.902082,0.000000,8.170728,0.000000,18.524972,32.779383,13.595566,12.684225,0.000000,571.480848,0.976787,0.000000,0.000000,3.239850,80.399419,16.053045,0.000000,3.718871,0.000000,39.552583,0.000000,16.972200,0.000000,20.060421,405.243729,43.55,42.288877,141.988395,12.983983,1.409267,0.000000,41.659485,71.048411,14.205936,21.289400,0.807970,0.000000,25.034071,108.749572,0,0,0,0,0

14,03:15-03:30,90.305764,1.347745,121.248253,0.783837,53.141608,0.000000,44.870314,29.586066,0.000000,40.512341,0.000000,50.308022,115.727243,607.386582,0.000000,8.170728,0.000000,18.524972,32.779383,13.595566,12.684225,0.000000,543.417548,0.976787,0.000000,0.000000,3.239850,80.399419,16.053045,0.000000,3.718871,0.000000,39.552583,0.000000,13.770371,0.000000,20.060421,405.243729,43.55,42.288877,141.988395,13.359651,1.409267,0.000000,41.659485,71.048411,14.205936,21.289400,0.807970,0.000000,25.034071,108.749572,0,0,0,0,0

15,03:30-03:45,90.305764,1.347745,121.248253,0.783837,53.141608,0.000000,43.801973,29.586066,0.000000,40.512341,0.000000,50.308022,115.727243,593.838782,0.000000,8.170728,0.000000,18.524972,32.779383,13.595566,12.684225,0.000000,520.192748,0.976787,0.000000,0.000000,3.239850,80.399419,16.053045,0.000000,3.718871,0.000000,39.552583,0.000000,13.770371,0.000000,20.060421,405.243729,43.55,42.288877,141.988395,14.015996,1.409267,0.000000,41.659485,71.048411,14.205936,21.289400,0.807970,0.000000,20.079411,113.728495,0,0,0,0,0

16,03:45-04:00,90.305764,1.347745,121.248253,0.783837,53.141608,0.000000,43.801973,29.586066,0.000000,40.512341,0.000000,50.308022,115.727243,593.838782,0.000000,8.170728,0.000000,18.524972,32.779383,13.595566,12.684225,0.000000,496.967948,0.976787,0.000000,0.000000,3.239850,80.399419,16.053045,0.000000,3.718871,0.000000,39.552583,0.000000,13.770371,0.000000,20.060421,405.243729,43.55,42.288877,141.988395,14.482458,1.409267,0.000000,41.659485,71.048411,14.205936,21.289400,0.807970,0.000000,16.689381,116.088787,0,0,0,0,0

17,04:00-04:15,90.305764,1.347745,121.248253,0.783837,53.141608,0.000000,43.801973,29.586066,0.000000,40.512341,0.000000,50.308022,115.727243,558.523925,0.000000,8.170728,0.000000,18.524972,32.779383,13.595566,12.684225,0.000000,465.033848,0.976787,0.000000,0.000000,15.551277,80.399419,16.053045,0.000000,3.718871,0.000000,39.552583,0.000000,13.770371,0.000000,20.060421,405.243729,38.71,42.288877,141.988395,15.295313,1.409267,0.000000,41.659485,71.048411,14.205936,0.000000,0.807970,0.000000,8.344690,116.147502,0,0,0,0,0

18,04:15-04:30,90.305764,1.347745,121.248253,0.783837,53.141608,0.000000,43.801973,29.586066,0.000000,40.512341,0.000000,50.308022,115.727243,593.838782,0.000000,8.170728,0.000000,18.524972,32.779383,13.595566,12.684225,0.000000,447.615248,0.976787,0.000000,0.000000,15.551277,80.399419,16.053045,0.000000,3.718871,0.000000,39.552583,0.000000,16.972200,0.000000,20.060421,405.243729,38.71,42.288877,141.988395,15.898429,1.409267,0.000000,41.659485,71.048411,14.205936,0.000000,0.807970,0.000000,8.344690,116.147502,0,0,0,0,0

19,04:30-04:45,90.305764,1.347745,121.248253,0.783837,53.141608,0.000000,43.801973,29.586066,0.000000,40.512341,0.000000,50.308022,115.727243,593.838782,0.000000,8.170728,0.000000,18.524972,32.779383,13.595566,12.684225,0.000000,430.196648,0.976787,0.000000,0.000000,3.239850,80.399419,16.053045,0.000000,3.718871,0.000000,39.552583,0.000000,16.972200,0.000000,20.060421,405.243729,38.71,42.288877,141.988395,15.957389,1.409267,0.000000,41.659485,71.048411,14.205936,0.000000,0.807970,0.000000,0.000000,116.147502,0,0,0,0,0

20,04:45-05:00,90.305764,1.347745,121.248253,0.783837,53.141608,0.000000,43.801973,29.586066,0.000000,40.512341,0.000000,50.308022,115.727243,593.838782,0.000000,8.170728,0.000000,18.524972,32.779383,27.191131,12.684225,0.000000,398.262548,0.976787,0.000000,0.000000,3.239850,80.399419,16.053045,0.000000,3.718871,0.000000,39.552583,0.000000,16.972200,0.000000,20.060421,405.243729,38.71,42.288877,141.988395,15.957389,1.409267,0.000000,41.659485,71.048411,14.205936,0.000000,0.807970,0.000000,0.000000,116.147502,0,0,0,0,0

21,05:00-05:15,90.305764,1.347745,121.248253,0.783837,53.141608,0.000000,43.801973,29.586066,0.000000,40.512341,0.000000,50.308022,115.727243,593.838782,0.000000,8.170728,0.000000,18.524972,32.779383,27.191131,12.684225,0.000000,368.263848,0.976787,0.000000,0.000000,10.367517,80.399419,16.053045,0.000000,3.718871,0.000000,39.552583,0.000000,14.369414,0.000000,20.060421,405.243729,29.03,42.288877,141.988395,15.957389,1.409267,0.000000,41.659485,94.731215,14.205936,0.000000,1.077294,0.000000,0.000000,116.143354,0,0,0,0,0

22,05:15-05:30,90.305764,0.134611,121.248253,0.554041,53.141608,0.000000,43.801973,19.723612,0.000000,40.512341,0.000000,50.308022,115.727243,585.427243,0.587665,8.170728,0.000000,18.524972,32.779383,27.191131,12.684225,0.000000,364.336488,0.976787,0.000000,0.000000,50.671242,80.399419,16.053045,0.000000,3.718871,0.000000,39.552583,0.000000,11.702688,0.000000,20.060421,405.243729,29.03,42.288877,141.988395,15.957389,1.409267,0.000000,41.659485,94.731215,14.205936,0.000000,1.077294,0.000000,0.000000,116.143354,0,0,0,0,0

23,05:30-05:45,90.305764,0.650164,121.248253,0.399199,53.141608,0.000000,43.801973,19.723612,0.000000,40.512341,0.000000,50.308022,115.727243,513.339787,1.175330,8.170728,0.000000,27.787458,32.779383,27.191131,12.684225,0.000000,363.990725,0.976787,0.000000,0.000000,50.671242,80.399419,16.053045,0.000000,3.718871,0.000000,39.552583,0.000000,11.600446,0.000000,20.060421,405.243729,29.03,42.288877,141.988395,15.957389,1.409267,0.000000,30.026679,94.731215,14.205936,0.000000,1.077294,0.000000,0.000000,116.143354,0,0,0,0,0

24,05:45-06:00,90.305764,0.650164,121.248253,0.390076,53.141608,0.000000,43.801973,19.723612,0.000000,40.512341,0.000000,50.308022,115.727243,487.434361,1.175330,8.170728,0.000000,27.787458,32.779383,27.191131,12.684225,0.000000,363.957183,0.976787,0.000000,0.000000,50.671242,80.399419,16.053045,0.000000,3.718871,0.000000,39.552583,0.000000,11.598629,0.000000,20.060421,405.243729,29.03,42.288877,141.988395,15.957389,1.409267,0.000000,26.939994,94.731215,14.205936,0.000000,1.077294,0.000000,0.000000,116.143354,0,0,0,0,0

25,06:00-06:15,90.305764,0.134611,121.248253,0.078384,53.141608,0.000000,44.870314,19.723612,0.000000,40.512341,0.000000,50.308022,115.727243,455.500261,1.175330,8.170728,0.000000,27.787458,32.779383,22.934490,12.684225,0.000000,346.950012,0.976787,0.000000,0.000000,50.671242,80.399419,16.053045,0.000000,3.718871,0.000000,39.552583,0.000000,7.702795,0.000000,20.060421,405.243729,29.03,42.288877,141.988395,15.957389,1.409267,0.000000,26.939994,94.731215,14.205936,0.000000,1.077294,0.000000,0.000000,116.143354,0,0,0,0,0

26,06:15-06:30,90.305764,0.134611,121.248253,0.390076,53.141608,0.000000,44.870314,19.723612,0.000000,40.512341,0.000000,50.308022,115.727243,455.500261,1.175330,8.170728,0.000000,27.787458,32.779383,22.934490,12.684225,0.000000,363.957183,0.976787,0.000000,0.000000,50.671242,80.399419,16.053045,0.000000,3.718871,0.000000,39.552583,0.000000,11.598629,0.000000,11.249706,405.243729,29.03,42.288877,141.988395,15.957389,1.409267,0.000000,26.939994,94.731215,14.205936,0.000000,1.077294,0.000000,0.000000,116.143354,0,0,0,0,0

27,06:30-06:45,90.305764,0.134611,121.248253,0.390428,53.141608,0.000000,43.801973,19.723612,0.000000,40.512341,0.000000,50.308022,115.727243,436.146261,1.762995,8.170728,0.000000,27.787458,32.779383,40.786697,12.684225,0.000000,363.990725,0.976787,0.000000,0.000000,50.671242,80.399419,16.053045,0.000000,3.099059,0.000000,39.552583,0.000000,11.579494,0.000000,11.249706,405.243729,29.03,28.553440,94.571095,15.957389,1.409267,0.000000,26.939994,118.414019,14.205936,0.000000,1.346616,0.000000,0.000000,116.143354,0,0,0,0,0

28,06:45-07:00,90.305764,0.683106,121.248253,0.390428,53.141608,0.000000,43.801973,19.723612,0.000000,40.512341,0.000000,50.308022,115.727243,395.649111,1.762995,8.170728,0.000000,27.787458,32.779383,40.786697,12.684225,0.000000,364.467014,0.976787,0.000000,0.000000,10.367517,80.399419,16.053045,0.000000,3.099059,0.000000,39.552583,0.000000,11.579494,0.000000,11.249706,405.243729,29.03,28.553440,94.571095,15.957389,1.409267,0.000000,26.939994,118.414019,14.205936,0.000000,1.346616,0.000000,0.000000,116.143354,0,0,0,0,0

29,07:00-07:15,90.305764,0.594759,121.248253,0.267868,53.141608,0.000000,43.801973,19.723612,0.000000,40.512341,0.000000,50.308022,115.727243,348.968357,1.762995,8.170728,0.000000,27.787458,32.779383,40.786697,12.684225,0.000000,364.499738,0.976787,0.000000,0.000000,3.239850,80.399419,16.053045,0.000000,3.099059,0.000000,39.552583,0.000000,11.477128,0.000000,11.249706,405.243729,38.71,28.553440,94.571095,15.957389,1.409267,0.000000,15.993833,142.096822,14.205936,0.000000,1.592521,0.000000,0.000000,116.143354,0,0,0,0,0

30,07:15-07:30,90.305764,0.594759,121.248253,0.267868,53.141608,0.000000,43.801973,19.723612,0.000000,40.512341,0.000000,50.308022,115.727243,348.968357,1.762995,8.170728,0.000000,27.787458,32.779383,40.786697,12.684225,0.000000,364.467014,0.976787,0.000000,0.000000,3.239850,80.399419,16.053045,0.000000,3.099059,0.000000,39.552583,0.000000,11.477128,0.000000,11.249706,405.243729,38.71,28.553440,94.571095,15.957389,1.409267,0.000000,16.518567,142.096822,14.205936,0.000000,1.592521,0.000000,0.000000,116.143354,0,0,0,0,0

31,07:30-07:45,90.305764,0.594759,121.248253,0.276870,53.141608,0.000000,43.801973,19.723612,0.000000,40.512341,0.000000,50.308022,115.727243,348.968357,1.762995,8.170728,0.000000,27.787458,32.779383,40.786697,12.684225,0.000000,364.499738,0.976787,0.000000,0.000000,3.239850,80.399419,16.053045,0.000000,11.156613,0.000000,39.552583,0.000000,11.477128,0.000000,11.249706,405.243729,38.71,28.553440,94.571095,15.957389,1.409267,0.000000,17.878541,142.096822,14.205936,0.000000,1.592521,0.000000,0.000000,116.143354,0,0,0,0,0

32,07:45:08:00,90.305764,0.594759,121.248253,0.276870,53.141608,0.000000,43.801973,19.723612,0.000000,40.512341,0.000000,50.308022,115.727243,348.968357,1.762995,8.170728,0.000000,27.787458,32.779383,40.786697,12.684225,0.000000,364.467014,0.976787,0.000000,0.000000,3.239850,80.399419,16.053045,0.000000,11.156613,0.000000,39.552583,0.000000,11.477128,0.000000,11.249706,405.243729,38.71,28.553440,94.571095,15.957389,1.409267,0.000000,17.878541,142.096822,14.205936,0.000000,1.592521,0.000000,0.000000,116.143354,0,0,0,0,0

33,08:00-08:15,90.305764,0.709424,121.248253,0.396022,53.141608,0.000000,43.801973,19.723612,0.000000,40.512341,0.000000,50.308022,115.727243,348.968357,1.762995,8.170728,0.000000,27.787458,32.779383,40.786697,12.684225,0.000000,364.636691,0.000000,0.000000,0.000000,3.239850,80.399419,10.723693,0.000000,11.156613,0.000000,39.552583,0.000000,11.481882,0.000000,6.155249,405.243729,48.38,22.817491,94.571095,15.957389,1.409267,0.000000,21.919042,142.096822,14.205936,0.000000,1.592521,0.000000,0.000000,116.143354,0,0,0,0,0

34,08:15-08:30,90.305764,0.709424,121.248253,0.396022,53.141608,0.000000,43.801973,19.723612,0.000000,40.512341,0.000000,50.308022,115.727243,348.968357,1.762995,8.170728,0.000000,27.787458,32.779383,27.191131,12.684225,0.000000,364.586312,0.000000,0.000000,0.000000,3.239850,80.399419,5.361847,0.000000,11.156613,0.000000,39.552583,0.000000,11.481882,0.000000,6.155249,405.243729,60.97,22.649018,94.571095,15.957389,1.409267,0.000000,21.919042,142.096822,14.205936,0.000000,1.592521,0.000000,0.000000,116.143354,0,0,0,0,0

35,08:30-08:45,90.305764,0.705386,121.248253,0.396022,53.141608,0.000000,43.801973,19.723612,0.000000,40.512341,0.000000,50.308022,115.727243,348.968357,1.762995,8.170728,0.000000,18.524972,32.779383,27.191131,12.684225,0.000000,364.682922,0.000000,0.000000,0.000000,15.551277,80.399419,0.000000,0.000000,3.099059,0.000000,39.552583,0.000000,11.481882,0.000000,6.155249,405.243729,70.64,22.649018,94.571095,15.957389,1.409267,0.000000,21.919042,142.096822,14.205936,0.000000,1.592521,0.000000,0.000000,116.143354,0,0,0,0,0

36,08:45:09:00,90.305764,0.705386,121.248253,0.396022,53.141608,0.000000,43.801973,19.723612,0.000000,40.512341,0.000000,50.308022,115.727243,348.968357,1.762995,8.170728,0.000000,18.524972,32.779383,27.191131,12.684225,0.000000,364.682922,0.000000,0.000000,0.000000,15.551277,80.399419,0.000000,0.000000,3.099059,0.000000,39.552583,0.000000,11.481882,0.000000,6.155249,405.243729,70.64,22.649018,94.571095,15.957389,1.409267,0.000000,21.919042,142.096822,14.205936,0.000000,1.592521,0.000000,0.000000,116.143354,0,0,0,0,0

37,09:00:09:15,90.305764,0.705386,121.248253,0.391200,53.141608,0.000000,43.801973,19.723612,0.000000,40.512341,0.000000,50.308022,115.727243,349.127677,1.175330,6.177866,0.000000,18.524972,32.779383,27.191131,6.342112,0.000000,364.682922,0.000000,0.000000,0.000000,15.551277,80.399419,0.000000,0.000000,3.099059,0.000000,39.552583,0.000000,11.519143,0.000000,6.155249,405.243729,79.35,22.649018,70.888573,15.957389,1.409267,0.000000,21.919042,118.414019,14.205936,0.000000,1.346616,0.000000,0.000000,116.143354,0,0,0,0,0

38,09:15-09:30,90.305764,0.705386,121.248253,0.391200,53.141608,0.000000,43.801973,29.586066,0.000000,40.512341,0.000000,50.308022,115.727243,349.127677,1.175330,6.177866,0.000000,18.524972,32.779383,27.191131,6.342112,0.000000,364.668296,0.000000,0.000000,0.000000,15.551277,80.399419,0.000000,0.000000,3.099059,0.000000,39.552583,0.000000,11.519143,0.000000,6.155249,405.243729,90.00,22.649018,70.888573,15.957389,1.409267,0.000000,14.456955,118.414019,14.205936,0.000000,1.346616,0.000000,0.000000,116.143354,0,0,0,0,0

39,09:30-09:45,90.305764,0.134611,121.248253,0.078384,53.141608,0.000000,43.801973,29.586066,0.000000,40.512341,0.000000,50.308022,115.727243,348.246509,1.038801,6.177866,0.000000,18.524972,32.779383,27.191131,6.342112,0.000000,364.692674,0.000000,0.000000,0.000000,15.551277,79.837185,0.000000,0.000000,3.099059,0.000000,39.552583,0.000000,4.799792,0.000000,6.155249,405.243729,102.58,22.649018,70.888573,15.957389,1.409267,0.000000,8.773071,118.414019,14.205936,0.000000,1.346616,0.000000,0.000000,116.143354,0,0,0,0,0

40,09:45-10:00,90.305764,0.134611,121.248253,0.078384,53.141608,0.000000,43.801973,29.586066,0.000000,40.512341,0.000000,50.308022,115.727243,348.246509,0.587665,6.177866,0.000000,18.524972,32.779383,27.191131,6.342112,0.000000,364.692674,0.000000,0.000000,0.000000,15.551277,79.837185,0.000000,0.000000,3.099059,0.000000,39.552583,0.000000,4.799792,0.000000,6.155249,405.243729,118.06,22.649018,70.888573,15.957389,1.409267,0.000000,8.773071,94.731215,14.205936,0.000000,1.077294,0.000000,0.000000,116.143354,0,0,0,0,0

41,10:00-10:15,90.305764,0.134611,121.248253,0.078384,53.141608,0.000000,43.801973,29.586066,0.000000,40.512341,0.000000,50.308022,115.727243,348.246509,0.000000,6.177866,0.000000,18.524972,32.779383,27.191131,6.342112,0.000000,348.699179,0.000000,0.000000,0.000000,15.551277,79.837185,0.000000,0.000000,3.099059,0.000000,39.552583,0.000000,4.799792,0.000000,6.155249,405.243729,90.00,22.649018,94.571095,15.957389,1.409267,0.000000,13.282312,94.731215,14.205936,0.000000,1.077294,0.000000,0.000000,116.143354,0,0,0,0,0

42,10:15-10:30,90.305764,0.134611,121.248253,0.078384,53.141608,0.000000,43.801973,29.586066,0.000000,40.512341,0.000000,50.308022,115.727243,348.246509,0.000000,6.177866,0.000000,18.524972,32.779383,27.191131,6.342112,0.000000,348.699179,0.000000,0.000000,0.000000,15.551277,79.837185,0.000000,0.000000,3.099059,0.000000,39.552583,0.000000,4.799792,0.000000,11.249706,405.243729,96.77,28.553440,94.571095,15.957389,1.409267,0.000000,13.282312,76.705437,14.205936,0.000000,0.870421,0.000000,0.000000,116.143354,0,0,0,0,0

43,10:30-10:45,90.305764,0.134611,121.248253,0.078384,53.141608,0.000000,43.801973,29.586066,0.000000,40.512341,0.000000,50.308022,115.727243,348.246509,0.000000,6.177866,0.000000,18.524972,32.779383,27.191131,6.342112,0.000000,348.699179,0.000000,0.000000,0.000000,15.551277,79.837185,0.000000,0.000000,3.099059,0.000000,39.552583,0.000000,4.799792,0.000000,6.155249,405.243729,103.54,28.853427,94.571095,12.671780,1.409267,0.000000,12.803673,76.705437,14.205936,0.000000,0.870421,0.000000,0.000000,116.143354,0,0,0,0,0

44,10:45-11:00,90.305764,0.134611,121.248253,0.078384,53.141608,0.000000,43.801973,29.586066,0.000000,40.512341,0.000000,50.308022,115.727243,408.170151,0.000000,6.177866,0.000000,18.524972,32.779383,27.139146,6.342112,0.000000,348.699179,0.000000,0.000000,0.000000,15.551277,79.837185,0.000000,0.000000,3.099059,0.000000,39.552583,0.000000,4.799792,0.000000,6.155249,405.243729,111.29,28.853427,94.571095,14.748497,1.409267,0.000000,12.803673,76.705437,14.205936,0.000000,0.870421,0.000000,0.000000,116.143354,0,0,0,0,0

45,11:00-11:15,90.305764,0.134611,121.248253,0.078384,53.141608,0.000000,44.870314,29.586066,0.000000,40.512341,0.000000,50.308022,115.727243,408.170151,0.000000,6.177866,0.000000,18.524972,32.779383,27.139146,6.342112,0.000000,348.699179,0.000000,0.000000,0.000000,0.000000,80.399419,0.000000,0.000000,3.099059,0.000000,39.552583,0.000000,7.702892,0.000000,6.155249,405.243729,113.22,28.853427,94.571095,13.355045,1.409267,0.000000,19.493505,76.705437,14.205936,0.000000,0.870421,0.000000,0.000000,116.143354,0,0,0,0,0

46,11:15-11:30,90.274411,0.134611,121.248253,0.078384,53.141608,0.000000,44.870314,29.586066,0.000000,40.512341,0.000000,50.308022,115.727243,408.170151,0.000000,6.177866,0.000000,18.524972,32.779383,27.139146,6.342112,0.000000,348.699179,0.000000,0.000000,0.000000,0.000000,80.399419,0.000000,0.000000,3.099059,0.000000,39.552583,0.000000,7.702892,0.000000,6.155249,405.243729,116.12,28.853427,94.571095,14.632213,1.409267,0.000000,21.358687,76.705437,14.205936,0.000000,0.870421,0.000000,0.000000,116.143354,0,0,0,0,0

