Block,Time,CHAMERA1,JHAJJAR,ANTA_CRF,TEHRI,DULHASTI,KOLDAM,ANTA_GF,URI,DADRI_LF,SEWA2,DADRI_RF,BSIUL,TANAKPUR,ANTA_RF,DADRI_CRF,PARBATI3,TANDA2,AURY_LF,DADRI_GF,DHAULIGNGA,RAMPUR,CHAMERA3,RIHAND2,URI2,SINGRAULI,RAPPC,RIHAND3,SINGRAULI_HYDRO,UNCHAHAR2,KOTESHWR,UNCHAHAR1,KISHANGANGA,AURY_GF,NAPP,ANTA_LF,UNCHAHAR3,AURY_RF,NJPC,RIHAND1,SALAL,AURY_CRF,DADRT2,RAPPB,CHAMERA2,UNCHAHAR4,SASAN,KHSTPP-II,KHSTPP-I,TALA,BRBCL,FSTPP I & II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,25.984364,534.430456,0.000000,0.000000,38.164190,0.000000,0.000000,33.642302,0.000000,18.187717,0.000000,18.924666,1.611011,0.000000,0.000000,0.000000,4.351632,0.000000,0.000000,0.000000,1.668650,22.441199,120.325212,34.008786,145.099310,67.398437,126.323189,0.754252,21.718130,8.921851,21.892262,5.379164,0.000000,49.416830,0.000000,26.737950,0.000000,43.119673,93.891919,76.788555,0.000000,666.263807,0.000000,31.279156,2.989266,331.939125,142.983268,44.886470,0.000000,14.960872,13.833820,0,0,0,0,0

7,01:30-01:45,25.984364,534.430456,0.000000,0.000000,38.164190,0.000000,0.000000,33.642302,0.000000,18.187717,0.000000,18.924666,1.611011,0.000000,0.000000,0.000000,4.351632,0.000000,0.000000,0.000000,1.668650,22.441199,120.325212,34.008786,145.099310,67.398437,126.323189,0.754252,21.718130,8.921851,21.892262,5.379164,0.000000,49.416830,0.000000,26.737950,0.000000,43.119673,93.891919,76.788555,0.000000,596.127307,0.000000,31.279156,2.989266,331.939125,142.983268,44.886470,0.000000,15.951191,13.833820,0,0,0,0,0

8,01:45-02:00,25.984364,534.430456,0.000000,0.000000,38.164190,0.000000,0.000000,33.642302,0.000000,18.187717,0.000000,18.924666,1.611011,0.000000,0.000000,0.000000,4.351632,0.000000,0.000000,0.000000,1.668650,22.441199,120.325212,34.008786,145.099310,67.398437,126.323189,0.754252,21.718130,8.921851,21.892262,5.379164,0.000000,49.416830,0.000000,26.737950,0.000000,43.119673,93.891919,76.788555,0.000000,595.462851,0.000000,31.279156,2.989266,331.939125,142.983268,44.886470,0.000000,15.419323,13.833820,0,0,0,0,0

9,02:00-02:15,25.984364,505.059031,0.000000,0.000000,38.164190,0.000000,0.000000,33.642302,0.000000,18.187717,0.000000,18.924666,1.611011,0.000000,0.000000,0.000000,4.351632,0.000000,0.000000,0.000000,1.668650,22.441199,120.325212,34.008786,145.099310,67.398437,126.323189,0.754252,21.718130,8.921851,21.892262,5.379164,0.000000,49.416830,0.000000,26.737950,0.000000,43.119673,93.891919,50.585346,0.000000,595.462851,0.000000,31.279156,2.989266,331.939125,142.983268,44.886470,0.000000,14.812223,13.833820,0,0,0,0,0

10,02:15-02:30,25.984364,505.059031,0.000000,0.000000,38.164190,0.000000,0.000000,33.642302,0.000000,18.187717,0.000000,18.924666,1.611011,0.000000,0.000000,0.000000,4.351632,0.000000,0.000000,0.000000,1.668650,22.441199,120.325212,34.008786,145.099310,67.398437,126.323189,0.754252,21.718130,8.921851,21.892262,5.379164,0.000000,49.416830,0.000000,26.737950,0.000000,43.119673,93.891919,50.585346,0.000000,595.462851,0.000000,31.279156,2.989266,331.939125,142.983268,44.886470,0.000000,14.265128,13.833820,0,0,0,0,0

11,02:30-02:45,25.984364,505.059031,0.000000,0.000000,38.164190,0.000000,0.000000,33.642302,0.000000,18.187717,0.000000,18.924666,1.115315,0.000000,0.000000,0.000000,4.558852,0.000000,0.000000,0.000000,1.668650,22.441199,120.325212,34.008786,145.099310,67.398437,126.323189,0.754252,21.718130,8.921851,21.892262,5.379164,0.000000,49.416830,0.000000,26.737950,0.000000,43.119673,93.891919,50.585346,0.000000,535.222950,0.000000,31.279156,2.989266,331.939125,142.983268,44.886470,0.000000,12.799617,13.833820,0,0,0,0,0

12,02:45-03:00,25.984364,505.059031,0.000000,0.000000,38.164190,0.000000,0.000000,33.642302,0.000000,18.187717,0.000000,18.924666,1.115315,0.000000,0.000000,0.000000,4.974744,0.000000,0.000000,0.000000,1.668650,22.441199,120.325212,34.008786,145.099310,67.398437,126.323189,0.754252,21.718130,8.921851,21.892262,5.379164,0.000000,49.416830,0.000000,26.737950,0.000000,43.119673,93.891919,50.585346,0.000000,506.200950,0.000000,31.279156,2.989266,331.939125,142.983268,44.886470,0.000000,13.463493,13.833820,0,0,0,0,0

13,03:00-03:15,25.984364,505.059031,0.000000,0.000000,38.164190,0.000000,0.000000,33.642302,0.000000,18.187717,0.000000,18.924666,1.115315,0.000000,0.000000,0.000000,5.183415,0.000000,0.000000,0.000000,1.668650,22.441199,120.325212,34.008786,145.099310,67.398437,126.323189,0.754252,21.718130,8.921851,21.892262,5.379164,0.000000,49.416830,0.000000,26.737950,0.000000,43.119673,93.891919,62.950653,0.000000,438.482950,0.000000,31.279156,2.989266,331.939125,142.983268,44.886470,0.000000,15.408633,13.833820,0,0,0,0,0

14,03:15-03:30,25.984364,410.729018,0.000000,0.000000,38.164190,0.000000,0.000000,33.642302,0.000000,18.187717,0.000000,18.924666,1.115315,0.000000,0.000000,0.000000,5.183415,0.000000,0.000000,0.000000,1.668650,22.441199,120.325212,34.008786,145.099310,67.398437,126.323189,0.754252,18.988611,8.921851,18.974390,5.379164,0.000000,49.416830,0.000000,23.260456,0.000000,43.119673,93.891919,62.950653,0.000000,386.178921,0.000000,31.279156,2.989266,331.939125,142.983268,44.886470,0.000000,13.828761,12.975543,0,0,0,0,0

15,03:30-03:45,25.984364,313.989018,0.000000,0.000000,38.164190,0.000000,0.000000,33.642302,0.000000,18.187717,0.000000,18.924666,1.115315,0.000000,0.000000,0.000000,5.183415,0.000000,0.000000,0.000000,1.668650,22.441199,120.325212,34.008786,145.099310,67.398437,126.323189,0.754252,18.988611,8.921851,18.974390,5.379164,0.000000,49.416830,0.000000,23.260456,0.000000,43.119673,93.891919,62.950653,0.000000,368.765721,0.000000,31.279156,2.989266,331.939125,142.983268,44.886470,0.000000,15.047096,13.833820,0,0,0,0,0

16,03:45-04:00,25.984364,254.010218,0.000000,0.000000,38.164190,0.000000,0.000000,33.642302,0.000000,18.187717,0.000000,18.924666,1.115315,0.000000,0.000000,0.000000,5.183415,0.000000,0.000000,0.000000,1.668650,22.441199,120.325212,34.008786,145.099310,67.398437,126.323189,0.754252,16.682813,8.921851,16.515163,5.379164,0.000000,49.416830,0.000000,20.643155,0.000000,43.119673,93.891919,62.950653,0.000000,368.765721,0.000000,31.279156,2.989266,331.939125,142.983268,44.886470,0.000000,15.013917,13.833820,0,0,0,0,0

17,04:00-04:15,25.984364,246.185306,0.000000,0.000000,38.164190,0.000000,0.000000,33.642302,0.000000,18.187717,0.000000,18.924666,1.115315,0.000000,0.000000,3.690020,5.183415,0.000000,0.000000,0.000000,1.668650,22.441199,120.325212,34.008786,145.099310,67.398437,126.323189,0.754252,16.682813,8.921851,12.676036,5.379164,0.000000,49.416830,0.000000,15.625735,0.000000,43.119673,93.891919,62.950653,0.000000,368.765721,0.000000,31.279156,2.989266,331.939125,142.983268,44.886470,0.000000,16.675071,13.833820,0,0,0,0,0

18,04:15-04:30,25.984364,246.185306,0.000000,0.000000,38.164190,0.000000,0.000000,33.642302,0.000000,18.187717,0.000000,18.924666,1.611011,0.000000,0.000000,3.690020,5.183415,0.000000,0.000000,0.000000,1.668650,22.441199,120.325212,34.008786,145.099310,67.398437,126.323189,0.754252,18.988611,8.921851,12.676036,5.379164,0.000000,49.416830,0.000000,15.625735,0.000000,43.119673,93.891919,62.950653,0.000000,368.765721,0.000000,31.279156,2.989266,331.939125,142.983268,44.886470,0.000000,17.936467,13.833820,0,0,0,0,0

19,04:30-04:45,25.984364,246.185306,0.000000,0.000000,38.164190,0.000000,0.000000,33.642302,0.000000,18.187717,0.000000,18.924666,1.611011,0.000000,0.000000,17.712092,5.183415,0.000000,0.000000,0.000000,1.668650,22.441199,120.325212,34.008786,145.099310,67.398437,126.323189,0.754252,15.208786,8.921851,12.676036,5.379164,0.000000,49.416830,0.000000,15.625735,0.000000,43.119673,93.891919,62.950653,0.000000,368.765721,0.000000,31.279156,2.581071,331.939125,142.983268,44.886470,0.000000,19.348002,13.833820,0,0,0,0,0

20,04:45-05:00,25.984364,295.439465,0.000000,0.000000,38.164190,0.000000,0.000000,33.642302,0.000000,18.187717,0.000000,18.924666,1.611011,0.000000,0.000000,17.712092,5.183415,0.000000,0.000000,0.000000,1.668650,22.441199,120.325212,34.008786,145.099310,67.398437,126.323189,0.754252,15.208786,8.921851,12.676036,5.379164,0.000000,49.416830,0.000000,15.625735,0.000000,43.119673,93.891919,62.950653,0.000000,368.765721,0.000000,31.279156,2.349331,331.939125,142.983268,44.886470,0.000000,19.348002,13.833820,0,0,0,0,0

21,05:00-05:15,25.984364,396.688765,0.000000,0.000000,38.164190,0.000000,0.000000,33.642302,0.000000,18.187717,0.000000,18.924666,1.611011,0.000000,0.000000,3.690020,5.183415,0.000000,0.000000,10.352612,1.668650,22.441199,120.325212,34.008786,145.099310,67.398437,126.323189,0.754252,15.208786,8.921851,12.676036,5.379164,0.000000,49.416830,0.000000,15.625735,0.000000,43.119673,93.891919,62.950653,0.000000,368.765721,0.000000,31.279156,2.349331,331.939125,124.118968,38.719701,0.000000,19.348002,11.736690,0,0,0,0,0

22,05:15-05:30,25.984364,506.836357,0.000000,0.000000,38.164190,0.000000,0.000000,33.642302,0.000000,18.187717,0.000000,18.924666,1.611011,0.000000,0.000000,3.690020,5.183415,0.000000,0.000000,10.352612,1.668650,22.441199,120.325212,34.008786,145.099310,67.398437,126.323189,0.754252,17.938305,8.921851,18.053135,5.379164,0.000000,49.416830,0.000000,21.721613,0.000000,43.119673,93.891919,62.950653,0.000000,372.699750,0.000000,31.279156,2.349331,331.939125,141.451589,44.501910,0.000000,19.348002,12.388564,0,0,0,0,0

23,05:30-05:45,25.984364,526.605544,0.000000,0.000000,38.164190,0.000000,0.000000,33.642302,0.000000,18.187717,0.000000,18.924666,1.611011,0.000000,0.000000,3.690020,5.183415,0.000000,0.000000,10.352612,1.668650,22.441199,120.325212,34.008786,145.099310,67.398437,126.323189,0.754252,17.938305,8.921851,18.053135,5.379164,0.000000,49.416830,0.000000,21.721613,0.000000,43.119673,93.891919,62.950653,0.000000,372.699750,0.000000,31.279156,2.349331,331.939125,142.983268,44.886470,0.000000,19.348002,12.594968,0,0,0,0,0

24,05:45-06:00,25.984364,526.605544,0.000000,0.000000,38.164190,0.000000,0.000000,33.642302,0.000000,18.187717,0.000000,18.924666,1.611011,0.000000,0.000000,3.690020,5.183415,0.000000,0.000000,10.352612,1.668650,22.441199,120.325212,34.008786,145.099310,67.398437,126.323189,0.754252,17.938305,8.921851,18.053135,5.379164,0.000000,49.416830,0.000000,21.721613,0.000000,43.119673,93.891919,62.950653,0.000000,443.504530,0.000000,31.279156,2.349331,331.939125,142.983268,44.886470,0.000000,19.348002,12.594968,0,0,0,0,0

25,06:00-06:15,25.984364,526.605544,0.000000,0.000000,38.164190,0.000000,0.000000,33.642302,0.000000,18.187717,0.000000,18.924666,1.487087,0.000000,0.000000,3.690020,5.183415,0.000000,0.000000,21.009712,1.668650,22.441199,120.325212,34.008786,145.099310,67.398437,126.323189,0.754252,17.938305,8.921851,18.053135,5.379164,0.000000,49.416830,0.000000,21.721613,0.000000,43.119673,93.891919,62.950653,0.000000,443.504530,0.000000,31.279156,2.349331,331.939125,114.799617,35.814212,0.000000,19.348002,12.594968,0,0,0,0,0

26,06:15-06:30,25.984364,508.248742,0.000000,0.000000,38.164190,0.000000,0.000000,33.642302,0.000000,18.187717,0.000000,18.924666,1.487087,0.000000,0.000000,7.380038,5.183415,0.000000,0.000000,21.009712,1.668650,22.441199,120.325212,34.008786,145.099310,67.398437,126.323189,0.754252,17.938305,8.921851,18.053135,5.379164,0.000000,49.416830,0.000000,21.721613,0.000000,43.119673,93.891919,62.950653,0.000000,443.504530,0.000000,31.279156,2.349331,331.939125,114.799617,35.814212,0.000000,19.348002,12.594968,0,0,0,0,0

27,06:30-06:45,25.984364,409.313422,0.000000,0.000000,38.164190,0.000000,0.000000,33.642302,0.000000,18.187717,0.000000,18.924666,1.487087,0.000000,0.000000,37.915685,5.183415,0.000000,0.000000,21.009712,1.668650,22.441199,98.230667,34.008786,130.102821,67.398437,92.802295,0.754252,17.938305,8.921851,18.053135,5.379164,0.000000,49.416830,0.000000,21.721613,0.000000,43.119673,65.661985,62.950653,0.000000,373.368030,0.000000,31.279156,2.349331,331.939125,114.799617,35.814212,0.000000,19.348002,12.594968,0,0,0,0,0

28,06:45-07:00,25.984364,371.324301,0.000000,0.000000,38.164190,0.000000,0.000000,33.642302,0.000000,18.187717,0.000000,18.924666,1.487087,0.000000,0.000000,37.915685,5.183415,0.000000,0.000000,21.009712,1.668650,22.441199,98.230667,34.008786,130.102821,67.398437,92.802295,0.754252,15.208786,8.921851,15.135263,5.379164,0.000000,49.416830,0.000000,18.243036,0.000000,43.119673,65.661985,62.950653,0.000000,368.765721,0.000000,31.279156,2.349331,331.939125,114.799617,35.814212,0.000000,19.348002,12.594968,0,0,0,0,0

29,07:00-07:15,13.591351,266.720924,0.000000,0.000000,56.455903,0.000000,0.000000,33.642302,0.000000,18.187717,0.000000,18.924666,0.619620,0.000000,0.000000,37.915685,5.183415,0.000000,0.000000,21.009712,1.668650,22.441199,98.230667,34.008786,130.102821,67.398437,92.802295,0.754252,12.902988,8.921851,12.676036,5.379164,0.000000,49.416830,0.000000,15.625735,0.000000,43.119673,65.661985,62.950653,0.000000,368.765721,0.000000,31.279156,2.349331,331.939125,114.799617,35.814212,0.000000,19.348002,12.594968,0,0,0,0,0

30,07:15-07:30,13.591351,246.185306,0.000000,0.000000,56.455903,0.000000,0.000000,39.516355,0.000000,18.187717,0.000000,18.924666,0.619620,0.000000,0.000000,37.915685,5.183415,0.000000,0.000000,21.009712,1.668650,22.441199,98.230667,34.008786,130.102821,67.398437,92.802295,0.754252,15.632507,8.921851,12.676036,5.379164,0.000000,49.416830,0.000000,15.625735,0.000000,43.119673,65.661985,62.950653,0.000000,368.765721,0.000000,31.279156,2.349331,331.939125,114.799617,35.814212,0.000000,19.348002,12.594968,0,0,0,0,0

31,07:30-07:45,13.591351,246.185306,0.000000,0.000000,56.455903,0.000000,0.000000,39.516355,0.000000,18.187717,0.000000,18.924666,0.000000,0.000000,0.000000,37.915685,5.183415,0.000000,0.000000,21.009712,1.668650,22.441199,98.230667,34.008786,130.102821,67.398437,92.802295,0.754252,15.632507,8.921851,12.676036,5.379164,0.000000,49.416830,0.000000,15.625735,0.000000,43.119673,65.661985,50.585346,0.000000,368.765721,0.000000,31.279156,2.349331,331.939125,114.799617,35.814212,0.000000,18.996975,12.594968,0,0,0,0,0

32,07:45:08:00,13.591351,246.185306,0.000000,0.000000,56.455903,0.000000,0.000000,39.516355,0.000000,18.187717,0.000000,18.924666,0.000000,0.000000,0.000000,37.915685,5.183415,0.000000,0.000000,21.009712,1.668650,22.441199,98.230667,34.008786,130.102821,67.398437,92.802295,0.754252,15.632507,8.921851,12.676036,5.379164,0.000000,49.416830,0.000000,15.625735,0.000000,43.119673,65.661985,50.585346,0.000000,368.765721,0.000000,31.279156,2.349331,331.939125,114.799617,35.814212,0.000000,19.348000,12.594968,0,0,0,0,0

33,08:00-08:15,13.591351,246.185306,0.000000,0.000000,56.455903,0.000000,0.000000,33.642302,0.000000,18.187717,0.000000,12.616444,0.000000,0.000000,0.000000,5.904031,5.183415,0.000000,0.000000,21.009712,1.668650,22.441199,98.230667,34.008786,130.102821,67.398437,92.802295,0.754252,15.632507,8.921851,12.676036,5.379164,0.000000,49.416830,0.000000,15.625735,0.000000,43.119673,65.661985,50.585346,0.000000,368.765721,0.000000,31.279156,2.349331,331.939125,114.799617,35.814212,0.000000,19.348000,12.594968,0,0,0,0,0

34,08:15-08:30,13.591351,246.185306,0.000000,0.000000,56.455903,0.000000,0.000000,33.642302,0.000000,18.187717,0.000000,12.616444,0.000000,0.000000,0.000000,3.690020,5.183415,0.000000,0.000000,21.009712,0.834324,22.441199,98.230667,34.008786,130.102821,67.398437,92.802295,0.754252,15.632507,8.921851,12.676036,5.379164,0.000000,49.416830,0.000000,15.625735,0.000000,21.559836,65.661985,50.585346,0.000000,368.765721,0.000000,31.279156,2.349331,331.939125,114.799617,35.814212,0.000000,19.348000,12.594968,0,0,0,0,0

35,08:30-08:45,13.591351,246.185306,0.000000,0.000000,56.455903,0.000000,0.000000,33.642302,0.000000,18.187717,0.000000,12.616444,0.000000,0.000000,0.000000,0.000000,5.183415,0.000000,0.000000,21.009712,0.834324,22.441199,98.230667,34.008786,130.102821,67.398437,92.802295,0.754252,15.632507,8.921851,12.676036,5.379164,0.000000,49.416830,0.000000,15.625735,0.000000,21.559836,65.661985,50.585346,0.000000,368.765721,0.000000,31.279156,2.349331,331.939125,114.799617,35.814212,0.000000,19.348000,12.594968,0,0,0,0,0

36,08:45:09:00,13.591351,246.185306,0.000000,0.000000,56.455903,0.000000,0.000000,33.642302,0.000000,18.187717,0.000000,12.616444,0.000000,0.000000,0.000000,0.000000,5.183415,0.000000,0.000000,21.009712,0.834324,22.441199,98.230667,34.008786,130.102821,67.398437,92.802295,0.754252,15.632507,8.921851,12.676036,5.379164,0.000000,49.416830,0.000000,15.625735,0.000000,21.559836,65.661985,50.585346,0.000000,368.765721,0.000000,31.279156,2.349331,331.939125,114.799617,35.814212,0.000000,19.348000,12.594968,0,0,0,0,0

37,09:00:09:15,13.591351,246.185306,0.000000,0.000000,56.455903,0.000000,0.000000,33.642302,0.000000,18.187717,0.000000,12.616444,0.000000,0.000000,0.000000,0.000000,5.183415,0.000000,0.000000,21.009712,0.834324,22.441199,98.230667,34.008786,130.102821,67.398437,92.802295,0.754252,12.902988,8.921851,12.676036,5.379164,0.000000,49.416830,0.000000,15.625735,0.000000,21.559836,65.661985,50.585346,0.000000,368.765721,0.000000,31.279156,2.349331,331.939125,114.799617,35.814212,0.000000,19.348000,12.594968,0,0,0,0,0

38,09:15-09:30,13.591351,246.185306,0.000000,0.000000,56.455903,0.000000,0.000000,33.642302,0.000000,18.187717,0.000000,12.616444,0.000000,0.000000,0.000000,0.000000,5.183415,0.000000,0.000000,21.009712,0.834324,22.441199,98.230667,34.008786,130.102821,67.398437,92.802295,0.754252,12.902988,8.921851,12.676036,5.379164,0.000000,49.416830,0.000000,15.625735,0.000000,21.559836,65.661985,50.585346,0.000000,368.765721,0.000000,31.279156,2.349331,331.939125,114.799617,35.814212,0.000000,19.348000,12.594968,0,0,0,0,0

39,09:30-09:45,12.457210,246.185306,0.000000,0.000000,56.455903,0.000000,0.000000,33.642302,0.000000,18.187717,0.000000,12.616444,0.000000,0.000000,0.000000,0.000000,5.183415,0.000000,0.000000,21.009712,0.834324,11.220599,98.230667,34.008786,130.102821,67.398437,92.802295,0.754252,12.902988,8.921851,12.676036,5.379164,0.000000,49.416830,0.000000,15.625735,0.000000,21.559836,65.661985,50.585346,0.000000,368.765721,0.000000,31.279156,2.349331,331.939125,114.799617,35.814212,0.000000,19.348000,12.594968,0,0,0,0,0

40,09:45-10:00,0.000000,246.185306,0.000000,0.000000,56.455903,0.000000,0.000000,33.642302,0.000000,18.187717,0.000000,12.616444,0.000000,0.000000,0.000000,0.000000,5.183415,0.000000,0.000000,21.009712,0.834324,11.220599,98.230667,34.008786,130.102821,67.398437,92.802295,0.754252,12.902988,8.921851,12.676036,5.379164,0.000000,49.416830,0.000000,15.625735,0.000000,21.559836,65.661985,50.585346,0.000000,368.765721,0.000000,31.279156,2.349331,331.939125,114.799617,35.814212,0.000000,19.348000,12.594968,0,0,0,0,0

41,10:00-10:15,0.000000,246.185306,0.000000,0.000000,56.455903,0.000000,0.000000,33.642302,0.000000,18.187717,0.000000,12.616444,9.294296,0.000000,0.000000,0.000000,5.183415,0.000000,0.000000,10.504855,0.834324,11.220599,98.230667,34.008786,130.102821,67.398437,92.802295,0.754252,12.902988,0.000000,12.676036,5.379164,0.000000,49.416830,0.000000,15.625735,0.000000,21.559836,65.661985,50.585346,0.000000,368.765721,0.000000,31.279156,2.349331,331.939125,114.799617,35.814212,0.000000,19.348000,12.594968,0,0,0,0,0

42,10:15-10:30,0.000000,246.185306,0.000000,0.000000,38.164190,0.000000,0.000000,39.516355,0.000000,18.187717,0.000000,12.616444,9.294296,0.000000,0.000000,0.000000,5.183415,0.000000,0.000000,10.504855,0.834324,11.220599,98.230667,34.008786,130.102821,67.398437,92.802295,0.754252,12.902988,0.000000,12.676036,5.379164,0.000000,49.416830,0.000000,15.625735,0.000000,21.559836,65.661985,50.585346,0.000000,368.765721,0.000000,31.279156,2.349331,331.939125,114.799617,35.814212,0.000000,19.164482,12.594968,0,0,0,0,0

43,10:30-10:45,0.000000,246.185306,0.000000,0.000000,38.164190,0.000000,0.000000,39.516355,0.000000,18.187717,0.000000,12.616444,9.294296,0.000000,0.000000,0.000000,5.183415,0.000000,0.000000,10.504855,0.834324,11.220599,98.230667,34.008786,130.102821,67.398437,92.802295,0.754252,12.902988,0.000000,12.676036,5.379164,0.000000,49.416830,0.000000,15.625735,0.000000,21.559836,65.661985,50.585346,0.000000,368.765721,0.000000,31.279156,2.349331,331.939125,114.799617,35.814212,0.000000,19.348000,12.594968,0,0,0,0,0

44,10:45-11:00,0.000000,246.185306,0.000000,0.000000,38.164190,0.000000,0.000000,39.516355,0.000000,18.187717,0.000000,12.616444,9.294296,0.000000,0.000000,0.000000,5.183415,0.000000,0.000000,10.504855,0.834324,11.220599,98.230667,34.008786,130.102821,67.398437,92.802295,0.754252,12.902988,0.000000,12.676036,5.379164,0.000000,49.416830,0.000000,15.625735,0.000000,21.559836,65.661985,50.585346,0.000000,368.765721,0.000000,31.279156,2.349331,331.939125,114.799617,35.814212,0.000000,18.764522,12.594968,0,0,0,0,0

45,11:00-11:15,0.000000,246.185306,0.000000,0.000000,38.164190,0.000000,0.000000,33.642302,0.000000,18.187717,0.000000,12.616444,0.000000,0.000000,0.000000,0.000000,5.183415,0.000000,0.000000,10.504855,0.834324,11.220599,98.230667,34.008786,130.102821,67.398437,92.802295,0.754252,15.632507,0.000000,15.593908,5.379164,0.000000,49.416830,0.000000,19.104312,0.000000,21.559836,65.661985,50.585346,0.000000,368.765721,0.000000,31.279156,2.349331,331.939125,114.799617,35.814212,0.000000,15.832998,12.594968,0,0,0,0,0

46,11:15-11:30,0.000000,246.185306,0.000000,0.000000,38.164190,0.000000,0.000000,33.642302,0.000000,18.187717,0.000000,12.616444,0.000000,0.000000,0.000000,0.000000,5.183415,0.000000,0.000000,10.504855,0.834324,11.220599,98.230667,34.008786,130.102821,67.398437,92.802295,0.754252,15.632507,0.000000,15.593908,5.379164,0.000000,49.416830,0.000000,19.104312,0.000000,21.559836,65.661985,50.585346,0.000000,368.765721,0.000000,31.279156,2.349331,331.939125,114.799617,35.814212,0.000000,16.735680,12.594968,0,0,0,0,0

47,11:30-11:45,0.000000,275.207306,0.000000,0.000000,38.164190,0.000000,0.000000,33.642302,0.000000,18.187717,0.000000,12.616444,0.000000,0.000000,0.000000,0.000000,5.183415,0.000000,0.000000,10.504855,0.834324,11.220599,98.230667,34.008786,130.102821,67.398437,92.802295,0.754252,15.632507,0.000000,15.593908,5.379164,0.000000,49.416830,0.000000,19.104312,0.000000,21.559836,65.661985,50.585346,0.000000,368.765721,0.000000,31.279156,2.349331,331.939125,114.799617,35.814212,0.000000,18.289533,12.594968,0,0,0,0,0

