Block,Time,UNCHAHAR1,RIHAND1,DADRT2,TANAKPUR,URI2,JHAJJAR,ANTA_RF,CHAMERA1,PARBATI3,SEWA2,NJPC,TANDA2,AURY_LF,DADRI_LF,DHAULIGNGA,RIHAND2,URI,RIHAND3,ANTA_LF,ANTA_GF,DULHASTI,KOLDAM,RAPPC,DADRI_GF,UNCHAHAR2,KOTESHWR,DADRI_CRF,SINGRAULI,AURY_CRF,RAPPB,KISHANGANGA,CHAMERA2,DADRI_RF,SINGRAULI_HYDRO,CHAMERA3,BSIUL,UNCHAHAR4,NAPP,TEHRI,AURY_RF,SALAL,AURY_GF,UNCHAHAR3,KHSTPP-II,ANTA_CRF,RAMPUR,FSTPP I & II,KHSTPP-I,TALA,BRBCL,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
7,01:30-01:45,16.770816,93.591046,588.379699,0.000000,36.537827,255.219063,0.000000,0.000000,0.000000,6.055378,0.000000,5.166805,0.000000,0.000000,0.000000,119.939634,37.260552,125.918390,0.000000,0.000000,19.020948,0.000000,33.186518,0.000000,37.515224,20.009838,0.000000,144.634344,0.000000,0.000000,5.297584,15.589461,0.000000,0.751835,11.184643,18.864022,2.979687,49.511732,23.512026,0.000000,24.651365,0.000000,21.059155,143.005690,0.000000,0.000000,17.288549,33.557640,0.000000,13.554457,403.819911,0,0,0,0,0

8,01:45-02:00,16.770816,93.591046,588.379699,0.000000,36.537827,255.219063,0.000000,0.000000,0.000000,6.055378,0.000000,5.166805,0.000000,0.000000,0.000000,119.939634,37.260552,125.918390,0.000000,0.000000,19.020948,0.000000,33.186518,0.000000,37.515224,20.009838,0.000000,144.634344,0.000000,0.000000,5.297584,15.589461,0.000000,0.751835,11.184643,12.576015,2.979687,49.511732,23.512026,0.000000,76.542489,0.000000,21.059155,143.005690,0.000000,0.000000,17.288549,33.557640,0.000000,12.745260,403.819911,0,0,0,0,0

9,02:00-02:15,16.770816,93.591046,528.332834,0.000000,36.537827,255.219063,0.000000,0.000000,0.000000,6.055378,0.000000,5.166805,0.000000,0.000000,0.000000,119.939634,31.937616,125.918390,0.000000,0.000000,19.020948,0.000000,33.186518,0.000000,32.916091,20.009838,0.000000,144.634344,0.000000,0.000000,5.297584,15.589461,0.000000,0.751835,11.184643,12.576015,2.979687,49.511732,23.512026,0.000000,76.542489,0.000000,21.059155,143.005690,0.000000,0.000000,15.086859,33.557640,0.000000,13.643304,403.819911,0,0,0,0,0

10,02:15-02:30,16.770816,93.591046,431.902834,0.000000,36.537827,255.219063,0.000000,0.000000,0.000000,6.055378,0.000000,5.166805,0.000000,0.000000,0.000000,119.939634,31.937616,125.918390,0.000000,0.000000,19.020948,0.000000,33.186518,0.000000,32.916091,20.009838,0.000000,144.634344,0.000000,0.000000,5.297584,15.589461,0.000000,0.751835,11.184643,12.576015,2.979687,49.511732,23.512026,0.000000,76.542489,0.000000,21.059155,143.005690,0.000000,0.000000,15.086859,33.557640,0.000000,13.556777,403.819911,0,0,0,0,0

11,02:30-02:45,16.770816,93.591046,366.330434,0.000000,36.537827,255.219063,0.000000,0.000000,0.000000,6.055378,0.000000,5.166805,0.000000,0.000000,0.000000,119.939634,31.937616,60.788476,0.000000,0.000000,19.020948,0.000000,33.186518,0.000000,32.916091,20.009838,0.000000,144.634344,0.000000,0.000000,5.297584,15.589461,0.000000,0.751835,11.184643,12.576015,2.979687,49.511732,23.512026,0.000000,76.542489,0.000000,21.059155,143.005690,0.000000,0.000000,15.086859,33.557640,0.000000,16.907927,403.819911,0,0,0,0,0

12,02:45-03:00,16.770816,93.591046,366.330434,0.000000,36.537827,255.219063,0.000000,0.000000,0.000000,6.055378,0.000000,5.166805,0.000000,0.000000,0.000000,119.939634,31.937616,60.788476,0.000000,0.000000,19.020948,0.000000,33.186518,0.000000,32.916091,20.009838,0.000000,144.634344,0.000000,0.000000,5.297584,15.589461,0.000000,0.751835,11.184643,12.576015,2.979687,49.511732,35.268039,0.000000,76.542489,0.000000,21.059155,143.005690,0.000000,0.000000,15.086859,33.557640,0.000000,17.670735,403.819911,0,0,0,0,0

13,03:00-03:15,16.770816,93.591046,366.330434,0.000000,36.537827,255.219063,0.000000,0.000000,0.000000,6.055378,0.000000,5.166805,0.000000,0.000000,0.000000,119.939634,37.260552,60.788476,0.000000,0.000000,19.020948,0.000000,33.186518,0.000000,32.916091,20.009838,0.000000,144.634344,0.000000,0.000000,5.297584,15.589461,0.000000,0.751835,11.184643,12.576015,2.979687,49.511732,35.268039,0.000000,76.542489,0.000000,21.059155,143.005690,0.000000,0.000000,15.086859,33.557640,0.000000,18.639674,403.819911,0,0,0,0,0

14,03:15-03:30,16.770816,93.591046,366.330434,0.000000,36.537827,255.219063,0.000000,0.000000,0.000000,6.055378,0.000000,5.166805,0.000000,0.000000,0.000000,119.939634,37.260552,60.788476,0.000000,0.000000,19.020948,0.000000,33.186518,0.000000,32.916091,20.009838,0.000000,144.634344,0.000000,0.000000,5.297584,15.589461,0.000000,0.751835,11.184643,12.576015,2.979687,49.511732,35.268039,0.000000,24.651365,0.000000,21.059155,143.005690,0.000000,0.000000,15.086859,33.557640,0.000000,15.993143,403.819911,0,0,0,0,0

15,03:30-03:45,16.770816,93.591046,366.330434,0.000000,36.537827,255.219063,0.000000,0.000000,0.000000,6.055378,0.000000,5.166805,0.000000,0.000000,0.000000,119.939634,31.937616,60.788476,0.000000,0.000000,19.020948,0.000000,33.186518,0.000000,32.916091,20.009838,0.000000,144.634344,0.000000,0.000000,5.297584,15.589461,0.000000,0.751835,11.184643,12.576015,2.979687,49.511732,35.268039,0.000000,24.651365,0.000000,21.059155,143.005690,0.000000,0.000000,15.086859,33.557640,0.000000,15.609722,403.819911,0,0,0,0,0

16,03:45-04:00,16.770816,93.591046,366.330434,0.000000,36.537827,255.219063,0.000000,0.000000,0.000000,6.055378,0.000000,5.166805,0.000000,0.000000,0.000000,119.939634,31.937616,60.788476,0.000000,0.000000,19.020948,0.000000,33.186518,0.000000,32.916091,20.009838,0.000000,144.634344,0.000000,0.000000,5.297584,15.589461,0.000000,0.751835,11.184643,12.576015,2.979687,49.511732,35.268039,0.000000,24.651365,0.000000,21.059155,143.005690,0.000000,0.000000,15.086859,33.557640,0.000000,17.171332,403.819911,0,0,0,0,0

17,04:00-04:15,16.770816,93.591046,366.330434,0.000000,36.537827,255.219063,0.000000,13.547798,0.000000,6.055378,0.000000,5.166805,0.000000,0.000000,0.000000,119.939634,31.937616,60.788476,0.000000,0.000000,19.020948,0.000000,33.186518,0.000000,32.916091,20.009838,0.000000,144.634344,0.000000,0.000000,5.297584,15.589461,0.000000,0.751835,11.184643,12.576015,2.979687,49.511732,35.268039,0.000000,24.651365,0.000000,21.059155,143.005690,0.000000,0.000000,15.086859,33.557640,0.000000,17.967830,403.819911,0,0,0,0,0

18,04:15-04:30,16.770816,93.591046,366.330434,0.000000,36.537827,255.219063,0.000000,13.547798,0.000000,6.055378,0.000000,5.166805,0.000000,0.000000,0.000000,119.939634,31.937616,60.788476,0.000000,0.000000,19.020948,0.000000,33.186518,0.000000,32.916091,20.009838,0.000000,144.634344,0.000000,0.000000,5.297584,15.589461,0.000000,0.751835,11.184643,12.576015,2.979687,49.511732,35.268039,0.000000,24.651365,0.000000,21.059155,143.005690,0.000000,0.000000,15.086859,33.557640,0.000000,19.286000,403.819911,0,0,0,0,0

19,04:30-04:45,16.770816,93.591046,366.330434,0.000000,36.537827,255.219063,0.000000,13.547798,0.000000,6.055378,0.000000,5.166805,0.000000,0.000000,0.000000,119.939634,37.260552,60.788476,0.000000,0.000000,38.041894,0.000000,33.186518,0.000000,32.916091,20.009838,0.000000,144.634344,0.000000,0.000000,5.297584,15.589461,0.000000,0.751835,11.184643,12.576015,2.979687,49.511732,35.268039,0.000000,24.651365,0.000000,21.059155,143.005690,0.000000,0.000000,15.086859,33.557640,0.000000,19.286000,403.819911,0,0,0,0,0

20,04:45-05:00,16.770816,93.591046,366.330434,0.000000,36.537827,255.219063,0.000000,13.547798,0.000000,6.055378,23.639823,5.166805,0.000000,0.000000,0.000000,119.939634,37.260552,60.788476,0.000000,0.000000,38.041894,0.000000,33.186518,0.000000,32.916091,20.009838,0.000000,144.634344,0.000000,0.000000,5.297584,15.589461,0.000000,0.751835,11.184643,12.576015,2.979687,49.511732,35.268039,0.000000,24.651365,0.000000,21.059155,143.005690,0.000000,0.905906,15.086859,33.557640,0.000000,19.286000,403.819911,0,0,0,0,0

21,05:00-05:15,16.770816,93.591046,366.330434,0.000000,36.537827,255.219063,0.000000,13.547798,0.000000,6.055378,23.639823,5.166805,0.000000,0.000000,0.000000,119.939634,31.937616,60.788476,0.000000,0.000000,38.041894,0.000000,33.186518,0.000000,32.916091,20.009838,0.000000,144.634344,0.000000,0.000000,5.297584,15.589461,0.000000,0.751835,11.184643,12.576015,2.979687,49.511732,35.268039,0.000000,24.651365,0.000000,21.059155,143.005690,0.000000,0.905906,15.086859,33.557640,0.000000,19.286003,403.819911,0,0,0,0,0

22,05:15-05:30,16.770816,93.591046,366.330434,0.000000,36.537827,255.219063,0.000000,13.547798,0.000000,6.055378,23.639823,5.166805,0.000000,0.000000,9.105385,119.939634,31.937616,60.788476,0.000000,0.000000,38.041894,0.000000,33.186518,0.000000,32.916091,20.009838,0.000000,144.634344,0.000000,0.000000,5.297584,15.589461,0.000000,0.751835,11.184643,12.576015,2.979687,49.511732,35.268039,0.000000,24.651365,0.000000,21.059155,143.005690,0.000000,0.905906,15.086859,33.557640,0.000000,19.286003,403.819911,0,0,0,0,0

23,05:30-05:45,16.770816,93.591046,366.330434,0.000000,36.537827,255.219063,0.000000,13.547798,3.678195,6.055378,23.639823,5.166805,0.000000,0.000000,9.105385,119.939634,31.937616,60.788476,0.000000,0.000000,38.041894,0.000000,33.186518,0.000000,32.916091,20.009838,0.000000,144.634344,0.000000,0.000000,5.297584,15.589461,0.000000,0.751835,11.184643,12.576015,2.979687,49.511732,35.268039,0.000000,24.651365,0.000000,21.059155,143.005690,0.000000,0.905906,15.086859,33.557640,0.000000,19.286000,403.819911,0,0,0,0,0

24,05:45-06:00,16.770816,93.591046,366.330434,0.000000,36.537827,255.219063,0.000000,13.547798,3.678195,6.055378,23.639823,5.166805,0.000000,0.000000,9.105385,119.939634,31.937616,60.788476,0.000000,0.000000,38.041894,0.000000,33.186518,0.000000,32.916091,20.009838,0.000000,144.634344,0.000000,0.000000,5.297584,15.589461,0.000000,0.751835,11.184643,12.576015,2.979687,49.511732,35.268039,0.000000,24.651365,0.000000,21.059155,143.005690,0.000000,0.905906,15.086859,33.557640,0.000000,19.286000,403.819911,0,0,0,0,0

25,06:00-06:15,19.222163,93.591046,366.330434,0.000000,36.537827,278.362263,0.000000,13.547798,3.678195,6.055378,23.639823,5.166805,0.000000,0.000000,9.105385,119.939634,37.260552,60.788476,0.000000,0.000000,19.020948,0.000000,33.186518,0.000000,37.509221,20.009838,0.000000,144.634344,0.000000,0.000000,5.297584,15.589461,0.000000,0.751835,11.184643,12.576015,2.979687,49.511732,35.268039,0.000000,24.651365,0.000000,23.668068,143.005690,0.000000,0.905906,20.057440,33.557640,0.000000,19.286000,403.819911,0,0,0,0,0

26,06:15-06:30,19.222163,93.591046,366.330434,0.000000,36.537827,278.362263,0.000000,13.547798,3.678195,6.055378,23.639823,5.166805,0.000000,0.000000,9.105385,119.939634,37.260552,60.788476,0.000000,0.000000,19.020948,0.000000,33.186518,0.000000,37.515224,20.009838,0.000000,144.634344,0.000000,0.000000,5.297584,15.589461,0.000000,0.751835,11.184643,6.288007,2.979687,49.511732,35.268039,0.000000,24.651365,0.000000,23.668068,143.005690,0.000000,0.905906,20.057440,33.557640,0.000000,19.286000,403.819911,0,0,0,0,0

27,06:30-06:45,19.222163,93.591046,431.902834,0.000000,36.537827,263.897763,0.000000,13.547798,18.897093,6.055378,23.639823,5.166805,0.000000,0.000000,9.105385,119.939634,31.937616,60.788476,0.000000,0.000000,19.020948,0.000000,33.186518,0.000000,37.515224,20.009838,0.000000,144.634344,0.000000,0.000000,5.297584,15.589461,0.000000,0.751835,11.184643,6.288007,2.979687,49.511732,35.268039,0.000000,38.657823,0.000000,23.668068,143.005690,0.000000,0.905906,20.057440,33.557640,0.000000,19.286000,403.819911,0,0,0,0,0

28,06:45-07:00,19.222163,93.591046,489.760834,0.000000,36.537827,263.897763,0.000000,13.547798,18.897093,6.055378,23.639823,5.166805,0.000000,0.000000,9.105385,119.939634,31.937616,60.788476,0.000000,0.000000,19.020948,0.000000,33.186518,0.000000,37.515224,20.009838,0.000000,144.634344,0.000000,0.000000,5.297584,15.589461,0.000000,0.751835,11.184643,6.288007,2.979687,49.511732,23.819373,0.000000,38.657823,0.000000,23.668068,143.005690,0.000000,0.905906,20.057440,33.557640,0.000000,19.286000,403.819911,0,0,0,0,0

29,07:00-07:15,19.222163,93.591046,480.117834,0.000000,36.537827,268.719263,0.000000,13.547798,18.897093,6.055378,23.639823,5.166805,0.000000,0.000000,10.495474,119.939634,31.937616,60.788476,0.000000,0.000000,19.020948,0.000000,33.186518,0.000000,37.515224,20.009838,0.000000,144.634344,0.000000,0.000000,5.297584,15.589461,0.000000,0.751835,11.184643,6.288007,2.979687,49.511732,11.756013,0.000000,38.657823,0.000000,23.668068,143.005690,0.000000,0.905906,20.057440,33.557640,0.000000,19.286000,403.819911,0,0,0,0,0

30,07:15-07:30,19.222163,93.591046,470.474834,0.000000,36.537827,268.719263,0.000000,13.547798,18.897093,6.055378,23.639823,5.166805,0.000000,0.000000,10.495474,119.939634,31.937616,60.788476,0.000000,0.000000,19.020948,0.000000,33.186518,0.000000,37.515224,8.893262,0.000000,144.634344,0.000000,0.000000,5.297584,15.589461,0.000000,0.751835,11.184643,6.288007,2.979687,49.511732,0.000000,0.000000,38.657823,0.000000,23.668068,143.005690,0.000000,0.905906,20.057440,33.557640,0.000000,19.286000,403.819911,0,0,0,0,0

31,07:30-07:45,19.222163,93.591046,431.902834,6.423395,36.537827,268.719263,0.000000,13.547798,18.897093,18.129435,23.639823,5.166805,0.000000,0.000000,10.495474,119.939634,37.260552,60.788476,0.000000,0.000000,19.020948,0.000000,33.186518,0.000000,37.515224,8.893262,0.000000,144.634344,0.000000,0.000000,5.297584,15.589461,0.000000,0.751835,11.184643,18.864022,2.979687,49.511732,0.000000,0.000000,38.657823,0.000000,23.668068,143.005690,0.000000,0.905906,20.057440,33.557640,0.000000,19.286000,403.819911,0,0,0,0,0

32,07:45:08:00,17.067159,93.591046,431.902834,6.423395,36.537827,255.219063,0.000000,13.547798,18.897093,18.129435,23.639823,5.166805,0.000000,0.000000,10.495474,119.939634,37.260552,60.788476,0.000000,0.000000,19.020948,0.000000,33.186518,0.000000,37.515224,8.893262,0.000000,144.634344,0.000000,0.000000,5.297584,15.589461,0.000000,0.751835,11.184643,18.864022,2.979687,49.511732,0.000000,0.000000,38.657823,0.000000,21.059155,143.005690,0.000000,0.905906,17.288549,33.557640,0.000000,19.286000,403.819911,0,0,0,0,0

33,08:00-08:15,13.199554,93.591046,366.330434,6.423395,36.537827,247.357414,0.000000,13.547798,3.678195,18.129435,23.639823,5.166805,0.000000,0.000000,10.495474,119.939634,31.937616,60.788476,0.000000,0.000000,38.041894,0.000000,33.186518,0.000000,37.515224,8.893262,0.000000,144.634344,0.000000,0.000000,5.297584,15.589461,0.000000,0.751835,11.184643,18.864022,2.490473,49.511732,0.000000,0.000000,38.657823,0.000000,17.019111,143.005690,0.000000,0.905906,17.288549,33.557640,0.000000,19.286000,403.819911,0,0,0,0,0

34,08:15-08:30,12.461842,93.591046,366.330434,6.423395,36.537827,247.357414,0.000000,13.547798,3.678195,18.129435,23.639823,5.166805,0.000000,0.000000,10.495474,119.939634,31.937616,60.788476,0.000000,0.000000,38.041894,0.000000,33.186518,0.000000,32.916091,8.893262,0.000000,144.634344,0.000000,0.000000,5.297584,15.589461,0.000000,0.751835,11.184643,18.864022,2.351446,49.511732,0.000000,0.000000,38.657823,0.000000,15.864953,143.005690,0.000000,0.905906,15.086859,33.557640,0.000000,19.286000,403.819911,0,0,0,0,0

35,08:30-08:45,12.461842,93.591046,366.330434,0.000000,36.537827,247.357414,0.000000,13.547798,3.678195,18.129435,23.639823,5.166805,0.000000,0.000000,10.495474,119.939634,33.002203,60.788476,0.000000,0.000000,38.041894,0.000000,33.186518,0.000000,32.916091,8.893262,0.000000,144.634344,0.000000,0.000000,5.297584,15.589461,0.000000,0.751835,11.184643,12.576015,2.351446,49.511732,0.000000,0.000000,38.657823,0.000000,15.864953,143.005690,0.000000,0.905906,15.086859,36.398854,0.000000,19.286000,403.819911,0,0,0,0,0

36,08:45:09:00,12.461842,93.591046,366.330434,0.000000,36.537827,247.357414,0.000000,13.026729,0.000000,12.110756,23.639823,5.166805,0.000000,0.000000,10.495474,119.939634,33.002203,60.788476,0.000000,0.000000,38.041894,0.000000,33.186518,0.000000,24.412122,8.893262,0.000000,144.634344,0.000000,0.000000,5.297584,15.589461,0.000000,0.751835,11.184643,12.576015,2.351446,49.511732,0.000000,0.000000,38.657823,0.000000,15.864953,143.005690,0.000000,0.905906,11.195523,36.398854,0.000000,19.286000,403.819911,0,0,0,0,0

37,09:00:09:15,12.461842,93.591046,366.330434,0.000000,36.537827,247.357414,0.000000,12.188752,0.000000,6.055378,23.639823,5.166805,0.000000,0.000000,10.495474,119.939634,37.260552,60.788476,0.000000,0.000000,38.041894,0.000000,33.186518,0.000000,24.412122,8.893262,0.000000,144.634344,0.000000,0.000000,5.297584,15.589461,0.000000,0.751835,11.184643,12.576015,2.351446,49.511732,0.000000,0.000000,38.657823,0.000000,15.864953,143.005690,0.000000,0.905906,11.195523,31.784099,0.000000,19.286000,403.819911,0,0,0,0,0

38,09:15-09:30,12.461842,93.591046,366.330434,0.000000,36.537827,247.357414,0.000000,0.000000,0.000000,6.055378,23.639823,5.166805,0.000000,0.000000,10.495474,119.939634,37.260552,60.788476,0.000000,0.000000,38.041894,0.000000,33.186518,0.000000,24.412122,8.893262,0.000000,144.634344,0.000000,0.000000,5.297584,15.589461,0.000000,0.751835,11.184643,12.576015,2.351446,49.511732,0.000000,0.000000,38.657823,0.000000,15.864953,125.968245,0.000000,0.905906,11.195523,31.784099,0.000000,19.286000,403.819911,0,0,0,0,0

39,09:30-09:45,12.461842,93.591046,366.330434,0.000000,36.537827,247.357414,0.000000,0.000000,0.000000,6.055378,23.639823,5.166805,0.000000,0.000000,10.495474,119.939634,33.002203,60.788476,0.000000,0.000000,38.041894,0.000000,33.186518,0.000000,24.412122,8.893262,0.000000,144.634344,0.000000,0.000000,5.297584,15.589461,0.000000,0.751835,11.184643,12.576015,2.351446,49.511732,0.000000,0.000000,38.657823,0.000000,15.864953,125.968245,0.000000,0.905906,11.195523,31.784099,0.000000,19.286003,403.819911,0,0,0,0,0

40,09:45-10:00,12.461842,93.591046,366.330434,0.000000,36.537827,247.357414,0.000000,0.000000,0.000000,6.055378,23.639823,5.166805,0.000000,0.000000,10.495474,119.939634,33.002203,60.788476,0.000000,0.000000,38.041894,0.000000,33.186518,0.000000,24.412122,8.893262,0.000000,144.634344,0.000000,0.000000,5.297584,15.589461,0.000000,0.751835,11.184643,12.576015,2.351446,49.511732,0.000000,0.000000,38.657823,0.000000,15.864953,125.968245,0.000000,0.905906,11.195523,31.784099,0.000000,19.286003,403.819911,0,0,0,0,0

41,10:00-10:15,12.461842,93.591046,366.330434,0.370580,36.537827,247.357414,0.000000,0.000000,0.000000,6.055378,0.000000,5.166805,0.000000,0.000000,10.495474,119.939634,31.937616,60.788476,0.000000,0.000000,38.041894,0.000000,33.186518,0.000000,24.412122,8.893262,0.000000,144.634344,0.000000,0.000000,5.297584,15.589461,0.000000,0.751835,11.184643,12.576015,2.351446,49.511732,0.000000,0.000000,24.651365,0.000000,15.864953,125.968245,0.000000,0.000000,11.195523,31.784099,0.000000,19.286003,403.819911,0,0,0,0,0

42,10:15-10:30,12.461842,93.591046,366.330434,0.370580,36.537827,247.357414,0.000000,0.000000,0.000000,6.055378,0.000000,5.166805,0.000000,0.000000,10.495474,119.939634,31.937616,60.788476,0.000000,0.000000,38.041894,0.000000,33.186518,0.000000,24.412122,8.893262,0.000000,144.634344,0.000000,0.000000,5.297584,15.589461,0.000000,0.751835,0.000000,12.576015,2.351446,49.511732,0.000000,0.000000,24.651365,0.000000,15.864953,125.968245,0.000000,0.000000,11.195523,31.784099,0.000000,19.286003,403.819911,0,0,0,0,0

43,10:30-10:45,12.461842,93.591046,366.330434,0.370580,36.537827,247.357414,0.000000,0.000000,0.000000,6.055378,0.000000,5.166805,0.000000,0.000000,10.495474,119.939634,31.937616,60.788476,0.000000,0.000000,38.041894,0.000000,33.186518,0.000000,24.412122,8.893262,0.000000,144.634344,0.000000,0.000000,5.297584,15.589461,0.000000,0.751835,0.000000,12.576015,2.351446,49.511732,0.000000,0.000000,24.651365,0.000000,15.864953,143.005690,0.000000,0.000000,13.964414,31.784099,0.000000,19.286003,403.819911,0,0,0,0,0

44,10:45-11:00,12.461842,93.591046,366.330434,0.370580,36.537827,247.357414,0.000000,0.000000,0.000000,6.055378,0.000000,5.166805,0.000000,0.000000,10.495474,119.939634,31.937616,60.788476,0.000000,0.000000,38.041894,0.000000,33.186518,0.000000,24.412122,8.893262,0.000000,144.634344,0.000000,0.000000,5.297584,15.589461,0.000000,0.751835,0.000000,12.576015,2.351446,49.511732,0.000000,0.000000,24.651365,0.000000,15.864953,143.005690,0.000000,0.000000,13.964414,31.784099,0.000000,19.286003,403.819911,0,0,0,0,0

45,11:00-11:15,12.461842,93.591046,366.330434,0.370580,36.537827,247.357414,0.000000,0.000000,0.000000,6.055378,0.000000,5.166805,0.000000,0.000000,0.000000,119.939634,31.937616,60.788476,0.000000,0.000000,38.041894,0.000000,33.186518,0.000000,24.412122,8.893262,0.000000,144.634344,0.000000,0.000000,5.297584,15.589461,0.000000,0.751835,0.000000,12.576015,2.351446,49.511732,0.000000,0.000000,24.651365,0.000000,15.864953,143.005690,0.000000,0.000000,13.964414,31.784099,0.000000,19.286003,403.819911,0,0,0,0,0

46,11:15-11:30,12.461842,93.591046,366.330434,0.370580,36.537827,247.357414,0.000000,0.000000,0.000000,6.055378,0.000000,5.166805,0.000000,0.000000,0.000000,119.939634,31.937616,60.788476,0.000000,0.000000,38.041894,0.000000,33.186518,0.000000,24.412122,8.893262,0.000000,144.634344,0.000000,0.000000,5.297584,15.589461,0.000000,0.751835,0.000000,12.576015,2.351446,49.511732,0.000000,0.000000,24.651365,0.000000,15.864953,143.005690,0.000000,0.000000,13.964414,31.784099,0.000000,19.286003,403.819911,0,0,0,0,0

47,11:30-11:45,12.461842,93.591046,366.330434,0.988215,36.537827,247.357414,0.000000,0.000000,0.000000,12.110756,0.000000,5.166805,0.000000,0.000000,0.000000,119.939634,31.937616,60.788476,0.000000,0.000000,38.041894,0.000000,33.186518,0.000000,24.412122,8.893262,0.000000,144.634344,0.000000,0.000000,5.297584,15.589461,0.000000,0.751835,0.000000,12.576015,2.351446,49.511732,0.000000,0.000000,24.651365,0.000000,15.864953,125.283592,0.000000,0.000000,13.964414,31.784099,0.000000,19.286003,403.819911,0,0,0,0,0

