Block,Time,DADRT2,CHAMERA3,CHAMERA2,UNCHAHAR1,UNCHAHAR4,URI2,UNCHAHAR3,UNCHAHAR2,SEWA2,JHAJJAR,RIHAND2,KOTESHWR,PARBATI3,RAMPUR,RIHAND1,DULHASTI,SINGRAULI_HYDRO,KOLDAM,NJPC,RAPPC,TEHRI,DHAULIGNGA,TANDA2,RIHAND3,SINGRAULI,KISHANGANGA,NAPP,CHAMERA1,BSIUL,URI,TANAKPUR,SALAL,RAPPB,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,RSTPSU1TO6,RSTPSU7,TALST2,SIMHST1,SIMHST2,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,NLCTS2EXP,NNTPP,KGSU1AND2,NTPL,MAPS,KGSU3AND4,KKNP,KKNPPU2,FSTPP I & II,KHSTPP-II,KHSTPP-I,TALA,BRBCL,SASAN
6,01:15-01:30,688.415947,23.197435,48.499828,22.630299,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,124.384996,20.750636,0,0.86244,97.055943,39.450269,0.779669,0,22.286372,33.911501,22.948217,0,5.534073,130.580717,134.084082,5.560434,51.082107,28.09872,0,34.776,0.8967,51.128,0,0,80.112914,0,0,0,81.591624,0,0,0,50.833419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,148.302375,46.39908,0,20,418.77

7,01:30-01:45,688.415947,23.197435,48.499828,22.630299,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,124.384996,20.750636,0,0.86244,97.055943,39.450269,0.779669,0,22.286372,33.911501,22.948217,0,5.534073,130.580717,136.097356,5.560434,51.082107,28.09872,0,34.776,0.8967,51.128,0,0,80.112914,0,0,0,81.591624,0,0,0,50.833419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,148.302375,46.39908,0,20,418.77

8,01:45-02:00,688.415947,23.197435,32.333219,22.630299,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,124.384996,20.750636,0,0.86244,97.055943,39.450269,0.779669,0,22.286372,33.911501,22.948217,0,5.534073,130.580717,138.110631,5.560434,51.082107,28.09872,0,34.776,0.8967,51.128,0,0,80.112914,0,0,0,81.591624,0,0,0,50.833419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,148.302375,46.39908,0,20,418.77

9,02:00-02:15,688.715947,23.197435,32.333219,22.630299,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,124.384996,20.750636,0,0.86244,97.055943,39.450269,0.779669,0,22.286372,33.911501,22.948217,0,5.534073,130.580717,140.123905,5.560434,51.082107,28.09872,0,34.776,0.8967,51.128,0,0,80.112914,0,0,0,81.591624,0,0,0,50.833419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,148.302375,46.39908,0,20,418.77

10,02:15-02:30,688.715947,23.197435,32.333219,22.630299,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,124.384996,20.750636,0,0.86244,97.055943,39.450269,0.779669,0,22.286372,33.911501,22.948217,0,5.534073,130.580717,141.734525,5.560434,51.082107,14.04936,0,34.776,0.8967,51.128,0,0,80.112914,0,0,0,81.591624,0,0,0,50.833419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,148.302375,46.39908,0,20,418.77

11,02:30-02:45,688.715947,23.197435,32.333219,22.630299,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,124.384996,20.750636,0,0.86244,97.055943,39.450269,0.779669,0,22.286372,33.911501,22.948217,0,5.534073,130.580717,141.734525,5.560434,51.082107,14.04936,0,34.776,0.8967,51.128,0,0,80.112914,0,0,0,81.591624,0,0,0,50.833419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,148.302375,46.39908,0,20,418.77

12,02:45-03:00,688.715947,23.197435,32.333219,22.630299,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,124.384996,20.750636,0,0.86244,97.055943,39.450269,0.779669,0,22.286372,33.911501,22.948217,0,5.534073,130.580717,141.734525,5.560434,51.082107,14.04936,0,34.776,0.8967,51.128,0,0,80.112914,0,0,0,81.591624,0,0,0,50.833419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,148.302375,46.39908,0,20,418.77

13,03:00-03:15,688.715947,23.197435,32.333219,22.630299,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,124.384996,20.750636,0,0.86244,97.055943,39.450269,0.779669,0,22.286372,33.911501,22.948217,0,5.534073,130.580717,141.734525,5.560434,51.082107,14.04936,0,34.776,0.8967,51.128,0,0,80.112914,0,0,0,81.591624,0,0,0,50.833419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,148.302375,46.39908,0,20,418.77

14,03:15-03:30,688.715947,23.197435,32.333219,22.630299,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,124.384996,20.750636,0,0.86244,97.055943,39.450269,0.779669,0,22.286372,33.911501,22.948217,0,5.534073,130.580717,141.734525,5.560434,51.082107,14.04936,0,34.776,0.8967,51.128,0,0,80.112914,0,0,0,81.591624,0,0,0,50.833419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,148.302375,46.39908,0,20,418.77

15,03:30-03:45,688.715947,23.197435,32.333219,22.630299,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,124.384996,20.750636,0,0.86244,97.055943,39.450269,0.779669,0,22.286372,33.911501,22.948217,0,5.534073,130.580717,141.734525,5.560434,51.082107,14.04936,0,34.776,0.8967,51.128,0,0,80.112914,0,0,0,81.591624,0,0,0,50.833419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,148.302375,46.39908,0,20,418.77

16,03:45-04:00,688.715947,23.197435,32.333219,22.630299,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,124.384996,20.750636,0,0.86244,97.055943,39.450269,0.779669,0,22.286372,33.911501,22.948217,0,5.534073,130.580717,141.734525,5.560434,51.082107,14.04936,0,34.776,0.8967,51.128,0,0,80.112914,0,0,0,81.591624,0,0,0,50.833419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,148.302375,46.39908,0,20,418.77

17,04:00-04:15,688.715947,23.197435,32.333219,22.630299,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,124.384996,20.750636,0,0.86244,97.055943,39.450269,0.779669,0,22.286372,33.911501,22.948217,0,5.534073,130.580717,141.734525,5.560434,51.082107,14.04936,0,34.776,0.8967,51.128,0,0,80.112914,0,0,0,81.591624,0,0,0,50.833419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,148.302375,46.39908,0,20,418.77

18,04:15-04:30,688.715947,23.197435,32.333219,22.630299,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,124.384996,20.750636,0,0.86244,97.055943,39.450269,0.779669,0,22.286372,33.911501,22.948217,0,5.534073,130.580717,141.734525,5.560434,51.082107,14.04936,0,34.776,0.8967,51.128,0,0,80.112914,0,0,0,81.591624,0,0,0,50.833419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,148.302375,46.39908,0,20,418.77

19,04:30-04:45,688.715947,23.197435,32.333219,22.630299,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,124.384996,20.750636,0,0.86244,97.055943,39.450269,0.779669,0,22.286372,33.911501,22.948217,0,5.534073,130.580717,141.734525,5.560434,51.082107,14.04936,0,34.776,0.8967,51.128,0,0,80.112914,0,0,0,81.591624,0,0,0,50.833419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,148.302375,46.39908,0,20,418.77

20,04:45-05:00,688.715947,23.197435,32.333219,22.630299,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,124.384996,20.750636,0,0.86244,97.055943,39.450269,0.779669,0,22.286372,33.911501,22.948217,0,5.534073,130.580717,141.734525,5.560434,51.082107,14.04936,0,34.776,0.8967,51.128,0,0,80.112914,0,0,0,81.591624,0,0,0,50.833419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,148.302375,46.39908,0,20,418.77

21,05:00-05:15,688.715947,23.197435,32.333219,22.630299,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,124.384996,20.750636,0,0.86244,97.055943,39.450269,0.779669,0,22.286372,33.911501,22.948217,0,5.534073,130.580717,141.734525,5.560434,51.082107,14.04936,0,34.776,0.8967,51.128,0,0,80.112914,0,0,0,81.591624,0,0,0,50.833419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,148.302375,46.39908,0,20,418.77

22,05:15-05:30,688.715947,23.197435,32.333219,22.630299,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,124.384996,20.750636,0,0.924044,97.055943,39.450269,0.779669,0,23.95785,33.911501,22.948217,0,5.534073,130.580717,141.734525,5.560434,51.082107,28.09872,0,34.776,0.8967,51.128,0,0,80.112914,0,0,0,81.591624,0,0,0,50.833419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,148.302375,46.39908,0,20,418.77

23,05:30-05:45,688.715947,23.197435,32.333219,22.630299,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,124.384996,20.750636,0,1.940491,97.055943,39.450269,0.779669,0,50.144337,33.911501,22.948217,10.858854,5.534073,130.580717,145.761074,5.560434,51.082107,28.09872,0,34.776,0.8967,51.128,0,0,80.112914,0,0,0,81.591624,0,0,0,50.833419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,148.302375,46.39908,0,20,418.77

24,05:45-06:00,688.715947,23.197435,32.333219,22.630299,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,124.384996,20.750636,0,1.940491,97.055943,39.450269,0.779669,0,50.144337,33.911501,22.948217,10.858854,5.534073,130.580717,145.761074,5.560434,51.082107,28.09872,0,34.776,0.8967,51.128,0,0,80.112914,0,0,0,81.591624,0,0,0,50.833419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,148.302375,46.39908,0,20,418.77

25,06:00-06:15,688.715947,11.598717,32.333219,22.630299,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,124.384996,20.750636,0,1.940491,97.055943,39.450269,0.779669,0,50.144337,33.911501,11.474108,10.858854,5.534073,130.580717,145.761074,5.560434,51.082107,28.09872,0,34.776,0.8967,51.128,0,0,78.755068,0,0,0,81.591624,0,0,0,50.833419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,148.302375,46.39908,0,20.000002,418.77

26,06:15-06:30,688.715947,11.598717,32.333219,22.630299,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,124.384996,20.750636,3.814368,1.940491,97.055943,39.450269,0.779669,0,50.144337,33.911501,0,10.858854,5.534073,130.580717,145.761074,5.560434,51.082107,28.09872,0,34.776,0.8967,51.128,0,0,78.755068,0,0,0,81.591624,0,0,0,50.833419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,148.302375,46.39908,0,20.000016,418.77

27,06:30-06:45,688.715947,11.598717,32.333219,22.630299,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,124.384996,20.750636,19.596695,1.940491,97.055943,39.450269,0.779669,0,50.144337,33.911501,0,10.858854,5.534073,130.580717,145.761074,5.560434,51.082107,28.09872,0,34.776,0.8967,51.128,0,0,78.755068,0,0,0,81.591624,0,0,0,50.833419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,148.302375,46.39908,0,20,418.77

28,06:45-07:00,688.715947,11.598717,32.333219,22.630299,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,124.384996,20.750636,39.193389,1.940491,97.055943,39.450269,0.779669,0,50.144337,33.911501,0,10.858854,5.534073,130.580717,145.761074,5.560434,51.082107,28.09872,0,34.776,0.8967,51.128,0,0,78.755068,0,0,0,81.591624,0,0,0,50.833419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,148.302375,46.39908,0,20,418.77

29,07:00-07:15,688.715947,11.598717,32.333219,22.630299,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,124.384996,20.750636,39.193389,1.940491,97.055943,39.450269,0.779669,0,50.144337,33.911501,0,10.858854,5.534073,130.580717,145.761074,5.560434,51.082107,28.09872,0,34.776,0.8967,51.128,0,0,78.755068,0,0,0,80.92284,0,0,0,50.833419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,148.302375,46.39908,0,20,418.77

30,07:15-07:30,688.715947,11.598717,32.333219,22.630299,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,124.384996,20.750636,39.193389,1.940491,97.055943,39.450269,0.779669,0,50.144337,33.911501,0,10.858854,5.534073,130.580717,145.761074,5.560434,51.082107,28.09872,0,40.848,0.8967,51.128,0,0,78.755068,0,0,0,80.92284,0,0,0,50.833419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,148.302375,46.39908,0,20,418.77

31,07:30-07:45,688.715947,11.598717,32.333219,22.630299,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,124.384996,20.750636,39.193389,1.940491,97.055943,39.450269,0.779669,0,50.144337,33.911501,0,10.858854,5.534073,130.580717,145.761074,5.560434,51.082107,28.09872,0,40.848,0.8967,51.128,0,0,78.755068,0,0,0,80.92284,0,0,0,50.833419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,148.302375,46.39908,0,20,418.77

32,07:45:08:00,688.715947,11.598717,32.333219,22.630299,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,124.384996,20.750636,19.596695,1.940491,97.055943,39.450269,0.779669,0,50.144337,33.911501,0,10.858854,5.534073,130.580717,145.761074,5.560434,51.082107,28.09872,0,40.848,0.8967,51.128,0,0,78.755068,0,0,0,80.92284,0,0,0,50.833419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,148.302375,46.39908,0,20,418.77

33,08:00-08:15,688.715947,11.598717,32.333219,22.630299,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,124.384996,20.750636,3.814368,1.940491,97.055943,39.450269,0.779669,0,50.144337,33.911501,0,10.858854,5.534073,130.580717,145.761074,5.560434,51.082107,27.7685,0,34.776,0.8967,40.089,0,0,78.755068,0,0,0,80.92284,0,0,0,50.181709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,148.302375,46.39908,0,20.000023,418.77

34,08:15-08:30,688.715947,11.598717,16.166609,22.630299,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,124.384996,20.750636,0,1.940491,97.055943,39.450269,0.779669,0,50.144337,33.911501,0,10.858854,5.534073,130.580717,145.761074,5.560434,51.082107,13.983,0,34.776,0.8967,40.089,0,0,78.755068,0,0,0,80.92284,0,0,0,50.181709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,148.302375,46.39908,0,20.000005,418.77

35,08:30-08:45,688.715947,11.598717,16.166609,22.630299,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,124.384996,20.750636,0,1.940491,97.055943,39.450269,0.779669,0,50.144337,33.911501,0,10.858854,5.534073,130.580717,145.761074,5.560434,51.082107,13.983,0,34.776,0.8967,40.089,0,0,78.755068,0,0,0,80.92284,0,0,0,50.181709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,148.302375,46.39908,0,20.000001,418.77

36,08:45:09:00,688.715947,11.598717,16.166609,22.630299,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,124.384996,20.750636,0,0.985646,97.055943,39.450269,0.779669,0,25.629328,33.911501,0,10.858854,5.534073,130.580717,145.761074,5.560434,51.082107,13.983,0,34.776,0.8967,40.089,0,0,78.755068,0,0,0,80.92284,0,0,0,50.181709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,148.302375,46.39908,0,20.000005,418.77

37,09:00:09:15,688.715947,11.598717,16.166609,22.630299,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,124.384996,9.222505,0,0,97.055943,39.450269,0.779669,0,0,33.911501,0,10.858854,5.534073,130.580717,145.761074,5.560434,51.082107,13.983,0,34.776,0.8967,40.089,0,0,78.755068,0,0,0,80.92284,0,0,0,50.181709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,148.302375,46.39908,0,20.0018,418.77

38,09:15-09:30,688.715947,11.598717,16.166609,22.630299,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,124.384996,9.222505,0,0,97.055943,39.450269,0.779669,0,0,33.911501,0,10.858854,5.534073,130.580717,145.761074,5.560434,51.082107,13.983,0,34.776,0.8967,40.089,0,0,78.755068,0,0,0,80.92284,0,0,0,50.181709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,148.302375,46.39908,0,20.0018,418.77

39,09:30-09:45,688.715947,11.598717,16.166609,22.630299,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,124.384996,9.222505,0,0,97.055943,39.450269,0.779669,0,0,33.911501,0,10.858854,5.534073,130.580717,145.761074,5.560434,51.082107,13.983,0,34.776,0.8967,53.452,0,0,78.755068,0,0,0,80.92284,0,0,0,50.181709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,148.302375,46.39908,0,20.0018,418.77

40,09:45-10:00,688.715947,11.598717,16.166609,22.630299,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,124.384996,9.222505,0,0,97.055943,39.450269,0.779669,0,0,33.911501,0,10.858854,5.534073,130.580717,145.761074,5.560434,51.082107,13.983,0,34.776,0.8967,53.452,0,0,78.755068,0,0,0,80.92284,0,0,0,50.181709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,148.302375,46.39908,0,20.0018,418.77

41,10:00-10:15,688.715947,11.598717,16.166609,22.630299,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,124.384996,9.222505,0,0,97.055943,39.450269,0.779669,0,0,33.911501,0,10.858854,5.534073,130.580717,145.761074,5.560434,51.082107,13.983,0,40.848,0.8967,53.452,0,0,77.397222,0,0,0,80.92284,0,0,0,50.181709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,148.302375,46.39908,0,20.0018,418.77

42,10:15-10:30,688.715947,11.598717,16.166609,22.630299,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,124.384996,9.222505,0,0,97.055943,39.450269,0.779669,0,0,33.911501,0,10.858854,5.534073,130.580717,145.761074,5.560434,51.082107,0,0,40.848,0.8967,53.452,0,0,77.397222,0,0,0,80.92284,0,0,0,50.181709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,148.302375,46.39908,0,20.0018,418.77

43,10:30-10:45,688.715947,11.598717,16.166609,22.630299,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,124.384996,9.222505,0,0,97.055943,19.725135,0.779669,0,0,33.911501,0,0,5.534073,130.580717,145.761074,5.560434,51.082107,0,0,32.016,0,53.452,0,0,77.397222,0,0,0,80.92284,0,0,0,50.181709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,148.302375,46.39908,0,20.0018,418.77

44,10:45-11:00,688.715947,11.598717,16.166609,22.630299,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,124.384996,9.222505,0,0,97.055943,19.725135,0.779669,0,0,33.911501,0,0,5.534073,130.580717,145.761074,5.560434,51.082107,0,0,32.016,0,53.452,0,0,77.397222,0,0,0,80.92284,0,0,0,50.181709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,148.302375,46.39908,0,20.0018,418.77

45,11:00-11:15,688.715947,11.598717,16.166609,22.630299,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,124.384996,9.222505,0,0,97.055943,19.725135,0.779669,0,0,33.911501,0,0,5.534073,130.580717,145.761074,5.560434,51.082107,0,0,32.016,0,53.452,0,0,77.397222,0,0,0,80.254056,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,148.302375,46.39908,0,20.0018,418.77

46,11:15-11:30,688.715947,11.598717,16.166609,22.630299,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,124.384996,9.222505,0,0,97.055943,19.725135,0.779669,0,0,33.911501,0,0,5.534073,130.580717,145.761074,5.560434,51.082107,0,0,32.016,0,53.452,0,0,77.397222,0,0,0,80.254056,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,148.302375,46.39908,0,20.0018,418.77

47,11:30-11:45,688.715947,11.598717,16.166609,22.630299,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,124.384996,9.222505,0,0,97.055943,19.725135,0.779669,0,0,33.911501,0,0,5.534073,130.580717,149.98895,5.560434,51.082107,0,0,32.016,7.1736,53.452,0,0,77.397222,0,0,0,80.254056,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,148.302375,46.39908,0,20.0018,418.77

48,11:45-12:00,688.715947,11.598717,16.166609,22.630299,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,124.384996,9.222505,0,0,97.055943,19.725135,0.779669,0,0,33.911501,0,0,5.534073,130.580717,149.98895,5.560434,51.082107,0,0,32.016,7.1736,53.452,0,0,77.397222,0,0,0,80.254056,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,148.302375,46.39908,0,20.0018,418.77

49,12:00-12:15,688.715947,11.598717,16.166609,22.630299,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,124.384996,9.222505,0,0,97.055943,19.725135,0.779669,0,0,33.911501,0,0,5.534073,130.580717,149.98895,5.560434,51.082107,0,0,33.12,7.1736,53.452,0,0,77.397222,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,148.302375,46.39908,0,20.0018,418.77

50,12:15-12:30,688.715947,11.598717,16.166609,22.630299,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,124.384996,9.222505,0,0,97.055943,19.725135,0.779669,0,0,33.911501,0,0,5.534073,130.580717,149.98895,5.560434,51.082107,0,0,33.12,7.1736,53.452,0,0,77.397222,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,148.302375,46.39908,0,20.0018,418.77

51,12:30-12:45,688.715947,0,16.166609,22.630299,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,124.384996,9.222505,0,0,97.055943,19.725135,0.779669,0,0,33.911501,0,0,5.534073,130.580717,149.98895,5.560434,51.082107,0,0,33.12,0,53.452,0,0,77.397222,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,148.302375,46.39908,0,20.0018,418.77

