Block,Time,TANAKPUR,BSIUL,ANTA_LF,NAPP,RIHAND2,NJPC,AURY_RF,TEHRI,SINGRAULI,KOTESHWR,SINGRAULI_HYDRO,SEWA2,RAPPB,DADRI_RF,UNCHAHAR1,DULHASTI,ANTA_GF,DADRI_LF,AURY_GF,TANDA2,DADRI_GF,UNCHAHAR4,UNCHAHAR3,CHAMERA1,JHAJJAR,UNCHAHAR2,RAPPC,DADRT2,KUDGI,KHSTPP-I,FSTPP I & II,KHSTPP-II,BRBCL,TALA,SASAN,ANTA_CRF,KOLDAM,RIHAND1,SALAL,AURY_LF,DHAULIGNGA,RAMPUR,AURY_CRF,CHAMERA3,URI2,KISHANGANGA,PARBATI3,URI,CHAMERA2,ANTA_RF,DADRI_CRF,RIHAND3,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
7,01:30-01:45,6.198118,12.684225,0.000000,40.100403,115.727243,142.096822,19.023434,25.034071,137.413400,16.142168,0.995939,16.053045,0.000000,19.354000,20.084614,50.308022,0.000000,0.000000,0.000000,1.347745,0.000000,0.783837,25.854802,40.786697,636.640056,41.659485,53.274796,666.018571,74.51,41.117573,11.283382,142.750749,9.250234,17.070228,405.243729,0.000000,2.350658,90.305764,78.150484,0.000000,37.049944,1.592521,0.000000,29.586066,33.462286,2.113900,3.239850,45.938654,40.512341,0.000000,0.000000,121.248253,0,0,0,0,0

8,01:45-02:00,6.198118,12.684225,0.000000,40.100403,115.727243,142.096822,19.023434,25.034071,137.413400,16.142168,0.995939,16.053045,0.000000,19.354000,20.084614,50.308022,0.000000,0.000000,0.000000,1.347745,0.000000,0.783837,25.854802,40.786697,636.640056,41.659485,53.274796,666.018571,74.51,41.117573,11.283382,142.750749,11.097967,17.070228,405.243729,0.000000,2.350658,90.305764,78.150484,0.000000,37.049944,1.592521,0.000000,29.586066,33.462286,2.113900,3.239850,45.938654,40.512341,0.000000,0.000000,121.248253,0,0,0,0,0

9,02:00-02:15,6.198118,12.684225,0.000000,40.100403,115.727243,142.096822,19.023434,25.034071,137.413400,16.142168,0.995939,10.696613,0.000000,19.354000,20.084614,50.308022,0.000000,0.000000,0.000000,1.347745,0.000000,0.783837,25.854802,40.786697,636.640056,41.659485,53.274796,666.018571,74.51,41.117573,11.283382,142.750749,11.166774,17.070228,405.243729,0.000000,2.350658,90.305764,78.150484,0.000000,37.049944,1.592521,0.000000,29.586066,33.462286,2.113900,3.239850,45.938654,40.512341,34.570029,0.000000,121.248253,0,0,0,0,0

10,02:15-02:30,6.198118,12.684225,0.000000,40.100403,115.727243,142.096822,19.023434,25.034071,137.413400,16.142168,0.995939,5.361847,0.000000,19.354000,20.084614,50.308022,0.000000,0.000000,0.000000,1.347745,0.000000,0.783837,25.854802,40.786697,636.640056,41.659485,53.274796,666.018571,74.51,41.117573,11.283382,142.750749,11.166774,17.070228,405.243729,0.000000,2.350658,90.305764,78.150484,0.000000,37.049944,1.592521,0.000000,29.586066,33.462286,2.113900,3.239850,45.938654,40.512341,34.570029,0.000000,121.248253,0,0,0,0,0

11,02:30-02:45,6.198118,12.684225,0.000000,40.100403,115.727243,142.096822,19.023434,25.034071,137.413400,16.142168,0.995939,5.361847,0.000000,19.354000,20.084614,50.308022,0.000000,0.000000,0.000000,1.347745,0.000000,0.783837,25.854802,40.786697,636.640056,41.659485,53.274796,666.018571,74.51,41.117573,11.283382,142.750749,10.984549,17.070228,405.243729,0.000000,2.350658,90.305764,78.150484,0.000000,37.049944,1.592521,0.000000,29.586066,33.462286,2.113900,3.239850,45.938654,40.512341,34.570029,0.000000,121.248253,0,0,0,0,0

12,02:45-03:00,6.198118,12.684225,0.000000,40.100403,115.727243,142.096822,19.023434,25.034071,137.413400,16.142168,0.995939,5.361847,0.000000,19.354000,20.084614,50.308022,0.000000,0.000000,0.000000,1.347745,0.000000,0.783837,25.854802,40.786697,636.640056,41.659485,53.274796,666.018571,74.51,41.117573,11.283382,142.750749,11.166774,17.070228,405.243729,0.000000,2.350658,90.305764,78.150484,0.000000,37.049944,1.592521,0.000000,29.586066,33.462286,2.113900,3.239850,50.212018,40.512341,34.570029,0.000000,121.248253,0,0,0,0,0

13,03:00-03:15,11.776425,12.684225,0.000000,40.100403,115.727243,142.096822,9.674097,25.034071,137.413400,16.142168,1.034245,5.361847,0.000000,19.354000,20.084614,50.308022,0.000000,0.000000,0.000000,1.347745,0.000000,0.783837,25.854802,40.786697,636.640056,41.659485,53.274796,633.446066,43.64,41.117573,11.283382,142.750749,11.166774,17.070228,405.243729,0.000000,2.350658,90.305764,78.150484,0.000000,37.049944,1.592521,0.000000,29.586066,32.779383,2.113900,3.239850,50.212018,40.512341,15.437208,0.000000,121.248253,0,0,0,0,0

14,03:15-03:30,11.776425,12.684225,0.000000,40.100403,115.727243,142.096822,9.674097,25.034071,137.413400,16.142168,1.034245,5.361847,0.000000,19.354000,20.084614,50.308022,0.000000,0.000000,0.000000,1.347745,0.000000,0.783837,25.854802,40.786697,636.640056,41.659485,53.274796,585.061066,24.19,41.117573,11.283382,142.750749,11.166774,17.070228,405.243729,0.000000,2.350658,90.305764,78.150484,0.000000,37.049944,1.592521,0.000000,29.586066,32.779383,2.113900,3.239850,45.938654,40.512341,0.445209,0.000000,121.248253,0,0,0,0,0

15,03:30-03:45,11.776425,12.684225,0.000000,40.100403,115.727243,142.096822,9.674097,25.034071,137.413400,16.142168,1.034245,5.361847,0.000000,19.354000,20.084614,50.308022,0.000000,0.000000,0.000000,1.347745,0.000000,0.783837,25.854802,40.786697,636.640056,41.659485,53.274796,536.676066,24.19,41.117573,11.283382,142.750749,11.166774,17.070228,405.243729,0.000000,2.350658,90.305764,78.150484,0.000000,37.049944,1.592521,0.000000,29.586066,32.779383,2.113900,3.239850,45.938654,40.512341,0.000000,0.000000,121.248253,0,0,0,0,0

16,03:45-04:00,11.776425,12.684225,0.000000,40.100403,115.727243,142.096822,9.674097,25.034071,137.413400,16.142168,1.034245,5.361847,0.000000,19.354000,20.084614,50.308022,0.000000,0.000000,0.000000,1.347745,0.000000,0.783837,25.854802,40.786697,636.640056,41.659485,53.274796,488.291066,24.19,41.117573,11.283382,142.750749,11.166774,17.070228,405.243729,0.000000,2.350658,90.305764,78.150484,0.000000,37.049944,1.592521,0.000000,29.586066,32.779383,2.113900,3.239850,45.938654,40.512341,0.000000,0.000000,121.248253,0,0,0,0,0

17,04:00-04:15,7.437742,12.684225,0.000000,40.100403,115.727243,142.096822,9.674097,25.034071,137.413400,16.142168,1.034245,5.361847,0.000000,19.354000,20.084614,50.308022,0.000000,0.000000,0.000000,1.347745,0.000000,0.783837,25.854802,40.786697,636.640056,41.659485,53.274796,459.298742,24.19,41.117573,11.283382,142.750749,11.166774,17.070228,405.243729,0.000000,2.350658,90.305764,78.150484,0.000000,37.049944,1.592521,0.000000,29.586066,32.779383,2.113900,3.239850,45.938654,40.512341,0.000000,0.000000,121.248253,0,0,0,0,0

18,04:15-04:30,7.437742,12.684225,0.000000,40.100403,115.727243,142.096822,9.674097,25.034071,137.413400,16.142168,1.034245,5.361847,0.000000,19.354000,20.084614,50.308022,0.000000,0.000000,0.000000,1.347745,0.000000,0.783837,25.854802,40.786697,636.640056,41.659485,53.274796,459.260066,24.19,41.117573,11.283382,142.750749,11.166774,17.070228,405.243729,0.000000,2.350658,90.305764,78.150484,0.000000,37.049944,1.592521,0.000000,29.586066,32.779383,2.113900,3.239850,45.938654,40.512341,0.000000,0.000000,121.248253,0,0,0,0,0

19,04:30-04:45,7.437742,12.684225,0.000000,40.100403,115.727243,142.096822,9.674097,25.034071,137.413400,16.142168,1.034245,5.361847,0.000000,19.354000,20.084614,50.308022,0.000000,0.000000,0.000000,1.347745,0.000000,0.783837,25.854802,40.786697,636.640056,41.659485,53.274796,459.260066,24.19,41.117573,11.283382,142.750749,11.166774,17.070228,405.243729,0.000000,2.350658,90.305764,78.150484,0.000000,37.049944,1.592521,0.000000,29.586066,32.779383,2.113900,3.239850,45.938654,40.512341,0.000000,0.000000,121.248253,0,0,0,0,0

20,04:45-05:00,7.437742,19.026337,0.000000,40.100403,115.727243,142.096822,9.674097,25.034071,137.413400,16.142168,1.034245,5.361847,0.000000,19.354000,20.084614,50.308022,0.000000,0.000000,0.000000,1.347745,0.000000,0.783837,25.854802,40.786697,636.640056,41.659485,53.274796,459.260066,24.19,41.117573,11.283382,142.750749,11.166774,17.070228,405.243729,0.000000,2.350658,90.305764,78.150484,0.000000,37.049944,1.592521,0.000000,29.586066,32.779383,2.113900,3.239850,45.938654,40.512341,0.000000,0.000000,121.248253,0,0,0,0,0

21,05:00-05:15,4.958495,19.026337,0.000000,40.100403,115.727243,142.096822,9.674097,25.034071,137.413400,8.170728,1.034245,5.361847,0.000000,19.354000,20.084614,50.308022,0.000000,0.000000,0.000000,1.347745,0.000000,0.783837,25.854802,40.786697,636.640056,41.659485,53.274796,459.260066,24.19,41.117573,11.283382,142.750749,11.166774,17.070228,405.243729,0.000000,2.350658,90.305764,78.150484,0.000000,37.049944,1.592521,0.000000,29.586066,32.779383,2.113900,9.071578,45.938654,40.512341,0.000000,0.000000,121.248253,0,0,0,0,0

22,05:15-05:30,4.958495,19.026337,0.000000,40.100403,115.727243,142.096822,9.674097,25.034071,137.413400,8.170728,1.034245,5.361847,0.000000,19.354000,20.084614,50.308022,0.000000,0.000000,0.000000,1.347745,0.000000,0.783837,25.854802,40.786697,636.640056,41.659485,53.274796,459.260066,24.19,41.117573,11.283382,142.750749,11.166774,17.070228,405.243729,0.000000,2.350658,90.305764,78.150484,0.000000,37.049944,1.592521,0.000000,29.586066,32.779383,2.113900,66.580197,45.938654,40.512341,0.000000,0.000000,121.248253,0,0,0,0,0

23,05:30-05:45,4.958495,19.026337,0.000000,40.100403,115.727243,154.849101,9.674097,25.034071,137.413400,8.170728,1.034245,5.361847,0.000000,19.354000,20.084614,50.308022,0.000000,0.000000,0.000000,1.347745,0.000000,0.783837,25.854802,40.786697,636.640056,41.659485,53.274796,459.260066,24.19,41.117573,11.283382,142.750749,11.166774,17.070228,405.243729,0.000000,2.350658,90.305764,79.274952,0.000000,37.049944,1.697909,0.000000,29.586066,32.779383,2.113900,66.580197,45.938654,40.512341,0.000000,0.000000,121.248253,0,0,0,0,0

24,05:45-06:00,7.437742,19.026337,0.000000,40.100403,115.727243,154.849101,9.674097,25.034071,137.413400,8.170728,1.034245,5.361847,0.000000,19.354000,20.084614,50.308022,0.000000,0.000000,0.000000,1.347745,0.000000,0.783837,25.854802,40.786697,636.640056,41.659485,53.274796,459.260066,24.19,41.117573,11.283382,142.750749,11.166774,17.070228,405.243729,0.000000,2.350658,90.305764,79.274952,0.000000,37.049944,1.697909,0.000000,29.586066,32.779383,2.113900,66.580197,45.938654,40.512341,0.000000,0.000000,121.248253,0,0,0,0,0

25,06:00-06:15,8.677366,19.026337,0.000000,40.100403,115.727243,154.849101,0.402967,16.689381,137.413400,8.170728,1.034245,5.361847,0.000000,0.000000,11.695369,50.308022,0.000000,0.000000,0.000000,1.347745,0.000000,0.783837,14.439342,40.786697,582.075808,29.073869,53.274796,367.868155,24.19,33.063696,11.283382,142.750749,11.166774,17.070228,405.243729,0.000000,2.350658,90.305764,79.274952,0.000000,37.049944,1.697909,0.000000,29.586066,32.779383,2.113900,66.580197,45.938654,40.512341,0.000000,0.000000,121.248253,0,0,0,0,0

26,06:15-06:30,8.677366,19.026337,0.000000,40.100403,115.727243,154.849101,0.000000,0.000000,137.413400,8.170728,1.034245,5.361847,0.000000,0.000000,11.695369,50.308022,0.000000,0.000000,0.000000,1.347745,0.000000,0.783837,14.439342,40.786697,475.708969,41.659485,53.274796,367.868155,24.19,41.117573,11.283382,142.750749,12.683638,17.070228,405.243729,0.000000,2.350658,90.305764,79.274952,0.000000,37.049944,1.697909,0.000000,29.586066,32.779383,2.113900,66.580197,45.938654,40.512341,0.000000,0.000000,121.248253,0,0,0,0,0

27,06:30-06:45,8.677366,19.026337,0.000000,40.100403,115.727243,154.849101,0.000000,0.000000,137.413400,8.170728,1.034245,5.361847,0.000000,0.000000,11.695369,50.308022,0.000000,0.000000,0.000000,1.347745,0.000000,0.783837,14.439342,40.786697,382.402525,41.659485,53.274796,396.899155,24.19,41.117573,11.283382,142.750749,11.166774,17.070228,405.243729,0.000000,2.350658,90.305764,79.274952,0.000000,37.049944,1.697909,0.000000,29.586066,32.779383,2.113900,66.580197,45.938654,40.512341,0.000000,0.000000,121.248253,0,0,0,0,0

28,06:45-07:00,8.677366,12.684225,0.000000,40.100403,115.727243,154.849101,0.000000,0.000000,137.413400,8.170728,1.034245,5.361847,0.000000,0.000000,11.695369,50.308022,0.000000,0.000000,0.000000,1.347745,0.000000,0.783837,14.439342,40.786697,382.402525,41.659485,53.274796,396.899155,24.19,41.117573,11.283382,142.750749,11.166774,17.070228,405.243729,0.000000,2.350658,90.305764,79.274952,0.000000,37.049944,1.697909,0.000000,29.586066,32.779383,2.113900,10.367517,50.212018,40.512341,0.000000,0.000000,121.248253,0,0,0,0,0

29,07:00-07:15,6.198118,6.342112,0.000000,40.100403,115.727243,154.849101,0.000000,0.000000,137.413400,8.170728,1.034245,5.361847,0.000000,0.000000,11.695369,50.308022,0.000000,0.000000,0.000000,1.347745,0.000000,0.783837,14.439342,40.786697,382.402525,36.078178,53.274796,396.899155,24.19,41.117573,11.283382,142.750749,11.166774,17.070228,405.243729,0.000000,2.350658,90.305764,79.274952,0.000000,37.049944,1.697909,0.000000,29.586066,32.779383,2.113900,3.239850,50.212018,40.512341,0.000000,0.000000,121.248253,0,0,0,0,0

30,07:15-07:30,6.198118,6.342112,0.000000,40.100403,115.727243,154.849101,0.000000,0.000000,137.413400,8.170728,1.034245,5.361847,0.000000,0.000000,11.695369,50.308022,0.000000,0.000000,0.000000,1.347745,0.000000,0.783837,14.439342,40.786697,349.414655,25.427963,53.274796,396.899155,24.19,33.063696,8.417926,142.750749,11.166774,17.070228,405.243729,0.000000,2.350658,90.305764,79.274952,0.000000,37.049944,1.697909,0.000000,29.586066,32.779383,2.113900,3.239850,45.938654,40.512341,0.000000,0.000000,121.248253,0,0,0,0,0

31,07:30-07:45,6.198118,6.342112,0.000000,40.100403,115.727243,154.849101,0.000000,0.000000,137.413400,8.170728,1.034245,5.361847,0.000000,0.000000,11.700426,50.308022,0.000000,0.000000,0.000000,1.347745,0.000000,0.783837,14.439342,40.786697,280.040138,36.078178,53.274796,364.806989,24.19,41.117573,8.417926,142.750749,11.166774,17.070228,405.243729,0.000000,2.350658,90.305764,79.274952,0.000000,37.049944,1.697909,0.000000,29.586066,32.779383,2.113900,3.239850,45.938654,40.512341,0.000000,0.000000,121.248253,0,0,0,0,0

32,07:45:08:00,6.198118,6.342112,0.000000,40.100403,115.727243,154.849101,0.000000,0.000000,137.413400,8.170728,1.034245,5.361847,0.000000,0.000000,11.700426,50.308022,0.000000,0.000000,0.000000,1.347745,0.000000,0.783837,14.439342,27.191131,234.613543,36.078178,53.274796,364.806989,24.19,41.117573,8.417926,142.750749,11.166774,17.070228,405.243729,0.000000,2.350658,90.305764,79.274952,0.000000,37.049944,1.697909,0.000000,29.586066,32.779383,2.113900,3.239850,45.938654,40.512341,0.000000,0.000000,121.248253,0,0,0,0,0

33,08:00-08:15,6.198118,6.342112,0.000000,40.100403,115.727243,154.849101,0.000000,0.000000,137.413400,8.170728,1.034245,5.361847,0.000000,0.000000,11.700945,50.308022,0.000000,0.000000,0.000000,1.347745,0.000000,0.783837,14.439342,27.191131,234.613543,36.078178,53.274796,364.919238,24.19,41.117573,8.417926,142.750749,11.166774,17.070228,405.243729,0.000000,2.350658,90.305764,79.274952,0.000000,37.049944,1.697909,0.000000,29.586066,32.779383,2.113900,3.239850,45.938654,40.512341,0.000000,0.000000,121.248253,0,0,0,0,0

34,08:15-08:30,6.198118,6.342112,0.000000,40.100403,115.727243,154.849101,0.000000,0.000000,137.413400,8.170728,1.034245,5.361847,0.000000,0.000000,11.700945,50.308022,0.000000,0.000000,0.000000,1.347745,0.000000,0.783837,14.439342,27.191131,234.613543,36.078178,53.274796,364.919238,24.19,41.117573,8.417926,142.750749,11.166774,17.070228,405.243729,0.000000,2.350658,90.305764,79.274952,0.000000,37.049944,1.697909,0.000000,29.586066,32.779383,2.113900,3.239850,45.938654,40.512341,0.000000,0.000000,121.248253,0,0,0,0,0

35,08:30-08:45,6.198118,6.342112,0.000000,40.100403,115.727243,154.849101,0.000000,0.000000,137.413400,8.170728,1.034245,5.361847,0.000000,0.000000,11.700945,50.308022,0.000000,0.000000,0.000000,1.347745,0.000000,0.783837,14.439342,27.191131,234.613543,36.078178,53.274796,364.919238,40.42,42.292361,8.417926,142.750749,11.166774,18.492747,405.243729,0.000000,2.350658,90.305764,79.274952,0.000000,37.049944,1.697909,0.000000,29.586066,32.779383,2.113900,15.551277,45.938654,40.512341,0.000000,0.000000,121.248253,0,0,0,0,0

36,08:45:09:00,6.198118,6.342112,0.000000,40.100403,115.727243,154.849101,0.000000,0.000000,137.413400,8.170728,1.034245,5.361847,0.000000,0.000000,11.700945,50.308022,0.000000,0.000000,0.000000,1.347745,0.000000,0.783837,14.439342,27.191131,234.613543,36.078178,53.274796,364.919238,50.21,42.292361,8.417926,142.750749,11.166774,18.492747,405.243729,0.000000,2.350658,90.305764,79.274952,0.000000,37.049944,1.697909,0.000000,29.586066,32.779383,2.113900,15.551277,45.938654,40.512341,0.000000,0.000000,121.248253,0,0,0,0,0

37,09:00:09:15,6.198118,6.342112,0.000000,40.100403,115.727243,154.849101,0.000000,0.000000,137.413400,8.170728,1.034245,5.361847,0.000000,0.000000,11.704439,50.308022,0.000000,0.000000,0.000000,1.347745,0.000000,0.783837,14.439342,27.191131,234.613543,36.078178,53.274796,364.919238,24.19,42.292361,8.417926,142.750749,11.166774,18.492747,405.243729,0.000000,1.762995,90.305764,79.274952,0.000000,37.049944,1.697909,0.000000,29.586066,32.779383,2.113900,15.551277,45.938654,40.512341,0.000000,0.000000,121.248253,0,0,0,0,0

38,09:15-09:30,6.198118,6.342112,0.000000,40.100403,115.727243,154.849101,0.000000,0.000000,137.413400,8.170728,1.034245,5.361847,0.000000,0.000000,11.704439,50.308022,0.000000,0.000000,0.000000,1.347745,0.000000,0.783837,14.439342,27.191131,234.613543,36.078178,53.274796,364.919238,24.19,42.292361,8.417926,142.750749,11.166774,18.492747,405.243729,0.000000,1.762995,90.305764,79.274952,0.000000,37.049944,1.697909,0.000000,29.586066,32.779383,2.113900,15.551277,45.938654,40.512341,0.000000,0.000000,121.248253,0,0,0,0,0

39,09:30-09:45,6.198118,6.342112,0.000000,40.100403,115.727243,154.849101,0.000000,0.000000,137.413400,8.170728,1.034245,5.361847,0.000000,0.000000,11.704439,50.308022,0.000000,0.000000,0.000000,1.347745,0.000000,0.783837,14.439342,27.191131,234.613543,36.078178,53.274796,364.966858,71.91,42.292361,8.417926,142.750749,11.166774,18.492747,405.243729,0.000000,1.762995,90.305764,79.274952,0.000000,37.049944,1.697909,0.000000,29.586066,32.779383,2.113900,3.239850,45.938654,40.512341,0.000000,0.000000,121.248253,0,0,0,0,0

40,09:45-10:00,6.198118,6.342112,0.000000,40.100403,115.727243,154.849101,0.000000,0.000000,137.413400,8.170728,1.034245,5.361847,0.000000,0.000000,11.704439,50.308022,0.000000,0.000000,0.000000,1.347745,0.000000,0.783837,14.439342,27.191131,234.613543,36.078178,53.274796,364.966858,71.91,42.292361,8.417926,142.750749,11.166774,18.492747,405.243729,0.000000,1.038801,90.305764,79.274952,0.000000,37.049944,1.697909,0.000000,29.586066,32.779383,2.113900,3.239850,45.938654,40.512341,0.000000,0.000000,121.248253,0,0,0,0,0

41,10:00-10:15,6.198118,12.684225,0.000000,40.100403,115.727243,154.849101,0.000000,0.000000,137.413400,8.170728,1.034245,5.361847,0.000000,0.000000,11.704439,50.308022,0.000000,0.000000,0.000000,1.347745,0.000000,0.783837,14.439342,27.191131,234.613543,36.078178,53.274796,364.960232,71.91,42.292361,8.417926,142.750749,12.612887,18.492747,405.243729,0.000000,1.038801,90.305764,78.712718,0.000000,37.049944,1.697909,0.000000,27.501572,32.779383,2.113900,15.551277,45.938654,40.512341,19.354000,0.000000,121.248253,0,0,0,0,0

42,10:15-10:30,6.198118,12.684225,0.000000,40.100403,115.727243,154.849101,0.000000,0.000000,137.413400,8.170728,1.034245,5.361847,0.000000,0.000000,11.704439,50.308022,0.000000,0.000000,0.000000,1.347745,0.000000,0.783837,14.439342,27.191131,234.613543,36.078178,53.274796,364.960232,71.91,42.292361,8.417926,142.750749,14.770270,18.492747,405.243729,0.000000,1.038801,90.305764,78.712718,0.000000,37.049944,1.697909,0.000000,27.501572,32.779383,2.113900,15.551277,45.938654,40.512341,24.307051,0.000000,121.248253,0,0,0,0,0

43,10:30-10:45,6.198118,12.684225,0.000000,40.100403,115.727243,154.849101,0.000000,0.000000,137.413400,8.170728,1.034245,5.361847,0.000000,0.000000,11.704439,50.308022,0.000000,0.000000,0.000000,1.347745,0.000000,0.783837,14.439342,27.191131,234.942561,36.155594,53.274796,364.960232,24.19,36.267170,8.417926,142.750749,15.230211,18.492747,405.243729,0.000000,0.563921,90.305764,78.712718,0.000000,37.049944,1.697909,0.000000,27.501572,32.779383,2.113900,15.551277,45.938654,40.512341,9.266300,0.000000,121.248253,0,0,0,0,0

44,10:45-11:00,6.198118,12.684225,0.000000,40.100403,115.727243,154.849101,0.000000,0.000000,137.413400,8.170728,1.034245,5.361847,0.000000,0.000000,11.704439,50.308022,0.000000,0.000000,0.000000,1.347745,0.000000,0.783837,14.439342,27.191131,234.942561,36.155594,53.274796,364.960232,24.19,36.267170,8.417926,142.750749,15.629116,18.492747,405.243729,0.000000,0.563921,90.305764,78.712718,0.000000,37.049944,1.697909,0.000000,27.501572,32.779383,2.113900,0.000000,50.212018,40.512341,0.039375,0.000000,121.248253,0,0,0,0,0

45,11:00-11:15,6.198118,12.684225,0.000000,40.100403,115.727243,154.849101,0.000000,0.000000,137.413400,8.170728,1.034245,5.361847,0.000000,0.000000,11.704439,50.308022,0.000000,0.000000,0.000000,1.347745,0.000000,0.783837,14.439342,27.191131,234.942561,36.155594,53.274796,364.960232,71.91,36.267170,8.417926,142.750749,15.952534,18.492747,405.243729,0.000000,0.000000,90.305764,78.712718,0.000000,37.049944,1.697909,0.000000,27.501572,32.779383,2.113900,0.000000,50.212018,40.512341,0.000000,0.000000,121.248253,0,0,0,0,0

46,11:15-11:30,6.198118,12.684225,0.000000,40.100403,115.727243,154.849101,0.000000,0.000000,137.413400,8.170728,1.034245,10.723693,0.000000,0.000000,11.704439,50.308022,0.000000,0.000000,0.000000,1.347745,0.000000,0.783837,14.439342,27.191131,234.942561,36.155594,53.274796,364.960232,71.91,36.267170,8.417926,142.750749,14.410600,18.492747,405.243729,0.000000,0.000000,90.274411,78.712718,0.000000,37.049944,1.697909,0.000000,27.501572,32.779383,2.113900,0.000000,45.938654,40.512341,0.000000,0.000000,121.248253,0,0,0,0,0

