Block,Time,CHAMERA3,DHAULIGNGA,CHAMERA2,DADRT2,JHAJJAR,DULHASTI,UNCHAHAR3,URI2,UNCHAHAR4,KOLDAM,PARBATI3,SINGRAULI,RAMPUR,RIHAND2,TANDA2,SEWA2,UNCHAHAR2,NJPC,RIHAND1,KISHANGANGA,RAPPC,NAPP,UNCHAHAR1,KOTESHWR,SINGRAULI_HYDRO,RIHAND3,TEHRI,CHAMERA1,BSIUL,URI,TANAKPUR,SALAL,RAPPB,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,NNTPP,NTPL,RSTPSU1TO6,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,MAPS,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,RSTPSU7,VALLURNTECL,SIMHST1,SIMHST2,TALST2,KHSTPP-I,KHSTPP-II,TALA,BRBCL,FSTPP I & II,SASAN
10,02:15-02:30,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,20.178,0,0,0,139.3125,0,89.46,0,10.55736,21.196098,152.9405,92,0,51.0138,38.1276,19.985,26.622,0,123.665625,45.36,42.14808,6.5208,46.368,13.3224,85.988,0,0,36.75,0,0,0,0,0,63.531,0,40.004,0,40.004,0,0,0,0,0,0,0,10.02,0,0,0,0,0,0,0,0,0,0,31.564,147.515625,24.99,16.0454,14.253199,412.875

11,02:30-02:45,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,20.178,0,0,0,139.3125,0,89.46,0,10.55736,21.196098,152.9405,92,0,51.0138,38.1276,19.985,26.622,0,123.665625,45.36,42.14808,6.5208,26.496,13.3224,85.988,0,0,36.75,0,0,0,0,0,63.531,0,40.004,0,40.004,0,0,0,0,0,0,0,10.02,0,0,0,0,0,0,0,0,0,0,31.564,147.515625,24.99,16.0454,14.253199,412.875

12,02:45-03:00,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,20.178,0,0,0,139.3125,0,89.46,0,5.1987,21.196098,152.9405,92,0,51.0138,38.1276,19.985,26.622,0,123.665625,45.36,42.14808,6.5208,26.496,13.3224,85.988,0,0,36.75,0,0,0,0,0,63.531,0,40.004,0,40.004,0,0,0,0,0,0,0,10.02,0,0,0,0,0,0,0,0,0,0,31.564,147.515625,24.99,16.0454,14.253199,412.875

13,03:00-03:15,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,32.82288,0,0,0,139.3125,0,89.46,0,5.1987,21.196098,152.9405,92,0,51.0138,38.1276,19.985,26.622,0,123.665625,45.36,42.14808,13.0416,26.496,12.1695,83.664,0,0,36.75,0,0,0,0,0,63.531,0,40.004,0,40.004,0,0,0,0,0,0,0,10.02,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,24.99,16.0454,14.253199,412.875

14,03:15-03:30,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,32.82288,0,0,0,139.3125,0,89.46,0,5.1987,21.196098,152.9405,92,0,51.0138,38.1276,19.985,26.622,0,123.665625,45.36,42.14808,13.0416,26.496,12.1695,83.664,0,0,36.75,0,0,0,0,0,63.531,0,40.004,0,40.004,0,0,0,0,0,0,0,10.02,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,24.99,16.0454,14.253199,412.875

15,03:30-03:45,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,20.178,0,0,0,139.3125,0,89.46,0,5.1987,21.196098,152.9405,92,0,51.0138,38.1276,19.985,26.622,0,123.665625,45.36,42.14808,13.0416,26.496,12.1695,83.664,0,0,36.75,0,0,0,0,0,63.531,0,40.004,0,40.004,0,0,0,0,0,0,0,10.02,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,24.99,16.0454,14.253199,412.875

16,03:45-04:00,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,20.178,0,0,0,139.3125,0,89.46,0,5.1987,21.196098,152.9405,92,0,51.0138,38.1276,19.985,26.622,0,123.665625,45.36,42.14808,13.0416,26.496,12.1695,83.664,0,0,36.75,0,0,0,0,0,63.531,0,40.004,0,40.004,0,0,0,0,0,0,0,10.02,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,24.99,16.0454,14.253199,412.875

17,04:00-04:15,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,20.178,0,0,0,139.3125,0,89.46,0,5.1987,21.196098,152.9405,92,0,51.0138,38.1276,19.985,26.622,0,123.665625,45.36,42.14808,13.0416,26.496,12.1695,83.664,0,0,36.75,0,0,0,0,0,63.531,0,40.004,0,40.004,0,0,0,0,0,0,0,10.02,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,24.99,16.0454,14.253199,412.875

18,04:15-04:30,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,20.178,0,0,0,139.3125,0,89.46,0,5.1987,21.196098,152.9405,92,0,51.0138,38.1276,19.985,26.622,0,123.665625,45.36,42.14808,13.0416,26.496,12.1695,83.664,0,0,36.75,0,0,0,0,0,63.531,0,40.004,0,40.004,0,0,0,0,0,0,0,10.02,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,24.99,16.0454,14.253199,412.875

19,04:30-04:45,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,20.178,0,0,0,139.3125,0,89.46,0,5.1987,21.196098,152.9405,92,0,51.0138,38.1276,19.985,26.622,0,123.665625,45.36,42.14808,13.0416,46.368,12.1695,83.664,0,0,36.75,0,0,0,0,0,63.531,0,40.004,0,40.004,0,0,0,0,0,0,0,10.02,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,24.99,16.0454,14.253199,412.875

20,04:45-05:00,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,20.178,0,0,0,139.3125,0,89.46,0,5.1987,21.196098,152.9405,92,0,51.0138,38.1276,19.985,26.622,0,123.665625,45.36,42.14808,13.0416,46.368,12.1695,83.664,0,0,36.75,0,0,0,0,0,63.531,0,40.004,0,40.004,0,0,0,0,0,0,0,10.02,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,24.99,16.0454,14.253199,412.875

21,05:00-05:15,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,20.178,0,0,0,139.3125,0,89.46,0,5.1987,21.196098,152.9405,92,0,51.0138,38.1276,19.985,26.622,0,123.665625,45.36,42.14808,13.0416,28.704,12.1695,83.664,0,0,36.75,0,0,0,0,0,63.531,0,40.004,0,40.004,0,0,0,0,0,0,0,10.02,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,24.99,16.0454,14.253199,412.875

22,05:15-05:30,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,20.178,0,0,3.1825,139.3125,0,89.46,0,5.1987,21.196098,152.9405,92,0,51.0138,38.1276,19.985,26.622,0,123.665625,45.36,42.14808,13.0416,28.704,12.1695,83.664,0,0,36.75,0,0,0,0,0,63.531,0,40.004,0,40.004,0,0,0,0,0,0,0,10.02,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,24.99,16.0454,14.253199,412.875

23,05:30-05:45,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,20.178,0,0,16.350412,139.3125,0,89.46,0,5.1987,21.196098,152.9405,92,0,51.0138,38.1276,19.985,26.622,0,123.665625,45.36,42.14808,13.0416,28.704,12.1695,83.664,0,0,36.75,0,0,0,0,0,63.531,0,40.004,0,40.004,0,0,0,0,0,0,0,10.02,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,24.99,16.0454,14.253199,412.875

24,05:45-06:00,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,20.178,0,0,3.1825,139.3125,0,89.46,0,5.1987,21.196098,152.9405,92,0,51.0138,38.1276,19.985,26.622,0,123.665625,45.36,42.14808,13.0416,28.704,12.1695,83.664,0,0,36.75,0,0,0,0,0,63.531,0,40.004,0,40.004,0,0,0,0,0,0,0,10.02,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,24.99,16.0454,14.253199,412.875

25,06:00-06:15,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,20.178,0,0,3.1825,139.3125,0,89.46,0,0,21.196098,152.9405,92,0,51.0138,38.1276,19.985,26.622,0,123.665625,45.36,42.14808,13.0416,28.704,12.1695,83.664,0,0,0,0,36.225,0,0,0,63.531,0,0,0,80.008,0,0,0,0,0,0,0,10.02,0,0,0,0,0,0,0,0,0,0,31.2605,147.515625,24.99,16.0454,14.253199,412.875

26,06:15-06:30,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,20.178,0,0,3.1825,139.3125,0,89.46,0,0,21.196098,152.9405,92,0,51.0138,38.1276,19.985,26.622,0,123.665625,45.36,42.14808,13.0416,28.704,12.1695,83.664,0,0,0,0,36.225,0,0,0,63.531,0,0,0,80.008,0,0,0,0,0,0,0,10.02,0,0,0,0,0,0,0,0,0,0,31.2605,147.515625,24.99,16.0454,14.253199,412.875

27,06:30-06:45,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,20.178,0,0,3.1825,139.3125,0,89.46,0,0,21.196098,152.9405,92,0,51.0138,38.1276,19.985,26.622,0,123.665625,45.36,42.14808,13.0416,28.704,12.1695,83.664,0,0,0,0,36.225,0,0,0,63.531,0,0,0,80.008,0,0,0,0,0,0,0,10.02,0,0,0,0,0,0,0,0,0,0,31.2605,147.515625,24.99,16.0454,14.253199,412.875

28,06:45-07:00,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,20.178,0,0,0,139.3125,0,89.46,0,0,21.196098,152.9405,92,0,51.0138,38.1276,19.985,26.622,0,123.665625,45.36,42.14808,13.0416,28.704,12.1695,83.664,0,0,0,0,36.225,0,0,0,63.531,0,0,0,80.008,0,0,0,0,0,0,0,10.02,0,0,0,0,0,0,0,0,0,0,31.2605,147.515625,24.99,16.0454,14.253199,412.875

29,07:00-07:15,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,32.82288,0,0,0,139.3125,0,89.46,0,0,21.196098,152.9405,92,0,51.0138,38.1276,19.985,26.622,0,123.665625,45.36,42.14808,13.0416,46.368,12.1695,83.664,0,0,0,0,36.225,0,0,0,63.531,0,0,0,80.008,0,0,0,0,0,0,0,10.02,0,0,0,0,0,0,0,0,0,0,31.2605,147.515625,24.99,16.0454,14.253199,412.875

30,07:15-07:30,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,32.82288,0,0,0,139.3125,0,89.46,0,0,21.196098,152.9405,92,0,51.0138,38.1276,19.985,26.622,0,123.665625,45.36,42.14808,13.0416,46.368,12.1695,83.664,0,0,0,0,35.7,0,0,0,63.531,0,0,0,80.008,0,0,0,0,0,0,0,10.02,0,0,0,0,0,0,0,0,0,0,31.2605,147.515625,24.99,16.0454,14.253199,412.875

31,07:30-07:45,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,20.178,0,0,0,139.3125,0,89.46,0,0,21.196098,152.9405,92,0,51.0138,38.1276,19.985,26.622,0,123.665625,45.36,42.14808,6.5208,28.704,12.1695,83.664,0,0,0,0,35.7,0,0,0,63.531,0,0,0,80.008,0,0,0,0,0,0,0,13.82,0,0,0,0,0,0,0,0,0,0,31.2605,147.515625,24.99,16.0454,14.253199,412.875

32,07:45:08:00,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,20.178,0,0,0,139.3125,0,89.46,0,0,21.196098,152.9405,92,0,51.0138,38.1276,19.985,26.622,0,123.665625,45.36,42.14808,6.5208,28.704,12.1695,83.664,0,0,0,0,35.7,0,0,0,63.531,0,0,0,80.008,0,0,0,0,0,0,0,24.82,0,0,0,0,0,0,0,0,0,0,31.2605,147.515625,24.99,16.0454,14.253199,412.875

33,08:00-08:15,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,20.178,0,0,0,139.3125,0,89.46,0,0,21.196098,152.9405,92,0,51.0138,38.1276,19.985,26.622,0,123.665625,45.36,42.14808,6.5208,26.496,12.1695,83.664,0,0,0,0,35.7,0,0,0,63.531,0,0,0,80.008,0,0,0,0,0,0,0,38.02,0,0,0,0,0,0,0,0,0,0,31.2605,147.515625,24.99,16.0454,14.253199,412.875

34,08:15-08:30,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,20.178,0,0,0,139.3125,0,89.46,0,0,21.196098,152.9405,92,0,51.0138,38.1276,19.985,26.622,0,123.665625,45.36,42.14808,6.5208,26.496,12.1695,83.664,0,0,0,0,35.7,0,0,0,63.531,0,0,0,80.008,0,0,0,0,0,0,0,53.02,0,0,0,0,0,0,0,0,0,0,31.2605,147.515625,24.99,16.0454,14.253199,412.875

35,08:30-08:45,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,20.178,0,0,0,139.3125,0,89.46,0,0,21.196098,152.9405,92,0,51.0138,38.1276,19.985,17.748,0,123.665625,45.36,42.14808,6.5208,46.368,12.1695,83.664,0,0,0,0,35.7,0,0,0,63.531,0,0,0,80.008,0,0,0,0,0,0,0,69.82,0,0,0,0,0,0,0,0,0,0,31.8675,147.515625,23.52,17.0345,14.253199,412.875

36,08:45:09:00,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,20.178,0,0,0,139.3125,0,89.46,0,0,21.196098,152.9405,92,0,51.0138,38.1276,19.985,17.748,0,123.665625,45.36,42.14808,6.5208,46.368,12.1695,83.664,0,0,0,0,35.7,0,0,0,63.531,0,0,0,80.008,0,0,0,0,0,0,0,115.96,0,0,0,0,0,0,0,0,0,0,31.8675,147.515625,23.52,17.0345,14.253199,412.875

37,09:00:09:15,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,32.82288,0,0,0,139.3125,0,89.46,0,0,21.196098,152.9405,92,0,51.0138,38.1276,19.985,17.748,0,123.665625,31.5,42.14808,6.5208,30.912,12.1695,83.664,0,0,0,0,35.7,0,0,0,63.531,0,0,0,80.008,0,0,0,0,0,0,0,128.02,0,0,0,0,0,0,0,0,0,0,31.8675,147.515625,23.52,17.0345,14.253199,412.875

38,09:15-09:30,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,32.82288,0,0,0,139.3125,0,89.46,0,0,21.196098,152.9405,92,0,51.0138,38.1276,19.985,17.748,0,123.665625,30.24,42.14808,6.5208,30.912,12.1695,83.664,0,0,0,0,35.7,0,0,0,63.531,0,0,0,80.008,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,31.8675,147.515625,23.52,17.0345,14.253199,412.875

39,09:30-09:45,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,20.178,0,0,0,139.3125,0,89.46,0,0,21.196098,152.9405,92,0,51.0138,38.1276,19.985,17.748,0,123.665625,30.24,42.14808,6.5208,28.704,12.1695,83.664,0,0,0,0,35.7,0,0,0,63.531,0,0,0,80.008,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,31.8675,147.515625,23.52,17.0345,14.253199,412.875

40,09:45-10:00,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,20.178,0,0,0,139.3125,0,89.46,0,0,21.196098,152.9405,92,0,51.0138,38.1276,19.985,17.748,0,123.665625,30.24,42.14808,6.5208,28.704,12.1695,83.664,0,0,0,0,35.7,0,0,0,63.531,0,0,0,80.008,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,31.8675,147.515625,23.52,17.0345,14.253199,412.875

41,10:00-10:15,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,20.178,0,0,0,139.3125,0,89.46,0,0,25.737,152.9405,92,0,51.0138,38.1276,19.985,17.748,0,123.665625,30.24,42.14808,6.5208,28.704,12.1695,83.664,0,0,0,0,35.7,0,0,0,63.531,0,0,0,80.008,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,31.8675,147.515625,23.52,17.0345,14.253199,412.875

42,10:15-10:30,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,20.178,0,0,0,139.3125,0,89.46,0,0,29.094,152.9405,92,0,51.0138,38.1276,19.985,17.748,0,123.665625,30.24,42.14808,6.5208,28.704,12.1695,83.664,0,0,0,0,35.7,0,0,0,63.531,0,0,0,80.008,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,31.8675,147.515625,23.52,17.0345,14.253199,412.875

43,10:30-10:45,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,20.178,0,0,0,139.3125,0,89.46,0,0,30.213,152.9405,92,0,51.0138,38.1276,19.985,17.748,0,123.665625,30.24,42.14808,6.5208,46.368,12.1695,83.664,0,0,0,0,35.7,0,0,0,63.531,0,0,0,80.008,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,31.8675,147.515625,23.52,17.0345,14.253199,412.875

44,10:45-11:00,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,32.82288,0,0,0,139.3125,0,89.46,0,0,30.213,152.9405,92,0,51.0138,38.1276,19.985,17.748,0,123.665625,30.24,42.14808,6.5208,46.368,12.1695,83.664,0,0,0,0,35.7,0,0,0,63.531,0,0,0,80.008,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,31.8675,147.515625,23.52,17.0345,14.253199,412.875

45,11:00-11:15,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,32.82288,0,0,0,139.3125,0,89.46,0,0,30.213,152.9405,92,0,51.0138,38.1276,19.985,17.748,0,123.665625,15.12,42.14808,6.5208,24.288,12.1695,83.664,0,0,0,0,35.7,0,0,0,63.531,0,0,0,80.008,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,31.8675,147.515625,23.52,17.0345,14.253199,412.875

46,11:15-11:30,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,32.82288,0,0,0,139.3125,0,89.46,0,0,30.213,152.9405,92,0,51.0138,38.1276,19.985,17.748,0,123.665625,15.12,42.14808,6.5208,24.288,12.1695,83.664,0,0,0,0,35.7,0,0,0,63.531,0,0,0,80.008,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,31.8675,147.515625,23.52,17.0345,14.253199,412.875

47,11:30-11:45,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,32.82288,0,0,0,139.3125,0,89.46,0,0,30.213,152.9405,92,0,51.0138,38.1276,19.985,17.748,0,123.665625,15.12,42.14808,6.5208,24.288,12.1695,83.664,0,0,0,0,35.7,0,0,0,63.531,0,0,0,80.008,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,31.8675,147.515625,23.52,17.0345,14.253199,412.875

48,11:45-12:00,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,20.178,0,0,0,139.3125,0,89.46,0,0,30.213,152.9405,92,0,51.0138,38.1276,19.985,17.748,0,123.665625,15.12,42.14808,6.5208,24.288,12.1695,83.664,0,0,0,0,35.7,0,0,0,63.531,0,0,0,80.008,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,31.8675,147.515625,23.52,17.0345,14.253199,412.875

49,12:00-12:15,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,20.178,0,0,0,139.3125,0,89.46,0,0,33.57,152.9405,92,0,51.0138,38.1276,19.985,17.748,0,123.665625,15.12,42.14808,6.5208,46.368,12.1695,83.664,0,0,0,0,35.7,0,0,0,63.531,0,0,0,80.008,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,31.8675,147.515625,23.52,17.0345,14.253199,412.875

50,12:15-12:30,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,20.178,0,0,0,139.3125,0,89.46,0,0,36.927,152.9405,92,0,51.0138,38.1276,19.985,17.748,0,123.665625,15.12,42.14808,6.5208,46.368,12.1695,83.664,0,0,0,0,35.7,0,0,0,63.531,0,0,0,80.008,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,31.8675,147.515625,23.52,17.0345,14.253199,412.875

51,12:30-12:45,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,20.178,0,0,0,139.3125,0,89.46,0,0,38.046,152.9405,92,0,51.0138,38.1276,19.985,17.748,0,123.665625,15.12,42.14808,6.5208,39.744,12.1695,83.664,0,0,0,0,35.7,0,0,0,63.531,0,0,0,80.008,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,31.8675,147.515625,23.52,17.0345,14.253199,412.875

52,12:45-13:00,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,20.178,0,0,0,139.3125,0,89.46,0,0,38.046,152.9405,92,0,51.0138,38.1276,19.985,17.748,0,123.665625,15.12,42.14808,6.5208,39.744,12.1695,83.664,0,0,0,0,35.7,0,0,0,63.531,0,0,0,80.008,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,31.8675,147.515625,23.52,17.0345,14.253199,412.875

53,13:00-13:15,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,20.178,0,0,0,139.3125,0,89.46,0,0,38.046,152.9405,92,0,51.0138,38.1276,19.985,8.874,0,123.665625,15.12,42.14808,6.5208,28.704,12.1695,83.664,0,0,0,0,35.7,0,0,0,63.531,0,0,0,80.008,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,31.8675,147.515625,23.52,17.0345,14.253199,412.875

54,13:15-13:30,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,20.178,0,0,0,139.3125,0,89.46,0,0,38.046,152.9405,92,0,51.0138,38.1276,19.985,8.874,0,123.665625,15.12,42.14808,6.5208,28.704,12.1695,83.664,0,0,0,0,35.175,0,0,0,63.531,0,0,0,80.008,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,31.8675,147.515625,23.52,17.0345,14.253199,412.875

