Block,Time,WR/01102023/24112044/L_NR_2020_07,NR/01102023/14082046/L_NR_2021_16,NR/01102023/08032047/L_NR_2021_14,NR/01102023/31052040/LT-31,L_NR_2019_19,WR/01102023/29112042/RUMS(L_NR_2019_07),NR/26072023/25122043/L_NR_2023_10,NR/01012024/31012024/5412UPCL/CE(Comm)/SE/Banking dt. 17.11.2023,NR/01102023/06022042/L_NR_2012_07,NR/01012024/31032024/ ChanjuII,NR/01012024/31012024/HPX-GTAMLDCRA-141223-05424,NR/01012024/31012024/HP-28,WR/01102023/31032046/L_NR_2020_05,WR/01102023/16072048/L_NR_2022_08,NR/22102023/11042047/L_NR_2021_16,NR/01102023/25072045/L_NR_2021_15,NR/26072023/31072042/L_NR_2023_07,NR/20122023/29022024/IEX_LDC_231218_00501,NR/01012024/31012024/HPX-TAMLDCRA-141223-05419,WR/01102023/01102023/L_NR_2020_06,NR/22102023/11042047/L_NR_2021_17,NR/31012024/31012024/IEX-240130_06237,NR/01012024/31012024/HP-26,NR/01102023/15082037/GNA_NR_2012_01,WR/01102023/30052048/L_NR_2022_10,WR/01102023/29112042/RUMS(L_NR_2019_06),WR/01102023/29112042/L_NR_2019_05,NR/01102023/13082046/L_NR_2021_12,NR/01102023/05012040/L_NR_2020_02,NR/01102023/25122043/GNA_MEJA_DELHI,NR/05012024/31012024/SJVN050124NR1342,NR/05012024/31012024/SJVN050124NR1341,NR/01102023/06022042/L_NR_2012_02,WR/01102023/01102023/L_NR_2022_09,NR/01102023/02012046/L_NR_2021_17,NR/01102023/19072037/LT-05,NR/30092023/26122029/SH-06,NR/01102023/31102037/L_NR_2019_11,NR/01102023/23072042/L_NR_2012_04,NR/01012024/31012024/HP-27,SR/01102023/07102043/L_NR_2018_61,NR/20122023/29022024/IEX_LDC_231218_00502,NR/01102023/30042040/GNA_LT_35,NR/31012024/31012024/HPX-TAMCTG-300124-05987,NR/01102023/02122045/L_NR_2021_13,NR/01102023/22052037/LT-59,NR/01102023/30042040/GNA_LT_36,NR/30092023/31122025/SH-07,NR/01012024/31012024/HPX-GTAMLDCRA-141223-05423,NR/31012024/31012024/IEX-240130-06234,NR/01012024/31012024/52,NR/01102023/27052033/DIAPL(L_NR_2023_04),NR/06012024/31012024/NVVN/OA/16855
8,01:45-02:00,12.13,0,0,0.000000,0,0,0,48.100000,40.220000,1.290000,18.280000,24.520000,36.4,11.36,0,0,0,8.180000,6.730000,12.13,0,0.000000,152.460000,53.870000,26,0,0,0,1.340000,0.000000,0,0,124.370000,26,0,70.130000,25.010000,0.950000,148.800000,57.290000,7.91,11.540000,0.000000,0.000000,0,0.650000,0.000000,25.010000,5.770000,0.000000,0.000000,24.050000,48.100000

9,02:00-02:15,11.98,0,0,0.000000,0,0,0,48.100000,40.220000,1.380000,18.280000,24.520000,35.92,11.06,0,0,0,8.180000,6.730000,11.97,0,0.000000,152.460000,53.870000,25.33,0,0,0,1.340000,0.000000,0,0,124.370000,25.33,0,70.130000,25.010000,0.950000,148.800000,57.290000,7.51,11.540000,0.000000,0.000000,0,0.650000,0.000000,25.010000,5.770000,0.000000,0.000000,24.050000,48.100000

10,02:15-02:30,11.84,0,0,0.000000,0,0,0,48.100000,40.220000,1.380000,18.280000,24.520000,35.53,10.73,0,0,0,8.180000,6.730000,11.84,0,0.000000,152.460000,53.870000,24.67,0,0,0,1.340000,0.000000,0,0,124.370000,24.67,0,70.130000,25.010000,0.950000,148.800000,57.290000,7.41,11.540000,0.000000,0.000000,0,0.650000,0.000000,25.010000,5.770000,0.000000,0.000000,24.050000,48.100000

11,02:30-02:45,11.67,0,0,0.000000,0,0,0,48.100000,40.220000,1.380000,18.280000,24.520000,35,8.51,0,0,0,8.180000,6.730000,11.66,0,0.000000,152.460000,53.870000,24,0,0,0,1.340000,0.000000,0,0,124.370000,24,0,70.130000,25.010000,0.950000,148.800000,57.290000,7.41,11.540000,0.000000,0.000000,0,0.650000,0.000000,25.010000,5.770000,0.000000,0.000000,24.050000,48.100000

12,02:45-03:00,11.5,0,0,0.000000,0,0,0,48.100000,40.220000,1.380000,18.280000,24.520000,34.5,8.42,0,0,0,8.180000,6.730000,11.5,0,0.000000,152.460000,53.870000,23.33,0,0,0,1.340000,0.000000,0,0,124.370000,23.33,0,70.130000,25.010000,0.950000,148.800000,57.290000,7.41,11.540000,0.000000,0.000000,0,0.650000,0.000000,25.010000,5.770000,0.000000,0.000000,24.050000,48.100000

13,03:00-03:15,11.17,0,0,0.000000,0,0,0,48.100000,40.220000,1.290000,18.280000,24.520000,33.5,8.15,0,0,0,8.180000,6.730000,11.16,0,0.000000,152.460000,53.870000,22.67,0,0,0,1.340000,0.000000,0,0,124.370000,22.67,0,70.130000,25.010000,0.950000,148.800000,57.290000,7.01,11.540000,0.000000,0.000000,0,0.650000,0.000000,23.130000,5.770000,0.000000,0.000000,24.050000,48.100000

14,03:15-03:30,11,0,0,0.000000,0,0,0,48.100000,40.220000,1.290000,18.280000,24.520000,33,7.92,0,0,0,8.180000,6.730000,11,0,0.000000,152.460000,53.870000,22,0,0,0,1.340000,0.000000,0,0,124.370000,22,0,70.130000,25.010000,0.950000,148.800000,57.290000,7.01,11.540000,0.000000,0.000000,0,0.650000,0.000000,23.130000,5.770000,0.000000,0.000000,24.050000,48.100000

15,03:30-03:45,10.67,0,0,0.000000,0,0,0,48.100000,40.220000,1.290000,18.280000,24.520000,32,6.66,0,0,0,8.180000,6.730000,10.66,0,0.000000,152.460000,53.870000,21.33,0,0,0,1.340000,0.000000,0,0,124.370000,21.33,0,70.130000,23.130000,0.950000,148.800000,57.290000,7.01,11.540000,0.000000,0.000000,0,0.650000,0.000000,23.130000,5.770000,0.000000,0.000000,24.050000,48.100000

16,03:45-04:00,10.33,0,0,0.000000,0,0,0,48.100000,40.220000,1.290000,18.280000,24.520000,31,6.66,0,0,0,8.180000,6.730000,10.34,0,0.000000,152.460000,53.870000,20.67,0,0,0,1.340000,0.000000,0,0,124.370000,20.67,0,70.130000,23.130000,0.950000,148.800000,57.290000,7.01,11.540000,0.000000,0.000000,0,0.650000,0.000000,23.130000,5.770000,0.000000,0.000000,24.050000,48.100000

17,04:00-04:15,10,0,0,0.000000,0,0,0,48.100000,40.220000,1.380000,18.280000,24.520000,30,6.66,0,0,0,8.180000,6.730000,10,0,0.000000,152.460000,53.870000,20,0,0,0,1.340000,0.000000,0,0,124.370000,20,0,70.130000,23.130000,0.950000,148.800000,57.290000,7.01,11.540000,0.000000,0.000000,0,0.620000,0.000000,23.130000,5.770000,0.000000,0.000000,24.050000,48.100000

18,04:15-04:30,9.67,0,0,0.000000,0,0,0,48.100000,40.220000,1.380000,18.280000,24.520000,29,6.66,0,0,0,8.180000,6.730000,9.66,0,0.000000,152.460000,53.870000,19.33,0,0,0,1.340000,0.000000,0,0,124.370000,19.33,0,70.130000,23.130000,0.950000,148.800000,57.290000,7.01,11.540000,0.000000,0.000000,0,0.620000,0.000000,23.130000,5.770000,0.000000,0.000000,24.050000,48.100000

19,04:30-04:45,9.33,0,0,0.000000,0,0,0,48.100000,40.220000,1.380000,18.280000,24.520000,28,6.66,0,0,0,8.180000,6.730000,9.34,0,0.000000,152.460000,53.870000,18.67,0,0,0,1.340000,0.000000,0,0,124.370000,18.67,0,65.980000,23.130000,0.950000,148.800000,57.290000,7.01,11.540000,0.000000,0.000000,0,0.620000,0.000000,23.130000,5.770000,0.000000,0.000000,24.050000,48.100000

20,04:45-05:00,9,0,0,0.000000,0,0,0,48.100000,40.220000,1.380000,18.280000,24.520000,27,6.66,0,0,0,8.180000,6.730000,9,0,0.000000,152.460000,53.870000,18,0,0,0,1.340000,0.000000,0,0,124.370000,18,0,65.980000,23.130000,0.950000,192.400000,57.290000,7.01,11.540000,0.000000,0.000000,0,0.620000,0.000000,23.130000,5.770000,0.000000,0.000000,24.050000,48.100000

21,05:00-05:15,8.67,0,0,0.000000,0,0,0,48.100000,40.220000,1.290000,18.280000,24.520000,26,6.66,0,0,0,8.180000,6.730000,8.66,0,0.000000,152.460000,53.870000,17.33,0,0,0,1.300000,0.000000,0,0,124.100000,17.33,0,65.980000,23.130000,0.950000,230.880000,57.290000,7.01,11.540000,0.000000,0.000000,0,0.620000,0.000000,23.130000,5.770000,0.000000,0.000000,24.050000,48.100000

22,05:15-05:30,8.33,0,0,0.000000,0,0,0,48.100000,40.220000,1.290000,18.280000,24.520000,25,6.66,0,0,0,8.180000,6.730000,8.34,0,0.000000,152.460000,53.870000,16.67,0,0,0,1.300000,0.000000,0,0,190.480000,16.67,0,65.980000,23.130000,0.950000,270.560000,57.290000,7.01,11.540000,0.000000,0.000000,0,0.620000,0.000000,23.130000,5.770000,0.000000,0.000000,24.050000,48.100000

23,05:30-05:45,8.17,0,0,0.000000,0,0,0,48.100000,57.350000,1.290000,18.280000,24.520000,24.5,6.66,0,0,0,8.180000,6.730000,8.16,0,0.000000,152.460000,53.870000,20.27,0,0,0,1.300000,0.000000,0,0,201.280000,20.27,0,65.980000,22.530000,0.950000,270.560000,57.290000,9.06,11.540000,0.000000,0.000000,0,0.620000,0.000000,25.010000,5.770000,0.000000,0.000000,23.090000,48.100000

24,05:45-06:00,8,0,0,0.000000,0,0,0,48.100000,76.280000,1.290000,18.280000,24.520000,24,6.66,0,0,0,8.180000,6.730000,8,0,0.000000,152.460000,53.870000,20.15,0,0,0,1.300000,0.000000,0,0,260.320000,20.15,0,84.840000,22.530000,0.950000,270.560000,57.290000,9.04,11.540000,0.000000,0.000000,0,0.620000,0.000000,25.010000,5.770000,0.000000,0.000000,23.090000,48.100000

25,06:00-06:15,7.5,0,0,0.000000,0,0,0,48.100000,86.770000,1.380000,18.280000,0.000000,22.5,6.66,0,0,0,8.180000,6.730000,7.5,0,0.000000,77.590000,99.680000,20.11,0,0,0,1.300000,0.000000,0,0,260.320000,20.11,0,115.380000,0.000000,0.950000,270.560000,0.000000,8.94,11.540000,0.000000,0.000000,0,0.620000,0.000000,0.000000,5.770000,0.000000,96.200000,0.000000,48.100000

26,06:15-06:30,7.33,0,0,0.000000,0,0,0,48.100000,86.770000,1.380000,18.280000,0.000000,22,6.66,0,0,0,8.180000,6.730000,7.34,0,0.000000,77.590000,99.680000,19.85,0,0,0,1.300000,0.000000,0,0,260.320000,19.85,0,115.380000,0.000000,0.950000,270.560000,0.000000,8.71,11.540000,0.000000,0.000000,0,0.620000,0.000000,0.000000,5.770000,0.000000,96.200000,0.000000,48.100000

27,06:30-06:45,7.33,0,0,0.000000,0,1.12,0,48.100000,86.770000,1.380000,18.280000,0.000000,22,6.66,0,0,0,8.180000,6.730000,7.34,0,0.000000,77.590000,99.680000,19.48,0,0,0,1.300000,0.000000,0,0,260.320000,19.48,0,115.380000,0.000000,0.950000,270.560000,0.000000,8.52,11.540000,0.000000,0.000000,0,0.620000,0.000000,0.000000,5.770000,0.000000,96.200000,0.000000,48.100000

28,06:45-07:00,7.17,0,0,0.000000,0,5.56,0,48.100000,86.770000,1.380000,18.280000,0.000000,21.5,6.66,0,0,0,8.180000,6.730000,7.16,0,0.000000,77.590000,99.680000,19.22,0.89,0,0,1.300000,0.000000,0,0,260.320000,19.22,0,115.380000,0.000000,0.950000,270.560000,0.000000,8.26,11.540000,0.000000,0.000000,0,0.620000,0.000000,0.000000,5.770000,0.000000,96.200000,0.000000,48.100000

29,07:00-07:15,7,0,0,0.000000,0.466512,10.1,0,48.100000,86.770000,1.290000,18.280000,0.000000,21,6.66,0,0,0,8.180000,6.730000,7,0,0.000000,77.590000,99.680000,22.51,3.44,2.81,0.02,1.300000,0.000000,0,0,260.320000,22.51,0,115.380000,0.000000,0.950000,270.560000,0.000000,8.06,11.540000,0.000000,96.200000,0,0.620000,0.000000,0.000000,5.770000,120.250000,96.200000,0.000000,48.100000

30,07:15-07:30,6.83,0,0.33,0.000000,2.789353,15.5,0,48.100000,86.770000,1.290000,18.280000,0.000000,20.5,6.66,1,0,0,8.180000,6.730000,6.84,0,0.000000,77.590000,99.680000,21.44,10.4,8.2,1.01,1.300000,0.000000,0,0,260.320000,21.44,0,115.380000,0.000000,0.950000,270.560000,0.000000,7.92,11.540000,0.000000,96.200000,0.2,0.620000,0.000000,0.000000,5.770000,120.250000,96.200000,0.000000,48.100000

31,07:30-07:45,6.83,0,1.78,0.040000,6.142408,23.64,1,48.100000,86.770000,1.290000,18.280000,0.000000,20.5,6.66,3,0,2,8.180000,6.730000,6.84,1,99.090000,77.590000,99.680000,20.51,18.45,17.03,3.67,1.300000,0.000000,0,0,260.320000,20.51,0,115.380000,0.000000,0.950000,270.560000,0.000000,7.51,11.540000,0.040000,96.200000,0.73,0.620000,0.050000,0.000000,5.770000,120.250000,96.200000,0.000000,48.100000

32,07:45:08:00,6.67,0,3.33,0.260000,9.923099,32.46,3,48.100000,86.770000,1.290000,18.280000,0.000000,20,6.66,5,2,7,8.180000,6.730000,6.66,3,99.090000,77.590000,99.680000,19.55,25.43,26.92,25.13,1.300000,0.000000,0,0,260.320000,19.55,0,115.380000,0.000000,0.950000,270.560000,0.000000,7.34,11.540000,0.260000,96.200000,5.02,0.620000,0.270000,0.000000,5.770000,120.250000,96.200000,0.000000,48.100000

33,08:00-08:15,9.27,0,5,2.870000,14.073112,30.33,4,48.100000,86.770000,1.380000,18.280000,0.000000,27.82,10.18,8,3,11,8.180000,6.730000,9.27,4,99.090000,77.590000,99.680000,28.51,30.33,30.34,30.29,1.300000,0.000000,0,0,260.320000,28.51,0,115.380000,0.000000,0.950000,270.560000,0.000000,7.01,11.540000,2.870000,96.200000,6.06,0.620000,2.940000,0.000000,5.770000,120.250000,48.100000,0.000000,48.100000

34,08:15-08:30,8.94,0,6.67,2.870000,18.864579,30.33,7,48.100000,86.770000,1.380000,18.280000,0.000000,26.83,10.08,10,5,18,8.180000,6.730000,8.94,5,99.090000,77.590000,99.680000,28.44,30.33,30.34,38.63,1.300000,0.000000,0,0,260.320000,28.44,0,115.380000,0.000000,0.950000,270.560000,0.000000,7.01,11.540000,2.870000,96.200000,7.72,0.620000,2.940000,0.000000,5.770000,120.250000,48.100000,0.000000,48.100000

35,08:30-08:45,8.55,0,20.92,2.870000,24.025368,32,15,48.100000,86.770000,1.380000,18.280000,0.000000,25.66,9.96,17,8.67,35,8.180000,6.730000,8.56,9,99.090000,77.590000,99.680000,28.29,32,32,42.54,1.300000,0.000000,0,0,260.320000,28.29,0,115.380000,0.000000,0.950000,270.560000,0.000000,7.01,11.540000,2.870000,96.200000,8.51,0.620000,2.940000,0.000000,5.770000,120.250000,48.100000,0.000000,48.100000

36,08:45:09:00,8.46,0,30.25,2.870000,29.370818,32,21,48.100000,86.770000,1.380000,18.280000,0.000000,25.39,9.85,27,17.04,49,8.180000,6.730000,8.47,13,99.090000,77.590000,99.680000,28.15,32,32,55.2,1.300000,0.000000,0,0,260.320000,28.15,0,115.380000,0.000000,0.950000,270.560000,0.000000,7.01,11.540000,2.870000,96.200000,11.04,0.620000,2.940000,0.000000,5.770000,120.250000,48.100000,0.000000,48.100000

37,09:00:09:15,8.42,0,38.68,3.020000,34.230318,32,28,48.100000,86.770000,1.290000,18.280000,0.000000,25.27,9.2,35,21.33,67,8.180000,6.730000,8.43,17,99.090000,77.590000,99.680000,27.84,32,32,80.88,1.300000,0.000000,0,0,260.320000,27.84,0,115.380000,0.000000,0.950000,270.560000,0.000000,7.84,11.540000,3.020000,96.200000,16.17,0.620000,3.090000,0.000000,5.770000,120.250000,48.100000,0.000000,48.100000

38,09:15-09:30,8.37,0,46.56,3.650000,39.36195,32,36,48.100000,86.770000,1.290000,18.280000,0.000000,25.1,8.44,43,24.52,84,8.180000,6.730000,8.37,22,99.090000,77.590000,99.680000,27.17,32,32,95.78,1.300000,0.000000,0,0,260.320000,27.17,0,115.380000,0.000000,0.950000,270.560000,0.000000,7.87,11.540000,3.650000,96.200000,19.15,0.620000,3.730000,0.000000,5.770000,120.250000,48.100000,0.000000,48.100000

39,09:30-09:45,8.3,0,54.04,4.250000,44.279764,32,40,48.100000,86.770000,1.290000,18.280000,0.000000,24.89,7.75,50,29.84,95,8.180000,6.730000,8.29,25,99.090000,77.590000,99.680000,26.17,32,32,127.71,1.300000,0.000000,0,0,260.320000,26.17,0,115.380000,0.000000,0.950000,270.560000,0.000000,8.16,11.540000,4.250000,96.200000,25.54,0.620000,4.350000,0.000000,5.770000,120.250000,48.100000,0.000000,48.100000

40,09:45-10:00,8.21,0,60.34,5.080000,48.935165,32.5,46,48.100000,86.770000,1.290000,18.280000,0.000000,24.63,7.2,57,32.61,109,8.180000,6.730000,8.2,29,99.090000,77.590000,99.680000,25.17,32.5,32.5,144.75,1.300000,0.000000,0,0,260.320000,25.17,0,115.380000,0.000000,0.950000,270.560000,0.000000,8.54,11.540000,5.080000,96.200000,28.95,0.620000,5.210000,0.000000,5.770000,120.250000,48.100000,0.000000,48.100000

41,10:00-10:15,8.11,0,66.18,9.910000,51.452386,32.5,51,48.100000,86.770000,1.290000,18.280000,0.000000,24.33,6.66,60,35.74,119,8.180000,6.730000,8.1,30,99.090000,77.590000,99.680000,24.17,32.5,32.5,158.81,1.300000,0.000000,0,0,260.320000,24.17,0,115.380000,0.000000,0.950000,270.560000,0.000000,8.9,11.540000,9.910000,96.200000,31.76,0.730000,10.160000,0.000000,5.770000,120.250000,48.100000,0.000000,48.100000

42,10:15-10:30,7.89,0,71.72,10.840000,52.035526,32.5,55,48.100000,86.770000,1.290000,18.280000,0.000000,23.66,6.66,65,38.02,130,8.180000,6.730000,7.88,33,99.090000,77.590000,99.680000,21.67,32.5,32.5,172.87,1.300000,0.000000,0,0,260.320000,21.67,0,115.380000,0.000000,0.950000,270.560000,0.000000,9.12,11.540000,10.840000,96.200000,34.57,0.730000,11.120000,0.000000,5.770000,120.250000,48.100000,0.000000,48.100000

43,10:30-10:45,7.55,0,76.85,11.690000,49.751561,32.5,60,48.100000,86.770000,1.290000,18.280000,0.000000,22.66,6.66,73,39.73,140,8.180000,6.730000,7.56,36,99.090000,77.590000,99.680000,13.33,32.5,32.5,196.18,1.300000,0.000000,0,0,260.320000,13.33,0,115.380000,0.000000,0.950000,270.560000,0.000000,8.63,11.540000,11.690000,96.200000,39.24,0.730000,11.990000,0.000000,5.770000,120.250000,48.100000,0.000000,48.100000

44,10:45-11:00,7.26,0,81.71,12.410000,51.083064,32.5,64,48.100000,86.770000,1.290000,18.280000,0.000000,21.79,6.66,78,41.83,151,8.180000,6.730000,7.27,39,99.090000,77.590000,99.680000,13.33,32.5,32.5,209.53,1.300000,0.000000,0,0,260.320000,13.33,0,115.380000,0.000000,0.950000,270.560000,0.000000,8.26,11.540000,12.410000,96.200000,41.9,0.730000,12.720000,0.000000,5.770000,120.250000,48.100000,0.000000,48.100000

45,11:00-11:15,7.17,0,85.65,13.050000,52.161873,32.5,64,48.100000,86.770000,1.380000,18.280000,0.000000,21.5,6,81,42.91,149,8.180000,6.730000,7.16,40,99.090000,77.590000,99.680000,11.67,32.5,32.5,228.21,1.300000,0.000000,0,0,260.320000,11.67,0,115.380000,0.000000,0.950000,270.560000,0.000000,7.92,11.540000,13.050000,0.000000,45.64,0.730000,13.380000,0.000000,5.770000,0.000000,96.200000,0.000000,48.100000

46,11:15-11:30,7.17,0,88.19,13.600000,49.625214,32.5,68,48.100000,86.770000,1.380000,18.280000,0.000000,21.5,6,84,43.71,158,8.180000,6.730000,7.16,42,99.090000,77.590000,99.680000,11.67,32.5,32.5,230,1.300000,0.000000,0,0,260.320000,11.67,0,115.380000,0.000000,0.950000,270.560000,0.000000,7.52,11.540000,13.600000,0.000000,46,0.730000,13.930000,0.000000,5.770000,0.000000,96.200000,0.000000,48.100000

47,11:30-11:45,7.17,0,90.21,14.120000,47.312092,32.5,72,48.100000,86.770000,1.380000,18.280000,0.000000,21.5,6,77,44.35,168,8.180000,6.730000,7.16,39,99.090000,77.590000,99.680000,11.67,32.5,32.5,230,1.300000,0.000000,0,0,260.320000,11.67,0,115.380000,0.000000,0.950000,270.560000,0.000000,7.01,11.540000,14.120000,0.000000,46,0.730000,14.480000,0.000000,5.770000,0.000000,96.200000,0.000000,48.100000

48,11:45-12:00,7.17,0,90.31,14.510000,46.204126,32.5,76,48.100000,86.770000,1.380000,18.280000,0.000000,21.5,6,80,44.92,179,8.180000,6.730000,7.16,40,99.090000,77.590000,99.680000,11.67,32.5,32.5,230,1.300000,0.000000,0,0,260.320000,11.67,0,115.380000,0.000000,0.950000,270.560000,0.000000,7.01,11.540000,14.510000,0.000000,46,0.730000,14.870000,0.000000,5.770000,0.000000,96.200000,0.000000,48.100000

49,12:00-12:15,7.17,0,90.32,14.940000,79.831866,32.5,66,48.100000,86.770000,1.290000,18.280000,0.000000,21.5,6,58,45,154,8.180000,6.730000,7.16,29,99.090000,77.590000,99.680000,11.67,32.5,32.5,230,1.340000,0.000000,0,0,260.320000,11.67,0,115.380000,0.000000,0.950000,270.560000,0.000000,7.01,11.540000,14.940000,0.000000,46,0.730000,15.310000,0.000000,5.770000,0.000000,96.200000,21.160000,48.100000

50,12:15-12:30,7.17,0,90.29,14.990000,85.439729,32.5,67,48.100000,86.770000,1.290000,18.280000,0.000000,21.5,6,63,45,158,8.180000,6.730000,7.16,32,99.090000,77.590000,99.680000,11.67,32.5,32.5,230,1.340000,0.000000,0,0,260.320000,11.67,0,115.380000,0.000000,0.950000,270.560000,0.000000,7.01,11.540000,14.990000,0.000000,46,0.730000,15.380000,0.000000,5.770000,0.000000,96.200000,20.200000,48.100000

51,12:30-12:45,7.17,0,90.3,15.170000,90.406138,32.5,78,48.100000,86.770000,1.290000,18.280000,0.000000,21.5,6,87,44,182,8.180000,6.730000,7.16,43,99.090000,77.590000,99.680000,11.67,32.5,32.5,230,1.340000,0.000000,21.84,20.2,260.320000,11.67,0,115.380000,0.000000,0.950000,270.560000,0.000000,7.01,11.540000,15.170000,0.000000,46,0.730000,15.560000,0.000000,5.770000,0.000000,96.200000,20.200000,48.100000

