Block,Time,DADRT2,CHAMERA3,CHAMERA2,UNCHAHAR1,UNCHAHAR4,URI2,UNCHAHAR3,UNCHAHAR2,SEWA2,JHAJJAR,RIHAND2,KOTESHWR,PARBATI3,RAMPUR,RIHAND1,DULHASTI,SINGRAULI_HYDRO,KOLDAM,NJPC,RAPPC,TEHRI,DHAULIGNGA,TANDA2,RIHAND3,SINGRAULI,KISHANGANGA,NAPP,CHAMERA1,BSIUL,URI,TANAKPUR,SALAL,RAPPB,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,RSTPSU1TO6,RSTPSU7,TALST2,SIMHST1,SIMHST2,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,NLCTS2EXP,NNTPP,KGSU1AND2,NTPL,MAPS,KGSU3AND4,KKNP,KKNPPU2,FSTPP I & II,KHSTPP-II,KHSTPP-I,TALA,BRBCL,SASAN
1,00:00-00:15,688.415947,23.197435,48.499828,22.630299,3.094586,29.402225,27.638981,44.906625,18.800617,674.817829,124.384996,10.375318,0,0.939444,97.055943,39.450269,0.779669,2.318701,24.515009,33.911501,23.426305,0,5.534073,130.580717,149.98895,5.560434,51.73869,28.09872,0,34.776,0.5124,40.089,0,0,75.360453,0,0,0,77.57892,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20.000016,418.77

2,00:15-00:30,688.415947,23.197435,48.499828,22.630299,3.094586,29.402225,27.638981,44.906625,18.800617,674.817829,124.384996,10.375318,0,0.939444,97.055943,39.450269,0.779669,0,24.515009,33.911501,23.426305,0,5.534073,130.580717,149.98895,5.560434,51.73869,28.09872,0,34.776,0.5124,40.089,0,0,75.360453,0,0,0,77.57892,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20.00002,418.77

3,00:30-00:45,688.415947,23.197435,48.499828,22.630299,3.094586,29.402225,27.638981,44.906625,18.800617,674.817829,124.384996,10.375318,0,0.939444,97.055943,39.450269,0.779669,0,24.515009,33.911501,23.426305,0,5.534073,130.580717,149.98895,5.560434,51.73869,28.09872,0,34.776,0.5124,40.089,0,0,75.360453,0,0,0,77.57892,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20,418.77

4,00:45-01:00,688.415947,23.197435,48.499828,22.630299,3.094586,29.402225,27.638981,44.906625,18.800617,674.817829,124.384996,10.375318,0,0.939444,97.055943,39.450269,0.779669,0,24.515009,33.911501,23.426305,0,5.534073,130.580717,149.98895,5.560434,51.73869,28.09872,0,34.776,0.5124,40.089,0,0,75.360453,0,0,0,77.57892,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20,418.77

5,01:00-01:15,688.415947,23.197435,48.499828,22.630299,3.094586,29.402225,27.638981,44.906625,18.800617,674.817829,124.384996,10.375318,0,0.939444,97.055943,39.450269,0.779669,0,24.515009,33.911501,23.426305,0,5.534073,130.580717,149.98895,5.560434,51.73869,28.09872,0,34.776,0.5124,79.37622,0,0,75.360453,0,0,0,77.57892,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20,418.77

6,01:15-01:30,688.415947,23.197435,48.499828,22.630299,3.094586,29.402225,27.638981,44.906625,18.800617,674.817829,124.384996,10.375318,0,0.939444,97.055943,39.450269,0.779669,0,24.515009,33.911501,23.426305,0,5.534073,130.580717,149.98895,5.560434,51.73869,28.09872,0,34.776,0.5124,79.37622,0,0,75.360453,0,0,0,77.57892,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20,418.77

7,01:30-01:45,688.415947,23.197435,32.333219,22.630299,3.094586,29.402225,27.638981,44.906625,18.800617,674.817829,124.384996,20.750636,0,0.939444,97.055943,39.450269,0.779669,0,24.515009,33.911501,23.426305,0,5.534073,130.580717,149.98895,5.560434,51.73869,28.09872,0,34.776,1.7934,79.37622,0,0,75.360453,0,0,0,77.57892,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20,418.77

8,01:45-02:00,688.415947,23.197435,32.333219,22.630299,3.094586,29.402225,27.638981,44.906625,18.800617,674.817829,124.384996,20.750636,0,0.939444,97.055943,39.450269,0.779669,0,24.515009,33.911501,23.426305,0,5.534073,130.580717,149.98895,5.560434,51.73869,28.09872,0,34.776,1.7934,79.37622,0,0,75.360453,0,0,0,77.57892,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20,418.77

9,02:00-02:15,688.415947,23.197435,32.333219,22.630299,3.094586,29.402225,27.638981,44.906625,18.800617,674.817829,124.384996,20.750636,0,0.939444,97.055943,39.450269,0.779669,0,24.515009,33.911501,23.426305,0,5.534073,130.580717,149.98895,5.560434,51.73869,28.09872,0,34.776,1.7934,79.37622,0,0,75.360453,0,0,0,77.57892,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20,418.77

10,02:15-02:30,688.415947,23.197435,32.333219,22.630299,3.094586,29.402225,27.638981,44.906625,18.800617,674.817829,124.384996,20.750636,0,0.939444,97.055943,39.450269,0.779669,0,24.515009,33.911501,23.426305,0,5.534073,130.580717,149.98895,5.560434,51.73869,28.09872,0,34.776,1.7934,79.37622,0,0,75.360453,0,0,0,77.57892,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20,418.77

11,02:30-02:45,688.415947,23.197435,32.333219,22.630299,3.094586,29.402225,27.638981,44.906625,18.800617,674.817829,124.384996,20.750636,0,0.939444,97.055943,39.450269,0.779669,0,24.515009,33.911501,23.426305,0,5.534073,130.580717,149.98895,5.560434,51.73869,28.09872,0,34.776,0.5124,66.815,0,0,75.360453,0,0,0,77.57892,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20,418.77

12,02:45-03:00,688.415947,11.598717,32.333219,22.630299,3.094586,29.402225,27.638981,44.906625,18.800617,674.817829,124.384996,20.750636,0,0.939444,97.055943,39.450269,0.779669,0,24.515009,33.911501,35.139458,0,5.534073,130.580717,149.98895,5.560434,51.73869,28.09872,0,34.776,0.5124,66.815,0,0,75.360453,0,0,0,77.57892,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20,418.77

13,03:00-03:15,688.415947,11.598717,32.333219,22.630299,3.094586,28.763046,27.638981,44.906625,18.800617,674.817829,124.384996,20.750636,0,0.939444,97.055943,39.450269,0.779669,0,24.515009,33.911501,35.139458,0,5.534073,130.580717,149.98895,5.560434,51.73869,28.09872,0,34.776,0.5124,76.692,0,0,75.360453,0,0,0,77.57892,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20,418.77

14,03:15-03:30,688.715947,11.598717,32.333219,22.630299,3.094586,28.763046,27.638981,44.906625,18.800617,674.817829,124.384996,20.750636,0,0.939444,97.055943,39.450269,0.779669,0,24.515009,33.911501,35.139458,0,5.534073,130.580717,149.98895,5.560434,51.73869,28.09872,0,34.776,0.5124,76.692,0,0,75.360453,0,0,0,77.57892,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20,418.77

15,03:30-03:45,688.715947,11.598717,16.166609,22.630299,3.094586,28.763046,27.638981,44.906625,18.800617,674.817829,124.384996,20.750636,0,0.939444,97.055943,39.450269,0.779669,0,24.515009,33.911501,35.139458,0,5.534073,130.580717,149.98895,5.560434,51.73869,28.09872,0,34.776,1.7934,76.692,0,0,75.360453,0,0,0,77.57892,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20,418.77

16,03:45-04:00,688.715947,11.598717,16.166609,22.630299,3.094586,28.763046,27.638981,44.906625,18.800617,674.817829,124.384996,20.750636,0,0.939444,97.055943,39.450269,0.779669,0,24.515009,33.911501,35.139458,0,5.534073,130.580717,149.98895,5.560434,51.73869,28.09872,0,34.776,1.7934,76.692,0,0,75.360453,0,0,0,77.57892,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20,418.77

17,04:00-04:15,688.715947,11.598717,16.166609,22.630299,3.094586,28.763046,27.638981,44.906625,18.800617,674.817829,124.384996,20.750636,0,1.940491,97.055943,39.450269,0.779669,0,50.144337,33.911501,35.139458,0,5.534073,130.580717,149.98895,5.560434,51.73869,28.09872,0,34.776,1.7934,66.234,0,0,75.360453,0,0,0,77.57892,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20,418.77

18,04:15-04:30,688.715947,11.598717,16.166609,22.630299,3.094586,28.763046,27.638981,44.906625,18.800617,674.817829,124.384996,20.750636,0,1.940491,97.055943,39.450269,0.779669,0,50.144337,33.911501,35.139458,0,5.534073,130.580717,149.98895,5.560434,51.73869,28.09872,0,34.776,1.7934,66.234,0,0,75.360453,0,0,0,77.57892,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20,418.77

19,04:30-04:45,688.715947,11.598717,16.166609,22.630299,3.094586,28.763046,27.638981,44.906625,18.800617,674.817829,124.384996,20.750636,0,1.940491,97.055943,39.450269,0.779669,0,50.144337,33.911501,35.139458,0,5.534073,130.580717,149.98895,5.560434,51.73869,28.09872,0,34.776,1.7934,53.452,0,0,75.360453,0,0,0,77.57892,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20,418.77

20,04:45-05:00,688.415947,11.598717,16.166609,22.630299,3.094586,28.763046,27.638981,44.906625,18.800617,674.817829,124.384996,20.750636,0,1.940491,97.055943,39.450269,0.779669,0,50.144337,33.911501,35.139458,0,5.534073,130.580717,149.98895,5.560434,51.73869,28.09872,0,34.776,1.7934,53.452,0,0,75.360453,0,0,0,77.57892,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20,418.77

21,05:00-05:15,688.715947,11.598717,16.166609,22.630299,3.094586,28.763046,27.638981,44.906625,18.800617,674.817829,124.384996,20.750636,0,1.940491,97.055943,39.450269,0.779669,0,50.144337,33.911501,35.139458,0,5.534073,130.580717,149.98895,5.560434,51.73869,28.09872,0,34.776,1.7934,53.452,0,0,75.360453,0,0,0,77.57892,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20.000005,418.77

22,05:15-05:30,688.715947,11.598717,16.166609,22.630299,3.094586,28.763046,27.638981,44.906625,18.800617,674.817829,124.384996,20.750636,0,1.940491,97.055943,39.450269,0.779669,0,50.144337,33.911501,35.139458,0,5.534073,130.580717,149.98895,5.560434,51.73869,28.09872,0,34.776,1.7934,53.452,0,0,75.360453,0,0,0,77.57892,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20.000004,418.77

23,05:30-05:45,688.715947,11.598717,16.166609,22.630299,3.094586,28.763046,27.638981,44.906625,18.800617,674.817829,124.384996,20.750636,3.814368,1.940491,97.055943,39.450269,0.779669,0,50.144337,33.911501,35.139458,10.858854,5.534073,130.580717,149.98895,5.560434,51.73869,28.09872,0,34.776,1.7934,53.452,0,0,75.360453,0,0,0,77.57892,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20,418.77

24,05:45-06:00,688.715947,11.598717,16.166609,22.630299,3.094586,28.763046,27.638981,44.906625,18.800617,674.817829,124.384996,20.750636,3.814368,1.940491,97.055943,39.450269,0.779669,0,50.144337,33.911501,35.139458,10.858854,5.534073,130.580717,149.98895,5.560434,51.73869,28.09872,0,34.776,1.7934,53.452,0,0,75.360453,0,0,0,77.57892,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20,418.77

25,06:00-06:15,688.715947,11.598717,16.166609,22.630299,3.094586,28.763046,27.638981,44.906625,18.800617,674.817829,124.384996,20.750636,3.814368,1.940491,97.055943,39.450269,0.779669,0,50.144337,33.911501,35.139458,10.858854,5.534073,130.580717,149.98895,5.560434,51.73869,28.09872,0,34.776,0,53.452,0,0,75.360453,0,0,0,77.57892,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20,418.77

26,06:15-06:30,688.715947,11.598717,16.166609,22.630299,3.094586,28.763046,27.638981,44.906625,18.800617,674.817829,124.384996,20.750636,7.628735,1.940491,97.055943,39.450269,0.779669,0,50.144337,33.911501,35.139458,10.858854,5.534073,130.580717,149.98895,5.560434,51.73869,28.09872,0,34.776,0,53.452,0,0,75.360453,0,0,0,77.57892,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20,418.77

27,06:30-06:45,688.715947,11.598717,16.166609,22.630299,3.094586,28.763046,27.638981,44.906625,18.800617,674.817829,124.384996,20.750636,39.193389,1.940491,97.055943,39.450269,0.779669,0,50.144337,33.911501,35.139458,10.858854,5.534073,130.580717,149.98895,5.560434,51.73869,28.09872,0,34.776,0,40.089,0,0,75.360453,0,0,0,77.57892,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20,418.77

28,06:45-07:00,688.715947,11.598717,16.166609,22.630299,3.094586,28.763046,27.638981,44.906625,18.800617,674.817829,124.384996,20.750636,39.193389,1.940491,97.055943,39.450269,0.779669,0,50.144337,33.911501,23.426305,10.858854,5.534073,130.580717,149.98895,5.560434,51.73869,28.09872,0,34.776,0,40.089,0,0,75.360453,0,0,0,77.57892,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20,418.77

29,07:00-07:15,688.715947,11.598717,16.166609,22.630299,3.094586,28.763046,27.638981,44.906625,18.800617,674.817829,124.384996,20.750636,39.193389,1.940491,97.055943,39.450269,0.779669,0,50.144337,33.911501,11.713153,10.858854,5.534073,130.580717,149.98895,5.560434,51.73869,28.09872,0,34.776,6.6612,40.089,0,0,75.360453,0,0,0,77.57892,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20,418.77

30,07:15-07:30,688.715947,11.598717,16.166609,22.630299,3.094586,28.763046,27.638981,44.906625,18.800617,674.817829,124.384996,9.222505,39.193389,1.940491,97.055943,39.450269,0.779669,0,50.144337,33.911501,0,10.858854,5.534073,130.580717,149.98895,5.560434,51.73869,28.09872,0,40.848,6.6612,40.089,0,0,75.360453,0,0,0,77.57892,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20,418.77

31,07:30-07:45,688.715947,23.197435,16.166609,22.630299,3.094586,19.175364,27.638981,44.906625,18.800617,674.817829,124.384996,9.222505,39.193389,1.940491,97.055943,39.450269,0.779669,0,50.144337,33.911501,0,10.858854,5.534073,130.580717,149.98895,5.560434,51.73869,28.09872,0,40.848,6.6612,40.089,0,0,75.360453,0,0,0,77.57892,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20.000002,418.77

32,07:45:08:00,688.715947,23.197435,32.333219,22.630299,3.094586,9.587682,27.638981,44.906625,18.800617,674.817829,124.384996,9.222505,39.193389,0.939444,97.055943,39.450269,0.779669,0,24.515009,33.911501,0,10.858854,5.534073,130.580717,149.98895,5.560434,51.73869,28.09872,0,40.848,6.6612,40.089,0,0,75.360453,0,0,0,77.57892,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20.000006,418.77

33,08:00-08:15,688.715947,23.197435,32.333219,22.630299,3.094586,0,27.638981,44.906625,18.800617,674.817829,124.384996,9.222505,6.102988,0,97.055943,39.450269,0.779669,0,0,33.911501,0,10.858854,5.534073,130.580717,149.98895,5.560434,51.73869,22.80335,0,34.776,0.7686,40.089,0,0,75.360453,0,0,0,77.57892,0,0,0,51.485129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20.000019,418.77

34,08:15-08:30,688.715947,23.197435,32.333219,22.630299,3.094586,0,27.638981,44.906625,18.800617,674.817829,124.384996,9.222505,3.814368,0,97.055943,39.450269,0.779669,0,0,33.911501,0,10.858854,5.534073,130.580717,149.98895,5.560434,51.73869,14.04936,0,34.776,0.7686,40.089,0,0,75.360453,0,0,0,77.57892,0,0,0,51.485129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20.000007,418.77

35,08:30-08:45,688.715947,23.197435,32.333219,22.630299,3.094586,0,27.638981,44.906625,18.800617,674.817829,124.384996,9.222505,0,0,97.055943,39.450269,0.779669,0,0,33.911501,0,10.858854,5.534073,130.580717,149.98895,5.560434,51.73869,14.04936,0,34.776,0.7686,40.089,0,0,75.360453,0,0,0,77.57892,0,0,0,51.485129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20.000003,418.77

36,08:45:09:00,688.715947,23.197435,32.333219,22.630299,3.094586,0,27.638981,44.906625,18.800617,674.817829,124.384996,9.222505,0,0,97.055943,39.450269,0.779669,0,0,33.911501,0,10.858854,5.534073,130.580717,149.98895,5.560434,51.73869,14.04936,0,34.776,0.7686,40.089,0,0,75.360453,0,0,0,77.57892,0,0,0,51.485129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20,418.77

