Block,Time,TANDA2,AURY_CRF,AURY_GF,DULHASTI,TEHRI,SINGRAULI,SINGRAULI_HYDRO,ANTA_LF,NAPP,UNCHAHAR3,DADRI_GF,RAMPUR,KOLDAM,RAPPC,RIHAND2,SALAL,SEWA2,KOTESHWR,KISHANGANGA,UNCHAHAR4,ANTA_GF,JHAJJAR,DHAULIGNGA,CHAMERA3,TANAKPUR,UNCHAHAR2,CHAMERA2,RIHAND1,URI2,DADRT2,DADRI_LF,URI,ANTA_CRF,AURY_RF,PARBATI3,RIHAND3,NJPC,AURY_LF,CHAMERA1,DADRI_RF,ANTA_RF,RAPPB,BSIUL,UNCHAHAR1,DADRI_CRF,KHSTPP-I,SASAN,FSTPP I & II,TALA,KHSTPP-II,BRBCL,KUDGI,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,0.000000,0.000000,0.000000,31.853621,0.000000,95.683500,0.758055,0.000000,40.050214,17.203313,0.000000,0.000000,0.000000,25.388312,56.627235,24.707606,10.203688,8.576721,0.000000,0.000000,0.000000,442.979134,1.276746,0.000000,11.761822,15.846444,0.000000,88.918000,30.828820,459.081121,0.000000,12.804192,0.000000,0.000000,0.000000,119.522827,21.051336,0.000000,0.000000,0.000000,0.000000,0.000000,6.302353,13.734352,0.000000,42.236050,335.979562,13.434350,7.103775,95.045610,13.703693,48.32,0,0,0,0,0

7,01:30-01:45,0.000000,0.000000,0.000000,31.853621,0.000000,95.683500,0.758055,0.000000,40.050214,17.203313,0.000000,0.000000,0.000000,25.388312,56.627235,24.707606,10.203688,8.576721,0.000000,0.000000,0.000000,442.979134,1.276746,0.000000,6.809476,15.846444,0.000000,88.918000,13.001358,410.756121,0.000000,12.804192,0.000000,0.000000,0.000000,119.522827,21.051336,0.000000,0.000000,0.000000,0.000000,0.000000,6.302353,13.734352,0.000000,42.236050,335.979562,13.434350,7.103775,95.045610,14.914246,27.50,0,0,0,0,0

8,01:45-02:00,0.000000,0.000000,0.000000,31.853621,0.000000,95.683500,0.758055,0.000000,40.050214,17.203313,0.000000,0.000000,0.000000,25.388312,56.627235,24.707606,10.203688,8.576721,0.000000,0.000000,0.000000,442.979134,1.276746,0.000000,6.809476,15.846444,0.000000,88.918000,9.751018,382.298785,0.000000,12.804192,0.000000,0.000000,0.000000,119.522827,21.051336,0.000000,0.000000,0.000000,0.000000,0.000000,6.302353,13.734352,0.000000,42.236050,335.979562,13.434350,7.103775,95.045610,15.868645,5.80,0,0,0,0,0

9,02:00-02:15,0.000000,0.000000,0.000000,31.853621,0.000000,95.683500,0.758055,0.000000,40.050214,17.203313,0.000000,0.000000,0.000000,25.388312,56.627235,38.746018,10.203688,8.576721,0.000000,0.000000,0.000000,442.979134,1.276746,0.000000,11.761822,15.846444,0.000000,88.918000,9.751018,330.117837,0.000000,12.804192,0.000000,0.000000,0.000000,119.522827,21.051336,0.000000,0.000000,0.000000,0.000000,0.000000,6.302353,13.734352,0.000000,42.236050,335.979562,13.434350,7.103775,95.045610,14.570824,5.80,0,0,0,0,0

10,02:15-02:30,0.000000,0.000000,0.000000,31.853621,0.000000,95.683500,0.758055,0.000000,40.050214,17.203313,0.000000,0.000000,0.000000,25.388312,56.627235,67.384380,10.203688,8.576721,0.000000,0.000000,0.000000,442.979134,1.276746,0.000000,11.761822,15.846444,0.000000,88.918000,9.751018,330.117837,0.000000,12.804192,0.000000,0.000000,0.000000,119.522827,21.051336,0.000000,0.000000,0.000000,0.000000,0.000000,6.302353,13.734352,0.000000,42.236050,335.979562,13.434350,7.103775,95.045610,15.464891,5.80,0,0,0,0,0

11,02:30-02:45,0.000000,0.000000,0.000000,31.853621,0.000000,95.683500,0.758055,0.000000,40.050214,17.203313,0.000000,0.000000,0.000000,25.388312,56.627235,67.384380,10.203688,8.576721,0.000000,0.000000,0.000000,442.979134,1.276746,0.000000,8.418988,15.846444,0.000000,88.918000,9.751018,330.117837,0.000000,12.804192,0.000000,0.000000,0.000000,119.522827,21.051336,0.000000,0.000000,0.000000,0.000000,0.000000,6.302353,13.734352,0.000000,42.236050,335.979562,13.434350,7.103775,95.045610,16.329702,5.80,0,0,0,0,0

12,02:45-03:00,0.000000,0.000000,0.000000,31.853621,0.000000,95.683500,0.758055,0.000000,40.050214,17.203313,0.000000,0.000000,0.000000,25.388312,56.627235,67.384380,10.203688,8.576721,0.000000,0.000000,0.000000,442.979134,1.276746,0.000000,8.418988,15.846444,0.000000,88.918000,9.751018,330.117837,0.000000,12.804192,0.000000,0.000000,0.000000,119.522827,21.051336,0.000000,0.000000,0.000000,0.000000,0.000000,6.302353,13.734352,0.000000,42.236050,335.979562,13.434350,7.103775,95.045610,19.330005,5.80,0,0,0,0,0

13,03:00-03:15,0.000000,0.000000,0.000000,31.853621,0.000000,95.683500,0.758055,0.000000,40.050214,17.203313,0.000000,0.000000,0.000000,25.388312,56.627235,67.384380,10.203688,8.576721,0.000000,0.000000,0.000000,442.979134,1.276746,0.000000,6.809476,15.846444,0.000000,88.918000,9.751018,330.117837,0.000000,12.804192,0.000000,0.000000,0.000000,119.522827,21.051336,0.000000,0.000000,0.000000,0.000000,0.000000,6.302353,13.734352,0.000000,42.236050,335.979562,13.434350,7.103775,95.045610,17.517252,5.80,0,0,0,0,0

14,03:15-03:30,0.000000,0.000000,0.000000,31.853621,0.000000,95.683500,0.758055,0.000000,40.050214,17.203313,0.000000,0.000000,0.000000,25.388312,56.627235,38.746018,10.203688,8.576721,0.000000,0.000000,0.000000,442.979134,1.276746,0.000000,6.809476,15.846444,0.000000,88.918000,9.751018,330.117837,0.000000,12.804192,0.000000,0.000000,0.000000,119.522827,21.051336,0.000000,0.000000,0.000000,0.000000,0.000000,6.302353,13.734352,0.000000,42.236050,335.979562,13.434350,7.103775,95.045610,17.125303,5.80,0,0,0,0,0

15,03:30-03:45,0.000000,0.000000,0.000000,31.853621,0.000000,95.683500,0.758055,0.000000,40.050214,17.203313,0.000000,0.000000,0.000000,25.388312,56.627235,24.707606,10.203688,8.576721,0.000000,0.000000,0.000000,442.979134,1.276746,0.000000,6.809476,15.846444,0.000000,88.918000,9.751018,330.117837,0.000000,36.278544,0.000000,0.000000,0.000000,119.522827,21.051336,0.000000,0.000000,0.000000,0.000000,0.000000,6.302353,13.734352,0.000000,42.236050,335.979562,13.434350,7.103775,95.045610,18.372479,5.80,0,0,0,0,0

16,03:45-04:00,0.000000,0.000000,0.000000,31.853621,0.000000,95.683500,0.758055,0.000000,40.050214,17.203313,0.000000,0.000000,0.000000,25.388312,56.627235,24.707606,10.203688,8.576721,0.000000,0.000000,0.000000,442.979134,1.276746,0.000000,6.809476,15.846444,0.000000,88.918000,9.751018,330.117837,0.000000,36.278544,0.000000,0.000000,0.000000,119.522827,21.051336,0.000000,0.000000,0.000000,0.000000,0.000000,6.302353,13.734352,0.000000,42.236050,335.979562,13.434350,7.103775,95.045610,19.330005,5.80,0,0,0,0,0

17,04:00-04:15,0.000000,0.000000,0.000000,31.853621,0.000000,95.683500,0.758055,0.000000,40.050214,17.203313,0.000000,0.000000,0.000000,25.388312,56.627235,24.707606,10.203688,8.576721,0.000000,0.000000,0.000000,442.979134,1.276746,0.000000,6.809476,15.846444,0.000000,88.918000,9.751018,330.117837,0.000000,12.804192,0.000000,0.000000,0.000000,119.522827,21.051336,0.000000,0.000000,0.000000,0.000000,0.000000,6.302353,13.734352,0.000000,42.236050,335.979562,13.434350,7.103775,95.045610,19.330005,5.80,0,0,0,0,0

18,04:15-04:30,0.000000,0.000000,0.000000,31.853621,0.000000,95.683500,0.758055,0.000000,40.050214,17.203313,0.000000,0.000000,0.000000,25.388312,56.627235,24.707606,10.203688,8.576721,0.000000,0.000000,0.000000,442.979134,1.276746,0.000000,6.809476,15.846444,0.000000,88.918000,9.751018,330.117837,0.000000,12.804192,0.000000,0.000000,0.000000,119.522827,21.051336,0.000000,0.000000,0.000000,0.000000,0.000000,6.302353,13.734352,0.000000,42.236050,335.979562,13.434350,7.103775,95.045610,19.330005,5.80,0,0,0,0,0

19,04:30-04:45,0.000000,0.000000,0.000000,31.853621,0.000000,95.683500,0.758055,0.000000,40.050214,17.203313,0.000000,0.000000,0.000000,25.388312,56.627235,24.707606,10.203688,8.576721,0.000000,0.000000,0.000000,442.979134,1.276746,0.000000,6.809476,15.846444,0.000000,88.918000,9.751018,330.117837,0.000000,17.072256,0.000000,0.000000,0.000000,119.522827,21.051336,0.000000,0.000000,0.000000,0.000000,0.000000,6.302353,13.734352,0.000000,42.236050,335.979562,13.434350,7.103775,95.045610,19.330005,5.80,0,0,0,0,0

20,04:45-05:00,0.000000,0.000000,0.000000,31.853621,0.000000,99.405455,0.758055,0.000000,40.050214,17.203313,0.000000,0.000000,0.000000,25.388312,56.627235,24.707606,10.203688,8.576721,0.000000,0.000000,0.000000,442.979134,1.276746,0.000000,6.809476,15.846444,0.000000,88.918000,9.751018,330.117837,0.000000,17.072256,0.000000,0.000000,0.000000,119.522827,21.051336,0.000000,0.000000,0.000000,0.000000,0.000000,6.302353,13.734352,0.000000,42.236050,335.979562,13.434350,7.103775,95.045610,19.330005,5.80,0,0,0,0,0

21,05:00-05:15,0.000000,0.000000,0.000000,31.853621,0.000000,100.032750,0.758055,0.000000,40.050214,25.506032,0.000000,0.000000,0.000000,25.388312,56.627235,24.707606,10.203688,8.576721,0.000000,0.000000,0.000000,446.523000,1.276746,0.000000,6.809476,23.635564,12.625776,88.918000,11.701222,330.117837,0.000000,17.072256,0.000000,0.000000,0.000000,119.522827,21.051336,0.000000,0.000000,0.000000,0.000000,0.000000,6.302353,19.315502,0.000000,42.236050,335.979562,13.434350,7.103775,95.045610,19.330005,34.22,0,0,0,0,0

22,05:15-05:30,0.000000,0.000000,0.000000,31.853621,15.039706,100.032750,0.758055,0.000000,40.050214,25.506032,0.000000,0.000000,0.000000,25.388312,56.627235,24.707606,15.274612,8.576721,0.000000,0.000000,0.000000,446.523000,1.276746,0.000000,6.809476,23.635564,12.625776,88.918000,11.701222,330.117837,0.000000,17.072256,0.000000,0.000000,0.000000,119.522827,41.187398,0.000000,0.000000,0.000000,0.000000,0.000000,6.302353,19.315502,0.000000,42.236050,335.979562,13.434350,7.103775,95.045610,19.330005,62.82,0,0,0,0,0

23,05:30-05:45,0.000000,0.000000,0.000000,31.853621,30.079413,100.032750,0.758055,0.000000,40.050214,25.506032,0.000000,0.000000,0.000000,25.388312,56.627235,24.707606,15.274612,8.576721,0.000000,0.000000,0.000000,446.523000,8.809551,0.000000,6.809476,23.635564,12.625776,88.918000,11.701222,330.117837,0.000000,17.072256,0.000000,0.000000,3.075886,119.522827,70.659269,0.000000,8.398885,0.000000,0.000000,0.000000,1.063150,19.315502,0.000000,42.236050,335.979562,13.434350,7.103775,95.045610,19.330005,65.72,0,0,0,0,0

24,05:45-06:00,0.000000,0.000000,0.000000,31.853621,45.119120,100.032750,0.758055,0.000000,40.050214,25.506032,0.000000,0.000000,0.000000,25.388312,56.627235,24.707606,15.274612,8.576721,0.000000,0.000000,0.000000,446.523000,8.809551,9.353632,6.809476,23.635564,12.625776,88.918000,11.701222,330.117837,0.000000,17.072256,0.000000,0.000000,6.151772,119.522827,86.951172,0.000000,8.398885,0.000000,0.000000,0.000000,1.063150,19.315502,0.000000,42.236050,335.979562,13.434350,7.103775,95.045610,19.330005,67.66,0,0,0,0,0

25,06:00-06:15,0.000000,0.000000,0.000000,47.780431,60.158826,100.032750,0.758055,0.000000,40.050214,25.506032,0.000000,0.000000,0.000000,25.388312,56.627235,24.707606,15.274612,8.576721,0.000000,0.000000,0.000000,446.523000,17.619102,18.707265,6.809476,23.635564,25.380387,88.918000,11.701222,330.117837,0.000000,17.072256,0.000000,0.000000,31.605346,119.522827,109.833060,0.000000,27.105492,0.000000,0.000000,0.000000,3.189450,19.315502,0.000000,42.236050,335.979562,13.434350,7.103775,95.045610,19.330005,75.39,0,0,0,0,0

26,06:15-06:30,0.000000,0.000000,0.000000,47.780431,60.158826,100.032750,0.758055,0.000000,40.050214,25.506032,0.000000,0.000000,0.000000,25.388312,56.627235,24.707606,15.274612,25.730163,0.000000,0.000000,0.000000,446.523000,35.319915,28.089204,6.809476,23.635564,38.186531,88.918000,11.701222,330.117837,0.000000,17.072256,0.000000,0.000000,31.605346,119.522827,135.643829,0.000000,40.696416,0.000000,0.000000,0.000000,18.907060,19.315502,0.000000,42.236050,335.979562,13.434350,7.103775,95.045610,19.330005,72.49,0,0,0,0,0

27,06:30-06:45,0.000000,0.000000,0.000000,47.780431,60.158826,100.032750,0.758055,0.000000,40.050214,25.506032,0.000000,0.000000,0.000000,25.388312,56.627235,24.707606,15.274612,25.730163,0.000000,0.000000,0.000000,446.523000,35.319915,28.089204,6.809476,23.635564,38.186531,88.918000,11.701222,330.117837,0.000000,36.278544,0.000000,0.000000,31.605346,119.522827,135.643829,0.000000,40.696416,0.000000,0.000000,0.000000,18.907060,19.315502,0.000000,42.236050,335.979562,13.434350,7.103775,95.045610,19.330005,72.49,0,0,0,0,0

28,06:45-07:00,0.000000,0.000000,0.000000,47.780431,60.158826,100.032750,0.758055,0.000000,40.050214,25.506032,0.000000,0.000000,0.000000,25.388312,56.627235,24.707606,15.274612,25.730163,0.000000,0.000000,0.000000,446.523000,35.319915,28.089204,6.809476,23.635564,38.186531,88.918000,11.701222,330.117837,0.000000,36.278544,0.000000,0.000000,31.605346,119.522827,135.643829,0.000000,40.696416,0.000000,0.000000,0.000000,18.907060,19.315502,0.000000,42.236050,335.979562,13.434350,7.103775,95.045610,19.330005,75.39,0,0,0,0,0

29,07:00-07:15,0.000000,0.000000,0.000000,47.780431,60.158826,100.032750,0.758055,0.000000,40.050214,25.506032,0.000000,0.000000,0.000000,25.388312,56.627235,24.707606,15.274612,25.730163,0.000000,0.000000,0.000000,446.523000,35.319915,28.089204,6.809476,23.635564,38.186531,88.918000,14.301494,330.117837,0.000000,17.072256,0.000000,0.000000,15.802673,119.522827,135.643829,0.000000,40.696416,0.000000,0.000000,0.000000,18.907060,19.315502,0.000000,42.236050,335.979562,13.434350,7.103775,95.045610,19.330005,72.49,0,0,0,0,0

30,07:15-07:30,0.000000,0.000000,0.000000,31.784180,45.119120,100.032750,0.758055,0.000000,40.050214,25.506032,0.000000,0.000000,0.000000,25.388312,56.627235,24.707606,15.274612,8.576721,0.000000,0.000000,0.000000,446.523000,17.619102,9.353632,6.809476,23.635564,38.186531,88.918000,14.301494,330.117837,0.000000,17.072256,0.000000,0.000000,15.802673,119.522827,109.833060,0.000000,19.851910,0.000000,0.000000,0.000000,6.302353,19.315502,0.000000,42.236050,335.979562,13.434350,7.103775,95.045610,19.330005,73.45,0,0,0,0,0

31,07:30-07:45,0.000000,0.000000,0.000000,31.784180,30.079413,100.032750,0.758055,0.000000,40.050214,25.506032,0.000000,0.000000,0.000000,25.388312,56.627235,12.915340,15.274612,8.576721,0.000000,0.000000,0.000000,446.523000,8.809551,0.000000,6.809476,23.635564,25.380387,88.918000,14.301494,330.117837,0.000000,17.072256,0.000000,0.000000,3.075886,119.522827,90.429219,0.000000,8.398885,0.000000,0.000000,0.000000,6.302353,19.315502,0.000000,42.236050,335.979562,13.434350,7.103775,95.045610,19.330005,59.07,0,0,0,0,0

32,07:45:08:00,0.000000,0.000000,0.000000,15.926810,16.318386,100.032750,0.758055,0.000000,40.050214,25.506032,0.000000,0.000000,0.000000,25.388312,56.627235,12.915340,15.274612,8.576721,0.000000,0.000000,0.000000,446.523000,8.809551,0.000000,6.809476,23.635564,11.595100,88.918000,14.301494,330.117837,0.000000,17.072256,0.000000,0.000000,0.000000,119.522827,60.225128,0.000000,0.000000,0.000000,0.000000,0.000000,6.302353,19.315502,0.000000,42.236050,335.979562,13.434350,7.103775,95.045610,19.330005,9.66,0,0,0,0,0

33,08:00-08:15,0.000000,0.000000,0.000000,15.926810,0.000000,100.032750,0.758055,0.000000,40.050214,25.506032,0.000000,0.000000,0.000000,25.388312,56.627235,12.915340,15.274612,8.576721,0.000000,0.000000,0.000000,446.523000,8.809551,0.000000,6.809476,23.635564,11.595100,88.918000,30.828820,330.117837,0.000000,17.072256,0.000000,0.000000,0.000000,119.522827,18.305510,0.000000,0.000000,0.000000,0.000000,0.000000,6.302353,19.315502,0.000000,42.236050,335.979562,13.434350,7.103775,95.045610,19.330005,14.50,0,0,0,0,0

34,08:15-08:30,0.000000,0.000000,0.000000,15.926810,0.000000,100.032750,0.758055,0.000000,40.050214,25.506032,0.000000,0.000000,0.000000,25.388312,56.627235,12.915340,15.274612,8.576721,0.000000,0.000000,0.000000,446.523000,8.809551,0.000000,6.809476,23.635564,11.595100,88.918000,30.828820,330.117837,0.000000,17.072256,0.000000,0.000000,0.000000,119.522827,18.305510,0.000000,0.000000,0.000000,0.000000,0.000000,6.302353,19.315502,0.000000,42.236050,335.979562,13.434350,7.103775,95.045610,19.330005,19.33,0,0,0,0,0

35,08:30-08:45,0.000000,0.000000,0.000000,15.926810,0.000000,100.032750,0.758055,0.000000,40.050214,25.290406,0.000000,0.000000,0.000000,25.388312,56.627235,12.915340,15.274612,8.576721,0.000000,0.000000,0.000000,446.523000,8.809551,0.000000,6.809476,23.635564,11.595100,88.918000,30.828820,330.117837,0.000000,17.072256,0.000000,0.000000,0.000000,119.522827,18.305510,0.000000,0.000000,0.000000,0.000000,0.000000,6.302353,19.158446,0.000000,42.236050,335.979562,13.434350,7.103775,95.045610,19.330005,29.00,0,0,0,0,0

36,08:45:09:00,0.000000,0.000000,0.000000,15.926810,0.000000,100.032750,0.758055,0.000000,40.050214,21.546764,0.000000,0.000000,0.000000,25.388312,56.627235,12.915340,15.274612,8.576721,0.000000,0.000000,0.000000,369.982579,0.000000,0.000000,6.809476,23.635564,11.595100,88.918000,30.828820,330.117837,0.000000,36.278544,0.000000,0.000000,0.000000,119.522827,18.305510,0.000000,0.000000,0.000000,0.000000,0.000000,6.302353,16.292387,0.000000,42.236050,335.979562,13.434350,7.103775,95.045610,19.330005,39.63,0,0,0,0,0

37,09:00:09:15,0.000000,0.000000,0.000000,15.926810,0.000000,100.032750,0.758055,0.000000,40.050214,21.546764,0.000000,0.000000,0.000000,25.388312,56.627235,12.915340,15.274612,8.576721,0.000000,0.000000,0.000000,358.384579,0.000000,0.000000,6.809476,23.635564,11.595100,88.918000,30.828820,330.117837,0.000000,36.278544,0.000000,0.000000,0.000000,119.522827,18.305510,0.000000,0.000000,0.000000,0.000000,0.000000,6.302353,16.292387,0.000000,42.236050,335.979562,13.434350,7.103775,95.045610,19.330005,25.93,0,0,0,0,0

38,09:15-09:30,0.000000,0.000000,0.000000,15.926810,0.000000,100.032750,0.758055,0.000000,40.050214,21.546764,0.000000,0.000000,0.000000,25.388312,56.627235,12.915340,10.203688,8.576721,0.000000,0.000000,0.000000,358.384579,0.000000,0.000000,6.809476,23.635564,11.595100,88.918000,30.828820,330.117837,0.000000,17.072256,0.000000,0.000000,0.000000,119.522827,18.305510,0.000000,0.000000,0.000000,0.000000,0.000000,6.302353,16.292387,0.000000,42.236050,335.979562,13.434350,7.103775,95.045610,19.330005,29.96,0,0,0,0,0

39,09:30-09:45,0.000000,0.000000,0.000000,15.926810,0.000000,100.032750,0.758055,0.000000,40.050214,21.546764,0.000000,0.000000,0.000000,25.388312,56.627235,12.915340,5.101844,8.576721,0.000000,0.000000,0.000000,358.384579,0.000000,0.000000,6.809476,23.635564,11.595100,88.918000,11.701222,330.117837,0.000000,17.072256,0.000000,0.000000,0.000000,119.522827,18.305510,0.000000,0.000000,0.000000,0.000000,0.000000,6.302353,16.292387,0.000000,42.236050,335.979562,13.434350,7.103775,95.045610,19.330005,36.73,0,0,0,0,0

40,09:45-10:00,0.000000,0.000000,0.000000,15.926810,0.000000,100.032750,0.758055,0.000000,40.050214,21.546764,0.000000,0.000000,0.000000,25.388312,56.627235,12.915340,5.101844,8.576721,0.000000,0.000000,0.000000,369.982579,0.000000,0.000000,6.809476,23.635564,11.595100,88.918000,11.701222,330.117837,0.000000,17.072256,0.000000,0.000000,0.000000,119.522827,18.305510,0.000000,0.000000,0.000000,0.000000,0.000000,6.302353,16.292387,0.000000,42.236050,335.979562,13.434350,7.103775,95.045610,19.330005,43.49,0,0,0,0,0

41,10:00-10:15,0.000000,0.000000,0.000000,15.926810,0.000000,100.032750,0.758055,0.000000,40.050214,21.546764,0.000000,0.000000,0.000000,25.388312,56.627235,38.746018,0.000000,8.576721,0.000000,0.000000,0.000000,387.814601,0.000000,0.000000,6.809476,23.635564,11.595100,88.918000,11.701222,330.117837,0.000000,17.072256,0.000000,0.000000,0.000000,119.522827,18.305510,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.292387,0.000000,42.236050,335.979562,13.434350,7.103775,95.045610,19.330005,42.53,0,0,0,0,0

42,10:15-10:30,0.000000,0.000000,0.000000,15.926810,0.000000,100.032750,0.758055,0.000000,40.050214,21.546764,0.000000,0.000000,0.000000,25.388312,56.627235,38.746018,0.000000,8.576721,0.000000,0.000000,0.000000,389.312579,0.000000,0.000000,6.809476,23.635564,11.595100,88.918000,11.701222,330.117837,0.000000,17.072256,0.000000,0.000000,0.000000,119.522827,18.305510,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.292387,0.000000,42.236050,335.979562,13.434350,7.103775,95.045610,19.330005,45.43,0,0,0,0,0

43,10:30-10:45,0.000000,0.000000,0.000000,15.926810,0.000000,100.032750,0.758055,0.000000,40.050214,21.546764,0.000000,0.000000,0.000000,25.388312,56.627235,38.746018,0.000000,8.576721,0.000000,0.000000,0.000000,389.312579,0.000000,0.000000,6.809476,23.635564,11.595100,88.918000,11.701222,330.117837,0.000000,17.072256,0.000000,0.000000,0.000000,119.522827,18.305510,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.292387,0.000000,42.236050,335.979562,13.434350,7.103775,95.045610,19.330005,47.36,0,0,0,0,0

44,10:45-11:00,0.000000,0.000000,0.000000,15.926810,0.000000,100.032750,0.758055,0.000000,40.050214,21.546764,0.000000,0.000000,0.000000,25.388312,56.627235,24.707606,0.000000,8.576721,0.000000,0.000000,0.000000,389.312579,0.000000,0.000000,6.809476,23.635564,11.595100,88.918000,11.701222,330.117837,0.000000,17.072256,0.000000,0.000000,0.000000,119.522827,18.305510,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.292387,0.000000,42.236050,335.979562,13.434350,7.103775,95.045610,19.330005,48.32,0,0,0,0,0

45,11:00-11:15,0.000000,0.000000,0.000000,15.926810,0.000000,100.032750,0.758055,0.000000,40.050214,21.546764,0.000000,0.000000,0.000000,25.388312,56.627235,24.707606,0.000000,8.576721,0.000000,0.000000,0.000000,389.312579,0.000000,0.000000,8.418988,23.635564,0.000000,88.918000,11.701222,330.117837,0.000000,36.278544,0.000000,0.000000,0.000000,119.522827,18.305510,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.292387,0.000000,42.236050,335.979562,13.434350,7.103775,95.045610,19.330005,49.29,0,0,0,0,0

46,11:15-11:30,0.000000,0.000000,0.000000,15.926810,0.000000,100.032750,0.758055,0.000000,40.050214,13.244046,0.000000,0.000000,0.000000,25.388312,56.627235,24.707606,0.000000,8.576721,0.000000,0.000000,0.000000,385.768713,0.000000,0.000000,8.418988,15.846444,0.000000,88.918000,11.701222,330.117837,0.000000,36.278544,0.000000,0.000000,0.000000,119.522827,18.305510,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.706404,0.000000,42.236050,335.979562,13.434350,7.103775,95.045610,19.330005,49.29,0,0,0,0,0

