Time,Block,NR/2023/15402/F,NR/2023/12053/A,NR/2023/12052/A,WR/2023/18544/C,NR/2023/15057/F,NR/2023/14745/A,NR/2023/12591/A,NR/2023/16565/C,NR/2023/13635/A,NR/2023/12592/A,NR/2023/14895/A,ER/2023/10334/C,NR/2023/12422/A,NR/2023/16531/D,NR/2023/16563/C,NR/2023/16562/C,NR/2023/14746/A,NR/2023/15309/F,NR/2023/16554/D,NR/2023/16564/C,NR/2023/12347/A,NR/2023/12431/A,NR/2023/16574/C,NR/2023/14898/A,NR/2023/12168/A,NR/2023/12167/A,NR/2023/13862/A,NR/2023/16190/F,NR/2023/16552/D,NR/2023/14737/A,NR/2023/12148/A,NR/2023/16561/C,Total
11,02:30-02:45,0.000000,36.500000,63.120000,50.000000,0.580000,24.180000,50.060000,33.26,23.850000,100.120000,95.760000,40.000000,38.010000,72.550000,72.550000,12.930000,88.700000,4.840000,0.000000,0.000000,98.660000,125.110000,72.550000,77.380000,46.430000,24.180000,23.150000,184.340000,0,62.870000,22.250000,5.040000,1548.97

12,02:45-03:00,0.000000,36.500000,63.120000,50.000000,0.580000,24.180000,50.060000,32.28,23.850000,100.120000,95.760000,40.000000,38.010000,72.550000,72.550000,12.930000,88.700000,4.840000,0.000000,0.000000,98.660000,125.110000,72.550000,77.380000,46.430000,24.180000,23.150000,184.340000,0,62.870000,22.250000,5.040000,1547.99

13,03:00-03:15,0.000000,0.000000,63.120000,50.000000,0.530000,24.180000,50.060000,31.3,23.850000,100.120000,95.760000,40.000000,38.010000,72.550000,72.550000,12.840000,88.700000,4.840000,0.000000,0.000000,98.660000,125.110000,72.550000,77.380000,46.430000,24.180000,0.000000,184.340000,0,62.870000,22.250000,5.040000,1487.22

14,03:15-03:30,0.000000,0.000000,63.120000,50.000000,0.530000,24.180000,50.060000,30.32,23.850000,100.120000,95.760000,40.000000,38.010000,72.550000,72.550000,12.840000,88.700000,4.840000,0.000000,0.000000,98.660000,125.110000,72.550000,77.380000,46.430000,24.180000,0.000000,184.340000,0,62.870000,22.250000,5.040000,1486.24

15,03:30-03:45,0.000000,0.000000,63.120000,50.000000,0.530000,24.180000,50.060000,30.32,23.850000,100.120000,95.760000,40.000000,38.010000,72.550000,72.550000,12.840000,88.700000,4.840000,0.000000,0.000000,98.660000,125.110000,72.550000,77.380000,46.430000,24.180000,0.000000,184.340000,0,62.870000,22.250000,5.040000,1486.24

16,03:45-04:00,0.000000,0.000000,63.120000,50.000000,0.530000,24.180000,50.060000,30.32,23.850000,100.120000,95.760000,40.000000,38.010000,72.550000,72.550000,12.840000,88.700000,4.840000,0.000000,0.000000,98.660000,125.110000,72.550000,77.380000,46.430000,24.180000,0.000000,184.340000,0,62.870000,22.250000,5.040000,1486.24

17,04:00-04:15,0.000000,0.000000,63.120000,50.000000,0.530000,24.180000,50.060000,29.35,23.850000,100.120000,95.760000,40.000000,38.010000,72.550000,72.550000,12.740000,88.700000,4.840000,0.000000,0.000000,98.660000,125.110000,72.550000,77.380000,46.430000,24.180000,0.000000,184.340000,0,62.870000,22.250000,5.040000,1485.17

18,04:15-04:30,0.000000,0.000000,63.120000,50.000000,0.530000,24.180000,50.060000,29.35,23.850000,100.120000,95.760000,40.000000,38.010000,72.550000,72.550000,12.740000,88.700000,4.840000,0.000000,0.000000,98.660000,125.110000,72.550000,77.380000,46.430000,24.180000,0.000000,184.340000,0,62.870000,22.250000,5.040000,1485.17

19,04:30-04:45,0.000000,0.000000,63.120000,50.000000,0.530000,24.180000,50.060000,29.35,23.850000,100.120000,95.760000,40.000000,38.010000,72.550000,72.550000,12.740000,88.700000,4.840000,0.000000,0.000000,98.660000,125.110000,72.550000,77.380000,46.430000,24.180000,0.000000,184.340000,0,62.870000,22.250000,5.040000,1485.17

20,04:45-05:00,0.000000,0.000000,63.120000,50.000000,0.530000,24.180000,50.060000,28.37,23.850000,100.120000,95.760000,40.000000,38.010000,72.550000,72.550000,12.740000,88.700000,4.840000,0.000000,0.000000,98.660000,125.110000,72.550000,77.380000,46.430000,24.180000,0.000000,184.340000,0,62.870000,22.250000,5.040000,1484.19

21,05:00-05:15,0.000000,0.000000,63.120000,50.000000,0.530000,24.180000,50.060000,35.22,23.850000,100.120000,95.760000,40.000000,38.010000,72.550000,72.550000,12.650000,88.700000,4.840000,0.000000,0.000000,0.000000,125.110000,72.550000,77.380000,46.430000,24.180000,0.000000,184.340000,0,62.870000,22.250000,5.040000,1392.29

22,05:15-05:30,0.000000,0.000000,63.120000,50.000000,0.530000,24.180000,50.060000,34.24,23.850000,100.120000,95.760000,40.000000,38.010000,72.550000,72.550000,12.650000,88.700000,4.840000,0.000000,0.000000,0.000000,125.110000,72.550000,77.380000,46.430000,24.180000,0.000000,184.340000,0,62.870000,22.250000,5.040000,1391.31

23,05:30-05:45,0.000000,0.000000,63.120000,50.000000,0.530000,24.180000,50.060000,34.24,23.850000,100.120000,95.760000,40.000000,38.010000,72.550000,72.550000,12.650000,88.700000,4.840000,0.000000,0.000000,0.000000,125.110000,72.550000,77.380000,46.430000,24.180000,0.000000,184.340000,0,62.870000,22.250000,5.040000,1391.31

24,05:45-06:00,0.000000,0.000000,63.120000,50.000000,0.530000,24.180000,50.060000,34.24,23.850000,100.120000,95.760000,40.000000,38.010000,72.550000,72.550000,12.650000,88.700000,4.840000,0.000000,0.000000,0.000000,125.110000,72.550000,77.380000,46.430000,24.180000,0.000000,184.340000,0,62.870000,22.250000,5.040000,1391.31

25,06:00-06:15,0.000000,0.000000,63.120000,50.000000,0.680000,24.180000,50.060000,34.24,23.850000,100.120000,95.760000,40.000000,0.000000,72.550000,72.550000,12.560000,0.000000,4.840000,0.000000,0.000000,0.000000,125.110000,72.550000,77.380000,46.430000,24.180000,0.000000,184.340000,0,62.870000,22.250000,5.040000,1264.66

26,06:15-06:30,0.000000,0.000000,63.120000,50.000000,0.680000,24.180000,50.060000,33.26,23.850000,100.120000,95.760000,40.000000,0.000000,72.550000,72.550000,12.560000,0.000000,4.840000,0.000000,0.000000,0.000000,125.110000,72.550000,77.380000,46.430000,24.180000,0.000000,184.340000,0,62.870000,22.250000,5.040000,1263.68

27,06:30-06:45,0.000000,0.000000,63.120000,50.000000,0.680000,24.180000,50.060000,32.28,23.850000,100.120000,95.760000,40.000000,0.000000,72.550000,72.550000,12.560000,0.000000,4.840000,0.000000,0.000000,0.000000,125.110000,72.550000,77.380000,46.430000,24.180000,0.000000,184.340000,0.77,62.870000,22.250000,5.040000,1263.47

28,06:45-07:00,0.000000,0.000000,63.120000,50.000000,0.680000,24.180000,50.060000,31.3,23.850000,100.120000,95.760000,40.000000,0.000000,72.550000,72.550000,12.560000,0.000000,4.840000,0.000000,0.000000,0.000000,125.110000,72.550000,77.380000,46.430000,24.180000,0.000000,184.340000,1.06,62.870000,22.250000,5.040000,1262.78

29,07:00-07:15,0.000000,0.000000,63.120000,50.000000,0.680000,24.180000,50.060000,30.32,23.850000,100.120000,95.760000,40.000000,0.000000,72.550000,72.550000,12.560000,0.000000,4.840000,0.000000,0.000000,0.000000,125.110000,72.550000,77.380000,46.430000,24.180000,0.000000,184.340000,1.74,62.870000,22.250000,5.040000,1262.48

30,07:15-07:30,0.000000,0.000000,63.120000,50.000000,0.680000,24.180000,50.060000,29.35,23.850000,100.120000,95.760000,40.000000,0.000000,72.550000,72.550000,12.560000,0.000000,4.840000,0.000000,0.000000,0.000000,125.110000,72.550000,77.380000,46.430000,24.180000,0.000000,184.340000,2.03,62.870000,22.250000,5.040000,1261.8

31,07:30-07:45,0.000000,0.000000,63.120000,50.000000,0.680000,24.180000,50.060000,29.35,23.850000,100.120000,95.760000,40.000000,0.000000,72.550000,72.550000,12.560000,0.000000,4.840000,0.000000,0.000000,0.000000,125.110000,72.550000,77.380000,46.430000,24.180000,0.000000,184.340000,2.9,62.870000,22.250000,5.040000,1262.67

32,07:45:08:00,0.000000,0.000000,63.120000,50.000000,0.680000,24.180000,50.060000,29.35,23.850000,100.120000,95.760000,40.000000,0.000000,72.550000,72.550000,12.560000,0.000000,4.840000,0.000000,0.000000,0.000000,125.110000,72.550000,77.380000,46.430000,24.180000,0.000000,184.340000,3.48,62.870000,22.250000,5.040000,1263.25

33,08:00-08:15,0.000000,0.000000,63.120000,50.000000,0.970000,24.180000,50.060000,23.48,23.850000,100.120000,95.760000,40.000000,0.000000,72.550000,72.550000,12.470000,0.000000,4.840000,0.000000,0.000000,0.000000,125.110000,72.550000,77.380000,46.430000,24.180000,0.000000,184.340000,3.58,62.870000,22.250000,5.040000,1257.68

34,08:15-08:30,0.000000,0.000000,63.120000,50.000000,0.970000,24.180000,50.060000,23.48,23.850000,100.120000,95.760000,40.000000,0.000000,72.550000,72.550000,12.470000,0.000000,4.840000,0.000000,0.000000,0.000000,125.110000,72.550000,77.380000,46.430000,24.180000,0.000000,184.340000,3.68,62.870000,22.250000,5.040000,1257.78

35,08:30-08:45,0.000000,0.000000,63.120000,50.000000,0.970000,24.180000,50.060000,23.48,23.850000,100.120000,95.760000,40.000000,0.000000,72.550000,72.550000,12.470000,0.000000,4.840000,0.000000,0.000000,0.000000,125.110000,72.550000,77.380000,46.430000,24.180000,0.000000,184.340000,3.77,62.870000,22.250000,5.040000,1257.87

36,08:45:09:00,0.000000,0.000000,63.120000,50.000000,0.970000,24.180000,50.060000,23.48,23.850000,100.120000,95.760000,40.000000,0.000000,72.550000,72.550000,12.470000,0.000000,4.840000,0.000000,0.000000,0.000000,125.110000,72.550000,77.380000,46.430000,24.180000,0.000000,184.340000,3.97,62.870000,22.250000,5.040000,1258.07

37,09:00:09:15,6.770000,0.000000,63.120000,50.000000,0.970000,24.180000,50.060000,23.48,23.850000,100.120000,95.760000,40.000000,0.000000,72.550000,72.550000,12.370000,0.000000,4.840000,17.410000,0.000000,0.000000,125.110000,72.550000,77.380000,46.430000,24.180000,0.000000,184.340000,4.06,62.870000,22.250000,11.090000,1288.29

38,09:15-09:30,6.770000,0.000000,63.120000,50.000000,0.970000,24.180000,50.060000,23.48,23.850000,100.120000,95.760000,40.000000,0.000000,72.550000,72.550000,12.370000,0.000000,4.840000,17.410000,0.000000,0.000000,125.110000,72.550000,77.380000,46.430000,24.180000,0.000000,184.340000,4.26,62.870000,22.250000,11.090000,1288.49

39,09:30-09:45,6.770000,0.000000,63.120000,50.000000,0.970000,24.180000,50.060000,23.48,23.850000,100.120000,95.760000,40.000000,0.000000,72.550000,72.550000,12.370000,0.000000,4.840000,17.410000,0.000000,0.000000,125.110000,72.550000,77.380000,46.430000,24.180000,0.000000,184.340000,4.35,62.870000,22.250000,11.090000,1288.58

40,09:45-10:00,6.770000,0.000000,63.120000,50.000000,0.970000,24.180000,50.060000,23.48,23.850000,100.120000,95.760000,40.000000,0.000000,72.550000,72.550000,12.370000,0.000000,4.840000,17.410000,0.000000,0.000000,125.110000,72.550000,77.380000,46.430000,24.180000,0.000000,184.340000,4.45,62.870000,22.250000,11.090000,1288.68

41,10:00-10:15,6.770000,0.000000,63.120000,50.000000,0.970000,24.180000,50.060000,23.48,23.850000,100.120000,95.760000,40.000000,0.000000,72.550000,72.550000,12.280000,0.000000,4.840000,17.410000,0.000000,90.930000,125.110000,72.550000,77.380000,46.430000,24.180000,0.000000,184.340000,4.64,62.870000,22.250000,11.090000,1379.71

42,10:15-10:30,6.770000,0.000000,63.120000,50.000000,0.970000,24.180000,50.060000,23.48,23.850000,100.120000,95.760000,40.000000,0.000000,72.550000,72.550000,12.280000,0.000000,4.840000,17.410000,0.000000,90.930000,125.110000,72.550000,77.380000,46.430000,24.180000,0.000000,184.340000,4.84,62.870000,22.250000,11.090000,1379.91

43,10:30-10:45,6.770000,0.000000,63.120000,50.000000,0.970000,24.180000,50.060000,23.48,23.850000,100.120000,95.760000,40.000000,0.000000,72.550000,72.550000,12.280000,0.000000,4.840000,17.410000,0.000000,90.930000,125.110000,72.550000,77.380000,46.430000,24.180000,0.000000,184.340000,5.03,62.870000,22.250000,11.090000,1380.1

44,10:45-11:00,6.770000,0.000000,63.120000,50.000000,0.970000,24.180000,50.060000,23.48,23.850000,100.120000,95.760000,40.000000,0.000000,72.550000,72.550000,12.280000,0.000000,4.840000,17.410000,0.000000,90.930000,125.110000,72.550000,77.380000,46.430000,24.180000,0.000000,184.340000,5.32,62.870000,22.250000,11.090000,1380.39

45,11:00-11:15,6.770000,0.000000,63.120000,50.000000,0.970000,24.180000,50.060000,23.48,23.850000,100.120000,95.760000,40.000000,0.000000,72.550000,72.550000,12.280000,0.000000,4.840000,17.410000,0.000000,90.930000,125.110000,72.550000,77.380000,46.430000,24.180000,0.000000,184.340000,5.61,62.870000,22.250000,11.090000,1380.68

46,11:15-11:30,6.770000,0.000000,63.120000,50.000000,0.970000,24.180000,50.060000,23.48,23.850000,100.120000,95.760000,40.000000,0.000000,72.550000,72.550000,12.280000,0.000000,4.840000,17.410000,0.000000,90.930000,125.110000,72.550000,77.380000,46.430000,24.180000,0.000000,184.340000,5.8,62.870000,22.250000,11.090000,1380.87

47,11:30-11:45,6.770000,0.000000,63.120000,50.000000,0.970000,24.180000,50.060000,26.41,23.850000,100.120000,95.760000,40.000000,0.000000,72.550000,72.550000,12.280000,0.000000,4.840000,17.410000,0.000000,90.930000,125.110000,72.550000,77.380000,46.430000,24.180000,0.000000,184.340000,6.19,62.870000,22.250000,11.090000,1384.19

48,11:45-12:00,6.770000,0.000000,63.120000,50.000000,0.970000,24.180000,50.060000,26.41,23.850000,100.120000,95.760000,40.000000,0.000000,72.550000,72.550000,12.280000,0.000000,4.840000,17.410000,0.000000,90.930000,125.110000,72.550000,77.380000,46.430000,24.180000,0.000000,184.340000,6.58,62.870000,22.250000,11.090000,1384.58

49,12:00-12:15,6.770000,0.000000,63.120000,50.000000,0.970000,24.180000,50.060000,23.48,23.850000,100.120000,95.760000,40.000000,0.000000,72.550000,72.550000,12.280000,0.000000,4.840000,17.410000,0.000000,90.930000,125.110000,72.550000,77.380000,46.430000,24.180000,0.000000,184.340000,6.96,62.870000,22.250000,11.090000,1382.03

50,12:15-12:30,6.770000,0.000000,63.120000,50.000000,0.970000,24.180000,50.060000,23.48,23.850000,100.120000,95.760000,40.000000,0.000000,72.550000,72.550000,12.280000,0.000000,4.840000,17.410000,0.000000,90.930000,125.110000,72.550000,77.380000,46.430000,24.180000,0.000000,184.340000,7.25,62.870000,22.250000,11.090000,1382.32

51,12:30-12:45,6.770000,0.000000,63.120000,50.000000,0.970000,24.180000,50.060000,23.48,23.850000,100.120000,95.760000,40.000000,0.000000,72.550000,72.550000,12.280000,0.000000,4.840000,17.410000,0.000000,90.930000,125.110000,72.550000,77.380000,46.430000,24.180000,0.000000,184.340000,7.93,62.870000,22.250000,11.090000,1383

52,12:45-13:00,6.770000,0.000000,63.120000,50.000000,0.970000,24.180000,50.060000,23.48,23.850000,100.120000,95.760000,40.000000,0.000000,72.550000,72.550000,12.280000,0.000000,4.840000,17.410000,0.000000,90.930000,125.110000,72.550000,77.380000,46.430000,24.180000,0.000000,184.340000,8.51,62.870000,22.250000,11.090000,1383.58

53,13:00-13:15,6.770000,0.000000,63.120000,50.000000,0.970000,24.180000,50.060000,23.48,23.850000,100.120000,95.760000,40.000000,0.000000,72.550000,72.550000,12.280000,0.000000,4.840000,17.410000,0.000000,90.930000,125.110000,72.550000,77.380000,46.430000,24.180000,0.000000,184.340000,8.71,62.870000,22.250000,11.090000,1383.78

54,13:15-13:30,6.770000,0.000000,63.120000,50.000000,0.970000,24.180000,50.060000,23.48,23.850000,100.120000,95.760000,40.000000,0.000000,72.550000,72.550000,12.280000,0.000000,4.840000,17.410000,0.000000,90.930000,125.110000,72.550000,77.380000,46.430000,24.180000,0.000000,184.340000,9,62.870000,22.250000,11.090000,1384.07

55,13:30-13:45,6.770000,0.000000,63.120000,50.000000,0.970000,24.180000,50.060000,23.48,23.850000,100.120000,95.760000,40.000000,0.000000,72.550000,72.550000,12.280000,0.000000,4.840000,17.410000,0.000000,90.930000,125.110000,72.550000,77.380000,46.430000,24.180000,0.000000,184.340000,9.29,62.870000,22.250000,11.090000,1384.36

56,13:45-14:00,6.770000,0.000000,63.120000,50.000000,0.970000,24.180000,50.060000,23.48,23.850000,100.120000,95.760000,40.000000,0.000000,72.550000,72.550000,12.280000,0.000000,4.840000,17.410000,0.000000,90.930000,125.110000,72.550000,77.380000,46.430000,24.180000,0.000000,184.340000,9.09,62.870000,22.250000,11.090000,1384.16

57,14:00-14:15,6.770000,0.000000,63.120000,50.000000,0.970000,24.180000,50.060000,23.48,23.850000,100.120000,95.760000,40.000000,0.000000,72.550000,72.550000,12.280000,0.000000,4.840000,17.410000,0.000000,106.400000,125.110000,72.550000,77.380000,46.430000,24.180000,23.150000,184.340000,8.9,62.870000,22.250000,11.090000,1422.59

58,14:15-14:30,6.770000,0.000000,63.120000,50.000000,0.970000,24.180000,50.060000,26.41,23.850000,100.120000,95.760000,40.000000,0.000000,72.550000,72.550000,12.280000,0.000000,4.840000,17.410000,0.000000,106.400000,125.110000,72.550000,77.380000,46.430000,24.180000,23.150000,184.340000,8.51,62.870000,22.250000,11.090000,1425.13

59,14:30-14:45,6.770000,0.000000,63.120000,50.000000,0.970000,24.180000,50.060000,26.41,23.850000,100.120000,95.760000,40.000000,0.000000,72.550000,72.550000,12.280000,0.000000,4.840000,17.410000,0.000000,106.400000,125.110000,72.550000,77.380000,46.430000,24.180000,23.150000,184.340000,8.13,62.870000,22.250000,11.090000,1424.75

60,14:45-15:00,6.770000,0.000000,63.120000,50.000000,0.970000,24.180000,50.060000,26.41,23.850000,100.120000,95.760000,40.000000,0.000000,72.550000,72.550000,12.280000,0.000000,4.840000,17.410000,0.000000,106.400000,125.110000,72.550000,77.380000,46.430000,24.180000,23.150000,184.340000,7.54,62.870000,22.250000,11.090000,1424.16

61,15:00-15:15,6.770000,0.000000,63.120000,50.000000,0.920000,24.180000,50.060000,26.41,23.850000,100.120000,95.760000,40.000000,0.000000,72.550000,72.550000,12.370000,0.000000,4.840000,0.000000,0.000000,106.400000,125.110000,72.550000,77.380000,46.430000,24.180000,23.150000,184.340000,7.35,62.870000,22.250000,11.090000,1406.6

62,15:15-15:30,6.770000,0.000000,63.120000,50.000000,0.920000,24.180000,50.060000,26.41,23.850000,100.120000,95.760000,40.000000,0.000000,72.550000,72.550000,12.370000,0.000000,4.840000,0.000000,0.000000,106.400000,125.110000,72.550000,77.380000,46.430000,24.180000,23.150000,184.340000,6.77,62.870000,22.250000,11.090000,1406.02

63,15:30-15:45,6.770000,0.000000,63.120000,50.000000,0.920000,24.180000,50.060000,29.35,23.850000,100.120000,95.760000,40.000000,0.000000,72.550000,72.550000,12.370000,0.000000,4.840000,0.000000,0.000000,106.400000,125.110000,72.550000,77.380000,46.430000,24.180000,23.150000,184.340000,6.29,62.870000,22.250000,11.090000,1408.48

64,15:45-16:00,6.770000,0.000000,63.120000,50.000000,0.920000,24.180000,50.060000,30.32,23.850000,100.120000,95.760000,40.000000,0.000000,72.550000,72.550000,12.370000,0.000000,4.840000,0.000000,0.000000,106.400000,125.110000,72.550000,77.380000,46.430000,24.180000,23.150000,184.340000,5.61,62.870000,22.250000,11.090000,1408.77

65,16:00-16:15,6.770000,0.000000,63.120000,0.000000,0.820000,24.180000,50.060000,31.3,23.850000,100.120000,95.760000,40.000000,0.000000,72.550000,72.550000,12.470000,0.000000,4.840000,0.000000,0.000000,106.400000,125.110000,72.550000,77.380000,46.430000,24.180000,23.150000,184.340000,5.03,62.870000,22.250000,11.090000,1359.17

66,16:15-16:30,6.770000,0.000000,63.120000,0.000000,0.820000,24.180000,50.060000,32.28,23.850000,100.120000,95.760000,40.000000,0.000000,72.550000,72.550000,12.470000,0.000000,4.840000,0.000000,0.000000,106.400000,125.110000,72.550000,77.380000,46.430000,24.180000,23.150000,184.340000,4.35,62.870000,22.250000,11.090000,1359.47

67,16:30-16:45,6.770000,0.000000,63.120000,0.000000,0.820000,24.180000,50.060000,32.28,23.850000,100.120000,95.760000,40.000000,0.000000,72.550000,72.550000,12.470000,0.000000,4.840000,0.000000,0.000000,106.400000,125.110000,72.550000,77.380000,46.430000,24.180000,23.150000,184.340000,3.68,62.870000,22.250000,11.090000,1358.8

68,16:45-17:00,6.770000,0.000000,63.120000,0.000000,0.820000,24.180000,50.060000,32.28,23.850000,100.120000,95.760000,40.000000,0.000000,72.550000,72.550000,12.470000,0.000000,4.840000,0.000000,0.000000,106.400000,125.110000,72.550000,77.380000,46.430000,24.180000,23.150000,184.340000,3.1,62.870000,22.250000,11.090000,1358.22

69,17:00-17:15,0.000000,0.000000,63.120000,0.000000,0.820000,24.180000,50.060000,32.28,23.850000,100.120000,95.760000,0.000000,0.000000,72.550000,72.550000,12.650000,0.000000,4.840000,0.000000,0.000000,48.360000,125.110000,72.550000,77.380000,46.430000,24.180000,0.000000,184.340000,2.71,62.870000,22.250000,11.090000,1230.05

