Block,Time,URI,URI2,RIHAND2,RIHAND3,SEWA2,SINGRAULI,TANAKPUR,TEHRI,UNCHAHAR1,UNCHAHAR3,SALAL,SINGRAULI_HYDRO,UNCHAHAR2,UNCHAHAR4,TANDA2,NAPP,PARBATI3,RAMPUR,RAPPB,RIHAND1,CHAMERA1,CHAMERA2,DADRT2,DULHASTI,JHAJJAR,KISHANGANGA,KOTESHWR,KOLDAM,NJPC,RAPPC,CHAMERA3,DHAULIGNGA,BSIUL,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,NLCTS2EXP,NNTPP,SIMHST2,NTPL,RSTPSU1TO6,RSTPSU7,TALST2,SIMHST1,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,MAPS,KHSTPP-II,KHSTPP-I,FSTPP I & II,TALA,BRBCL,SASAN
24,05:45-06:00,28.704,22.371258,124.384996,123.980717,0,122.40709,11.529,64.382499,19.539504,27.63898,79.016,0,44.906625,3.094586,5.534085,49.768942,78.386778,6.745515,0,93.891075,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,53.049239,0,0,0,84.186452,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.414174,15.00135,348.975

25,06:00-06:15,28.704,22.371258,124.384996,123.980717,0,122.40709,11.529,64.382499,19.539504,27.63898,79.016,0,44.306625,1.494586,5.534085,49.768942,78.386778,6.745515,0,93.891075,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,52.136844,0,0,0,82.828606,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.289224,15.00135,348.975

26,06:15-06:30,28.704,22.371258,124.384996,123.980717,0,122.40709,11.529,64.382499,19.139504,27.03898,79.016,0,44.306625,1.494586,5.534085,49.768942,78.386778,6.745515,0,93.891075,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,52.136844,0,0,0,82.828606,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.297456,15.00135,348.975

27,06:30-06:45,47.472,22.371258,124.384996,123.980717,0,122.40709,11.529,64.382499,19.139504,27.03898,79.016,0,44.306625,1.494586,5.534085,49.768942,78.386778,6.745515,0,93.891075,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,52.136844,0,0,0,82.828606,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.401532,15.00135,348.975

28,06:45-07:00,47.472,22.371258,124.384996,123.980717,0,122.40709,11.529,64.382499,19.139504,27.03898,79.016,0,44.306625,1.494586,5.534085,49.768942,78.386778,6.745515,0,93.891075,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,52.136844,0,0,0,82.828606,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.482382,15.00135,348.975

29,07:00-07:15,47.472,22.371258,124.384996,123.980717,0,122.40709,11.529,64.382499,19.539504,27.63898,79.016,0,44.906625,1.494586,5.534085,49.768942,78.386778,6.745515,0,93.891075,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,52.136844,0,0,0,82.828606,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.549414,15.00135,348.975

30,07:15-07:30,34.224,22.371258,124.384996,123.980717,0,122.40709,11.529,64.382499,19.539504,27.63898,79.016,0,44.906625,3.094586,5.534085,49.768942,9.154482,6.745515,0,93.891075,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,52.136844,0,0,0,82.828606,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.869874,15.00135,348.975

31,07:30-07:45,34.224,22.371258,124.384996,123.980717,0,122.40709,12.0414,64.382499,19.539504,27.63898,79.016,0,44.906625,3.094586,5.534085,49.768942,4.272092,6.745515,0,93.891075,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,52.136844,0,0,0,82.828606,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.772854,15.00135,348.975

32,07:45:08:00,34.224,22.371258,124.384996,123.980717,0,122.40709,12.0414,64.382499,19.539504,27.63898,79.016,0,44.906625,3.094586,5.534085,49.768942,4.272092,6.745515,0,93.891075,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,52.136844,0,0,0,82.828606,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.974244,15.00135,348.975

33,08:00-08:15,34.224,22.371258,124.384996,123.980717,0,122.40709,12.0414,64.382499,19.539504,27.63898,79.016,0,44.906625,3.094586,5.534085,49.768942,4.272092,6.745515,0,93.891075,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,51.485133,0,0,0,82.828606,0,0,0,82.661678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,10.129182,15.00135,348.975

34,08:15-08:30,34.224,22.371258,124.384996,123.980717,0,122.40709,12.0414,64.382499,19.539504,27.63898,79.016,0,44.906625,3.094586,5.534085,49.768942,4.272092,6.745515,0,93.891075,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,51.485133,0,0,0,82.828606,0,0,0,82.661678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,10.358208,15.00135,348.975

35,08:30-08:45,34.224,38.350728,124.384996,123.980717,0,128.849568,12.0414,64.382499,19.539504,27.63898,79.016,0,44.906625,3.094586,5.534085,49.768942,16.783217,6.745515,0,93.891075,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,51.485133,0,0,0,82.828606,0,0,0,82.661678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.114,15.00135,348.975

36,08:45:09:00,47.472,38.350728,124.384996,123.980717,0,128.849568,12.0414,64.382499,19.539504,27.63898,79.016,0,44.906625,3.094586,5.534085,49.768942,16.783217,6.745515,0,93.891075,14.04936,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,51.485133,0,0,0,82.828606,0,0,0,82.661678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.114,15.00135,348.975

37,09:00:09:15,47.472,38.350728,124.384996,123.980717,0,128.849568,12.0414,64.382499,21.90793,27.63898,79.016,0,44.906625,3.094586,5.534085,49.768942,16.783217,6.745515,0,93.891075,14.04936,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,51.485133,0,0,0,81.47076,0,0,0,82.661678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.114,15.00135,348.975

38,09:15-09:30,47.472,38.350728,124.384996,123.980717,0,128.849568,12.0414,47.808786,21.90793,27.63898,79.016,0,44.906625,3.094586,5.534085,49.768942,16.783217,6.745515,0,93.891075,14.04936,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,51.485133,0,0,0,81.47076,0,0,0,82.661678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.114,15.00135,348.975

39,09:30-09:45,34.224,22.371258,124.384996,123.980717,0,128.849568,12.0414,47.808786,21.90793,27.63898,79.016,0,44.906625,3.094586,5.534085,49.768942,16.783217,6.745515,0,93.891075,14.04936,48.499829,688.715948,59.175403,422.443785,8.340651,20.750636,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,51.485133,0,0,0,81.47076,0,0,0,82.661678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,12.1128,15.00135,348.975

40,09:45-10:00,34.224,22.371258,124.384996,123.980717,0,128.849568,12.0414,47.808786,21.90793,27.63898,79.016,0,44.906625,3.094586,5.534085,49.768942,16.783217,6.745515,0,93.891075,13.16456,48.499829,688.715948,59.175403,422.443785,8.340651,20.750636,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,51.485133,0,0,0,81.47076,0,0,0,82.661678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,12.1128,15.00135,348.975

41,10:00-10:15,32.016,22.371258,124.384996,123.980717,0,128.849568,12.0414,47.808786,21.90793,27.63898,79.016,0,44.906625,3.094586,5.534085,49.768942,16.783217,6.745515,0,93.891075,0,48.499829,688.715948,59.175403,422.443785,8.340651,20.750636,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,51.485133,0,0,0,81.47076,0,0,0,82.661678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,12.1128,15.00135,348.975

42,10:15-10:30,32.016,22.371258,124.384996,123.980717,0,128.849568,12.0414,47.808786,21.90793,27.63898,79.016,0,44.906625,3.094586,5.534085,49.768942,16.783217,6.745515,0,93.891075,0,48.499829,688.715948,59.175403,422.443785,8.340651,20.750636,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,50.833423,0,0,0,81.47076,0,0,0,82.661678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,12.1128,15.00135,348.975

43,10:30-10:45,32.016,22.371258,124.384996,130.580717,0,128.849568,12.0414,48.127511,21.90793,27.63898,79.016,0,44.906625,3.094586,5.534085,49.768942,16.783217,6.745515,0,93.891075,0,48.499829,688.715948,59.175403,422.443785,8.340651,20.750636,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,50.833423,0,0,0,81.47076,0,0,0,82.661678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,12.1128,15.00135,348.975

44,10:45-11:00,34.224,22.371258,124.384996,130.580717,0,128.849568,12.0414,46.374522,21.90793,27.63898,79.016,0,44.906625,3.094586,5.534085,49.768942,4.272092,6.745515,0,93.891075,0,48.499829,688.715948,59.175403,422.443785,8.340651,20.750636,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,50.833423,0,0,0,81.47076,0,0,0,82.661678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,12.1128,15.00135,348.975

45,11:00-11:15,34.224,22.371258,124.384996,130.580717,0,128.849568,12.0414,46.374522,21.90793,27.63898,79.016,0,44.906625,3.094586,5.534085,49.768942,0,6.745515,0,93.891075,0,48.499829,688.715948,59.175403,422.443785,8.340651,20.750636,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,50.833423,0,0,0,81.47076,0,0,0,82.661678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,12.1128,15.00135,348.975

46,11:15-11:30,34.224,22.371258,124.384996,130.580717,0,128.849568,12.0414,46.374522,21.90793,27.63898,79.016,0,44.906625,3.094586,5.534085,49.768942,0,6.745515,0,93.891075,0,48.499829,688.715948,59.175403,422.443785,8.340651,20.750636,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,50.833423,0,0,0,81.47076,0,0,0,82.661678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,12.1128,15.00135,348.975

47,11:30-11:45,34.224,22.371258,124.384996,130.580717,0,128.849568,12.0414,46.374522,21.90793,27.63898,79.016,0,44.906625,3.094586,5.534085,49.768942,0,6.745515,0,93.891075,0,48.499829,688.715948,59.175403,422.443785,8.340651,20.750636,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,50.833423,0,0,0,81.47076,0,0,0,82.661678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,12.1128,15.00135,348.975

48,11:45-12:00,34.224,22.371258,124.384996,130.580717,0,128.849568,12.0414,32.509975,21.90793,27.63898,79.016,0,44.906625,3.094586,5.534085,49.768942,0,6.745515,0,93.891075,0,48.499829,688.715948,59.175403,422.443785,8.340651,20.750636,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,50.833423,0,0,0,81.47076,0,0,0,82.661678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,12.1128,15.00135,348.975

49,12:00-12:15,34.224,22.371258,124.384996,130.580717,0,128.849568,12.0414,32.509975,21.90793,27.63898,79.016,0,44.906625,3.094586,5.534085,49.768942,0,6.745515,0,93.891075,0,48.499829,688.715948,59.175403,422.443785,8.340651,20.750636,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,50.181712,0,0,0,81.47076,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,12.1128,15.00135,348.975

