Block,Time,ANTA_LF,RAPPB,RAPPC,AURY_CRF,DHAULIGNGA,KOLDAM,KOTESHWR,AURY_RF,RAMPUR,KISHANGANGA,ANTA_RF,CHAMERA1,DADRI_CRF,URI,UNCHAHAR2,RIHAND3,DADRI_GF,ANTA_GF,URI2,NJPC,AURY_GF,DADRI_LF,TEHRI,PARBATI3,SALAL,UNCHAHAR1,DULHASTI,CHAMERA3,ANTA_CRF,DADRT2,BSIUL,UNCHAHAR4,UNCHAHAR3,SEWA2,JHAJJAR,RIHAND2,TANDA2,RIHAND1,SINGRAULI_HYDRO,TANAKPUR,FSTPP I & II,KHSTPP-II,KHSTPP-I,BRBCL,SINGRAULI,AURY_LF,NAPP,TALA,DADRI_RF,CHAMERA2,SASAN,KUDGI,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,0.000000,0.000000,51.996323,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.514931,15.252062,119.226029,0.000000,0.000000,23.863095,0.000000,0.000000,0.000000,0.000000,0.000000,12.323126,0.964100,15.887261,0.000000,0.000000,174.502100,0.000000,0.000000,0.964100,0.000000,232.757842,113.884312,0.000000,88.697200,0.571740,3.705036,4.820500,65.047923,28.427356,12.711880,118.584300,0.000000,0.000000,0.000000,0.000000,0.000000,403.736157,58.81,0,0,0,0,0

7,01:30-01:45,0.000000,0.000000,51.996323,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.514931,15.252062,119.226029,0.000000,0.000000,9.078351,0.000000,0.000000,0.000000,0.000000,0.000000,68.337336,0.964100,15.887261,0.000000,0.000000,174.502100,0.000000,0.000000,0.964100,0.000000,232.757842,113.884312,0.000000,88.697200,0.571740,3.087530,4.820500,65.047923,28.427356,12.386043,118.584300,0.000000,0.000000,0.000000,0.000000,0.000000,403.736157,58.81,0,0,0,0,0

8,01:45-02:00,0.000000,0.000000,51.996323,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.514931,15.252062,119.226029,0.000000,0.000000,9.078351,0.000000,0.000000,0.000000,0.000000,0.000000,68.337336,0.964100,15.887261,0.000000,0.000000,174.502100,0.000000,0.000000,0.964100,0.000000,232.757842,113.884312,0.000000,88.697200,0.571740,3.087530,4.820500,65.047923,28.427356,14.175878,118.584300,0.000000,0.000000,0.000000,0.000000,0.000000,403.736157,58.81,0,0,0,0,0

9,02:00-02:15,0.000000,0.000000,51.996323,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.514931,15.252062,119.226029,0.000000,0.000000,9.078351,0.000000,0.000000,0.000000,0.000000,0.000000,68.337336,0.964100,15.887261,0.000000,0.000000,174.502100,0.000000,0.000000,0.964100,0.000000,232.757842,113.884312,0.000000,88.697200,0.571740,11.494258,4.820500,65.047923,17.822256,15.415087,118.584300,0.000000,0.000000,0.000000,0.000000,0.000000,403.736157,58.81,0,0,0,0,0

10,02:15-02:30,0.000000,0.000000,51.996323,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.514931,15.252062,119.226029,0.000000,0.000000,9.078351,0.000000,0.000000,0.000000,0.000000,0.000000,68.337336,0.964100,15.887261,0.000000,0.000000,174.502100,0.000000,0.000000,0.964100,0.000000,232.757842,113.884312,0.000000,88.697200,0.571740,11.494258,4.820500,65.047923,17.822256,15.047902,118.584300,0.000000,0.000000,0.000000,0.000000,0.000000,403.736157,57.85,0,0,0,0,0

11,02:30-02:45,0.000000,0.000000,51.996323,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.514931,15.252062,119.226029,0.000000,0.000000,9.078351,0.000000,0.000000,0.000000,0.000000,0.000000,12.323126,0.964100,15.887261,0.000000,0.000000,174.502100,0.000000,0.000000,0.964100,0.000000,232.757842,113.884312,0.000000,88.697200,0.571740,11.494258,4.820500,65.047923,17.822256,15.274506,118.584300,0.000000,0.000000,0.000000,0.000000,0.000000,403.736157,56.88,0,0,0,0,0

12,02:45-03:00,0.000000,0.000000,51.996323,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.514931,15.252062,119.226029,0.000000,0.000000,9.078351,0.000000,0.000000,0.000000,0.000000,0.000000,2.240568,0.964100,15.887261,0.000000,0.000000,174.502100,0.000000,0.000000,0.964100,0.000000,232.757842,113.884312,0.000000,88.697200,0.571740,11.494258,4.820500,65.047923,17.822256,16.508371,118.584300,0.000000,0.000000,0.000000,0.000000,0.000000,403.736157,56.88,0,0,0,0,0

13,03:00-03:15,0.000000,0.000000,51.996323,0.000000,0.000000,0.000000,8.555423,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.386198,15.252062,119.226029,0.000000,0.000000,9.078351,0.000000,0.000000,0.000000,0.000000,0.000000,2.240568,0.964100,15.887261,0.000000,0.000000,174.502100,0.000000,0.000000,0.964100,0.000000,233.490558,113.884312,0.000000,88.697200,0.571740,2.470024,4.820500,46.276800,17.822256,16.635337,114.245850,0.000000,0.000000,0.000000,0.000000,0.000000,403.736157,55.92,0,0,0,0,0

14,03:15-03:30,0.000000,0.000000,51.996323,0.000000,0.000000,0.000000,8.555423,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.386198,15.252062,119.226029,0.000000,0.000000,9.078351,0.000000,0.000000,0.000000,0.000000,0.000000,2.240568,0.964100,15.887261,0.000000,0.000000,174.502100,0.000000,0.000000,0.964100,0.000000,233.490558,113.884312,0.000000,88.697200,0.571740,2.470024,4.820500,46.276800,17.822256,17.512001,114.245850,0.000000,0.000000,0.000000,0.000000,0.000000,403.736157,56.88,0,0,0,0,0

15,03:30-03:45,0.000000,0.000000,51.996323,0.000000,0.000000,0.000000,8.555423,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.386198,15.252062,119.226029,0.000000,0.000000,9.078351,0.000000,0.000000,0.000000,0.000000,0.000000,2.240568,0.964100,15.887261,0.000000,0.000000,174.502100,0.000000,0.000000,0.964100,0.000000,233.490558,113.884312,0.000000,88.697200,0.571740,2.470024,4.820500,46.276800,17.822256,19.281969,114.245850,0.000000,0.000000,0.000000,0.000000,0.000000,403.736157,55.92,0,0,0,0,0

16,03:45-04:00,0.000000,0.000000,51.996323,0.000000,0.000000,0.000000,8.555423,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.386198,15.252062,119.226029,0.000000,0.000000,9.078351,2.739008,0.000000,0.000000,0.000000,0.000000,2.240568,0.964100,15.887261,0.000000,0.000000,174.502100,0.000000,0.000000,0.964100,0.000000,233.490558,113.884312,0.000000,88.697200,0.571740,2.470024,4.820500,46.276800,17.822256,19.281969,114.245850,0.000000,0.000000,0.000000,0.000000,0.000000,403.736157,55.92,0,0,0,0,0

17,04:00-04:15,0.000000,0.000000,51.996323,0.000000,0.000000,0.000000,8.555423,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.386198,15.252062,119.226029,0.000000,0.000000,9.078351,18.260054,0.000000,0.000000,0.000000,0.000000,12.323126,0.964100,15.887261,0.000000,0.000000,174.502100,0.000000,0.000000,0.964100,0.000000,233.490558,113.884312,0.000000,88.697200,0.571740,3.087530,4.820500,60.359772,17.822256,19.281969,114.245850,0.000000,0.000000,0.000000,0.000000,0.000000,403.736157,56.88,0,0,0,0,0

18,04:15-04:30,0.000000,0.000000,51.996323,0.000000,0.000000,0.000000,8.555423,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.386198,15.252062,119.226029,0.000000,0.000000,9.078351,18.260054,0.000000,0.000000,0.000000,0.000000,12.323126,0.964100,15.887261,0.000000,0.000000,174.502100,0.000000,0.000000,0.964100,0.000000,233.490558,113.884312,0.000000,88.697200,0.571740,3.087530,4.820500,65.047923,17.822256,19.281969,114.245850,0.000000,0.000000,0.000000,0.000000,0.000000,403.736157,57.85,0,0,0,0,0

19,04:30-04:45,0.000000,0.000000,51.996323,0.000000,0.000000,0.000000,8.555423,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.386198,15.252062,119.226029,0.000000,0.000000,9.078351,18.260054,0.000000,0.000000,0.000000,0.000000,12.323126,0.964100,15.887261,0.000000,0.000000,174.502100,0.000000,0.000000,0.964100,0.000000,233.490558,113.884312,0.000000,88.697200,0.571740,3.087530,4.820500,78.545323,42.754461,16.653591,114.245850,0.000000,0.000000,0.000000,0.000000,0.000000,403.736157,58.81,0,0,0,0,0

20,04:45-05:00,0.000000,0.000000,51.996323,0.000000,0.000000,0.000000,8.555423,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.386198,15.252062,119.226029,0.000000,0.000000,9.078351,18.260054,0.000000,0.000000,0.000000,0.000000,12.323126,0.964100,15.887261,0.000000,0.000000,174.502100,0.000000,0.000000,0.964100,0.000000,233.490558,113.884312,0.000000,88.697200,0.571740,3.087530,9.896872,78.545323,42.754461,16.539330,114.245850,0.000000,0.000000,0.000000,0.000000,0.000000,403.736157,59.77,0,0,0,0,0

21,05:00-05:15,0.000000,0.000000,51.996323,0.000000,0.000000,0.000000,8.555423,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.386198,15.252062,119.226029,0.000000,0.000000,9.078351,18.260054,0.000000,0.000000,15.002360,0.000000,12.323126,0.964100,15.887261,0.000000,0.000000,174.502100,0.000000,0.000000,0.964100,0.000000,233.490558,113.884312,0.000000,88.697200,0.571740,3.087530,13.540452,110.515461,42.754461,17.572307,114.245850,0.000000,0.000000,0.000000,0.000000,0.000000,403.736157,61.70,0,0,0,0,0

22,05:15-05:30,0.000000,0.000000,51.996323,0.000000,0.000000,0.000000,8.555423,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.386198,33.050885,119.226029,0.000000,0.000000,9.078351,36.520108,0.000000,0.000000,30.004720,0.000000,12.323126,2.892300,15.887261,0.000000,0.000000,178.049410,0.000000,0.000000,2.892300,0.000000,233.490558,113.884312,0.000000,88.697200,0.571740,3.087530,18.655218,102.276548,42.754461,19.281969,114.245850,0.000000,0.000000,0.000000,0.000000,0.000000,403.736157,65.56,0,0,0,0,0

23,05:30-05:45,0.000000,0.000000,51.996323,0.000000,0.000000,0.000000,8.555423,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.386198,40.754991,119.226029,0.000000,0.000000,9.078351,54.780162,0.000000,0.000000,30.004720,0.000000,12.323126,7.927023,15.887261,0.000000,0.000000,209.015371,0.000000,0.000000,6.409269,0.000000,233.490558,113.884312,0.000000,88.697200,0.571740,3.087530,19.985793,105.095770,42.754461,17.389876,114.245850,0.000000,0.000000,0.000000,0.000000,12.697236,403.736157,67.49,0,0,0,0,0

24,05:45-06:00,0.000000,0.000000,51.996323,0.000000,8.808052,0.000000,8.555423,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.386198,40.863186,119.226029,0.000000,0.000000,9.078351,70.301208,0.000000,0.000000,45.007080,3.681898,12.323126,7.927023,31.774522,0.000000,0.000000,284.100410,0.000000,0.000000,9.354759,5.012067,233.490558,113.884312,0.000000,88.697200,0.571740,3.087530,19.985793,105.095770,42.754461,19.280524,114.245850,0.000000,0.000000,0.000000,0.000000,12.697236,403.736157,69.42,0,0,0,0,0

25,06:00-06:15,0.000000,0.000000,51.996323,0.000000,17.616105,0.000000,17.110847,0.000000,0.000000,0.000000,0.000000,6.778587,0.000000,6.386198,40.863186,119.226029,0.000000,0.000000,9.078351,100.430297,0.000000,0.000000,45.007080,15.763432,2.240568,7.927023,47.661784,0.000000,0.000000,329.298092,2.121020,0.000000,20.529160,10.157788,304.101242,113.884312,0.000000,88.697200,0.571740,3.087530,19.985793,105.095770,42.754461,19.281969,114.245850,0.000000,0.000000,0.000000,0.000000,25.394471,403.736157,73.27,0,0,0,0,0

26,06:15-06:30,0.000000,0.000000,51.996323,0.000000,26.424157,0.000000,28.175861,0.000000,0.000000,0.000000,0.000000,25.134087,0.000000,6.386198,40.863186,119.226029,0.000000,0.000000,9.078351,127.820378,0.000000,0.000000,45.007080,15.763432,2.240568,7.927023,47.661784,9.330406,0.000000,329.298092,12.573407,0.000000,20.529160,10.157788,342.665242,113.884312,0.000000,88.697200,0.571740,3.087530,19.985793,105.095770,42.754461,19.281969,114.245850,0.000000,0.000000,0.000000,0.000000,38.091707,403.736157,80.98,0,0,0,0,0

27,06:30-06:45,0.000000,0.000000,51.996323,0.000000,26.424157,0.000000,28.175861,0.000000,0.000000,0.000000,0.000000,26.657365,0.000000,6.386198,40.863186,119.226029,0.000000,0.000000,9.078351,127.820378,0.000000,0.000000,45.007080,15.763432,2.240568,10.492435,47.661784,9.330406,0.000000,329.298092,12.573407,0.000000,24.698469,10.157788,352.306242,113.884312,0.000000,88.697200,0.571740,3.087530,19.985793,107.902650,42.754461,19.281969,114.245850,0.000000,0.000000,0.000000,0.000000,38.091707,403.736157,86.77,0,0,0,0,0

28,06:45-07:00,0.000000,0.000000,51.996323,0.000000,26.424157,0.000000,28.175861,0.000000,0.000000,0.000000,0.000000,26.657365,0.000000,38.317190,40.863186,119.226029,0.000000,0.000000,9.078351,127.820378,0.000000,0.000000,45.007080,15.763432,2.240568,14.996339,47.661784,9.330406,0.000000,329.298092,12.573407,0.000000,25.442695,10.157788,389.906142,113.884312,0.000000,88.697200,0.571740,3.087530,19.985793,107.902650,42.754461,19.281969,114.245850,0.000000,0.000000,0.000000,0.000000,38.091707,403.736157,86.77,0,0,0,0,0

29,07:00-07:15,0.000000,0.000000,51.996323,0.000000,26.424157,0.000000,28.175861,0.000000,0.000000,0.000000,0.000000,38.081950,0.000000,14.901130,40.863186,119.226029,0.000000,0.000000,9.078351,127.820378,0.000000,0.000000,45.007080,15.763432,2.240568,18.706892,47.661784,14.732219,0.000000,329.298092,12.573407,0.000000,25.442695,10.157788,452.535509,113.884312,0.000000,88.697200,0.571740,3.087530,19.985793,107.902650,42.754461,19.281969,114.245850,0.000000,0.000000,0.000000,0.000000,38.091707,403.736157,89.66,0,0,0,0,0

30,07:15-07:30,0.000000,0.000000,51.996323,0.000000,26.424157,0.000000,28.175861,0.000000,0.000000,0.000000,0.000000,38.081950,0.000000,14.901130,40.863186,119.226029,0.000000,0.000000,9.078351,127.820378,0.000000,0.000000,45.007080,15.763432,2.240568,19.818040,47.661784,14.732219,0.000000,329.298092,12.573407,0.000000,25.442695,10.157788,452.572642,113.884312,0.000000,88.697200,0.571740,3.087530,19.985793,107.902650,42.754461,19.281969,114.245850,0.000000,0.000000,0.000000,0.000000,38.091707,403.736157,90.63,0,0,0,0,0

31,07:30-07:45,0.000000,0.000000,51.996323,0.000000,26.424157,0.000000,28.175861,0.000000,0.000000,0.000000,0.000000,38.081950,0.000000,14.901130,40.863186,119.226029,0.000000,0.000000,9.078351,127.820378,0.000000,0.000000,45.007080,3.681898,2.240568,19.818040,47.661784,14.732219,0.000000,329.298092,12.573407,0.000000,25.442695,10.157788,452.572642,113.884312,0.000000,88.697200,0.571740,3.087530,19.985793,110.709531,42.754461,19.281969,114.245850,0.000000,0.000000,0.000000,0.000000,38.091707,403.736157,92.55,0,0,0,0,0

32,07:45:08:00,0.000000,0.000000,51.996323,0.000000,17.616105,0.000000,17.110847,0.000000,0.000000,0.000000,0.000000,37.701130,0.000000,14.901130,40.863186,119.226029,0.000000,0.000000,9.078351,109.560324,0.000000,0.000000,45.007080,0.000000,2.240568,15.936573,31.774522,0.000000,0.000000,329.298092,12.573407,0.000000,25.442695,10.157788,414.008642,113.884312,0.000000,88.697200,0.571740,3.087530,19.985793,110.709531,42.754461,19.281969,114.245850,0.000000,0.000000,0.000000,0.000000,25.394471,403.736157,97.37,0,0,0,0,0

33,08:00-08:15,0.000000,0.000000,51.996323,0.000000,8.808052,0.000000,9.391954,0.000000,0.000000,0.000000,0.000000,25.134087,0.000000,38.317190,40.863186,119.226029,0.000000,0.000000,9.078351,73.040216,0.000000,0.000000,45.007080,0.000000,2.240568,15.936573,31.774522,0.000000,0.000000,329.298092,6.286703,0.000000,25.442695,10.157788,423.649642,113.884312,0.000000,88.697200,0.571740,3.087530,19.985793,110.709531,42.754461,19.281969,114.245850,0.000000,0.000000,0.000000,0.000000,12.697236,403.736157,99.30,0,0,0,0,0

34,08:15-08:30,0.000000,0.000000,51.996323,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.947863,0.000000,38.317190,40.863186,119.226029,0.000000,0.000000,9.078351,54.780162,0.000000,0.000000,45.007080,0.000000,2.240568,15.936573,31.774522,0.000000,0.000000,329.298092,6.286703,0.000000,25.442695,10.157788,433.290642,113.884312,0.000000,88.697200,0.571740,3.087530,19.985793,110.709531,42.754461,19.281969,114.245850,0.000000,0.000000,0.000000,0.000000,12.697236,403.736157,106.05,0,0,0,0,0

35,08:30-08:45,0.000000,0.000000,51.996323,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.514931,40.863186,119.226029,0.000000,0.000000,9.078351,36.520108,0.000000,0.000000,45.007080,0.000000,2.240568,15.936573,31.774522,0.000000,0.000000,329.298092,6.286703,0.000000,25.442695,5.089175,433.290642,113.884312,0.000000,88.697200,0.571740,11.494258,19.985793,113.516508,42.754461,19.281969,114.245850,0.000000,0.000000,0.000000,0.000000,12.697236,403.736157,113.76,0,0,0,0,0

36,08:45:09:00,0.000000,0.000000,51.996323,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.514931,40.863186,119.226029,0.000000,0.000000,9.078351,18.260054,0.000000,0.000000,30.004720,0.000000,2.240568,15.936573,15.887261,0.000000,0.000000,329.298092,0.000000,0.000000,25.442695,5.089175,423.649642,113.884312,0.000000,88.697200,0.571740,11.494258,19.985793,113.516508,42.754461,19.281969,114.245850,0.000000,0.000000,0.000000,0.000000,12.697236,403.736157,120.51,0,0,0,0,0

37,09:00:09:15,0.000000,0.000000,51.996323,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.514931,40.863186,119.226029,0.000000,0.000000,9.078351,0.000000,0.000000,0.000000,15.002360,0.000000,12.323126,15.936573,15.887261,0.000000,0.000000,329.298092,0.000000,0.000000,25.442695,0.000000,452.572642,113.884312,0.000000,88.697200,0.571740,11.494258,19.985793,113.516508,42.754461,19.281969,114.245850,0.000000,0.000000,0.000000,0.000000,12.697236,403.736157,97.37,0,0,0,0,0

38,09:15-09:30,0.000000,0.000000,51.996323,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.514931,40.863186,119.226029,0.000000,0.000000,9.078351,0.000000,0.000000,0.000000,0.000000,0.000000,68.337336,15.936573,15.887261,0.000000,0.000000,329.298092,0.000000,0.000000,25.442695,0.000000,452.572642,113.884312,0.000000,88.697200,0.571740,11.494258,19.985793,113.516508,42.754461,19.281969,114.245850,0.000000,0.000000,0.000000,0.000000,0.000000,403.736157,100.27,0,0,0,0,0

39,09:30-09:45,0.000000,0.000000,51.996323,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.514931,40.863186,119.226029,0.000000,0.000000,9.078351,0.000000,0.000000,0.000000,0.000000,0.000000,68.337336,15.936573,15.887261,0.000000,0.000000,329.298092,0.000000,0.000000,25.442695,0.000000,433.290642,113.884312,0.000000,88.697200,0.571740,3.705036,19.985793,116.323389,42.754461,19.281969,114.245850,0.000000,0.000000,0.000000,0.000000,0.000000,403.736157,98.34,0,0,0,0,0

40,09:45-10:00,0.000000,0.000000,51.996323,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.514931,40.863186,119.226029,0.000000,0.000000,9.078351,0.000000,0.000000,0.000000,0.000000,0.000000,68.337336,15.936573,15.887261,0.000000,0.000000,329.298092,0.000000,0.000000,25.442695,0.000000,404.367642,113.884312,0.000000,88.697200,0.571740,3.705036,19.985793,116.323389,42.754461,19.281969,114.245850,0.000000,0.000000,0.000000,0.000000,0.000000,403.736157,98.34,0,0,0,0,0

41,10:00-10:15,0.000000,0.000000,51.996323,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.317190,40.863186,119.226029,0.000000,0.000000,9.078351,0.000000,0.000000,0.000000,0.000000,0.000000,68.337336,11.865950,0.000000,0.000000,0.000000,329.298092,0.000000,0.000000,22.752928,0.000000,385.085642,113.884312,0.000000,88.697200,0.571740,3.705036,19.985793,116.323389,42.754461,19.166700,114.245850,0.000000,0.000000,0.000000,0.000000,0.000000,403.736157,100.27,0,0,0,0,0

42,10:15-10:30,0.000000,0.000000,51.996323,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.317190,40.863186,119.226029,0.000000,0.000000,9.078351,0.000000,0.000000,0.000000,0.000000,0.000000,12.323126,11.865950,0.000000,0.000000,0.000000,329.298092,0.000000,0.000000,20.908437,0.000000,365.803642,113.884312,0.000000,88.697200,0.571740,3.705036,19.985793,116.323389,42.754461,19.281969,114.245850,0.000000,0.000000,0.000000,0.000000,0.000000,403.736157,101.23,0,0,0,0,0

43,10:30-10:45,0.000000,0.000000,51.996323,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.514931,40.863186,119.226029,0.000000,0.000000,23.863095,0.000000,0.000000,0.000000,0.000000,0.000000,2.240568,11.865950,0.000000,0.000000,0.000000,272.780690,0.000000,0.000000,13.590436,0.000000,333.024242,113.884312,0.000000,88.697200,0.571740,3.705036,19.985793,119.130366,42.754461,18.562323,114.245850,0.000000,0.000000,0.000000,0.000000,0.000000,403.736157,101.23,0,0,0,0,0

44,10:45-11:00,0.000000,0.000000,51.996323,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.514931,40.863186,119.226029,0.000000,0.000000,23.863095,0.000000,0.000000,0.000000,0.000000,0.000000,2.240568,11.865950,0.000000,0.000000,0.000000,235.895410,0.000000,0.000000,13.590436,0.000000,333.024242,113.884312,0.000000,88.697200,0.571740,3.705036,19.985793,119.130366,42.754461,19.281969,114.245850,0.000000,0.000000,0.000000,0.000000,0.000000,403.736157,101.23,0,0,0,0,0

45,11:00-11:15,0.000000,0.000000,51.996323,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.514931,40.863186,119.226029,0.000000,0.000000,23.863095,0.000000,0.000000,0.000000,0.000000,0.000000,2.240568,8.676900,0.000000,0.000000,0.000000,247.538749,0.000000,0.000000,8.676900,0.000000,289.639742,113.884312,0.000000,88.697200,0.571740,3.705036,19.985793,119.130366,42.754461,18.832897,114.245850,0.000000,0.000000,0.000000,0.000000,0.000000,403.736157,100.27,0,0,0,0,0

46,11:15-11:30,0.000000,0.000000,51.996323,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.514931,40.863186,119.226029,0.000000,0.000000,23.863095,0.000000,0.000000,0.000000,0.000000,0.000000,2.240568,8.676900,0.000000,0.000000,0.000000,218.615749,0.000000,0.000000,8.676900,0.000000,289.639742,113.884312,0.000000,88.697200,0.571740,3.705036,19.985793,119.130366,42.754461,16.904599,114.245850,0.000000,0.000000,0.000000,0.000000,0.000000,403.736157,101.23,0,0,0,0,0

