Block,Time,CHAMERA3,SINGRAULI,UNCHAHAR3,PARBATI3,JHAJJAR,BSIUL,URI,RAMPUR,NAPP,UNCHAHAR4,ANTA_LF,DADRI_LF,DHAULIGNGA,ANTA_RF,CHAMERA1,DADRI_CRF,SEWA2,TEHRI,RAPPB,AURY_LF,DULHASTI,TANAKPUR,TANDA2,DADRI_RF,UNCHAHAR2,ANTA_CRF,KOTESHWR,DADRI_GF,RIHAND2,AURY_GF,DADRT2,RAPPC,KOLDAM,RIHAND1,SALAL,AURY_RF,KISHANGANGA,AURY_CRF,URI2,ANTA_GF,NJPC,RIHAND3,UNCHAHAR1,KHSTPP-II,CHAMERA2,FSTPP I & II,TALA,BRBCL,KHSTPP-I,SINGRAULI_HYDRO,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
8,01:45-02:00,33.608676,105.677906,26.668853,0.000000,407.612356,6.291920,35.153237,6.508748,46.374858,2.981541,0.000000,0.000000,42.008019,4.912564,40.668682,0.000000,0.000000,0.000000,0.000000,0.000000,57.098346,3.584507,5.170020,17.568475,42.138823,0.000000,0.000000,0.000000,120.014262,0.000000,663.963077,65.604402,8.949257,93.552789,80.727394,4.824500,8.047894,0.000000,36.560562,0.000000,173.645772,125.996738,17.139698,142.033280,46.797484,19.490980,0.000000,13.391186,42.754719,1.149350,390.784500,0,0,0,0,0

9,02:00-02:15,33.608676,105.677906,26.668853,0.000000,407.612356,6.291920,35.153237,6.508748,46.374858,2.981541,0.000000,0.000000,31.506014,0.000000,40.668682,0.000000,0.000000,0.000000,0.000000,0.000000,57.098346,3.584507,5.170020,0.017842,42.138823,0.000000,0.000000,0.000000,120.014262,0.000000,663.963077,65.604402,8.949257,93.552789,80.727394,0.000000,8.047894,0.000000,36.560562,0.000000,173.645772,125.996738,17.139698,142.033280,46.797484,19.490980,0.000000,13.557987,42.754719,1.149350,390.784500,0,0,0,0,0

10,02:15-02:30,33.608676,105.677906,26.668853,0.000000,407.612356,6.291920,35.153237,6.508748,46.374858,2.981541,0.000000,0.000000,31.506014,0.000000,40.668682,0.000000,0.000000,0.000000,0.000000,0.000000,57.098346,3.584507,5.170020,0.000000,42.138823,0.000000,0.000000,0.000000,120.014262,0.000000,663.963077,65.604402,8.949257,93.552789,80.727394,0.000000,8.047894,0.000000,36.560562,0.000000,173.645772,125.996738,17.139698,142.033280,46.797484,19.490980,0.000000,11.105890,42.754719,1.149350,390.784500,0,0,0,0,0

11,02:30-02:45,33.608676,105.677906,26.668853,0.000000,407.612356,6.291920,35.153237,6.508748,46.374858,2.981541,0.000000,0.000000,31.506014,0.000000,40.668682,0.000000,0.000000,0.000000,0.000000,0.000000,57.098346,3.584507,5.170020,0.000000,42.138823,0.000000,0.000000,0.000000,120.014262,0.000000,663.963077,65.604402,8.949257,93.552789,80.727394,0.000000,8.047894,0.000000,36.560562,0.000000,173.645772,125.996738,17.139698,142.033280,46.797484,19.490980,0.000000,10.696853,42.754719,1.149350,390.784500,0,0,0,0,0

12,02:45-03:00,33.608676,105.677906,26.668853,0.000000,407.612356,6.291920,35.153237,6.508748,46.374858,2.981541,0.000000,0.000000,31.506014,0.000000,40.668682,0.000000,0.000000,0.000000,0.000000,0.000000,57.098346,3.584507,5.170020,0.000000,42.138823,0.000000,0.000000,0.000000,120.014262,0.000000,663.963077,65.604402,8.949257,93.552789,80.727394,0.000000,8.047894,0.000000,36.560562,0.000000,173.645772,125.996738,17.139698,142.033280,46.797484,19.490980,0.000000,11.770271,42.754719,1.149350,390.784500,0,0,0,0,0

13,03:00-03:15,33.608676,101.432346,25.475097,4.122141,301.310191,6.291920,35.153237,6.508748,46.374858,1.437219,0.000000,0.000000,31.506014,0.000000,40.668682,0.000000,0.000000,0.000000,0.000000,0.000000,57.098346,3.584507,5.170020,0.000000,40.846436,0.000000,0.000000,0.000000,115.391523,0.000000,659.354670,65.604402,8.949257,89.420178,76.242538,0.000000,8.047894,0.000000,36.560562,0.000000,173.645772,120.776822,16.753738,142.033280,46.797484,20.069920,0.000000,15.888968,42.754719,1.149350,390.784500,0,0,0,0,0

14,03:15-03:30,33.608676,101.432346,25.475097,17.666319,233.767191,6.291920,35.153237,6.508748,46.374858,1.437219,0.000000,0.000000,31.506014,0.000000,40.668682,0.000000,0.000000,0.000000,0.000000,0.000000,57.098346,3.584507,5.170020,0.000000,40.846436,0.000000,0.000000,0.000000,115.391523,0.000000,659.354670,65.604402,8.949257,89.420178,76.242538,0.000000,8.047894,0.000000,36.560562,0.000000,173.645772,120.776822,16.753738,142.033280,46.797484,20.069920,0.000000,16.921844,42.754719,1.149350,390.784500,0,0,0,0,0

15,03:30-03:45,33.608676,126.462592,25.475097,17.666319,204.820191,12.583840,35.153237,6.508748,46.374858,1.437219,0.000000,0.000000,31.506014,0.000000,27.060620,0.000000,0.000000,0.000000,0.000000,0.000000,57.098346,3.584507,5.170020,0.000000,40.846436,0.000000,0.000000,0.000000,115.391523,0.000000,659.354670,65.604402,8.949257,89.420178,76.242538,0.000000,8.047894,0.000000,36.560562,0.000000,173.645772,120.776822,16.437457,142.033280,46.797484,20.069920,0.000000,16.540339,42.754719,1.149350,390.784500,0,0,0,0,0

16,03:45-04:00,33.608676,126.462592,25.475097,17.666319,296.003241,12.583840,35.153237,6.508748,46.374858,1.437219,0.000000,0.000000,31.506014,0.000000,27.060620,0.000000,0.000000,0.000000,0.000000,0.000000,57.098346,3.584507,5.170020,0.000000,40.846436,0.000000,0.000000,0.000000,115.391523,0.000000,659.354670,65.604402,8.949257,89.420178,76.242538,0.000000,8.047894,0.000000,36.560562,0.000000,173.645772,120.776822,16.437457,142.033280,46.797484,20.069920,0.000000,18.666599,42.754719,1.149350,390.784500,0,0,0,0,0

17,04:00-04:15,33.608676,126.462592,25.475097,17.666319,389.426500,12.583840,35.153237,6.508748,46.374858,1.437219,0.000000,0.000000,31.506014,0.000000,27.060620,0.000000,0.000000,0.000000,0.000000,0.000000,57.098346,3.584507,5.170020,0.000000,40.846436,0.000000,0.000000,0.000000,115.391523,0.000000,659.354670,65.604402,8.949257,89.420178,76.242538,0.000000,8.047894,0.000000,36.560562,0.000000,173.645772,120.776822,16.437457,142.033280,46.797484,20.069920,0.000000,19.298004,42.754719,1.149350,390.784500,0,0,0,0,0

18,04:15-04:30,33.608676,126.462592,25.475097,4.122141,389.426500,12.583840,35.153237,6.508748,46.374858,1.437219,0.000000,0.000000,31.506014,0.000000,27.060620,0.000000,0.000000,0.000000,0.000000,0.000000,57.098346,3.584507,5.170020,0.000000,40.846436,0.000000,0.000000,0.000000,115.391523,0.000000,659.354670,65.604402,8.949257,89.420178,76.242538,0.000000,8.047894,0.000000,36.560562,0.000000,173.645772,120.776822,16.437457,142.033280,46.797484,20.069920,0.000000,19.298004,42.754719,1.149350,390.784500,0,0,0,0,0

19,04:30-04:45,33.608676,126.462592,25.475097,4.122141,389.426500,12.583840,35.153237,6.508748,46.374858,1.437219,0.000000,0.000000,31.506014,0.000000,27.060620,0.000000,0.000000,0.000000,0.000000,0.000000,57.098346,3.584507,5.170020,0.000000,40.846436,0.000000,0.000000,0.000000,115.391523,0.000000,659.354670,65.604402,8.949257,89.420178,76.242538,0.000000,8.047894,0.000000,36.560562,0.000000,173.645772,120.776822,16.437457,142.033280,46.797484,20.069920,0.000000,19.298004,42.754719,1.149350,390.784500,0,0,0,0,0

20,04:45-05:00,33.608676,126.462592,25.475097,4.122141,389.426500,12.583840,35.153237,6.508748,46.374858,1.437219,0.000000,0.000000,31.506014,0.000000,27.060620,0.000000,0.000000,0.000000,0.000000,0.000000,57.098346,3.584507,5.170020,0.000000,40.846436,0.000000,0.000000,0.000000,115.391523,0.000000,659.354670,65.604402,8.949257,89.420178,76.242538,0.000000,8.047894,0.000000,36.560562,0.000000,173.645772,120.776822,16.437457,142.033280,46.797484,20.069920,0.000000,19.298004,42.754719,1.149350,390.784500,0,0,0,0,0

21,05:00-05:15,33.608676,126.462592,25.475097,4.122141,389.426500,12.583840,35.153237,6.508748,46.374858,1.437219,0.000000,0.000000,31.506014,0.000000,27.060620,0.000000,0.000000,0.000000,0.000000,0.000000,57.098346,3.584507,5.170020,0.000000,40.846436,0.000000,0.000000,0.000000,115.391523,0.000000,659.354670,65.604402,8.949257,89.420178,76.242538,0.000000,8.047894,0.000000,36.560562,0.000000,173.645772,120.776822,16.437457,142.033280,46.797484,20.069920,0.000000,19.298004,42.754719,1.149350,390.784500,0,0,0,0,0

22,05:15-05:30,33.608676,126.462592,25.475097,7.360966,389.426500,12.583840,35.153237,6.508748,46.374858,1.437219,0.000000,0.000000,31.506014,0.000000,27.060620,0.000000,0.000000,0.000000,0.000000,0.000000,57.098346,3.584507,5.170020,0.000000,40.846436,0.000000,0.000000,0.000000,115.391523,0.000000,659.354670,65.604402,8.949257,89.420178,76.242538,0.000000,8.047894,0.000000,36.560562,0.000000,173.645772,120.776822,16.437457,142.033280,46.797484,20.069920,0.000000,19.298004,42.754719,1.149350,390.784500,0,0,0,0,0

23,05:30-05:45,33.608676,88.999651,25.475097,11.777546,389.426500,12.583840,35.153237,6.508748,46.374858,1.437219,0.000000,0.000000,31.506014,0.000000,27.060620,0.000000,0.000000,0.000000,0.000000,0.000000,57.098346,3.584507,5.170020,0.000000,40.846436,0.000000,0.000000,0.000000,115.391523,0.000000,659.354670,65.604402,8.949257,89.420178,76.242538,0.000000,8.047894,0.000000,36.560562,0.000000,173.645772,120.776822,16.437457,142.033280,46.797484,20.069920,0.000000,19.298004,42.754719,1.149350,390.784500,0,0,0,0,0

24,05:45-06:00,33.608676,88.999651,25.475097,57.415538,387.764363,12.583840,35.153237,6.508748,46.374858,1.437219,0.000000,0.000000,31.506014,0.000000,27.060620,0.000000,0.000000,0.000000,0.000000,0.000000,57.098346,3.584507,5.170020,0.000000,40.846436,0.000000,0.000000,0.000000,115.391523,0.000000,594.379751,65.604402,8.949257,89.420178,76.242538,0.000000,8.047894,0.000000,36.560562,0.000000,173.645772,120.776822,16.437457,142.033280,46.797484,20.069920,0.000000,19.298004,42.754719,1.149350,390.784500,0,0,0,0,0

25,06:00-06:15,33.608676,88.999651,25.475097,76.554051,389.426500,12.583840,35.153237,6.508748,46.374858,1.437219,0.000000,0.000000,31.506014,0.000000,40.629044,0.000000,0.000000,0.000000,0.000000,0.000000,57.098346,3.584507,5.170020,0.000000,40.846436,0.000000,0.000000,0.000000,115.391523,0.000000,659.354670,65.604402,8.949257,89.420178,76.242538,0.000000,8.047894,0.000000,36.560562,0.000000,173.645772,120.776822,16.437457,142.033280,46.797484,20.069920,0.000000,19.298004,42.754719,1.149350,325.653750,0,0,0,0,0

26,06:15-06:30,33.608676,88.999651,25.475097,76.554051,369.627620,12.583840,35.153237,6.508748,46.374858,1.437219,0.000000,0.000000,31.506014,0.000000,40.629044,0.000000,0.000000,0.000000,0.000000,0.000000,57.098346,5.562166,5.170020,0.000000,40.846436,0.000000,0.000000,0.000000,115.391523,0.000000,592.465389,65.604402,8.949257,89.420178,76.242538,0.000000,8.047894,0.000000,36.560562,0.000000,173.645772,120.776822,16.437457,142.033280,46.797484,20.069920,0.000000,19.298004,42.754719,1.149350,325.653750,0,0,0,0,0

27,06:30-06:45,33.608676,86.763229,25.475097,76.554051,387.764363,12.583840,35.153237,6.508748,46.374858,1.437219,0.000000,0.000000,31.506014,0.000000,40.629044,0.000000,0.000000,0.000000,0.000000,0.000000,57.098346,5.562166,5.170020,0.000000,40.846436,0.000000,0.000000,0.000000,115.391523,0.000000,520.783949,65.604402,8.949257,89.420178,76.242538,0.000000,8.047894,0.000000,36.560562,0.000000,173.645772,120.776822,16.437457,142.033280,46.797484,20.069920,0.000000,19.298004,42.754719,1.149350,325.653750,0,0,0,0,0

28,06:45-07:00,33.608676,86.763229,25.475097,76.554051,292.713222,12.583840,35.153237,6.508748,46.374858,1.437219,0.000000,0.000000,31.506014,0.000000,40.629044,0.000000,0.000000,0.000000,0.000000,0.000000,57.098346,5.562166,5.170020,0.000000,40.846436,0.000000,0.000000,0.000000,115.391523,0.000000,520.783949,65.604402,8.949257,89.420178,76.242538,0.000000,8.047894,0.000000,36.560562,0.000000,173.645772,120.776822,16.437457,142.033280,46.797484,20.069920,0.000000,19.298004,42.754719,1.149350,325.653750,0,0,0,0,0

29,07:00-07:15,33.608676,86.763229,25.822943,57.415538,248.675186,12.583840,35.153237,6.508748,46.374858,2.172472,0.000000,0.000000,31.506014,0.000000,40.629044,0.000000,0.000000,0.000000,0.000000,0.000000,57.098346,5.562166,5.170020,0.000000,41.697864,0.000000,0.000000,0.000000,115.391523,0.000000,432.595161,65.604402,8.949257,89.420178,76.242538,0.000000,8.047894,0.000000,36.560562,0.000000,173.645772,120.776822,16.672025,141.877931,46.797484,20.069920,0.000000,19.298004,42.754719,1.149350,325.653750,0,0,0,0,0

30,07:15-07:30,33.608676,86.763229,25.822943,7.360966,260.794330,12.583840,35.153237,6.508748,46.374858,2.172472,0.000000,0.000000,31.506014,0.000000,40.629044,0.000000,0.000000,0.000000,0.000000,0.000000,57.098346,5.562166,5.170020,0.000000,41.697864,0.000000,0.000000,0.000000,115.391523,0.000000,401.718361,65.604402,8.949257,89.420178,76.242538,0.000000,8.047894,0.000000,36.560562,0.000000,173.645772,120.776822,16.672025,141.877931,46.797484,20.069920,0.000000,19.298004,42.754719,1.149350,325.653750,0,0,0,0,0

31,07:30-07:45,33.608676,86.763229,20.538668,4.122141,260.794330,12.583840,35.153237,6.508748,46.374858,1.543840,0.000000,0.000000,31.506014,0.000000,40.629044,0.000000,0.000000,0.000000,0.000000,0.000000,57.098346,5.562166,5.170020,0.000000,32.957028,0.000000,0.000000,0.000000,115.391523,0.000000,401.718361,65.604402,8.949257,89.420178,76.242538,0.000000,8.047894,0.000000,36.560562,0.000000,173.645772,120.776822,13.947822,141.877931,46.797484,20.069920,0.000000,19.298004,42.754719,1.149350,325.653750,0,0,0,0,0

32,07:45:08:00,33.608676,86.763229,20.755435,0.000000,260.794330,12.583840,35.153237,6.508748,46.374858,1.543840,0.000000,0.000000,31.506014,0.000000,40.629044,0.000000,0.000000,0.000000,0.000000,0.000000,57.098346,5.562166,5.170020,0.000000,33.320270,0.000000,0.000000,0.000000,115.391523,0.000000,401.718361,65.604402,8.949257,89.420178,76.242538,0.000000,8.047894,0.000000,36.560562,0.000000,173.645772,120.776822,14.088776,141.877931,46.797484,20.069920,0.000000,19.298004,42.754719,1.149350,325.653750,0,0,0,0,0

33,08:00-08:15,33.608676,86.763229,17.238421,0.000000,144.417741,12.583840,35.153237,6.508748,46.374858,1.543840,0.000000,0.000000,31.506014,0.000000,40.629044,0.000000,0.000000,0.000000,0.000000,0.000000,57.098346,3.708111,5.170020,0.000000,27.863605,0.000000,0.000000,0.000000,115.391523,0.000000,401.718361,65.604402,8.949257,89.420178,76.242538,0.000000,8.047894,0.000000,36.560562,0.000000,173.645772,120.776822,12.572068,141.877931,46.797484,17.859356,0.000000,19.298004,42.754719,1.149350,325.653750,0,0,0,0,0

34,08:15-08:30,33.608676,86.763229,17.238421,0.000000,144.417741,12.583840,35.153237,6.508748,46.374858,1.543840,0.000000,0.000000,31.506014,0.000000,40.629044,0.000000,0.000000,0.000000,0.000000,0.000000,57.098346,3.708111,5.170020,0.000000,27.682402,0.000000,0.000000,0.000000,115.391523,0.000000,401.718361,65.604402,3.615861,89.420178,76.242538,0.000000,8.047894,0.000000,36.560562,0.000000,173.645772,120.776822,12.572068,141.877931,46.797484,17.289657,0.000000,19.298004,42.754719,1.149350,325.653750,0,0,0,0,0

35,08:30-08:45,33.608676,86.763229,17.238421,0.000000,144.417741,12.583840,35.153237,6.508748,46.374858,1.543840,0.000000,0.000000,31.506014,0.000000,40.629044,0.000000,0.000000,0.000000,0.000000,0.000000,57.098346,3.708111,5.170020,0.000000,27.682402,0.000000,0.000000,0.000000,115.391523,0.000000,401.718361,65.604402,0.000000,89.420178,76.242538,0.000000,8.047894,0.000000,36.560562,0.000000,173.645772,120.776822,12.572068,141.877931,46.797484,17.289657,0.000000,19.298004,42.754719,1.149350,325.653750,0,0,0,0,0

36,08:45:09:00,33.608676,86.763229,17.238421,0.000000,144.417741,12.583840,35.153237,6.508748,46.374858,1.543840,0.000000,0.000000,31.506014,0.000000,27.112455,0.000000,0.000000,0.000000,0.000000,0.000000,57.098346,3.708111,5.170020,0.000000,27.682402,0.000000,0.000000,0.000000,115.391523,0.000000,401.718361,65.604402,0.000000,89.420178,76.242538,0.000000,8.047894,0.000000,36.560562,0.000000,173.645772,120.776822,12.572068,141.877931,46.797484,17.289657,0.000000,19.298004,42.754719,1.149350,325.653750,0,0,0,0,0

37,09:00:09:15,33.608676,86.763229,17.238421,0.000000,144.417741,12.583840,35.153237,6.508748,46.374858,1.543840,0.000000,0.000000,31.506014,0.000000,27.112455,0.000000,0.000000,0.000000,0.000000,0.000000,57.098346,3.708111,5.170020,0.000000,27.682402,0.000000,0.000000,0.000000,115.391523,0.000000,401.718361,65.604402,0.000000,89.420178,76.242538,0.000000,8.047894,0.000000,36.560562,0.000000,173.645772,120.776822,12.572068,141.877931,46.797484,17.289657,0.000000,19.298004,42.754719,1.149350,325.653750,0,0,0,0,0

38,09:15-09:30,33.608676,90.855852,17.238421,0.000000,115.788000,12.583840,35.153237,6.508748,46.374858,1.543840,0.000000,0.000000,31.506014,0.000000,27.112455,0.000000,0.000000,0.000000,0.000000,0.000000,57.098346,3.708111,5.170020,0.000000,27.682402,0.000000,0.000000,0.000000,117.652380,0.000000,401.718361,65.604402,0.000000,91.578852,76.242538,0.000000,8.047894,0.000000,36.560562,0.000000,173.645772,123.316632,12.572068,142.613764,46.797484,17.289657,0.000000,19.298004,42.754719,1.149350,325.653750,0,0,0,0,0

39,09:30-09:45,33.608676,90.855852,17.238421,0.000000,115.788000,12.583840,35.685862,6.508748,46.374858,1.543840,0.000000,0.000000,31.506014,0.000000,27.112455,0.000000,0.000000,0.000000,0.000000,0.000000,57.098346,3.708111,5.170020,0.000000,27.682402,0.000000,0.000000,0.000000,117.652380,0.000000,401.718361,65.604402,0.000000,91.578852,76.242538,0.000000,8.047894,0.000000,36.560562,0.000000,173.645772,123.316632,12.572068,142.613764,46.797484,17.289657,0.000000,19.298004,42.754719,1.149350,325.653750,0,0,0,0,0

40,09:45-10:00,33.608676,90.855852,17.238421,0.000000,115.788000,12.583840,35.685862,6.508748,46.374858,1.543840,0.000000,0.000000,31.506014,0.000000,13.556227,0.000000,0.000000,0.000000,0.000000,0.000000,57.098346,3.708111,5.170020,0.000000,27.682402,0.000000,0.000000,0.000000,117.652380,0.000000,401.718361,65.604402,0.000000,91.578852,76.242538,0.000000,8.047894,0.000000,36.560562,0.000000,173.645772,123.316632,12.572068,142.613764,46.797484,17.289657,0.000000,19.298004,42.754719,1.149350,325.653750,0,0,0,0,0

41,10:00-10:15,33.608676,90.855852,17.238421,0.000000,115.643265,12.583840,42.609984,6.508748,46.374858,1.543840,0.000000,0.000000,21.004010,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.098346,3.708111,5.170020,0.000000,27.682402,0.000000,0.000000,0.000000,117.652380,0.000000,401.718361,65.604402,0.000000,91.578852,76.242538,0.000000,8.047894,0.000000,36.560562,0.000000,173.645772,123.316632,12.572068,142.613764,46.797484,17.289657,0.000000,19.298004,42.754719,1.149350,325.653750,0,0,0,0,0

42,10:15-10:30,33.608676,90.855852,17.238421,0.000000,115.643265,12.583840,42.609984,6.508748,46.374858,1.543840,0.000000,0.000000,21.004010,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.098346,3.708111,5.170020,0.000000,27.682402,0.000000,0.000000,0.000000,117.652380,0.000000,401.718361,65.604402,0.000000,91.578852,76.242538,0.000000,8.047894,0.000000,36.560562,0.000000,173.645772,123.316632,12.572068,142.613764,46.797484,17.289657,0.000000,19.298004,42.754719,1.149350,325.653750,0,0,0,0,0

43,10:30-10:45,33.608676,90.855852,17.238421,0.000000,115.643265,12.583840,42.609984,6.508748,46.374858,1.543840,0.000000,0.000000,21.004010,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.098346,5.562166,5.170020,0.000000,27.682402,0.000000,0.000000,0.000000,117.652380,0.000000,367.298834,65.604402,0.000000,91.578852,76.242538,0.000000,8.047894,0.000000,36.560562,0.000000,173.645772,123.316632,12.572068,142.613764,46.797484,19.210967,0.000000,19.298004,42.754719,1.149350,325.653750,0,0,0,0,0

44,10:45-11:00,33.608676,90.855852,17.238421,0.000000,115.643265,12.583840,35.153237,6.508748,46.374858,1.543840,0.000000,0.000000,21.004010,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.098346,5.562166,5.170020,0.000000,27.682402,0.000000,0.000000,0.000000,117.652380,0.000000,367.298834,65.604402,0.000000,91.578852,76.242538,0.000000,8.047894,0.000000,36.560562,0.000000,173.645772,123.316632,12.572068,142.613764,46.797484,20.069920,0.000000,19.298004,42.754719,1.149350,325.653750,0,0,0,0,0

45,11:00-11:15,33.608676,90.855852,17.238421,0.000000,115.643265,6.291920,35.153237,6.508748,46.374858,1.543840,0.000000,0.000000,21.004010,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.098346,3.708111,5.170020,0.000000,27.682402,0.000000,0.000000,0.000000,117.652380,0.000000,367.298834,65.604402,0.000000,91.578852,76.242538,0.000000,8.047894,0.000000,36.560562,0.000000,173.645772,123.316632,12.572068,142.613764,46.797484,20.069920,0.000000,19.298004,42.754719,1.149350,325.653750,0,0,0,0,0

46,11:15-11:30,33.608676,90.855852,17.238421,0.000000,115.643265,6.291920,35.153237,6.508748,46.374858,1.543840,0.000000,0.000000,21.004010,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.098346,3.708111,5.170020,0.000000,27.682402,0.000000,0.000000,0.000000,117.652380,0.000000,367.298834,65.604402,0.000000,91.578852,76.242538,0.000000,8.047894,0.000000,36.560562,0.000000,173.645772,123.316632,12.572068,142.613764,46.797484,20.069920,0.000000,18.853671,42.754719,1.149350,325.653750,0,0,0,0,0

47,11:30-11:45,33.608676,90.855852,17.238421,0.000000,115.643265,6.291920,42.609984,6.508748,46.374858,1.543840,0.000000,0.000000,21.004010,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.098346,5.562166,5.170020,0.000000,27.682402,0.000000,0.000000,0.000000,117.652380,0.000000,367.298834,65.604402,0.000000,91.578852,76.242538,0.000000,8.047894,0.000000,36.560562,0.000000,173.645772,123.316632,12.572068,142.613764,46.797484,20.069920,0.000000,19.075535,42.754719,1.149350,325.653750,0,0,0,0,0

