Block,Time,RAPPC,SINGRAULI_HYDRO,DULHASTI,RIHAND3,UNCHAHAR2,DADRI_LF,TEHRI,TANDA2,RAPPB,PARBATI3,SEWA2,UNCHAHAR1,JHAJJAR,ANTA_GF,CHAMERA1,URI2,DADRT2,ANTA_RF,URI,BSIUL,NJPC,DADRI_RF,AURY_CRF,RIHAND2,AURY_RF,SINGRAULI,DHAULIGNGA,KOLDAM,RIHAND1,AURY_GF,DADRI_CRF,CHAMERA3,DADRI_GF,RAMPUR,CHAMERA2,ANTA_LF,UNCHAHAR3,AURY_LF,UNCHAHAR4,ANTA_CRF,SALAL,NAPP,KISHANGANGA,TANAKPUR,KOTESHWR,KHSTPP-II,KHSTPP-I,BRBCL,FSTPP I & II,SASAN,TALA,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,52.378863,0.734515,0.000000,118.706633,15.358400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.719300,340.764500,0.000000,0.000000,4.519401,337.884800,0.000000,1.059730,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,120.551441,0.000000,0.000000,84.687753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.599000,0.000000,0.000000,0.000000,40.154537,20.503464,0.000000,6.517049,8.518153,93.869389,28.797000,11.143909,4.799500,401.977323,0.000000,0,0,0,0,0

7,01:30-01:45,52.378863,0.734515,0.000000,118.706633,15.358400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.719300,340.764500,0.000000,0.000000,4.519401,337.884800,0.000000,1.059730,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,120.551441,0.000000,0.000000,84.687753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.599000,0.000000,0.000000,0.000000,40.154537,20.503464,0.000000,0.000000,8.518153,93.869389,28.797000,14.263212,4.799500,401.977323,0.000000,0,0,0,0,0

8,01:45-02:00,52.378863,0.734515,0.000000,118.706633,15.358400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.719300,340.764500,0.000000,0.000000,4.519401,337.884800,0.000000,1.059730,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,120.551441,0.000000,0.000000,84.687753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.599000,0.000000,0.000000,0.000000,6.692423,20.503464,0.000000,0.000000,8.518153,93.869389,15.358400,13.473074,4.799500,401.977323,0.000000,0,0,0,0,0

9,02:00-02:15,52.378863,0.734515,0.000000,118.706633,15.358400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.719300,340.764500,0.000000,0.000000,4.519401,337.884800,0.000000,1.589594,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,120.551441,0.000000,0.000000,84.687753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.599000,0.000000,0.000000,0.000000,2.230808,20.503464,0.000000,0.000000,8.518153,72.952400,15.358400,14.398548,4.799500,401.977323,0.000000,0,0,0,0,0

10,02:15-02:30,52.378863,0.734515,0.000000,118.706633,15.358400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.719300,340.764500,0.000000,0.000000,4.519401,337.884800,0.000000,1.589594,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,120.551441,0.000000,0.000000,84.687753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.599000,0.000000,0.000000,0.000000,2.230808,20.503464,0.000000,0.000000,8.518153,56.634100,15.358400,14.398548,4.799500,401.977323,0.000000,0,0,0,0,0

11,02:30-02:45,52.378863,0.734515,0.000000,118.706633,15.358400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.719300,340.764500,0.000000,0.000000,4.519401,337.884800,0.000000,2.119459,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,120.551441,0.000000,0.000000,84.687753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.599000,0.000000,0.000000,0.000000,2.230808,20.503464,0.000000,0.000000,8.518153,46.075200,15.358400,13.378580,4.799500,401.977323,0.000000,0,0,0,0,0

12,02:45-03:00,52.378863,0.734515,0.000000,118.706633,15.358400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.719300,340.764500,0.000000,0.000000,4.519401,337.884800,0.000000,2.119459,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,120.551441,0.000000,0.000000,84.687753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.599000,0.000000,0.000000,0.000000,2.230808,20.503464,0.000000,0.000000,8.518153,46.075200,15.358400,14.398548,4.799500,401.977323,0.000000,0,0,0,0,0

13,03:00-03:15,52.378863,0.734515,0.000000,118.706633,15.358400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.719300,340.764500,0.000000,0.000000,4.519401,337.884800,0.000000,2.119459,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,120.551441,0.000000,0.000000,84.687753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.599000,0.000000,0.000000,0.000000,2.230808,20.503464,0.000000,0.000000,8.518153,46.075200,15.358400,14.398548,4.799500,401.977323,0.000000,0,0,0,0,0

14,03:15-03:30,52.378863,0.734515,0.000000,118.706633,15.358400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.719300,340.764500,0.000000,0.000000,4.519401,337.884800,0.000000,2.119459,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,120.551441,0.000000,0.000000,84.687753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.599000,0.000000,0.000000,0.000000,2.230808,20.503464,0.000000,0.000000,8.518153,46.075200,15.358400,14.398548,4.799500,401.977323,0.000000,0,0,0,0,0

15,03:30-03:45,52.378863,0.734515,0.000000,118.706633,15.358400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.719300,340.764500,0.000000,0.000000,4.519401,337.884800,0.000000,2.119459,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,120.551441,0.000000,0.000000,84.687753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.599000,0.000000,0.000000,0.000000,2.230808,20.503464,0.000000,0.000000,8.518153,46.075200,15.358400,14.398548,4.799500,401.977323,0.000000,0,0,0,0,0

16,03:45-04:00,52.378863,0.734515,0.000000,118.706633,15.358400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.719300,340.764500,0.000000,0.000000,4.519401,337.884800,0.000000,2.119459,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,120.551441,0.000000,0.000000,84.687753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.599000,0.000000,0.000000,0.000000,2.230808,20.503464,0.000000,0.000000,8.518153,46.075200,15.358400,14.398548,4.799500,401.977323,0.000000,0,0,0,0,0

17,04:00-04:15,52.378863,0.734515,0.000000,118.706633,15.358400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.719300,340.764500,0.000000,0.000000,4.519401,337.884800,0.000000,25.433510,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,120.551441,0.000000,0.000000,84.687753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.599000,0.000000,0.000000,0.000000,2.230808,20.503464,0.000000,0.000000,8.518153,62.393500,15.358400,14.398548,4.799500,401.977323,0.000000,0,0,0,0,0

18,04:15-04:30,52.378863,0.734515,0.000000,118.706633,15.358400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.719300,340.764500,0.000000,0.000000,4.519401,337.884800,0.000000,25.433510,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,120.551441,0.000000,0.000000,84.687753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.599000,0.000000,0.000000,0.000000,2.230808,20.503464,0.000000,0.000000,8.518153,82.551400,15.358400,14.398548,4.799500,401.977323,0.000000,0,0,0,0,0

19,04:30-04:45,52.378863,0.734515,0.000000,118.706633,15.358400,0.000000,14.211320,0.000000,0.000000,0.000000,0.000000,6.719300,340.764500,0.000000,0.000000,4.519401,337.884800,0.000000,4.238918,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,120.551441,0.000000,0.000000,84.687753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.599000,0.000000,0.000000,0.000000,2.230808,20.503464,0.000000,0.000000,8.518153,93.869389,15.358400,14.398548,4.799500,401.977323,0.000000,0,0,0,0,0

20,04:45-05:00,52.378863,0.734515,0.000000,118.706633,15.358400,0.000000,14.937004,0.000000,0.000000,0.000000,0.000000,6.719300,340.764500,0.000000,0.000000,4.519401,337.884800,0.000000,2.119459,0.000000,10.908304,0.000000,0.000000,56.691694,0.000000,120.551441,0.000000,0.000000,84.687753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.599000,0.000000,0.000000,0.000000,2.230808,20.503464,0.000000,0.000000,8.518153,93.869389,24.192341,14.398548,4.799500,401.977323,0.000000,0,0,0,0,0

21,05:00-05:15,52.378863,0.734515,0.000000,118.706633,20.839569,0.000000,14.937004,0.000000,0.000000,0.000000,0.000000,6.719300,340.764500,0.000000,0.000000,4.519401,337.884800,0.000000,2.119459,0.000000,36.361012,0.000000,0.000000,56.691694,0.000000,120.551441,0.000000,0.000000,84.687753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.599000,0.000000,0.000000,0.000000,2.230808,20.503464,0.000000,0.000000,8.518153,129.644378,44.357495,14.398548,6.956932,401.977323,0.000000,0,0,0,0,0

22,05:15-05:30,52.378863,0.734515,0.000000,118.706633,35.154418,0.000000,29.874008,0.000000,0.000000,0.000000,0.000000,13.998510,346.931858,0.000000,0.000000,4.519401,414.676800,0.000000,2.119459,0.000000,36.361012,0.000000,0.000000,56.691694,0.000000,120.551441,0.000000,0.000000,84.687753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.845021,0.000000,0.000000,0.000000,2.230808,20.503464,0.000000,0.000000,8.518153,141.355738,44.538477,14.398548,11.023245,401.977323,0.000000,0,0,0,0,0

23,05:30-05:45,52.378863,0.734515,0.000000,118.706633,28.430030,0.000000,29.874008,0.000000,0.000000,0.000000,0.000000,13.998510,416.044658,0.000000,0.000000,4.519401,462.671800,0.000000,2.119459,0.000000,36.361012,0.000000,0.000000,56.691694,0.000000,120.551441,0.000000,0.000000,84.687753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.845021,0.000000,0.000000,0.000000,2.230808,20.503464,0.000000,0.000000,8.518153,141.355738,44.538477,14.398548,10.659306,401.977323,0.000000,0,0,0,0,0

24,05:45-06:00,52.378863,0.734515,15.818050,118.706633,33.965870,0.000000,44.811012,0.000000,0.000000,0.000000,0.000000,13.998510,492.836658,0.000000,0.000000,4.519401,510.666800,0.000000,2.119459,0.000000,36.361012,0.000000,0.000000,56.691694,0.000000,120.551441,0.000000,0.000000,84.687753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.845021,0.000000,0.000000,0.000000,2.230808,20.503464,0.000000,0.000000,8.518153,141.355738,44.538477,14.398548,15.706966,401.977323,0.000000,0,0,0,0,0

25,06:00-06:15,52.378863,0.734515,31.636100,118.706633,33.965870,0.000000,44.811012,0.000000,0.000000,0.000000,0.000000,13.998510,569.628658,0.000000,7.962370,4.519401,565.284630,0.000000,2.119459,0.000000,36.361012,0.000000,0.000000,56.691694,0.000000,120.551441,0.000000,0.000000,84.687753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.845021,0.000000,0.000000,0.000000,2.230808,20.503464,0.000000,0.000000,8.518153,141.355738,44.538477,14.398548,15.713563,401.977323,0.000000,0,0,0,0,0

26,06:15-06:30,52.378863,0.734515,31.636100,118.706633,40.401096,0.000000,44.811012,0.000000,0.000000,0.000000,0.000000,18.119517,626.958781,0.000000,13.485981,4.519401,650.145707,0.000000,2.119459,0.000000,49.087366,0.000000,0.000000,56.691694,0.000000,120.551441,0.000000,0.000000,84.687753,0.000000,0.000000,0.000000,0.000000,0.000000,12.641921,0.000000,23.780641,0.000000,0.000000,0.000000,2.230808,20.503464,0.000000,0.000000,8.518153,141.355738,44.538477,14.398548,19.898727,401.977323,0.000000,0,0,0,0,0

27,06:30-06:45,52.378863,0.734515,31.636100,118.706633,40.690257,0.000000,44.811012,0.000000,0.000000,0.000000,5.067005,20.872155,626.958781,0.000000,26.541235,4.519401,651.954481,0.000000,2.119459,1.055890,77.267150,0.000000,0.000000,56.691694,0.000000,120.551441,6.340140,0.000000,84.687753,0.000000,0.000000,0.000000,0.000000,0.000000,12.641921,0.000000,25.331857,0.000000,0.000000,0.000000,12.269442,20.503464,0.000000,0.000000,17.036305,141.355738,44.538477,14.398548,19.898727,401.977323,0.000000,0,0,0,0,0

28,06:45-07:00,52.378863,0.734515,31.636100,118.706633,40.690257,0.000000,44.811012,0.000000,0.000000,0.000000,10.113537,20.945018,626.958781,0.000000,26.541235,4.519401,651.954481,0.000000,2.119459,12.518632,112.264625,0.000000,0.000000,56.691694,0.000000,120.551441,16.484363,0.000000,84.687753,0.000000,0.000000,0.000000,0.000000,0.000000,25.283843,0.000000,25.331857,0.000000,0.000000,0.000000,53.539382,20.503464,0.000000,0.000000,25.554458,141.355738,44.538477,14.398548,19.898727,401.977323,0.000000,0,0,0,0,0

29,07:00-07:15,52.378863,0.734515,31.636100,118.706633,40.690257,0.000000,44.811012,0.000000,0.000000,0.000000,10.113537,20.945018,626.958781,0.000000,26.541235,8.005796,651.954481,0.000000,2.119459,12.518632,112.264625,0.000000,0.000000,56.691694,0.000000,120.551441,17.539362,0.000000,84.687753,0.000000,0.000000,0.000000,0.000000,0.000000,25.283843,0.000000,25.331857,0.000000,0.000000,0.000000,53.539382,20.503464,0.000000,0.000000,25.554458,141.355738,44.538477,14.398548,19.898727,401.977323,0.000000,0,0,0,0,0

30,07:15-07:30,52.378863,0.734515,31.636100,118.706633,40.690257,0.000000,44.811012,0.000000,0.000000,0.000000,10.113537,20.945018,626.958781,0.000000,26.541235,8.005796,651.954481,0.000000,3.179189,12.518632,112.264625,0.000000,0.000000,56.691694,0.000000,120.551441,17.539362,0.000000,84.687753,0.000000,0.000000,0.000000,0.000000,0.000000,25.283843,0.000000,25.331857,0.000000,0.000000,0.000000,53.539382,20.503464,0.000000,0.000000,25.554458,141.355738,44.538477,14.398548,19.898727,401.977323,0.000000,0,0,0,0,0

31,07:30-07:45,52.378863,0.734515,31.636100,118.706633,40.690257,0.000000,44.811012,0.000000,0.000000,0.000000,10.113537,20.945018,626.958781,0.000000,13.485981,4.519401,651.954481,0.000000,34.971077,12.518632,112.264625,0.000000,0.000000,56.691694,0.000000,120.551441,26.309043,0.000000,84.687753,0.000000,0.000000,0.000000,0.000000,0.000000,25.283843,0.000000,25.331857,0.000000,0.000000,0.000000,53.539382,20.503464,0.000000,0.000000,25.554458,141.355738,44.538477,14.398548,19.898727,401.977323,0.000000,0,0,0,0,0

32,07:45:08:00,52.378863,0.734515,31.636100,118.706633,40.690257,0.000000,44.811012,0.000000,0.000000,0.000000,10.113537,20.945018,626.958781,0.000000,13.485981,4.519401,651.954481,0.000000,34.971077,12.518632,112.264625,0.000000,0.000000,56.691694,0.000000,120.551441,26.309043,0.000000,84.687753,0.000000,0.000000,0.000000,0.000000,0.000000,25.283843,0.000000,25.331857,0.000000,0.000000,0.000000,53.539382,20.503464,0.000000,0.000000,25.554458,141.355738,44.538477,14.398548,19.898727,401.977323,0.000000,0,0,0,0,0

33,08:00-08:15,52.378863,0.734515,31.636100,118.706633,40.690257,0.000000,44.811012,0.000000,0.000000,0.000000,10.113537,20.945018,626.958781,0.000000,8.341531,4.519401,651.954481,0.000000,4.238918,12.518632,112.264625,0.000000,0.000000,56.691694,0.000000,120.551441,17.539362,0.000000,84.687753,0.000000,0.000000,0.000000,0.000000,0.000000,25.283843,0.000000,25.331857,0.000000,0.000000,0.000000,12.269442,20.503464,0.000000,0.000000,25.554458,141.355738,44.538477,14.398548,19.898727,401.977323,0.000000,0,0,0,0,0

34,08:15-08:30,52.378863,0.734515,31.636100,118.706633,40.690257,0.000000,44.811012,0.000000,0.000000,0.000000,5.067005,20.945018,626.958781,0.000000,0.000000,4.519401,651.954481,0.000000,2.119459,0.000000,81.812277,0.000000,0.000000,56.691694,0.000000,120.551441,17.539362,0.000000,84.687753,0.000000,0.000000,0.000000,0.000000,0.000000,17.849676,0.000000,25.331857,0.000000,0.000000,0.000000,1.338485,20.503464,0.000000,0.000000,9.464614,141.355738,44.538477,14.398548,19.898727,401.977323,0.000000,0,0,0,0,0

35,08:30-08:45,52.378863,0.734515,31.636100,118.706633,40.690257,0.000000,44.811012,0.000000,0.000000,0.000000,0.000000,20.945018,626.958781,0.000000,0.000000,4.519401,651.954481,0.000000,2.119459,0.000000,49.814586,0.000000,0.000000,56.691694,0.000000,120.551441,6.340140,0.000000,84.687753,0.000000,0.000000,0.000000,0.000000,0.000000,12.641921,0.000000,25.331857,0.000000,0.000000,0.000000,1.338485,20.503464,0.000000,0.000000,8.518153,141.355738,44.538477,14.398548,19.898727,401.977323,0.000000,0,0,0,0,0

36,08:45:09:00,52.378863,0.734515,31.636100,118.706633,40.690257,0.000000,44.811012,0.000000,0.000000,0.000000,0.000000,20.945018,626.958781,0.000000,0.000000,4.519401,651.954481,0.000000,2.119459,0.000000,23.634658,0.000000,0.000000,56.691694,0.000000,120.551441,0.000000,0.000000,84.687753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.331857,0.000000,0.000000,0.000000,1.338485,20.503464,0.000000,0.000000,8.518153,141.355738,44.538477,14.398548,19.898727,401.977323,0.000000,0,0,0,0,0

37,09:00:09:15,52.378863,0.734515,15.818050,118.706633,40.690257,0.000000,44.811012,0.000000,0.000000,0.000000,0.000000,20.945018,626.958781,0.000000,0.000000,4.519401,651.954481,0.000000,2.119459,0.000000,10.908304,0.000000,0.000000,56.691694,0.000000,120.551441,0.000000,0.000000,84.687753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.331857,0.000000,0.000000,0.000000,1.338485,20.503464,0.000000,0.000000,8.518153,141.355738,44.538477,14.398548,19.898727,401.977323,0.000000,0,0,0,0,0

38,09:15-09:30,52.378863,0.734515,15.818050,118.706633,40.690257,0.000000,44.811012,0.000000,0.000000,0.000000,0.000000,20.945018,626.958781,0.000000,0.000000,4.519401,651.954481,0.000000,2.119459,0.000000,9.090253,0.000000,0.000000,56.691694,0.000000,120.551441,0.000000,0.000000,84.687753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.331857,0.000000,0.000000,0.000000,1.338485,20.503464,0.000000,0.000000,8.518153,141.355738,44.538477,14.398548,19.898727,401.977323,0.000000,0,0,0,0,0

39,09:30-09:45,52.378863,0.734515,15.818050,118.706633,40.690257,0.000000,44.811012,0.000000,0.000000,0.000000,0.000000,20.945018,626.958781,0.000000,0.000000,4.519401,644.942507,0.000000,2.119459,0.000000,18.180506,0.000000,0.000000,56.691694,0.000000,120.551441,0.000000,0.000000,84.687753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.331857,0.000000,0.000000,0.000000,1.338485,20.503464,0.000000,0.000000,8.518153,141.355738,44.538477,14.398548,19.898727,401.977323,0.000000,0,0,0,0,0

40,09:45-10:00,52.378863,0.734515,15.818050,118.706633,40.690257,0.000000,44.811012,0.000000,0.000000,0.000000,0.000000,20.945018,626.958781,0.000000,0.000000,4.519401,644.942507,0.000000,2.119459,0.000000,18.180506,0.000000,0.000000,56.691694,0.000000,120.551441,0.000000,0.000000,84.687753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.331857,0.000000,0.000000,0.000000,1.338485,20.503464,0.000000,0.000000,8.518153,141.355738,44.538477,14.398548,19.898727,401.977323,0.000000,0,0,0,0,0

41,10:00-10:15,52.378863,0.734515,15.818050,118.706633,40.690257,0.000000,44.811012,0.000000,0.000000,0.000000,0.000000,20.945018,626.958781,0.000000,0.000000,4.519401,644.942507,0.000000,2.119459,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,120.551441,0.000000,0.000000,84.687753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.331857,0.000000,0.000000,0.000000,1.338485,20.503464,0.000000,0.000000,8.518153,141.355738,44.538477,14.398548,19.898727,401.977323,0.000000,0,0,0,0,0

42,10:15-10:30,52.378863,0.734515,15.818050,118.706633,40.690257,0.000000,44.811012,0.000000,0.000000,0.000000,0.000000,20.945018,626.958781,0.000000,0.000000,6.456287,644.942507,0.000000,3.179189,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,120.551441,0.000000,0.000000,84.687753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.331857,0.000000,0.000000,0.000000,1.338485,20.503464,0.000000,0.000000,8.518153,141.355738,44.538477,14.398548,19.898727,401.977323,0.000000,0,0,0,0,0

43,10:30-10:45,52.378863,0.734515,0.000000,118.706633,40.690257,0.000000,44.811012,0.000000,0.000000,0.000000,0.000000,20.945018,626.958781,0.000000,0.000000,16.011593,644.942507,0.000000,34.971077,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,120.551441,0.000000,0.000000,84.687753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.331857,0.000000,0.000000,0.000000,1.338485,20.503464,0.000000,6.762975,8.518153,141.355738,44.538477,14.398548,19.898727,401.977323,0.000000,0,0,0,0,0

44,10:45-11:00,52.378863,0.734515,0.000000,118.706633,40.690257,0.000000,29.874008,0.000000,0.000000,0.000000,0.000000,20.945018,626.958781,0.000000,0.000000,16.011593,644.942507,0.000000,34.971077,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,120.551441,0.000000,0.000000,84.687753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.331857,0.000000,0.000000,0.000000,1.338485,20.503464,0.000000,6.762975,8.518153,141.355738,44.538477,14.398548,19.898727,401.977323,0.000000,0,0,0,0,0

45,11:00-11:15,52.378863,0.734515,0.000000,118.706633,40.690257,0.000000,14.937004,0.000000,0.000000,0.000000,0.000000,20.945018,626.958781,0.000000,0.000000,16.011593,651.954481,0.000000,3.179189,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,120.551441,0.000000,0.000000,84.687753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.331857,0.000000,0.000000,0.000000,1.338485,20.503464,0.000000,6.762975,8.518153,141.355738,44.538477,14.398548,19.898727,401.977323,0.000000,0,0,0,0,0

46,11:15-11:30,52.378863,0.734515,0.000000,118.706633,40.690257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.945018,626.958781,0.000000,0.000000,16.011593,651.954481,0.000000,2.119459,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,120.551441,0.000000,0.000000,84.687753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.331857,0.000000,0.000000,0.000000,1.338485,20.503464,0.000000,6.762975,8.518153,141.355738,44.538477,14.398548,19.898727,401.977323,0.000000,0,0,0,0,0

47,11:30-11:45,52.378863,0.734515,0.000000,118.706633,40.690257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.945018,626.958781,0.000000,0.000000,6.456287,645.667712,0.000000,2.119459,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,120.551441,0.000000,0.000000,84.687753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.331857,0.000000,0.000000,0.000000,1.338485,20.503464,0.000000,6.762975,8.518153,141.355738,44.538477,14.398548,19.898727,401.977323,0.000000,0,0,0,0,0

