Block,Time,L_NR_2021_15,LT-36,L_NR_2021_13,LT-05,L_NR_2020_02,L_NR_2020_06,L_NR_2020_05,L_NR_2023_07,L_NR_2022_08,L_NR_2021_16,L_NR_2012_04,L_NR_2023_04,L_NR_2021_17,SH-07,LT-35,L_NR_2022_10,L_NR_2019_19,L_NR_2018_61,L_NR_2021_12,L_NR_2012_07,SH-06,LT-31,LT-59,L_NR_2012_02,L_NR_2019_05,L_NR_2023_10,L_NR_2019_07,L_NR_2022_09,L_NR_2012_01,L_NR_2019_11,L_NR_2019_06,L_NR_2021_14,L_NR_2020_07
15,03:30-03:45,0,0.000000,0,116.130000,11.910000,36.74,110.21,0,27.14,0,134.320000,29.750000,0,30.970000,0.000000,79.67,0,7.14,0,74.200000,25.570000,0.000000,10.430000,261.860000,0,0,0,79.67,0.000000,10.780000,0,0,36.72

16,03:45-04:00,0,0.000000,0,116.130000,11.910000,36.67,110.01,0,27.04,0,134.320000,29.750000,0,30.970000,0.000000,79.67,0,7.14,0,74.200000,25.570000,0.000000,10.430000,261.860000,0,0,0,79.67,0.000000,10.780000,0,0,36.67

17,04:00-04:15,0,0.000000,0,116.130000,11.910000,36.73,110.19,0,27.44,0,134.320000,29.750000,0,30.970000,0.000000,79.67,0,7.14,0,74.200000,25.570000,0.000000,10.430000,261.860000,0,0,0,79.67,0.000000,10.780000,0,0,36.74

18,04:15-04:30,0,0.000000,0,116.130000,11.910000,36.8,110.41,0,27.59,0,134.320000,29.750000,0,30.970000,0.000000,79.67,0,7.14,0,74.200000,25.570000,0.000000,10.430000,261.860000,0,0,0,79.67,0.000000,10.780000,0,0,36.81

19,04:30-04:45,0,0.000000,0,116.130000,11.910000,36.77,110.32,0,27.94,0,134.320000,29.750000,0,30.970000,0.000000,79.67,0,7.14,0,59.030000,25.570000,0.000000,10.430000,201.640000,0,0,0,79.67,0.000000,10.780000,0,0,36.77

20,04:45-05:00,0,0.000000,0,116.130000,11.910000,36.68,110.06,0,27.56,0,134.320000,29.750000,0,30.970000,0.000000,77.03,0,7.14,0,59.030000,25.570000,0.000000,10.430000,201.640000,0,0,0,77.03,0.000000,10.780000,0,0,36.69

21,05:00-05:15,0,0.000000,0,116.130000,11.910000,36.69,110.07,0,27.14,0,134.320000,29.800000,0,30.970000,0.000000,76.75,0,7.14,0,59.030000,30.970000,0.000000,10.430000,201.640000,0,0,0,76.75,0.000000,10.780000,0,0,36.68

22,05:15-05:30,0,0.000000,0,116.130000,11.910000,36.69,110.06,0,27.04,0,134.320000,29.800000,0,30.970000,0.000000,76.58,0,7.14,0,59.030000,30.970000,0.000000,10.430000,201.640000,0,0,0,76.58,0.000000,10.780000,0,0,36.68

23,05:30-05:45,0,0.000000,0,116.130000,11.910000,36.67,110.02,0,27.44,0,134.320000,29.800000,0,30.970000,0.000000,76.09,0,7.14,0,59.030000,30.970000,0.000000,10.430000,201.640000,0,0,0,76.09,0.000000,10.780000,0,0,36.68

24,05:45-06:00,0,0.000000,0.04,116.130000,11.910000,36.74,110.21,0,27.59,0.67,134.320000,29.800000,0.33,30.970000,0.000000,76.26,0,7.14,0.21,59.030000,30.970000,0.000000,10.430000,201.640000,0,0,0,76.26,0.000000,10.780000,0,0.18,36.73

25,06:00-06:15,0.07,0.000000,0.15,116.130000,11.910000,36.81,110.43,0.9,27.94,2.67,134.320000,29.800000,1.33,24.540000,0.000000,75.66,1.39425,7.14,0.77,59.030000,30.970000,0.000000,10.430000,201.640000,0,0.39,1.45,75.66,0.000000,10.780000,0,1.66,36.8

26,06:15-06:30,0.42,0.160000,0.47,116.130000,11.910000,36.76,110.28,3.5,27.5,4.67,134.320000,29.800000,2.33,24.540000,0.150000,75.71,4.33875,7.14,2.35,59.030000,30.970000,0.150000,10.430000,201.640000,0,1.5,3,75.71,0.000000,10.780000,0,3.79,36.75

27,06:30-06:45,1.31,0.480000,1.33,116.130000,11.910000,36.71,110.13,7,28.05,4.67,134.320000,29.800000,2.33,25.570000,0.460000,77.79,7.9755,7.14,6.67,59.030000,30.970000,0.460000,10.430000,201.640000,0,3,8,77.79,0.000000,10.780000,0,6.53,36.71

28,06:45-07:00,2.74,0.980000,2.47,116.130000,11.910000,37.3,111.91,10.5,28.49,4.67,134.320000,29.800000,2.33,25.570000,0.960000,78.29,12.441,7.14,12.36,59.030000,30.970000,0.960000,10.430000,201.640000,0,4.5,15,78.29,0.000000,10.780000,19.71,9.75,37.31

29,07:00-07:15,4.91,1.490000,3.75,116.130000,11.910000,37.29,111.88,14,28.68,2.67,134.320000,29.800000,1.33,25.570000,1.450000,78.59,17.73525,7.14,18.76,59.030000,30.970000,1.450000,10.430000,201.640000,30.25,6,22,78.59,0.000000,10.780000,31.09,13.28,37.29

30,07:15-07:30,7.66,2.060000,5.37,116.130000,11.910000,37.67,113.02,17.5,28.86,4.67,134.320000,29.800000,2.33,25.570000,2.020000,78.32,23.76075,7.14,26.83,59.030000,30.970000,2.020000,10.430000,201.640000,29.98,7.5,29.98,78.32,0.000000,10.780000,29.99,18.07,37.68

31,07:30-07:45,10.95,3.040000,7.47,116.130000,11.910000,38.18,114.54,24.5,29.08,6,134.320000,29.800000,3,25.570000,2.960000,78.4,28.08,7.14,37.38,59.030000,30.970000,2.960000,10.430000,201.640000,30.67,10.5,30.67,78.4,0.000000,10.780000,30.66,19.22,38.18

32,07:45:08:00,14.74,3.890000,9.22,116.130000,11.910000,38.93,116.79,35,28.94,11.33,134.320000,29.800000,5.67,25.570000,3.790000,78.5,33.93,7.14,46.13,59.030000,30.970000,3.790000,10.430000,201.640000,30.83,15,30.83,78.5,0.000000,10.780000,30.84,25.57,38.94

33,08:00-08:15,17.87,4.950000,9.86,107.600000,11.910000,38.33,115,47.6,30,17.34,134.320000,29.800000,8.66,25.570000,4.820000,78.33,40.0725,7.14,49.32,59.030000,30.970000,4.820000,10.430000,201.640000,32.33,20.4,32.33,78.33,0.000000,10.780000,32.34,26.67,38.34

34,08:15-08:30,21.38,5.810000,12.38,99.050000,11.910000,38.33,115,59.5,30,21.34,134.320000,29.750000,10.66,25.570000,5.660000,78.33,46.45875,7.14,61.89,59.030000,30.970000,5.660000,10.430000,201.640000,32.33,25.5,32.33,78.33,0.000000,10.780000,32.34,30,38.34

35,08:30-08:45,24.44,6.760000,15.31,90.520000,11.910000,38.33,115,73.5,30,30,134.320000,29.750000,15,25.570000,6.600000,78.33,53.6055,7.14,76.55,59.030000,30.970000,6.600000,10.430000,201.640000,32.5,31.5,32.5,78.33,0.000000,10.780000,32.5,35.33,38.34

36,08:45:09:00,27.59,7.710000,18.6,81.980000,11.910000,38.33,115,87.5,30,35.34,134.320000,30.710000,17.66,25.570000,7.530000,78.33,60.7425,7.14,92.98,59.030000,30.970000,7.530000,10.430000,201.640000,32.5,37.5,32.5,78.33,0.000000,10.780000,32.5,43.33,38.34

37,09:00:09:15,30.03,8.520000,20.32,73.440000,11.350000,38.33,115,105,30,45.34,134.320000,30.710000,22.66,25.570000,8.310000,78.33,69.50775,7.14,101.59,59.030000,30.970000,8.310000,10.430000,201.640000,32.83,45,32.83,78.33,0.000000,10.780000,32.84,49.33,38.34

38,09:15-09:30,32.75,9.270000,22.29,70.590000,11.350000,38.33,115,115.5,30,50.67,134.320000,29.670000,25.33,25.570000,9.040000,78.33,76.2255,6,111.43,59.030000,30.970000,9.040000,10.430000,201.640000,32.83,49.5,32.83,78.33,0.000000,10.780000,32.84,54.33,38.34

39,09:30-09:45,35.08,10.100000,25.99,70.590000,11.350000,38.33,115,126,30,54.67,134.320000,29.670000,27.33,25.570000,9.870000,78.33,82.758,6,129.96,59.030000,30.970000,9.870000,10.430000,201.640000,33,54,33,78.33,0.000000,10.780000,33,59.33,38.34

40,09:45-10:00,37.34,10.620000,28.59,70.590000,11.350000,38.33,115,136.5,31.67,58.67,134.320000,30.640000,29.33,25.570000,10.360000,78.33,88.77375,6,142.93,59.030000,30.970000,10.360000,10.430000,201.640000,33,58.5,33,78.33,0.000000,10.780000,33,63.33,38.34

41,10:00-10:15,39.03,11.260000,31.6,66.420000,11.170000,38.33,115,147,31.67,63.34,134.320000,30.640000,31.66,25.570000,10.980000,78.33,93.43425,6,157.99,59.030000,30.970000,10.980000,10.350000,201.640000,33,63,33,78.33,0.000000,10.780000,33,70,38.34

42,10:15-10:30,40.78,11.740000,33.95,66.420000,11.170000,38.33,115,154,31.67,67.34,134.320000,30.640000,33.66,25.570000,11.450000,78.33,96.84675,6,169.74,59.030000,30.970000,11.450000,10.350000,201.640000,33,66,33,78.33,0.000000,10.780000,33,73.33,38.34

43,10:30-10:45,41.5,12.110000,36.05,66.420000,11.170000,38.33,115,161,31.67,72.67,134.320000,30.640000,36.33,26.120000,11.810000,78.33,94.72125,6,180.28,59.030000,26.120000,11.810000,10.350000,201.640000,33,69,33,78.33,0.000000,10.780000,33,76.67,38.34

44,10:45-11:00,43.36,12.580000,37.15,66.420000,11.170000,38.33,115,168,31.67,74.67,134.320000,30.640000,37.33,26.120000,12.270000,78.33,98.56275,6,185.76,59.030000,26.120000,12.270000,10.350000,201.640000,33,72,33,78.33,0.000000,10.780000,33,80,38.34

45,11:00-11:15,44,12.920000,38.06,83.470000,11.170000,39.17,117.5,175,36.67,77.34,134.320000,30.640000,38.66,26.120000,12.610000,81.67,101.87775,6,190.3,59.030000,26.120000,12.610000,10.350000,201.640000,33,75,33,81.67,0.000000,10.780000,33,83.33,39.16

46,11:15-11:30,45,13.170000,39.17,116.130000,11.170000,39.17,117.5,178.5,36.67,76.67,134.320000,30.640000,38.33,26.120000,12.840000,81.67,104.949,6,195.83,59.030000,26.120000,12.840000,10.350000,201.640000,33,76.5,33,81.67,0.000000,10.780000,33,86,39.16

47,11:30-11:45,45,13.290000,45.83,66.420000,11.170000,39.17,117.5,178.5,36.67,76,134.320000,30.640000,38,26.120000,12.970000,81.67,107.61075,6,229.17,59.030000,26.120000,12.970000,10.350000,201.640000,33,76.5,33,81.67,0.000000,10.780000,33,87.03,39.16

48,11:45-12:00,45,13.290000,45.83,66.420000,11.170000,39.17,117.5,178.5,36.67,76,134.320000,30.640000,38,26.120000,12.970000,81.67,109.24875,6,229.17,59.030000,26.120000,12.970000,10.350000,201.640000,33,76.5,33,81.67,0.000000,10.780000,33,87.2,39.16

49,12:00-12:15,45,13.290000,45.83,66.420000,11.260000,39.17,117.5,178.5,36.67,75.34,134.320000,30.640000,37.66,26.120000,12.970000,81.67,120.32475,6,229.17,59.030000,26.120000,12.970000,10.350000,196.800000,33,76.5,33,81.67,0.000000,10.780000,33,87.53,39.16

50,12:15-12:30,45,13.290000,45.83,66.420000,11.260000,39.17,117.5,178.5,36.67,75.34,134.320000,30.640000,37.66,26.120000,12.970000,81.67,118.053,6,229.17,59.030000,26.120000,12.970000,10.350000,196.800000,33,76.5,33,81.67,0.000000,10.780000,33,87.63,39.16

51,12:30-12:45,46,13.290000,45.83,66.420000,11.260000,39.17,117.5,182,35,75.34,134.320000,30.640000,37.66,26.120000,12.970000,81.67,115.46925,6,229.17,59.030000,26.120000,12.970000,10.350000,196.800000,33,78,33,81.67,0.000000,10.780000,33,87.33,39.16

52,12:45-13:00,46,13.290000,45.83,66.420000,11.260000,39.17,117.5,182,35,75.34,134.320000,30.640000,37.66,26.120000,12.970000,81.67,112.48575,6,229.17,59.030000,26.120000,12.970000,10.350000,196.800000,33,78,33,81.67,0.000000,10.780000,33,87.67,39.16

53,13:00-13:15,46,13.980000,45.83,66.420000,11.350000,39.17,117.5,182,35,75.34,134.320000,30.640000,37.66,26.120000,13.640000,81.67,108.069,10.35,229.17,59.030000,26.120000,13.640000,10.350000,196.800000,33,78,33,81.67,0.000000,10.780000,33,87.3,39.16

54,13:15-13:30,46,13.920000,45.83,66.420000,11.350000,39.17,117.5,182,35,76,134.320000,30.640000,38,26.120000,13.580000,81.67,103.0965,13.51,229.17,59.030000,26.120000,13.580000,10.350000,196.800000,33,78,33,81.67,0.000000,10.780000,33,86.97,39.16

55,13:30-13:45,46,13.710000,45.83,66.420000,11.350000,39.17,117.5,182,35,76,134.320000,30.640000,38,26.120000,13.380000,81.67,122.70375,14.58,229.17,59.030000,26.120000,13.380000,10.350000,196.800000,33,78,33,81.67,0.000000,10.780000,33,86.53,39.16

56,13:45-14:00,45.5,13.380000,45.83,66.420000,11.350000,39.17,117.5,182,35,76.67,134.320000,30.640000,38.33,26.120000,13.050000,81.67,119.62275,14.35,229.17,59.030000,26.120000,13.050000,10.350000,196.800000,33,78,33,81.67,0.000000,10.780000,33,85.3,39.16

57,14:00-14:15,45,12.910000,45.83,66.420000,11.450000,39.17,117.5,175,35,74,134.320000,30.640000,37,30.970000,12.600000,81.67,115.908,15.92,229.17,59.030000,25.570000,12.600000,10.390000,245.190000,33,75,33,81.67,0.000000,10.780000,33,84.67,39.16

58,14:15-14:30,44.5,12.620000,45.83,66.420000,11.450000,39.17,117.5,171.5,35,72,134.320000,30.640000,36,30.970000,12.310000,81.67,111.25725,16.56,229.17,74.200000,25.570000,12.310000,10.390000,261.860000,33,73.5,33,81.67,0.000000,10.780000,33,83.13,39.16

59,14:30-14:45,43.26,12.370000,45.83,85.400000,10.980000,39.17,117.5,164.5,35,69.34,134.320000,30.640000,34.66,30.970000,12.060000,81.67,105.768,19.44,229.17,74.200000,25.570000,12.060000,10.390000,261.860000,33,70.5,33,81.67,0.000000,10.780000,33,81,39.16

60,14:45-15:00,41.34,11.910000,45,116.130000,10.980000,39.17,117.5,157.5,35,64,134.320000,30.640000,32,30.970000,11.610000,81.67,99.57675,21.39,225.02,74.200000,25.570000,11.610000,10.390000,261.860000,33,67.5,33,81.67,0.000000,10.780000,33,77.8,39.16

61,15:00-15:15,40.01,11.570000,43.28,116.130000,11.170000,39.17,117.5,150.5,35,58.67,134.320000,30.640000,29.33,30.970000,11.280000,81.67,92.547,19.47,216.43,74.200000,25.570000,11.280000,10.390000,261.860000,33,64.5,33,81.67,0.000000,10.780000,33,74.33,39.16

62,15:15-15:30,38.59,10.960000,42.42,116.130000,11.170000,39.17,117.5,143.5,35,55.34,134.320000,30.640000,27.66,30.970000,10.700000,81.67,85.94625,18.35,212.13,74.200000,25.570000,10.700000,10.390000,261.860000,33,61.5,33,81.67,0.000000,10.780000,33,70.57,39.16

63,15:30-15:45,36.31,10.380000,39.98,116.130000,11.170000,39.17,117.5,136.5,35.67,52,134.320000,30.640000,26,30.970000,10.120000,81.67,78.741,29.72,199.88,74.200000,25.570000,10.120000,10.390000,261.860000,33,58.5,33,81.67,0.000000,10.780000,33,66.57,39.16

64,15:45-16:00,33.77,9.750000,35.52,116.130000,11.170000,39.17,117.5,122.5,35.67,46.67,134.320000,30.640000,23.33,30.970000,9.510000,81.67,71.5065,28.86,177.63,74.200000,25.570000,9.510000,10.390000,261.860000,33,52.5,33,81.67,0.000000,10.780000,33,62.27,39.16

65,16:00-16:15,30.82,9.000000,34.06,116.130000,11.350000,39.17,117.5,108.5,35.67,40.67,134.320000,30.640000,20.33,26.120000,8.780000,81.67,63.9405,27.95,170.32,74.200000,26.120000,8.780000,10.390000,261.860000,33,46.5,33,81.67,0.000000,10.780000,33,57.1,39.16

66,16:15-16:30,28.68,8.150000,32.03,116.130000,11.350000,39.17,117.5,91,35.67,36.67,134.320000,30.640000,18.33,26.120000,7.950000,81.67,55.77975,27.26,160.13,74.200000,26.120000,7.950000,10.390000,261.860000,33,39,33,81.67,0.000000,10.780000,33,52.3,39.16

67,16:30-16:45,25.25,7.190000,26.76,116.130000,11.350000,39.17,117.5,80.5,35.67,33.34,134.320000,30.640000,16.66,25.340000,7.010000,81.67,47.112,26.51,133.81,74.200000,25.340000,7.010000,10.390000,261.860000,33,34.5,33,81.67,0.000000,10.780000,33,47,39.16

68,16:45-17:00,22.68,6.290000,23.32,116.130000,11.350000,39.17,117.5,70,35.67,27.33,134.320000,30.640000,13.67,25.340000,6.140000,81.67,38.42475,18.05,116.62,74.200000,25.340000,6.140000,10.390000,261.860000,33,30,25,81.67,0.000000,10.780000,33,41.07,39.16

69,17:00-17:15,19.41,5.500000,19.86,116.130000,11.530000,39.17,117.5,59.5,33.33,25.33,134.320000,30.640000,12.67,24.470000,5.370000,81.67,30.4395,16.29,99.31,74.200000,30.970000,5.370000,10.390000,261.860000,23.33,25.5,20,81.67,0.000000,10.780000,30.11,35.2,39.16

70,17:15-17:30,15,4.540000,17.14,116.130000,11.530000,39.17,117.5,49,33.33,25.33,134.320000,30.640000,12.67,24.470000,4.420000,81.67,23.52675,15.37,85.69,74.200000,30.970000,4.420000,10.390000,261.860000,0,21,15,81.67,0.000000,10.780000,10,29.77,39.16

71,17:30-17:45,14,3.670000,14.92,116.130000,11.530000,39.17,117.5,42,33.33,24,134.320000,30.640000,12,24.470000,3.570000,81.67,17.87175,13.78,74.58,74.200000,30.970000,3.570000,10.390000,261.860000,0,18,8.74,81.67,0.000000,10.780000,0,24.27,39.16

72,17:45-18:00,12.08,2.690000,12.73,116.130000,11.530000,39.17,117.5,32.89,33.33,19.33,134.320000,30.640000,9.67,24.470000,2.630000,81.67,12.84075,13.02,63.67,74.200000,30.970000,2.630000,10.390000,261.860000,0,14.09,2.7,81.67,0.000000,10.780000,0,19.17,39.16

73,18:00-18:15,8.82,1.980000,9.78,116.130000,11.910000,39.17,117.5,23.47,33.33,16,134.320000,30.640000,8,24.470000,1.930000,81.67,8.86275,12.18,48.89,74.200000,30.970000,1.930000,10.390000,261.860000,0,10.06,0,81.67,0.000000,10.780000,0,14.43,39.16

74,18:15-18:30,6.03,1.390000,7.35,116.130000,11.910000,39.17,117.5,15.56,33.33,11.33,134.320000,30.640000,5.67,24.470000,1.370000,81.67,5.23575,17.14,36.78,74.200000,30.970000,1.370000,10.390000,261.860000,0,6.67,0,81.67,0.000000,10.780000,0,10.47,39.16

75,18:30-18:45,3.98,0.790000,3.4,116.130000,11.910000,37.5,112.5,9.2,33,10,134.320000,30.640000,5,24.470000,0.770000,79.33,2.8275,16.71,17,74.200000,30.970000,0.770000,10.390000,261.860000,0,3.94,0,79.33,0.000000,10.780000,0,6.4,37.5

76,18:45-19:00,2.47,0.340000,1.89,116.130000,11.910000,37.5,112.5,4.76,32.37,8.67,134.320000,29.630000,4.33,9.090000,0.330000,79.33,0.98475,16.31,9.44,74.200000,30.970000,0.330000,10.390000,261.860000,0,2.04,0,79.33,0.000000,10.780000,0,0.33,37.5

77,19:00-19:15,1.39,0.120000,0.81,116.130000,11.910000,37.5,112.5,1.81,31.84,6,134.320000,29.630000,3,30.970000,0.120000,79.33,0,15.71,4.05,74.200000,30.970000,0.120000,10.390000,261.860000,0,0.78,0,79.33,0.000000,10.780000,0,0.03,37.5

78,19:15-19:30,0.36,0.000000,0.18,116.130000,11.910000,37.5,112.5,0.25,31.17,3.33,134.320000,29.630000,1.67,30.970000,0.000000,79.33,0,15.11,0.93,74.200000,30.970000,0.000000,10.390000,261.860000,0,0.11,0,79.33,0.000000,10.780000,0,0,37.5

79,19:30-19:45,0,0.000000,0,116.130000,11.910000,37.5,112.5,0,30.08,0.67,134.320000,29.630000,0.33,30.970000,0.000000,79.33,0,9.51,0.03,74.200000,30.970000,0.000000,10.390000,261.860000,0,0,0,79.33,0.000000,10.780000,0,0,37.5

80,19:45-20:00,0,0.000000,0,116.130000,11.910000,37.5,112.5,0,29.2,0,134.320000,29.630000,0,30.970000,0.000000,79.33,0,9.11,0,74.200000,30.970000,0.000000,10.390000,261.860000,0,0,0,79.33,0.000000,10.780000,0,0,37.5

81,20:00-20:15,0,0.000000,0,116.130000,11.910000,34.4,103.19,0,25.07,0,134.320000,29.670000,0,30.970000,0.000000,73.79,0,8.71,0,74.200000,30.970000,0.000000,10.390000,261.860000,0,0,0,73.79,0.000000,10.780000,0,0,34.39

82,20:15-20:30,0,0.000000,0,116.130000,11.910000,33.77,101.32,0,24.7,0,134.320000,29.670000,0,30.970000,0.000000,73.55,0,8.32,0,74.200000,30.970000,0.000000,10.390000,261.860000,0,0,0,73.55,0.000000,10.780000,0,0,33.78

83,20:30-20:45,0,0.000000,0,116.130000,11.910000,33.14,99.42,0,24.25,0,134.320000,30.640000,0,30.970000,0.000000,73.17,0,7.54,0,74.200000,30.970000,0.000000,10.390000,261.860000,0,0,0,73.17,0.000000,10.780000,0,0,33.14

84,20:45-21:00,0,0.000000,0,116.130000,11.910000,33.04,99.12,0,23.77,0,134.320000,30.640000,0,30.970000,0.000000,72.51,0,7.45,0,74.200000,30.970000,0.000000,10.390000,261.860000,0,0,0,72.51,0.000000,10.780000,0,0,33.04

85,21:00-21:15,0,0.000000,0,116.130000,11.910000,32.64,97.93,0,23.89,0,134.320000,31.640000,0,30.970000,0.000000,71.84,0,7.42,0,74.200000,30.970000,0.000000,10.390000,261.860000,0,0,0,71.84,0.000000,10.780000,0,0,32.64

86,21:15-21:30,0,0.000000,0,116.130000,11.910000,32.29,96.88,0,24.02,0,134.320000,31.640000,0,30.970000,0.000000,60.32,0,7.4,0,74.200000,30.970000,0.000000,10.390000,261.860000,0,0,0,60.32,0.000000,10.780000,0,0,32.29

87,21:30-21:45,0,0.000000,0,116.130000,11.910000,32.02,96.06,0,24.58,0,134.320000,31.640000,0,30.970000,0.000000,59.4,0,7.4,0,74.200000,30.970000,0.000000,10.390000,261.860000,0,0,0,59.4,0.000000,10.780000,0,0,32.01

88,21:45-22:00,0,0.000000,0,116.130000,11.910000,31.68,95.05,0,24.52,0,134.320000,31.730000,0,30.380000,0.000000,58.85,0,7.4,0,74.200000,30.380000,0.000000,10.390000,261.860000,0,0,0,58.85,0.000000,10.780000,0,0,31.69

89,22:00-22:15,0,0.000000,0,116.130000,11.910000,31.36,94.08,0,24.5,0,134.320000,31.730000,0,30.380000,0.000000,58.33,0,7.4,0,74.200000,30.380000,0.000000,10.390000,261.860000,0,0,0,58.33,75.280000,10.780000,0,0,31.37

90,22:15-22:30,0,0.000000,0,116.130000,11.910000,31.32,93.95,0,24.5,0,134.320000,31.730000,0,30.380000,0.000000,58.26,0,7.4,0,74.200000,30.380000,0.000000,10.390000,261.860000,0,0,0,58.26,75.280000,10.780000,0,0,31.31

91,22:30-22:45,0,0.000000,0,116.130000,11.910000,30.99,92.96,0,24.6,0,134.320000,31.730000,0,30.380000,0.000000,57.72,0,7.4,0,74.200000,30.380000,0.000000,10.390000,261.860000,0,0,0,57.72,75.280000,10.780000,0,0,30.97

92,22:45-23:00,0,0.000000,0,116.130000,11.910000,30.66,91.97,0,24.91,0,134.320000,31.730000,0,30.380000,0.000000,57.19,0,7.4,0,74.200000,30.380000,0.000000,10.390000,261.860000,0,0,0,57.19,75.280000,10.780000,0,0,30.65

93,23:00-23:15,0,0.000000,0,116.130000,11.910000,12.61,37.82,0,24.99,0,134.320000,29.800000,0,30.380000,0.000000,51.88,0,7.4,0,74.200000,30.380000,0.000000,10.390000,261.860000,0,0,0,51.88,75.280000,10.780000,0,0,12.61

94,23:15-23:30,0,0.000000,0,116.130000,11.910000,12.73,38.17,0,25.09,0,134.320000,29.800000,0,30.380000,0.000000,52.12,0,7.4,0,74.200000,30.380000,0.000000,10.390000,261.860000,0,0,0,52.12,75.280000,10.780000,0,0,12.72

