Block,Time,RAPPC,RIHAND3,RIHAND2,PARBATI3,RAMPUR,RIHAND1,UNCHAHAR1,UNCHAHAR4,SINGRAULI_HYDRO,TEHRI,URI2,UNCHAHAR3,SINGRAULI,TANDA2,UNCHAHAR2,SEWA2,DADRT2,NJPC,DULHASTI,KOLDAM,CHAMERA3,DHAULIGNGA,NAPP,KISHANGANGA,CHAMERA2,JHAJJAR,KOTESHWR,SALAL,RAPPB,TANAKPUR,URI,CHAMERA1,BSIUL,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,RSTPSU1TO6,RSTPSU7,TALST2,SIMHST1,SIMHST2,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,NLCTS2EXP,NNTPP,KGSU1AND2,NTPL,MAPS,KGSU3AND4,KKNP,KKNPPU2,KHSTPP-II,KHSTPP-I,FSTPP I & II,TALA,BRBCL,SASAN
7,01:30-01:45,68.15876,127.380717,121.484996,19.071838,6.745516,94.455943,22.230299,3.094586,1.147846,41.434281,35.154834,27.038981,144.68895,5.534073,21.853313,17.443217,688.315947,179.962454,59.175403,9.274803,34.831253,32.652103,48.849727,5.560434,48.499828,482.443799,27.667514,73.206,0,3.0744,33.672,42.14808,13.0416,0,104.554142,0,0,0,80.254056,0,0,0,48.878288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,11.954,0,20.0018,418.77

8,01:45-02:00,68.15876,127.380717,121.484996,19.071838,6.745516,94.455943,22.230299,3.094586,1.147846,41.434281,35.154834,27.038981,144.68895,5.534073,21.853313,12.527402,685.515947,179.962454,59.175403,9.274803,34.831253,32.652103,48.849727,5.560434,48.499828,482.443799,27.667514,73.206,0,3.0744,33.672,42.14808,13.0416,0,104.554142,0,0,0,80.254056,0,0,0,48.878288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,11.954,0,20.0018,418.77

9,02:00-02:15,68.15876,127.380717,121.484996,19.071838,6.745516,94.455943,22.230299,3.094586,1.147846,41.434281,35.154834,27.038981,144.68895,5.534073,21.853313,12.527402,685.515947,179.962454,59.175403,9.274803,34.831253,32.652103,48.849727,5.560434,48.499828,482.443799,27.667514,73.206,0,3.0744,33.672,42.14808,13.0416,0,104.554142,0,0,0,80.254056,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,11.954,0,20.0018,418.77

10,02:15-02:30,68.15876,127.380717,121.484996,19.071838,6.745516,94.455943,22.230299,3.094586,1.147846,41.434281,35.154834,27.038981,144.68895,5.534073,21.853313,12.527402,685.515947,179.962454,59.175403,9.274803,34.831253,32.652103,48.849727,5.560434,48.499828,482.443799,27.667514,73.206,0,3.0744,33.672,42.14808,13.0416,0,104.554142,0,0,0,80.254056,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,11.954,0,20.0018,418.77

11,02:30-02:45,68.15876,127.380717,121.484996,19.071838,6.745516,94.455943,22.230299,3.094586,1.147846,41.434281,35.154834,27.038981,144.68895,5.534073,21.853313,12.527402,685.515947,179.962454,59.175403,9.274803,34.831253,32.652103,48.849727,5.560434,48.499828,482.443799,27.667514,73.206,0,3.0744,33.672,42.14808,13.0416,0,104.554142,0,0,0,80.254056,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,11.954,0,20.0018,418.77

12,02:45-03:00,68.15876,127.380717,121.484996,19.071838,6.745516,94.455943,22.230299,3.094586,1.147846,41.434281,35.154834,27.038981,144.68895,5.534073,21.853313,12.527402,685.515947,179.962454,59.175403,9.274803,34.831253,32.652103,48.849727,5.560434,48.499828,482.443799,27.667514,73.206,0,3.0744,33.672,42.14808,13.0416,0,104.554142,0,0,0,80.254056,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,11.954,0,20.0018,418.77

13,03:00-03:15,68.15876,127.380717,121.484996,19.071838,6.745516,94.455943,22.230299,3.094586,1.147846,41.434281,38.350728,27.038981,144.68895,5.534073,21.853313,12.527402,688.715947,179.962454,59.175403,9.274803,34.831253,32.652103,48.849727,5.560434,48.499828,482.443799,27.667514,73.206,0,10.1199,33.672,42.14808,13.0416,0,105.911988,0,0,0,81.591624,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,11.954,0,20.0018,418.77

14,03:15-03:30,68.15876,127.380717,121.484996,19.071838,6.745516,94.455943,22.230299,3.094586,1.147846,41.434281,38.350728,27.038981,144.68895,5.534073,21.853313,12.527402,688.715947,179.962454,59.175403,9.274803,34.831253,32.652103,48.849727,5.560434,48.499828,482.443799,27.667514,73.206,0,10.1199,33.672,42.14808,13.0416,0,105.911988,0,0,0,81.591624,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,11.954,0,20.0018,418.77

15,03:30-03:45,68.15876,127.380717,121.484996,19.071838,6.745516,94.455943,22.230299,3.094586,1.147846,41.434281,38.350728,27.038981,144.68895,5.534073,21.853313,12.527402,688.715947,179.962454,59.175403,9.274803,34.831253,32.652103,48.849727,5.560434,48.499828,482.443799,27.667514,73.206,0,3.0744,33.672,42.14808,13.0416,0,105.911988,0,0,0,81.591624,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,11.954,0,20.0018,418.77

16,03:45-04:00,68.15876,127.380717,121.484996,19.071838,6.745516,94.455943,22.630299,3.094586,1.147846,41.434281,38.350728,27.638981,144.68895,5.534073,21.853313,12.527402,688.715947,179.962454,59.175403,9.274803,34.831253,32.652103,48.849727,5.560434,48.499828,482.443799,27.667514,73.206,0,3.0744,33.672,42.14808,13.0416,0,105.911988,0,0,0,81.591624,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,11.954,0,20.0018,418.77

17,04:00-04:15,68.15876,127.380717,121.484996,19.071838,6.745516,94.455943,22.230299,3.094586,1.147846,41.434281,35.154834,27.038981,144.68895,5.534073,21.853313,12.527402,688.715947,179.962454,59.175403,9.274803,34.831253,32.652103,48.849727,5.560434,48.499828,482.443799,27.667514,73.206,0,10.1199,33.672,42.14808,13.0416,0,105.911988,0,0,0,81.591624,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,11.954,0,20.0018,418.77

18,04:15-04:30,68.15876,127.380717,121.484996,19.071838,6.745516,94.455943,22.230299,3.094586,1.147846,41.434281,35.154834,27.038981,144.68895,5.534073,21.853313,12.527402,688.715947,179.962454,59.175403,9.274803,34.831253,32.652103,48.849727,5.560434,48.499828,482.443799,27.667514,73.206,0,3.0744,33.672,42.14808,13.0416,0,105.911988,0,0,0,81.591624,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,11.954,0,20.0018,418.77

19,04:30-04:45,68.15876,127.380717,121.484996,19.071838,6.745516,94.455943,22.230299,3.094586,1.147846,41.434281,35.154834,27.038981,144.68895,5.534073,21.853313,12.527402,688.715947,179.962454,59.175403,9.274803,34.831253,32.652103,48.849727,5.560434,48.499828,482.443799,27.667514,73.206,0,3.0744,33.672,42.14808,13.0416,0,105.911988,0,0,0,81.591624,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,11.954,0,20.0018,418.77

20,04:45-05:00,68.15876,127.380717,121.484996,19.071838,6.745516,94.455943,22.230299,3.094586,1.147846,41.434281,35.154834,27.038981,144.68895,5.534073,21.853313,12.527402,688.715947,179.962454,59.175403,9.274803,34.831253,32.652103,48.849727,5.560434,48.499828,482.443799,27.667514,73.206,0,3.0744,33.672,42.14808,13.0416,0,105.911988,0,0,0,81.591624,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,11.954,0,20.0018,418.77

21,05:00-05:15,68.15876,127.380717,121.484996,19.071838,6.745516,94.455943,22.230299,3.094586,1.147846,31.075711,35.154834,27.038981,144.68895,5.534073,21.853313,12.527402,685.515947,179.962454,59.175403,9.274803,34.831253,32.652103,48.849727,5.560434,48.499828,482.443799,20.750636,73.206,0,4.3554,33.672,42.14808,13.0416,0,105.911988,0,0,0,81.591624,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,11.954,0,20.0018,418.77

22,05:15-05:30,68.15876,127.380717,121.484996,19.071838,6.745516,94.455943,22.230299,3.094586,1.147846,16.733075,35.154834,27.038981,144.68895,5.534073,21.853313,12.527402,688.715947,179.962454,59.175403,9.274803,34.831253,32.652103,48.849727,5.560434,48.499828,482.443799,20.750636,73.206,0,4.3554,33.672,42.14808,13.0416,0,105.911988,0,0,0,81.591624,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,11.954,0,20.0018,418.77

23,05:30-05:45,68.15876,127.380717,121.484996,19.071838,6.745516,94.455943,22.230299,3.094586,1.147846,0,38.350728,27.038981,144.68895,5.534073,21.853313,12.527402,688.715947,179.962454,59.175403,9.274803,34.831253,21.717709,48.849727,5.560434,48.499828,482.443799,20.750636,73.206,0,4.3554,33.672,42.14808,13.0416,0,105.911988,0,0,0,81.591624,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,11.954,0,20.0018,418.77

24,05:45-06:00,68.15876,127.380717,121.484996,19.071838,6.745516,94.455943,22.230299,3.094586,1.147846,0,38.350728,27.038981,144.68895,5.534073,21.853313,12.527402,688.715947,179.962454,59.175403,9.274803,34.831253,21.717709,48.849727,5.560434,48.499828,482.443799,20.750636,73.206,0,4.3554,33.672,42.14808,13.0416,0,105.911988,0,0,0,81.591624,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,11.954,0,20.0018,418.77

25,06:00-06:15,68.15876,127.380717,121.484996,22.886205,6.745516,94.455943,22.630299,3.094586,1.147846,0,38.350728,27.638981,144.68895,5.534073,21.853313,12.527402,688.715947,179.962454,59.175403,9.274803,34.831253,21.717709,48.849727,5.560434,48.499828,482.443799,20.750636,73.206,0,4.3554,33.672,42.14808,13.0416,0,104.554142,0,0,0,81.591624,0,0,0,48.878287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,11.954,0,20.0018,418.77

26,06:15-06:30,68.15876,127.380717,121.484996,27.463446,6.745516,94.455943,22.630299,3.094586,1.147846,0,38.350728,27.638981,144.68895,5.534073,21.853313,12.527402,688.715947,179.962454,59.175403,9.274803,34.831253,21.717709,48.849727,5.560434,48.499828,482.443799,20.750636,73.206,0,4.3554,33.672,42.14808,13.0416,0,104.554142,0,0,0,81.591624,0,0,0,48.878287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,11.954,0,20.0018,418.77

27,06:30-06:45,68.15876,127.380717,121.484996,58.790083,6.745516,94.455943,22.630299,3.094586,1.147846,0,35.154834,27.638981,144.68895,5.534073,22.453313,12.527402,688.715947,179.962454,59.175403,9.274803,34.831253,21.717709,48.849727,5.560434,48.499828,482.443799,20.750636,73.206,0,3.0744,33.672,42.14808,13.0416,0,104.554142,0,0,0,81.591624,0,0,0,48.878287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,11.954,0,20.0018,418.77

28,06:45-07:00,68.15876,127.380717,121.484996,58.790083,6.745516,94.455943,22.630299,3.094586,1.147846,0,35.154834,27.638981,144.68895,5.534073,22.453313,12.527402,688.715947,179.962454,59.175403,9.274803,34.831253,21.717709,48.849727,5.560434,48.499828,482.443799,20.750636,73.206,0,3.0744,33.672,42.14808,13.0416,0,104.554142,0,0,0,81.591624,0,0,0,48.878287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,11.954,0,20.0018,418.77

29,07:00-07:15,68.15876,127.380717,121.484996,58.790083,6.745516,94.455943,22.630299,3.094586,1.147846,0,28.763046,27.638981,144.68895,5.534073,22.453313,12.527402,688.715947,179.962454,59.175403,9.274803,34.831253,21.717709,48.849727,5.560434,48.499828,482.443799,20.750636,73.206,0,3.0744,33.672,42.14808,13.0416,0,103.196296,0,0,0,81.591624,0,0,0,48.878287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,11.954,0,20.0018,418.77

30,07:15-07:30,68.15876,127.380717,121.484996,58.790083,6.745516,94.455943,22.630299,3.094586,1.147846,0,28.763046,27.638981,144.68895,5.534073,22.453313,12.527402,688.715947,179.962454,59.175403,9.274803,34.831253,21.717709,48.849727,5.560434,48.499828,482.443799,20.750636,73.206,0,3.0744,33.672,42.14808,13.0416,0,103.196296,0,0,0,81.591624,0,0,0,48.878287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,11.954,0,20.0018,418.77

31,07:30-07:45,68.15876,127.380717,121.484996,58.790083,6.745516,94.455943,22.630299,3.094586,1.147846,0,28.763046,27.638981,144.68895,5.534073,22.453313,12.527402,688.715947,179.962454,59.175403,9.274803,34.831253,21.717709,48.849727,5.560434,48.499828,482.443799,20.750636,73.206,0,10.1199,33.672,42.14808,13.0416,0,103.196296,0,0,0,81.591624,0,0,0,48.878287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,11.954,0,20.0018,418.77

32,07:45:08:00,68.15876,127.380717,121.484996,58.790083,6.745516,94.455943,22.630299,3.094586,1.147846,0,28.763046,27.638981,144.68895,5.534073,22.453313,11.100229,688.715947,179.962454,59.175403,9.274803,34.831253,21.717709,48.849727,5.560434,48.499828,482.443799,20.750636,73.206,0,10.1199,33.672,42.14808,13.0416,0,103.196296,0,0,0,81.591624,0,0,0,48.878287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,11.954,0,20.0018,418.77

33,08:00-08:15,68.15876,127.380717,121.484996,19.071838,6.745516,94.455943,22.630299,3.094586,1.147846,0,28.763046,27.638981,144.68895,5.534073,22.453313,6.184413,688.715947,179.962454,59.175403,9.274803,34.831253,21.717709,48.849727,5.560434,48.499828,482.443799,20.750636,73.206,0,1.7934,33.672,42.14808,13.0416,0,103.196296,0,0,0,81.591624,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,11.954,0,20.0018,418.77

34,08:15-08:30,68.15876,127.380717,121.484996,19.071838,6.745516,94.455943,22.630299,3.094586,1.147846,0,28.763046,27.638981,144.68895,5.534073,22.453313,6.184413,688.715947,179.962454,59.175403,9.274803,34.831253,21.717709,48.849727,5.560434,48.499828,482.443799,20.750636,73.206,0,1.7934,33.672,42.14808,13.0416,0,103.196296,0,0,0,81.591624,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,11.954,0,20.0018,418.77

35,08:30-08:45,68.15876,127.380717,121.484996,19.071838,6.745516,94.455943,22.630299,3.094586,1.147846,0,28.763046,27.638981,144.68895,5.534073,22.453313,0,688.715947,179.962454,59.175403,9.274803,34.831253,21.717709,48.849727,5.560434,48.499828,482.443799,20.750636,73.206,0,1.7934,33.672,42.14808,13.0416,0,103.196296,0,0,0,81.591624,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,11.954,0,20.0018,418.77

36,08:45:09:00,68.15876,127.380717,121.484996,19.071838,6.745516,94.455943,22.630299,3.094586,1.147846,0,28.763046,27.638981,144.68895,5.534073,22.453313,0,688.715947,179.962454,59.175403,9.274803,34.831253,21.717709,48.849727,5.560434,48.499828,482.443799,9.798912,73.206,0,1.7934,38.64,42.14808,13.0416,0,103.196296,0,0,0,81.591624,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,11.954,0,20.0018,418.77

37,09:00:09:15,68.15876,127.380717,121.484996,19.071838,6.745516,94.455943,22.630299,3.094586,1.147846,0,28.763046,27.638981,144.68895,5.534073,22.453313,0,688.715947,179.962454,59.175403,9.274803,34.831253,21.717709,48.849727,5.560434,48.499828,482.443799,9.798912,73.206,0,10.1199,38.64,42.14808,13.0416,0,101.83845,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,11.954,0,20.0018,418.77

38,09:15-09:30,68.15876,127.380717,121.484996,19.071838,6.745516,94.455943,22.630299,3.094586,1.147846,0,28.763046,27.638981,144.68895,5.534073,22.453313,0,688.715947,179.962454,59.175403,9.274803,34.831253,21.717709,48.849727,5.560434,48.499828,482.443799,9.798912,73.206,0,10.1199,38.64,42.14808,13.0416,0,101.83845,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,11.954,0,20.0018,418.77

39,09:30-09:45,68.15876,125.380717,119.584996,19.071838,6.745516,92.955943,22.630299,3.094586,1.147846,0,28.763046,27.638981,142.38895,5.534073,22.453313,0,688.715947,179.962454,59.175403,9.274803,34.831253,21.717709,48.849727,5.560434,48.499828,482.443799,9.798912,73.206,0,5.6364,33.672,42.14808,13.0416,0,101.83845,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.002375,43.711,11.954,0,19.688471,418.77

40,09:45-10:00,68.15876,122.680717,116.984996,19.071838,6.745516,90.955943,22.630299,3.094586,1.147846,0,28.763046,27.638981,139.28895,5.534073,22.453313,0,688.715947,179.962454,59.175403,9.274803,34.831253,21.717709,48.849727,5.560434,48.499828,482.443799,9.798912,73.206,0,5.6364,33.672,42.14808,13.0416,0,101.83845,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.902375,42.711,11.954,0,19.267131,418.77

41,10:00-10:15,68.15876,127.380717,121.484996,19.071838,6.745516,94.455943,22.630299,3.094586,0,0,28.763046,27.638981,144.68895,5.534073,22.453313,0,688.715947,179.962454,59.175403,9.274803,34.831253,21.717709,48.849727,5.560434,48.499828,482.443799,0,73.206,0,5.6364,38.64,42.14808,13.0416,0,101.83845,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,11.954,0,20.0018,418.77

42,10:15-10:30,68.15876,127.380717,121.484996,19.071838,6.745516,94.455943,22.630299,3.094586,0,0,28.763046,27.638981,144.68895,5.534073,22.453313,0,688.715947,179.962454,59.175403,9.274803,34.831253,21.717709,48.849727,5.560434,48.499828,482.443799,0,73.206,0,5.6364,38.64,42.14808,13.0416,0,101.83845,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,11.954,0,20.0018,418.77

43,10:30-10:45,68.15876,127.380717,121.484996,19.071838,6.745516,94.455943,22.630299,3.094586,0,0,28.763046,27.638981,144.68895,5.534073,22.453313,0,688.715947,179.962454,59.175403,9.274803,34.831253,21.717709,48.849727,5.560434,48.499828,482.443799,0,52.29,0,5.6364,38.64,42.14808,13.0416,0,101.83845,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,11.954,0,20.0018,418.77

44,10:45-11:00,68.15876,127.380717,121.484996,19.071838,6.745516,94.455943,22.630299,3.094586,0,0,28.763046,27.638981,144.68895,5.534073,22.453313,0,688.715947,179.962454,59.175403,9.274803,34.831253,21.717709,48.849727,5.560434,48.499828,482.443799,0,52.29,0,5.6364,33.672,42.14808,13.0416,0,101.83845,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,11.954,0,20.0018,418.77

45,11:00-11:15,68.15876,127.380717,121.484996,19.071838,6.745516,94.455943,22.630299,3.094586,0,0,28.763046,27.638981,144.68895,5.534073,22.453313,0,688.715947,179.962454,59.175403,10.235073,34.831253,21.717709,48.849727,5.560434,48.499828,482.443799,0,52.29,0,5.6364,33.672,42.14808,13.0416,0,100.480604,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,11.954,0,20.0018,418.77

46,11:15-11:30,68.15876,127.380717,121.484996,19.071838,6.745516,94.455943,22.630299,3.094586,0,0,28.763046,27.638981,144.68895,5.534073,22.453313,0,688.715947,179.962454,59.175403,10.235073,34.831253,21.717709,48.849727,5.560434,48.499828,482.443799,0,52.29,0,5.6364,33.672,42.14808,13.0416,0,100.480604,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,11.954,0,20.0018,418.77

47,11:30-11:45,68.15876,127.380717,121.484996,19.071838,6.745516,94.455943,22.630299,3.094586,0,0,28.763046,27.638981,144.68895,5.534073,22.453313,0,688.715947,179.962454,59.175403,10.235073,34.831253,21.717709,48.849727,5.560434,48.499828,482.443799,0,52.29,0,3.0744,38.64,42.14808,13.0416,0,100.480604,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,11.954,0,20.0018,418.77

48,11:45-12:00,68.15876,127.380717,121.484996,19.071838,6.745516,94.455943,22.630299,3.094586,0,0,28.763046,27.638981,144.68895,5.534073,22.453313,0,688.715947,179.962454,59.175403,10.235073,34.831253,21.717709,48.849727,5.560434,48.499828,482.443799,0,52.29,0,3.0744,38.64,42.14808,13.0416,0,100.480604,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,11.954,0,20.0018,418.77

49,12:00-12:15,68.15876,127.380717,121.484996,4.272091,6.745516,94.455943,22.630299,3.094586,0,0,28.763046,27.638981,144.68895,5.534073,29.634295,0,688.715947,179.962454,59.175403,10.235073,34.831253,21.717709,48.849727,5.560434,48.499828,482.443799,0,52.29,0,3.2025,38.64,42.14808,13.0416,0,100.480604,0,0,0,78.916488,0,0,0,47.574866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,44.311,11.954,0,20.0018,418.77

