Block,Time,TANDA2,DADRI_RF,RIHAND1,UNCHAHAR3,RAPPB,SALAL,KOTESHWR,CHAMERA3,PARBATI3,DADRI_CRF,JHAJJAR,DADRI_LF,UNCHAHAR4,URI,BSIUL,ANTA_GF,DULHASTI,CHAMERA2,TANAKPUR,AURY_CRF,SINGRAULI,ANTA_LF,UNCHAHAR1,DHAULIGNGA,AURY_RF,URI2,RAMPUR,ANTA_CRF,RIHAND3,KOLDAM,AURY_LF,CHAMERA1,TEHRI,SINGRAULI_HYDRO,NAPP,AURY_GF,ANTA_RF,DADRT2,SEWA2,RIHAND2,DADRI_GF,NJPC,RAPPC,UNCHAHAR2,SASAN,KHSTPP-II,BRBCL,TALA,FSTPP I & II,KUDGI,KHSTPP-I,KISHANGANGA,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
43,10:30-10:45,1.348441,0.000000,90.352424,13.971075,0.000000,75.378243,16.948064,29.601353,16.207617,0.119476,346.636167,0.000000,0.393657,45.962390,12.690778,0.000000,50.334016,40.533274,5.581189,0.000000,137.484400,0.000000,11.595507,37.069087,0.000000,32.796320,1.710502,0.000000,121.310901,2.595375,0.000000,40.807771,34.178727,1.053942,40.559605,0.000000,0.000000,364.939144,5.364617,115.787038,0.000000,154.929110,53.835345,19.047256,395.388675,114.735663,16.875064,15.655794,8.815267,114.25,12.431688,2.114992,0,0,0,0,0

44,10:45-11:00,1.348441,0.000000,90.352424,13.971075,0.000000,75.378243,16.948064,29.601353,16.207617,0.119476,346.636167,0.000000,0.393657,50.237962,12.690778,0.000000,50.334016,40.533274,5.581189,0.000000,137.484400,0.000000,11.595507,37.069087,0.000000,32.796320,1.710502,0.000000,121.310901,2.595375,0.000000,40.807771,34.178727,1.053942,40.559605,0.000000,0.000000,364.940401,5.364617,115.787038,0.000000,154.929110,53.835345,19.047256,395.388675,123.970748,17.035977,15.655794,8.815267,116.18,12.431688,2.114992,0,0,0,0,0

45,11:00-11:15,1.348441,0.000000,90.352424,13.971075,0.000000,75.940767,24.923624,29.601353,19.449140,0.119476,331.931976,0.000000,0.360538,50.237962,12.690778,0.000000,50.334016,40.533274,5.581189,0.000000,137.484400,0.000000,11.595507,37.069087,0.000000,32.796320,1.710502,0.000000,121.310901,2.595375,0.000000,40.807771,34.178727,1.053942,40.559605,0.000000,0.000000,364.939144,5.364617,115.787038,0.000000,154.929110,53.835345,19.047256,395.388675,123.970748,15.282211,15.655794,8.815267,117.15,12.431688,2.114992,0,0,0,0,0

46,11:15-11:30,1.348441,0.000000,90.321054,13.971075,0.000000,75.940767,24.923624,29.601353,19.449140,0.119476,331.931976,0.000000,0.360538,45.962390,12.690778,0.000000,50.334016,40.533274,5.581189,0.000000,137.484400,0.000000,11.595507,37.069087,0.000000,32.796320,1.710502,0.000000,121.310901,2.595375,0.000000,40.807771,34.178727,1.053942,40.559605,0.000000,0.000000,364.940401,5.364617,115.787038,0.000000,154.929110,53.835345,19.047256,395.388675,123.970748,17.620463,15.655794,8.815267,116.18,12.431688,2.114992,0,0,0,0,0

47,11:30-11:45,1.348441,0.000000,90.321054,13.971075,0.000000,75.940767,24.923624,29.601353,19.449140,0.119476,331.931976,0.000000,0.360538,45.962390,12.690778,0.000000,50.334016,40.533274,11.782510,0.000000,137.484400,0.000000,11.595507,37.069087,0.000000,32.796320,1.710502,0.000000,121.310901,2.595375,0.000000,40.807771,34.178727,1.053942,40.559605,0.000000,0.000000,364.939144,5.364617,115.787038,0.000000,154.929110,53.835345,19.047256,395.388675,123.970748,17.545636,15.655794,8.815267,122.96,12.431688,2.114992,0,0,0,0,0

48,11:45-12:00,1.348441,0.000000,90.321054,13.971075,0.000000,75.940767,24.923624,29.601353,19.449140,0.119476,331.931976,0.000000,0.360538,45.962390,12.690778,0.000000,50.334016,40.533274,11.782510,0.000000,137.484400,0.000000,11.595507,37.069087,0.000000,32.796320,1.710502,0.000000,121.310901,2.595375,0.000000,40.807771,34.178727,1.053942,40.559605,0.000000,0.000000,364.940401,5.364617,115.787038,0.000000,154.929110,53.835345,19.047256,395.388675,123.970748,17.852517,15.655794,8.815267,123.93,12.431688,2.114992,0,0,0,0,0

49,12:00-12:15,1.348441,0.000000,90.321054,13.748052,0.000000,75.940767,24.923624,29.601353,19.449140,0.119476,331.931976,0.000000,0.363646,45.962390,12.690778,0.000000,50.334016,40.533274,11.782510,0.000000,137.484400,0.000000,11.476900,37.069087,0.000000,32.796320,1.710502,0.000000,121.310901,2.595375,0.000000,40.807771,34.178727,1.053942,40.559605,0.000000,0.000000,364.939144,5.364617,115.787038,0.000000,154.929110,53.835345,19.047256,395.388675,142.824507,19.113103,15.655794,8.815267,126.83,12.431688,2.114992,0,0,0,0,0

50,12:15-12:30,1.348441,0.000000,90.321054,13.748052,0.000000,75.940767,24.923624,29.601353,19.449140,0.119476,331.931976,0.000000,0.363646,45.962390,12.690778,0.000000,50.334016,40.533274,11.782510,0.000000,137.484400,0.000000,11.476900,37.069087,0.000000,32.796320,1.710502,0.000000,121.310901,2.595375,0.000000,40.807771,34.178727,1.053942,40.559605,0.000000,0.000000,364.940401,5.364617,115.787038,0.000000,154.929110,53.835345,19.047256,395.388675,142.824507,19.363991,15.655794,8.815267,131.68,12.431688,2.114992,0,0,0,0,0

51,12:30-12:45,1.348441,0.000000,90.321054,13.748052,0.000000,75.378243,24.923624,29.601353,19.449140,0.119476,331.931976,0.000000,0.363646,45.962390,12.690778,0.000000,50.334016,40.533274,7.441585,0.000000,137.484400,0.000000,11.476900,37.069087,0.000000,32.796320,1.710502,0.000000,121.310901,2.595375,0.000000,40.807771,34.178727,1.053942,40.559605,0.000000,0.000000,364.939144,5.364617,115.787038,0.000000,154.929110,53.835345,18.822509,398.384044,142.824507,18.966009,15.655794,12.398236,130.71,12.431688,2.114992,0,0,0,0,0

52,12:45-13:00,1.348441,0.000000,90.321054,17.351403,0.000000,75.378243,24.923624,29.601353,19.449140,0.119476,340.347860,0.000000,0.784242,45.962390,12.690778,0.000000,50.334016,40.533274,7.441585,0.000000,137.484400,0.000000,13.054144,37.069087,0.000000,32.796320,1.710502,0.000000,121.310901,2.595375,0.000000,40.807771,34.178727,1.053942,40.559605,0.000000,0.000000,364.940401,5.364617,115.787038,0.000000,154.929110,53.835345,25.441101,398.656350,142.824507,16.974867,15.655794,14.973697,130.71,25.814632,2.114992,0,0,0,0,0

53,13:00-13:15,1.348441,0.000000,90.321054,17.351403,0.000000,75.378243,24.923624,29.601353,19.449140,0.119476,340.347860,0.000000,0.784242,45.962390,12.690778,0.000000,0.000000,40.533274,7.441585,0.000000,137.484400,0.000000,13.054144,37.069087,0.000000,32.796320,1.710502,0.000000,121.310901,2.595375,0.000000,40.807771,34.178727,1.053942,40.559605,0.000000,0.000000,365.241582,5.364617,115.787038,0.000000,154.929110,53.835345,25.441101,398.656350,113.531907,16.492640,15.655794,8.815267,135.55,25.814632,2.114992,0,0,0,0,0

54,13:15-13:30,1.348441,0.000000,90.321054,17.351403,0.000000,75.378243,24.923624,29.601353,19.449140,0.119476,340.347860,0.000000,0.784242,45.962390,12.690778,0.000000,0.000000,40.533274,7.441585,0.000000,137.484400,0.000000,13.054144,37.069087,0.000000,32.796320,1.710502,0.000000,121.310901,2.595375,0.000000,40.807771,34.178727,1.053942,40.559605,0.000000,0.000000,365.241582,5.364617,115.787038,0.000000,154.929110,53.835345,25.441101,398.656350,113.531907,19.363991,15.655794,8.815267,135.55,25.814632,2.114992,0,0,0,0,0

55,13:30-13:45,1.348441,0.000000,90.321054,17.351403,0.000000,75.378243,24.923624,29.601353,19.449140,0.119476,340.347860,0.000000,0.784242,45.962390,12.690778,0.000000,0.000000,40.533274,7.441585,0.000000,137.484400,0.000000,13.054144,37.069087,0.000000,32.796320,1.710502,0.000000,121.310901,2.595375,0.000000,40.807771,34.178727,1.053942,40.559605,0.000000,0.000000,365.241582,5.364617,115.787038,0.000000,154.929110,53.835345,25.441101,398.656350,142.824507,18.713278,15.655794,14.973697,135.55,25.814632,2.114992,0,0,0,0,0

56,13:45-14:00,1.348441,0.000000,90.321054,17.351403,0.000000,75.378243,24.923624,29.601353,19.449140,0.119476,340.347860,0.000000,0.784242,45.962390,12.690778,0.000000,0.000000,40.533274,7.441585,0.000000,137.484400,0.000000,13.054144,37.069087,0.000000,32.796320,1.710502,0.000000,121.310901,2.595375,0.000000,40.807771,34.178727,1.053942,40.559605,0.000000,0.000000,365.241582,5.364617,115.787038,0.000000,154.929110,53.835345,25.441101,398.656350,142.824507,15.693603,15.655794,14.973697,135.55,25.814632,2.114992,0,0,0,0,0

57,14:00-14:15,1.348441,0.000000,90.321054,17.351403,0.000000,74.253194,24.923624,29.601353,19.449140,0.119476,384.759098,0.000000,0.784242,45.962390,12.690778,0.000000,0.000000,40.533274,3.720793,0.000000,137.484400,0.000000,13.054144,37.069087,0.000000,32.796320,1.710502,0.000000,121.310901,2.595375,0.000000,40.807771,34.178727,1.053942,40.559605,0.000000,0.000000,364.889291,5.364617,115.787038,0.000000,154.929110,53.835345,41.681010,400.713775,142.824507,19.363991,14.232540,20.070786,135.55,36.069904,2.114992,0,0,0,0,0

58,14:15-14:30,1.348441,0.000000,90.321054,17.351403,0.000000,74.253194,24.923624,29.601353,19.449140,0.119476,384.759098,0.000000,0.784242,45.962390,12.690778,0.000000,0.000000,40.533274,3.720793,0.000000,137.484400,0.000000,13.054144,37.069087,0.000000,32.796320,1.710502,0.000000,121.310901,2.595375,0.000000,40.807771,34.178727,1.053942,40.559605,0.000000,0.000000,399.040629,5.364617,115.787038,0.000000,154.929110,53.835345,41.681010,400.834800,142.824507,19.363991,14.232540,20.070786,135.55,42.127447,2.114992,0,0,0,0,0

59,14:30-14:45,1.348441,0.000000,90.321054,21.909011,0.000000,74.253194,24.923624,29.601353,19.449140,0.119476,409.482569,0.000000,0.784242,45.962390,12.690778,0.000000,0.000000,40.533274,2.728581,0.000000,137.484400,0.000000,17.141206,37.069087,0.000000,32.796320,1.710502,0.000000,121.310901,2.595375,0.000000,40.807771,34.178727,1.053942,40.559605,0.000000,0.000000,450.355229,10.729234,115.787038,0.000000,154.929110,53.835345,41.681010,400.834800,142.824507,17.520455,14.232540,20.070786,135.55,42.127447,2.114992,0,0,0,0,0

60,14:45-15:00,1.348441,0.000000,90.321054,25.868161,0.000000,74.253194,24.923624,29.601353,19.449140,0.119476,424.648705,0.000000,0.784242,45.962390,12.690778,0.000000,0.000000,40.533274,2.728581,0.000000,137.484400,0.000000,20.597777,37.069087,0.000000,32.796320,1.710502,0.000000,121.310901,2.595375,0.000000,40.807771,34.178727,1.053942,40.559605,0.000000,0.000000,503.033926,16.061339,115.787038,0.000000,154.929110,53.835345,41.681010,400.834800,142.824507,16.038051,14.232540,20.070786,135.55,42.127447,2.114992,0,0,0,0,0

61,15:00-15:15,1.348441,0.000000,90.321054,25.868161,0.000000,51.752226,24.923624,29.601353,19.449140,0.119476,424.648705,0.000000,0.784242,45.962390,12.690778,0.000000,0.000000,40.533274,2.728581,0.000000,137.484400,0.000000,20.597777,37.069087,0.000000,32.796320,1.710502,0.000000,121.310901,2.595375,0.000000,40.807771,34.178727,1.053942,40.559605,0.000000,0.000000,551.443926,16.061339,115.787038,0.000000,154.929110,53.835345,41.681010,400.834800,142.824507,17.700100,14.232540,20.070786,135.55,41.726515,2.114992,0,0,0,0,0

62,15:15-15:30,1.348441,0.000000,90.321054,25.868161,0.000000,51.752226,24.923624,29.601353,19.449140,0.119476,424.648705,0.000000,0.784242,45.962390,12.690778,0.000000,0.000000,40.533274,2.728581,0.000000,137.484400,0.000000,20.597777,37.069087,0.000000,32.796320,1.710502,0.000000,121.310901,2.595375,0.000000,40.807771,34.178727,1.053942,40.559605,0.000000,0.000000,584.034215,16.061339,115.787038,0.000000,154.929110,53.835345,41.681010,400.834800,142.824507,14.383884,14.232540,20.070786,135.55,41.726515,2.114992,0,0,0,0,0

63,15:30-15:45,1.348441,0.000000,90.321054,25.868161,0.000000,51.752226,24.923624,29.601353,19.449140,0.119476,459.854276,0.000000,0.784242,45.962390,12.690778,0.000000,0.000000,40.533274,3.720793,0.000000,137.484400,0.000000,20.597777,27.801816,0.000000,32.796320,1.710502,0.000000,121.310901,2.595375,0.000000,40.807771,34.178727,1.053942,40.559605,0.000000,0.000000,584.034215,16.061339,115.787038,0.000000,154.929110,53.835345,41.681010,400.834800,142.824507,17.352070,14.232540,20.070786,135.55,41.726515,2.114992,0,0,0,0,0

64,15:45-16:00,1.348441,0.000000,90.321054,25.868161,0.000000,51.752226,24.923624,29.601353,19.449140,0.119476,509.540810,0.000000,0.784242,45.962390,12.690778,0.000000,0.000000,40.533274,5.581189,0.000000,137.484400,0.000000,20.597777,27.801816,0.000000,32.796320,1.710502,0.000000,121.310901,2.595375,0.000000,40.807771,34.178727,1.053942,40.559605,0.000000,0.000000,584.034215,16.061339,115.787038,0.000000,154.929110,53.835345,41.681010,400.834800,142.824507,17.500085,14.232540,20.070786,135.55,41.726515,2.114992,0,0,0,0,0

65,16:00-16:15,1.348441,0.000000,90.321054,21.909011,0.000000,82.241038,24.923624,29.601353,19.449140,0.119476,485.335810,0.000000,0.784242,45.962390,12.690778,0.000000,0.000000,40.533274,9.301982,0.000000,137.484400,0.000000,17.141206,37.155045,0.000000,32.796320,1.710502,0.000000,121.310901,2.595375,0.000000,40.807771,34.178727,1.053942,40.559605,0.000000,0.000000,579.765518,16.061339,115.787038,0.000000,154.929110,53.835345,41.681010,400.834800,142.824507,16.825725,14.232540,20.070786,135.55,41.726515,2.114992,0,0,0,0,0

66,16:15-16:30,1.348441,0.000000,90.321054,21.909011,0.000000,82.241038,24.923624,29.601353,19.449140,0.119476,485.335810,0.000000,0.784242,45.962390,12.690778,0.000000,0.000000,40.533274,9.301982,0.000000,137.484400,0.000000,17.141206,37.155045,0.000000,32.796320,1.710502,0.000000,121.310901,2.595375,0.000000,40.807771,34.178727,1.053942,40.559605,0.000000,0.000000,579.765518,16.061339,115.787038,0.000000,154.929110,53.835345,41.681010,400.834800,142.824507,15.284361,14.232540,20.070786,135.55,41.726515,2.114992,0,0,0,0,0

67,16:30-16:45,1.348441,0.000000,90.321054,21.909011,0.000000,82.241038,24.923624,29.601353,19.449140,0.119476,485.335810,0.000000,0.784242,45.962390,12.690778,0.000000,0.000000,40.533274,9.301982,0.000000,137.484400,0.000000,17.141206,37.155045,0.000000,32.796320,1.710502,0.000000,121.310901,2.595375,0.000000,40.807771,34.178727,1.053942,40.559605,0.000000,0.000000,579.765518,16.061339,115.787038,0.000000,154.929110,53.835345,41.681010,402.892225,142.824507,11.458076,14.232540,20.070786,122.96,41.726515,2.114992,0,0,0,0,0

68,16:45-17:00,1.348441,0.000000,90.321054,21.909011,0.000000,82.241038,24.923624,29.601353,19.449140,0.119476,485.335810,0.000000,0.784242,45.962390,12.690778,0.000000,0.000000,40.533274,9.301982,0.000000,137.484400,0.000000,17.141206,37.155045,0.000000,32.796320,1.710502,0.000000,121.310901,2.595375,0.000000,40.807771,34.178727,1.053942,40.559605,0.000000,0.000000,579.765518,16.061339,115.787038,0.000000,154.929110,53.835345,41.681010,403.013250,142.824507,11.996294,14.232540,20.070786,124.90,41.726515,2.114992,0,0,0,0,0

69,17:00-17:15,1.348441,0.000000,90.321054,21.909011,0.000000,82.241038,24.923624,29.601353,19.449140,0.358524,509.540810,0.000000,0.784242,50.237962,12.690778,0.000000,0.000000,40.533274,5.581189,0.000000,137.484400,0.000000,17.141206,37.155045,0.000000,32.796320,1.710502,0.000000,121.310901,2.595375,0.000000,40.807771,34.178727,1.053942,40.559605,0.000000,0.000000,579.765518,16.061339,115.787038,0.000000,154.929110,53.835345,41.681010,403.013250,142.824507,17.185322,14.232540,20.070786,130.71,41.726515,2.114992,0,0,0,0,0

70,17:15-17:30,1.348441,0.000000,90.321054,21.909011,0.000000,82.241038,24.923624,29.601353,19.449140,0.358524,470.812810,0.000000,0.784242,50.237962,12.690778,0.000000,16.981787,40.533274,5.581189,0.000000,137.484400,0.000000,17.141206,37.155045,0.000000,32.796320,1.710502,0.000000,121.310901,2.595375,0.000000,40.807771,34.178727,1.053942,40.559605,0.000000,0.000000,579.765518,16.061339,115.787038,0.000000,154.929110,53.835345,41.681010,403.013250,142.824507,15.761060,11.386032,20.070786,126.83,41.726515,2.114992,0,0,0,0,0

71,17:30-17:45,1.348441,0.000000,90.321054,21.909011,0.000000,82.241038,24.923624,29.601353,19.449140,0.358524,412.720810,0.000000,0.784242,45.962390,12.690778,0.000000,33.963573,40.533274,5.581189,0.000000,137.484400,0.000000,17.141206,37.155045,0.000000,32.796320,1.710502,0.000000,121.310901,2.595375,0.000000,40.807771,34.178727,1.053942,40.559605,0.000000,0.000000,579.765518,16.061339,115.787038,0.000000,154.929110,53.835345,41.681010,403.013250,142.824507,14.284184,11.386032,20.070786,116.18,41.726515,2.114992,0,0,0,0,0

72,17:45-18:00,1.348441,0.000000,90.321054,21.909011,0.000000,82.241038,24.923624,29.601353,28.525405,0.358524,393.356810,0.000000,0.784242,45.962390,6.345389,0.000000,50.334016,40.533274,9.301982,0.000000,137.484400,0.000000,17.141206,37.155045,0.000000,32.796320,1.710502,0.000000,121.310901,2.595375,0.000000,40.807771,34.178727,1.053942,40.559605,0.000000,0.000000,579.765518,16.061339,115.787038,0.000000,154.929110,53.835345,41.681010,403.013250,142.824507,15.518974,11.386032,20.070786,102.63,41.726515,2.114992,0,0,0,0,0

73,18:00-18:15,1.348441,0.000000,90.321054,18.319603,0.000000,82.241038,24.923624,29.601353,28.525405,0.358524,371.949908,0.000000,0.784242,45.962390,6.345389,0.000000,50.334016,40.533274,11.162378,0.000000,137.484400,0.000000,14.022344,37.155045,0.000000,32.796320,1.710502,0.000000,121.310901,2.595375,0.000000,36.714144,34.178727,1.053942,40.559605,0.000000,0.000000,579.765518,16.061339,115.787038,0.000000,154.929110,53.835345,41.681010,403.013250,142.824507,16.420680,11.386032,20.070786,92.28,41.726515,2.114992,0,0,0,0,0

74,18:15-18:30,1.348441,0.000000,90.321054,18.319603,0.000000,82.241038,24.923624,29.601353,19.449140,0.358524,391.313908,0.000000,0.784242,45.962390,6.345389,0.000000,50.334016,40.533274,11.162378,0.000000,137.484400,0.000000,14.022344,37.155045,0.000000,32.796320,1.710502,0.000000,121.310901,2.595375,0.000000,36.714144,34.178727,1.053942,40.559605,0.000000,0.000000,579.765518,16.061339,115.787038,0.000000,154.929110,53.835345,41.681010,403.013250,142.824507,14.241908,11.386032,20.070786,78.42,41.726515,2.114992,0,0,0,0,0

75,18:30-18:45,1.348441,0.000000,90.321054,18.319603,0.000000,82.241038,24.923624,29.601353,19.449140,0.358524,391.313908,0.000000,0.784242,45.962390,6.345389,0.000000,50.334016,40.533274,10.542246,0.000000,137.484400,0.000000,14.022344,37.155045,0.000000,32.796320,1.710502,0.000000,121.310901,2.595375,0.000000,40.807771,34.178727,1.053942,40.559605,0.000000,0.000000,579.765518,16.061339,115.787038,0.000000,154.929110,53.835345,41.681010,403.013250,142.824507,15.141361,11.386032,20.070786,73.77,41.726515,2.114992,0,0,0,0,0

76,18:45-19:00,1.348441,0.000000,90.321054,22.286705,0.000000,82.241038,24.923624,29.601353,23.338966,0.358524,496.787963,0.000000,0.784242,45.962390,12.690778,0.000000,50.334016,40.533274,10.542246,0.000000,137.484400,0.000000,16.255825,37.155045,0.000000,32.796320,1.710502,0.000000,121.310901,2.595375,0.000000,40.807771,34.178727,1.053942,40.559605,0.000000,0.000000,584.034215,16.061339,115.787038,0.000000,154.929110,53.835345,41.681010,403.013250,142.824507,13.440518,11.386032,20.070786,58.09,41.726515,2.114992,0,0,0,0,0

77,19:00-19:15,1.348441,0.000000,90.321054,25.594798,0.000000,73.128146,34.394602,31.127918,66.614598,0.358524,600.920201,0.000000,0.784242,50.237962,19.036167,0.000000,50.334016,40.533274,10.542246,0.000000,137.484400,0.000000,20.597992,37.155045,0.000000,32.796320,1.755412,0.000000,121.310901,2.595375,0.000000,40.807771,34.178727,1.053942,40.559605,0.000000,0.000000,644.564571,16.061339,115.787038,0.000000,156.703840,53.835345,41.681010,403.013250,142.824507,13.127802,11.386032,20.070786,71.65,41.726515,2.166265,0,0,0,0,0

78,19:15-19:30,1.348441,0.000000,90.321054,25.868161,0.000000,73.128146,34.394602,31.127918,66.614598,0.358524,636.969001,0.000000,0.784242,50.237962,19.036167,0.000000,50.334016,40.533274,10.542246,0.000000,137.484400,0.000000,20.807199,37.155045,0.000000,32.796320,1.755412,0.000000,121.310901,2.595375,0.000000,40.807771,34.178727,1.053942,40.559605,0.000000,0.000000,666.362695,16.061339,115.787038,0.000000,156.703840,53.835345,41.681010,403.013250,142.824507,14.364128,11.386032,20.070786,92.95,41.726515,2.166265,0,0,0,0,0

79,19:30-19:45,1.348441,0.000000,90.321054,25.868161,0.000000,73.128146,34.394602,31.127918,66.614598,0.358524,636.969001,0.000000,0.784242,45.962390,19.036167,0.000000,50.334016,40.533274,10.542246,0.000000,137.484400,0.000000,20.807199,37.155045,0.000000,32.796320,1.755412,0.000000,121.310901,2.595375,0.000000,40.807771,34.178727,1.053942,40.559605,0.000000,0.000000,666.362695,16.061339,115.787038,0.000000,156.703840,53.835345,41.681010,405.301300,142.824507,18.006981,11.386032,20.070786,90.04,41.726515,2.166265,0,0,0,0,0

80,19:45-20:00,1.348441,0.000000,90.321054,25.868161,0.000000,73.128146,34.394602,31.127918,66.614598,0.358524,636.969001,0.000000,0.784242,45.962390,19.036167,0.000000,50.334016,40.533274,10.542246,0.000000,137.484400,0.000000,20.807199,37.155045,0.000000,32.796320,1.755412,0.000000,121.310901,2.595375,0.000000,40.807771,34.178727,1.053942,40.559605,0.000000,0.000000,666.362695,16.061339,115.787038,0.000000,156.703840,53.835345,41.681010,405.453114,142.824507,16.776899,11.386032,20.070786,88.11,41.726515,2.166265,0,0,0,0,0

81,20:00-20:15,1.348441,0.000000,90.321054,25.868161,0.000000,73.128146,34.394602,31.127918,66.614598,0.358524,636.969001,0.000000,0.784242,45.962390,19.036167,0.000000,50.334016,40.533274,9.922114,0.000000,137.484400,0.000000,20.807199,37.155045,0.000000,32.796320,1.755412,0.000000,121.310901,2.595375,0.000000,40.807771,34.178727,1.053942,40.559605,0.000000,0.000000,666.362695,16.061339,115.787038,0.000000,156.703840,53.835345,41.681010,405.453114,142.824507,19.363991,11.386032,20.070786,87.11,41.726515,2.166265,0,0,0,0,0

82,20:15-20:30,1.348441,0.000000,90.321054,25.868161,0.000000,73.128146,34.394602,31.127918,66.614598,0.358524,636.969001,0.000000,0.784242,45.962390,19.036167,0.000000,50.334016,40.533274,9.922114,0.000000,137.484400,0.000000,20.807199,37.155045,0.000000,32.796320,1.755412,0.000000,121.310901,2.595375,0.000000,40.807771,34.178727,1.053942,40.559605,0.000000,0.000000,666.362695,16.061339,115.787038,0.000000,156.703840,53.835345,41.681010,405.453114,142.824507,18.327578,11.386032,20.070786,76.65,41.726515,2.166265,0,0,0,0,0

83,20:30-20:45,1.348441,0.000000,90.321054,25.868161,0.000000,73.128146,34.394602,31.127918,36.305059,0.358524,636.969001,0.000000,0.784242,45.962390,19.036167,0.000000,50.334016,40.533274,4.961057,0.000000,137.484400,0.000000,20.807199,37.155045,0.000000,32.796320,1.755412,0.000000,121.310901,2.595375,0.000000,40.807771,34.178727,1.053942,40.559605,0.000000,0.000000,666.362695,16.061339,115.787038,0.000000,156.703840,53.835345,41.681010,405.453114,142.824507,19.363991,11.386032,20.070786,84.23,41.726515,2.166265,0,0,0,0,0

84,20:45-21:00,1.348441,0.000000,90.321054,25.868161,0.000000,73.128146,30.905294,29.601353,36.305059,0.358524,636.969001,0.000000,0.784242,45.962390,19.036167,0.000000,50.334016,40.533274,4.961057,0.000000,137.484400,0.000000,20.807199,37.155045,0.000000,32.796320,1.710502,0.000000,121.310901,2.595375,0.000000,40.807771,34.178727,1.053942,40.559605,0.000000,0.000000,666.362695,16.061339,115.787038,0.000000,154.929110,53.835345,41.681010,405.453114,142.824507,18.611735,11.386032,20.070786,82.30,41.726515,2.114992,0,0,0,0,0

85,21:00-21:15,1.348441,5.861192,90.321054,25.868161,0.000000,73.128146,31.902239,29.601353,36.305059,0.358524,636.969001,0.000000,0.784242,45.962390,19.036167,0.000000,50.334016,40.533274,4.961057,0.000000,137.484400,0.000000,20.807199,37.155045,19.195727,32.796320,1.710502,0.000000,121.310901,2.595375,0.000000,40.807771,34.178727,1.053942,40.559605,0.000000,8.419564,666.362695,16.061339,115.787038,0.000000,154.929110,53.835345,41.681010,405.453114,142.824507,19.335959,11.386032,20.070786,82.31,41.470426,2.114992,0,0,0,0,0

86,21:15-21:30,1.348441,5.861192,90.321054,25.868161,0.000000,73.128146,31.902239,29.601353,36.305059,0.358524,636.969001,0.000000,0.784242,45.962390,19.036167,0.000000,50.334016,40.533274,9.301982,0.000000,137.484400,0.000000,20.807199,37.155045,19.195727,32.796320,1.710502,0.000000,121.310901,2.595375,0.000000,40.807771,34.178727,1.053942,40.559605,0.000000,8.419564,666.362695,16.061339,115.787038,0.000000,154.929110,53.835345,41.681010,405.453114,142.824507,19.363991,11.386032,20.070786,95.77,41.470426,2.114992,0,0,0,0,0

87,21:30-21:45,1.348441,5.861192,90.321054,25.868161,0.000000,73.128146,31.902239,29.601353,36.305059,0.358524,636.969001,0.000000,0.784242,45.962390,19.036167,0.000000,50.334016,40.533274,9.922114,0.000000,137.484400,0.000000,20.807199,37.155045,19.195727,32.796320,1.710502,0.000000,121.310901,2.595375,0.000000,40.807771,34.178727,1.053942,40.559605,0.000000,7.796624,666.362695,16.061339,115.787038,0.000000,154.929110,53.835345,41.681010,405.453114,142.824507,19.363991,11.386032,20.070786,111.34,41.470426,2.114992,0,0,0,0,0

88,21:45-22:00,1.348441,5.861192,90.321054,25.868161,0.000000,73.128146,33.896130,31.127918,36.305059,0.358524,636.969001,0.000000,0.784242,45.962390,19.036167,0.000000,50.334016,40.533274,9.922114,0.000000,137.484400,0.000000,20.807199,37.155045,19.195727,32.796320,1.755412,0.000000,121.310901,2.595375,0.000000,40.807771,34.178727,1.053942,40.559605,0.000000,7.796624,666.362695,16.061339,115.787038,0.000000,156.703840,53.835345,41.681010,405.453114,142.824507,17.860706,11.386032,20.070786,111.34,41.470426,2.166265,0,0,0,0,0

89,22:00-22:15,1.348441,5.861192,90.321054,25.868161,0.000000,73.128146,33.896130,31.127918,36.305059,0.358524,636.969001,0.000000,0.784242,45.962390,19.036167,0.000000,50.334016,40.533274,9.922114,0.000000,137.484400,0.000000,20.807199,37.155045,19.195727,32.796320,1.755412,0.000000,121.310901,2.595375,0.000000,40.807771,34.178727,1.053942,40.559605,0.000000,4.989135,666.362695,16.061339,115.787038,0.000000,156.703840,53.835345,41.681010,405.453114,142.824507,16.799521,11.386032,20.070786,111.34,41.470426,2.166265,0,0,0,0,0

90,22:15-22:30,1.348441,5.861192,90.321054,25.868161,0.000000,73.128146,33.896130,31.127918,36.305059,0.358524,636.969001,0.000000,0.784242,45.962390,19.036167,0.000000,50.334016,40.533274,9.922114,0.000000,137.484400,0.000000,20.807199,37.155045,19.195727,32.796320,1.755412,0.000000,121.310901,2.595375,0.000000,40.807771,34.178727,1.053942,40.559605,0.000000,4.989135,666.362695,16.061339,115.787038,0.000000,156.703840,53.835345,41.681010,405.453114,142.824507,19.363991,11.386032,20.070786,111.34,41.470426,2.166265,0,0,0,0,0

