Block,Time,SALAL,RAPPB,TEHRI,JHAJJAR,FSTPP I & II,SASAN,TALA,KHSTPP-I,KHSTPP-II,BRBCL,NAPP,CHAMERA1,TANAKPUR,DULHASTI,DADRI_RF,ANTA_LF,TANDA2,KOTESHWR,UNCHAHAR2,DHAULIGNGA,DADRI_CRF,DADRI_GF,KOLDAM,ANTA_CRF,UNCHAHAR1,ANTA_GF,DADRI_LF,RIHAND3,DADRT2,RAMPUR,NJPC,ANTA_RF,SINGRAULI_HYDRO,CHAMERA3,KISHANGANGA,AURY_LF,AURY_RF,PARBATI3,BSIUL,AURY_GF,URI2,UNCHAHAR3,CHAMERA2,SINGRAULI,URI,RAPPC,AURY_CRF,SEWA2,RIHAND1,UNCHAHAR4,RIHAND2,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,80.727394,0.000000,0.000000,407.292588,20.069920,385.356938,0.000000,42.754719,142.613764,15.933441,46.628272,40.668682,1.112433,57.098346,0.000000,0.000000,5.170020,0.000000,43.330402,21.004010,0.000000,0.000000,8.949257,0.000000,10.917987,0.000000,0.000000,125.996738,664.252547,5.810321,150.528842,0.000000,1.149350,33.608676,8.047894,0.000000,0.000000,0.000000,6.291920,0.000000,36.560562,26.668853,46.797484,144.724338,33.022738,65.604402,0.000000,12.118291,93.649279,2.981541,120.014262,0,0,0,0,0

7,01:30-01:45,80.727394,0.000000,0.000000,407.292588,20.069920,385.356938,0.000000,42.754719,142.613764,13.122832,46.628272,40.668682,9.764692,57.098346,0.000000,0.000000,5.170020,0.000000,43.330402,21.004010,0.000000,0.000000,8.949257,0.000000,10.917987,0.000000,0.000000,125.996738,664.252547,5.810321,150.528842,0.000000,1.149350,33.608676,8.047894,0.000000,0.000000,0.000000,6.291920,0.000000,36.560562,26.668853,46.797484,144.724338,33.022738,65.604402,0.000000,12.118291,93.649279,2.981541,120.014262,0,0,0,0,0

8,01:45-02:00,80.727394,0.000000,0.000000,407.292588,20.069920,385.356938,0.000000,42.754719,142.613764,13.024506,46.628272,40.668682,9.764692,57.098346,0.000000,0.000000,5.170020,0.000000,43.330402,21.004010,0.000000,0.000000,8.949257,0.000000,10.917987,0.000000,0.000000,125.996738,664.252547,5.810321,150.528842,0.000000,1.149350,33.608676,8.047894,0.000000,0.000000,0.000000,6.291920,0.000000,36.560562,26.668853,46.797484,144.724338,33.022738,65.604402,0.000000,6.059146,93.649279,2.981541,120.014262,0,0,0,0,0

9,02:00-02:15,80.727394,0.000000,0.000000,407.292588,20.069920,385.356938,0.000000,42.754719,142.613764,13.878580,46.628272,40.668682,1.112433,57.098346,0.000000,0.000000,5.170020,0.000000,43.330402,21.004010,0.000000,0.000000,8.949257,0.000000,10.917987,0.000000,0.000000,125.996738,664.252547,5.810321,150.528842,0.000000,1.149350,33.608676,8.047894,0.000000,0.000000,0.000000,6.291920,0.000000,36.560562,26.668853,46.797484,144.724338,33.022738,65.604402,0.000000,6.059146,93.649279,2.981541,120.014262,0,0,0,0,0

10,02:15-02:30,80.727394,0.000000,0.000000,407.292588,20.069920,385.356938,0.000000,42.754719,142.613764,12.752622,46.628272,40.668682,1.112433,57.098346,0.000000,0.000000,5.170020,0.000000,43.330402,21.004010,0.000000,0.000000,8.949257,0.000000,10.917987,0.000000,0.000000,125.996738,664.252547,5.810321,150.528842,0.000000,1.149350,33.608676,8.047894,0.000000,0.000000,0.000000,6.291920,0.000000,36.560562,26.668853,46.797484,144.724338,33.022738,65.604402,0.000000,4.590262,93.649279,2.981541,120.014262,0,0,0,0,0

11,02:30-02:45,80.727394,0.000000,0.000000,407.292588,20.069920,385.356938,0.000000,42.754719,142.613764,13.163171,46.628272,40.668682,1.112433,57.098346,0.000000,0.000000,5.170020,0.000000,43.330402,21.004010,0.000000,0.000000,8.949257,0.000000,10.917987,0.000000,0.000000,125.996738,664.252547,5.810321,150.528842,0.000000,1.149350,33.608676,8.047894,0.000000,0.000000,0.000000,6.291920,0.000000,36.560562,26.668853,46.797484,144.724338,33.022738,65.604402,0.000000,4.590262,93.649279,2.981541,120.014262,0,0,0,0,0

12,02:45-03:00,80.727394,0.000000,0.000000,407.292588,20.069920,385.356938,0.000000,42.754719,142.613764,13.484369,46.628272,40.668682,1.112433,57.098346,0.000000,0.000000,5.170020,0.000000,43.330402,21.004010,0.000000,0.000000,8.949257,0.000000,10.917987,0.000000,0.000000,125.996738,664.542017,5.810321,150.528842,0.000000,1.149350,33.608676,8.047894,0.000000,0.000000,0.000000,6.291920,0.000000,36.560562,26.668853,46.797484,144.724338,33.022738,65.604402,0.000000,0.000000,93.649279,2.981541,120.014262,0,0,0,0,0

13,03:00-03:15,77.363752,0.000000,0.000000,369.990712,20.069920,385.356938,0.000000,42.754719,142.613764,13.146027,46.628272,40.668682,2.348470,57.098346,0.000000,0.000000,5.170020,0.000000,43.330402,21.004010,0.000000,0.000000,8.949257,0.000000,10.917987,0.000000,0.000000,125.996738,664.542017,5.810321,150.528842,0.000000,1.149350,33.608676,8.047894,0.000000,0.000000,0.000000,6.291920,0.000000,36.560562,26.668853,46.797484,127.435122,33.022738,65.604402,0.000000,0.000000,93.649279,2.981541,120.014262,0,0,0,0,0

14,03:15-03:30,77.363752,0.000000,0.000000,341.043712,20.069920,385.356938,0.000000,42.754719,142.613764,16.185055,46.628272,40.668682,2.348470,57.098346,0.000000,0.000000,5.170020,0.000000,43.330402,21.004010,0.000000,0.000000,8.949257,0.000000,10.917987,0.000000,0.000000,125.996738,664.542017,5.810321,150.528842,0.000000,1.149350,33.608676,8.047894,0.000000,0.000000,0.000000,6.291920,0.000000,36.560562,26.668853,46.797484,127.435122,33.022738,65.604402,0.000000,0.000000,93.649279,2.981541,120.014262,0,0,0,0,0

15,03:30-03:45,76.590115,0.000000,0.000000,244.553712,20.069920,385.356938,0.000000,42.754719,142.613764,18.782372,46.628272,40.668682,2.348470,57.098346,0.000000,0.000000,5.170020,0.000000,43.330402,21.004010,0.000000,0.000000,8.949257,0.000000,10.917987,0.000000,0.000000,125.996738,664.542017,5.810321,150.528842,0.000000,1.149350,33.608676,8.047894,0.000000,0.000000,4.122141,12.583840,0.000000,36.560562,26.668853,46.797484,127.435122,33.022738,65.604402,0.000000,0.000000,93.649279,2.981541,120.014262,0,0,0,0,0

16,03:45-04:00,76.590115,0.000000,0.000000,191.135690,20.069920,385.356938,0.000000,42.754719,142.613764,19.258875,46.628272,40.668682,2.348470,57.098346,0.000000,0.000000,5.170020,0.000000,43.330402,21.004010,0.000000,0.000000,8.949257,0.000000,10.917987,0.000000,0.000000,125.996738,641.204129,5.810321,150.528842,0.000000,1.149350,33.608676,8.047894,0.000000,0.000000,16.194126,12.583840,0.000000,36.560562,26.668853,46.797484,127.435122,33.022738,65.604402,0.000000,0.000000,93.649279,2.981541,120.014262,0,0,0,0,0

17,04:00-04:15,76.590115,0.000000,0.000000,173.585510,20.069920,385.356938,0.000000,42.754719,142.613764,19.298004,46.628272,40.668682,2.348470,57.098346,0.000000,0.000000,5.170020,0.000000,43.330402,21.004010,0.000000,0.000000,8.949257,0.000000,10.917987,0.000000,0.000000,125.996738,561.821902,5.810321,150.528842,0.000000,1.149350,33.608676,8.047894,0.000000,0.000000,16.194126,12.583840,0.000000,36.560562,26.668853,46.797484,127.434343,33.022738,65.604402,0.000000,0.000000,93.649279,2.981541,120.014262,0,0,0,0,0

18,04:15-04:30,76.590115,0.000000,0.000000,198.153022,20.069920,385.356938,0.000000,42.754719,142.613764,19.298004,46.628272,36.512781,2.348470,57.098346,0.000000,0.000000,5.170020,0.000000,43.330402,21.004010,0.000000,0.000000,8.949257,0.000000,10.917987,0.000000,0.000000,125.996738,561.821902,5.810321,150.528842,0.000000,1.149350,33.608676,8.047894,0.000000,0.000000,16.194126,12.583840,0.000000,36.560562,26.668853,46.797484,127.434343,33.022738,65.604402,0.000000,0.000000,93.649279,2.981541,120.014262,0,0,0,0,0

19,04:30-04:45,76.590115,0.000000,0.000000,198.153022,20.069920,385.356938,0.000000,42.754719,142.613764,19.298004,46.628272,27.112455,2.348470,57.098346,0.000000,0.000000,5.170020,0.000000,43.330402,21.004010,0.000000,0.000000,8.949257,0.000000,10.917987,0.000000,0.000000,125.996738,581.239743,5.810321,150.528842,0.000000,1.149350,33.608676,8.047894,0.000000,0.000000,2.944387,12.583840,0.000000,36.560562,26.668853,46.797484,127.434343,33.022738,65.604402,0.000000,0.000000,93.649279,2.981541,120.014262,0,0,0,0,0

20,04:45-05:00,76.590115,0.000000,0.000000,198.153022,20.069920,385.356938,0.000000,42.754719,142.613764,19.298004,46.628272,27.112455,2.348470,57.098346,0.000000,0.000000,5.170020,0.000000,43.330402,21.004010,0.000000,0.000000,8.949257,0.000000,10.917987,0.000000,0.000000,125.996738,581.239743,5.810321,150.528842,0.000000,1.149350,33.608676,8.047894,0.000000,0.000000,2.944387,12.583840,0.000000,36.560562,26.668853,46.797484,127.434343,33.022738,65.604402,0.000000,0.000000,93.649279,2.981541,120.014262,0,0,0,0,0

21,05:00-05:15,76.590115,0.000000,0.000000,198.153022,20.069920,385.356938,0.000000,42.754719,142.613764,19.298004,46.628272,27.112455,2.348470,57.098346,0.000000,0.000000,5.170020,0.000000,43.330402,21.004010,0.000000,0.000000,8.949257,0.000000,10.917987,0.000000,0.000000,125.996738,581.239743,5.810321,150.528842,0.000000,1.149350,33.608676,8.047894,0.000000,0.000000,2.944387,12.583840,0.000000,36.560562,26.668853,46.797484,127.434343,33.022738,65.604402,0.000000,0.000000,93.649279,2.981541,120.014262,0,0,0,0,0

22,05:15-05:30,76.590115,0.000000,0.000000,173.585510,20.069920,385.356938,0.000000,42.754719,142.613764,19.298004,46.628272,27.112455,2.348470,57.098346,0.000000,0.000000,5.170020,0.000000,43.330402,21.004010,0.000000,0.000000,8.949257,0.000000,10.917987,0.000000,0.000000,125.996738,563.871543,5.810321,150.528842,0.000000,1.149350,33.608676,8.047894,0.000000,0.000000,5.888773,12.583840,0.000000,36.560562,26.668853,46.797484,127.434343,33.022738,65.604402,0.000000,0.000000,93.649279,2.981541,120.014262,0,0,0,0,0

23,05:30-05:45,76.590115,0.000000,0.000000,173.585510,20.069920,385.356938,0.000000,42.754719,142.613764,19.298004,46.628272,27.112455,2.348470,57.098346,0.000000,0.000000,5.170020,0.000000,43.330402,21.004010,0.000000,0.000000,8.949257,0.000000,10.917987,0.000000,0.000000,125.996738,547.468243,5.810321,150.528842,0.000000,1.149350,33.608676,8.047894,0.000000,0.000000,8.833160,12.583840,0.000000,36.560562,26.668853,46.797484,127.434343,33.022738,65.604402,0.000000,0.000000,93.649279,2.981541,120.014262,0,0,0,0,0

24,05:45-06:00,76.590115,0.000000,0.000000,173.585510,20.069920,385.356938,0.000000,42.754719,142.613764,19.298004,46.628272,13.556227,2.348470,57.098346,0.000000,0.000000,5.170020,0.000000,43.330402,21.004010,0.000000,0.000000,8.949257,0.000000,10.917987,0.000000,0.000000,125.996738,484.749743,5.810321,150.528842,0.000000,1.149350,33.608676,8.047894,0.000000,0.000000,57.415538,12.583840,0.000000,36.560562,26.668853,46.797484,127.434343,33.022738,65.604402,0.000000,0.000000,93.649279,2.981541,120.014262,0,0,0,0,0

25,06:00-06:15,76.590115,0.000000,0.000000,173.585510,20.069920,385.356938,0.000000,42.754719,142.613764,19.298004,46.628272,13.556227,2.348470,57.098346,0.000000,0.000000,5.170020,0.000000,43.330402,21.004010,0.000000,0.000000,8.949257,0.000000,10.917987,0.000000,0.000000,125.996738,523.345743,5.810321,150.528842,0.000000,1.149350,33.608676,8.047894,0.000000,0.000000,57.415538,12.583840,0.000000,36.560562,26.668853,46.797484,127.434343,33.022738,65.604402,0.000000,0.000000,93.649279,2.981541,120.014262,0,0,0,0,0

26,06:15-06:30,76.590115,0.000000,0.000000,173.585510,20.069920,385.356938,0.000000,42.754719,142.613764,19.298004,46.628272,13.556227,2.348470,57.098346,0.000000,0.000000,5.170020,0.000000,43.330402,21.004010,0.000000,0.000000,8.949257,0.000000,11.024522,0.000000,0.000000,125.996738,427.636540,5.810321,150.528842,0.000000,1.149350,33.608676,8.047894,0.000000,0.000000,57.415538,12.583840,0.000000,36.560562,26.668853,46.797484,127.434343,33.022738,65.604402,0.000000,0.000000,93.649279,2.981541,120.014262,0,0,0,0,0

27,06:30-06:45,76.590115,0.000000,0.000000,188.155500,20.069920,385.356938,0.000000,42.754719,142.613764,19.298004,46.628272,13.556227,2.348470,57.098346,0.000000,0.000000,5.170020,0.000000,43.330402,21.004010,0.000000,0.000000,8.949257,0.000000,11.966870,0.000000,0.000000,125.996738,438.434543,5.810321,150.528842,0.000000,1.149350,33.608676,8.047894,0.000000,0.000000,57.415538,12.583840,0.000000,36.560562,26.668853,46.797484,127.434343,33.022738,65.604402,0.000000,0.000000,93.649279,2.981541,120.014262,0,0,0,0,0

28,06:45-07:00,76.590115,0.000000,0.000000,188.155500,20.069920,385.356938,0.000000,42.754719,142.613764,19.298004,46.628272,13.556227,2.348470,57.098346,0.000000,0.000000,5.170020,0.000000,43.330402,21.004010,0.000000,0.000000,6.711943,0.000000,13.851569,0.000000,0.000000,125.996738,438.434543,5.810321,150.528842,0.000000,1.149350,33.608676,8.047894,0.000000,0.000000,57.415538,12.583840,0.000000,36.560562,26.668853,46.797484,127.434343,33.022738,65.604402,0.000000,0.000000,93.649279,2.981541,120.014262,0,0,0,0,0

29,07:00-07:15,76.590115,0.000000,0.000000,183.331000,20.069920,385.356938,0.000000,42.754719,142.613764,19.298004,46.628272,0.000000,1.112433,57.098346,0.000000,0.000000,5.170020,0.000000,34.824399,21.004010,0.000000,0.000000,4.474629,0.000000,8.813011,0.000000,0.000000,125.996738,438.434543,5.810321,150.528842,0.000000,1.149350,33.608676,8.047894,0.000000,0.000000,57.415538,12.583840,0.000000,36.560562,21.183029,46.797484,137.544562,33.022738,65.604402,0.000000,0.000000,93.649279,2.333611,120.014262,0,0,0,0,0

30,07:15-07:30,76.590115,0.000000,0.000000,173.585510,20.069920,385.356938,0.000000,42.754719,142.613764,19.298004,46.628272,0.000000,1.112433,57.098346,0.000000,0.000000,5.170020,0.000000,34.824399,21.004010,0.000000,0.000000,2.237315,0.000000,8.813011,0.000000,0.000000,125.996738,395.794840,5.810321,150.528842,0.000000,1.149350,33.608676,8.047894,0.000000,0.000000,7.360966,12.583840,0.000000,36.560562,21.183029,46.797484,144.724338,33.022738,65.604402,0.000000,0.000000,93.649279,2.333611,120.014262,0,0,0,0,0

31,07:30-07:45,76.590115,0.000000,0.000000,173.585510,17.289657,385.356938,0.000000,37.240991,123.798214,19.298004,46.628272,0.000000,1.112433,57.098346,0.000000,0.000000,5.170020,0.000000,29.222286,21.004010,0.000000,0.000000,2.237315,0.000000,8.813011,0.000000,0.000000,125.996738,395.794840,5.810321,150.528842,0.000000,1.149350,33.608676,8.047894,0.000000,0.000000,4.122141,12.583840,0.000000,36.560562,17.713441,46.797484,144.724338,33.022738,65.604402,0.000000,0.000000,93.649279,2.333611,120.014262,0,0,0,0,0

32,07:45:08:00,76.590115,0.000000,0.000000,173.585510,17.289657,385.356938,0.000000,37.240991,123.798214,19.298004,46.628272,0.000000,1.112433,57.098346,0.000000,0.000000,5.170020,0.000000,29.222286,21.004010,0.000000,0.000000,2.237315,0.000000,8.347639,0.000000,0.000000,125.996738,366.847840,5.810321,150.528842,0.000000,1.149350,33.608676,8.047894,0.000000,0.000000,4.122141,12.583840,0.000000,36.560562,14.676129,46.797484,144.724338,33.022738,65.604402,0.000000,0.000000,93.649279,2.333611,120.014262,0,0,0,0,0

33,08:00-08:15,76.590115,0.000000,0.000000,173.585510,13.299410,385.356938,0.000000,29.076972,95.687396,19.298004,46.628272,0.000000,3.090092,57.098346,0.000000,0.000000,5.170020,0.000000,29.222286,21.004010,0.000000,0.000000,0.000000,0.000000,8.347639,0.000000,0.000000,92.562471,366.847840,5.810321,150.528842,0.000000,1.149350,33.608676,8.047894,0.000000,0.000000,4.122141,12.583840,0.000000,36.560562,14.676129,46.797484,129.766603,33.022738,65.604402,0.000000,0.000000,65.492298,2.333611,97.976814,0,0,0,0,0

34,08:15-08:30,76.590115,0.000000,0.000000,173.585510,13.299410,385.356938,0.000000,29.076972,95.687396,19.298004,46.628272,0.000000,3.090092,57.098346,0.000000,0.000000,5.170020,0.000000,29.222286,21.004010,0.000000,0.000000,0.000000,0.000000,8.347639,0.000000,0.000000,92.562471,366.847840,5.810321,150.528842,0.000000,1.149350,33.608676,8.047894,0.000000,0.000000,4.122141,12.583840,0.000000,36.560562,14.676129,46.797484,129.766603,33.022738,65.604402,0.000000,0.000000,65.492298,2.333611,97.976814,0,0,0,0,0

35,08:30-08:45,76.590115,0.000000,0.000000,173.585510,13.299410,385.356938,0.000000,29.076972,95.687396,19.298004,46.628272,0.000000,3.090092,57.098346,0.000000,0.000000,5.170020,0.000000,24.886654,21.004010,0.000000,0.000000,0.000000,0.000000,8.347639,0.000000,0.000000,92.562471,366.847840,5.810321,150.528842,0.000000,1.149350,33.608676,8.047894,0.000000,0.000000,4.122141,12.583840,0.000000,36.560562,14.676129,46.797484,129.766603,33.022738,65.604402,0.000000,0.000000,65.492298,2.333611,97.976814,0,0,0,0,0

36,08:45:09:00,76.590115,0.000000,0.000000,173.585510,13.299410,385.356938,0.000000,29.076972,95.687396,19.298004,46.628272,0.000000,3.090092,57.098346,0.000000,0.000000,5.170020,0.000000,24.620292,21.004010,0.000000,0.000000,0.000000,0.000000,8.347639,0.000000,0.000000,92.562471,366.847840,5.126753,132.787943,0.000000,1.149350,33.608676,8.047894,0.000000,0.000000,4.122141,12.583840,0.000000,36.560562,14.676129,46.797484,129.766603,37.283736,65.604402,0.000000,0.000000,65.492298,2.333611,97.976814,0,0,0,0,0

37,09:00:09:15,76.590115,0.000000,0.000000,173.585510,13.299410,385.356938,0.000000,29.076972,95.687396,19.298004,46.628272,0.000000,3.090092,57.098346,0.000000,0.000000,5.170020,0.000000,24.620292,21.004010,0.000000,0.000000,0.000000,0.000000,8.347639,0.000000,0.000000,92.562471,366.847840,5.126753,132.787943,0.000000,1.149350,33.608676,8.047894,0.000000,0.000000,4.122141,12.583840,0.000000,36.560562,14.676129,46.797484,129.766603,37.283736,65.604402,0.000000,0.000000,65.492298,2.333611,97.976814,0,0,0,0,0

38,09:15-09:30,76.590115,0.000000,0.000000,173.585510,13.299410,385.356938,0.000000,29.076972,95.687396,19.298004,46.628272,0.000000,3.090092,57.098346,0.000000,0.000000,5.170020,0.000000,24.620292,21.004010,0.000000,0.000000,0.000000,0.000000,8.347639,0.000000,0.000000,92.562471,366.847840,5.126753,132.787943,0.000000,1.149350,33.608676,8.047894,0.000000,0.000000,4.122141,12.583840,0.000000,36.560562,14.676129,46.797484,129.766603,37.283736,65.604402,0.000000,0.000000,65.492298,2.333611,97.976814,0,0,0,0,0

39,09:30-09:45,76.590115,0.000000,0.000000,173.585510,13.299410,385.356938,0.000000,29.076972,95.687396,19.298004,46.628272,0.000000,3.090092,57.098346,0.000000,0.000000,5.170020,0.000000,24.620292,21.004010,0.000000,0.000000,0.000000,0.000000,8.347639,0.000000,0.000000,92.562471,366.847840,5.126753,132.787943,0.000000,1.149350,33.608676,8.047894,0.000000,0.000000,0.000000,12.583840,0.000000,36.560562,14.676129,46.797484,129.766603,31.957488,65.604402,0.000000,0.000000,65.492298,2.333611,97.976814,0,0,0,0,0

40,09:45-10:00,76.590115,0.000000,0.000000,173.585510,13.299410,385.356938,0.000000,34.590700,114.502946,19.298004,46.628272,0.000000,3.090092,57.098346,0.000000,0.000000,5.170020,0.000000,24.620292,21.004010,0.000000,0.000000,0.000000,0.000000,8.347639,0.000000,0.000000,92.562471,366.847840,5.126753,132.787943,0.000000,1.149350,33.608676,8.047894,0.000000,0.000000,0.000000,12.583840,0.000000,36.560562,14.676129,46.797484,129.766603,31.957488,65.604402,0.000000,0.000000,65.492298,2.333611,97.976814,0,0,0,0,0

41,10:00-10:15,76.590115,0.000000,0.000000,173.585510,13.299410,385.356938,0.000000,34.590700,114.502946,19.298004,46.628272,0.000000,3.090092,57.098346,0.000000,0.000000,5.170020,0.000000,28.449220,21.004010,0.000000,0.000000,0.000000,0.000000,11.485591,0.000000,0.000000,92.562471,366.847840,5.126753,132.787943,0.000000,1.149350,33.608676,8.047894,0.000000,0.000000,0.000000,12.583840,0.000000,36.560562,17.144006,46.797484,129.766603,37.283736,65.604402,0.000000,0.000000,65.492298,2.333611,97.976814,0,0,0,0,0

42,10:15-10:30,76.590115,0.000000,0.000000,173.585510,13.299410,385.356938,0.000000,34.590700,114.502946,19.298004,46.628272,0.000000,3.090092,57.098346,0.000000,0.000000,5.170020,0.000000,29.222286,21.004010,0.000000,0.000000,0.000000,0.000000,11.485591,0.000000,0.000000,92.562471,366.847840,5.126753,132.787943,0.000000,1.149350,33.608676,8.047894,0.000000,0.000000,0.000000,12.583840,0.000000,36.560562,17.713441,46.797484,129.766603,37.283736,65.604402,0.000000,0.000000,65.492298,2.333611,97.976814,0,0,0,0,0

43,10:30-10:45,76.590115,0.000000,0.000000,173.585510,13.299410,385.356938,0.000000,34.590700,114.502946,19.298004,46.628272,0.000000,3.708111,57.098346,0.000000,0.000000,5.170020,0.000000,29.222286,21.004010,0.000000,0.000000,0.000000,0.000000,11.485591,0.000000,0.000000,92.562471,366.847840,5.126753,132.787943,0.000000,1.149350,33.608676,8.047894,0.000000,0.000000,0.000000,12.583840,0.000000,36.560562,17.713441,46.797484,129.766603,37.283736,65.604402,0.000000,0.000000,65.492298,2.333611,97.976814,0,0,0,0,0

44,10:45-11:00,76.590115,0.000000,0.000000,173.585510,16.079673,385.356938,0.000000,30.045346,114.502946,19.298004,46.628272,0.000000,3.708111,57.098346,0.000000,0.000000,5.170020,0.000000,29.222286,21.004010,0.000000,0.000000,0.000000,0.000000,11.485591,0.000000,0.000000,92.562471,366.847840,5.126753,132.787943,0.000000,1.149350,33.608676,8.047894,0.000000,0.000000,0.000000,12.583840,0.000000,36.560562,17.713441,46.797484,129.766603,31.957488,65.604402,0.000000,0.000000,65.492298,2.333611,97.976814,0,0,0,0,0

45,11:00-11:15,76.590115,0.000000,0.000000,168.857500,16.079673,385.356938,0.000000,34.590700,114.502946,19.298004,46.628272,0.000000,11.124332,57.098346,0.000000,0.000000,5.170020,0.000000,29.222286,21.004010,0.000000,0.000000,0.000000,0.000000,11.485591,0.000000,0.000000,92.562471,366.847840,5.126753,132.787943,0.000000,1.149350,33.608676,8.047894,0.000000,0.000000,0.000000,12.583840,0.000000,36.560562,17.713441,46.797484,129.766603,31.957488,65.604402,0.000000,0.000000,65.492298,2.333611,97.976814,0,0,0,0,0

46,11:15-11:30,76.590115,0.000000,0.000000,168.857500,16.079673,385.356938,0.000000,34.590700,114.502946,18.080174,46.628272,0.000000,11.124332,57.098346,0.000000,0.000000,5.170020,0.000000,29.222286,21.004010,0.000000,0.000000,0.000000,0.000000,11.485591,0.000000,0.000000,92.562471,366.847840,5.126753,132.787943,0.000000,1.149350,33.608676,8.047894,0.000000,0.000000,0.000000,12.583840,0.000000,36.560562,17.713441,46.797484,129.766603,31.957488,65.604402,0.000000,0.000000,65.492298,2.333611,97.976814,0,0,0,0,0

47,11:30-11:45,76.590115,0.000000,0.000000,168.857500,16.079673,385.356938,0.000000,34.590700,106.813079,19.298004,46.628272,0.000000,11.124332,57.098346,0.000000,0.000000,5.170020,0.000000,29.222286,21.004010,0.000000,0.000000,0.000000,0.000000,11.485591,0.000000,0.000000,92.562471,366.847840,5.126753,132.787943,0.000000,1.149350,33.608676,8.047894,0.000000,0.000000,0.000000,6.291920,0.000000,36.560562,17.713441,46.797484,129.766603,37.283736,65.604402,0.000000,0.000000,65.492298,2.333611,97.976814,0,0,0,0,0

