Block,Time,WR/01102023/01102023/L_NR_2022_09,WR/01102023/16072048/L_NR_2022_08,WR/01102023/24112044/L_NR_2020_07,NR/01102023/02012046/L_NR_2021_17,NR/01102023/02122045/L_NR_2021_13,SR/01102023/07102043/L_NR_2018_61,NR/01102023/13082046/L_NR_2021_12,NR/26072023/25122043/L_NR_2023_10,WR/01102023/29112042/L_NR_2019_05,WR/01102023/01102023/L_NR_2020_06,WR/01102023/29112042/RUMS(L_NR_2019_06),NR/01102023/25072045/L_NR_2021_15,NR/01102023/14082046/L_NR_2021_16,WR/01102023/31032046/L_NR_2020_05,WR/01102023/29112042/RUMS(L_NR_2019_07),L_NR_2019_19,NR/22102023/11042047/L_NR_2021_17,NR/01102023/08032047/L_NR_2021_14,NR/26072023/31072042/L_NR_2023_07,NR/22102023/11042047/L_NR_2021_16,WR/01102023/30052048/L_NR_2022_10,NR/01102023/31102037/L_NR_2019_11,NR/01072024/31072024/Chanju/TPDDL/Jul01072024,NR/30092023/26122029/SH-06,NR/01102023/27052033/DIAPL(L_NR_2023_04),NR/01102023/19072037/LT-05,NR/01102023/05012040/L_NR_2020_02,NR/01102023/15082037/GNA_NR_2012_01,NR/01102023/31052040/LT-31,NR/01102023/30042040/GNA_LT_35,NR/01102023/23072042/L_NR_2012_04,NR/10072024/10072024/IEX_240709_01453,NR/01102023/22052037/LT-59,NR/01072024/31072024/NDMC/D-54/EE(POWER)2024,NR/05072024/31072024/1000011449-JITPL-BRPL(DISCOM),NR/01072024/31072024/NDMC/D-55/EE(POWER)2024,NR/01042024/31072024/LT_MEJA_DELHI,NR/01072024/31072024/IIPL/JPL(SH)-BRPL/BRPL T-249/24-25/1,NR/01102023/06022042/L_NR_2012_02,NR/01102023/30042040/GNA_LT_36,NR/01102023/06022042/L_NR_2012_07,NR/01072024/31072024/	NR/01072024/31072024/TataPower-DDL/PMG/MSEDCL/Banking/12112023,NR/01072024/15072024/NR/01072024/15072024/717759,NR/30092023/31122025/SH-07,NR/01072024/31072024/APPCPL/180/F25/TGNA/3250,NR/01102023/25122043/GNA_MEJA_DELHI,NR/01072024/31072024/R2,NR/01042024/23072042/NR/01102023/23072042/L_NR_2012_04,NR/01072024/31072024/IIPL/JPL(TM)-BRPL/BRPLT-169/24-25/02
20,04:45-05:00,15,7,7.5,0,0,26.21,0,0,0,7.5,0,0,0,22.5,0,0,0,0,0,0,15,10.110000,14.530000,25.880000,28.260000,70.220000,6.120000,100.360000,0.000000,0.000000,0.000000,0.000000,10.380000,12.410000,81.880000,15.320000,11.790000,61.410000,201.190000,0.000000,57.510000,0.000000,163.760000,25.880000,0.000000,0.000000,20.470000,132.160000,81.880000

21,05:00-05:15,15,6.66,7.5,0,0,22.01,0,0,0,7.5,0,0,0,22.5,0,0,0,0,0,0,15,10.110000,14.530000,30.830000,29.270000,70.220000,5.920000,100.360000,0.000000,0.000000,0.000000,0.000000,9.920000,12.410000,81.880000,15.320000,11.790000,61.410000,201.190000,0.000000,67.990000,0.000000,163.760000,25.010000,0.000000,0.000000,20.470000,132.160000,81.880000

22,05:15-05:30,15,6.66,7.5,0,0,21.61,0,0,0,7.5,0,0,0,22.5,0,0,0,0,0,0,15,10.110000,14.530000,30.830000,29.270000,70.220000,5.920000,100.360000,0.000000,0.000000,0.000000,0.000000,9.920000,12.410000,81.880000,15.320000,11.790000,61.410000,201.190000,0.000000,67.990000,0.000000,163.760000,25.010000,0.000000,0.000000,20.470000,132.160000,81.880000

23,05:30-05:45,15,6.66,7.5,0,0,18,0,0,0,7.5,0,0,0,22.5,0,0,0,0,0,0,15,10.110000,14.530000,30.830000,29.270000,66.070000,5.920000,100.360000,0.000000,0.000000,0.000000,0.000000,9.920000,12.410000,81.880000,15.320000,11.790000,61.410000,201.190000,0.000000,67.990000,0.000000,163.760000,25.010000,0.000000,0.000000,20.470000,132.160000,81.880000

24,05:45-06:00,15,6.66,7.5,0,0.26,17.4,1.29,0,0,7.5,0,0.2,0,22.5,0,1.510785,0,0,0,0,15,10.110000,14.530000,30.830000,28.760000,66.070000,5.920000,100.360000,0.000000,0.000000,0.000000,0.000000,9.920000,12.410000,81.880000,15.320000,11.790000,61.410000,201.190000,0.000000,67.990000,0.000000,163.760000,25.010000,0.000000,0.000000,20.470000,132.160000,81.880000

25,06:00-06:15,15,6.66,7.5,0,0.45,15.6,2.27,1,6.25,7.5,13.03,1,0,22.5,0,2.904606,0,0.94,1,1,15,9.810000,14.530000,30.830000,28.260000,74.560000,5.740000,100.360000,0.000000,0.000000,0.000000,0.000000,9.600000,12.410000,81.880000,15.320000,11.790000,61.410000,201.190000,0.000000,67.990000,0.000000,163.760000,25.010000,0.000000,0.000000,20.470000,132.160000,81.880000

26,06:15-06:30,15,6.66,7.5,0,0.96,15.6,4.78,1,9.09,7.5,20.39,2,0,22.5,2,6.959358,1,3.31,4,2,15,9.810000,14.530000,30.830000,28.260000,83.060000,5.740000,100.360000,0.190000,0.190000,0.000000,0.000000,9.600000,12.410000,81.880000,15.320000,11.790000,61.410000,201.190000,0.200000,67.990000,0.000000,163.760000,25.010000,0.000000,0.000000,20.470000,132.160000,81.880000

27,06:30-06:45,15,6.66,7.5,0,1.93,15.6,9.67,3,13.1,7.5,29.33,5,0,22.5,5,11.871846,3,5.32,7,5,15,9.810000,14.530000,30.830000,28.260000,91.550000,5.740000,100.360000,0.590000,0.590000,0.000000,0.000000,9.600000,12.410000,81.880000,15.320000,11.790000,61.410000,201.190000,0.600000,67.990000,0.000000,163.760000,25.010000,0.000000,0.000000,20.470000,132.160000,81.880000

28,06:45-07:00,15,6.66,7.5,0,3.29,15.6,16.48,6,22.03,7.5,33,6,0,22.5,9,17.720046,4,7.98,14,8,15,9.810000,14.530000,30.830000,28.260000,115.150000,5.740000,100.360000,0.930000,0.930000,0.000000,0.000000,9.600000,12.410000,81.880000,15.320000,11.790000,61.410000,201.190000,0.960000,67.990000,0.000000,163.760000,25.010000,0.000000,0.000000,20.470000,132.160000,81.880000

29,07:00-07:15,15,6.66,7.5,0,4.86,16,24.29,9,33,7.5,33,7,0,22.5,16,24.240789,5,11.95,21,11,15,9.580000,14.530000,30.830000,28.260000,66.070000,5.560000,100.360000,1.360000,1.360000,0.000000,0.000000,9.140000,12.410000,81.880000,15.320000,3.850000,61.410000,201.190000,1.390000,67.990000,0.000000,163.760000,25.010000,0.000000,0.000000,20.470000,132.160000,81.880000

30,07:15-07:30,15,6.66,7.5,0,6.73,16.2,33.66,15,33,7.5,33,11.5,0,22.5,26,31.248882,8,17.22,35,16,15,9.580000,14.530000,30.830000,28.260000,66.070000,5.560000,100.360000,1.860000,1.860000,0.000000,0.000000,9.140000,12.410000,81.880000,15.320000,3.850000,61.410000,201.190000,1.910000,67.990000,0.000000,163.760000,25.010000,0.000000,0.000000,20.470000,132.160000,81.880000

31,07:30-07:45,15,6.66,7.5,0,8.95,16.4,44.76,18,33,7.5,33,15.5,0,22.5,33,36.541503,10,16.67,42,20,15,9.580000,14.530000,30.830000,28.260000,66.070000,5.560000,100.360000,2.440000,2.440000,0.000000,0.000000,9.140000,12.410000,81.880000,15.320000,3.850000,61.410000,201.190000,2.500000,57.510000,0.000000,163.760000,25.010000,0.000000,0.000000,20.470000,132.160000,81.880000

32,07:45:08:00,15,6.66,7.5,0,11.28,16.6,56.4,22,33,7.5,33,18.5,0,22.5,33,43.95897,13,18.34,53,27,15,9.580000,14.530000,30.830000,28.260000,66.070000,5.560000,52.980000,3.360000,3.360000,0.000000,0.000000,9.140000,12.410000,81.880000,15.320000,3.850000,61.410000,201.190000,3.440000,57.510000,0.000000,163.760000,25.010000,0.000000,0.000000,20.470000,132.160000,81.880000

33,08:00-08:15,13.67,6.66,7,0,15.94,23.01,79.71,28,33,7,33,19.5,0,21,33,51.785811,14,25,67,30,13.67,9.340000,14.530000,30.830000,27.250000,66.070000,5.380000,100.360000,4.310000,4.310000,0.000000,0.000000,8.530000,12.410000,0.000000,15.320000,3.850000,0.000000,145.380000,4.410000,57.510000,0.000000,0.000000,25.010000,0.000000,0.000000,0.000000,112.710000,0.000000

34,08:15-08:30,13.67,6.66,7,0,19.15,23.41,95.75,34,33,7,33,22.5,0,21,33,59.983038,17,29,81,37,13.67,9.340000,14.530000,30.830000,28.260000,66.070000,5.380000,100.360000,5.250000,5.250000,0.000000,0.000000,8.530000,12.410000,0.000000,15.320000,3.850000,0.000000,145.380000,5.390000,57.510000,0.000000,0.000000,25.010000,0.000000,0.000000,0.000000,132.160000,0.000000

35,08:30-08:45,13.67,6.66,7,0,22.22,23.81,111.08,40,33,7,33,25.5,0,21,33,65.899467,20,36,95,43,13.67,9.340000,14.530000,30.830000,29.270000,66.070000,5.380000,100.360000,6.220000,6.220000,0.000000,0.000000,8.530000,12.410000,0.000000,15.320000,3.850000,0.000000,145.380000,6.370000,57.510000,0.000000,0.000000,25.010000,0.000000,0.000000,0.000000,132.160000,0.000000

36,08:45:09:00,13.67,6.66,7,0,25.29,24.21,126.44,46,33,7,33,28.5,0,21,33,71.552727,24,43,109,49,13.67,9.340000,14.530000,30.830000,29.270000,66.070000,5.380000,100.360000,7.120000,7.120000,0.000000,0.000000,8.530000,12.410000,0.000000,15.320000,3.850000,0.000000,145.380000,7.300000,57.510000,0.000000,0.000000,25.010000,0.000000,0.000000,0.000000,132.160000,0.000000

37,09:00:09:15,13.33,6.66,7,0,28.53,25.01,142.64,51,33,7,33,30.5,0,21,33,75.471021,26,50,119,55,13.33,9.340000,11.770000,30.830000,27.240000,70.220000,5.280000,100.360000,7.950000,7.950000,0.000000,0.000000,8.370000,12.410000,0.000000,15.320000,3.850000,0.000000,145.380000,8.150000,57.510000,0.000000,0.000000,25.010000,0.000000,0.000000,0.000000,132.160000,0.000000

38,09:15-09:30,13.33,6.66,7,0,32.05,26.01,160.26,55,33,7,33,32.5,0,21,33,80.276292,29,55,130,61,13.33,9.340000,11.770000,30.830000,28.250000,70.220000,5.280000,100.360000,8.730000,8.730000,0.000000,0.000000,8.370000,12.410000,0.000000,15.320000,3.850000,0.000000,145.380000,8.950000,57.510000,0.000000,0.000000,25.010000,0.000000,0.000000,0.000000,132.160000,0.000000

39,09:30-09:45,13.33,6.66,7,0,35.28,27.41,176.39,60,33,7,33,38.5,0,21,33,86.894505,32,61,140,66,13.33,9.340000,11.770000,25.880000,28.250000,70.220000,5.280000,100.360000,9.440000,9.440000,0.000000,0.000000,8.370000,12.410000,0.000000,15.320000,3.850000,0.000000,145.380000,9.670000,57.510000,0.000000,0.000000,25.880000,0.000000,0.000000,0.000000,132.160000,0.000000

40,09:45-10:00,13.33,6.66,7,0,38.24,26.81,191.18,64,33,7,33,38.5,0,21,33,93.298284,34,66,151,72,13.33,9.340000,11.770000,25.880000,28.250000,70.220000,5.280000,100.360000,10.100000,10.100000,0.000000,0.000000,8.370000,12.410000,0.000000,15.320000,3.850000,0.000000,145.380000,10.350000,57.510000,0.000000,0.000000,25.880000,0.000000,0.000000,0.000000,132.160000,0.000000

41,10:00-10:15,13.33,6.66,7,0,40.48,18,202.41,67,33,7,33,39.5,0,21,33,99.263448,37,71,158,76,13.33,9.340000,11.770000,25.880000,28.250000,70.220000,5.280000,52.980000,11.230000,11.230000,0.000000,0.000000,8.220000,12.410000,0.000000,15.320000,3.850000,0.000000,131.010000,11.510000,57.510000,0.000000,0.000000,25.880000,0.000000,0.000000,0.000000,132.160000,0.000000

42,10:15-10:30,13.33,6.66,7,0,42.54,18.6,212.7,70,33,7,33,41.5,0,21,33,104.712021,39,75,165,81,13.33,9.340000,11.770000,25.880000,28.250000,70.220000,5.280000,52.980000,11.880000,11.880000,0.000000,0.000000,8.220000,12.410000,0.000000,15.320000,3.850000,0.000000,167.570000,12.180000,57.510000,0.000000,0.000000,25.880000,0.000000,0.000000,0.000000,132.160000,0.000000

43,10:30-10:45,13.33,6.66,7,0,45.08,25.01,225.4,73,33,7,33,41.5,0,21,33,117.704772,40,78,172,85,13.33,9.340000,11.770000,25.880000,28.250000,70.220000,5.280000,52.980000,12.580000,12.580000,0.000000,0.000000,8.220000,12.410000,0.000000,15.320000,3.850000,0.000000,201.190000,12.890000,57.510000,0.000000,0.000000,25.880000,0.000000,0.000000,0.000000,132.160000,0.000000

44,10:45-11:00,13.33,6.66,7,0,45.37,25.41,226.88,76,33,7,33,42.5,0,21,33,121.915476,42,82,179,88,13.33,9.340000,11.770000,25.880000,28.250000,70.220000,5.280000,52.980000,14.310000,14.310000,0.000000,0.000000,8.220000,12.410000,0.000000,15.320000,3.850000,0.000000,201.190000,14.660000,57.510000,0.000000,0.000000,25.880000,0.000000,0.000000,0.000000,132.160000,0.000000

45,11:00-11:15,13.33,6.66,7,0,45.37,25.81,226.88,78,33,7,33,43.5,0,21,33,125.141733,44,83,182,91,13.33,9.050000,14.530000,25.880000,27.250000,70.220000,5.100000,52.980000,14.530000,14.530000,0.000000,0.000000,8.220000,12.410000,0.000000,15.320000,3.850000,0.000000,201.190000,14.890000,57.510000,0.000000,0.000000,25.880000,0.000000,0.000000,0.000000,132.160000,0.000000

46,11:15-11:30,13.33,7,7,0,45.37,27.01,226.88,78,33,7,33,43.5,0,21,33,127.861146,44,84,182,91,13.33,9.050000,14.530000,25.880000,27.250000,70.220000,5.100000,52.980000,14.770000,14.770000,0.000000,0.000000,8.220000,12.410000,0.000000,15.320000,3.850000,0.000000,201.190000,15.150000,57.510000,0.000000,0.000000,25.880000,0.000000,0.000000,0.000000,132.160000,0.000000

47,11:30-11:45,13.33,7.34,7,0,46.04,33.22,230.21,78,33,7,33,42,0,21,33,125.580348,44,83,182,91,13.33,9.050000,14.530000,25.880000,26.240000,70.220000,5.100000,52.980000,15.060000,15.060000,0.000000,0.000000,8.220000,12.410000,0.000000,15.320000,3.850000,0.000000,201.190000,15.430000,57.510000,0.000000,0.000000,25.880000,0.000000,0.000000,0.000000,132.160000,0.000000

48,11:45-12:00,13.33,7.66,7.17,0,46.04,33.82,230.21,78,33,7.16,33,42.5,0,21.5,33,122.675742,44,83,182,91,13.33,9.050000,14.530000,25.880000,26.240000,70.220000,5.100000,52.980000,15.130000,15.130000,0.000000,0.000000,8.220000,12.410000,0.000000,15.320000,3.850000,0.000000,201.190000,15.500000,57.510000,0.000000,0.000000,25.880000,0.000000,0.000000,0.000000,132.160000,0.000000

49,12:00-12:15,13.33,6.66,7.17,0,46.04,34.02,230.21,78,33,7.16,33,43,0,21.5,33,127.734435,44,82,182,91,13.33,9.190000,14.530000,25.880000,27.250000,70.220000,5.100000,81.880000,15.210000,15.210000,0.000000,0.000000,8.370000,12.410000,0.000000,15.320000,3.850000,0.000000,198.390000,15.590000,57.510000,0.000000,0.000000,25.880000,0.000000,0.000000,0.000000,132.160000,0.000000

50,12:15-12:30,13.33,6.66,7.17,0,46.04,34.42,230.21,78,33,7.16,33,43,0,21.5,33,123.085116,44,82,182,91,13.33,9.190000,14.530000,25.880000,27.250000,70.220000,5.100000,91.510000,15.260000,15.260000,0.000000,0.000000,8.370000,12.410000,0.000000,15.320000,3.850000,0.000000,198.390000,15.640000,57.510000,0.000000,0.000000,25.880000,0.000000,0.000000,0.000000,132.160000,0.000000

51,12:30-12:45,13.33,6.66,7.17,0,46.04,42.01,230.21,76,33,7.16,33,44.5,0,21.5,33,126.769482,44,83,179,91,13.33,9.190000,14.530000,25.880000,27.250000,70.220000,5.100000,100.360000,15.220000,15.220000,0.000000,0.000000,8.370000,12.410000,0.000000,15.320000,3.850000,0.000000,198.390000,15.600000,57.510000,0.000000,0.000000,25.880000,0.000000,0.000000,0.000000,132.160000,0.000000

52,12:45-13:00,13.33,6.66,7.17,0,46.04,42.01,230.21,76,33,7.16,33,43.5,0,21.5,33,129.781305,44,83,179,91,13.33,9.190000,14.530000,25.880000,27.250000,70.220000,5.100000,100.360000,15.190000,15.190000,0.000000,0.000000,8.370000,12.410000,0.000000,15.320000,3.850000,0.000000,171.470000,15.580000,57.510000,0.000000,0.000000,25.880000,0.000000,0.000000,0.000000,132.160000,0.000000

53,13:00-13:15,13.33,6.66,7.17,0,46.04,42.01,230.21,76,33,7.16,33,43.5,0,21.5,33,131.009427,44,85,179,91,13.33,9.050000,14.530000,25.880000,27.250000,70.220000,5.190000,100.360000,15.130000,15.130000,0.000000,0.000000,8.530000,12.410000,0.000000,15.320000,3.850000,0.000000,145.380000,15.510000,57.510000,0.000000,0.000000,25.880000,0.000000,0.000000,0.000000,112.710000,0.000000

54,13:15-13:30,13.33,6.66,7.17,0,46.04,42.01,230.21,76,33,7.16,33,43.5,0,21.5,33,130.814487,43,85,179,90,13.33,9.050000,14.530000,25.880000,27.250000,70.220000,5.190000,100.360000,15.020000,15.020000,0.000000,0.000000,8.530000,12.410000,0.000000,15.320000,3.850000,0.000000,145.380000,15.400000,57.510000,0.000000,0.000000,25.880000,0.000000,0.000000,0.000000,112.710000,0.000000

55,13:30-13:45,13.33,6.66,7.17,0,46.04,37.02,230.21,76,33,7.16,33,42.5,0,21.5,33,111.057318,43,84,179,89,13.33,9.050000,14.530000,25.880000,27.250000,66.070000,5.190000,100.360000,14.750000,14.750000,0.000000,0.000000,8.530000,12.410000,0.000000,15.320000,5.780000,0.000000,193.550000,15.130000,57.510000,0.000000,0.000000,25.880000,0.000000,0.000000,0.000000,132.160000,0.000000

56,13:45-14:00,13.33,6.66,7.17,0,46.04,37.61,230.21,76,33,7.16,33,42.5,0,21.5,33,108.396387,42,83,179,88,13.33,9.050000,14.530000,25.880000,27.250000,66.070000,5.190000,100.360000,14.480000,14.480000,0.000000,0.000000,8.530000,12.410000,0.000000,15.320000,5.780000,0.000000,241.710000,14.840000,57.510000,0.000000,0.000000,25.880000,0.000000,0.000000,0.000000,132.160000,0.000000

