Block,Time,DADRT2,SALAL,TANAKPUR,ANTA_CRF,SINGRAULI_HYDRO,ANTA_RF,DADRI_RF,DADRI_GF,ANTA_LF,BSIUL,AURY_LF,JHAJJAR,KISHANGANGA,SINGRAULI,KOLDAM,AURY_CRF,ANTA_GF,URI2,UNCHAHAR3,NAPP,RIHAND2,TANDA2,RAPPC,DADRI_LF,RIHAND1,UNCHAHAR1,RAPPB,SEWA2,DULHASTI,AURY_GF,AURY_RF,CHAMERA2,URI,UNCHAHAR2,CHAMERA3,CHAMERA1,DHAULIGNGA,RIHAND3,KOTESHWR,TEHRI,RAMPUR,NJPC,DADRI_CRF,UNCHAHAR4,PARBATI3,TALA,BRBCL,KHSTPP-I,FSTPP I & II,SASAN,KHSTPP-II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
14,03:15-03:30,360.464620,53.740176,5.554096,0.000000,0.792565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,231.240000,0.000000,119.297390,0.000000,0.000000,0.000000,20.089553,14.269435,41.983934,91.481724,0.000000,51.963964,0.000000,30.163331,6.465085,0.000000,15.227200,1.854256,0.000000,0.000000,0.000000,10.637040,22.613345,0.000000,0.000000,0.000000,43.540083,8.550099,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.816055,24.588520,13.729875,397.805062,78.236200,0,0,0,0,0

15,03:30-03:45,360.464620,53.740176,5.554096,0.000000,0.792565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,231.240000,0.000000,119.297390,0.000000,0.000000,0.000000,20.089553,14.269435,41.983934,91.481724,0.000000,51.963964,0.000000,30.163331,6.465085,0.000000,15.227200,1.854256,0.000000,0.000000,0.000000,10.637040,22.613345,0.000000,0.000000,0.000000,43.540083,8.550099,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.851553,24.588520,16.016748,397.805062,93.816091,0,0,0,0,0

16,03:45-04:00,360.464620,53.740176,5.554096,0.000000,0.792565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,231.240000,0.000000,119.297390,0.000000,0.000000,0.000000,20.089553,14.269435,41.983934,91.481724,0.000000,51.963964,0.000000,30.163331,6.465085,0.000000,15.227200,1.854256,0.000000,0.000000,0.000000,10.637040,22.613345,0.000000,0.000000,0.000000,43.540083,8.550099,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.269968,28.987476,16.018573,397.805062,93.816091,0,0,0,0,0

17,04:00-04:15,360.464620,53.740176,0.000000,0.000000,0.792565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,231.240000,0.000000,119.297390,0.000000,0.000000,0.000000,30.733128,14.269435,41.983934,113.813130,0.000000,51.963964,0.000000,43.357500,6.465085,0.000000,15.227200,15.822982,0.000000,0.000000,0.000000,17.019264,22.613345,0.000000,0.000000,0.000000,57.683082,8.550099,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.498689,28.987476,16.018573,397.805062,93.816091,0,0,0,0,0

18,04:15-04:30,360.464620,53.740176,0.000000,0.000000,0.792565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,231.240000,0.000000,119.297390,0.000000,0.000000,0.000000,30.733128,14.269435,41.983934,113.813438,0.000000,51.963964,0.000000,43.357500,6.465085,0.000000,15.227200,15.877374,0.000000,0.000000,0.000000,17.019264,22.613345,0.000000,0.000000,0.000000,59.573205,8.550099,13.111308,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.230840,28.987476,16.018573,397.805062,93.816091,0,0,0,0,0

19,04:30-04:45,360.464620,53.740176,0.000000,0.000000,0.792565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,231.240000,0.000000,119.297390,0.000000,0.000000,0.000000,30.733128,14.269435,41.983934,113.813438,0.000000,51.963964,0.000000,43.357500,6.465085,0.000000,15.227200,15.877374,0.000000,0.000000,0.000000,29.783712,22.613345,0.000000,0.000000,0.000000,59.573205,8.550099,13.111308,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.442921,28.987476,16.018573,397.805062,121.652377,0,0,0,0,0

20,04:45-05:00,360.464620,53.740176,0.000000,0.000000,0.792565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,231.240000,0.000000,119.297390,0.000000,0.000000,0.000000,30.733128,14.269435,41.983934,113.813438,0.000000,51.963964,0.000000,43.357500,6.465085,0.000000,15.227200,15.877374,0.000000,0.000000,0.000000,29.783712,22.613345,0.000000,0.000000,0.000000,59.573205,8.550099,13.111308,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.894111,42.611727,19.973355,397.805062,137.969781,0,0,0,0,0

21,05:00-05:15,360.464620,53.740176,0.000000,0.000000,0.792565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,231.240000,0.000000,119.297390,0.000000,0.000000,0.000000,28.514204,17.782838,41.983934,113.813438,0.000000,51.963964,0.000000,43.357500,7.975082,0.000000,15.227200,15.877374,0.000000,0.000000,3.210864,29.783712,39.874255,0.000000,0.000000,0.000000,59.573205,8.550099,13.111308,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.269968,43.515996,19.973355,397.805062,138.995377,0,0,0,0,0

22,05:15-05:30,394.187120,53.740176,0.000000,0.000000,0.792565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,233.440056,0.000000,119.297390,0.000000,0.000000,0.000000,28.514204,22.687534,41.983934,113.813438,0.000000,51.963964,0.000000,43.357500,9.701385,0.000000,15.227200,15.877374,0.000000,0.000000,12.689334,29.783712,39.874255,0.000000,0.000000,0.000000,59.573205,8.550099,26.222616,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.269968,43.515996,19.973355,397.805062,138.995377,0,0,0,0,0

23,05:30-05:45,472.230620,53.740176,0.000000,0.000000,0.792565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,233.440056,0.000000,119.297390,0.000000,0.000000,0.000000,28.514204,22.687534,41.983934,113.813438,0.000000,51.963964,0.000000,43.357500,8.191388,0.000000,15.227200,15.877374,0.000000,0.000000,12.689334,29.783712,39.874255,0.000000,0.000000,0.000000,59.573205,8.550099,26.222616,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.269968,43.515996,19.973355,397.805062,138.995377,0,0,0,0,0

24,05:45-06:00,562.799620,53.740176,0.000000,0.000000,0.792565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,233.440056,0.000000,119.297390,0.000000,0.000000,0.000000,28.514204,22.677900,41.983934,113.813438,0.000000,51.963964,0.000000,43.357500,9.701385,0.000000,15.227200,15.877374,0.000000,0.000000,12.689334,29.783712,39.874255,0.000000,0.000000,0.000000,59.573205,8.550099,26.222616,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.269968,43.515996,19.973355,397.805062,138.995377,0,0,0,0,0

25,06:00-06:15,579.082288,53.740176,0.000000,0.000000,0.792565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,233.440056,0.000000,119.297390,0.000000,0.000000,0.000000,28.514204,22.677900,41.983934,113.813438,0.000000,51.963964,0.000000,43.357500,9.701385,0.000000,15.227200,15.877374,0.000000,0.000000,12.689334,29.783712,39.874255,0.000000,0.000000,0.000000,59.573205,8.550099,26.222616,0.000000,22.537132,0.000000,0.000000,0.000000,0.000000,19.269968,43.515996,19.973355,402.658164,138.995377,0,0,0,0,0

26,06:15-06:30,579.082288,53.740176,0.000000,0.000000,0.792565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,270.053056,0.000000,119.297390,0.000000,0.000000,0.000000,28.514204,22.677900,41.983934,113.813438,0.000000,51.963964,0.000000,43.357500,9.701385,0.000000,15.227200,15.877374,0.000000,0.000000,25.378667,29.783712,39.874255,0.000000,0.000000,0.000000,59.573205,17.100198,39.333924,0.000000,45.074264,0.000000,0.000000,0.000000,0.000000,19.269968,43.515996,19.973355,403.484895,138.995377,0,0,0,0,0

27,06:30-06:45,579.082288,53.740176,0.000000,0.000000,0.792565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,318.228056,0.000000,119.297390,0.000000,0.000000,0.000000,25.922004,22.677900,41.983934,113.813438,0.000000,51.963964,0.000000,43.357500,9.701385,0.000000,15.227200,15.877374,0.000000,0.000000,25.378667,29.783712,39.874255,1.226921,13.548737,7.636701,59.573205,25.650297,39.333924,0.000000,67.611396,0.000000,0.000000,0.000000,0.000000,19.269968,43.515996,19.973355,403.484895,138.995377,0,0,0,0,0

28,06:45-07:00,579.082288,53.740176,0.000000,0.000000,0.792565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,400.770330,0.000000,119.297390,0.000000,0.000000,0.000000,25.922004,25.426861,41.983934,113.813438,0.000000,51.963964,0.000000,43.357500,10.511785,0.000000,15.227200,31.754748,0.000000,0.000000,25.378667,29.783712,39.874255,28.002016,27.073117,15.782515,59.573205,34.200396,39.333924,0.000000,90.148529,0.000000,0.000000,0.000000,0.000000,19.269968,43.515996,19.973355,403.484895,138.995377,0,0,0,0,0

29,07:00-07:15,583.118390,53.740176,0.000000,0.000000,0.792565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,400.770330,0.000000,119.297390,0.000000,0.000000,0.000000,25.922004,25.426861,41.983934,113.813438,0.000000,51.963964,0.000000,43.357500,10.511785,0.000000,15.227200,31.754748,0.000000,0.000000,25.378667,38.293344,39.874255,28.002016,27.073117,26.407712,59.573205,34.200396,39.333924,0.000000,90.148529,0.000000,0.000000,0.000000,0.000000,19.269968,43.515996,19.973355,403.484895,138.995377,0,0,0,0,0

30,07:15-07:30,635.820669,53.740176,0.000000,0.000000,0.792565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,419.541622,0.000000,119.297390,0.000000,0.000000,0.000000,25.922004,25.426861,41.983934,113.813438,0.000000,51.963964,0.000000,43.357500,10.511785,0.000000,15.227200,31.754748,0.000000,0.000000,25.378667,38.293344,39.874255,28.002016,27.073117,26.407712,59.573205,34.200396,39.333924,0.000000,90.148529,0.000000,0.000000,0.000000,0.000000,19.269968,43.515996,19.973355,403.484895,138.995377,0,0,0,0,0

31,07:30-07:45,654.688519,53.740176,0.000000,0.000000,0.792565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,419.541622,0.000000,119.297390,0.000000,0.000000,0.000000,25.922004,25.426861,41.983934,113.813438,0.000000,51.963964,0.000000,43.357500,10.511785,0.000000,15.227200,31.754748,0.000000,0.000000,25.378667,29.783712,39.874255,28.002016,27.073117,26.407712,59.573205,34.200396,39.333924,0.000000,90.148529,0.000000,0.000000,0.000000,0.000000,19.269968,43.515996,19.973355,403.484895,138.995377,0,0,0,0,0

32,07:45:08:00,654.688519,53.740176,0.000000,0.000000,0.792565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,419.541622,0.000000,119.297390,0.000000,0.000000,0.000000,25.922004,25.426861,41.983934,113.813438,0.000000,51.963964,0.000000,43.357500,10.511785,0.000000,15.227200,31.754748,0.000000,0.000000,25.378667,29.783712,39.874255,28.002016,27.073117,26.407712,59.573205,34.200396,39.333924,0.000000,90.148529,0.000000,0.000000,0.000000,0.000000,18.868496,43.515996,19.973355,403.484895,138.995377,0,0,0,0,0

33,08:00-08:15,654.688519,53.740176,0.000000,0.000000,0.792565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,419.541622,0.000000,119.297390,0.000000,0.000000,0.000000,25.922004,25.426861,41.983934,113.813438,0.000000,51.963964,0.000000,43.357500,10.511785,0.000000,15.227200,31.754748,0.000000,0.000000,25.378667,29.783712,39.874255,28.002016,27.073117,17.605141,59.573205,34.200396,39.333924,0.000000,90.148529,0.000000,0.000000,0.000000,0.000000,19.269968,43.515996,19.973355,403.484895,138.995377,0,0,0,0,0

34,08:15-08:30,654.688519,53.740176,0.000000,0.000000,0.792565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,419.541622,0.000000,119.297390,0.000000,0.000000,0.000000,25.922004,25.426861,41.983934,113.813438,0.000000,51.963964,0.000000,43.357500,10.511785,0.000000,15.227200,31.754748,0.000000,0.000000,25.378667,29.783712,39.874255,1.226921,3.653592,8.802571,59.573205,19.000220,39.333924,0.000000,80.294236,0.000000,0.000000,0.000000,0.000000,19.269968,43.515996,19.973355,403.484895,138.995377,0,0,0,0,0

35,08:30-08:45,637.074390,53.740176,0.000000,0.000000,0.792565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,419.541622,0.000000,119.297390,0.000000,0.000000,0.000000,25.922004,25.426861,41.983934,113.813438,0.000000,51.963964,0.000000,43.357500,10.511785,0.000000,15.227200,15.877374,0.000000,0.000000,25.378667,29.783712,39.874255,0.000000,0.000000,7.636701,59.573205,8.550099,39.333924,0.000000,67.611396,0.000000,0.000000,0.000000,0.000000,19.269968,43.515996,19.973355,403.484895,138.995377,0,0,0,0,0

36,08:45:09:00,583.118390,53.740176,0.000000,0.000000,0.792565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,400.770330,0.000000,119.297390,0.000000,0.000000,0.000000,25.922004,25.426861,41.983934,113.813438,0.000000,51.963964,0.000000,43.357500,10.511785,0.000000,15.227200,15.877374,0.000000,0.000000,25.378667,29.783712,39.874255,0.000000,0.000000,0.000000,59.573205,8.550099,39.333924,0.000000,67.611396,0.000000,0.000000,0.000000,0.000000,19.269968,43.515996,19.973355,403.484895,138.995377,0,0,0,0,0

37,09:00:09:15,583.118390,53.740176,0.000000,0.000000,0.792565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,400.770330,0.000000,119.297390,0.000000,0.000000,0.000000,28.514204,25.426861,41.983934,113.813438,0.000000,51.963964,0.000000,43.357500,10.511785,0.000000,15.227200,15.877374,0.000000,0.000000,12.689334,29.783712,39.874255,0.000000,0.000000,0.000000,59.573205,8.550099,26.222616,0.000000,45.074264,0.000000,0.000000,0.000000,0.000000,19.269968,43.515996,19.973355,403.484895,138.995377,0,0,0,0,0

38,09:15-09:30,579.082288,53.740176,0.000000,0.000000,0.792565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,400.770330,0.000000,119.297390,0.000000,0.000000,0.000000,28.514204,25.426861,41.983934,113.813438,0.000000,51.963964,0.000000,43.357500,10.511785,0.000000,15.227200,15.877374,0.000000,0.000000,12.689334,29.783712,39.874255,0.000000,0.000000,0.000000,59.573205,8.550099,26.222616,0.000000,22.537132,0.000000,0.000000,0.000000,0.000000,19.269968,43.515996,19.973355,403.484895,138.995377,0,0,0,0,0

39,09:30-09:45,579.082288,53.740176,0.000000,0.000000,0.792565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,400.770330,0.000000,119.297390,0.000000,0.000000,0.000000,28.514204,25.426861,41.983934,113.813438,0.000000,51.963964,0.000000,43.357500,10.511785,0.000000,15.227200,1.854256,0.000000,0.000000,12.689334,29.783712,39.874255,0.000000,0.000000,0.000000,59.573205,8.550099,26.222616,0.000000,19.252368,0.000000,0.000000,0.000000,0.000000,19.269968,43.515996,19.973355,403.484895,138.995377,0,0,0,0,0

40,09:45-10:00,579.082288,53.740176,0.000000,0.000000,0.792565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,400.770330,0.000000,119.297390,0.000000,0.000000,0.000000,28.514204,22.677900,41.983934,113.813438,0.000000,51.963964,0.000000,43.357500,9.701385,0.000000,15.227200,1.854256,0.000000,0.000000,12.689334,29.783712,35.069184,0.000000,0.000000,0.000000,59.573205,8.550099,26.222616,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.269968,43.515996,19.973355,403.484895,138.995377,0,0,0,0,0

41,10:00-10:15,579.082288,53.740176,0.000000,0.000000,0.792565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,400.770330,0.000000,119.297390,0.000000,0.000000,0.000000,28.514204,22.677900,41.983934,113.813438,0.000000,51.963964,0.000000,43.357500,9.701385,0.000000,15.227200,1.854256,0.000000,0.000000,12.689334,38.293344,35.069184,0.000000,0.000000,0.000000,59.573205,8.550099,26.222616,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.269968,43.515996,19.973355,403.484895,138.995377,0,0,0,0,0

42,10:15-10:30,579.082288,53.740176,0.000000,0.000000,0.792565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,400.770330,0.000000,119.297390,0.000000,0.000000,0.000000,28.514204,22.677900,41.983934,113.813438,0.000000,51.963964,0.000000,43.357500,9.701385,0.000000,15.227200,1.854256,0.000000,0.000000,12.689334,38.293344,35.069184,0.000000,0.000000,0.000000,59.573205,8.550099,25.737012,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.269968,43.515996,19.973355,403.484895,138.995377,0,0,0,0,0

43,10:30-10:45,579.082288,53.740176,0.000000,0.000000,0.792565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,400.770330,0.000000,119.297390,0.000000,0.000000,0.000000,28.514204,22.677900,41.983934,113.813438,0.000000,51.963964,0.000000,43.357500,9.701385,0.000000,15.227200,1.854256,0.000000,0.000000,12.689334,31.911120,35.069184,0.000000,0.000000,0.000000,59.573205,8.550099,13.111308,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.269968,43.515996,19.973355,403.484895,138.995377,0,0,0,0,0

44,10:45-11:00,579.082288,53.740176,0.000000,0.000000,0.792565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,400.770330,0.000000,119.297390,0.000000,0.000000,0.000000,28.514204,22.677900,41.983934,113.813438,0.000000,51.963964,0.000000,43.357500,9.701385,0.000000,15.227200,1.854256,0.000000,0.000000,12.689334,31.911120,35.069184,0.000000,0.000000,0.000000,59.573205,8.550099,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.269968,43.515996,19.973355,403.484895,138.995377,0,0,0,0,0

45,11:00-11:15,524.259620,53.740176,0.000000,0.000000,0.792565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,400.770330,0.000000,119.297390,0.000000,0.000000,0.000000,25.922004,22.677900,41.983934,113.813438,0.000000,51.963964,0.000000,43.357500,9.701385,0.000000,15.227200,1.854256,0.000000,0.000000,12.689334,12.764448,35.069184,0.000000,0.000000,0.000000,59.573205,8.550099,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.198871,43.515996,19.973355,403.484895,138.995377,0,0,0,0,0

46,11:15-11:30,476.084620,53.740176,0.000000,0.000000,0.792565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,366.403056,0.000000,119.297390,0.000000,0.000000,0.000000,25.922004,22.677900,41.983934,113.813438,0.000000,51.963964,0.000000,43.357500,9.701385,0.000000,15.227200,1.854256,0.000000,0.000000,12.689334,12.764448,35.069184,0.000000,0.000000,0.000000,59.573205,8.550099,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.269968,43.515996,19.973355,403.484895,138.995377,0,0,0,0,0

47,11:30-11:45,451.997120,53.740176,0.000000,0.000000,0.792565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,337.498056,0.000000,119.297390,0.000000,0.000000,0.000000,28.514204,22.677900,41.983934,113.813438,0.000000,51.963964,0.000000,43.357500,9.701385,0.000000,15.227200,1.854256,0.000000,0.000000,12.689334,4.254816,35.069184,0.000000,0.000000,0.000000,59.573205,8.550099,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.715813,43.515996,19.973355,403.484895,138.995377,0,0,0,0,0

