Block,Time,DHAULIGNGA,DULHASTI,JHAJJAR,KOLDAM,KISHANGANGA,CHAMERA3,CHAMERA2,DADRT2,PARBATI3,RAMPUR,RIHAND1,TEHRI,UNCHAHAR3,SINGRAULI_HYDRO,NJPC,RAPPC,URI2,TANDA2,UNCHAHAR2,RIHAND3,SINGRAULI,NAPP,SEWA2,UNCHAHAR1,RIHAND2,UNCHAHAR4,KOTESHWR,CHAMERA1,BSIUL,SALAL,URI,RAPPB,TANAKPUR,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,KGSU3AND4,KKNP,KKNPPU2,NLCTS2EXP,NNTPP,NTPL,MAPS,KGSU1AND2,RSTPSU1TO6,RSTPSU7,TALST2,SIMHST1,SIMHST2,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,KHSTPP-I,KHSTPP-II,FSTPP I & II,TALA,BRBCL,SASAN
10,02:15-02:30,0,16.478852,435.435,0,0,0,0,679.493168,0,0,92,0,26.39091,0.87998,0,54.567,4.57368,0,42.392196,0,139.3125,20.826,0,21.82362,118.125,0,9.0712,0,0,1.3944,1.5456,0,7.0455,0,4.384,0,66.308,0,71.2416,0,0,0,3.15,15.225,27.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

11,02:30-02:45,0,16.478852,435.435,0,0,0,0,679.493168,0,0,92,0,26.39091,0.87998,0,54.567,4.57368,0,42.392196,0,139.3125,20.826,0,21.82362,118.125,0,9.0712,0,0,1.3944,1.5456,0,0,0,4.384,0,66.308,0,71.2416,0,0,0,3.15,15.225,27.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

12,02:45-03:00,0,16.478852,435.435,0,0,0,0,679.493168,0,0,92,0,26.39091,0.87998,0,54.567,4.57368,0,42.392196,0,139.3125,20.826,0,21.82362,118.125,0,9.0712,0,0,1.3944,2.208,0,0,0,4.384,0,66.308,0,71.2416,0,0,0,3.15,15.225,27.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

13,03:00-03:15,0,16.478852,435.435,0,0,0,0,679.493168,0,0,92,0,26.39091,0.87998,0,54.567,4.57368,0,42.392196,0,139.3125,20.826,0,21.82362,118.125,0,9.0712,0,0,1.3944,26.496,0,0,0,4.384,0,66.308,0,71.2416,0,0,0,3.15,15.225,27.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

14,03:15-03:30,0,16.478852,435.435,0,0,0,0,679.493168,0,0,92,0,26.39091,0.87998,0,54.567,8.34024,0,42.392196,0,139.3125,20.826,0,21.82362,118.125,0,9.0712,0,0,1.3944,26.496,0,0,0,4.384,0,66.308,0,71.2416,0,0,0,3.15,15.225,27.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

15,03:30-03:45,0,16.478852,435.435,0,0,0,0,679.493168,0,0,92,0,26.39091,0.87998,0,54.567,8.34024,0,42.392196,0,139.3125,20.826,0,21.82362,118.125,0,9.0712,0,0,1.3944,3.312,0,0,0,4.384,0,66.308,0,71.2416,0,0,0,3.15,15.225,27.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

16,03:45-04:00,0,16.478852,435.435,0,0,0,0,679.493168,0,0,92,0,26.39091,0.87998,0,54.567,4.57368,0,42.392196,0,139.3125,20.826,0,21.82362,118.125,0,9.0712,0,0,1.3944,1.5456,0,0,0,4.384,0,66.308,0,71.2416,0,0,0,3.15,15.225,27.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

17,04:00-04:15,0,16.478852,435.435,0,0,0,0,679.493168,0,0,92,0,26.39091,0.87998,0,54.567,4.57368,0,42.392196,0,139.3125,20.826,0,21.82362,118.125,0,9.0712,0,0,1.3944,1.5456,0,0,0,4.384,0,66.308,0,71.2416,0,0,0,3.15,15.225,27.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

18,04:15-04:30,0,16.478852,435.435,0,0,0,0,679.493168,0,0,92,0,26.39091,0.87998,0,54.567,4.57368,0,42.392196,0,139.3125,20.826,0,21.82362,118.125,0,9.0712,0,0,1.3944,1.5456,0,0,0,4.384,0,66.308,0,71.2416,0,0,0,3.15,15.225,27.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

19,04:30-04:45,0,16.478852,435.435,0,0,0,0,679.493168,0,0,92,0,26.39091,0.87998,0,54.567,4.57368,0,42.392196,0,139.3125,20.826,0,21.82362,118.125,0,9.0712,0,0,1.3944,1.5456,0,0,0,4.384,0,66.308,0,71.2416,0,0,0,3.15,15.225,27.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

20,04:45-05:00,0,16.478852,435.435,0,0,0,0,679.493168,0,0,92,14.805,26.39091,0.87998,0,54.567,4.57368,0,42.392196,0,139.3125,20.826,0,21.82362,118.125,0,9.0712,0,0,1.3944,1.5456,0,0,0,4.384,0,66.308,0,71.2416,0,0,0,3.15,15.225,27.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

21,05:00-05:15,0,16.478852,435.435,0,0,0,0,679.493168,0,0,92,14.805,26.39091,0.87998,0,54.567,4.57368,0,42.392196,0,139.3125,20.826,0,21.82362,118.125,0,9.0712,0,0,1.3944,1.5456,0,0,0,4.384,0,66.308,0,71.2416,0,0,0,3.15,15.225,27.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

22,05:15-05:30,0,16.478852,435.435,0,0,0,0,679.493168,0,0,92,14.805,26.39091,0.87998,0,54.567,4.57368,0,42.392196,0,139.3125,20.826,0,21.82362,118.125,0,9.0712,0,0,1.3944,1.5456,0,0,0,4.384,0,66.308,0,71.2416,0,0,0,3.15,15.225,27.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

23,05:30-05:45,0,16.478852,435.435,0,0,0,0,679.493168,0,0,92,29.61,26.39091,0.87998,22.728,54.567,4.57368,0,42.392196,0,139.3125,20.826,0,21.82362,118.125,0,9.0712,0,0,1.3944,1.5456,0,0,0,4.384,0,66.308,0,71.2416,0,0,0,3.15,15.225,27.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

24,05:45-06:00,0,16.478852,435.435,0,0,0,0,679.493168,0,0,92,29.61,26.39091,0.87998,46.7818,54.567,4.57368,0,42.392196,0,139.3125,20.826,0,21.82362,118.125,0,9.0712,0,0,1.3944,1.5456,0,0,0,4.384,0,66.308,0,71.2416,0,0,0,3.15,15.225,27.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

25,06:00-06:15,0,16.478852,435.435,0,0,0,0,679.493168,0,0,92,29.61,26.39091,0.87998,70.7409,54.567,4.57368,0,42.392196,0,139.3125,20.826,0,21.82362,118.125,0,9.0712,0,0,1.3944,1.5456,0,0,0,4.384,0,66.308,0,71.2416,0,0,0,3.15,15.225,27.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

26,06:15-06:30,0,16.478852,435.435,0,0,0,3.3325,679.493168,0,0,92,29.61,26.39091,0.87998,93.5636,54.567,4.57368,0,42.392196,0,139.3125,20.826,0,21.82362,118.125,0,17.748,6.557,0,1.3944,1.5456,0,0,0,4.384,0,66.308,0,71.2416,0,0,0,3.15,15.225,27.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

27,06:30-06:45,8.5865,16.478852,435.435,0,0,0,6.665,679.193168,0,0,92,44.415,26.39091,0.87998,93.5636,54.567,4.57368,0,42.392196,0,139.3125,20.826,5.27868,21.82362,118.125,0,26.622,14.04146,1.1,6.972,1.5456,0,0,0,4.384,0,66.308,0,71.2416,0,0,0,3.15,15.225,27.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

28,06:45-07:00,15.852,32.957704,435.435,0,0,0,39.51012,679.193168,0,0,92,44.415,26.39091,0.87998,93.5636,54.567,4.57368,0,42.392196,0,139.3125,20.826,7.998,21.82362,118.125,0,38.96672,28.09872,13.0416,55.776,1.5456,0,0,0,4.384,0,66.308,0,71.2416,0,0,0,3.15,15.225,27.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

29,07:00-07:15,18.272072,32.957704,435.435,0,0,0,39.51012,679.193168,0,0,92,44.415,26.39091,0.87998,93.5636,54.567,4.7082,0,42.392196,0,139.3125,20.826,7.998,21.82362,118.125,0,38.96672,28.09872,13.0416,55.776,26.496,0,0,0,4.384,0,66.308,0,71.2416,0,0,0,3.15,15.225,27.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

30,07:15-07:30,18.272072,32.957704,435.435,0,0,0,39.51012,679.193168,0,0,92,44.415,26.39091,0.87998,93.5636,54.567,8.34024,0,42.392196,0,139.3125,20.826,7.998,21.82362,118.125,0,38.96672,28.09872,13.0416,55.776,26.496,0,0,0,4.384,0,66.308,0,71.2416,0,0,0,3.15,15.225,27.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

31,07:30-07:45,27.408108,32.957704,435.435,0,0,0,39.51012,679.193168,0,0,92,44.415,26.39091,0.87998,93.5636,54.567,8.34024,0,42.392196,0,139.3125,20.826,7.998,21.82362,118.125,0,38.96672,28.09872,13.0416,41.832,3.312,0,0.2562,0,4.384,0,66.308,0,71.2416,0,0,0,3.15,15.225,27.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

32,07:45:08:00,27.408108,32.957704,435.435,0,0,0,39.51012,679.193168,0,0,92,44.415,26.39091,0.87998,93.5636,54.567,4.7082,0,42.392196,0,139.3125,20.826,7.998,21.82362,118.125,0,38.96672,14.04936,13.0416,41.832,1.5456,0,0.2562,0,4.384,0,66.308,0,71.2416,0,0,0,3.15,15.225,27.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

33,08:00-08:15,18.272072,32.957704,435.435,0,0,0,26.9266,679.193168,0,0,92,44.415,26.39091,0.87998,93.5636,54.567,4.7082,0,42.392196,0,139.3125,33.9624,7.998,21.82362,118.125,0,38.96672,14.04936,13.0416,41.832,1.5456,0,0.2562,0,4.384,0,66.308,0,71.2416,0,0,0,3.15,15.225,27.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

34,08:15-08:30,15.852,16.478852,435.435,0,0,0,3.3325,679.193168,0,0,92,44.415,26.39091,0.87998,70.078,54.567,4.7082,0,42.392196,0,139.3125,33.9624,5.27868,21.82362,118.125,0,17.748,8.69,0,6.972,1.5456,0,0.2562,0,4.384,0,66.308,0,71.2416,0,0,0,3.15,15.225,27.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

35,08:30-08:45,8.5865,0,435.435,0,0,0,0,679.193168,0,0,92,29.61,26.39091,0.87998,70.078,54.567,4.7082,0,42.392196,0,139.3125,33.9624,0,21.82362,118.125,0,9.0712,0,0,1.3944,1.5456,0,0.2562,0,4.384,0,66.308,0,71.2416,0,0,0,3.15,15.225,27.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

36,08:45:09:00,0,0,435.435,0,0,0,0,679.193168,0,0,92,29.61,26.39091,0.87998,43.562,54.567,4.7082,0,42.392196,0,139.3125,33.9624,0,21.82362,118.125,0,9.0712,0,0,1.3944,1.5456,0,0.2562,0,4.384,0,66.308,0,71.2416,0,0,0,3.15,15.225,27.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

37,09:00:09:15,0,0,435.435,0,0,0,0,679.193168,0,0,92,29.61,26.39091,0.87998,43.562,54.567,4.57368,0,42.392196,19.7865,139.3125,33.9624,0,21.82362,118.125,0,9.0712,0,0,1.3944,26.496,0,0.2562,0,4.384,0,66.308,0,71.2416,0,0,0,3.15,15.225,27.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

38,09:15-09:30,0,0,435.435,0,0,0,0,679.193168,0,0,92,29.61,26.39091,0.87998,37.88,54.567,4.57368,0,42.392196,26.382,139.3125,33.9624,0,21.82362,118.125,0,9.0712,0,0,1.3944,26.496,0,0.2562,0,4.384,0,66.308,0,71.2416,0,0,0,3.15,15.225,27.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

39,09:30-09:45,0,0,435.435,0,0,0,0,679.193168,0,0,92,29.61,26.39091,0.87998,19.6976,54.567,4.57368,0,42.392196,32.9775,139.3125,33.9624,0,21.82362,118.125,0,9.0712,0,0,1.3944,3.312,0,0.2562,0,4.384,0,66.308,0,71.2416,0,0,0,3.15,15.225,27.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

40,09:45-10:00,0,0,435.435,0,0,0,0,679.193168,0,0,92,29.61,26.39091,0.87998,0,54.567,4.57368,0,42.392196,39.573,139.3125,33.9624,0,21.82362,118.125,0,9.0712,0,0,1.3944,1.5456,0,0.2562,0,4.384,0,66.308,0,71.2416,0,0,0,3.15,15.225,27.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

41,10:00-10:15,0,0,435.435,0,0,0,0,679.193168,0,0,92,29.61,26.39091,0.87998,0,54.567,4.57368,0,42.392196,46.1685,139.3125,33.9624,0,21.82362,118.125,0,9.0712,0,0,1.3944,1.5456,0,0.2562,0,4.384,0,66.308,0,71.2416,0,0,0,3.15,15.225,27.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

42,10:15-10:30,0,0,435.435,0,0,0,0,679.193168,0,0,92,29.61,26.39091,0.87998,0,54.567,4.57368,0,42.392196,52.764,139.3125,33.9624,0,21.82362,118.125,0,9.0712,0,0,1.3944,1.5456,0,0.2562,0,4.384,0,66.308,0,71.2416,0,0,0,3.15,15.225,27.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

43,10:30-10:45,0,0,435.435,0,0,0,0,679.193168,0,0,92,29.61,26.39091,0.87998,0,54.567,4.57368,0,42.392196,59.3595,139.3125,33.9624,0,21.82362,118.125,0,9.0712,0,0,1.3944,1.5456,0,0,0,4.384,0,66.308,0,71.2416,0,0,0,3.15,15.225,27.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

44,10:45-11:00,0,0,435.435,0,0,0,0,679.193168,0,0,92,14.805,26.39091,0.87998,0,54.567,4.57368,0,42.392196,59.3595,139.3125,33.9624,0,21.82362,118.125,0,9.0712,0,0,1.3944,1.5456,0,0,0,4.384,0,66.308,0,71.2416,0,0,0,3.15,15.225,27.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

45,11:00-11:15,0,0,435.435,0,0,0,0,679.193168,0,0,92,14.805,26.39091,0.87998,0,54.567,4.57368,0,42.392196,59.3595,139.3125,33.9624,0,21.82362,118.125,0,9.0712,0,0,1.3944,1.5456,0,0,0,4.384,0,66.308,0,71.2416,0,0,0,3.15,14.7,27.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

46,11:15-11:30,0,0,435.435,0,0,0,0,679.193168,0,0,92,14.805,26.39091,0.87998,0,54.567,4.57368,0,42.392196,59.3595,139.3125,33.9624,0,21.82362,118.125,0,9.0712,0,0,1.3944,1.5456,0,0,0,4.384,0,66.308,0,71.2416,0,0,0,3.15,14.7,27.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

47,11:30-11:45,0,0,435.435,0,0,0,0,679.193168,0,0,92,0,26.39091,0.87998,0,54.567,4.57368,0,42.392196,59.3595,139.3125,33.9624,0,21.82362,118.125,0,9.0712,0,0,1.3944,1.5456,0,0,0,4.384,0,66.308,0,71.2416,0,0,0,3.15,14.7,27.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

48,11:45-12:00,0,0,435.435,0,0,0,0,679.493168,0,0,92,0,26.39091,0.87998,0,54.567,4.57368,0,42.392196,59.3595,139.3125,33.9624,0,21.82362,118.125,0,9.0712,0,0,1.3944,1.5456,0,0,0,4.384,0,66.308,0,71.2416,0,0,0,3.15,14.7,27.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

49,12:00-12:15,0,0,435.435,0,0,0,0,679.493168,0,0,92,0,26.39091,0.87998,0,54.567,4.57368,0,42.392196,59.3595,139.3125,33.9624,0,21.82362,118.125,0,9.0712,0,0,1.3944,1.5456,0,0,0,4.384,0,66.308,0,71.2416,0,0,0,3.15,14.7,27.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

50,12:15-12:30,0,0,435.435,0,0,0,0,679.493168,0,0,92,0,26.39091,0.87998,0,54.567,4.57368,0,42.392196,59.3595,139.3125,33.9624,0,21.82362,118.125,0,9.0712,0,0,1.3944,1.5456,0,0,0,4.384,0,66.308,0,71.2416,0,0,0,3.15,14.7,27.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

51,12:30-12:45,0,0,435.435,0,0,0,0,679.493168,0,0,92,0,26.39091,0.87998,0,54.567,4.57368,0,42.392196,59.3595,139.3125,33.9624,0,21.82362,118.125,0,9.0712,0,0,1.3944,1.5456,0,0,0,4.384,0,66.308,0,71.2416,0,0,0,3.15,14.7,27.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

52,12:45-13:00,0,0,435.435,0,0,0,0,679.493168,0,0,92,0,26.39091,0.87998,0,54.567,4.57368,0,42.392196,59.3595,139.3125,33.9624,0,21.82362,118.125,0,9.0712,0,0,1.3944,1.5456,0,0,0,4.384,0,66.308,0,71.2416,0,0,0,3.15,14.7,27.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

53,13:00-13:15,0,0,435.435,0,0,0,0,679.493168,0,0,92,0,26.39091,0.87998,0,54.567,4.57368,0,42.392196,59.3595,139.3125,33.9624,0,21.82362,118.125,0,9.0712,0,0,1.3944,1.5456,0,0,0,4.384,0,66.308,0,71.2416,0,0,0,3.15,14.7,27.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

54,13:15-13:30,0,0,435.435,0,0,0,0,679.493168,0,0,92,0,26.39091,0.87998,0,54.567,4.57368,0,42.392196,59.3595,139.3125,33.9624,0,21.82362,118.125,0,9.0712,0,0,1.3944,1.5456,0,0,0,4.384,0,66.308,0,71.2416,0,0,0,3.15,14.7,27.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

55,13:30-13:45,0,0,435.435,0,0,0,0,679.493168,0,0,92,0,26.39091,0.87998,0,54.567,4.57368,0,42.392196,59.3595,139.3125,33.9624,0,21.82362,118.125,0,9.0712,0,0,1.3944,1.3248,0,0,0,4.384,0,66.308,0,71.2416,0,0,0,3.15,14.7,27.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

56,13:45-14:00,0,0,435.435,0,0,0,0,679.493168,0,0,92,0,26.39091,0.87998,0,54.567,4.57368,0,42.392196,59.3595,139.3125,33.9624,0,21.82362,118.125,0,9.0712,0,0,1.3944,1.3248,0,0,0,4.384,0,66.308,0,71.2416,0,0,0,3.15,14.7,27.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

57,14:00-14:15,0,16.478852,435.435,0,0,0,0,679.493168,0,0,92,0,26.39091,0.87998,0,54.567,4.57368,0,42.392196,59.3595,139.3125,33.9624,0,21.82362,118.125,0,9.0712,0,0,1.3944,1.3248,0,0,0,4.384,0,66.308,0,71.2416,0,0,0,3.15,14.7,27.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,20.73185,0,20.0018,418.77

