Block,Time,DADRT2,KOTESHWR,DULHASTI,KOLDAM,PARBATI3,CHAMERA3,DHAULIGNGA,RAMPUR,NJPC,CHAMERA2,KISHANGANGA,RAPPC,NAPP,JHAJJAR,UNCHAHAR1,SINGRAULI_HYDRO,RIHAND3,TEHRI,UNCHAHAR4,SINGRAULI,RIHAND2,TANDA2,UNCHAHAR3,RIHAND1,SEWA2,URI2,UNCHAHAR2,RAPPB,BSIUL,CHAMERA1,URI,TANAKPUR,SALAL,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,NNTPP,NTPL,RSTPSU1TO6,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,MAPS,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,RSTPSU7,VALLURNTECL,SIMHST1,SIMHST2,TALST2,KHSTPP-I,KHSTPP-II,TALA,BRBCL,FSTPP I & II,SASAN
1,00:00-00:15,686.779957,17.748,49.436556,0,0,29.062808,36.5917,0,152.9405,39.51012,0,51.1407,38.982,435.435,19.985,1.07128,123.665625,45.36,0,139.3125,118.125,0,26.39091,92,0,32.82288,21.196098,0,0,42.14808,24.288,13.3224,84.826,0,77.816,0,0,0,65.16,0,0,0,0,0,34.65,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,42.49,147.515625,26.46,20.0018,13.9,417.375

2,00:15-00:30,686.779957,17.748,49.436556,0,0,29.062808,36.5917,0,152.9405,39.51012,0,51.1407,38.982,435.435,19.985,1.07128,123.665625,45.36,0,139.3125,118.125,0,26.39091,92,0,32.82288,21.196098,0,0,42.14808,48.576,13.3224,84.826,0,77.816,0,0,0,65.16,0,0,0,0,0,34.65,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,42.49,147.515625,26.46,20.0018,13.9,417.375

3,00:30-00:45,686.779957,17.748,49.436556,0,0,29.062808,36.5917,0,152.9405,39.51012,0,51.1407,38.982,435.435,19.985,1.07128,123.665625,45.36,0,139.3125,118.125,0,26.39091,92,0,32.82288,21.196098,0,0,35.787,48.576,13.3224,84.826,0,77.816,0,0,0,65.16,0,0,0,0,0,34.65,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,42.49,147.515625,26.46,20.0018,13.9,417.375

4,00:45-01:00,686.779957,17.748,49.436556,0,0,29.062808,36.5917,0,152.9405,39.51012,0,51.1407,38.982,435.435,19.985,1.07128,123.665625,45.36,0,139.3125,118.125,0,26.39091,92,0,32.82288,21.196098,0,0,28.045,24.288,13.3224,84.826,0,77.816,0,0,0,65.16,0,0,0,0,0,34.65,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,42.49,147.515625,26.46,20.0018,13.9,417.375

5,01:00-01:15,686.779957,8.874,49.436556,0,0,29.062808,36.5917,0,152.9405,39.51012,0,51.1407,38.982,435.435,19.985,1.07128,123.665625,45.36,0,139.3125,118.125,0,26.39091,92,0,32.82288,21.196098,0,0,28.045,24.288,13.3224,84.826,0,77.816,0,0,0,65.16,0,0,0,0,0,36.75,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,42.49,147.515625,26.46,20.0018,13.9,417.375

6,01:15-01:30,686.779957,8.874,49.436556,0,0,29.062808,36.5917,0,152.9405,39.51012,0,51.1407,38.982,435.435,19.985,1.07128,123.665625,45.36,0,139.3125,118.125,0,26.39091,92,0,32.82288,21.196098,0,0,13.983,24.288,13.3224,84.826,0,77.816,0,0,0,65.16,0,0,0,0,0,36.75,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,42.49,147.515625,26.46,20.0018,13.9,417.375

7,01:30-01:45,686.779957,8.874,49.436556,0,0,29.062808,36.5917,0,152.9405,39.51012,0,51.1407,38.982,435.435,19.985,1.07128,123.665625,45.36,0,139.3125,118.125,0,26.39091,92,0,16.1424,21.196098,0,0,13.983,24.288,13.3224,84.826,0,77.816,0,0,0,65.16,0,0,0,0,0,36.75,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,42.49,147.515625,26.46,20.0018,13.9,417.375

8,01:45-02:00,686.779957,8.874,49.436556,0,0,29.062808,36.5917,0,152.9405,39.51012,0,51.1407,38.982,435.435,19.985,1.07128,123.665625,45.36,0,139.3125,118.125,0,26.39091,92,0,15.4698,21.196098,0,0,0,24.288,13.3224,84.826,0,77.816,0,0,0,65.16,0,0,0,0,0,36.75,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,42.49,147.515625,26.46,20.0018,13.9,417.375

9,02:00-02:15,686.779957,8.874,49.436556,0,0,29.062808,36.5917,0,152.9405,39.51012,0,51.1407,38.982,435.435,19.985,1.07128,123.665625,45.36,0,139.3125,118.125,0,26.39091,92,0,15.4698,21.196098,0,0,0,24.288,13.3224,84.826,0,77.816,0,0,0,65.16,0,0,0,0,0,36.75,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,42.49,147.515625,26.46,20.0018,13.9,417.375

10,02:15-02:30,686.779957,8.874,49.436556,0,0,29.062808,36.5917,0,152.9405,39.51012,0,51.1407,38.982,435.435,19.985,1.07128,123.665625,45.36,0,139.3125,118.125,0,26.39091,92,0,15.4698,21.196098,0,0,0,24.288,13.3224,84.826,0,77.816,0,0,0,65.16,0,0,0,0,0,36.75,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,42.49,147.515625,26.46,20.0018,13.9,417.375

11,02:30-02:45,686.779957,8.874,49.436556,0,0,29.062808,36.5917,0,152.9405,39.51012,0,51.1407,38.982,435.435,19.985,1.07128,123.665625,37.8,0,139.3125,118.125,0,26.39091,92,0,15.4698,21.196098,0,0,0,20.976,13.3224,84.826,0,77.816,0,0,0,65.16,0,0,0,0,0,36.75,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,42.49,147.515625,26.46,20.0018,13.9,417.375

12,02:45-03:00,686.779957,8.874,49.436556,0,0,29.062808,36.5917,0,152.9405,39.51012,0,51.1407,38.982,435.435,19.985,1.07128,123.665625,30.24,0,139.3125,118.125,0,26.39091,92,0,15.4698,21.196098,0,0,0,20.976,13.3224,84.826,0,77.816,0,0,0,65.16,0,0,0,0,0,36.75,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,42.49,147.515625,26.46,20.0018,13.9,417.375

13,03:00-03:15,686.779957,8.874,49.436556,0,0,29.062808,36.5917,0,152.9405,39.51012,0,51.1407,38.982,435.435,19.985,1.07128,123.665625,30.24,0,139.3125,118.125,0,26.39091,92,0,15.4698,21.196098,0,0,0,20.976,12.1695,81.34,0,77.816,0,0,0,65.16,0,0,0,0,0,36.75,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,42.49,147.515625,26.46,20.0018,13.9,417.375

14,03:15-03:30,686.779957,8.874,49.436556,0,0,29.062808,36.5917,0,152.9405,39.51012,0,51.1407,38.982,435.435,19.985,1.07128,123.665625,30.24,0,139.3125,118.125,0,26.39091,92,0,15.4698,21.196098,0,0,0,20.976,12.1695,81.34,0,77.816,0,0,0,65.16,0,0,0,0,0,36.75,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,42.49,147.515625,26.46,20.0018,13.9,417.375

15,03:30-03:45,686.779957,8.874,49.436556,0,0,29.062808,36.5917,0,152.9405,39.51012,0,51.1407,38.982,435.435,19.985,1.07128,123.665625,30.24,0,139.3125,118.125,0,26.39091,92,0,15.4698,21.196098,0,0,0,20.976,12.1695,81.34,0,77.816,0,0,0,65.16,0,0,0,0,0,36.75,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,42.49,147.515625,26.46,20.0018,13.9,417.375

16,03:45-04:00,686.779957,8.874,49.436556,0,0,29.062808,36.5917,0,152.9405,39.51012,0,51.1407,38.982,435.435,19.985,1.07128,123.665625,30.24,0,139.3125,118.125,0,26.39091,92,0,15.4698,21.196098,0,0,0,20.976,12.1695,81.34,0,77.816,0,0,0,65.16,0,0,0,0,0,36.75,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,42.49,147.515625,26.46,20.0018,13.9,417.375

17,04:00-04:15,686.779957,8.874,49.436556,0,0,29.062808,36.5917,0,152.9405,39.51012,0,51.1407,38.982,435.435,19.985,1.07128,123.665625,17.01,0,139.3125,118.125,0,26.39091,92,0,15.4698,21.196098,0,0,0,20.976,12.1695,81.34,0,77.816,0,0,0,65.16,0,0,0,0,0,36.75,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,42.49,147.515625,26.46,20.0018,13.9,417.375

18,04:15-04:30,686.779957,8.874,49.436556,0,0,29.062808,36.5917,0,152.9405,39.51012,0,51.1407,38.982,435.435,19.985,1.07128,123.665625,15.12,0,139.3125,118.125,0,26.39091,92,0,15.4698,21.196098,0,0,0,20.976,12.1695,81.34,0,77.816,0,0,0,65.16,0,0,0,0,0,36.75,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,42.49,147.515625,26.46,20.0018,13.9,417.375

19,04:30-04:45,686.779957,8.874,49.436556,0,0,19.35568,36.5917,0,152.9405,39.51012,0,51.1407,38.982,435.435,19.985,1.07128,123.665625,15.12,0,139.3125,118.125,0,26.39091,92,0,15.4698,21.196098,0,0,0,20.976,12.1695,81.34,0,77.816,0,0,0,65.16,0,0,0,0,0,36.75,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,42.49,147.515625,26.46,20.0018,13.9,417.375

20,04:45-05:00,686.779957,8.874,49.436556,0,0,19.35568,36.5917,0,152.9405,39.51012,0,51.1407,38.982,435.435,19.985,1.07128,123.665625,15.12,0,139.3125,118.125,0,26.39091,92,0,15.4698,21.196098,0,0,0,20.976,12.1695,81.34,0,77.816,0,0,0,65.16,0,0,0,0,0,36.75,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,42.49,147.515625,26.46,20.0018,13.9,417.375

21,05:00-05:15,686.779957,8.874,49.436556,0,0,19.35568,36.5917,0,152.9405,39.51012,0,51.1407,38.982,435.435,19.985,1.07128,123.665625,15.12,0,139.3125,118.125,0,26.39091,92,0,15.4698,21.196098,0,0,0,20.976,12.1695,81.34,0,77.816,0,0,0,64.074,0,0,0,0,0,36.75,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,42.49,147.515625,26.46,20.0018,13.9,417.375

22,05:15-05:30,686.779957,8.874,49.436556,0,0,19.35568,36.5917,0,152.9405,39.51012,0,51.1407,38.982,435.435,19.985,1.07128,123.665625,15.12,0,139.3125,118.125,0,26.39091,92,0,15.4698,21.196098,0,0,0,20.976,12.1695,81.34,0,77.816,0,0,0,64.074,0,0,0,0,0,36.75,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,42.49,147.515625,26.46,20.0018,13.9,417.375

23,05:30-05:45,686.779957,8.874,49.436556,0,0,19.35568,36.5917,0,152.9405,39.51012,0,51.1407,38.982,435.435,19.985,1.07128,123.665625,15.12,0,139.3125,118.125,0,26.39091,92,0,15.4698,21.196098,0,0,0,20.976,12.1695,81.34,0,77.816,0,0,0,64.074,0,0,0,0,0,36.75,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,42.49,147.515625,25.872,20.0018,13.9,417.375

24,05:45-06:00,686.779957,8.874,49.436556,0,0,19.35568,36.5917,0,152.9405,39.51012,0,51.1407,38.982,435.435,19.985,1.07128,123.665625,15.12,0,139.3125,118.125,0,26.39091,92,0,15.4698,21.196098,0,0,0,20.976,12.1695,81.34,0,77.816,0,0,0,64.074,0,0,0,0,0,36.75,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,42.49,147.515625,25.872,20.0018,13.9,417.375

25,06:00-06:15,686.779957,8.874,49.436556,0,0,19.35568,36.5917,0,152.9405,39.51012,0,51.1407,38.982,435.435,19.985,1.07128,123.665625,15.12,0,139.3125,118.125,0,26.39091,92,0,15.4698,21.196098,0,0,0,20.976,12.1695,81.34,0,77.816,0,0,0,64.074,0,0,0,0,0,35.7,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,42.49,147.515625,25.872,20.0018,13.9,417.375

26,06:15-06:30,686.779957,8.874,49.436556,0,0,19.35568,36.5917,0,152.9405,39.51012,0,51.1407,38.982,435.435,19.985,1.07128,123.665625,15.12,0,139.3125,118.125,0,26.39091,92,0,15.4698,21.196098,0,0,0,48.576,12.1695,81.34,0,77.816,0,0,0,64.074,0,0,0,0,0,35.7,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,42.49,147.515625,25.872,20.0018,13.9,417.375

27,06:30-06:45,686.779957,8.874,49.436556,0,0,19.35568,36.5917,0,152.9405,39.51012,0,51.1407,38.982,435.435,19.985,1.07128,123.665625,8.442,0,139.3125,118.125,0,26.39091,92,0,15.4698,21.196098,0,0,0,48.576,12.1695,81.34,0,77.816,0,0,0,64.074,0,0,0,0,0,35.7,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,42.49,147.515625,25.872,20.0018,13.9,417.375

28,06:45-07:00,686.779957,8.874,49.436556,0,0,19.35568,36.5917,0,152.9405,39.51012,0,51.1407,38.982,435.435,19.985,1.07128,123.665625,0,0,139.3125,118.125,0,26.39091,92,0,15.4698,21.196098,0,0,12.956,20.976,12.1695,81.34,0,77.816,0,0,0,64.074,0,0,0,0,0,35.7,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,42.49,147.515625,25.872,20.0018,13.9,417.375

29,07:00-07:15,686.779957,8.874,49.436556,0,0,19.35568,36.5917,0,152.9405,39.51012,0,51.1407,38.982,435.435,19.985,1.07128,123.665625,0,0,139.3125,118.125,0,26.39091,92,0,15.4698,21.196098,0,0,13.983,20.976,12.1695,81.34,0,77.816,0,0,0,64.074,0,0,0,0,0,35.7,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,42.49,147.515625,25.872,20.0018,13.9,417.375

30,07:15-07:30,686.779957,8.874,49.436556,0,0,19.35568,27.3447,0,152.9405,39.51012,0,51.1407,38.982,435.435,19.985,1.07128,123.665625,0,0,139.3125,118.125,0,26.39091,92,0,15.4698,21.196098,0,0,13.983,20.976,12.1695,81.34,0,77.816,0,0,0,64.074,0,0,0,0,0,35.7,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,42.49,147.515625,25.872,20.0018,13.9,417.375

31,07:30-07:45,686.779957,8.874,49.436556,0,0,19.35568,18.2298,0,152.9405,39.51012,0,51.1407,38.982,435.435,19.985,1.07128,123.665625,0,0,139.3125,118.125,0,26.39091,92,0,14.7972,21.196098,0,0,13.983,20.976,12.1695,81.34,0,77.816,0,0,0,64.074,0,0,0,0,0,35.7,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,42.49,147.515625,25.872,20.0018,13.9,417.375

32,07:45:08:00,686.779957,8.874,49.436556,0,0,19.35568,9.1149,0,152.9405,39.51012,0,51.1407,38.982,435.435,19.985,1.07128,123.665625,0,0,139.3125,118.125,0,26.39091,92,0,14.7972,21.196098,0,0,28.045,20.976,12.1695,81.34,0,77.816,0,0,0,64.074,0,0,0,0,0,35.7,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,42.49,147.515625,25.872,20.0018,13.9,417.375

33,08:00-08:15,686.779957,8.874,49.436556,0,0,19.35568,0,0,152.9405,39.51012,0,51.1407,38.982,435.435,19.985,1.07128,123.665625,0,0,139.3125,118.125,0,26.39091,92,0,14.7972,21.196098,0,6.5208,28.09872,20.976,12.1695,81.34,0,77.816,0,0,0,64.074,0,0,0,0,0,35.7,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,43.097,147.515625,25.872,20.0018,13.9,417.375

34,08:15-08:30,686.779957,8.874,49.436556,0,0,19.35568,0,0,152.9405,39.51012,0,51.1407,38.982,435.435,19.985,1.07128,123.665625,0,0,139.3125,118.125,0,26.39091,92,0,14.7972,21.196098,0,6.5208,28.09872,20.976,12.1695,81.34,0,77.816,0,0,0,64.074,0,0,0,0,0,35.7,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,43.097,147.515625,25.872,20.0018,13.9,417.375

35,08:30-08:45,686.779957,8.874,49.436556,0,0,19.35568,0,0,152.9405,39.51012,0,51.1407,38.982,435.435,19.985,1.07128,123.665625,0,0,139.3125,118.125,0,26.39091,92,0,14.7972,21.196098,0,6.5208,28.09872,20.976,12.1695,81.34,0,77.816,0,0,0,64.074,0,0,0,0,0,35.7,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,43.097,147.515625,25.872,20.0018,13.9,417.375

36,08:45:09:00,686.779957,8.874,49.436556,0,0,19.35568,0,0,152.9405,39.51012,0,51.1407,38.982,435.435,19.985,1.07128,123.665625,0,0,139.3125,118.125,0,26.39091,92,0,14.7972,21.196098,0,6.5208,28.09872,20.976,12.1695,81.34,0,77.816,0,0,0,64.074,0,0,0,0,0,35.7,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,43.097,147.515625,25.872,20.0018,13.9,417.375

37,09:00:09:15,686.779957,8.874,49.436556,0,0,19.35568,0,0,152.9405,39.51012,0,51.1407,38.982,435.435,19.985,1.07128,123.665625,0,0,139.3125,118.125,0,26.39091,92,0,14.7972,21.196098,0,6.5208,28.09872,20.976,12.1695,81.34,0,77.816,0,0,0,64.074,0,0,0,0,0,35.7,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,43.097,147.515625,25.872,20.0018,13.9,418.77

