Block,Time,UNCHAHAR2,ANTA_CRF,UNCHAHAR1,NAPP,JHAJJAR,RAMPUR,RIHAND3,AURY_RF,TANDA2,DADRI_LF,UNCHAHAR4,DADRI_RF,NJPC,UNCHAHAR3,BSIUL,KOTESHWR,PARBATI3,DADRI_CRF,DADRT2,RIHAND2,RAPPC,SEWA2,ANTA_RF,CHAMERA2,ANTA_GF,URI,DHAULIGNGA,SINGRAULI_HYDRO,AURY_LF,CHAMERA3,ANTA_LF,RIHAND1,SALAL,KISHANGANGA,TANAKPUR,AURY_CRF,RAPPB,DULHASTI,TEHRI,KOLDAM,URI2,SINGRAULI,TALA,CHAMERA1,DADRI_GF,AURY_GF,FSTPP I & II,BRBCL,KHSTPP-I,KHSTPP-II,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
13,03:00-03:15,43.242826,0.000000,21.804673,47.305891,371.301617,6.514819,125.916175,0.000000,5.174842,0.000000,2.927823,0.000000,173.807738,26.673271,12.595577,0.000000,4.125985,0.000000,664.805919,119.937487,65.341319,5.972906,0.000000,46.841134,0.000000,31.987296,21.023601,1.150422,0.000000,33.640024,0.000000,93.653819,75.191393,8.055401,1.732066,0.000000,0.000000,57.151604,0.000000,8.957605,36.594663,144.593781,0.000000,40.706616,0.000000,0.000000,20.088640,14.809298,42.794598,143.228140,386.802900,0,0,0,0,0

14,03:15-03:30,43.242826,0.000000,21.804673,47.305891,289.208617,6.514819,125.916175,0.000000,5.174842,0.000000,2.927823,0.000000,173.807738,26.673271,12.595577,0.000000,4.125985,0.000000,664.805919,119.937487,65.341319,5.972906,0.000000,46.841134,0.000000,31.987296,21.023601,1.150422,0.000000,33.640024,0.000000,93.653819,75.191393,8.055401,1.732066,0.000000,0.000000,57.151604,0.000000,8.957605,36.594663,144.593781,0.000000,40.706616,0.000000,0.000000,20.088640,16.853873,42.794598,143.228140,386.802900,0,0,0,0,0

15,03:30-03:45,43.242826,0.000000,21.804673,47.305891,187.450770,6.514819,125.916175,0.000000,5.174842,0.000000,2.927823,0.000000,173.807738,26.673271,12.595577,0.000000,4.125985,0.000000,647.894761,119.937487,65.341319,5.972906,0.000000,46.841134,0.000000,31.987296,21.023601,1.150422,0.000000,33.640024,0.000000,93.653819,75.191393,8.055401,1.732066,0.000000,0.000000,57.151604,0.000000,8.957605,36.594663,144.593781,0.000000,36.089049,0.000000,0.000000,20.088640,16.631404,42.794598,143.228140,386.802900,0,0,0,0,0

16,03:45-04:00,43.242826,0.000000,21.804673,47.305891,177.792770,6.514819,125.916175,0.000000,5.174842,0.000000,2.927823,0.000000,173.807738,26.673271,12.595577,0.000000,16.209231,0.000000,634.945894,119.937487,65.341319,5.972906,0.000000,46.841134,0.000000,31.987296,21.023601,1.150422,0.000000,33.640024,0.000000,93.653819,75.191393,8.055401,1.732066,0.000000,0.000000,57.151604,0.000000,8.957605,36.594663,144.593781,0.000000,27.137744,0.000000,0.000000,20.088640,15.769363,42.794598,143.228140,386.802900,0,0,0,0,0

17,04:00-04:15,37.596856,0.000000,18.901285,47.305891,177.792770,6.514819,125.916175,0.000000,5.174842,0.000000,2.927823,0.000000,173.807738,23.161816,12.595577,0.000000,16.209231,0.000000,633.014294,119.937487,65.341319,5.972906,0.000000,46.841134,0.000000,31.987296,21.023601,1.150422,0.000000,33.640024,0.000000,93.653819,75.191393,8.055401,1.732066,0.000000,0.000000,57.151604,0.000000,8.957605,36.594663,144.593781,0.000000,27.137744,0.000000,0.000000,20.088640,16.199173,42.794598,143.228140,386.802900,0,0,0,0,0

18,04:15-04:30,37.596856,0.000000,18.901285,47.305891,177.792770,6.514819,125.916175,0.000000,5.174842,0.000000,2.927823,0.000000,173.807738,23.161816,12.595577,0.000000,16.209231,0.000000,609.360805,119.937487,65.341319,5.972906,0.000000,46.841134,0.000000,31.987296,21.023601,1.150422,0.000000,33.640024,0.000000,93.653819,75.191393,8.055401,1.732066,0.000000,0.000000,57.151604,0.000000,8.957605,36.594663,144.593781,0.000000,27.137744,0.000000,0.000000,20.088640,16.393607,42.794598,143.228140,386.802900,0,0,0,0,0

19,04:30-04:45,37.596856,0.000000,18.901285,47.305891,177.792770,6.514819,125.916175,0.000000,5.174842,0.000000,2.927823,0.000000,173.807738,23.161816,12.595577,0.000000,16.209231,0.000000,582.792694,119.937487,65.341319,5.972906,0.000000,46.841134,0.000000,31.987296,21.023601,1.150422,0.000000,33.640024,0.000000,93.653819,75.191393,8.055401,1.732066,0.000000,0.000000,57.151604,0.000000,8.957605,36.594663,144.593781,0.000000,27.137744,0.000000,0.000000,20.088640,19.315955,42.794598,143.228140,386.802900,0,0,0,0,0

20,04:45-05:00,37.596856,0.000000,18.901285,47.305891,177.792770,6.514819,125.916175,0.000000,5.174842,0.000000,2.927823,0.000000,173.807738,23.161816,12.595577,0.000000,16.209231,0.000000,572.168894,119.937487,65.341319,5.972906,0.000000,46.841134,0.000000,31.987296,21.023601,1.150422,0.000000,33.640024,0.000000,93.653819,75.191393,8.055401,1.732066,0.000000,0.000000,57.151604,0.000000,8.957605,36.594663,144.593781,0.000000,27.137744,0.000000,0.000000,17.315442,19.211678,42.794598,143.228140,386.802900,0,0,0,0,0

21,05:00-05:15,32.990569,0.000000,16.446125,47.305891,177.792770,6.514819,125.916175,0.000000,5.174842,0.000000,2.927823,0.000000,173.807738,20.548844,12.595577,0.000000,4.125985,0.000000,572.168894,119.937487,65.341319,5.972906,0.000000,46.841134,0.000000,31.987296,21.023601,1.150422,0.000000,33.640024,0.000000,93.653819,75.191393,8.055401,1.732066,0.000000,0.000000,57.151604,0.000000,8.957605,36.594663,144.593781,0.000000,27.137744,0.000000,0.000000,20.088640,19.315955,42.794598,143.228140,386.802900,0,0,0,0,0

22,05:15-05:30,37.596856,0.000000,18.901285,47.305891,173.844000,6.514819,125.916175,0.000000,5.174842,0.000000,2.927823,0.000000,173.807738,23.161816,12.595577,0.000000,4.125985,0.000000,533.459630,119.937487,65.341319,0.000000,0.000000,46.841134,0.000000,31.987296,21.023601,1.150422,0.000000,33.640024,0.000000,93.653819,75.191393,8.055401,1.732066,0.000000,0.000000,57.151604,0.000000,8.957605,36.594663,144.593781,0.000000,27.137744,0.000000,0.000000,17.315442,19.315955,36.889407,123.459759,386.802900,0,0,0,0,0

23,05:30-05:45,37.596856,0.000000,18.901285,47.305891,173.844000,6.514819,125.916175,0.000000,5.174842,0.000000,2.927823,0.000000,173.807738,23.161816,12.595577,0.000000,4.125985,0.000000,481.306430,119.937487,65.341319,0.000000,0.000000,46.841134,0.000000,31.987296,21.023601,1.150422,0.000000,33.640024,0.000000,93.653819,75.191393,8.055401,2.350661,0.000000,0.000000,57.151604,0.000000,8.957605,36.594663,144.593781,0.000000,27.137744,0.000000,0.000000,17.315442,19.315955,42.495739,140.366335,386.802900,0,0,0,0,0

24,05:45-06:00,32.990569,0.000000,16.446125,47.305891,173.844000,6.514819,125.916175,0.000000,5.174842,0.000000,2.927823,0.000000,173.807738,20.548844,12.595577,0.000000,4.125985,0.000000,434.127100,119.937487,65.341319,0.000000,0.000000,46.841134,0.000000,31.987296,21.023601,1.150422,0.000000,33.640024,0.000000,93.653819,75.191393,8.055401,2.350661,0.000000,0.000000,57.151604,0.000000,8.957605,36.594663,144.593781,0.000000,27.137744,0.000000,0.000000,17.315442,19.315955,36.889407,123.459759,386.802900,0,0,0,0,0

25,06:00-06:15,32.990569,0.000000,16.446125,47.305891,173.844000,6.514819,125.916175,0.000000,5.174842,0.000000,2.927823,0.000000,173.807738,20.548844,12.595577,0.000000,17.682797,0.000000,455.558202,119.937487,65.341319,0.000000,0.000000,46.841134,0.000000,31.987296,21.023601,1.150422,0.000000,33.640024,0.000000,93.653819,75.191393,8.055401,2.350661,0.000000,0.000000,57.151604,0.000000,8.957605,36.594663,144.593781,0.000000,27.137744,0.000000,0.000000,17.315442,19.315955,36.889407,143.228140,386.802900,0,0,0,0,0

26,06:15-06:30,32.990569,0.000000,16.446125,47.305891,173.844000,6.514819,125.916175,0.000000,5.174842,0.000000,2.927823,0.000000,173.807738,20.548844,12.595577,0.000000,22.103497,0.000000,411.112086,119.937487,65.341319,0.000000,0.000000,46.841134,0.000000,31.987296,21.023601,1.150422,0.000000,33.640024,0.000000,93.653819,75.191393,8.055401,2.350661,0.000000,0.000000,57.151604,0.000000,8.957605,36.594663,144.593781,0.000000,27.137744,0.000000,0.000000,17.315442,19.315955,36.889407,123.459759,386.802900,0,0,0,0,0

27,06:30-06:45,32.807067,0.000000,16.349545,47.305891,173.844000,6.514819,125.916175,0.000000,5.174842,0.000000,2.937481,0.000000,173.807738,20.432948,6.297789,0.000000,57.469092,0.000000,366.984684,119.937487,65.341319,0.000000,0.000000,46.841134,0.000000,31.987296,21.023601,1.150422,0.000000,33.640024,0.000000,93.653819,75.191393,8.055401,2.350661,0.000000,0.000000,57.151604,0.000000,8.957605,36.594663,144.593781,0.000000,27.137744,0.000000,0.000000,17.315442,19.315955,36.889407,123.459759,386.802900,0,0,0,0,0

28,06:45-07:00,23.855260,0.000000,12.024210,47.305891,173.844000,6.514819,125.916175,0.000000,5.174842,0.000000,2.308262,0.000000,173.807738,15.192034,6.297789,0.000000,57.469092,0.000000,366.984684,119.937487,65.341319,0.000000,0.000000,46.841134,0.000000,31.987296,21.023601,1.150422,0.000000,33.640024,0.000000,93.653819,75.191393,8.055401,2.350661,0.000000,0.000000,57.151604,0.000000,8.957605,36.594663,144.593781,0.000000,24.033933,0.000000,0.000000,17.315442,19.315955,36.889407,123.459759,386.802900,0,0,0,0,0

29,07:00-07:15,23.855260,0.000000,12.024210,47.305891,173.844000,6.514819,125.916175,0.000000,5.174842,0.000000,2.308262,0.000000,173.807738,15.192034,6.297789,0.000000,57.469092,0.000000,366.984684,119.937487,65.341319,0.000000,0.000000,46.841134,0.000000,31.987296,21.023601,1.150422,0.000000,33.640024,0.000000,93.653819,75.191393,8.055401,2.350661,0.000000,0.000000,57.151604,0.000000,8.957605,36.594663,144.593781,0.000000,13.568872,0.000000,0.000000,16.191251,19.315955,36.889407,143.228140,386.802900,0,0,0,0,0

30,07:15-07:30,23.855260,0.000000,12.024210,47.305891,173.844000,6.514819,125.916175,0.000000,5.174842,0.000000,2.308262,0.000000,173.807738,15.192034,6.297789,0.000000,57.469092,0.000000,366.984684,119.937487,65.341319,0.000000,0.000000,46.841134,0.000000,31.987296,21.023601,1.150422,0.000000,33.640024,0.000000,93.653819,75.191393,8.055401,2.350661,0.000000,0.000000,57.151604,0.000000,8.957605,36.594663,144.593781,0.000000,13.568872,0.000000,0.000000,13.418053,19.315955,24.647216,78.780306,386.802900,0,0,0,0,0

31,07:30-07:45,23.855260,0.000000,12.024210,47.305891,173.844000,6.514819,126.114261,0.000000,5.174842,0.000000,2.308262,0.000000,173.807738,15.192034,6.297789,0.000000,57.469092,0.000000,366.984684,119.937487,65.341319,0.000000,0.000000,46.841134,0.000000,31.987296,21.023601,1.150422,0.000000,33.640024,0.000000,93.653819,75.191393,8.055401,0.742314,0.000000,0.000000,57.151604,0.000000,8.957605,36.594663,144.859328,0.000000,13.568872,0.000000,0.000000,13.418053,19.315955,24.647216,78.780306,396.581625,0,0,0,0,0

32,07:45:08:00,23.855260,0.000000,12.024210,47.305891,173.844000,6.514819,126.114261,0.000000,5.174842,0.000000,2.308262,0.000000,173.807738,15.192034,6.297789,0.000000,57.469092,0.000000,366.984684,119.937487,65.341319,0.000000,0.000000,46.841134,0.000000,31.987296,21.023601,1.150422,0.000000,33.640024,0.000000,93.653819,75.191393,8.055401,0.742314,0.000000,0.000000,57.151604,0.000000,8.957605,36.594663,144.859328,0.000000,13.568872,0.000000,0.000000,13.418053,19.315955,24.647216,78.780306,396.581625,0,0,0,0,0

33,08:00-08:15,23.855260,0.000000,12.024210,47.305891,173.844000,6.514819,126.114261,0.000000,5.174842,0.000000,2.308262,0.000000,173.807738,15.192034,6.297789,0.000000,5.894266,0.000000,366.984684,119.937487,65.341319,0.000000,0.000000,46.841134,0.000000,31.987296,21.023601,1.150422,0.000000,33.640024,0.000000,93.653819,75.191393,8.055401,2.721818,0.000000,0.000000,57.151604,0.000000,6.718203,36.594663,144.859328,0.000000,13.568872,0.000000,0.000000,13.418053,19.315955,24.647216,78.780306,396.581625,0,0,0,0,0

34,08:15-08:30,23.855260,0.000000,12.024210,47.305891,173.844000,6.514819,126.114261,0.000000,5.174842,0.000000,2.308262,0.000000,173.807738,15.192034,6.297789,0.000000,4.125985,0.000000,366.984684,119.937487,65.341319,0.000000,0.000000,46.841134,0.000000,31.987296,21.023601,1.150422,0.000000,33.640024,0.000000,93.653819,75.191393,8.055401,2.721818,0.000000,0.000000,57.151604,0.000000,6.718203,36.594663,144.859328,0.000000,13.568872,0.000000,0.000000,13.418053,19.315955,24.647216,78.780306,396.581625,0,0,0,0,0

35,08:30-08:45,23.855260,0.000000,12.024210,47.305891,173.699130,6.514819,122.948754,0.000000,5.174842,0.000000,1.651518,0.000000,173.807738,14.689818,6.297789,0.000000,4.125985,0.000000,365.845040,117.184957,65.341319,0.000000,0.000000,46.841134,0.000000,31.987296,31.462445,1.150422,0.000000,33.640024,0.000000,91.181371,75.191393,8.055401,2.721818,0.000000,0.000000,57.151604,0.000000,6.718203,36.594663,139.645312,0.000000,13.568872,0.000000,0.000000,13.418053,19.315955,24.647216,78.780306,396.581625,0,0,0,0,0

36,08:45:09:00,23.855260,0.000000,12.024210,47.305891,173.699130,6.514819,122.948754,0.000000,5.174842,0.000000,1.651518,0.000000,173.807738,14.689818,6.297789,0.000000,16.209231,0.000000,365.845040,117.279219,65.341319,0.000000,0.000000,46.841134,0.000000,37.318512,31.462445,1.150422,0.000000,33.640024,0.000000,91.181371,75.191393,8.055401,2.721818,0.000000,0.000000,57.151604,0.000000,6.718203,36.594663,139.645312,0.000000,13.568872,0.000000,0.000000,13.418053,19.315955,24.647216,78.780306,396.581625,0,0,0,0,0

37,09:00:09:15,23.855260,0.000000,12.024210,47.305891,173.699130,6.514819,122.948754,0.000000,5.174842,0.000000,1.651518,0.000000,173.807738,14.689818,6.297789,0.000000,16.209231,0.000000,365.845040,117.184957,65.341319,0.000000,0.000000,46.841134,0.000000,37.318512,31.462445,1.150422,0.000000,33.640024,0.000000,91.181371,75.191393,8.055401,11.753303,0.000000,0.000000,57.151604,0.000000,3.619234,36.594663,139.645312,0.000000,13.568872,0.000000,0.000000,13.418053,19.315955,24.647216,78.780306,396.581625,0,0,0,0,0

38,09:15-09:30,23.855260,0.000000,12.024210,47.305891,173.699130,6.514819,122.948754,0.000000,5.174842,0.000000,1.651518,0.000000,173.807738,14.689818,6.297789,0.000000,16.209231,0.000000,365.845040,117.279219,65.341319,0.000000,0.000000,46.841134,0.000000,37.318512,31.462445,1.150422,0.000000,33.640024,0.000000,91.181371,75.191393,8.055401,11.753303,0.000000,0.000000,57.151604,0.000000,3.619234,36.594663,139.645312,0.000000,13.568872,0.000000,0.000000,13.418053,19.315955,24.647216,78.780306,396.581625,0,0,0,0,0

39,09:30-09:45,23.855260,0.000000,12.024210,47.305891,173.699130,6.514819,122.948754,0.000000,5.174842,0.000000,1.651518,0.000000,173.807738,14.689818,6.297789,0.000000,16.209231,0.000000,365.845040,117.279219,65.341319,0.000000,0.000000,46.841134,0.000000,31.987296,31.462445,1.150422,0.000000,33.640024,0.000000,91.181371,75.191393,8.055401,2.721818,0.000000,0.000000,57.151604,0.000000,3.619234,36.594663,139.645312,0.000000,13.568872,0.000000,0.000000,13.418053,19.315955,24.647216,78.780306,396.581625,0,0,0,0,0

40,09:45-10:00,23.855260,0.000000,12.024210,47.305891,173.699130,6.514819,122.948754,0.000000,5.174842,0.000000,1.651518,0.000000,173.807738,14.689818,6.297789,0.000000,4.125985,0.000000,365.845040,117.279219,65.341319,0.000000,0.000000,46.841134,0.000000,31.987296,31.462445,1.150422,0.000000,33.640024,0.000000,91.181371,75.191393,8.055401,2.721818,0.000000,0.000000,57.151604,0.000000,3.619234,36.594663,139.645312,0.000000,13.568872,0.000000,0.000000,13.418053,19.315955,24.647216,78.780306,396.581625,0,0,0,0,0

41,10:00-10:15,23.855260,0.000000,12.024210,47.305891,173.699130,6.514819,88.517502,0.000000,5.174842,0.000000,1.651518,0.000000,173.807738,14.689818,6.297789,0.000000,0.000000,0.000000,365.845040,93.237849,65.341319,0.000000,0.000000,46.841134,0.000000,37.318512,31.462445,1.150422,0.000000,33.640024,0.000000,62.028505,75.191393,8.055401,1.855785,0.000000,0.000000,57.151604,0.000000,3.619234,36.594663,124.672708,0.000000,13.568872,0.000000,0.000000,13.418053,19.315955,24.647216,78.780306,396.581625,0,0,0,0,0

42,10:15-10:30,23.855260,0.000000,12.024210,47.305891,173.699130,6.514819,88.517502,0.000000,5.174842,0.000000,1.651518,0.000000,173.807738,14.689818,6.297789,0.000000,0.000000,0.000000,365.845040,93.237849,65.341319,0.000000,0.000000,46.841134,0.000000,37.318512,31.462445,1.150422,0.000000,33.640024,0.000000,62.028505,75.191393,8.055401,1.855785,0.000000,0.000000,57.151604,0.000000,1.809618,36.594663,124.672708,0.000000,13.568872,0.000000,0.000000,13.418053,19.315955,24.647216,78.780306,396.581625,0,0,0,0,0

43,10:30-10:45,23.855260,0.000000,12.024210,47.305891,173.699130,6.514819,120.938676,0.000000,5.174842,0.000000,1.651518,0.000000,173.807738,14.689818,12.595577,0.000000,0.000000,0.000000,365.845040,117.184957,65.341319,0.000000,0.000000,46.841134,0.000000,37.318512,31.462445,1.150422,0.000000,33.640024,0.000000,91.181371,75.191393,8.055401,1.855785,0.000000,0.000000,57.151604,0.000000,1.809618,36.594663,139.645312,0.000000,13.568872,0.000000,0.000000,13.418053,19.315955,24.647216,78.780306,396.581625,0,0,0,0,0

44,10:45-11:00,23.855260,0.000000,12.024210,47.305891,173.699130,6.514819,122.948754,0.000000,5.174842,0.000000,1.651518,0.000000,173.807738,14.689818,12.595577,0.000000,0.000000,0.000000,365.845040,117.184957,65.341319,0.000000,0.000000,46.841134,0.000000,31.987296,31.462445,1.150422,0.000000,33.640024,0.000000,91.181371,75.191393,8.055401,1.855785,0.000000,0.000000,57.151604,0.000000,1.809618,36.594663,139.645312,0.000000,13.568872,0.000000,0.000000,13.418053,15.142699,24.647216,78.780306,396.581625,0,0,0,0,0

45,11:00-11:15,23.855260,0.000000,12.024210,47.305891,173.699130,6.514819,122.948754,0.000000,5.174842,0.000000,1.651518,0.000000,173.807738,14.689818,12.595577,0.000000,0.000000,0.000000,364.251470,117.184957,65.341319,0.000000,0.000000,46.841134,0.000000,31.987296,31.462445,1.150422,0.000000,33.640024,0.000000,91.181371,49.379422,8.055401,1.855785,0.000000,0.000000,57.151604,0.000000,1.809618,36.594663,139.645312,0.000000,13.568872,0.000000,0.000000,13.418053,16.706535,24.647216,78.780306,396.581625,0,0,0,0,0

46,11:15-11:30,23.855260,0.000000,12.024210,47.305891,173.699130,6.514819,122.948754,0.000000,5.174842,0.000000,1.651518,0.000000,173.807738,14.689818,12.595577,0.000000,0.000000,0.000000,364.251470,117.184957,65.341319,0.000000,0.000000,46.841134,0.000000,31.987296,31.462445,1.150422,0.000000,33.640024,0.000000,91.181371,49.379422,8.055401,1.855785,0.000000,0.000000,57.151604,0.000000,1.809618,36.594663,139.645312,0.000000,13.568872,0.000000,0.000000,13.418053,16.707645,24.647216,78.780306,396.581625,0,0,0,0,0

47,11:30-11:45,23.855260,0.000000,12.024210,47.305891,173.699130,6.514819,122.948754,0.000000,5.174842,0.000000,1.651518,0.000000,173.807738,14.689818,12.595577,0.000000,0.000000,0.000000,364.251470,117.184957,65.341319,0.000000,0.000000,46.841134,0.000000,37.318512,31.462445,1.150422,0.000000,33.640024,0.000000,91.181371,49.379422,8.055401,3.711569,0.000000,0.000000,57.151604,0.000000,1.809618,36.594663,139.645312,0.000000,13.568872,0.000000,0.000000,13.418053,19.277431,24.647216,78.780306,396.581625,0,0,0,0,0

