Block,Time,DADRT2,KOTESHWR,DULHASTI,KOLDAM,PARBATI3,CHAMERA3,DHAULIGNGA,RAMPUR,NJPC,CHAMERA2,KISHANGANGA,RAPPC,NAPP,JHAJJAR,UNCHAHAR1,SINGRAULI_HYDRO,RIHAND3,TEHRI,UNCHAHAR4,SINGRAULI,RIHAND2,TANDA2,UNCHAHAR3,RIHAND1,SEWA2,URI2,UNCHAHAR2,RAPPB,BSIUL,CHAMERA1,URI,TANAKPUR,SALAL,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,NNTPP,NTPL,RSTPSU1TO6,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,MAPS,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,RSTPSU7,VALLURNTECL,SIMHST1,SIMHST2,TALST2,KHSTPP-I,KHSTPP-II,TALA,BRBCL,FSTPP I & II,SASAN
6,01:15-01:30,686.779957,8.874,49.436556,0,0,29.062808,0,0,116.9545,39.51012,0,51.1407,39.8364,653.1525,19.985,1.03302,123.665625,16.695,0,102.75,118.125,0,26.39091,92,0,9.4164,42.392196,0,6.5208,28.045,8.832,13.3224,85.988,0,83.296,0,0,0,65.16,0,0,0,39.9,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,31.564,147.515625,10.29,20.0018,14.253199,347.0625

7,01:30-01:45,686.779957,8.874,49.436556,0,0,29.062808,0,0,116.9545,39.51012,0,51.1407,39.8364,653.1525,19.985,1.03302,123.665625,16.695,0,102.75,118.125,0,26.39091,92,0,9.4164,42.392196,0,13.0438,28.045,8.832,13.3224,85.988,0,83.296,0,0,0,65.703,0,0,0,39.9,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,31.564,147.515625,10.29,20.0018,14.253199,347.0625

8,01:45-02:00,686.779957,8.874,49.436556,0,0,29.062808,0,0,116.9545,39.51012,0,51.1407,39.8364,653.1525,19.985,1.03302,123.665625,16.695,0,102.75,118.125,0,26.39091,92,0,9.4164,42.392196,0,13.0438,28.045,8.832,13.3224,85.988,0,83.296,0,0,0,65.703,0,0,0,39.9,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,31.564,147.515625,10.29,20.0018,14.253199,347.0625

9,02:00-02:15,686.779957,8.874,49.436556,0,0,29.062808,0,0,116.9545,39.51012,0,51.1407,39.8364,653.1525,19.985,1.03302,123.665625,0,0,102.75,118.125,0,26.39091,92,0,9.4164,42.392196,0,13.0438,28.045,8.832,13.3224,85.988,0,83.296,0,0,0,65.703,0,0,0,39.9,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,31.564,147.515625,10.29,20.0018,14.253199,348.975

10,02:15-02:30,686.779957,8.874,49.436556,0,0,29.062808,0,0,116.9545,39.51012,0,51.1407,39.8364,653.1525,19.985,1.03302,123.665625,0,0,102.75,118.125,0,26.39091,92,0,9.4164,42.392196,0,13.0438,28.045,8.832,13.3224,85.988,0,83.296,0,0,0,65.703,0,0,0,39.9,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,31.564,147.515625,10.29,20.0018,14.253199,348.975

11,02:30-02:45,686.779957,8.874,49.436556,0,0,29.062808,0,0,116.9545,39.51012,0,51.1407,39.8364,653.1525,19.985,1.03302,123.665625,0,0,102.75,118.125,0,26.39091,92,0,9.4164,42.392196,0,13.0438,28.045,8.832,13.3224,85.988,0,83.296,0,0,0,65.703,0,0,0,39.9,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,31.564,147.515625,10.29,20.0018,14.253199,348.975

12,02:45-03:00,686.779957,8.874,49.436556,0,0,29.062808,0,0,116.9545,39.51012,0,51.1407,39.8364,653.1525,19.985,1.03302,123.665625,0,0,102.75,118.125,0,26.39091,92,0,9.4164,42.392196,0,13.0438,28.045,8.832,13.3224,85.988,0,83.296,0,0,0,65.703,0,0,0,39.9,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,31.564,147.515625,10.29,20.0018,14.253199,348.975

13,03:00-03:15,686.779957,8.874,49.436556,0,0,29.062808,0,0,116.9545,39.51012,0,51.1407,39.8364,653.1525,19.985,1.03302,123.665625,0,0,102.75,118.125,0,26.39091,92,0,9.4164,42.392196,0,13.0438,28.045,8.832,12.1695,82.502,0,83.296,0,0,0,65.703,0,0,0,39.9,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,31.564,147.515625,10.29,20.0018,14.253199,348.975

14,03:15-03:30,686.779957,8.874,49.436556,0,0,29.062808,0,0,116.9545,39.51012,0,51.1407,39.8364,653.1525,19.985,1.03302,123.665625,0,0,102.75,118.125,0,26.39091,92,0,9.4164,42.392196,0,13.0438,28.045,8.832,12.1695,82.502,0,83.296,0,0,0,65.703,0,0,0,39.9,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,31.564,147.515625,10.29,20.0018,14.253199,348.975

15,03:30-03:45,686.779957,8.874,49.436556,0,0,29.062808,0,0,116.9545,39.51012,0,51.1407,39.8364,653.1525,19.985,1.03302,123.665625,0,0,102.75,118.125,0,26.39091,92,0,9.4164,42.392196,0,13.0438,28.045,8.832,12.1695,82.502,0,83.296,0,0,0,65.703,0,0,0,39.9,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.778,147.515625,10.29,20.0018,14.253199,348.975

16,03:45-04:00,686.779957,8.874,49.436556,0,0,29.062808,0,0,116.9545,39.51012,0,51.1407,39.8364,653.1525,19.985,1.03302,123.665625,0,0,102.75,118.125,0,26.39091,92,0,9.4164,42.392196,0,13.0438,28.045,8.832,12.1695,82.502,0,83.296,0,0,0,65.703,0,0,0,39.9,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.778,147.515625,10.29,20.0018,14.253199,348.975

17,04:00-04:15,686.779957,8.874,49.436556,0,0,29.062808,0,0,116.9545,39.51012,0,51.1407,39.8364,653.1525,19.985,1.03302,123.665625,0,0,102.75,118.125,0,26.39091,92,0,9.4164,42.392196,0,13.0438,28.045,8.832,12.1695,82.502,0,83.296,0,0,0,65.703,0,0,0,39.9,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,33.992,147.515625,10.29,20.0018,14.253199,348.975

18,04:15-04:30,686.779957,8.874,49.436556,0,0,29.062808,0,0,116.9545,39.51012,0,51.1407,39.8364,653.1525,19.985,1.03302,123.665625,0,0,102.75,118.125,0,26.39091,92,0,9.4164,42.392196,0,13.0438,28.045,8.832,12.1695,82.502,0,83.296,0,0,0,65.703,0,0,0,39.9,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,33.992,147.515625,10.29,20.0018,14.253199,348.975

19,04:30-04:45,686.779957,8.874,49.436556,0,0,29.062808,0,0,116.9545,39.51012,0,51.1407,39.8364,653.1525,19.985,1.03302,123.665625,0,0,102.75,118.125,0,26.39091,92,0,9.4164,42.392196,0,6.5208,28.045,8.832,12.1695,82.502,0,83.296,0,0,0,65.703,0,0,0,39.9,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,35.206,147.515625,10.29,20.0018,14.253199,348.975

20,04:45-05:00,686.779957,8.874,49.436556,0,0,29.062808,0,0,116.9545,39.51012,0,51.1407,39.8364,653.1525,19.985,1.03302,123.665625,0,0,102.75,118.125,0,26.39091,92,0,9.4164,42.392196,0,6.5208,28.045,11.04,12.1695,82.502,0,83.296,0,0,0,65.703,0,0,0,39.9,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,35.206,147.515625,10.29,20.0018,14.253199,348.975

21,05:00-05:15,686.779957,8.874,49.436556,0,0,19.35568,0,0,116.9545,39.51012,0,51.1407,39.8364,653.1525,19.985,1.03302,123.665625,15.12,0,102.75,118.125,0,26.39091,92,0,13.452,42.392196,0,6.5208,28.045,48.576,12.1695,82.502,0,83.296,0,0,0,65.703,0,0,0,39.9,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,36.42,147.515625,10.29,20.0018,14.253199,348.975

22,05:15-05:30,686.779957,8.874,49.436556,0,0,19.35568,0,0,116.9545,39.51012,0,51.1407,39.8364,653.1525,19.985,1.03302,123.665625,15.12,0,102.75,118.125,0,26.39091,92,0,32.2848,42.392196,0,6.5208,28.045,48.576,12.1695,82.502,0,83.296,0,0,0,65.703,0,0,0,39.9,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,36.42,147.515625,10.29,20.0018,14.253199,348.975

23,05:30-05:45,686.779957,8.874,49.436556,0,0,19.35568,0,0,116.9545,39.51012,0,51.1407,39.8364,653.1525,19.985,1.03302,123.665625,30.24,0,102.75,118.125,0,26.39091,92,0,32.2848,42.392196,0,6.5208,28.045,8.832,12.1695,82.502,0,83.296,0,0,0,65.703,0,0,0,39.9,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,36.42,147.515625,10.29,20.0018,14.253199,348.975

24,05:45-06:00,686.779957,8.874,49.436556,0,0,19.35568,0,0,116.9545,39.51012,0,51.1407,39.8364,653.1525,19.985,1.03302,123.665625,46.683,0,102.75,118.125,0,26.39091,92,0,32.2848,42.392196,0,6.5208,28.045,8.832,12.1695,82.502,0,83.296,0,0,0,65.703,0,0,0,39.9,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,36.42,147.515625,10.29,20.0018,14.253199,348.975

25,06:00-06:15,686.779957,8.874,49.436556,0,0,19.35568,0,0,116.9545,39.51012,0,51.1407,39.8364,653.1525,19.985,1.03302,123.665625,62.244,0,102.75,118.125,0,26.39091,92,0,32.2848,42.392196,0,6.5208,28.045,8.832,12.1695,82.502,0,83.296,0,0,0,65.16,0,0,0,39.9,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,36.42,147.515625,10.29,20.0018,14.253199,348.975

26,06:15-06:30,686.779957,8.874,49.436556,0,0,19.35568,0,0,116.9545,39.51012,0,51.1407,39.8364,653.1525,19.985,1.03302,123.665625,62.244,0,102.75,118.125,0,26.39091,92,0,10.7616,42.392196,0,6.5208,28.045,8.832,12.1695,82.502,0,83.296,0,0,0,65.16,0,0,0,39.9,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,36.42,147.515625,10.29,20.0018,14.253199,348.975

27,06:30-06:45,686.779957,8.874,49.436556,0,0,19.35568,0,0,116.9545,39.51012,0,51.1407,39.8364,653.1525,19.985,1.03302,123.665625,62.244,0,102.75,118.125,0,26.39091,92,0,9.4164,42.392196,0,6.5208,28.045,8.832,12.1695,82.502,0,83.296,0,0,0,65.16,0,0,0,39.9,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,38.241,147.515625,10.29,20.0018,14.253199,348.975

28,06:45-07:00,686.779957,8.874,49.436556,0,0,19.35568,0,0,116.9545,39.51012,0,51.1407,39.8364,653.1525,19.985,1.03302,123.665625,46.683,0,102.75,118.125,0,26.39091,92,0,9.4164,42.392196,0,6.5208,28.045,8.832,12.1695,82.502,0,83.296,0,0,0,65.16,0,0,0,39.9,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,38.241,147.515625,10.29,20.0018,14.253199,348.975

29,07:00-07:15,686.779957,8.874,49.436556,0,0,19.35568,0,0,116.9545,39.51012,0,51.1407,39.8364,653.1525,19.985,1.03302,123.665625,46.683,0,102.75,118.125,0,26.39091,92,0,9.4164,42.392196,0,6.5208,28.045,6.624,12.1695,82.502,0,83.296,0,0,0,65.16,0,0,0,38.85,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,38.241,147.515625,10.29,20.0018,14.253199,348.975

30,07:15-07:30,686.779957,8.874,49.436556,0,0,19.35568,0,0,116.9545,39.51012,0,51.1407,39.8364,653.1525,19.985,1.03302,123.665625,46.683,0,102.75,118.125,0,26.39091,92,0,9.4164,42.392196,0,6.5208,28.045,6.624,12.1695,82.502,0,83.296,0,0,0,65.16,0,0,0,38.85,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,38.241,147.515625,10.29,20.0018,14.253199,348.975

31,07:30-07:45,686.779957,8.874,49.436556,0,0,19.35568,0,0,116.9545,39.51012,0,51.1407,39.8364,653.1525,19.985,1.03302,123.665625,30.24,0,102.75,118.125,0,26.39091,92,0,9.4164,42.392196,0,6.5208,14.04936,11.04,12.1695,82.502,0,83.296,0,0,0,65.16,0,0,0,38.85,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,38.241,147.515625,10.29,20.0018,14.253199,348.975

32,07:45:08:00,686.779957,8.874,49.436556,0,0,19.35568,0,0,116.9545,39.51012,0,51.1407,39.8364,653.1525,19.985,1.03302,123.665625,30.24,0,102.75,118.125,0,26.39091,92,0,9.4164,42.392196,0,6.5208,0,11.04,12.1695,82.502,0,83.296,0,0,0,65.16,0,0,0,38.85,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,38.241,147.515625,10.29,20.0018,14.253199,348.975

33,08:00-08:15,686.779957,8.874,49.436556,0,0,19.35568,0,0,116.9545,39.51012,0,51.1407,39.8364,653.1525,19.985,1.03302,123.665625,15.12,0,102.75,118.125,0,26.39091,92,0,9.4164,42.392196,0,6.5208,0,14.352,12.1695,82.502,0,83.296,0,0,0,65.16,0,0,0,38.85,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,38.241,147.515625,10.29,20.0018,14.253199,348.975

34,08:15-08:30,686.779957,8.874,49.436556,0,0,19.35568,0,0,116.9545,39.51012,0,51.1407,39.8364,653.1525,19.985,1.03302,123.665625,12.915,0,102.75,118.125,0,26.39091,92,0,9.4164,42.392196,0,6.5208,0,48.576,12.1695,82.502,0,83.296,0,0,0,65.16,0,0,0,38.85,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,38.241,147.515625,10.29,20.0018,14.253199,348.975

35,08:30-08:45,686.779957,8.874,49.436556,0,0,19.35568,0,0,116.9545,39.51012,0,51.1407,39.8364,653.1525,19.985,1.03302,123.665625,0,0,102.75,118.125,0,26.39091,92,0,9.4164,42.392196,0,6.5208,0,48.576,12.1695,82.502,0,83.296,0,0,0,65.16,0,0,0,38.85,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,38.241,147.515625,10.29,20.0018,14.253199,348.975

36,08:45:09:00,686.779957,8.874,49.436556,0,0,19.35568,0,0,116.9545,39.51012,0,51.1407,39.8364,653.1525,19.985,1.03302,123.665625,0,0,102.75,118.125,0,26.39091,92,0,9.4164,42.392196,0,6.5208,0,13.248,12.1695,82.502,0,83.296,0,0,0,65.16,0,0,0,38.85,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,38.241,147.515625,10.29,20.0018,14.253199,348.975

37,09:00:09:15,686.779957,8.874,49.436556,0,0,19.35568,0,0,116.9545,39.51012,0,51.1407,39.8364,653.1525,19.985,1.03302,123.665625,0,0,102.75,118.125,0,26.39091,92,0,9.4164,42.392196,0,6.5208,0,11.04,12.1695,82.502,0,83.296,0,0,0,65.16,0,0,0,37.8,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,39.455,147.515625,10.29,20.0018,14.253199,348.975

38,09:15-09:30,686.779957,8.874,49.436556,0,0,19.35568,0,0,116.9545,39.51012,0,51.1407,39.8364,653.1525,19.985,1.03302,123.665625,0,0,102.75,118.125,0,26.39091,92,0,9.4164,42.392196,0,6.5208,0,11.04,12.1695,82.502,0,83.296,0,0,0,65.16,0,0,0,37.8,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,39.455,147.515625,10.29,20.0018,14.253199,348.975

39,09:30-09:45,686.779957,8.874,49.436556,0,0,19.35568,0,0,116.9545,39.51012,0,51.1407,39.8364,653.1525,19.985,1.03302,123.665625,0,0,102.75,118.125,0,26.39091,92,5.27868,9.4164,42.392196,0,6.5208,0,11.04,12.1695,82.502,0,83.296,0,0,0,65.16,0,0,0,37.8,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,39.455,147.515625,10.29,20.0018,14.253199,348.975

40,09:45-10:00,686.779957,8.874,49.436556,0,0,19.35568,0,0,116.9545,39.51012,0,51.1407,39.8364,653.1525,19.985,1.03302,123.665625,0,0,102.75,118.125,0,26.39091,92,10.55736,9.4164,42.392196,0,6.5208,0,11.04,12.1695,82.502,0,83.296,0,0,0,65.16,0,0,0,37.8,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,39.455,147.515625,10.29,20.0018,14.253199,348.975

41,10:00-10:15,686.779957,8.874,49.436556,0,0,19.35568,0,0,116.9545,39.51012,0,51.1407,39.8364,653.1525,19.985,1.03302,123.665625,0,0,102.75,118.125,0,26.39091,92,10.55736,9.4164,42.392196,0,6.5208,0,48.576,12.1695,82.502,0,83.296,0,0,0,65.16,0,0,0,37.8,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,42.49,147.515625,10.29,20.0018,14.253199,348.975

42,10:15-10:30,686.779957,8.874,49.436556,0,0,19.35568,0,0,116.9545,39.51012,0,51.1407,39.8364,653.1525,19.985,1.03302,123.665625,0,0,102.75,118.125,0,26.39091,92,10.55736,9.4164,42.392196,0,6.5208,0,48.576,12.1695,82.502,0,83.296,0,0,0,65.16,0,0,0,37.8,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,42.49,147.515625,10.29,20.0018,14.253199,348.975

43,10:30-10:45,686.779957,8.874,49.436556,0,0,19.35568,0,0,116.9545,39.51012,0,51.1407,39.8364,653.1525,19.985,1.03302,123.665625,0,0,102.75,118.125,0,26.39091,92,10.55736,32.2848,42.392196,0,6.5208,0,8.832,12.1695,83.664,0,83.296,0,0,0,65.16,0,0,0,37.8,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,42.49,147.515625,10.29,20.0018,14.253199,348.975

44,10:45-11:00,686.779957,8.874,49.436556,0,0,19.35568,0,0,116.9545,39.51012,0,51.1407,39.8364,653.1525,19.985,1.03302,123.665625,0,0,102.75,118.125,0,26.39091,92,10.55736,32.2848,42.392196,0,6.5208,0,8.832,12.1695,83.664,0,83.296,0,0,0,65.16,0,0,0,37.8,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,42.49,147.515625,10.29,20.0018,14.253199,348.975

45,11:00-11:15,686.779957,8.874,49.436556,0,0,19.35568,0,0,116.9545,39.51012,0,51.1407,39.8364,653.1525,19.985,1.03302,123.665625,0,0,102.75,118.125,0,26.39091,92,10.55736,32.2848,42.392196,0,6.5208,0,8.832,12.1695,83.664,0,83.296,0,0,0,65.16,0,0,0,36.75,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,42.49,147.515625,10.29,20.0018,14.253199,346.5

46,11:15-11:30,686.779957,8.874,49.436556,0,0,19.35568,0,0,132.58,39.51012,0,51.1407,39.8364,653.1525,19.985,1.03302,123.665625,0,0,102.75,118.125,0,26.39091,92,10.55736,32.2848,42.392196,0,6.5208,0,8.832,12.1695,83.664,0,83.296,0,0,0,65.16,0,0,0,36.75,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,42.49,147.515625,10.29,20.0018,14.253199,346.5

47,11:30-11:45,686.779957,8.874,49.436556,0,0,29.062808,0,0,132.58,39.51012,0,51.1407,39.8364,653.1525,19.985,1.03302,123.665625,0,0,102.75,118.125,0,26.39091,92,10.55736,9.4164,42.392196,0,6.5208,0,8.832,12.1695,83.664,0,83.296,0,0,0,65.16,0,0,0,36.75,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,42.49,147.515625,10.29,20.0018,14.253199,346.5

48,11:45-12:00,686.779957,8.874,49.436556,0,0,29.062808,0,0,132.58,39.51012,0,51.1407,39.8364,653.1525,19.985,1.03302,123.665625,0,0,102.75,118.125,0,26.39091,92,10.55736,9.4164,42.392196,0,6.5208,0,8.832,12.1695,83.664,0,83.296,0,0,0,65.16,0,0,0,36.75,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,42.49,147.515625,10.29,20.0018,14.253199,346.5

49,12:00-12:15,686.779957,8.874,49.436556,0,0,29.062808,0,0,132.58,39.51012,0,51.1407,39.8364,653.1525,19.985,1.05215,123.665625,0,0,102.75,118.125,0,26.39091,92,10.55736,9.4164,42.392196,0,6.5208,14.04936,8.832,12.1695,83.664,0,83.296,0,0,0,65.16,0,0,0,35.7,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,42.49,147.515625,10.29,20.0018,14.253199,346.5

50,12:15-12:30,686.779957,8.874,49.436556,0,0,29.062808,0,0,132.58,39.51012,0,51.1407,39.8364,653.1525,19.985,1.05215,123.665625,0,0,102.75,118.125,0,26.39091,92,10.55736,9.4164,42.392196,0,6.5208,28.09872,8.832,12.1695,83.664,0,83.296,0,0,0,65.16,0,0,0,35.7,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,42.49,147.515625,10.29,20.0018,14.253199,346.5

51,12:30-12:45,686.779957,8.874,49.436556,0,0,29.062808,0,0,132.58,39.51012,0,51.1407,39.8364,653.1525,19.985,1.05215,123.665625,0,0,102.75,118.125,0,26.39091,92,10.55736,9.4164,42.392196,0,6.5208,42.14808,8.832,12.1695,83.664,0,83.296,0,0,0,65.16,0,0,0,35.7,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,42.49,147.515625,10.29,20.0018,14.253199,346.5

52,12:45-13:00,686.779957,8.874,49.436556,0,0,29.062808,0,0,132.58,39.51012,0,51.1407,39.8364,653.1525,19.985,1.05215,123.665625,0,0,102.75,118.125,0,26.39091,92,10.55736,9.4164,42.392196,0,6.5208,42.14808,8.832,12.1695,83.664,0,83.296,0,0,0,65.16,0,0,0,35.7,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,42.49,147.515625,10.29,20.0018,14.253199,346.5

53,13:00-13:15,686.779957,8.874,49.436556,0,0,29.062808,0,0,132.58,39.51012,0,51.1407,39.8364,653.1525,19.985,1.05215,123.665625,0,0,102.75,118.125,0,26.39091,92,10.55736,9.4164,42.392196,0,13.0416,42.14808,13.248,12.1695,83.664,0,83.296,0,0,0,65.16,0,0,0,35.7,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,42.49,147.515625,10.29,20.0018,14.253199,346.5

54,13:15-13:30,686.779957,8.874,49.436556,0,0,29.062808,0,0,132.58,39.51012,0,51.1407,39.8364,653.1525,19.985,1.05215,123.665625,0,0,102.75,118.125,0,26.39091,92,10.55736,9.4164,42.392196,0,13.0416,42.14808,13.248,12.1695,83.664,0,83.296,0,0,0,65.16,0,0,0,35.7,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,42.49,147.515625,10.29,20.0018,14.253199,346.5

55,13:30-13:45,686.779957,8.874,49.436556,0,0,29.062808,0,0,132.58,39.51012,0,51.1407,39.8364,653.1525,19.985,1.05215,123.665625,0,0,102.75,118.125,0,26.39091,92,10.55736,10.7616,42.392196,0,13.0416,42.14808,8.832,12.1695,83.664,0,83.296,0,0,0,65.16,0,0,0,35.7,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,42.49,147.515625,11.172,20.0018,14.253199,346.5

