Block,Time,DADRI_CRF,BSIUL,NJPC,KOTESHWR,SEWA2,SINGRAULI_HYDRO,KISHANGANGA,KOLDAM,RAPPB,UNCHAHAR3,AURY_LF,AURY_CRF,DADRI_GF,TANAKPUR,AURY_RF,URI,DHAULIGNGA,ANTA_RF,URI2,RIHAND2,RIHAND3,JHAJJAR,UNCHAHAR1,UNCHAHAR4,PARBATI3,DULHASTI,DADRI_RF,ANTA_LF,TEHRI,TANDA2,DADRT2,DADRI_LF,NAPP,UNCHAHAR2,RIHAND1,CHAMERA2,RAMPUR,AURY_GF,ANTA_GF,CHAMERA3,SINGRAULI,SALAL,CHAMERA1,RAPPC,ANTA_CRF,FSTPP I & II,KUDGI,BRBCL,KHSTPP-II,TALA,SASAN,KHSTPP-I,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,0.000000,0.000000,147.526406,15.407749,0.000000,0.996451,0.000000,0.000000,0.000000,21.883880,0.000000,0.000000,0.000000,11.985830,0.000000,45.791491,35.296354,0.000000,30.768216,113.943375,119.287862,192.365355,16.313798,0.000000,0.000000,15.841047,0.000000,0.000000,38.649593,0.000000,443.145825,0.000000,37.911095,40.884378,88.743200,0.000000,0.000000,0.000000,0.000000,28.374230,134.378426,81.935246,41.149836,49.085504,0.000000,16.894004,55.95,12.723063,141.083264,26.941278,403.945542,31.031278,0,0,0,0,0

7,01:30-01:45,0.000000,0.000000,147.526406,15.407749,0.000000,0.996451,0.000000,0.000000,0.000000,21.883880,0.000000,0.000000,0.000000,11.985830,0.000000,45.791491,35.296354,0.000000,30.768216,113.943375,119.287862,192.365355,16.313798,0.000000,0.000000,15.841047,0.000000,0.000000,25.766395,0.000000,414.198179,0.000000,37.911095,40.884378,88.743200,0.000000,0.000000,0.000000,0.000000,0.000000,134.378426,81.935246,41.149836,49.085504,0.000000,16.894004,55.95,11.543650,141.083264,26.941278,403.945542,31.031278,0,0,0,0,0

8,01:45-02:00,0.000000,0.000000,147.526406,15.407749,0.000000,0.996451,0.000000,0.000000,0.000000,21.883880,0.000000,0.000000,0.000000,11.985830,0.000000,50.051165,35.296354,0.000000,30.768216,113.943375,119.287862,192.365355,16.313798,0.000000,0.000000,15.841047,0.000000,0.000000,25.766395,0.000000,385.269825,0.000000,37.911095,40.884378,88.743200,0.000000,0.000000,0.000000,0.000000,0.000000,134.378426,81.935246,41.149836,49.085504,0.000000,16.894004,54.98,12.797992,141.083264,26.941278,403.945542,31.031278,0,0,0,0,0

9,02:00-02:15,0.000000,0.000000,147.526406,15.407749,0.000000,0.996451,0.000000,0.000000,0.000000,21.883880,0.000000,0.000000,0.000000,11.985830,0.000000,50.051165,35.296354,0.000000,30.768216,113.943375,119.287862,192.365355,16.313798,0.000000,0.000000,15.841047,0.000000,0.000000,25.766395,0.000000,375.623825,0.000000,37.911095,40.884378,88.743200,0.000000,0.000000,0.000000,0.000000,28.374230,134.378426,81.935246,41.149836,49.085504,0.000000,16.894004,52.09,12.818464,141.083264,26.941278,403.945542,31.031278,0,0,0,0,0

10,02:15-02:30,0.000000,0.000000,147.526406,15.407749,0.000000,0.996451,0.000000,0.000000,0.000000,21.883880,0.000000,0.000000,0.000000,11.985830,0.000000,45.791491,35.296354,0.000000,30.768216,113.943375,119.287862,192.365355,16.313798,0.000000,0.000000,15.841047,0.000000,0.000000,25.766395,0.000000,356.610567,0.000000,37.911095,40.884378,88.743200,0.000000,0.000000,0.000000,0.000000,28.374230,134.378426,81.935246,41.149836,49.085504,0.000000,16.894004,51.12,12.737906,141.083264,26.941278,403.945542,31.031278,0,0,0,0,0

11,02:30-02:45,0.000000,0.000000,147.526406,15.407749,0.000000,0.996451,0.000000,0.000000,0.000000,21.883880,0.000000,0.000000,0.000000,11.985830,0.000000,45.791491,35.296354,0.000000,30.768216,113.943375,119.287862,192.365355,16.313798,0.000000,0.000000,15.841047,0.000000,0.000000,25.766395,0.000000,327.393825,0.000000,37.911095,40.884378,88.743200,0.000000,0.000000,0.000000,0.000000,28.374230,134.378426,81.935246,41.149836,49.085504,0.000000,16.894004,50.16,12.732071,141.083264,26.941278,403.945542,31.031278,0,0,0,0,0

12,02:45-03:00,0.000000,0.000000,147.526406,15.407749,0.000000,0.996451,0.000000,0.000000,0.000000,21.777774,0.000000,0.000000,0.000000,11.985830,0.000000,45.791491,35.296354,0.000000,30.768216,113.943375,119.287862,132.067367,16.246276,0.000000,0.000000,15.841047,0.000000,0.000000,25.766395,0.000000,279.163825,0.000000,37.911095,40.884378,88.743200,0.000000,0.000000,0.000000,0.000000,28.374230,134.378426,81.935246,41.149836,49.085504,0.000000,16.894004,49.19,14.469049,141.083264,26.941278,403.945542,31.031278,0,0,0,0,0

13,03:00-03:15,0.000000,0.000000,147.526406,7.608765,0.000000,0.996451,0.000000,0.000000,0.000000,17.826290,0.000000,0.000000,0.000000,11.368004,0.000000,45.791491,35.296354,0.000000,31.271676,113.943375,119.287862,120.984955,13.224280,0.000000,0.000000,15.841047,0.000000,0.000000,25.766395,0.000000,250.225825,0.000000,37.911095,40.884378,88.743200,0.000000,0.000000,0.000000,0.000000,28.374230,134.378426,79.581429,41.149836,49.085504,0.000000,16.894004,48.23,14.469049,141.083264,26.941278,403.945542,31.031278,0,0,0,0,0

14,03:15-03:30,0.000000,0.000000,147.526406,7.608765,0.000000,0.996451,0.000000,0.000000,0.000000,17.826290,0.000000,0.000000,0.000000,11.368004,0.000000,45.791491,35.296354,0.000000,31.271676,113.943375,119.287862,120.984955,13.224280,0.000000,0.000000,15.841047,0.000000,0.000000,25.766395,0.000000,211.641825,0.000000,37.911095,40.884378,88.743200,0.000000,0.000000,0.000000,0.000000,28.374230,134.378426,79.581429,41.149836,49.085504,0.000000,16.894004,48.23,12.907417,141.083264,26.941278,403.945542,31.031278,0,0,0,0,0

15,03:30-03:45,0.000000,0.000000,147.526406,7.608765,0.000000,0.996451,0.000000,0.000000,0.000000,17.826290,0.000000,0.000000,0.000000,11.368004,0.000000,50.051165,35.296354,0.000000,31.271676,113.943375,119.287862,120.984955,13.224280,0.000000,0.000000,15.841047,0.000000,0.000000,25.766395,0.000000,178.451000,0.000000,37.911095,40.884378,88.743200,0.000000,0.000000,0.000000,0.000000,28.374230,134.378426,79.581429,41.149836,49.085504,0.000000,16.089528,46.30,13.341022,141.083264,26.941278,403.945542,31.031278,0,0,0,0,0

16,03:45-04:00,0.000000,0.000000,147.526406,7.608765,0.000000,0.996451,0.000000,0.000000,0.000000,14.362894,0.000000,0.000000,0.000000,11.368004,0.000000,50.051165,35.296354,0.000000,31.271676,113.943375,119.287862,115.121148,11.284414,0.000000,0.000000,15.841047,0.000000,0.000000,12.457809,0.000000,178.451000,0.000000,37.911095,40.884378,88.743200,0.000000,0.000000,0.000000,0.000000,28.374230,134.378426,79.581429,41.149836,49.085504,0.000000,16.089528,46.30,12.807717,141.083264,26.941278,403.945542,31.031278,0,0,0,0,0

17,04:00-04:15,0.000000,0.000000,147.526406,7.608765,0.000000,0.996451,0.000000,0.000000,0.000000,14.362894,0.000000,0.000000,0.000000,11.368004,0.000000,45.791491,35.296354,0.000000,30.768216,113.943375,119.287862,115.121148,11.284414,0.000000,0.000000,15.841047,0.000000,0.000000,0.000000,0.000000,178.451000,0.000000,37.911095,40.884378,88.743200,0.000000,0.000000,0.000000,0.000000,28.374230,134.378426,79.581429,41.149836,49.085504,0.000000,16.089528,45.34,12.738212,141.083264,26.941278,403.945542,31.031278,0,0,0,0,0

18,04:15-04:30,0.000000,0.000000,147.526406,7.608765,0.000000,0.996451,0.000000,0.000000,0.000000,14.362894,0.000000,0.000000,0.000000,11.368004,0.000000,45.791491,35.296354,0.000000,30.768216,113.943375,119.287862,115.121148,11.284414,0.000000,0.000000,15.841047,0.000000,0.000000,0.000000,0.000000,178.451000,0.000000,37.911095,40.884378,88.743200,0.000000,0.000000,0.000000,0.000000,28.374230,134.378426,79.581429,41.149836,49.085504,0.000000,16.089528,45.34,12.786732,141.083264,26.941278,403.945542,31.031278,0,0,0,0,0

19,04:30-04:45,0.000000,0.000000,147.526406,7.608765,0.000000,0.996451,0.000000,0.000000,0.000000,14.362894,0.000000,0.000000,0.000000,11.368004,0.000000,45.791491,35.296354,0.000000,30.768216,113.943375,119.287862,115.121148,11.284414,0.000000,0.000000,15.841047,0.000000,0.000000,0.000000,0.000000,178.451000,0.000000,37.911095,40.884378,88.743200,0.000000,0.000000,0.000000,0.000000,28.374230,134.378426,79.581429,41.149836,49.085504,0.000000,16.089528,45.34,14.469049,141.083264,26.941278,403.945542,31.031278,0,0,0,0,0

20,04:45-05:00,0.000000,0.000000,147.526406,7.608765,0.000000,0.996451,0.000000,0.000000,0.000000,14.362894,0.000000,0.000000,0.000000,11.368004,0.000000,45.791491,35.296354,0.000000,30.768216,113.943375,119.287862,115.121148,11.284414,0.000000,0.000000,15.841047,0.000000,0.000000,0.000000,0.000000,178.451000,0.000000,37.911095,40.884378,88.743200,0.000000,0.000000,0.000000,0.000000,28.374230,134.378426,79.581429,41.149836,49.085504,0.000000,16.089528,45.34,14.469049,141.083264,26.941278,403.945542,31.031278,0,0,0,0,0

21,05:00-05:15,0.000000,0.000000,147.526406,7.608765,0.000000,0.996451,0.000000,0.000000,0.000000,14.362894,0.000000,0.000000,0.000000,11.368004,0.000000,45.791491,35.296354,0.000000,30.768216,113.943375,119.287862,115.121148,10.147592,0.000000,0.000000,15.841047,0.000000,0.000000,0.000000,0.000000,178.451000,0.000000,37.911095,29.677945,88.743200,0.000000,0.000000,0.000000,0.000000,28.374230,134.378426,79.581429,41.149836,49.085504,0.000000,16.089528,43.41,14.469049,141.083264,26.941278,403.945542,22.225349,0,0,0,0,0

22,05:15-05:30,0.000000,0.000000,147.526406,7.608765,0.000000,0.996451,0.000000,0.000000,0.000000,17.806516,0.000000,0.000000,0.000000,11.368004,0.000000,45.791491,35.296354,0.000000,30.768216,113.943375,119.287862,168.062354,12.443340,0.000000,0.000000,15.841047,0.000000,0.000000,0.000000,0.000000,252.918120,0.000000,37.911095,29.677945,88.743200,0.000000,0.000000,0.000000,0.000000,28.374230,134.378426,79.581429,41.149836,49.085504,0.000000,16.089528,43.41,14.469049,141.083264,26.941278,403.945542,22.225349,0,0,0,0,0

23,05:30-05:45,0.000000,0.000000,147.526406,7.608765,0.000000,0.996451,0.000000,0.000000,0.000000,19.828800,0.000000,0.000000,0.000000,11.368004,0.000000,45.791491,35.296354,0.000000,30.768216,113.943375,119.287862,239.442754,15.465335,0.000000,0.000000,15.841047,0.000000,0.000000,0.000000,0.000000,303.310850,0.000000,37.911095,29.677945,88.743200,0.000000,0.000000,0.000000,0.000000,28.374230,134.378426,79.581429,41.149836,49.085504,0.000000,16.089528,40.51,14.469049,141.083264,26.941278,403.945542,22.225349,0,0,0,0,0

24,05:45-06:00,0.000000,0.000000,147.526406,7.608765,0.000000,0.996451,0.000000,0.000000,0.000000,19.828800,0.000000,0.000000,0.000000,11.368004,0.000000,45.791491,35.296354,0.000000,30.768216,113.943375,119.287862,239.442754,15.465335,0.000000,0.000000,15.841047,0.000000,0.000000,0.000000,0.000000,303.310850,0.000000,37.911095,29.677945,88.743200,0.000000,0.000000,0.000000,0.000000,28.374230,134.378426,79.581429,41.149836,49.085504,0.000000,16.089528,37.62,14.469049,141.083264,26.941278,403.945542,22.225349,0,0,0,0,0

25,06:00-06:15,0.000000,0.000000,147.526406,7.608765,0.000000,0.996451,0.000000,0.000000,0.000000,24.651800,0.000000,0.000000,0.000000,11.368004,0.000000,45.791491,35.296354,0.000000,31.271676,113.943375,119.287862,239.442754,15.465335,0.000000,0.000000,15.841047,0.000000,0.000000,0.000000,0.000000,303.310850,0.000000,37.911095,29.677945,88.743200,0.000000,0.000000,0.000000,0.000000,28.374230,134.378426,79.581429,41.149836,49.085504,0.000000,16.089528,37.62,14.469049,141.083264,26.941278,403.945542,22.225349,0,0,0,0,0

26,06:15-06:30,0.000000,0.000000,147.526406,7.608765,0.000000,0.996451,0.000000,0.000000,0.000000,19.828800,0.000000,0.000000,0.000000,11.368004,0.000000,50.051165,35.296354,0.000000,31.271676,113.943375,119.287862,239.442754,15.465335,0.000000,0.000000,15.841047,0.000000,0.000000,0.000000,0.000000,303.310850,0.000000,37.911095,29.677945,88.743200,0.000000,0.000000,0.000000,0.000000,28.374230,134.378426,79.581429,41.149836,49.085504,0.000000,13.047373,38.58,14.469049,141.083264,26.941278,403.945542,22.225349,0,0,0,0,0

27,06:30-06:45,0.000000,0.000000,147.526406,7.608765,0.000000,0.996451,0.000000,0.000000,0.000000,19.828800,0.000000,0.000000,0.000000,11.368004,0.000000,50.051165,35.296354,0.000000,31.271676,113.943375,119.287862,239.442754,15.465335,0.000000,0.000000,15.841047,0.000000,0.000000,0.000000,0.000000,303.310850,0.000000,37.911095,29.677945,88.743200,0.000000,0.000000,0.000000,0.000000,28.374230,134.378426,79.581429,41.149836,49.085504,0.000000,13.047373,40.51,14.469049,93.055058,26.941278,403.945542,22.225349,0,0,0,0,0

28,06:45-07:00,0.000000,0.000000,147.526406,7.608765,0.000000,0.996451,0.000000,0.000000,0.000000,19.828800,0.000000,0.000000,0.000000,11.368004,0.000000,45.791491,35.296354,0.000000,31.271676,113.943375,119.287862,239.442754,15.465335,0.000000,0.000000,15.841047,0.000000,0.000000,0.000000,0.000000,303.310850,0.000000,37.911095,29.677945,88.743200,0.000000,0.000000,0.000000,0.000000,28.374230,134.378426,79.581429,41.149836,49.085504,0.000000,13.047373,39.55,14.469049,93.055058,26.941278,403.945542,22.225349,0,0,0,0,0

29,07:00-07:15,0.000000,0.000000,147.526406,7.608765,0.000000,0.996451,0.000000,0.000000,0.000000,13.326234,0.000000,0.000000,0.000000,11.368004,0.000000,45.791491,35.296354,0.000000,30.768216,113.943375,119.287862,147.168212,12.965192,0.000000,0.000000,15.841047,0.000000,0.000000,0.000000,0.000000,228.843730,0.000000,37.911095,29.677945,88.743200,0.000000,0.000000,0.000000,0.000000,28.374230,134.378426,79.581429,41.149836,49.085504,0.000000,13.047373,41.48,12.785197,93.055058,26.941278,403.945542,22.225349,0,0,0,0,0

30,07:15-07:30,0.000000,0.000000,147.526406,7.608765,0.000000,0.996451,0.000000,0.000000,0.000000,13.326234,0.000000,0.000000,0.000000,11.368004,0.000000,45.791491,35.296354,0.000000,30.768216,113.943375,119.287862,114.787400,11.306099,0.000000,0.000000,15.841047,0.000000,0.000000,0.000000,0.000000,178.451000,0.000000,37.911095,29.677945,88.743200,0.000000,0.000000,0.000000,0.000000,28.374230,134.378426,79.581429,41.149836,49.085504,0.000000,13.047373,43.41,12.758378,93.055058,26.941278,403.945542,22.225349,0,0,0,0,0

31,07:30-07:45,0.000000,0.000000,147.526406,7.608765,0.000000,0.996451,0.000000,0.000000,0.000000,13.770410,0.000000,0.000000,0.000000,11.368004,0.000000,45.791491,35.296354,0.000000,30.768216,113.943375,119.287862,114.787400,10.664364,0.000000,0.000000,15.841047,0.000000,0.000000,0.000000,0.000000,175.557200,0.000000,37.911095,19.067345,88.743200,0.000000,0.000000,0.000000,0.000000,28.374230,134.378426,79.581429,41.149836,49.085504,0.000000,8.569217,44.37,12.735859,77.715278,26.941278,403.945542,14.634140,0,0,0,0,0

32,07:45:08:00,0.000000,0.000000,147.526406,7.608765,0.000000,0.996451,0.000000,0.000000,0.000000,13.770410,0.000000,0.000000,0.000000,11.368004,0.000000,45.791491,35.296354,0.000000,30.768216,113.943375,119.287862,114.787400,11.015001,0.000000,0.000000,15.841047,0.000000,0.000000,0.000000,0.000000,175.557200,0.000000,37.911095,19.067345,88.743200,0.000000,0.000000,0.000000,0.000000,28.374230,134.378426,79.581429,41.149836,49.085504,0.000000,8.569217,44.37,12.765237,67.975458,26.941278,403.945542,14.634140,0,0,0,0,0

33,08:00-08:15,0.000000,0.000000,147.526406,7.608765,0.000000,0.996451,0.000000,0.000000,0.000000,13.770410,0.000000,0.000000,0.000000,11.368004,0.000000,45.791491,35.296354,0.000000,30.768216,113.943375,119.287862,114.787400,11.015001,0.000000,0.000000,15.841047,0.000000,0.000000,0.000000,0.000000,180.574628,0.000000,37.911095,13.504400,88.743200,0.000000,0.000000,0.000000,0.000000,28.374230,134.378426,79.581429,41.149836,49.085504,0.000000,5.269895,57.88,12.763803,47.265400,26.941278,403.945542,11.689589,0,0,0,0,0

34,08:15-08:30,0.000000,0.000000,147.526406,7.608765,0.000000,0.996451,0.000000,0.000000,0.000000,13.770410,0.000000,0.000000,0.000000,11.368004,0.000000,45.791491,35.296354,0.000000,30.768216,113.943375,119.287862,114.787400,11.022531,0.000000,0.000000,15.841047,0.000000,0.000000,0.000000,0.000000,180.574628,0.000000,37.911095,13.504400,88.743200,0.000000,0.000000,0.000000,0.000000,28.374230,134.378426,79.581429,41.149836,49.085504,0.000000,4.823000,57.88,12.758071,47.265400,26.941278,403.945542,10.610600,0,0,0,0,0

35,08:30-08:45,0.000000,0.000000,147.526406,7.608765,5.081528,0.996451,0.000000,0.000000,0.000000,13.770410,0.000000,0.000000,0.000000,11.368004,0.000000,45.791491,35.296354,0.000000,30.768216,113.943375,119.287862,114.787400,11.026297,0.000000,0.000000,15.841047,0.000000,0.000000,0.000000,0.000000,180.574628,0.000000,37.911095,13.504400,88.743200,0.000000,0.000000,0.000000,0.000000,28.374230,134.378426,79.581429,41.149836,49.085504,0.000000,4.823000,62.70,12.786221,47.265400,26.941278,403.945542,10.610600,0,0,0,0,0

36,08:45:09:00,0.000000,0.000000,147.526406,7.608765,10.163056,0.996451,0.000000,0.000000,0.000000,13.770410,0.000000,0.000000,0.000000,11.368004,0.000000,45.791491,35.296354,0.000000,30.768216,113.943375,119.287862,114.787400,10.784375,0.000000,0.000000,15.841047,0.000000,0.000000,0.000000,0.000000,180.574628,0.000000,37.911095,13.504400,88.743200,0.000000,0.000000,0.000000,0.000000,28.374230,134.378426,79.581429,41.149836,49.085504,0.000000,4.823000,62.70,12.764110,47.265400,26.941278,403.945542,10.610600,0,0,0,0,0

37,09:00:09:15,0.000000,0.000000,147.526406,7.608765,15.244585,0.996451,0.000000,0.000000,0.000000,13.859433,0.000000,0.000000,0.000000,11.368004,0.000000,45.791491,35.296354,0.000000,30.768216,113.943375,119.287862,114.787400,11.192912,0.000000,0.000000,15.841047,0.000000,0.000000,0.000000,0.000000,180.574628,0.000000,37.911095,13.504400,88.743200,0.000000,0.000000,0.000000,0.000000,28.374230,134.378426,79.581429,41.149836,49.085504,0.000000,4.823000,38.58,12.788677,47.265400,26.941278,403.945542,10.610600,0,0,0,0,0

38,09:15-09:30,0.000000,0.000000,147.526406,7.608765,15.244585,0.996451,0.000000,0.000000,0.000000,13.859433,0.000000,0.000000,0.000000,11.368004,0.000000,45.791491,35.296354,0.000000,30.768216,113.943375,119.287862,114.787400,11.192912,0.000000,0.000000,15.841047,0.000000,0.000000,0.000000,0.000000,180.574628,0.000000,37.911095,13.504400,88.743200,0.000000,0.000000,0.000000,0.000000,28.374230,134.378426,79.581429,41.149836,49.085504,0.000000,4.823000,43.41,12.754284,47.265400,26.941278,403.945542,10.610600,0,0,0,0,0

39,09:30-09:45,0.000000,0.000000,147.526406,7.608765,15.244585,0.996451,0.000000,0.000000,0.000000,13.859433,0.000000,0.000000,0.000000,11.368004,0.000000,45.791491,35.296354,0.000000,30.768216,113.943375,119.287862,114.787400,11.192912,0.000000,0.000000,15.841047,0.000000,0.000000,0.000000,0.000000,181.253132,0.000000,37.911095,24.115000,88.743200,0.000000,0.000000,0.000000,0.000000,28.374230,134.378426,79.581429,41.149836,49.085504,0.000000,6.596031,47.41,12.793796,72.345000,26.941278,403.945542,18.201809,0,0,0,0,0

40,09:45-10:00,0.000000,0.000000,147.526406,7.608765,15.244585,0.996451,0.000000,0.000000,0.000000,13.859433,0.000000,0.000000,0.000000,11.368004,0.000000,45.791491,35.296354,0.000000,30.768216,113.943375,119.287862,114.787400,11.192912,0.000000,0.000000,15.841047,0.000000,0.000000,0.000000,0.000000,181.223409,0.000000,37.911095,24.115000,88.743200,0.000000,0.000000,0.000000,0.000000,28.374230,134.378426,79.581429,41.149836,49.085504,0.000000,6.596031,49.18,12.785504,72.345000,26.941278,403.945542,18.201809,0,0,0,0,0

41,10:00-10:15,0.000000,0.000000,147.526406,7.608765,15.244585,0.996451,0.000000,0.000000,0.000000,13.859433,0.000000,0.000000,0.000000,11.368004,0.000000,45.791491,35.296354,0.000000,30.768216,113.943375,119.287862,115.121148,11.154010,0.000000,0.000000,15.841047,0.000000,0.000000,0.000000,0.000000,181.250754,0.000000,37.911095,24.115000,88.743200,0.000000,0.000000,0.000000,0.000000,28.374230,134.378426,79.581429,41.149836,49.085504,0.000000,6.596031,53.05,12.731252,72.345000,26.941278,401.514750,18.201809,0,0,0,0,0

42,10:15-10:30,0.000000,0.000000,147.526406,7.608765,15.244585,0.996451,0.000000,0.000000,0.000000,13.859433,0.000000,0.000000,0.000000,11.368004,0.000000,45.791491,35.296354,0.000000,30.768216,113.943375,119.287862,115.121148,11.154010,0.000000,0.000000,15.841047,0.000000,0.000000,0.000000,0.000000,181.221031,0.000000,37.911095,24.115000,88.743200,0.000000,0.000000,0.000000,0.000000,28.374230,134.378426,79.581429,41.149836,49.085504,0.000000,6.596031,57.88,12.775984,72.345000,26.941278,401.514750,18.201809,0,0,0,0,0

43,10:30-10:45,0.000000,0.000000,147.526406,7.608765,15.244585,0.996451,0.000000,0.000000,0.000000,13.859433,0.000000,0.000000,0.000000,11.368004,0.000000,45.791491,35.296354,0.000000,30.768216,113.943375,119.287862,115.121148,11.531513,0.000000,0.000000,15.841047,0.000000,0.000000,0.000000,0.000000,181.250754,0.000000,37.911095,24.115000,88.743200,0.000000,0.000000,0.000000,0.000000,28.374230,134.378426,79.581429,41.149836,49.085504,0.000000,6.596031,62.70,12.763087,72.345000,26.941278,401.514750,18.201809,0,0,0,0,0

44,10:45-11:00,0.000000,0.000000,147.526406,7.608765,15.244585,0.996451,0.000000,0.000000,0.000000,13.859433,0.000000,0.000000,0.000000,11.368004,0.000000,50.051165,35.296354,0.000000,30.768216,113.943375,119.287862,115.121148,11.531513,0.000000,0.000000,15.841047,0.000000,0.000000,0.000000,0.000000,181.221031,0.000000,37.911095,24.115000,88.743200,0.000000,0.000000,0.000000,0.000000,28.374230,134.378426,79.581429,41.149836,49.085504,0.000000,6.596031,62.70,12.791748,72.345000,26.941278,401.514750,18.201809,0,0,0,0,0

45,11:00-11:15,0.000000,0.000000,147.526406,7.608765,15.244585,0.996451,0.000000,0.000000,0.000000,13.872299,0.000000,0.000000,0.000000,11.368004,0.000000,50.051165,35.296354,0.000000,30.768216,113.943375,119.287862,115.121148,11.538747,0.000000,0.000000,15.841047,0.000000,0.000000,0.000000,0.000000,181.250754,0.000000,37.911095,24.115000,88.743200,0.000000,0.000000,0.000000,0.000000,28.374230,134.378426,79.581429,41.149836,49.085504,0.000000,6.596031,67.52,12.814575,72.345000,26.941278,401.514750,18.201809,0,0,0,0,0

46,11:15-11:30,0.000000,0.000000,147.526406,7.608765,15.244585,0.996451,0.000000,0.000000,0.000000,13.872299,0.000000,0.000000,0.000000,11.368004,0.000000,45.791491,35.296354,0.000000,30.768216,113.943375,119.287862,115.121148,11.546391,0.000000,0.000000,15.841047,0.000000,0.000000,0.000000,0.000000,181.221031,0.000000,37.911095,24.115000,88.743200,0.000000,0.000000,0.000000,0.000000,28.374230,134.378426,79.581429,41.149836,49.085504,0.000000,6.596031,67.52,12.807409,72.345000,26.941278,401.514750,18.201809,0,0,0,0,0

