Block,Time,UNCHAHAR4,UNCHAHAR1,URI,RIHAND1,SINGRAULI_HYDRO,BSIUL,DADRI_GF,ANTA_GF,CHAMERA2,UNCHAHAR3,NAPP,CHAMERA3,KOLDAM,PARBATI3,SEWA2,RIHAND3,RIHAND2,SALAL,DADRI_LF,AURY_CRF,CHAMERA1,RAMPUR,RAPPC,ANTA_LF,TEHRI,DHAULIGNGA,TANDA2,AURY_LF,DADRI_RF,UNCHAHAR2,KISHANGANGA,RAPPB,AURY_GF,SINGRAULI,KHSTPP-II,DULHASTI,NJPC,BRBCL,KOTESHWR,KHSTPP-I,TALA,SASAN,ANTA_RF,FSTPP I & II,DADRI_CRF,JHAJJAR,DADRT2,TANAKPUR,ANTA_CRF,URI2,AURY_RF,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
7,01:30-01:45,0.000000,8.803719,33.043272,88.826000,0.646451,12.591665,0.000000,0.000000,0.000000,21.047514,41.349275,0.000000,0.000000,0.000000,15.258808,119.399161,114.049688,12.341021,0.000000,0.000000,0.000000,0.000000,51.704263,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,33.572752,0.000000,0.000000,0.000000,134.503805,140.934807,0.000000,0.000000,16.317770,8.091856,44.407593,0.000000,336.935362,0.000000,7.995692,0.000000,292.546500,386.200000,0.000000,0.000000,31.430733,0.000000,0,0,0,0,0

8,01:45-02:00,0.000000,8.803719,33.043272,88.826000,0.646451,12.591665,0.000000,0.000000,0.000000,21.047514,41.349275,0.000000,0.000000,0.000000,15.258808,119.399161,114.049688,2.243822,0.000000,0.000000,0.000000,0.000000,51.704263,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,33.572752,0.000000,0.000000,0.000000,134.503805,140.934807,0.000000,0.000000,14.015329,8.091856,44.407593,0.000000,336.935362,0.000000,7.995692,0.000000,292.546500,386.200000,0.000000,0.000000,31.430733,0.000000,0,0,0,0,0

9,02:00-02:15,0.000000,8.803719,33.043272,88.826000,0.646451,18.887497,0.000000,0.000000,0.000000,21.047514,41.349275,0.000000,0.000000,0.000000,15.258808,119.399161,114.049688,2.243822,0.000000,0.000000,0.000000,0.000000,51.704263,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,33.572752,0.000000,0.000000,0.000000,134.503805,140.934807,15.910332,0.000000,14.492235,8.091856,44.407593,0.000000,336.935362,0.000000,7.995692,0.000000,292.546500,386.200000,0.000000,0.000000,19.481859,0.000000,0,0,0,0,0

10,02:15-02:30,0.000000,8.803719,33.043272,88.826000,0.646451,18.887497,0.000000,0.000000,0.000000,21.047514,41.349275,0.000000,0.000000,0.000000,15.258808,119.399161,114.049688,2.243822,0.000000,0.000000,0.000000,0.000000,51.704263,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,33.572752,0.000000,0.000000,0.000000,134.503805,140.934807,15.910332,0.000000,15.889976,8.091856,44.407593,0.000000,336.935362,0.000000,7.995692,0.000000,273.236500,386.200000,0.000000,0.000000,19.481859,0.000000,0,0,0,0,0

11,02:30-02:45,0.000000,8.803719,39.438744,88.826000,0.646451,18.887497,0.000000,0.000000,0.000000,21.047514,41.349275,0.000000,0.000000,0.000000,15.258808,119.399161,114.049688,12.341021,0.000000,0.000000,0.000000,0.000000,51.704263,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,33.572752,0.000000,0.000000,0.000000,128.170125,140.934807,15.910332,0.000000,16.379791,8.091856,44.407593,0.000000,336.935362,0.000000,7.995692,0.000000,271.305500,373.648500,0.000000,0.000000,19.481859,0.000000,0,0,0,0,0

12,02:45-03:00,0.000000,8.803719,39.438744,88.826000,0.646451,12.591665,0.000000,0.000000,0.000000,21.047514,41.349275,0.000000,0.000000,0.000000,15.258808,119.399161,114.049688,12.341021,0.000000,0.000000,0.000000,0.000000,51.704263,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,33.572752,0.000000,0.000000,0.000000,128.170125,140.934807,15.910332,0.000000,18.289532,8.091856,44.407593,0.000000,336.935362,0.000000,7.995692,0.000000,271.305500,373.648500,0.000000,0.000000,19.481859,0.000000,0,0,0,0,0

13,03:00-03:15,0.000000,8.803719,33.043272,88.826000,0.646451,12.591665,0.000000,0.000000,0.000000,21.047514,41.349275,0.000000,0.000000,0.000000,15.258808,119.399161,114.049688,12.341021,0.000000,0.000000,0.000000,0.000000,51.704263,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,33.572752,0.000000,0.000000,0.000000,128.170125,140.934807,15.910332,0.000000,19.148145,8.091856,44.407593,0.000000,336.935362,0.000000,7.995692,0.000000,271.305500,373.648500,0.000000,0.000000,31.430733,0.000000,0,0,0,0,0

14,03:15-03:30,0.000000,8.803719,33.043272,88.826000,0.646451,12.591665,0.000000,0.000000,0.000000,21.047514,41.349275,0.000000,0.000000,0.000000,15.258808,119.399161,114.049688,12.341021,0.000000,0.000000,0.000000,0.000000,51.704263,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,33.572752,0.000000,0.000000,0.000000,128.170125,140.934807,15.910332,0.000000,17.503732,8.091856,44.407593,0.000000,336.935362,0.000000,7.995692,0.000000,271.305500,371.717500,0.000000,0.000000,31.430733,0.000000,0,0,0,0,0

15,03:30-03:45,0.000000,8.803719,33.043272,88.826000,0.646451,12.591665,0.000000,0.000000,0.000000,21.047514,41.349275,0.000000,0.000000,0.000000,15.258808,119.399161,114.049688,12.341021,0.000000,0.000000,0.000000,0.000000,51.704263,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,33.572752,0.000000,0.000000,0.000000,128.170125,140.934807,15.910332,0.000000,19.010992,8.091856,44.407593,0.000000,336.935362,0.000000,7.995692,0.000000,271.305500,376.545000,0.000000,0.000000,31.430733,0.000000,0,0,0,0,0

16,03:45-04:00,0.000000,8.803719,33.043272,88.826000,0.646451,12.591665,0.000000,0.000000,0.000000,21.047514,41.349275,0.000000,0.000000,0.000000,15.258808,119.399161,114.049688,12.341021,0.000000,0.000000,0.000000,0.000000,51.704263,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,33.572752,0.000000,0.000000,0.000000,128.170125,140.934807,15.910332,0.000000,17.838846,8.091856,44.407593,0.000000,336.935362,0.000000,7.995692,0.000000,271.305500,376.545000,0.000000,0.000000,31.430733,0.000000,0,0,0,0,0

17,04:00-04:15,0.000000,8.803719,33.043272,88.826000,0.646451,12.591665,0.000000,0.000000,0.000000,21.047514,41.349275,0.000000,0.000000,0.000000,15.258808,119.399161,114.049688,12.341021,0.000000,0.000000,0.000000,0.000000,51.704263,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,33.572752,0.000000,0.000000,0.000000,128.170125,140.934807,15.910332,0.000000,19.310005,8.091856,44.407593,0.000000,336.935362,0.000000,7.995692,0.000000,269.374500,362.062500,0.000000,0.000000,31.430733,0.000000,0,0,0,0,0

18,04:15-04:30,0.000000,8.803719,33.043272,88.826000,0.646451,12.591665,0.000000,0.000000,0.000000,21.047514,41.349275,0.000000,0.000000,0.000000,15.258808,119.399161,114.049688,12.341021,0.000000,0.000000,0.000000,0.000000,51.704263,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,33.572752,0.000000,0.000000,0.000000,128.170125,140.934807,15.910332,0.000000,19.310005,8.091856,44.407593,0.000000,336.935362,0.000000,7.995692,0.000000,271.633770,376.545000,0.000000,0.000000,31.430733,0.000000,0,0,0,0,0

19,04:30-04:45,0.000000,8.803719,33.043272,88.826000,0.646451,12.591665,0.000000,0.000000,0.000000,21.047514,41.349275,0.000000,0.000000,0.000000,15.258808,119.399161,114.049688,12.341021,0.000000,0.000000,13.564657,0.000000,51.704263,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.927642,0.000000,0.000000,0.000000,128.170125,140.934807,15.910332,18.286570,19.310005,8.091856,44.407593,0.000000,336.935362,0.000000,8.932613,0.000000,264.547000,376.545000,0.000000,0.000000,29.872184,0.000000,0,0,0,0,0

20,04:45-05:00,0.000000,8.803719,33.043272,88.826000,0.646451,12.591665,0.000000,0.000000,0.000000,21.047514,41.349275,0.000000,0.000000,0.000000,15.258808,119.399161,114.049688,12.341021,0.000000,0.000000,13.564657,0.000000,51.704263,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.927642,0.000000,0.000000,0.000000,128.170125,140.934807,15.910332,36.573140,19.310005,8.091856,44.407593,0.000000,336.935362,0.000000,8.932613,0.000000,269.374500,381.372500,0.000000,0.000000,29.872184,0.000000,0,0,0,0,0

21,05:00-05:15,0.000000,10.533605,39.438744,88.826000,0.646451,12.591665,0.000000,0.000000,0.000000,24.547162,41.349275,0.000000,0.000000,0.000000,15.258808,119.399161,114.049688,24.682042,0.000000,0.000000,27.129314,0.000000,51.704263,0.000000,11.374556,0.000000,0.000000,0.000000,0.000000,40.927642,0.000000,0.000000,0.000000,128.170125,140.934807,15.910332,58.517024,19.310005,8.091856,44.407593,0.000000,336.935362,0.000000,8.932613,0.000000,273.646838,381.372500,0.000000,0.000000,29.872184,0.000000,0,0,0,0,0

22,05:15-05:30,0.000000,10.533605,39.438744,88.826000,0.646451,12.591665,0.000000,0.000000,3.217529,25.479642,41.349275,9.343955,0.000000,0.000000,15.258808,119.399161,114.049688,24.682042,0.000000,0.000000,27.129314,0.000000,51.704263,0.000000,11.374556,0.000000,0.000000,0.000000,0.000000,40.927642,0.000000,0.000000,0.000000,128.170125,140.934807,15.910332,58.517024,19.310005,8.091856,44.407593,0.000000,336.935362,0.000000,8.932613,0.000000,321.921838,429.647500,0.000000,0.000000,29.872184,0.000000,0,0,0,0,0

23,05:30-05:45,0.000000,10.533605,33.043272,88.826000,0.646451,12.591665,0.000000,0.000000,12.715674,25.479642,41.349275,18.687909,0.000000,0.000000,15.258808,119.399161,114.049688,24.682042,0.000000,0.000000,27.129314,0.000000,51.704263,0.000000,11.374556,0.000000,0.000000,0.000000,0.000000,40.927642,0.000000,0.000000,0.000000,128.170125,140.934807,15.910332,90.335656,19.310005,8.091856,44.407593,0.000000,336.935362,0.000000,8.932613,0.000000,370.196838,482.750000,0.000000,0.000000,29.872184,0.000000,0,0,0,0,0

24,05:45-06:00,0.000000,10.533605,33.043272,88.826000,0.646451,6.295832,0.000000,0.000000,12.715674,25.479642,41.349275,18.687909,0.000000,0.000000,15.258808,119.399161,114.049688,24.682042,0.000000,0.000000,40.693971,0.000000,51.704263,0.000000,35.948462,0.000000,0.000000,0.000000,0.000000,40.927642,0.000000,0.000000,0.000000,128.170125,140.934807,15.910332,90.335656,19.310005,8.091856,44.407593,0.000000,336.935362,0.000000,8.932613,0.000000,394.334338,531.025000,0.000000,0.000000,29.872184,0.000000,0,0,0,0,0

25,06:00-06:15,0.000000,10.533605,33.043272,88.826000,0.646451,6.295832,0.000000,0.000000,25.431347,25.479642,41.349275,18.687909,0.000000,0.000000,15.258808,119.399161,114.049688,24.682042,0.000000,0.000000,40.693971,0.000000,51.704263,0.000000,47.931282,8.820843,0.000000,0.000000,0.000000,40.927642,0.000000,0.000000,0.000000,128.170125,140.934807,15.910332,90.335656,19.310005,17.135694,44.407593,0.000000,336.935362,0.000000,8.932613,0.000000,331.576838,555.162500,0.000000,0.000000,28.573393,0.000000,0,0,0,0,0

26,06:15-06:30,0.000000,10.533605,33.043272,88.826000,0.646451,18.887497,0.000000,0.000000,38.147021,25.479642,41.349275,28.060141,0.000000,0.000000,15.258808,119.399161,114.049688,76.637740,0.000000,0.000000,40.693971,0.000000,51.704263,0.000000,47.931282,17.641686,0.000000,0.000000,0.000000,40.927642,0.000000,0.000000,0.000000,128.170125,140.934807,15.910332,90.335656,19.310005,25.703541,44.407593,0.000000,336.935362,0.000000,8.932613,0.000000,363.471042,581.133967,0.000000,0.000000,28.573393,0.000000,0,0,0,0,0

27,06:30-06:45,0.000000,10.533605,33.043272,88.826000,0.646451,18.887497,0.000000,0.000000,38.147021,25.479642,41.349275,28.060141,0.000000,0.000000,15.258808,119.399161,114.049688,76.637740,0.000000,0.000000,40.693971,0.000000,51.704263,0.000000,47.931282,26.462528,0.000000,0.000000,0.000000,40.927642,0.000000,0.000000,0.000000,128.170125,140.934807,15.910332,90.335656,19.310005,25.703541,44.407593,0.000000,336.935362,0.000000,8.932613,0.000000,426.195838,555.162500,0.000000,0.000000,28.573393,0.000000,0,0,0,0,0

28,06:45-07:00,0.000000,9.721523,33.043272,88.826000,0.646451,18.887497,0.000000,0.000000,38.147021,22.734628,41.349275,28.060141,0.000000,0.000000,15.258808,119.399161,114.049688,76.637740,0.000000,0.000000,40.693971,0.000000,51.704263,0.000000,47.931282,26.462528,0.000000,0.000000,0.000000,40.927642,0.000000,0.000000,0.000000,128.170125,140.934807,15.910332,90.335656,19.310005,25.703541,44.407593,0.000000,336.935362,0.000000,8.932613,0.000000,422.333838,559.322840,0.000000,0.000000,28.573393,0.000000,0,0,0,0,0

29,07:00-07:15,0.000000,9.721523,33.043272,88.826000,0.646451,18.887497,0.000000,0.000000,38.147021,22.734628,41.349275,28.060141,0.000000,0.000000,15.258808,119.399161,114.049688,76.637740,0.000000,0.000000,40.693971,0.000000,51.704263,0.000000,47.931282,26.462528,0.000000,0.000000,0.000000,40.927642,0.000000,0.000000,0.000000,128.170125,140.934807,15.910332,90.335656,19.310005,25.703541,44.407593,0.000000,336.935362,0.000000,8.932613,0.000000,422.333838,559.322840,0.000000,0.000000,29.872184,0.000000,0,0,0,0,0

30,07:15-07:30,0.000000,9.721523,33.043272,88.826000,0.646451,18.887497,0.000000,0.000000,38.147021,22.734628,41.349275,28.060141,0.000000,0.000000,15.258808,119.399161,114.049688,12.341021,0.000000,0.000000,40.693971,0.000000,51.704263,0.000000,47.931282,26.462528,0.000000,0.000000,0.000000,40.927642,0.000000,0.000000,0.000000,128.170125,140.934807,15.910332,90.335656,19.310005,25.703541,44.407593,0.000000,336.935362,0.000000,8.932613,0.000000,422.333838,559.322840,0.000000,0.000000,29.872184,0.000000,0,0,0,0,0

31,07:30-07:45,0.000000,9.721523,39.438744,88.826000,0.646451,18.887497,0.000000,0.000000,38.147021,22.734628,41.349275,28.060141,0.000000,0.000000,15.258808,119.399161,114.049688,12.341021,0.000000,0.000000,40.693971,0.000000,51.704263,0.000000,47.931282,26.462528,0.000000,0.000000,0.000000,40.927642,0.000000,0.000000,0.000000,123.101250,142.180399,15.910332,90.335656,19.310005,25.703541,44.797624,0.000000,336.935362,0.000000,8.932613,0.000000,405.157592,585.294307,0.000000,0.000000,29.872184,0.000000,0,0,0,0,0

32,07:45:08:00,0.000000,10.533605,39.438744,88.826000,0.646451,0.000000,0.000000,0.000000,38.147021,25.479642,41.349275,18.687909,0.000000,0.000000,15.258808,119.399161,114.049688,12.341021,0.000000,0.000000,40.693971,0.000000,51.704263,0.000000,47.931282,17.641686,0.000000,0.000000,0.000000,40.927642,0.000000,0.000000,0.000000,118.032375,142.180399,15.910332,90.335656,19.310005,17.135694,44.798312,0.000000,336.935362,0.000000,8.932613,0.000000,426.195838,599.776807,0.000000,0.000000,29.872184,0.000000,0,0,0,0,0

33,08:00-08:15,0.000000,10.533605,33.043272,88.826000,0.646451,0.000000,0.000000,0.000000,38.147021,25.479642,41.349275,18.687909,0.000000,0.000000,15.258808,119.399161,114.049688,12.341021,0.000000,0.000000,27.129314,0.000000,51.704263,0.000000,47.931282,8.820843,0.000000,0.000000,0.000000,40.927642,0.000000,0.000000,0.000000,112.963500,142.180399,15.910332,58.517024,19.310005,8.091856,44.798312,0.000000,336.935362,0.000000,8.932613,0.000000,426.195838,585.294307,0.000000,0.000000,29.872184,0.000000,0,0,0,0,0

34,08:15-08:30,0.000000,10.533605,33.043272,88.826000,0.646451,0.000000,0.000000,0.000000,25.431347,25.479642,41.349275,18.687909,0.000000,0.000000,15.258808,119.399161,114.049688,12.341021,0.000000,0.000000,13.564657,0.000000,51.704263,0.000000,47.931282,8.800436,0.000000,0.000000,0.000000,40.927642,0.000000,0.000000,0.000000,110.067000,142.180399,15.910332,58.517024,19.310005,8.091856,44.798312,0.000000,336.935362,0.000000,8.932613,0.000000,426.195838,585.294307,0.000000,0.000000,29.872184,0.000000,0,0,0,0,0

35,08:30-08:45,0.000000,10.533605,33.043272,88.826000,0.646451,0.000000,0.000000,0.000000,12.715674,25.479642,41.349275,18.687909,0.000000,0.000000,15.258808,119.399161,114.049688,12.341021,0.000000,0.000000,13.564657,0.000000,51.704263,0.000000,35.948462,8.800436,0.000000,0.000000,0.000000,40.927642,0.000000,0.000000,0.000000,110.067000,142.180399,15.910332,36.573140,19.310005,8.091856,44.798312,0.000000,336.935362,0.000000,8.932613,0.000000,426.195838,585.294307,0.000000,0.000000,29.872184,0.000000,0,0,0,0,0

36,08:45:09:00,0.000000,10.533605,33.043272,88.826000,0.646451,0.000000,0.000000,0.000000,12.715674,25.479642,41.349275,18.687909,0.000000,0.000000,15.258808,119.399161,114.049688,12.341021,0.000000,0.000000,13.564657,0.000000,51.704263,0.000000,35.948462,0.000000,0.000000,0.000000,0.000000,40.927642,0.000000,0.000000,0.000000,110.067000,142.180399,15.910332,18.286570,19.310005,8.091856,44.798312,0.000000,336.935362,0.000000,8.932613,0.000000,426.195838,585.294307,0.000000,0.000000,29.872184,0.000000,0,0,0,0,0

37,09:00:09:15,0.000000,10.533605,33.043272,88.826000,0.646451,6.295832,0.000000,0.000000,12.715674,25.479642,41.349275,9.343955,0.000000,0.000000,15.258808,119.399161,114.049688,12.341021,0.000000,0.000000,13.564657,0.000000,51.704263,0.000000,35.948462,0.000000,0.000000,0.000000,0.000000,40.927642,0.000000,0.000000,0.000000,110.067000,142.180399,15.910332,0.000000,19.310005,8.091856,44.798312,0.000000,336.935362,0.000000,8.932613,0.000000,417.506338,585.294307,0.000000,0.000000,29.872184,0.000000,0,0,0,0,0

38,09:15-09:30,0.000000,10.533605,33.043272,88.826000,0.646451,6.295832,0.000000,0.000000,12.715674,25.479642,41.349275,9.343955,0.000000,0.000000,15.258808,119.399161,114.049688,12.341021,0.000000,0.000000,13.564657,0.000000,51.704263,0.000000,22.749111,0.000000,0.000000,0.000000,0.000000,40.927642,0.000000,0.000000,0.000000,110.067000,142.180399,15.910332,0.000000,19.310005,8.091856,44.798312,0.000000,336.935362,0.000000,8.932613,0.000000,417.506338,585.294307,0.000000,0.000000,29.872184,0.000000,0,0,0,0,0

39,09:30-09:45,0.000000,10.533605,33.043272,88.826000,0.646451,6.295832,0.000000,0.000000,12.715674,25.479642,41.349275,0.000000,0.000000,0.000000,15.258808,119.399161,114.049688,12.341021,0.000000,0.000000,13.564657,0.000000,51.704263,0.000000,22.749111,0.000000,0.000000,0.000000,0.000000,40.927642,0.000000,0.000000,0.000000,110.067000,142.180399,15.910332,0.000000,19.310005,8.091856,44.798312,0.000000,336.935362,0.000000,8.932613,0.000000,417.506338,559.322840,0.000000,0.000000,29.872184,0.000000,0,0,0,0,0

40,09:45-10:00,0.000000,10.533605,33.043272,88.826000,0.646451,6.295832,0.000000,0.000000,12.715674,25.479642,41.349275,0.000000,0.000000,0.000000,15.258808,119.399161,114.049688,12.341021,0.000000,0.000000,13.564657,0.000000,51.704263,0.000000,11.982820,0.000000,0.000000,0.000000,0.000000,40.927642,0.000000,0.000000,0.000000,110.067000,142.180399,15.910332,0.000000,19.310005,8.091856,44.798312,0.000000,336.935362,0.000000,8.932613,0.000000,406.885838,559.322840,0.000000,0.000000,29.872184,0.000000,0,0,0,0,0

41,10:00-10:15,0.000000,10.533605,39.438744,88.826000,0.646451,12.591665,0.000000,0.000000,12.715674,25.479642,41.349275,0.000000,0.000000,0.000000,15.258808,119.399161,114.049688,12.341021,0.000000,0.000000,0.000000,0.000000,51.704263,0.000000,11.982820,0.000000,0.000000,0.000000,0.000000,40.927642,0.000000,0.000000,0.000000,110.067000,142.180399,15.910332,0.000000,19.310005,8.091856,44.798312,0.000000,336.935362,0.000000,8.932613,0.000000,406.885838,559.322840,0.000000,0.000000,28.573393,0.000000,0,0,0,0,0

42,10:15-10:30,0.000000,10.533605,39.438744,88.826000,0.646451,12.591665,0.000000,0.000000,12.715674,25.479642,41.349275,0.000000,0.000000,0.000000,15.258808,119.399161,114.049688,12.341021,0.000000,0.000000,0.000000,0.000000,51.704263,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.927642,0.000000,0.000000,0.000000,110.067000,142.180399,15.910332,0.000000,19.310005,8.091856,44.798312,0.000000,336.935362,0.000000,8.932613,0.000000,406.885838,511.047840,0.000000,0.000000,28.573393,0.000000,0,0,0,0,0

43,10:30-10:45,0.000000,10.533605,34.109184,88.826000,0.646451,12.591665,0.000000,0.000000,12.715674,25.479642,41.349275,0.000000,0.000000,0.000000,15.258808,119.399161,114.049688,24.682042,0.000000,0.000000,0.000000,0.000000,51.704263,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.927642,0.000000,0.000000,0.000000,110.067000,142.180399,15.910332,0.000000,19.186769,8.091856,44.798312,0.000000,336.935362,0.000000,8.932613,0.000000,406.885838,511.047840,6.431389,0.000000,28.573393,0.000000,0,0,0,0,0

44,10:45-11:00,0.000000,10.533605,34.109184,88.826000,0.646451,12.591665,0.000000,0.000000,12.715674,25.479642,41.349275,0.000000,0.000000,0.000000,15.258808,119.399161,114.049688,24.682042,0.000000,0.000000,0.000000,0.000000,51.704263,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.927642,0.000000,0.000000,0.000000,110.067000,142.180399,15.910332,0.000000,19.310005,8.091856,44.798312,0.000000,336.935362,0.000000,8.932613,0.000000,406.885838,511.047840,6.431389,0.000000,28.573393,0.000000,0,0,0,0,0

45,11:00-11:15,0.000000,10.533605,34.109184,88.826000,0.646451,12.591665,0.000000,0.000000,12.715674,25.479642,41.349275,0.000000,0.000000,0.000000,15.258808,119.399161,114.049688,24.682042,0.000000,0.000000,0.000000,0.000000,51.704263,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.927642,0.000000,0.000000,0.000000,110.067000,142.180399,15.910332,0.000000,17.259581,8.091856,44.798312,0.000000,336.935362,0.000000,8.932613,0.000000,406.885838,462.772840,6.431389,0.000000,28.573393,0.000000,0,0,0,0,0

46,11:15-11:30,0.000000,10.533605,34.109184,88.826000,0.646451,12.591665,0.000000,0.000000,12.715674,25.479642,41.349275,0.000000,0.000000,0.000000,15.258808,119.399161,114.049688,24.682042,0.000000,0.000000,0.000000,0.000000,51.704263,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.927642,0.000000,0.000000,0.000000,110.067000,142.180399,15.910332,0.000000,19.310005,8.091856,44.798312,0.000000,336.935362,0.000000,8.932613,0.000000,406.885838,462.772840,6.431389,0.000000,28.573393,0.000000,0,0,0,0,0

47,11:30-11:45,0.000000,10.533605,34.109184,88.826000,0.646451,12.591665,0.000000,0.000000,12.715674,25.479642,41.349275,0.000000,0.000000,0.000000,15.258808,119.399161,114.049688,24.682042,0.000000,0.000000,0.000000,0.000000,51.704263,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.927642,0.000000,0.000000,0.000000,110.067000,142.180399,15.910332,0.000000,19.310005,8.091856,44.798312,0.000000,336.935362,0.000000,8.932613,0.000000,406.885838,462.772840,6.431389,0.000000,28.573393,0.000000,0,0,0,0,0

