Block,Time,TALA,SASAN,CHAMERA3,BRBCL,FSTPP I & II,KHSTPP-II,KUDGI,KHSTPP-I,AURY_RF,JHAJJAR,KOLDAM,AURY_CRF,SINGRAULI_HYDRO,AURY_LF,KISHANGANGA,ANTA_CRF,TANDA2,SEWA2,DADRT2,RIHAND1,ANTA_LF,DULHASTI,UNCHAHAR4,BSIUL,RIHAND2,SALAL,URI2,DADRI_LF,UNCHAHAR3,TANAKPUR,RIHAND3,TEHRI,ANTA_RF,RAPPB,DADRI_RF,NJPC,URI,UNCHAHAR2,NAPP,KOTESHWR,CHAMERA1,AURY_GF,ANTA_GF,RAMPUR,CHAMERA2,UNCHAHAR1,DHAULIGNGA,DADRI_CRF,PARBATI3,DADRI_GF,RAPPC,SINGRAULI,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,0.000000,404.615574,0.000000,16.831183,8.796865,75.527178,56.04,25.952712,0.000000,339.136200,0.000000,0.000000,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,220.293600,88.890400,0.000000,15.921867,0.000000,0.000000,114.132375,1.684087,23.915073,0.000000,7.729600,11.519294,119.485727,0.000000,0.000000,0.000000,0.000000,0.000000,4.266739,12.560600,0.000000,8.574059,0.000000,0.000000,0.000000,0.000000,0.000000,5.797200,0.000000,0.000000,0.000000,0.000000,49.657366,131.886300,0,0,0,0,0

7,01:30-01:45,0.000000,404.615574,0.000000,15.238907,8.796865,75.527178,55.07,25.952712,0.000000,339.136200,0.000000,0.000000,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,224.158400,88.890400,0.000000,15.921867,0.000000,0.000000,114.132375,1.684087,10.397858,0.000000,7.729600,11.519294,119.485727,0.000000,0.000000,0.000000,0.000000,0.000000,4.266739,12.560600,0.000000,8.574059,0.000000,0.000000,0.000000,0.000000,0.000000,5.797200,0.000000,0.000000,0.000000,0.000000,49.657366,131.886300,0,0,0,0,0

8,01:45-02:00,0.000000,404.615574,0.000000,14.606192,8.796865,75.527178,54.11,25.952712,0.000000,339.136200,0.000000,0.000000,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,213.530200,88.890400,0.000000,15.921867,0.000000,0.000000,114.132375,1.684087,9.098126,0.000000,7.729600,11.519294,119.485727,0.000000,0.000000,0.000000,0.000000,0.000000,4.266739,12.560600,0.000000,8.574059,0.000000,0.000000,0.000000,0.000000,0.000000,5.797200,0.000000,0.000000,0.000000,0.000000,49.657366,131.886300,0,0,0,0,0

9,02:00-02:15,0.000000,404.615574,0.000000,14.989411,8.796865,75.527178,55.07,25.952712,0.000000,339.136200,0.000000,0.000000,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,208.699200,88.890400,0.000000,15.921867,0.000000,0.000000,114.132375,1.684087,9.098126,0.000000,7.729600,3.713107,119.485727,0.000000,0.000000,0.000000,0.000000,21.959794,4.266739,12.560600,0.000000,8.574059,0.000000,0.000000,0.000000,0.000000,0.000000,5.797200,0.000000,0.000000,0.000000,0.000000,49.657366,131.886300,0,0,0,0,0

10,02:15-02:30,0.000000,404.615574,0.000000,14.490621,8.796865,75.527178,54.11,25.952712,0.000000,339.136200,0.000000,0.000000,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,199.037200,88.890400,0.000000,15.921867,0.000000,0.000000,114.132375,1.684087,9.098126,0.000000,7.729600,3.713107,119.485727,0.000000,0.000000,0.000000,0.000000,21.959794,4.266739,12.560600,0.000000,8.574059,0.000000,0.000000,0.000000,0.000000,0.000000,5.797200,0.000000,0.000000,0.000000,0.000000,49.657366,131.886300,0,0,0,0,0

11,02:30-02:45,0.000000,404.615574,0.000000,15.148346,8.796865,75.527178,53.14,25.952712,0.000000,339.136200,0.000000,0.000000,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,194.206200,88.890400,0.000000,15.921867,0.000000,0.000000,114.132375,1.684087,6.498661,0.000000,7.729600,11.519294,119.485727,0.000000,0.000000,0.000000,0.000000,21.959794,4.266739,12.560600,0.000000,8.574059,0.000000,0.000000,0.000000,0.000000,0.000000,5.797200,0.000000,0.000000,0.000000,0.000000,49.657366,131.886300,0,0,0,0,0

12,02:45-03:00,0.000000,404.615574,0.000000,17.322509,8.796865,75.527178,53.14,25.952712,0.000000,339.136200,0.000000,0.000000,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,190.341400,88.890400,0.000000,15.921867,0.000000,0.000000,114.132375,1.684087,6.498661,0.000000,7.729600,11.519294,119.485727,0.000000,0.000000,0.000000,0.000000,21.959794,4.266739,12.560600,0.000000,8.574059,0.000000,0.000000,0.000000,0.000000,0.000000,5.797200,0.000000,0.000000,0.000000,0.000000,49.657366,131.886300,0,0,0,0,0

13,03:00-03:15,0.000000,404.615574,0.000000,17.983764,8.796865,75.527178,52.17,25.952712,0.000000,339.136200,0.000000,0.000000,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,189.375200,88.890400,0.000000,15.921867,0.000000,0.000000,114.132375,1.684087,6.498661,0.000000,7.729600,3.713107,119.485727,0.000000,0.000000,0.000000,0.000000,21.959794,4.266739,12.560600,0.000000,8.574059,0.000000,0.000000,0.000000,0.000000,0.000000,5.797200,0.000000,0.000000,0.000000,0.000000,49.657366,131.886300,0,0,0,0,0

14,03:15-03:30,0.000000,404.615574,0.000000,19.324022,8.796865,75.527178,52.17,25.952712,0.000000,339.136200,0.000000,0.000000,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,190.341400,88.890400,0.000000,15.921867,0.000000,0.000000,114.132375,8.981795,6.498661,0.000000,7.729600,3.713107,119.485727,0.000000,0.000000,0.000000,0.000000,21.959794,4.266739,12.560600,0.000000,8.574059,0.000000,0.000000,0.000000,0.000000,0.000000,5.797200,0.000000,0.000000,0.000000,0.000000,49.657366,131.886300,0,0,0,0,0

15,03:30-03:45,0.000000,404.615574,0.000000,19.324022,8.796865,62.233490,52.17,25.952712,0.000000,339.136200,0.000000,0.000000,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,193.240000,88.890400,0.000000,15.921867,0.000000,0.000000,114.132375,68.486188,6.498661,0.000000,7.729600,3.713107,119.485727,0.000000,0.000000,0.000000,0.000000,21.959794,48.000816,12.560600,0.000000,8.574059,0.000000,0.000000,0.000000,0.000000,0.000000,5.797200,0.000000,0.000000,0.000000,0.000000,49.657366,131.886300,0,0,0,0,0

16,03:45-04:00,0.000000,404.615574,0.000000,18.459460,8.796865,61.055048,52.17,25.952712,0.000000,339.136200,0.000000,0.000000,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,202.902000,88.890400,0.000000,15.921867,0.000000,0.000000,114.132375,68.486188,6.498661,0.000000,7.729600,3.713107,119.485727,0.000000,0.000000,0.000000,0.000000,21.959794,48.000816,12.560600,0.000000,8.574059,0.000000,0.000000,0.000000,0.000000,0.000000,5.797200,0.000000,0.000000,0.000000,0.000000,49.657366,131.886300,0,0,0,0,0

17,04:00-04:15,0.000000,404.615574,0.000000,18.081788,8.796865,70.717048,53.14,25.952712,0.000000,339.136200,0.000000,0.000000,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,219.327400,88.890400,0.000000,15.921867,0.000000,0.000000,114.132375,68.486188,6.498661,0.000000,7.729600,3.713107,119.485727,0.000000,0.000000,0.000000,0.000000,21.959794,4.266739,12.560600,0.000000,8.574059,0.000000,0.000000,0.000000,0.000000,0.000000,5.797200,0.000000,0.000000,0.000000,0.000000,49.657366,131.886300,0,0,0,0,0

18,04:15-04:30,0.000000,404.615574,0.000000,19.324022,8.796865,75.527178,52.17,25.952712,0.000000,339.136200,0.000000,0.000000,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,222.226000,88.890400,0.000000,15.921867,0.000000,0.000000,114.132375,68.486188,6.498661,0.000000,7.729600,3.713107,119.485727,0.000000,0.000000,0.000000,0.000000,21.959794,4.266739,12.560600,0.000000,8.574059,0.000000,0.000000,0.000000,0.000000,0.000000,5.797200,0.000000,0.000000,0.000000,0.000000,49.657366,131.886300,0,0,0,0,0

19,04:30-04:45,0.000000,404.615574,0.000000,19.324022,8.064968,75.527178,53.14,25.952712,0.000000,338.160338,0.000000,0.000000,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,232.516030,88.890400,0.000000,15.921867,0.000000,0.000000,114.132375,4.490898,6.498661,0.000000,7.632980,3.713107,119.485727,0.000000,0.000000,0.000000,0.000000,21.959794,4.266739,12.396346,0.000000,8.574059,0.000000,0.000000,0.000000,0.000000,0.000000,5.729566,0.000000,0.000000,0.000000,0.000000,49.657366,131.886300,0,0,0,0,0

20,04:45-05:00,0.000000,404.615574,0.000000,19.324022,8.064968,75.527178,53.14,25.952712,0.000000,338.160338,0.000000,0.000000,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,245.076630,88.890400,0.000000,15.921867,0.000000,0.000000,114.132375,1.684087,6.498661,0.000000,7.632980,3.713107,119.485727,0.000000,0.000000,0.000000,0.000000,21.959794,4.266739,12.396346,0.000000,8.574059,0.000000,0.000000,0.000000,0.000000,0.000000,5.729566,0.000000,0.000000,0.000000,0.000000,49.657366,131.886300,0,0,0,0,0

21,05:00-05:15,0.000000,404.615574,0.000000,19.324022,13.075102,93.402491,55.07,34.148289,0.000000,338.160338,0.000000,0.000000,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,281.189875,88.890400,0.000000,15.921867,0.000000,1.062820,114.132375,1.684087,6.498661,0.000000,7.632980,3.713107,119.485727,0.000000,0.000000,0.000000,0.000000,21.959794,4.266739,17.981296,0.000000,8.574059,0.000000,0.000000,0.000000,0.000000,0.000000,5.729566,1.276350,0.000000,0.000000,0.000000,49.657366,131.886300,0,0,0,0,0

22,05:15-05:30,0.000000,404.615574,0.000000,19.324022,13.075102,95.016108,57.01,37.424887,0.000000,338.160338,0.000000,0.000000,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,288.056298,88.890400,0.000000,15.921867,0.000000,1.062820,114.132375,1.684087,6.498661,0.000000,7.632980,3.713107,119.485727,15.035038,0.000000,0.000000,0.000000,41.174613,4.266739,24.146023,0.000000,8.574059,0.000000,0.000000,0.000000,0.000000,12.724893,5.729566,5.105401,0.000000,0.000000,0.000000,49.657366,131.886300,0,0,0,0,0

23,05:30-05:45,0.000000,404.615574,0.000000,19.324022,13.075102,95.016108,57.97,43.691564,0.000000,344.368173,0.000000,0.000000,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,288.394468,88.890400,0.000000,15.921867,0.000000,1.062820,114.132375,1.684087,6.498661,0.000000,14.000721,3.713107,119.485727,15.035038,0.000000,0.000000,0.000000,54.899484,4.266739,35.178520,0.000000,8.574059,0.000000,0.000000,0.000000,0.000000,12.724893,10.589552,8.806816,0.000000,0.000000,0.000000,49.657366,131.886300,0,0,0,0,0

24,05:45-06:00,0.000000,404.615574,0.000000,19.324022,17.526965,95.016108,59.90,43.691564,0.000000,344.377835,0.000000,0.000000,0.572986,0.000000,0.000000,0.000000,0.000000,5.022984,325.588965,88.890400,0.000000,31.843734,0.000000,1.062820,114.132375,1.684087,6.498661,0.000000,14.000721,3.713107,119.485727,30.070076,0.000000,0.000000,0.000000,73.199312,4.266739,40.957315,0.000000,8.574059,6.793352,0.000000,0.000000,0.000000,12.724893,10.589552,17.613633,0.000000,3.689918,0.000000,49.657366,131.886300,0,0,0,0,0

25,06:00-06:15,0.000000,404.615574,2.460718,19.324022,17.526965,95.016108,66.67,43.691564,0.000000,344.377835,0.000000,0.000000,0.572986,0.000000,0.000000,0.000000,0.000000,10.200521,330.015369,88.890400,0.000000,47.765600,0.000000,3.188460,114.132375,1.684087,6.498661,0.000000,14.000721,3.713107,119.485727,45.105115,0.000000,0.000000,0.000000,91.499140,4.266739,40.957315,0.000000,18.100791,13.586704,0.000000,0.000000,0.000000,25.449785,10.589552,26.420449,0.000000,15.797768,0.000000,49.657366,131.886300,0,0,0,0,0

26,06:15-06:30,0.000000,404.615574,18.719913,19.324022,17.526965,95.016108,72.46,43.691564,0.000000,344.377835,0.000000,0.000000,0.572986,0.000000,0.000000,0.000000,0.000000,15.269871,330.015369,88.890400,0.000000,47.765600,0.000000,18.901191,114.132375,1.684087,6.498661,0.000000,14.000721,3.713107,119.485727,60.140153,0.000000,0.000000,0.000000,128.098796,4.266739,40.957315,0.000000,28.580196,25.188834,0.000000,0.000000,0.000000,38.174678,10.589552,35.308952,0.000000,15.797768,0.000000,49.657366,131.886300,0,0,0,0,0

27,06:30-06:45,0.000000,404.615574,18.719913,19.324022,17.526965,95.016108,74.40,43.691564,0.000000,413.944235,0.000000,0.000000,0.572986,0.000000,0.000000,0.000000,0.000000,15.269871,289.360668,88.890400,0.000000,47.765600,0.000000,18.901191,114.132375,1.684087,6.498661,0.000000,21.920179,3.713107,119.485727,60.140153,0.000000,0.000000,0.000000,128.098796,4.266739,35.385143,0.000000,28.580196,38.164900,0.000000,0.000000,0.000000,38.174678,10.657186,35.308952,0.000000,15.797768,0.000000,49.657366,131.886300,0,0,0,0,0

28,06:45-07:00,0.000000,404.615574,18.719913,19.324022,17.526965,95.016108,78.26,43.691564,0.000000,481.578235,0.000000,0.000000,0.572986,0.000000,0.000000,0.000000,0.000000,15.269871,289.360668,88.890400,0.000000,47.765600,0.000000,18.901191,114.132375,1.684087,6.498661,0.000000,21.920179,3.713107,119.485727,60.140153,0.000000,0.000000,0.000000,128.098796,4.266739,35.385143,0.000000,28.580196,38.164900,0.000000,0.000000,0.000000,38.174678,10.657186,35.308952,0.000000,15.797768,0.000000,49.657366,131.886300,0,0,0,0,0

29,07:00-07:15,0.000000,404.615574,18.719913,19.324022,17.526965,95.016108,84.06,43.691564,0.000000,558.874235,0.000000,0.000000,0.572986,0.000000,0.000000,0.000000,0.000000,15.269871,330.015369,88.890400,0.000000,47.765600,0.000000,18.901191,114.132375,1.684087,11.697590,0.000000,21.920179,3.713107,119.485727,60.140153,0.000000,0.000000,0.000000,128.098796,48.000816,35.385143,0.000000,28.580196,38.164900,0.000000,0.000000,0.000000,38.174678,10.657186,31.908755,0.000000,15.797768,0.000000,49.657366,131.886300,0,0,0,0,0

30,07:15-07:30,0.000000,404.615574,18.719913,19.324022,17.526965,95.016108,85.99,43.691564,0.000000,596.068104,0.000000,0.000000,0.572986,0.000000,0.000000,0.000000,0.000000,15.269871,330.015369,88.890400,0.000000,47.765600,0.000000,18.901191,114.132375,1.684087,23.915073,0.000000,21.920179,3.713107,119.485727,60.140153,0.000000,0.000000,0.000000,128.098796,48.000816,40.957315,0.000000,28.580196,25.188834,0.000000,0.000000,0.000000,38.174678,10.657186,17.613633,0.000000,15.797768,0.000000,49.657366,131.886300,0,0,0,0,0

31,07:30-07:45,0.000000,404.615574,18.719913,19.324022,17.526965,95.016108,89.86,43.691564,0.000000,510.564235,0.000000,0.000000,0.572986,0.000000,0.000000,0.000000,0.000000,15.269871,318.346668,88.890400,0.000000,47.765600,0.000000,6.300397,114.132375,1.684087,23.915073,0.000000,14.097341,3.713107,119.485727,60.140153,0.000000,0.000000,0.000000,128.098796,4.266739,37.616727,0.000000,28.580196,12.976066,0.000000,0.000000,0.000000,38.174678,10.657186,8.806816,0.000000,3.689918,0.000000,49.657366,131.886300,0,0,0,0,0

32,07:45:08:00,0.000000,404.615574,0.000000,19.324022,17.526965,95.016108,94.69,43.691564,0.000000,471.916235,0.000000,0.000000,0.572986,0.000000,0.000000,0.000000,0.000000,10.200521,318.346668,88.890400,0.000000,31.843734,0.000000,0.000000,114.132375,1.684087,23.915073,0.000000,14.097341,3.713107,119.485727,60.140153,0.000000,0.000000,0.000000,91.499140,4.266739,35.385143,0.000000,18.100791,0.000000,0.000000,0.000000,0.000000,25.449785,10.657186,0.000000,0.000000,0.000000,0.000000,49.657366,131.886300,0,0,0,0,0

33,08:00-08:15,0.000000,404.615574,0.000000,19.324022,17.526965,95.016108,101.45,43.691564,0.000000,365.634235,0.000000,0.000000,0.572986,0.000000,0.000000,0.000000,0.000000,5.100261,313.515668,88.890400,0.000000,31.843734,0.000000,0.000000,114.132375,1.684087,23.915073,0.000000,14.097341,3.713107,119.485727,60.140153,0.000000,0.000000,0.000000,73.199312,4.266739,35.385143,0.000000,9.526732,0.000000,0.000000,0.000000,0.000000,25.449785,10.657186,0.000000,0.000000,0.000000,0.000000,49.657366,131.886300,0,0,0,0,0

34,08:15-08:30,0.000000,404.615574,0.000000,19.324022,17.526965,95.016108,107.25,43.691564,0.000000,344.377835,0.000000,0.000000,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,303.853668,88.890400,0.000000,31.843734,0.000000,0.000000,114.132375,1.684087,10.397858,0.000000,14.097341,3.713107,119.485727,45.105115,0.000000,0.000000,0.000000,55.814475,4.266739,35.385143,0.000000,8.574059,0.000000,0.000000,0.000000,0.000000,12.724893,10.657186,0.000000,0.000000,0.000000,0.000000,49.657366,131.886300,0,0,0,0,0

35,08:30-08:45,0.000000,404.615574,0.000000,19.324022,13.075102,95.016108,107.25,43.691564,0.000000,344.377835,0.000000,0.000000,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,289.360668,88.890400,0.000000,31.843734,0.000000,0.000000,114.132375,1.684087,9.098126,0.000000,14.097341,3.713107,119.485727,44.739891,0.000000,0.000000,0.000000,36.599656,4.266739,35.385143,0.000000,8.574059,0.000000,0.000000,0.000000,0.000000,12.724893,10.657186,0.000000,0.000000,0.000000,0.000000,49.657366,131.886300,0,0,0,0,0

36,08:45:09:00,0.000000,404.615574,0.000000,19.324022,13.075102,95.016108,117.88,43.691564,0.000000,344.377835,0.000000,0.000000,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,289.360668,88.890400,0.000000,15.921867,0.000000,0.000000,114.132375,1.684087,9.098126,0.000000,14.097341,3.713107,119.485727,43.826832,0.000000,0.000000,0.000000,18.299828,4.266739,35.385143,0.000000,8.574059,0.000000,0.000000,0.000000,0.000000,12.724893,10.657186,0.000000,0.000000,0.000000,0.000000,49.657366,131.886300,0,0,0,0,0

37,09:00:09:15,0.000000,404.615574,0.000000,19.324022,13.075102,95.016108,99.52,43.691564,0.000000,344.377835,0.000000,0.000000,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,289.360668,88.890400,0.000000,15.921867,0.000000,0.000000,114.132375,1.684087,9.098126,0.000000,14.097341,3.713107,119.485727,30.070076,0.000000,0.000000,0.000000,18.299828,4.266739,35.385143,0.000000,8.574059,0.000000,0.000000,0.000000,0.000000,12.724893,10.657186,0.000000,0.000000,0.000000,0.000000,49.657366,131.886300,0,0,0,0,0

38,09:15-09:30,0.000000,404.615574,0.000000,19.324022,13.075102,95.016108,103.38,43.691564,0.000000,344.377835,0.000000,0.000000,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,289.360668,88.890400,0.000000,15.921867,0.000000,0.000000,114.132375,1.684087,9.098126,0.000000,14.097341,3.713107,119.485727,15.035038,0.000000,0.000000,0.000000,18.299828,4.266739,35.385143,0.000000,8.574059,0.000000,0.000000,0.000000,0.000000,12.724893,10.657186,0.000000,0.000000,0.000000,0.000000,49.657366,131.886300,0,0,0,0,0

39,09:30-09:45,0.000000,404.615574,0.000000,19.324022,17.526965,95.016108,107.25,43.691564,0.000000,344.377835,0.000000,0.000000,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,289.360668,88.890400,0.000000,15.921867,0.000000,0.000000,114.132375,1.684087,14.297055,0.000000,14.097341,3.713107,119.485727,0.000000,0.000000,0.000000,0.000000,18.299828,8.533478,40.957315,0.000000,8.574059,0.000000,0.000000,0.000000,0.000000,12.724893,10.657186,0.000000,0.000000,0.000000,0.000000,49.657366,131.886300,0,0,0,0,0

40,09:45-10:00,0.000000,404.615574,0.000000,19.324022,17.526965,95.016108,110.15,43.691564,0.000000,344.377835,0.000000,0.000000,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,289.360668,88.890400,0.000000,15.921867,0.000000,0.000000,114.132375,8.981795,14.297055,0.000000,14.097341,3.713107,119.485727,0.000000,0.000000,0.000000,0.000000,0.000000,8.533478,40.957315,0.000000,8.574059,0.000000,0.000000,0.000000,0.000000,12.724893,10.657186,0.000000,0.000000,0.000000,0.000000,49.657366,131.886300,0,0,0,0,0

41,10:00-10:15,0.000000,404.615574,0.000000,19.324022,17.526965,95.016108,110.15,43.691564,0.000000,344.377835,0.000000,0.000000,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,308.684668,88.890400,0.000000,15.921867,0.000000,0.000000,114.132375,68.486188,23.915073,0.000000,14.097341,11.519294,119.485727,0.000000,0.000000,0.000000,0.000000,0.000000,48.000816,35.385143,0.000000,8.574059,0.000000,0.000000,0.000000,0.000000,12.724893,10.657186,0.000000,0.000000,0.000000,0.000000,49.657366,131.886300,0,0,0,0,0

42,10:15-10:30,0.000000,404.615574,0.000000,19.324022,17.526965,95.016108,112.08,43.691564,0.000000,344.377835,0.000000,0.000000,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,294.191668,88.890400,0.000000,15.921867,0.000000,0.000000,114.132375,68.486188,23.915073,0.000000,14.097341,11.519294,119.485727,0.000000,0.000000,0.000000,0.000000,0.000000,48.000816,35.385143,0.000000,8.574059,0.000000,0.000000,0.000000,0.000000,12.724893,10.657186,0.000000,0.000000,0.000000,0.000000,49.657366,131.886300,0,0,0,0,0

43,10:30-10:45,0.000000,404.615574,0.000000,19.038524,17.526965,95.016108,114.98,43.691564,0.000000,344.377835,0.000000,0.000000,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,303.853668,88.890400,0.000000,15.921867,0.000000,0.000000,114.132375,68.486188,23.915073,0.000000,14.097341,11.519294,119.485727,0.000000,0.000000,0.000000,0.000000,0.000000,6.400109,35.385143,0.000000,8.574059,0.000000,0.000000,0.000000,0.000000,12.724893,10.657186,0.000000,0.000000,0.000000,0.000000,49.657366,131.886300,0,0,0,0,0

44,10:45-11:00,0.000000,404.615574,0.000000,18.532070,17.526965,95.016108,114.01,43.691564,0.000000,344.377835,0.000000,0.000000,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,303.853668,88.890400,0.000000,15.921867,0.000000,0.000000,114.132375,68.486188,23.915073,0.000000,14.097341,3.713107,119.485727,0.000000,0.000000,0.000000,0.000000,0.000000,6.400109,35.385143,0.000000,8.574059,0.000000,0.000000,0.000000,0.000000,0.000000,10.657186,0.000000,0.000000,0.000000,0.000000,49.657366,131.886300,0,0,0,0,0

45,11:00-11:15,0.426094,404.615574,0.000000,19.324022,17.526965,95.016108,113.05,43.691564,0.000000,344.377835,0.000000,0.000000,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,329.941068,88.890400,0.000000,15.921867,0.000000,0.000000,114.132375,12.349968,9.098126,0.000000,14.097341,3.713107,119.485727,0.000000,0.000000,0.000000,0.000000,0.000000,6.400109,35.385143,0.000000,8.574059,0.000000,0.000000,0.000000,0.000000,0.000000,10.657186,0.000000,0.000000,0.000000,0.000000,49.657366,131.886300,0,0,0,0,0

46,11:15-11:30,0.426094,404.615574,0.000000,19.324022,17.526965,95.016108,112.08,43.691564,0.000000,344.377835,0.000000,0.000000,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,323.177668,88.890400,0.000000,15.921867,0.000000,0.000000,114.132375,2.806811,9.098126,0.000000,14.097341,3.713107,119.485727,0.000000,0.000000,0.000000,0.000000,0.000000,6.400109,35.385143,0.000000,8.574059,0.000000,0.000000,0.000000,0.000000,0.000000,10.657186,0.000000,0.000000,0.000000,0.000000,49.657366,131.886300,0,0,0,0,0

