Block,Time,TANAKPUR,AURY_LF,NJPC,URI2,AURY_CRF,AURY_RF,URI,ANTA_GF,NAPP,DHAULIGNGA,CHAMERA3,UNCHAHAR2,CHAMERA1,SEWA2,RAPPC,AURY_GF,DADRI_CRF,UNCHAHAR4,KOTESHWR,TANDA2,ANTA_LF,ANTA_CRF,JHAJJAR,KISHANGANGA,SINGRAULI_HYDRO,UNCHAHAR3,PARBATI3,KOLDAM,BSIUL,TEHRI,DULHASTI,DADRI_RF,RIHAND1,KHSTPP-I,SINGRAULI,RAPPB,KHSTPP-II,RAMPUR,FSTPP I & II,CHAMERA2,DADRT2,UNCHAHAR1,RIHAND2,SALAL,SASAN,DADRI_LF,BRBCL,DADRI_GF,TALA,RIHAND3,ANTA_RF,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
8,01:45-02:00,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,2.118576,0.000000,20.494920,0.000000,0.000000,20.936290,0.000000,0.000000,52.235276,0.000000,0.000000,0.000000,8.514603,0.000000,0.000000,0.000000,339.663000,0.000000,0.679144,12.588640,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.826963,11.514000,112.261500,0.000000,50.853500,0.000000,4.797500,0.000000,337.744000,10.602475,56.668070,1.337927,401.809815,0.000000,14.393795,0.000000,0.000000,118.657167,0.000000,0,0,0,0,0

9,02:00-02:15,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,2.118576,0.000000,20.494920,0.000000,0.000000,20.936290,0.000000,0.000000,52.235276,0.000000,0.000000,0.000000,8.514603,0.000000,0.000000,0.000000,339.663000,0.000000,0.679144,12.588640,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.826963,11.514000,101.592628,0.000000,50.853500,0.000000,4.797500,0.000000,337.744000,10.602475,43.293408,1.337927,401.809815,0.000000,14.393795,0.000000,0.000000,118.657167,0.000000,0,0,0,0,0

10,02:15-02:30,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,2.118576,0.000000,20.494920,0.000000,0.000000,20.936290,0.000000,0.000000,52.235276,0.000000,0.000000,0.000000,8.514603,0.000000,0.000000,0.000000,339.663000,0.000000,0.679144,12.588640,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.826963,11.514000,101.592628,0.000000,50.853500,0.000000,4.797500,0.000000,337.744000,10.602475,43.293408,1.337927,401.809815,0.000000,14.393795,0.000000,0.000000,118.657167,0.000000,0,0,0,0,0

11,02:30-02:45,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,2.118576,0.000000,20.494920,0.000000,0.000000,19.190000,0.000000,0.000000,52.235276,0.000000,0.000000,0.000000,8.514603,0.000000,0.000000,0.000000,339.663000,0.000000,0.679144,11.993750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.826963,11.514000,101.592628,0.000000,50.853500,0.000000,4.797500,0.000000,337.744000,8.107775,43.293408,1.337927,401.809815,0.000000,14.393795,0.000000,0.000000,111.669680,0.000000,0,0,0,0,0

12,02:45-03:00,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,2.118576,0.000000,20.494920,0.000000,0.000000,19.190000,0.000000,0.000000,52.235276,0.000000,0.000000,0.000000,8.514603,0.000000,0.000000,0.000000,339.663000,0.000000,0.679144,11.993750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.826963,11.514000,101.592628,0.000000,50.853500,0.000000,4.797500,0.000000,337.744000,8.107775,43.293408,1.337927,401.809815,0.000000,14.393795,0.000000,0.000000,104.953180,0.000000,0,0,0,0,0

13,03:00-03:15,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,2.118576,0.000000,20.494920,0.000000,0.000000,19.190000,0.000000,0.000000,52.235276,0.000000,0.000000,0.000000,8.514603,0.000000,0.000000,0.000000,339.663000,0.000000,0.679144,11.993750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.826963,11.322100,101.592628,0.000000,65.246000,0.000000,4.797500,0.000000,337.744000,8.107775,43.293408,1.337927,401.809815,0.000000,14.393795,0.000000,0.000000,102.074680,0.000000,0,0,0,0,0

14,03:15-03:30,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,2.118576,0.000000,20.494920,0.000000,0.000000,19.190000,0.000000,0.000000,52.235276,0.000000,0.000000,0.000000,8.514603,0.000000,0.000000,0.000000,339.663000,0.000000,0.679144,11.993750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.826963,11.322100,101.592628,0.000000,65.246000,0.000000,4.797500,0.000000,337.744000,8.107775,43.293408,1.337927,401.809815,0.000000,14.393795,0.000000,0.000000,98.236680,0.000000,0,0,0,0,0

15,03:30-03:45,0.368736,0.000000,0.000000,4.517518,0.000000,0.000000,2.118576,0.000000,20.494920,0.000000,0.000000,19.190000,0.000000,0.000000,52.235276,0.000000,0.000000,0.000000,8.514603,0.000000,0.000000,0.000000,339.663000,0.000000,0.679144,11.993750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.826963,11.322100,101.592628,0.000000,65.246000,0.000000,4.797500,0.000000,337.744000,8.107775,43.293408,1.337927,401.809815,0.000000,14.393795,0.000000,0.000000,102.074680,0.000000,0,0,0,0,0

16,03:45-04:00,0.368736,0.000000,0.000000,4.517518,0.000000,0.000000,2.118576,0.000000,20.494920,0.000000,0.000000,19.190000,0.000000,0.000000,52.235276,0.000000,0.000000,0.000000,8.514603,0.000000,0.000000,0.000000,339.663000,0.000000,0.679144,11.993750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.826963,11.322100,101.592628,0.000000,65.246000,0.000000,4.797500,0.000000,337.744000,8.107775,43.293408,1.337927,401.809815,0.000000,14.393795,0.000000,0.000000,101.115180,0.000000,0,0,0,0,0

17,04:00-04:15,0.368736,0.000000,0.000000,4.517518,0.000000,0.000000,2.118576,0.000000,20.494920,0.000000,0.000000,19.190000,0.000000,0.000000,52.235276,0.000000,0.000000,0.000000,8.514603,0.000000,0.000000,0.000000,339.663000,0.000000,0.679144,11.993750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.826963,11.322100,101.592628,0.000000,65.246000,0.000000,4.797500,0.000000,337.744000,8.107775,43.293408,1.337927,401.809815,0.000000,14.393795,0.000000,0.000000,99.196180,0.000000,0,0,0,0,0

18,04:15-04:30,0.368736,0.000000,0.000000,4.517518,0.000000,0.000000,2.118576,0.000000,20.494920,0.000000,0.000000,19.190000,0.000000,0.000000,52.235276,0.000000,0.000000,0.000000,8.514603,0.000000,0.000000,0.000000,339.663000,0.000000,0.679144,11.993750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.826963,11.322100,101.592628,0.000000,65.246000,0.000000,4.797500,0.000000,337.744000,8.107775,43.293408,1.337927,401.809815,0.000000,14.393795,0.000000,0.000000,98.236680,0.000000,0,0,0,0,0

19,04:30-04:45,6.760157,0.000000,0.000000,4.517518,0.000000,0.000000,2.118576,0.000000,20.494920,0.000000,0.000000,19.190000,0.000000,0.000000,52.235276,0.000000,0.000000,0.000000,8.514603,0.000000,0.000000,0.000000,339.663000,0.000000,0.679144,11.993750,0.000000,0.000000,0.000000,12.512840,0.000000,0.000000,56.826963,11.322100,101.592628,0.000000,65.246000,0.000000,4.797500,0.000000,337.744000,8.107775,43.293408,1.337927,401.809815,0.000000,14.393795,0.000000,0.000000,94.398680,0.000000,0,0,0,0,0

20,04:45-05:00,6.760157,0.000000,0.000000,4.517518,0.000000,0.000000,2.118576,0.000000,20.494920,0.000000,0.000000,19.190000,0.000000,0.000000,52.235276,0.000000,0.000000,0.000000,8.514603,0.000000,0.000000,0.000000,339.663000,0.000000,0.679144,11.993750,0.000000,0.000000,0.000000,14.930780,0.000000,0.000000,56.826963,11.322100,101.592628,0.000000,65.246000,0.000000,4.797500,0.000000,337.744000,8.107775,43.293408,1.337927,401.809815,0.000000,14.393795,0.000000,0.000000,96.317680,0.000000,0,0,0,0,0

21,05:00-05:15,6.760157,0.000000,0.000000,4.517518,0.000000,0.000000,2.118576,0.000000,20.494920,0.000000,0.000000,19.190000,0.000000,0.000000,52.235276,0.000000,0.000000,0.000000,8.514603,0.000000,0.000000,0.000000,339.663000,0.000000,0.697499,12.473500,0.000000,0.000000,0.000000,14.930780,0.000000,0.000000,88.274000,11.130200,112.261500,0.000000,78.477505,0.000000,4.797500,0.000000,337.744000,9.595000,56.076470,1.337927,401.809815,0.000000,14.393795,0.000000,0.000000,118.657167,0.000000,0,0,0,0,0

22,05:15-05:30,6.760157,0.000000,0.000000,4.517518,0.000000,0.000000,2.118576,0.000000,20.494920,0.000000,0.000000,19.190000,0.000000,0.000000,52.235276,0.000000,0.000000,0.000000,8.514603,0.000000,0.000000,0.000000,339.663000,0.000000,0.697499,12.473500,0.000000,0.000000,0.000000,29.861559,15.811458,0.000000,88.274000,11.130200,112.261500,0.000000,89.233500,0.000000,4.797500,3.197534,337.744000,9.595000,56.668070,1.337927,401.809815,0.000000,14.393795,0.000000,0.000000,118.657167,0.000000,0,0,0,0,0

23,05:30-05:45,6.760157,0.000000,0.000000,4.517518,0.000000,0.000000,2.118576,0.000000,20.494920,0.000000,0.000000,19.190000,0.000000,0.000000,52.235276,0.000000,0.000000,0.000000,8.514603,0.000000,0.000000,0.000000,339.663000,0.000000,0.697499,12.473500,0.000000,0.000000,0.000000,44.792338,31.622917,0.000000,88.274000,26.921988,112.261500,0.000000,112.453736,0.000000,4.797500,3.197534,337.744000,9.595000,56.668070,6.689634,401.809815,0.000000,14.393795,0.000000,0.000000,118.657167,0.000000,0,0,0,0,0

24,05:45-06:00,6.760157,0.000000,18.172930,4.517518,0.000000,0.000000,2.118576,0.000000,20.494920,0.000000,0.000000,19.190000,0.000000,0.000000,52.235276,0.000000,0.000000,0.000000,8.514603,0.000000,0.000000,0.000000,339.663000,0.000000,0.697499,12.473500,0.000000,0.000000,0.000000,44.792338,31.622917,0.000000,88.274000,32.014389,112.261500,0.000000,111.619403,0.000000,7.676000,3.197534,337.744000,9.595000,56.668070,12.264329,401.809815,0.000000,14.393795,0.000000,0.000000,118.657167,0.000000,0,0,0,0,0

25,06:00-06:15,0.000000,0.000000,38.163153,4.517518,0.000000,0.000000,2.118576,0.000000,20.494920,0.000000,0.000000,28.187392,7.959052,0.000000,52.235276,0.000000,0.000000,0.000000,8.514603,0.000000,0.000000,0.000000,346.787288,0.000000,0.697499,15.753629,0.000000,0.000000,0.000000,44.792338,31.622917,0.000000,88.274000,44.033374,112.261500,0.000000,120.781860,0.000000,10.654864,3.197534,402.908223,11.606613,56.668070,1.337927,401.809815,0.000000,14.393795,0.000000,0.000000,118.657167,0.000000,0,0,0,0,0

26,06:15-06:30,0.000000,0.000000,54.518790,4.517518,0.000000,0.000000,2.118576,0.000000,20.494920,0.000000,0.000000,29.377683,13.480361,5.064893,52.235276,0.000000,0.000000,0.000000,8.514603,0.000000,0.000000,0.000000,346.787288,0.000000,0.697499,17.837585,0.000000,0.000000,0.000000,44.792338,31.622917,0.000000,88.274000,44.033374,112.261500,0.000000,120.781860,0.000000,14.483242,12.636653,500.859000,14.863885,56.668070,1.337927,401.809815,0.000000,14.393795,0.000000,0.000000,118.657167,0.000000,0,0,0,0,0

27,06:30-06:45,0.000000,0.000000,77.234952,4.517518,0.000000,0.000000,2.118576,0.000000,20.494920,6.337498,0.000000,36.099268,26.530175,10.109323,52.235276,0.000000,0.000000,0.000000,17.029206,0.000000,0.000000,0.000000,346.787288,0.000000,0.697499,17.837585,0.000000,0.000000,1.055450,44.792338,31.622917,0.000000,88.274000,44.033374,112.261500,0.000000,120.781860,0.000000,19.782719,12.636653,567.654592,14.952176,56.668070,6.689634,401.809815,0.000000,14.393795,0.000000,0.000000,118.657167,0.000000,0,0,0,0,0

28,06:45-07:00,0.000000,0.000000,104.494348,4.517518,0.000000,0.000000,2.118576,0.000000,20.494920,15.336744,0.000000,36.099268,26.530175,14.069148,52.235276,0.000000,0.000000,0.000000,25.543809,0.000000,0.000000,0.000000,346.787288,0.000000,0.697499,17.837585,0.000000,0.000000,12.513415,44.792338,31.622917,0.000000,88.274000,44.033374,112.261500,0.000000,120.781860,0.000000,19.890435,25.273307,567.654592,14.952176,56.668070,53.517072,401.809815,0.000000,14.393795,0.000000,0.000000,118.657167,0.000000,0,0,0,0,0

29,07:00-07:15,6.760157,0.000000,131.753742,4.517518,0.000000,0.000000,2.118576,0.000000,20.494920,17.532053,0.000000,40.253904,26.530175,14.069148,52.235276,0.000000,0.000000,0.000000,25.543809,0.000000,0.000000,0.000000,425.466288,0.000000,0.697499,21.768176,0.000000,0.000000,12.513415,44.792338,31.622917,0.000000,88.274000,44.033374,112.261500,0.000000,120.781860,0.000000,19.890435,25.273307,567.654592,18.496953,56.668070,53.517072,401.809815,0.000000,14.393795,0.000000,0.000000,118.657167,0.000000,0,0,0,0,0

30,07:15-07:30,6.760157,0.000000,134.661411,4.517518,0.000000,0.000000,3.177864,0.000000,20.494920,17.532053,0.000000,40.253904,26.530175,14.452853,52.235276,0.000000,0.000000,0.000000,25.543809,0.000000,0.000000,0.000000,534.110568,0.000000,0.697499,25.059262,0.000000,0.000000,12.513415,44.792338,31.622917,0.000000,88.274000,44.033374,112.261500,0.000000,120.781860,0.000000,19.890435,25.273307,648.402370,20.722993,56.668070,53.517072,401.809815,0.000000,14.393795,0.000000,0.000000,118.657167,0.000000,0,0,0,0,0

31,07:30-07:45,0.368736,0.000000,134.661411,4.517518,0.000000,0.000000,34.956504,0.000000,20.494920,26.298080,0.000000,40.253904,13.480361,15.163984,52.235276,0.000000,0.000000,0.000000,25.543809,0.000000,0.000000,0.000000,623.308307,0.000000,0.697499,25.059262,0.000000,0.000000,12.513415,44.792338,31.622917,0.000000,88.274000,44.033374,112.261500,0.000000,120.781860,0.000000,19.890435,25.273307,655.174547,20.722993,56.668070,53.517072,401.809815,0.000000,14.393795,0.000000,0.000000,118.657167,0.000000,0,0,0,0,0

32,07:45:08:00,0.368736,0.000000,134.661411,4.517518,0.000000,0.000000,34.956504,0.000000,20.494920,26.298080,0.000000,40.253904,13.480361,15.163984,52.235276,0.000000,0.000000,0.000000,25.543809,0.000000,0.000000,0.000000,626.697521,0.000000,0.697499,25.059262,0.000000,0.000000,12.513415,44.792338,31.622917,0.000000,88.274000,44.033374,112.261500,0.000000,120.781860,0.000000,19.890435,25.273307,655.174547,20.722993,56.668070,53.517072,401.809815,0.000000,14.393795,0.000000,0.000000,118.657167,0.000000,0,0,0,0,0

33,08:00-08:15,0.368736,0.000000,109.037580,4.517518,0.000000,0.000000,4.237152,0.000000,20.494920,26.298080,0.000000,40.253904,8.338055,15.163984,52.235276,0.000000,0.000000,0.000000,25.543809,0.000000,0.000000,0.000000,626.697521,0.000000,0.697499,25.059262,0.000000,0.000000,12.513415,44.792338,31.622917,0.000000,88.274000,44.033374,112.261500,0.000000,120.781860,0.000000,19.890435,25.273307,655.174547,20.722993,56.668070,53.517072,401.809815,0.000000,14.393795,0.000000,0.000000,118.657167,0.000000,0,0,0,0,0

34,08:15-08:30,0.000000,0.000000,89.774274,4.517518,0.000000,0.000000,3.177864,0.000000,20.494920,15.209994,0.000000,40.253904,0.000000,10.109323,52.235276,0.000000,0.000000,0.000000,17.029206,0.000000,0.000000,0.000000,626.697521,0.000000,0.697499,25.059262,0.000000,0.000000,0.000000,44.792338,31.622917,0.000000,88.274000,44.033374,112.261500,0.000000,120.781860,0.000000,19.890435,25.273307,655.174547,20.722993,56.668070,6.689634,401.809815,0.000000,14.393795,0.000000,0.000000,118.657167,0.000000,0,0,0,0,0

35,08:30-08:45,0.000000,0.000000,61.787962,4.517518,0.000000,0.000000,3.177864,0.000000,20.494920,6.337498,0.000000,40.253904,0.000000,5.064893,52.235276,0.000000,0.000000,0.000000,8.514603,0.000000,0.000000,0.000000,626.697521,0.000000,0.697499,25.059262,0.000000,0.000000,0.000000,44.792338,31.622917,0.000000,88.274000,44.033374,112.261500,0.000000,120.781860,0.000000,19.890435,12.636653,655.174547,20.722993,56.668070,1.337927,401.809815,0.000000,14.393795,0.000000,0.000000,118.657167,0.000000,0,0,0,0,0

36,08:45:09:00,0.000000,0.000000,32.711274,4.517518,0.000000,0.000000,3.177864,0.000000,20.494920,0.000000,0.000000,40.253904,0.000000,0.000000,52.235276,0.000000,0.000000,0.000000,8.514603,0.000000,0.000000,0.000000,626.697521,0.000000,0.697499,25.059262,0.000000,0.000000,0.000000,44.792338,31.622917,0.000000,88.274000,44.033374,112.261500,0.000000,120.781860,0.000000,19.890435,0.000000,655.174547,20.722993,56.668070,1.337927,401.809815,0.000000,14.393795,0.000000,0.000000,118.657167,0.000000,0,0,0,0,0

37,09:00:09:15,0.000000,0.000000,31.075710,4.517518,0.000000,0.000000,3.177864,0.000000,20.494920,0.000000,0.000000,40.253904,0.000000,0.000000,52.235276,0.000000,0.000000,0.000000,8.514603,0.000000,0.000000,0.000000,626.697521,0.000000,0.697499,25.059262,0.000000,0.000000,0.000000,44.792338,15.811458,0.000000,88.274000,44.033374,112.261500,0.000000,120.781860,0.000000,19.890435,0.000000,655.174547,20.722993,56.668070,1.337927,401.809815,0.000000,14.393795,0.000000,0.000000,118.657167,0.000000,0,0,0,0,0

38,09:15-09:30,0.000000,0.000000,17.627742,16.004921,0.000000,0.000000,3.177864,0.000000,20.494920,0.000000,0.000000,40.253904,0.000000,0.000000,52.235276,0.000000,0.000000,0.000000,8.514603,0.000000,0.000000,0.000000,626.697521,0.000000,0.697499,25.059262,0.000000,0.000000,0.000000,29.861559,15.811458,0.000000,88.274000,44.033374,112.261500,0.000000,120.781860,0.000000,19.890435,0.000000,655.174547,20.722993,56.668070,1.337927,401.809815,0.000000,14.393795,0.000000,0.000000,118.657167,0.000000,0,0,0,0,0

39,09:30-09:45,0.245824,0.000000,0.000000,16.004921,0.000000,0.000000,3.177864,0.000000,20.494920,0.000000,0.000000,40.253904,0.000000,0.000000,52.235276,0.000000,0.000000,0.000000,8.514603,0.000000,0.000000,0.000000,626.697521,0.000000,0.697499,25.059262,0.000000,0.000000,0.000000,14.930780,15.811458,0.000000,88.274000,44.033374,112.261500,0.000000,120.781860,0.000000,19.890435,0.000000,655.174547,20.722993,56.668070,1.337927,401.809815,0.000000,14.393795,0.000000,0.000000,118.657167,0.000000,0,0,0,0,0

40,09:45-10:00,0.245824,0.000000,0.000000,16.004921,0.000000,0.000000,3.177864,0.000000,20.494920,0.000000,0.000000,40.253904,0.000000,0.000000,52.235276,0.000000,0.000000,0.000000,8.514603,0.000000,0.000000,0.000000,626.697521,0.000000,0.697499,25.059262,0.000000,0.000000,0.000000,14.930780,15.811458,0.000000,88.274000,44.033374,112.261500,0.000000,120.781860,0.000000,19.890435,0.000000,655.174547,20.722993,56.668070,1.337927,401.809815,0.000000,14.393795,0.000000,0.000000,118.657167,0.000000,0,0,0,0,0

41,10:00-10:15,0.491648,0.000000,0.000000,16.004921,0.000000,0.000000,3.177864,0.000000,20.494920,0.000000,0.000000,40.253904,0.000000,0.000000,52.235276,0.000000,0.000000,0.000000,8.514603,0.000000,0.000000,0.000000,626.697521,0.000000,0.697499,25.059262,0.000000,0.000000,0.000000,14.930780,15.811458,0.000000,88.274000,44.033374,112.261500,0.000000,120.781860,0.000000,19.890435,0.000000,655.174547,20.722993,56.668070,1.337927,401.809815,0.000000,14.393795,0.000000,0.000000,118.657167,0.000000,0,0,0,0,0

42,10:15-10:30,0.491648,0.000000,0.000000,4.517518,0.000000,0.000000,3.177864,0.000000,20.494920,0.000000,0.000000,40.253904,0.000000,0.000000,52.235276,0.000000,0.000000,0.000000,8.514603,0.000000,0.000000,0.000000,626.697521,0.000000,0.697499,25.059262,0.000000,0.000000,0.000000,14.930780,15.811458,0.000000,88.274000,44.033374,112.261500,0.000000,120.781860,0.000000,19.890435,0.000000,655.174547,20.722993,56.668070,1.337927,401.809815,0.000000,14.393795,0.000000,0.000000,118.657167,0.000000,0,0,0,0,0

43,10:30-10:45,0.491648,0.000000,0.000000,4.517518,0.000000,0.000000,3.177864,0.000000,20.494920,0.000000,0.000000,40.253904,0.000000,0.000000,52.235276,0.000000,0.000000,0.000000,8.514603,0.000000,0.000000,0.000000,626.697521,0.000000,0.697499,25.059262,0.000000,0.000000,0.000000,14.930780,0.000000,0.000000,88.274000,44.033374,112.261500,0.000000,120.781860,0.000000,19.890435,0.000000,655.174547,20.722993,56.668070,1.337927,401.809815,0.000000,14.393795,0.000000,0.000000,118.657167,0.000000,0,0,0,0,0

44,10:45-11:00,0.491648,0.000000,0.000000,4.517518,0.000000,0.000000,3.177864,0.000000,20.494920,0.000000,0.000000,40.253904,0.000000,0.000000,52.235276,0.000000,0.000000,0.000000,8.514603,0.000000,0.000000,0.000000,626.697521,0.000000,0.697499,25.059262,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.274000,44.033374,112.261500,0.000000,120.781860,0.000000,19.890435,0.000000,655.174547,20.722993,56.668070,1.337927,401.809815,0.000000,14.393795,0.000000,0.000000,118.657167,0.000000,0,0,0,0,0

45,11:00-11:15,0.491648,0.000000,0.000000,4.517518,0.000000,0.000000,3.177864,0.000000,20.494920,0.000000,0.000000,40.253904,0.000000,0.000000,52.235276,0.000000,0.000000,0.000000,8.514603,0.000000,0.000000,0.000000,626.697521,0.000000,0.697499,25.059262,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.274000,44.033374,112.261500,0.000000,120.781860,0.000000,19.890435,0.000000,655.174547,20.722993,56.668070,1.337927,401.809815,0.000000,14.393795,0.000000,0.000000,118.657167,0.000000,0,0,0,0,0

46,11:15-11:30,0.491648,0.000000,0.000000,4.517518,0.000000,0.000000,4.237152,0.000000,20.494920,0.000000,0.000000,40.253904,0.000000,0.000000,52.235276,0.000000,0.000000,0.000000,8.514603,0.000000,0.000000,0.000000,626.697521,0.000000,0.697499,25.059262,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.274000,44.033374,112.261500,0.000000,120.781860,0.000000,19.890435,0.000000,655.174547,20.722993,56.668070,1.337927,401.809815,0.000000,14.393795,0.000000,0.000000,118.657167,0.000000,0,0,0,0,0

47,11:30-11:45,0.491648,0.000000,0.000000,4.517518,0.000000,0.000000,34.956504,0.000000,20.494920,0.000000,0.000000,40.253904,0.000000,0.000000,52.235276,0.000000,0.000000,0.000000,8.514603,0.000000,0.000000,0.000000,626.697521,0.000000,0.697499,25.059262,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.274000,44.033374,112.261500,0.000000,120.781860,0.000000,19.205352,0.000000,655.174547,20.722993,56.668070,1.337927,401.809815,0.000000,14.393795,0.000000,0.000000,118.657167,0.000000,0,0,0,0,0

