Time,Block,WR/2023/20254/A/959,WR/2023/20256/A/960,NR/2023/17905/A/914,WR/2023/18560/A,NR/2023/17990/C,NR/2023/17901/A/912,WR/2023/18560/A/II,NR/2023/17984/C,NR/2023/17985/C,NR/2023/16187/A,NR/2023/17064/A,Total
48,11:45-12:00,0.000000,0.000000,1.930000,100.000000,24.16,0.970000,0.000000,3.320000,4.14,0.000000,100.000000,234.52

49,12:00-12:15,0.000000,0.000000,1.930000,100.000000,24.16,0.970000,0.000000,3.320000,3.24,0.000000,100.000000,233.62

50,12:15-12:30,0.000000,0.000000,1.930000,100.000000,24.16,0.970000,0.000000,3.320000,2.42,0.000000,100.000000,232.8

51,12:30-12:45,0.000000,0.000000,1.930000,100.000000,24.16,0.970000,0.000000,3.320000,3.82,0.000000,100.000000,234.2

52,12:45-13:00,0.000000,0.000000,1.930000,100.000000,24.16,0.970000,0.000000,3.320000,3.09,0.000000,100.000000,233.47

53,13:00-13:15,0.000000,0.000000,1.930000,100.000000,24.16,0.970000,0.000000,3.320000,2.4,0.000000,100.000000,232.78

54,13:15-13:30,0.000000,0.000000,1.930000,100.000000,24.16,0.970000,0.000000,3.320000,2.6,0.000000,100.000000,232.98

55,13:30-13:45,0.000000,0.000000,1.930000,100.000000,24.16,0.970000,0.000000,3.320000,3.48,0.000000,100.000000,233.86

56,13:45-14:00,0.000000,0.000000,1.930000,100.000000,24.16,0.970000,0.000000,3.320000,4.9,0.000000,100.000000,235.28

57,14:00-14:15,0.000000,0.000000,1.930000,100.000000,24.16,0.970000,0.000000,3.320000,4.78,0.000000,100.000000,235.16

58,14:15-14:30,0.000000,0.000000,1.930000,100.000000,24.16,0.970000,0.000000,3.320000,4.64,0.000000,100.000000,235.02

59,14:30-14:45,0.000000,0.000000,1.930000,100.000000,24.16,0.970000,0.000000,3.320000,5.68,0.000000,100.000000,236.06

60,14:45-15:00,0.000000,0.000000,1.930000,100.000000,24.16,0.970000,0.000000,3.320000,2.5,0.000000,100.000000,232.88

61,15:00-15:15,0.000000,0.000000,1.930000,100.000000,24.16,0.970000,0.000000,3.320000,1.73,0.000000,100.000000,232.11

62,15:15-15:30,0.000000,0.000000,1.930000,100.000000,24.16,0.970000,0.000000,3.320000,1.38,0.000000,100.000000,231.76

63,15:30-15:45,0.000000,0.000000,1.930000,100.000000,24.16,0.970000,0.000000,3.320000,1.54,0.000000,100.000000,231.92

64,15:45-16:00,0.000000,0.000000,1.930000,100.000000,24.16,0.970000,0.000000,3.320000,1.3,0.000000,100.000000,231.68

65,16:00-16:15,0.000000,0.000000,1.930000,100.000000,24.16,0.630000,0.000000,3.320000,0.5,0.000000,100.000000,230.54

66,16:15-16:30,0.000000,0.000000,1.930000,100.000000,24.16,0.630000,0.000000,3.320000,0.79,0.000000,100.000000,230.83

67,16:30-16:45,0.000000,0.000000,1.930000,100.000000,0,0.630000,0.000000,3.320000,0.54,0.000000,100.000000,206.42

68,16:45-17:00,0.000000,0.000000,1.930000,100.000000,0,0.630000,0.000000,3.320000,0.41,0.000000,100.000000,206.29

69,17:00-17:15,0.000000,0.000000,1.930000,100.000000,0,0.580000,0.000000,3.320000,0.33,0.000000,100.000000,206.16

70,17:15-17:30,0.000000,0.000000,1.930000,100.000000,0,0.580000,0.000000,3.320000,0.28,0.000000,100.000000,206.11

71,17:30-17:45,0.000000,0.000000,1.930000,100.000000,0,0.580000,0.000000,3.320000,0.14,0.000000,100.000000,205.97

72,17:45-18:00,0.000000,0.000000,1.930000,100.000000,0,0.580000,0.000000,3.320000,0,0.000000,100.000000,205.83

73,18:00-18:15,55.000000,25.000000,1.930000,0.000000,0,0.630000,100.000000,3.320000,0,0.000000,100.000000,285.88

74,18:15-18:30,55.000000,25.000000,1.930000,0.000000,0,0.630000,100.000000,3.320000,0,0.000000,100.000000,285.88

75,18:30-18:45,55.000000,25.000000,1.930000,0.000000,0,0.630000,100.000000,3.320000,0,0.000000,100.000000,285.88

76,18:45-19:00,55.000000,25.000000,1.930000,0.000000,0,0.630000,100.000000,3.320000,0,0.000000,100.000000,285.88

77,19:00-19:15,55.000000,25.000000,1.930000,0.000000,0,0.630000,100.000000,3.320000,0,0.000000,100.000000,285.88

78,19:15-19:30,55.000000,25.000000,1.930000,0.000000,0,0.630000,100.000000,3.320000,0,0.000000,100.000000,285.88

79,19:30-19:45,55.000000,25.000000,1.930000,0.000000,0,0.630000,100.000000,3.320000,0,0.000000,100.000000,285.88

80,19:45-20:00,55.000000,25.000000,1.930000,0.000000,0,0.630000,100.000000,3.320000,0,0.000000,100.000000,285.88

81,20:00-20:15,55.000000,25.000000,1.930000,0.000000,0,0.580000,100.000000,3.410000,0,0.000000,0.000000,185.92

82,20:15-20:30,55.000000,25.000000,1.930000,0.000000,0,0.580000,100.000000,3.410000,0,0.000000,0.000000,185.92

83,20:30-20:45,55.000000,25.000000,1.930000,0.000000,0,0.580000,100.000000,3.410000,0,0.000000,0.000000,185.92

84,20:45-21:00,55.000000,25.000000,1.930000,0.000000,0,0.580000,100.000000,3.410000,0,0.000000,0.000000,185.92

85,21:00-21:15,55.000000,25.000000,1.930000,0.000000,0,0.580000,100.000000,3.410000,0,0.000000,0.000000,185.92

86,21:15-21:30,55.000000,25.000000,1.930000,0.000000,0,0.580000,100.000000,3.410000,0,0.000000,0.000000,185.92

87,21:30-21:45,55.000000,25.000000,1.930000,0.000000,0,0.580000,100.000000,3.410000,0,0.000000,0.000000,185.92

88,21:45-22:00,55.000000,25.000000,1.930000,0.000000,0,0.580000,100.000000,3.410000,0,0.000000,0.000000,185.92

89,22:00-22:15,55.000000,0.000000,1.930000,0.000000,0,0.580000,100.000000,3.320000,0,17.080000,0.000000,177.91

90,22:15-22:30,55.000000,0.000000,1.930000,0.000000,0,0.580000,100.000000,3.320000,0,17.080000,0.000000,177.91

91,22:30-22:45,55.000000,0.000000,1.930000,0.000000,0,0.580000,100.000000,3.320000,0,17.080000,0.000000,177.91

92,22:45-23:00,55.000000,0.000000,1.930000,0.000000,0,0.580000,100.000000,3.320000,0,17.080000,0.000000,177.91

93,23:00-23:15,0.000000,0.000000,1.930000,0.000000,0,0.580000,100.000000,3.320000,0,17.080000,0.000000,122.91

94,23:15-23:30,0.000000,0.000000,1.930000,0.000000,0,0.580000,100.000000,3.320000,0,17.080000,0.000000,122.91

95,23:30-23:45,0.000000,0.000000,1.930000,0.000000,0,0.580000,100.000000,3.320000,0,17.080000,0.000000,122.91

96,23:45-24:00,0.000000,0.000000,1.930000,0.000000,0,0.580000,100.000000,3.320000,0,17.080000,0.000000,122.91

