Block,Time,CHAMERA3,DHAULIGNGA,CHAMERA2,DADRT2,JHAJJAR,DULHASTI,UNCHAHAR3,URI2,UNCHAHAR4,KOLDAM,PARBATI3,SINGRAULI,RAMPUR,RIHAND2,TANDA2,SEWA2,UNCHAHAR2,NJPC,RIHAND1,KISHANGANGA,RAPPC,NAPP,UNCHAHAR1,KOTESHWR,SINGRAULI_HYDRO,RIHAND3,TEHRI,CHAMERA1,BSIUL,URI,TANAKPUR,SALAL,RAPPB,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,NNTPP,NTPL,RSTPSU1TO6,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,MAPS,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,RSTPSU7,VALLURNTECL,SIMHST1,SIMHST2,TALST2,KHSTPP-I,KHSTPP-II,TALA,BRBCL,FSTPP I & II,SASAN
15,03:30-03:45,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,31.6122,0,0,0,139.3125,0,118.125,0,5.1987,42.392196,153.6034,92,0,51.1407,39.0888,19.414,35.496,0.93737,123.665625,67.536,42.66,0,36.432,12.0414,80.178,0,0,0,0,24.15,0,65.16,0,2.172,0,78.912,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.778,147.515625,26.46,15.00135,14.253199,414

16,03:45-04:00,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,31.6122,0,0,0,139.3125,0,118.125,0,5.1987,42.392196,153.6034,92,0,51.1407,39.0888,19.414,35.496,0.93737,123.665625,67.536,42.66,0,36.432,12.0414,80.178,0,0,0,0,24.15,0,65.16,0,2.172,0,78.912,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.778,147.515625,26.46,15.00135,14.253199,414

17,04:00-04:15,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,31.6122,0,0,0,139.3125,0,118.125,0,5.1987,42.392196,153.6034,92,0,51.1407,39.0888,19.414,35.496,0.93737,123.665625,67.536,42.66,0,41.952,12.0414,80.178,0,0,0,0,24.15,0,65.16,0,2.172,0,78.912,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.778,147.515625,26.46,15.00135,14.253199,414

18,04:15-04:30,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,31.6122,0,0,0,139.3125,0,118.125,0,5.1987,42.392196,153.6034,92,0,51.1407,39.0888,19.414,35.496,0.93737,123.665625,67.536,42.66,0,41.952,12.0414,80.178,0,0,0,0,24.15,0,65.16,0,2.172,0,78.912,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.778,147.515625,26.46,15.00135,14.253199,414

19,04:30-04:45,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,31.6122,0,0,0,139.3125,0,118.125,0,5.1987,42.392196,153.6034,92,0,51.1407,39.0888,19.414,35.496,0.93737,123.665625,67.536,42.66,0,36.432,12.0414,80.178,0,0,0,0,24.15,0,65.16,0,2.172,0,78.912,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.778,147.515625,26.46,15.00135,14.253199,416.25

20,04:45-05:00,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,31.6122,0,0,0,139.3125,0,118.125,0,5.1987,42.392196,153.6034,92,0,51.1407,39.0888,19.414,35.496,0.93737,123.665625,67.536,42.66,0,36.432,12.0414,80.178,0,0,0,0,24.15,0,65.16,0,2.172,0,78.912,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.778,147.515625,26.46,15.00135,14.253199,416.25

21,05:00-05:15,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,31.6122,0,0,0,139.3125,0,118.125,0,5.1987,42.392196,153.6034,92,0,51.1407,39.0888,19.414,35.496,0.93737,123.665625,67.536,42.66,0,36.432,12.0414,80.178,0,0,0,0,24.15,0,65.16,0,2.172,0,78.912,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.4745,147.515625,26.46,15.00135,14.253199,416.25

22,05:15-05:30,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,31.6122,0,0,0,139.3125,0,118.125,0,5.1987,42.392196,153.6034,92,0,51.1407,39.0888,19.414,35.496,0.93737,123.665625,67.536,42.66,0,36.432,12.0414,80.178,0,0,0,0,24.15,0,65.16,0,2.172,0,78.912,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.4745,147.515625,26.46,15.00135,14.253199,416.25

23,05:30-05:45,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,31.6122,0,0,0,139.3125,0,118.125,0,5.1987,42.392196,153.6034,92,0,51.1407,39.0888,19.414,35.496,0.93737,123.665625,67.536,42.66,0,36.432,12.0414,80.178,0,0,0,0,24.15,0,65.16,0,2.172,0,78.912,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.4745,147.515625,26.46,15.00135,14.253199,416.25

24,05:45-06:00,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,31.6122,0,0,0,139.3125,0,118.125,0,2.9326,42.392196,153.6034,92,0,51.1407,39.0888,19.414,35.496,0.93737,123.665625,67.536,42.66,0,36.432,12.0414,80.178,0,0,0,0,24.15,0,65.16,0,2.172,0,78.912,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.4745,147.515625,26.46,15.00135,14.253199,416.25

25,06:00-06:15,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,31.6122,0,0,0,139.3125,0,118.125,0,0,42.392196,153.6034,92,0,51.1407,39.0888,19.414,35.496,0.93737,123.665625,67.536,42.66,0,36.432,12.0414,80.178,0,0,0,0,24.15,0,65.16,0,2.172,0,78.912,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.4745,147.515625,26.46,15.00135,14.253199,416.25

26,06:15-06:30,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,31.6122,0,0,0,139.3125,0,118.125,0,0,42.392196,153.6034,92,0,51.1407,39.0888,19.414,35.496,0.93737,123.665625,67.536,42.66,0,36.432,12.0414,80.178,0,0,0,0,24.15,0,65.16,0,2.172,0,78.912,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.4745,147.515625,26.46,15.00135,14.253199,416.25

27,06:30-06:45,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,31.6122,0,0,0,139.3125,0,118.125,0,0,42.392196,153.6034,92,0,51.1407,39.0888,19.414,35.496,0.93737,123.665625,67.536,42.66,0,36.432,12.0414,80.178,0,0,0,0,24.15,0,65.16,0,2.172,0,78.912,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.4745,147.515625,26.46,15.00135,14.253199,416.25

28,06:45-07:00,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,31.6122,0,0,0,139.3125,0,118.125,0,0,42.392196,153.6034,92,0,51.1407,39.0888,19.414,35.496,0.93737,123.665625,67.536,42.66,0,36.432,12.0414,80.178,0,0,0,0,24.15,0,65.16,0,2.172,0,78.912,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.4745,147.515625,26.46,15.00135,14.253199,416.25

29,07:00-07:15,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,31.6122,0,0,0,139.3125,0,118.125,0,0,42.392196,153.6034,92,0,51.1407,39.0888,19.414,35.496,0.93737,123.665625,67.536,42.66,0,36.432,12.0414,80.178,0,0,0,0,24.15,0,65.16,0,2.172,0,78.912,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.4745,147.515625,26.46,15.00135,14.253199,416.25

30,07:15-07:30,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,23.541,0,0,0,139.3125,0,118.125,0,0,42.392196,153.6034,92,0,51.1407,39.0888,19.414,35.496,0.93737,123.665625,67.536,42.66,0,36.432,12.0414,80.178,0,0,0,0,24.15,0,65.16,0,2.172,0,78.912,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.4745,147.515625,26.46,15.00135,14.253199,416.25

31,07:30-07:45,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,15.4698,0,0,0,139.3125,0,118.125,0,0,42.392196,153.6034,92,0,51.1407,39.0888,19.414,35.496,0.93737,123.665625,67.536,42.66,0,36.432,12.0414,65.653,0,0,0,0,24.15,0,65.16,0,2.172,0,78.912,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.4745,147.515625,26.46,15.00135,14.253199,416.25

32,07:45:08:00,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,7.80216,0,0,0,139.3125,0,118.125,0,0,42.392196,153.6034,92,0,51.1407,39.0888,19.414,35.496,0.93737,123.665625,67.536,42.66,0,36.432,12.0414,65.653,0,0,0,0,24.15,0,65.16,0,2.172,0,78.912,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.4745,147.515625,26.46,15.00135,14.253199,416.25

33,08:00-08:15,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,0,0,0,0,139.3125,0,118.125,0,0,42.392196,153.6034,92,0,51.1407,39.0888,19.414,35.496,0.93737,123.665625,67.536,42.66,0,36.432,12.0414,65.653,0,0,0,0,24.15,0,65.16,0,2.172,0,78.912,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,26.46,15.00135,14.253199,416.25

34,08:15-08:30,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,0,0,0,0,139.3125,0,118.125,0,0,42.392196,153.6034,92,0,51.1407,39.0888,19.414,35.496,0.93737,123.665625,67.536,42.66,0,36.432,12.0414,65.653,0,0,0,0,24.15,0,65.16,0,2.172,0,78.912,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,26.46,15.00135,14.253199,416.25

35,08:30-08:45,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,0,0,0,0,139.3125,0,118.125,0,0,42.392196,153.6034,92,0,51.1407,39.0888,19.414,35.496,0.93737,123.665625,67.536,42.66,0,36.432,12.0414,65.653,0,0,0,0,24.15,0,65.16,0,2.172,0,78.912,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,31.564,147.515625,26.46,15.00135,14.253199,416.25

36,08:45:09:00,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,0,0,0,0,139.3125,0,118.125,0,0,42.392196,153.6034,92,0,51.1407,39.0888,19.414,35.496,0.93737,123.665625,67.536,42.66,0,36.432,12.0414,65.653,0,0,0,0,24.15,0,65.16,0,2.172,0,78.912,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,31.564,147.515625,26.46,15.00135,14.253199,416.25

37,09:00:09:15,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,0,0,0,0,139.3125,0,118.125,0,0,42.392196,153.6034,92,0,51.1407,39.0888,19.414,35.496,0.93737,123.665625,67.536,42.66,6.5208,36.432,12.0414,66.815,0,0,0,0,24.15,0,65.16,0,2.172,0,78.912,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,30.35,147.515625,26.46,15.00135,14.253199,416.25

38,09:15-09:30,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,0,0,0,0,139.3125,0,118.125,0,0,42.392196,153.6034,92,0,51.1407,39.0888,19.414,35.496,0.93737,123.665625,67.536,42.66,6.5208,36.432,12.0414,66.815,0,0,0,0,24.15,0,65.16,0,2.172,0,78.912,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,30.35,147.515625,26.46,15.00135,14.253199,416.25

39,09:30-09:45,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,0,0,0,0,139.3125,0,118.125,0,0,42.392196,153.6034,92,0,51.1407,39.0888,19.414,35.496,0.93737,123.665625,67.536,42.66,6.5208,36.432,12.0414,66.815,0,0,0,0,24.15,0,58.644,0,2.172,0,78.912,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,30.35,147.515625,26.46,15.00135,14.253199,416.25

40,09:45-10:00,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,0,0,0,0,139.3125,0,118.125,0,0,42.392196,153.6034,92,0,51.1407,39.0888,19.414,35.496,0.93737,123.665625,67.536,42.66,6.5208,36.432,12.0414,66.815,0,0,0,0,24.15,0,58.644,0,2.172,0,78.912,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,30.35,147.515625,26.46,15.00135,14.253199,416.25

41,10:00-10:15,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,0,0,0,0,139.3125,0,118.125,0,0,42.392196,153.6034,92,0,51.1407,39.0888,19.414,35.496,0.93737,123.665625,67.536,42.66,6.5208,36.432,13.3224,66.815,0,0,0,0,24.15,0,58.644,0,2.172,0,78.912,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,30.35,147.515625,26.46,15.00135,14.253199,416.25

42,10:15-10:30,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,0,0,0,0,139.3125,0,118.125,0,0,42.392196,153.6034,92,0,51.1407,39.0888,19.414,35.496,0.93737,123.665625,67.536,42.66,6.5208,36.432,13.3224,66.815,0,0,0,0,24.15,0,58.644,0,2.172,0,78.912,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,30.35,147.515625,26.46,15.00135,14.253199,416.25

43,10:30-10:45,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,0,0,0,0,139.3125,0,118.125,0,0,42.392196,153.6034,92,0,51.1407,39.0888,19.414,35.496,0.93737,123.665625,67.536,42.66,13.0416,36.432,13.3224,66.815,0,0,0,0,24.15,0,58.644,0,2.172,0,78.912,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,30.35,147.515625,26.46,15.00135,14.253199,417.375

44,10:45-11:00,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,0,0,0,0,139.3125,0,118.125,0,0,42.392196,153.6034,92,0,51.1407,39.0888,19.414,35.496,0.93737,123.665625,67.536,42.66,13.0416,36.432,12.1695,66.815,0,0,0,0,24.15,0,58.644,0,2.172,0,78.912,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,30.35,147.515625,26.46,15.00135,14.253199,417.375

45,11:00-11:15,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,0,0,0,0,139.3125,0,118.125,0,0,42.392196,153.6034,92,0,51.1407,39.0888,19.414,35.496,0.93737,123.665625,67.536,42.66,13.0416,36.432,12.1695,66.815,0,0,0,0,24.15,0,58.644,0,2.172,0,78.912,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,30.35,147.515625,26.46,15.00135,14.253199,417.375

46,11:15-11:30,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,0,0,0,0,139.3125,0,118.125,0,0,42.392196,153.6034,92,0,51.1407,39.0888,19.414,35.496,0.93737,123.665625,67.536,42.66,13.0416,36.432,12.1695,66.815,0,0,0,0,24.15,0,58.644,0,2.172,0,78.912,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,30.35,147.515625,26.46,15.00135,14.253199,417.375

47,11:30-11:45,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,0,0,0,0,139.3125,0,118.125,0,0,42.392196,153.6034,92,0,51.1407,39.0888,19.414,35.496,0.93737,123.665625,67.536,42.66,13.0416,41.952,12.1695,40.089,0,0,0,0,24.15,0,0,0,60.816,0,78.912,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,30.35,147.515625,26.46,15.00135,14.253199,417.375

48,11:45-12:00,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,0,0,0,0,139.3125,0,118.125,0,0,42.392196,153.6034,92,0,51.1407,39.0888,19.414,35.496,0.93737,123.665625,67.536,42.66,13.0416,41.952,12.1695,40.089,0,0,0,0,24.15,0,0,0,60.816,0,78.912,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,30.35,147.515625,26.46,15.00135,14.253199,417.375

49,12:00-12:15,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,0,0,0,0,139.3125,0,118.125,0,0,42.392196,153.6034,92,0,51.1407,39.0888,19.414,35.496,0.93737,123.665625,67.536,42.66,19.5624,29.808,12.1695,40.089,0,0,0,0,24.15,0,0,0,60.816,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,31.564,147.515625,26.46,15.00135,14.253199,417.375

50,12:15-12:30,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,0,0,0,0,139.3125,0,118.125,0,0,42.392196,153.6034,92,0,51.1407,39.0888,19.414,35.496,0.93737,123.665625,67.536,42.66,19.5624,29.808,12.1695,40.089,0,0,0,0,24.15,0,0,0,60.816,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,31.564,147.515625,26.46,15.00135,14.253199,417.375

51,12:30-12:45,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,0,0,0,0,139.3125,0,118.125,0,0,42.392196,153.6034,92,0,51.1407,39.0888,19.414,35.496,0.9565,123.665625,67.536,42.66,19.5624,29.808,13.3224,40.089,0,0,0,0,24.15,0,0,0,60.816,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,31.564,147.515625,26.46,15.00135,14.253199,417.375

52,12:45-13:00,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,0,0,0,0,139.3125,0,118.125,0,0,42.392196,153.6034,92,0,51.1407,39.0888,19.414,35.496,0.9565,123.665625,67.536,42.66,19.5624,29.808,13.3224,66.815,0,0,0,0,24.15,0,0,0,60.816,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,31.564,147.515625,26.46,15.00135,14.253199,417.375

53,13:00-13:15,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,0,0,0,0,139.3125,0,118.125,0,0,42.392196,153.6034,92,0,51.1407,39.0888,19.414,35.496,0.9565,123.665625,67.536,42.66,19.5624,29.808,13.3224,66.815,0,0,0,0,24.15,0,0,0,60.816,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,31.564,147.515625,26.46,15.00135,14.253199,417.375

54,13:15-13:30,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,0,0,0,0,139.3125,0,118.125,0,0,42.392196,153.6034,92,0,51.1407,39.0888,19.414,35.496,0.9565,123.665625,67.536,42.66,19.5624,29.808,13.3224,66.815,0,0,0,0,24.15,0,0,0,60.816,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,31.564,147.515625,26.46,15.00135,14.253199,417.375

