Block,Time,ANTA_GF,SALAL,DADRT2,DADRI_LF,PARBATI3,AURY_LF,DADRI_RF,RAMPUR,URI,KOTESHWR,ANTA_RF,DADRI_CRF,UNCHAHAR4,TEHRI,KOLDAM,SEWA2,RIHAND1,NAPP,TANDA2,RIHAND3,AURY_RF,NJPC,BSIUL,DADRI_GF,JHAJJAR,AURY_CRF,SINGRAULI,DHAULIGNGA,CHAMERA1,KISHANGANGA,SASAN,URI2,KHSTPP-I,FSTPP I & II,DULHASTI,KHSTPP-II,ANTA_LF,RAPPB,ANTA_CRF,CHAMERA2,CHAMERA3,RAPPC,TANAKPUR,AURY_GF,SINGRAULI_HYDRO,BRBCL,TALA,UNCHAHAR2,RIHAND2,UNCHAHAR1,UNCHAHAR3,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
20,04:45-05:00,0.000000,1.342947,336.170055,0.000000,0.000000,0.000000,0.000000,0.000000,2.126525,6.172508,0.000000,0.000000,0.000000,29.973598,0.000000,0.000000,56.077075,0.000000,0.000000,119.102363,0.000000,0.000000,0.000000,0.000000,227.291600,0.000000,108.612062,0.000000,0.000000,0.000000,403.317387,4.534467,11.451259,4.815500,15.870782,67.581401,0.000000,0.000000,0.000000,0.000000,0.000000,52.431260,0.000000,0.000000,0.792236,14.446451,0.000000,16.189711,43.455842,5.778600,10.594100,0,0,0,0,0

21,05:00-05:15,0.000000,1.342947,336.170055,0.000000,0.000000,0.000000,0.000000,0.000000,2.126525,6.172508,0.000000,0.000000,0.000000,29.973598,0.000000,0.000000,87.557224,0.000000,0.000000,119.102363,0.000000,0.000000,0.000000,0.000000,227.291600,0.000000,120.953321,0.000000,0.000000,0.000000,403.317387,4.534467,17.696233,4.815500,15.870782,78.996435,0.000000,0.000000,0.000000,0.000000,0.000000,52.431260,0.740239,0.000000,0.792236,14.446451,0.000000,16.189711,55.553512,5.778600,10.594100,0,0,0,0,0

22,05:15-05:30,0.000000,1.342947,336.170055,0.000000,0.000000,0.000000,0.000000,0.000000,2.126525,6.172508,0.000000,0.000000,0.000000,29.973598,0.000000,0.000000,88.605200,0.000000,0.000000,119.102363,0.000000,16.417003,0.000000,0.000000,227.291600,0.000000,120.953321,0.000000,0.000000,0.000000,403.317387,4.534467,19.535713,8.503788,15.870782,94.426564,0.000000,0.000000,0.000000,0.000000,0.000000,52.431260,0.740239,0.000000,0.792236,14.446451,0.000000,25.462149,56.880686,5.778600,10.594100,0,0,0,0,0

23,05:30-05:45,0.000000,1.342947,365.063055,0.000000,0.000000,0.000000,0.000000,0.000000,2.126525,6.172508,0.000000,0.000000,0.000000,44.960397,0.000000,0.000000,88.605200,0.000000,0.000000,119.102363,0.000000,34.658117,0.000000,0.000000,231.416943,0.000000,120.953321,0.000000,0.000000,0.000000,403.317387,4.534467,24.693299,8.503788,15.870782,94.711254,0.000000,0.000000,0.000000,0.000000,0.000000,52.431260,0.740239,0.000000,0.792236,14.446451,0.000000,25.462149,56.880686,7.406913,14.557805,0,0,0,0,0

24,05:45-06:00,0.000000,1.342947,432.480055,0.000000,0.000000,0.000000,0.000000,0.000000,2.126525,12.345016,0.000000,0.000000,0.000000,44.960397,0.000000,0.000000,88.605200,0.000000,0.000000,119.102363,0.000000,51.075119,0.000000,0.000000,296.907743,0.000000,120.953321,8.798916,0.000000,0.000000,403.317387,4.534467,33.515215,11.172249,31.741565,94.711254,0.000000,0.000000,0.000000,12.684066,0.000000,52.431260,0.740239,0.000000,0.792236,14.446451,0.000000,35.098253,56.880686,8.370013,16.941411,0,0,0,0,0

25,06:00-06:15,0.000000,1.342947,490.266055,0.000000,0.000000,0.000000,0.000000,0.000000,2.126525,18.517524,0.000000,0.000000,0.000000,44.960397,0.000000,3.979818,88.605200,0.000000,0.000000,119.102363,0.000000,72.964456,1.059410,0.000000,335.431743,0.000000,120.953321,17.597833,7.988914,0.000000,403.317387,4.534467,33.515215,12.837432,31.741565,94.711254,0.000000,0.000000,0.000000,12.684066,1.226412,52.431260,0.740239,0.000000,0.792236,14.446451,0.000000,40.723581,56.880686,8.370013,16.941411,0,0,0,0,0

26,06:15-06:30,0.000000,1.342947,555.091257,0.000000,0.000000,0.000000,0.000000,0.000000,2.126525,36.085431,0.000000,0.000000,0.000000,44.960397,0.000000,10.147252,88.605200,0.000000,0.000000,119.102363,0.000000,109.446684,12.560365,0.000000,463.326622,0.000000,120.953321,17.597833,13.530939,0.000000,403.317387,4.534467,33.515215,14.975200,47.612347,94.711254,0.000000,0.000000,0.000000,25.804627,27.990390,52.431260,0.740239,0.000000,0.792236,14.446451,0.000000,40.825905,56.880686,10.129030,25.416305,0,0,0,0,0

27,06:30-06:45,0.000000,6.714733,656.012849,0.000000,3.678079,0.000000,0.000000,0.000000,34.024397,36.085431,0.000000,0.000000,0.000000,44.960397,0.000000,10.147252,88.605200,0.000000,0.000000,119.102363,0.000000,127.687798,12.560365,0.000000,468.281660,0.000000,120.953321,26.396749,26.629715,0.000000,403.317387,4.534467,33.515215,14.975200,47.612347,94.711254,0.000000,0.000000,0.000000,25.804627,27.990390,52.431260,1.603850,0.000000,0.792236,14.446451,0.000000,40.825905,56.880686,10.283693,25.416305,0,0,0,0,0

28,06:45-07:00,0.000000,53.717866,657.632732,0.000000,15.938342,0.000000,0.000000,0.000000,34.024397,36.085431,0.000000,0.000000,0.000000,44.960397,0.000000,10.147252,88.605200,0.000000,0.000000,119.102363,0.000000,132.248076,12.560365,0.000000,444.952200,0.000000,120.953321,26.396749,26.629715,0.000000,403.317387,4.534467,33.515215,14.975200,47.612347,94.711254,0.000000,0.000000,0.000000,25.804627,27.990390,52.431260,1.603850,0.000000,0.792236,14.446451,0.000000,40.825905,56.880686,10.283693,25.416305,0,0,0,0,0

29,07:00-07:15,0.000000,53.717866,657.632732,0.000000,15.938342,0.000000,0.000000,0.000000,4.253050,36.085431,0.000000,0.000000,0.000000,44.960397,0.000000,10.147252,88.605200,0.000000,0.000000,119.102363,0.000000,132.248076,12.560365,0.000000,467.199810,0.000000,120.953321,26.396749,26.629715,0.000000,403.317387,4.534467,33.515215,14.975200,47.612347,94.711254,0.000000,0.000000,0.000000,25.804627,27.990390,52.431260,1.603850,0.000000,0.792236,14.446451,0.000000,40.825905,56.880686,10.283693,25.416305,0,0,0,0,0

30,07:15-07:30,0.000000,53.717866,657.632732,0.000000,15.938342,0.000000,0.000000,0.000000,3.189787,36.085431,0.000000,0.000000,0.000000,44.960397,0.000000,10.147252,88.605200,0.000000,0.000000,119.102363,0.000000,135.166655,12.560365,0.000000,489.447420,0.000000,120.953321,26.396749,26.629715,0.000000,403.317387,4.534467,33.515215,14.975200,47.612347,94.711254,0.000000,0.000000,0.000000,25.804627,27.990390,52.431260,1.603850,0.000000,0.792236,14.446451,0.000000,40.825905,56.880686,10.283693,25.416305,0,0,0,0,0

31,07:30-07:45,0.000000,53.717866,657.632732,0.000000,15.938342,0.000000,0.000000,0.000000,3.189787,36.085431,0.000000,0.000000,0.000000,44.960397,0.000000,10.147252,88.605200,0.000000,0.000000,119.102363,0.000000,109.446684,12.560365,0.000000,489.447420,0.000000,120.953321,17.597833,13.530939,0.000000,403.317387,4.534467,33.515215,14.975200,47.612347,94.714866,0.000000,0.000000,0.000000,25.804627,27.990390,52.431260,1.603850,0.000000,0.792236,14.446451,0.000000,40.825905,56.880686,10.283693,25.416305,0,0,0,0,0

32,07:45:08:00,0.000000,6.714733,657.632732,0.000000,15.938342,0.000000,0.000000,0.000000,3.189787,17.093099,0.000000,0.000000,0.000000,44.960397,0.000000,3.979818,88.605200,0.000000,0.000000,119.102363,0.000000,84.182741,6.280182,0.000000,507.987095,0.000000,120.953321,17.597833,13.530939,0.000000,403.317387,4.534467,33.515215,14.975200,47.612347,94.714866,0.000000,0.000000,0.000000,25.368131,1.226412,52.431260,1.603850,0.000000,0.792236,14.446451,0.000000,40.825905,56.880686,10.283693,25.416305,0,0,0,0,0

33,08:00-08:15,0.000000,1.342947,657.632732,0.000000,15.938342,0.000000,0.000000,0.000000,3.189787,8.546549,0.000000,0.000000,0.000000,44.960397,0.000000,0.000000,88.605200,0.000000,0.000000,119.102363,0.000000,72.964456,6.280182,0.000000,511.695030,0.000000,120.953321,8.798916,8.369339,0.000000,403.317387,4.534467,33.515215,14.975200,31.741565,94.714866,0.000000,0.000000,0.000000,25.368131,0.000000,52.431260,6.168656,0.000000,0.792236,14.446451,0.000000,40.825905,56.880686,10.283693,25.417085,0,0,0,0,0

34,08:15-08:30,0.000000,1.342947,657.632732,0.000000,3.678079,0.000000,0.000000,0.000000,3.189787,8.546549,0.000000,0.000000,0.000000,44.960397,0.000000,0.000000,88.605200,0.000000,0.000000,119.102363,0.000000,32.834005,6.280182,0.000000,530.234705,0.000000,120.953321,0.000000,0.000000,0.000000,403.317387,4.534467,33.515215,14.975200,31.741565,94.714866,0.000000,0.000000,0.000000,12.684066,0.000000,52.431260,6.168656,0.000000,0.792236,14.446451,0.000000,40.825905,56.880686,10.283693,25.417085,0,0,0,0,0

35,08:30-08:45,0.000000,1.342947,657.632732,0.000000,0.000000,0.000000,0.000000,0.000000,3.189787,8.546549,0.000000,0.000000,0.000000,44.960397,0.000000,0.000000,88.605200,0.000000,0.000000,119.102363,0.000000,16.417003,0.000000,0.000000,533.942640,0.000000,120.953321,0.000000,0.000000,0.000000,403.317387,4.534467,33.515215,14.975200,15.870782,94.714866,0.000000,0.000000,0.000000,12.684066,0.000000,52.431260,6.168656,0.000000,0.792236,14.446451,0.000000,38.258666,56.880686,10.283693,25.417085,0,0,0,0,0

36,08:45:09:00,0.000000,1.342947,657.632732,0.000000,0.000000,0.000000,0.000000,0.000000,3.189787,8.546549,0.000000,0.000000,0.000000,44.960397,0.000000,0.000000,88.605200,0.000000,0.000000,119.102363,0.000000,0.000000,0.000000,0.000000,552.482315,0.000000,120.953321,0.000000,0.000000,0.000000,403.317387,4.534467,33.515215,14.975200,15.870782,94.714866,0.000000,0.000000,0.000000,0.000000,0.000000,52.431260,6.168656,0.000000,0.792236,14.446451,0.000000,38.258666,56.880686,10.283693,25.417085,0,0,0,0,0

37,09:00:09:15,0.000000,1.342947,657.632732,0.000000,0.000000,0.000000,0.000000,0.000000,3.189787,8.546549,0.000000,0.000000,0.000000,44.960397,0.000000,0.000000,88.605200,0.000000,0.000000,119.102363,0.000000,0.000000,0.000000,0.000000,574.729925,0.000000,120.953321,0.000000,0.000000,0.000000,403.317387,4.534467,33.515215,14.975200,15.870782,94.714866,0.000000,0.000000,0.000000,0.000000,0.000000,52.431260,0.000000,0.000000,0.792236,14.446451,0.000000,38.258666,56.880686,10.283693,25.417085,0,0,0,0,0

38,09:15-09:30,0.000000,1.342947,657.632732,0.000000,0.000000,0.000000,0.000000,0.000000,3.721418,8.546549,0.000000,0.000000,0.000000,29.973598,0.000000,0.000000,88.605200,0.000000,0.000000,119.102363,0.000000,0.000000,0.000000,0.000000,596.977535,0.000000,120.953321,0.000000,0.000000,0.000000,403.317387,4.534467,33.515215,14.975200,15.870782,94.714866,0.000000,0.000000,0.000000,0.000000,0.000000,52.431260,0.000000,0.000000,0.792236,14.446451,0.000000,38.258666,56.880686,10.283693,25.417085,0,0,0,0,0

39,09:30-09:45,0.000000,1.342947,657.632732,0.000000,0.000000,0.000000,0.000000,0.000000,3.189787,8.546549,0.000000,0.000000,0.000000,29.973598,0.000000,0.000000,88.605200,0.000000,0.000000,119.102363,0.000000,0.000000,0.000000,0.000000,620.461123,0.000000,120.953321,0.000000,0.000000,0.000000,403.317387,4.534467,33.515215,14.458057,0.000000,94.714866,0.000000,0.000000,0.000000,0.000000,0.000000,52.431260,0.000000,0.000000,0.792236,14.446451,0.000000,38.254332,56.880686,10.283693,25.417085,0,0,0,0,0

40,09:45-10:00,0.000000,1.342947,657.632732,0.000000,0.000000,0.000000,0.000000,0.000000,3.189787,8.546549,0.000000,0.000000,0.000000,29.973598,0.000000,0.000000,88.605200,0.000000,0.000000,119.102363,0.000000,0.000000,0.000000,0.000000,628.864231,0.000000,120.953321,0.000000,0.000000,0.000000,403.317387,6.477811,33.515215,14.458057,0.000000,94.714866,0.000000,0.000000,0.000000,0.000000,0.000000,52.431260,0.000000,0.000000,0.792236,14.446451,0.000000,38.254332,56.880686,10.283693,25.417085,0,0,0,0,0

41,10:00-10:15,0.000000,1.342947,657.632732,0.000000,0.000000,0.000000,0.000000,0.000000,34.024397,8.546549,0.000000,0.000000,0.000000,26.575781,0.000000,0.000000,88.605200,0.000000,0.000000,119.102363,0.000000,0.000000,0.000000,0.000000,629.051173,0.000000,120.953321,0.000000,0.000000,0.000000,403.317387,16.064970,33.515215,14.458057,0.000000,94.714866,0.000000,0.000000,0.000000,0.000000,0.000000,52.431260,0.000000,0.000000,0.755388,14.446451,0.000000,38.254332,56.880686,10.283693,25.417085,0,0,0,0,0

42,10:15-10:30,0.000000,1.342947,657.632732,0.000000,0.000000,0.000000,0.000000,0.000000,34.024397,8.546549,0.000000,0.000000,0.000000,14.986799,0.000000,0.000000,88.605200,0.000000,0.000000,119.102363,0.000000,0.000000,0.000000,0.000000,629.051173,0.000000,120.953321,0.000000,0.000000,0.000000,403.317387,16.064970,33.515215,14.458057,0.000000,94.714866,0.000000,0.000000,0.000000,0.000000,0.000000,52.431260,0.000000,0.000000,0.755388,14.446451,0.000000,38.254332,56.880686,10.283693,25.417085,0,0,0,0,0

43,10:30-10:45,0.000000,1.342947,657.632732,0.000000,0.000000,0.000000,0.000000,0.000000,4.253050,8.546549,0.000000,0.000000,0.000000,14.986799,0.000000,0.000000,88.605200,0.000000,0.000000,119.102363,0.000000,0.000000,0.000000,0.000000,629.051173,0.000000,120.953321,0.000000,0.000000,0.000000,381.387600,16.064970,33.515215,14.458057,0.000000,94.714866,0.000000,0.000000,0.000000,0.000000,0.000000,52.431260,0.000000,0.000000,0.755388,14.446451,0.000000,38.254332,56.880686,10.283693,25.417085,0,0,0,0,0

44,10:45-11:00,0.000000,1.342947,657.632732,0.000000,0.000000,0.000000,0.000000,0.000000,2.658156,8.546549,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.605200,0.000000,0.000000,119.102363,0.000000,0.000000,0.000000,0.000000,629.051173,0.000000,120.953321,0.000000,0.000000,0.000000,359.717850,16.064970,33.515215,14.458057,0.000000,94.714866,0.000000,0.000000,0.000000,0.000000,0.000000,52.431260,0.000000,0.000000,0.755388,14.446451,0.000000,38.254332,56.880686,10.283693,25.417085,0,0,0,0,0

45,11:00-11:15,0.000000,1.342947,657.632732,0.000000,0.000000,0.000000,0.000000,0.000000,2.339177,8.546549,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.605200,0.000000,0.000000,119.102363,0.000000,0.000000,0.000000,0.000000,629.051173,0.000000,120.953321,0.000000,0.000000,0.000000,332.630662,16.064970,33.515215,14.458057,0.000000,94.711254,0.000000,0.000000,0.000000,0.000000,0.000000,52.431260,0.000000,0.000000,0.755388,14.446451,0.000000,38.254332,56.880686,10.283693,25.416305,0,0,0,0,0

46,11:15-11:30,0.000000,1.342947,657.632732,0.000000,0.000000,0.000000,0.000000,0.000000,2.339177,8.546549,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.605200,0.000000,0.000000,119.102363,0.000000,0.000000,0.000000,0.000000,629.051173,0.000000,120.953321,0.000000,0.000000,0.000000,332.630662,5.182248,33.515215,14.458057,0.000000,94.711254,0.000000,0.000000,0.000000,0.000000,0.000000,52.431260,0.000000,0.000000,0.755388,14.446451,0.000000,38.254332,56.880686,10.283693,25.416305,0,0,0,0,0

47,11:30-11:45,0.000000,1.342947,650.550165,0.000000,0.000000,0.000000,0.000000,0.000000,2.339177,8.546549,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.605200,0.000000,0.000000,119.102363,0.000000,0.000000,0.000000,0.000000,629.051173,0.000000,120.953321,0.000000,0.000000,0.000000,332.630662,4.534467,33.515215,14.456131,0.000000,94.711254,0.000000,0.000000,0.000000,0.000000,0.000000,52.431260,0.000000,0.000000,0.755388,14.446451,0.000000,37.899044,56.880686,9.920604,21.227206,0,0,0,0,0

