Block,Time,JHAJJAR,CHAMERA3,SINGRAULI,AURY_RF,TEHRI,UNCHAHAR1,SALAL,NAPP,PARBATI3,SEWA2,KOTESHWR,ANTA_GF,UNCHAHAR2,AURY_CRF,AURY_GF,ANTA_RF,KISHANGANGA,UNCHAHAR4,ANTA_CRF,RIHAND1,DULHASTI,CHAMERA1,URI2,UNCHAHAR3,DADRT2,SINGRAULI_HYDRO,DHAULIGNGA,DADRI_RF,RAMPUR,URI,TANDA2,CHAMERA2,DADRI_GF,BSIUL,RIHAND2,DADRI_LF,RAPPC,AURY_LF,DADRI_CRF,RAPPB,KOLDAM,NJPC,TANAKPUR,ANTA_LF,RIHAND3,FSTPP I & II,KHSTPP-I,SASAN,BRBCL,TALA,KHSTPP-II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,260.802423,33.573845,143.601918,0.000000,0.000000,18.190914,69.443212,48.098859,16.177343,0.000000,0.000000,0.000000,18.960973,0.000000,0.000000,0.000000,8.039553,2.978451,0.000000,71.181039,57.039171,40.626534,36.522672,24.034461,456.958194,1.106409,41.964482,0.000000,6.502002,34.052659,5.164674,46.748985,0.000000,18.856197,119.889882,0.000000,65.536411,0.000000,0.000000,0.000000,9.865587,173.465809,10.495425,0.000000,125.866158,13.783770,25.743841,336.377002,14.458451,4.534186,142.946370,0,0,0,0,0

7,01:30-01:45,228.426371,33.573845,143.601918,0.000000,0.000000,18.084885,69.443212,48.098859,16.177343,0.000000,0.000000,0.000000,18.854944,0.000000,0.000000,0.000000,8.039553,2.978451,0.000000,71.181039,57.039171,40.626534,36.522672,23.899515,426.293643,1.106409,41.964482,0.000000,6.502002,34.052659,5.164674,46.748985,0.000000,18.856197,119.889882,0.000000,65.536411,0.000000,0.000000,0.000000,9.865587,173.465809,10.495425,0.000000,125.866158,13.783770,25.743841,336.377002,14.458451,4.534186,142.946370,0,0,0,0,0

8,01:45-02:00,141.675371,33.573845,143.601918,0.000000,0.000000,18.084885,69.443212,48.098859,16.177343,0.000000,0.000000,0.000000,18.854944,0.000000,0.000000,0.000000,8.039553,2.978451,0.000000,71.181039,57.039171,40.626534,36.522672,23.899515,373.022167,1.106409,41.964482,0.000000,6.502002,34.052659,5.164674,46.748985,0.000000,18.856197,119.889882,0.000000,65.536411,0.000000,0.000000,0.000000,9.865587,173.465809,10.495425,0.000000,125.866158,13.783770,25.743841,336.377002,14.458451,4.534186,142.946370,0,0,0,0,0

9,02:00-02:15,115.668000,33.573845,137.394147,0.000000,0.000000,18.564907,69.443212,48.098859,16.177343,0.000000,0.000000,0.000000,17.812968,0.000000,0.000000,0.000000,8.039553,1.440631,0.000000,69.240696,57.039171,40.626534,36.522672,22.846261,322.038990,1.106409,41.964482,0.000000,6.502002,34.052659,5.164674,46.748985,0.000000,0.000000,117.048498,0.000000,65.536411,0.000000,0.000000,0.000000,9.865587,173.465809,11.730181,0.000000,122.706880,13.783770,25.743841,336.377002,14.415288,4.534186,142.946370,0,0,0,0,0

10,02:15-02:30,115.668000,33.573845,137.394147,0.000000,0.000000,18.848775,69.443212,48.098859,16.177343,0.000000,0.000000,0.000000,18.235639,0.000000,0.000000,0.000000,8.039553,1.648269,0.000000,69.240696,57.039171,40.626534,36.522672,23.270763,273.843990,1.106409,41.964482,0.000000,6.502002,34.052659,5.164674,46.748985,0.000000,0.000000,117.048498,0.000000,65.536411,0.000000,0.000000,0.000000,9.865587,173.465809,11.730181,0.000000,122.706880,13.783770,25.743841,336.377002,14.458451,4.534186,142.946370,0,0,0,0,0

11,02:30-02:45,115.668000,33.573845,132.448150,0.000000,0.000000,15.690846,69.443212,48.098859,16.177343,0.000000,0.000000,0.000000,15.478017,0.000000,0.000000,0.000000,8.039553,1.648269,0.000000,69.240696,57.039171,40.626534,36.522672,19.756576,230.372100,1.106409,41.964482,0.000000,6.502002,34.052659,5.164674,46.748985,0.000000,0.000000,117.048498,0.000000,65.536411,0.000000,0.000000,0.000000,9.865587,173.465809,10.495425,0.000000,122.706880,13.783770,25.743841,336.377002,14.458451,4.534186,142.946370,0,0,0,0,0

12,02:45-03:00,115.668000,33.573845,132.448150,0.000000,0.000000,15.690846,69.443212,48.098859,16.177343,0.000000,0.000000,0.000000,15.478017,0.000000,0.000000,0.000000,8.039553,1.648269,0.000000,69.240696,57.039171,40.626534,36.522672,19.756576,230.372100,1.106409,41.964482,0.000000,6.502002,34.052659,5.164674,46.748985,0.000000,0.000000,117.048498,0.000000,65.536411,0.000000,0.000000,0.000000,9.865587,173.465809,10.495425,0.000000,122.706880,13.783770,25.743841,336.377002,14.458451,4.534186,142.946370,0,0,0,0,0

13,03:00-03:15,115.668000,33.573845,132.448150,0.000000,0.000000,12.048750,69.443212,48.098859,18.824545,0.000000,0.000000,0.000000,12.048750,0.000000,0.000000,0.000000,8.039553,1.648269,0.000000,69.240696,57.039171,40.626534,36.522672,14.940450,230.372100,1.106409,41.964482,0.000000,6.502002,34.052659,5.164674,46.748985,0.000000,0.000000,117.048498,0.000000,65.536411,0.000000,0.000000,0.000000,9.865587,173.465809,9.878047,0.000000,122.706880,13.783770,25.743841,336.377002,14.458451,4.534186,142.946370,0,0,0,0,0

14,03:15-03:30,115.668000,33.573845,132.448150,0.000000,0.000000,12.048750,69.443212,48.098859,18.824545,0.000000,0.000000,0.000000,12.048750,0.000000,0.000000,0.000000,8.039553,1.648269,0.000000,69.240696,57.039171,40.626534,36.522672,14.940450,230.372100,1.106409,41.964482,0.000000,6.502002,34.052659,5.164674,46.748985,0.000000,0.000000,117.048498,0.000000,65.536411,0.000000,0.000000,0.000000,9.865587,173.465809,9.878047,0.000000,122.706880,13.783770,25.743841,336.377002,14.458451,4.534186,142.946370,0,0,0,0,0

15,03:30-03:45,115.668000,33.573845,132.448150,0.000000,0.000000,12.048750,69.443212,48.098859,18.824545,0.000000,0.000000,0.000000,12.048750,0.000000,0.000000,0.000000,8.039553,1.648269,0.000000,69.240696,57.039171,40.626534,36.522672,14.940450,230.372100,1.106409,41.964482,0.000000,6.502002,34.052659,5.164674,46.748985,0.000000,0.000000,117.048498,0.000000,65.536411,0.000000,0.000000,0.000000,9.865587,173.465809,9.260669,0.000000,122.706880,13.783770,25.743841,336.377002,14.458451,4.675879,142.946370,0,0,0,0,0

16,03:45-04:00,115.668000,33.573845,132.448150,0.000000,0.000000,12.048750,69.443212,48.098859,18.824545,0.000000,0.000000,0.000000,12.048750,0.000000,0.000000,0.000000,8.039553,1.648269,0.000000,69.240696,57.039171,40.626534,36.522672,14.940450,230.372100,1.106409,41.964482,0.000000,6.502002,34.052659,5.164674,46.748985,0.000000,0.000000,117.048498,0.000000,65.536411,0.000000,0.000000,0.000000,9.865587,173.465809,9.260669,0.000000,122.706880,13.783770,25.743841,336.377002,14.458451,4.675879,142.946370,0,0,0,0,0

17,04:00-04:15,115.668000,33.573845,132.448150,0.000000,0.000000,12.048750,69.443212,48.098859,18.824545,0.000000,0.000000,0.000000,12.048750,0.000000,0.000000,0.000000,8.039553,1.648269,0.000000,69.240696,57.039171,40.626534,36.522672,14.940450,230.372100,1.106409,41.964482,0.000000,6.502002,35.116805,5.164674,46.748985,0.000000,0.000000,117.048498,0.000000,65.536411,0.000000,0.000000,0.000000,9.865587,173.465809,8.025913,0.000000,122.706880,9.968847,25.743841,336.377002,14.458451,4.817572,142.946370,0,0,0,0,0

18,04:15-04:30,115.668000,33.573845,132.448150,0.000000,0.000000,12.048750,69.443212,48.098859,18.824545,0.000000,0.000000,0.000000,12.048750,0.000000,0.000000,0.000000,8.039553,1.648269,0.000000,69.240696,57.039171,40.626534,36.522672,14.940450,230.372100,1.106409,41.964482,0.000000,6.502002,35.116805,5.164674,46.748985,0.000000,0.000000,117.048498,0.000000,65.536411,0.000000,0.000000,0.000000,9.865587,173.465809,8.025913,0.000000,122.706880,9.968847,25.743841,336.377002,14.458451,4.817572,142.946370,0,0,0,0,0

19,04:30-04:45,115.668000,33.573845,132.448150,0.000000,0.000000,12.048750,69.443212,48.098859,20.589345,0.000000,0.000000,0.000000,12.048750,0.000000,0.000000,0.000000,8.039553,1.648269,0.000000,69.240696,57.039171,40.626534,36.522672,14.940450,230.372100,1.106409,41.964482,0.000000,6.502002,35.116805,5.164674,46.748985,0.000000,0.000000,117.048498,0.000000,65.536411,0.000000,0.000000,0.000000,9.865587,173.465809,7.408535,0.000000,122.706880,9.968847,21.185462,336.377002,14.458451,4.817572,115.828586,0,0,0,0,0

20,04:45-05:00,115.668000,33.573845,132.448150,0.000000,0.000000,14.059638,69.443212,48.098859,20.589345,0.000000,0.000000,0.000000,14.690704,0.000000,0.000000,0.000000,8.039553,1.648269,0.000000,69.240696,57.039171,40.626534,36.522672,18.271496,230.372100,1.106409,41.964482,0.000000,6.502002,35.116805,5.164674,46.748985,0.000000,0.000000,117.048498,0.000000,65.536411,0.000000,0.000000,0.000000,9.865587,173.465809,7.408535,0.000000,122.706880,11.585500,21.185462,336.377002,14.458451,4.817572,115.828586,0,0,0,0,0

21,05:00-05:15,115.668000,33.573845,119.061121,0.000000,0.000000,14.059638,69.443212,48.098859,20.589345,0.000000,0.000000,0.000000,14.690704,0.000000,0.000000,0.000000,8.039553,1.648269,0.000000,51.568650,57.039171,40.626534,36.522672,18.271496,230.372100,1.106409,41.964482,0.000000,6.502002,35.116805,5.164674,46.748985,0.000000,0.000000,94.069989,0.000000,65.536411,0.000000,0.000000,0.000000,9.865587,173.465809,7.408535,0.000000,90.271163,11.585500,21.185462,336.377002,14.458451,4.817572,115.828586,0,0,0,0,0

22,05:15-05:30,115.668000,33.573845,119.061121,0.000000,0.000000,14.059638,69.443212,48.098859,20.589345,0.000000,0.000000,0.000000,14.690704,0.000000,0.000000,0.000000,8.039553,1.648269,0.000000,51.568650,57.039171,40.626534,36.522672,18.271496,230.372100,1.106409,41.964482,0.000000,6.502002,35.116805,5.164674,46.748985,0.000000,0.000000,94.069989,0.000000,65.536411,0.000000,0.000000,0.000000,9.865587,173.465809,7.408535,0.000000,90.271163,11.585500,21.185462,336.377002,14.458451,4.817572,115.828586,0,0,0,0,0

23,05:30-05:45,115.668000,33.573845,119.061121,0.000000,0.000000,14.059638,69.443212,48.098859,20.589345,0.000000,0.000000,0.000000,14.690704,0.000000,0.000000,0.000000,8.039553,1.648269,0.000000,51.568650,57.039171,40.626534,36.522672,18.271496,230.372100,1.106409,41.964482,0.000000,6.502002,35.116805,5.164674,46.748985,0.000000,0.000000,94.069989,0.000000,65.536411,0.000000,0.000000,0.000000,9.865587,173.465809,6.173780,0.000000,90.271163,11.585500,21.185462,336.377002,14.458451,4.250799,115.828586,0,0,0,0,0

24,05:45-06:00,115.668000,33.573845,119.061121,0.000000,0.000000,14.059638,69.443212,48.098859,76.474712,0.000000,0.000000,0.000000,14.690704,0.000000,0.000000,0.000000,8.039553,1.648269,0.000000,51.568650,57.039171,40.626534,36.522672,18.271496,230.372100,1.106409,41.964482,0.000000,6.502002,35.116805,5.164674,46.748985,0.000000,0.000000,94.069989,0.000000,65.536411,0.000000,0.000000,0.000000,9.865587,173.465809,6.173780,0.000000,90.271163,11.585500,21.185462,336.377002,14.458451,3.967412,115.828586,0,0,0,0,0

25,06:00-06:15,115.668000,33.573845,119.061121,0.000000,0.000000,14.059638,69.443212,48.098859,76.474712,0.000000,0.000000,0.000000,14.690704,0.000000,0.000000,0.000000,8.039553,1.648269,0.000000,51.568650,57.039171,40.626534,36.522672,18.271496,230.372100,1.106409,41.964482,0.000000,6.502002,35.116805,5.164674,46.748985,0.000000,0.000000,94.069989,0.000000,65.536411,0.000000,0.000000,0.000000,9.865587,173.465809,6.173780,0.000000,90.271163,11.585500,21.185462,336.377002,14.458451,3.684026,115.828586,0,0,0,0,0

26,06:15-06:30,115.668000,33.573845,119.061121,0.000000,0.000000,14.059638,69.443212,48.098859,76.474712,0.000000,0.000000,0.000000,14.690704,0.000000,0.000000,0.000000,8.039553,1.648269,0.000000,51.568650,57.039171,40.626534,36.522672,18.271496,230.372100,1.106409,41.964482,0.000000,6.502002,35.116805,5.164674,46.748985,0.000000,0.000000,94.069989,0.000000,65.536411,0.000000,0.000000,0.000000,9.865587,173.465809,6.173780,0.000000,90.271163,11.585500,21.185462,336.377002,14.458451,3.684026,115.828586,0,0,0,0,0

27,06:30-06:45,115.668000,33.573845,119.061121,0.000000,0.000000,14.059638,69.443212,48.098859,76.474712,0.000000,0.000000,0.000000,14.690704,0.000000,0.000000,0.000000,8.039553,1.648269,0.000000,51.568650,57.039171,40.626534,36.522672,18.271496,230.372100,1.106409,41.964482,0.000000,6.502002,35.116805,5.164674,46.748985,0.000000,0.000000,94.069989,0.000000,65.536411,0.000000,0.000000,0.000000,9.865587,173.465809,7.408535,0.000000,90.271163,11.585500,21.185462,336.377002,14.458451,3.684026,115.828586,0,0,0,0,0

28,06:45-07:00,115.668000,33.573845,119.061121,0.000000,0.000000,14.059638,69.443212,48.098859,76.474712,0.000000,0.000000,0.000000,14.690704,0.000000,0.000000,0.000000,8.039553,1.648269,0.000000,51.568650,57.039171,40.626534,36.522672,18.271496,230.372100,1.106409,41.964482,0.000000,6.502002,35.116805,5.164674,46.748985,0.000000,0.000000,94.069989,0.000000,65.536411,0.000000,0.000000,0.000000,9.865587,173.465809,7.408535,0.000000,90.271163,10.012222,21.185462,336.377002,14.458451,3.684026,115.828586,0,0,0,0,0

29,07:00-07:15,115.668000,33.573845,119.061121,0.000000,0.000000,12.048750,69.443212,48.098859,76.474712,0.000000,0.000000,0.000000,12.048750,0.000000,0.000000,0.000000,8.039553,1.648269,0.000000,51.568650,57.039171,40.626534,36.522672,14.940450,230.372100,1.106409,41.964482,0.000000,6.502002,35.116805,5.164674,46.748985,0.000000,0.000000,94.069989,0.000000,65.536411,0.000000,0.000000,0.000000,9.865587,173.465809,8.025913,0.000000,90.271163,8.395569,19.278000,336.377002,14.458451,3.684026,79.039800,0,0,0,0,0

30,07:15-07:30,115.668000,33.573845,119.061121,0.000000,0.000000,12.048750,69.443212,48.098859,18.824545,0.000000,0.000000,0.000000,12.048750,0.000000,0.000000,0.000000,8.039553,1.648269,0.000000,51.568650,57.039171,40.626534,36.522672,14.940450,230.372100,1.106409,41.964482,0.000000,6.502002,35.116805,5.164674,46.748985,0.000000,0.000000,94.069989,0.000000,65.536411,0.000000,0.000000,0.000000,9.865587,173.465809,8.025913,0.000000,90.271163,8.395569,19.278000,336.377002,14.458451,3.684026,79.039800,0,0,0,0,0

31,07:30-07:45,115.668000,33.573845,119.061121,0.000000,0.000000,12.048750,69.443212,48.098859,22.060013,0.000000,0.000000,0.000000,12.048750,0.000000,0.000000,0.000000,8.039553,1.648269,0.000000,51.568650,57.039171,40.626534,36.522672,14.940450,230.372100,1.106409,41.964482,0.000000,6.502002,35.116805,5.164674,46.748985,0.000000,0.000000,94.069989,0.000000,65.536411,0.000000,0.000000,0.000000,9.865587,173.465809,8.025913,0.000000,90.271163,8.395569,19.278000,336.377002,14.458451,3.684026,79.039800,0,0,0,0,0

32,07:45:08:00,115.668000,33.573845,119.061121,0.000000,0.000000,12.048750,69.443212,48.098859,22.060013,0.000000,0.000000,0.000000,12.048750,0.000000,0.000000,0.000000,8.039553,1.648269,0.000000,51.568650,57.039171,40.626534,36.522672,14.940450,230.372100,1.106409,41.964482,0.000000,6.502002,35.116805,5.164674,46.748985,0.000000,0.000000,94.069989,0.000000,65.536411,0.000000,0.000000,0.000000,9.865587,173.465809,8.025913,0.000000,90.271163,8.395569,19.278000,336.377002,14.458451,3.684026,79.039800,0,0,0,0,0

33,08:00-08:15,115.668000,33.573845,119.061121,0.000000,0.000000,12.048750,69.443212,48.098859,22.060013,0.000000,0.000000,0.000000,12.048750,0.000000,0.000000,0.000000,8.039553,1.648269,0.000000,51.568650,57.039171,40.626534,36.522672,14.940450,230.372100,1.106409,41.964482,0.000000,6.502002,35.116805,5.164674,46.748985,0.000000,0.000000,94.069989,0.000000,65.536411,0.000000,0.000000,0.000000,9.865587,173.465809,7.408535,0.000000,90.271163,8.395569,19.278000,336.377002,14.458451,3.542332,79.039800,0,0,0,0,0

34,08:15-08:30,115.668000,33.573845,119.061121,0.000000,0.000000,12.048750,69.443212,48.098859,22.060013,0.000000,0.000000,0.000000,12.048750,0.000000,0.000000,0.000000,8.039553,1.648269,0.000000,51.568650,57.039171,40.626534,36.522672,14.940450,230.372100,1.106409,41.964482,0.000000,6.502002,35.116805,5.164674,46.748985,0.000000,0.000000,94.069989,0.000000,65.536411,0.000000,0.000000,0.000000,9.865587,173.465809,7.408535,0.000000,90.271163,8.395569,19.278000,336.377002,14.458451,3.542332,79.039800,0,0,0,0,0

35,08:30-08:45,115.668000,33.573845,119.061121,0.000000,0.000000,12.048750,69.443212,48.098859,22.060013,0.000000,0.000000,0.000000,12.048750,0.000000,0.000000,0.000000,8.039553,1.648269,0.000000,51.568650,57.039171,40.626534,36.522672,14.940450,230.372100,1.106409,41.964482,0.000000,6.502002,35.116805,5.164674,46.748985,0.000000,0.000000,94.069989,0.000000,65.536411,0.000000,0.000000,0.000000,9.865587,173.465809,7.408535,0.000000,90.271163,8.395569,19.278000,336.377002,14.458451,6.376198,79.039800,0,0,0,0,0

36,08:45:09:00,115.668000,33.573845,119.061121,0.000000,0.000000,12.048750,69.443212,48.098859,22.060013,0.000000,0.000000,0.000000,12.048750,0.000000,0.000000,0.000000,8.039553,1.648269,0.000000,51.568650,57.039171,40.626534,36.522672,14.940450,230.372100,1.106409,41.964482,0.000000,6.502002,35.116805,5.164674,46.748985,0.000000,0.000000,94.069989,0.000000,65.536411,0.000000,0.000000,0.000000,9.865587,173.465809,3.704268,0.000000,90.271163,8.395569,19.278000,336.377002,14.458451,6.376198,79.039800,0,0,0,0,0

37,09:00:09:15,115.668000,33.573845,119.061121,0.000000,0.000000,12.048750,56.002590,48.098859,22.060013,0.000000,0.000000,0.000000,12.048750,0.000000,0.000000,0.000000,8.039553,1.648269,0.000000,51.568650,57.039171,40.626534,36.522672,14.940450,230.372100,1.106409,41.964482,0.000000,6.502002,35.116805,2.893069,46.748985,0.000000,0.000000,94.069989,0.000000,65.536411,0.000000,0.000000,0.000000,9.865587,173.465809,0.000000,0.000000,90.271163,8.395569,19.278000,336.377002,14.458451,6.517892,79.039800,0,0,0,0,0

38,09:15-09:30,115.668000,33.573845,119.061121,0.000000,0.000000,12.048750,56.002590,48.098859,22.060013,0.000000,0.000000,0.000000,12.048750,0.000000,0.000000,0.000000,8.039553,1.648269,0.000000,51.568650,57.039171,40.626534,36.522672,14.940450,230.372100,1.106409,41.964482,0.000000,6.502002,35.116805,2.893069,46.748985,0.000000,0.000000,94.069989,0.000000,65.536411,0.000000,0.000000,0.000000,9.865587,173.465809,0.000000,0.000000,90.271163,8.395569,19.278000,336.377002,14.458451,6.234505,79.039800,0,0,0,0,0

39,09:30-09:45,115.668000,33.573845,119.061121,0.000000,0.000000,12.048750,56.002590,48.098859,22.060013,0.000000,0.000000,0.000000,12.048750,0.000000,0.000000,0.000000,8.039553,1.648269,0.000000,62.870378,57.039171,40.626534,36.522672,14.940450,230.372100,1.106409,41.964482,0.000000,5.596472,35.116805,2.893069,46.748985,0.000000,0.000000,94.069989,0.000000,65.536411,0.000000,0.000000,0.000000,9.865587,145.002379,0.000000,0.000000,90.271163,8.395569,19.278000,336.377002,14.458451,3.769042,79.039800,0,0,0,0,0

40,09:45-10:00,115.668000,33.573845,119.061121,0.000000,0.000000,12.048750,56.002590,48.098859,22.060013,0.000000,0.000000,0.000000,12.048750,0.000000,0.000000,0.000000,8.039553,1.648269,0.000000,62.870378,57.039171,40.626534,36.522672,14.940450,230.372100,1.106409,41.964482,0.000000,5.596472,35.116805,2.893069,46.748985,0.000000,0.000000,94.069989,0.000000,65.536411,0.000000,0.000000,0.000000,9.865587,145.002379,0.000000,0.000000,90.271163,8.395569,19.278000,336.377002,14.458451,3.769042,79.039800,0,0,0,0,0

41,10:00-10:15,115.668000,33.573845,119.061121,0.000000,0.000000,12.048750,56.002590,48.098859,22.060013,0.000000,0.000000,0.000000,12.048750,0.000000,0.000000,0.000000,8.039553,1.648269,0.000000,62.870378,57.039171,40.626534,36.522672,14.940450,230.372100,1.106409,41.964482,0.000000,5.596472,39.373387,2.893069,46.748985,0.000000,0.000000,94.069989,0.000000,65.536411,0.000000,0.000000,0.000000,9.865587,145.002379,0.000000,0.000000,90.271163,8.395569,19.278000,336.377002,14.458451,6.177828,79.039800,0,0,0,0,0

42,10:15-10:30,115.668000,33.573845,119.061121,0.000000,0.000000,12.048750,56.002590,48.098859,22.060013,0.000000,0.000000,0.000000,12.048750,0.000000,0.000000,0.000000,8.039553,1.648269,0.000000,62.870378,57.039171,40.626534,36.522672,14.940450,230.372100,1.106409,41.964482,0.000000,5.596472,39.373387,2.893069,46.748985,0.000000,0.000000,94.069989,0.000000,65.536411,0.000000,0.000000,0.000000,9.865587,145.002379,0.000000,0.000000,90.271163,8.395569,19.278000,336.377002,14.458451,3.769042,79.039800,0,0,0,0,0

43,10:30-10:45,115.668000,33.573845,119.061121,0.000000,0.000000,12.048750,56.002590,48.098859,22.060013,0.000000,0.000000,0.000000,12.048750,0.000000,0.000000,0.000000,8.039553,1.648269,0.000000,62.870378,57.039171,40.626534,36.522672,14.940450,230.372100,1.106409,41.964482,0.000000,5.596472,39.373387,2.893069,46.748985,0.000000,0.000000,94.069989,0.000000,65.536411,0.000000,0.000000,0.000000,9.865587,145.002379,0.000000,0.000000,90.271163,8.395569,19.278000,336.377002,14.458451,3.769042,79.039800,0,0,0,0,0

44,10:45-11:00,115.668000,33.573845,119.061121,0.000000,0.000000,12.048750,56.002590,48.098859,22.060013,0.000000,0.000000,0.000000,12.048750,0.000000,0.000000,0.000000,8.039553,1.648269,0.000000,62.870378,57.039171,40.626534,36.522672,14.940450,230.372100,1.106409,41.964482,0.000000,5.596472,39.373387,2.893069,46.748985,0.000000,0.000000,94.069989,0.000000,65.536411,0.000000,0.000000,0.000000,9.865587,145.002379,0.000000,0.000000,90.271163,8.395569,19.278000,336.377002,14.458451,3.769042,79.039800,0,0,0,0,0

45,11:00-11:15,115.668000,33.573845,119.061121,0.000000,0.000000,12.048750,56.002590,48.098859,22.060013,0.000000,0.000000,0.000000,12.048750,0.000000,0.000000,0.000000,8.039553,1.648269,0.000000,62.870378,57.039171,40.626534,36.522672,14.940450,230.372100,1.106409,41.964482,0.000000,5.596472,39.373387,2.893069,46.748985,0.000000,0.000000,94.069989,0.000000,65.536411,0.000000,0.000000,0.000000,9.865587,145.002379,0.000000,0.000000,90.271163,8.395569,19.278000,336.377002,14.458451,4.392492,79.039800,0,0,0,0,0

46,11:15-11:30,115.668000,33.573845,119.061121,0.000000,0.000000,12.048750,56.002590,48.098859,22.060013,0.000000,0.000000,0.000000,12.048750,0.000000,0.000000,0.000000,8.039553,1.648269,0.000000,62.870378,57.039171,40.626534,36.522672,14.940450,230.372100,1.106409,41.964482,0.000000,5.596472,39.373387,2.893069,46.748985,0.000000,0.000000,94.069989,0.000000,65.536411,0.000000,0.000000,0.000000,9.865587,145.002379,0.000000,0.000000,90.271163,8.395569,19.278000,336.377002,14.458451,6.206167,79.039800,0,0,0,0,0

47,11:30-11:45,115.668000,33.573845,90.340274,0.000000,0.000000,12.530700,56.002590,48.098859,22.060013,0.000000,0.000000,0.000000,12.048750,0.000000,0.000000,0.000000,8.039553,1.735020,0.000000,62.870378,57.039171,40.626534,36.522672,15.422400,230.372100,1.106409,41.964482,0.000000,5.596472,39.373387,2.893069,46.748985,0.000000,0.000000,81.382945,0.000000,65.536411,0.000000,0.000000,0.000000,9.865587,145.002379,0.000000,0.000000,69.400800,8.395569,19.278000,326.922794,14.458451,6.631246,79.039800,0,0,0,0,0

