Block,Time,SEWA2,SINGRAULI,DULHASTI,SINGRAULI_HYDRO,KOLDAM,RIHAND3,JHAJJAR,RIHAND2,UNCHAHAR2,BSIUL,URI2,AURY_CRF,DADRT2,AURY_GF,CHAMERA3,UNCHAHAR4,DADRI_GF,ANTA_LF,NAPP,ANTA_CRF,AURY_RF,DADRI_RF,TANAKPUR,CHAMERA1,ANTA_GF,KOTESHWR,CHAMERA2,PARBATI3,ANTA_RF,UNCHAHAR3,UNCHAHAR1,SALAL,TANDA2,DADRI_CRF,RAPPC,DADRI_LF,TEHRI,NJPC,URI,KISHANGANGA,DHAULIGNGA,RAPPB,RIHAND1,RAMPUR,AURY_LF,BRBCL,FSTPP I & II,KHSTPP-II,SASAN,KHSTPP-I,TALA,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
23,05:30-05:45,0.000000,120.815175,15.852656,0.772929,0.000000,59.480460,230.995440,113.636250,24.194300,0.000000,7.117453,0.000000,359.903440,0.000000,0.000000,0.000000,0.000000,0.000000,41.815831,0.000000,0.000000,0.000000,0.369697,0.000000,0.000000,8.536788,0.000000,0.000000,0.000000,14.862900,13.160160,1.341413,0.000000,0.000000,52.249298,0.000000,28.363608,0.000000,1.593072,0.000000,0.000000,0.000000,83.694000,0.000000,0.000000,19.240016,9.600760,105.512930,402.856740,27.045860,0.000000,0,0,0,0,0

24,05:45-06:00,0.000000,120.815175,15.852656,0.772929,0.000000,59.480460,230.995440,113.636250,24.194300,1.058200,7.117453,0.000000,359.903440,0.000000,0.000000,0.000000,0.000000,0.000000,41.815831,0.000000,0.000000,0.000000,0.369697,0.000000,0.000000,8.536788,0.000000,0.000000,0.000000,14.862900,13.160160,1.341413,0.000000,0.000000,52.249298,0.000000,28.363608,18.220280,1.593072,0.000000,0.000000,0.000000,83.694000,0.000000,0.000000,18.502925,9.600760,105.512930,402.856740,27.045860,0.000000,0,0,0,0,0

25,06:00-06:15,0.000000,120.815175,15.852656,0.772929,0.000000,59.480460,230.995440,113.636250,29.827099,6.273010,7.117453,0.000000,359.903440,0.000000,0.000000,0.000000,0.000000,0.000000,41.815831,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.536788,0.000000,0.000000,0.000000,14.862900,13.160160,12.296284,0.000000,0.000000,52.249298,0.000000,28.363608,45.004092,1.593072,0.000000,0.000000,0.000000,83.694000,0.000000,0.000000,18.942719,15.904265,124.858750,402.856740,29.784290,0.000000,0,0,0,0,0

26,06:15-06:30,0.000000,120.815175,15.852656,0.772929,0.000000,59.480460,232.919440,113.636250,35.477627,6.273010,7.117453,0.000000,408.003440,0.000000,0.000000,0.000000,0.000000,0.000000,41.815831,0.000000,0.000000,0.000000,0.000000,6.307834,0.000000,17.073576,3.205865,0.000000,0.000000,19.167602,15.645295,12.296284,0.000000,0.000000,52.249298,0.000000,42.545412,67.415036,1.593072,0.000000,0.000000,0.000000,83.694000,0.000000,0.000000,19.240016,15.904265,141.664986,402.856740,33.444686,0.000000,0,0,0,0,0

27,06:30-06:45,3.205865,120.815175,15.852656,0.772929,0.000000,59.480460,307.346879,113.636250,40.779276,6.273010,7.376270,0.000000,466.685440,0.000000,0.000000,0.000000,0.000000,0.000000,41.815831,0.000000,0.000000,0.000000,0.000000,13.507885,0.000000,25.610364,12.669578,0.000000,0.000000,21.879343,18.090987,12.296284,0.000000,0.000000,52.249298,0.000000,42.545412,90.008183,1.593072,0.000000,7.624812,0.000000,83.694000,0.000000,0.000000,19.240016,17.450776,141.664986,402.856740,33.476936,0.000000,0,0,0,0,0

28,06:45-07:00,14.208394,120.815175,31.705311,0.772929,0.000000,59.480460,365.066879,113.636250,40.779276,18.819029,7.376270,0.000000,514.785440,0.000000,0.000000,0.000000,0.000000,0.000000,41.815831,0.000000,0.000000,0.000000,0.000000,27.030969,0.000000,34.147152,25.339157,0.000000,0.000000,21.879343,18.090987,53.656512,0.000000,0.000000,52.249298,0.000000,42.545412,109.321680,1.593072,0.000000,17.537068,0.000000,83.694000,0.000000,0.000000,19.240016,17.450776,141.664986,402.856740,33.476936,0.000000,0,0,0,0,0

29,07:00-07:15,15.203494,120.815175,31.705311,0.772929,0.000000,59.480460,418.620649,113.636250,40.779276,18.819029,7.376270,0.000000,605.713413,0.000000,0.000000,0.000000,0.000000,0.000000,41.815831,0.000000,0.000000,0.000000,0.000000,27.030969,0.000000,34.147152,25.339157,0.000000,0.000000,25.387276,20.990840,53.656512,0.000000,0.000000,52.249298,0.000000,42.545412,109.321680,1.593072,0.000000,26.366600,0.000000,83.694000,0.000000,0.000000,19.240016,17.450776,141.664986,402.856740,33.476936,0.000000,0,0,0,0,0

30,07:15-07:30,15.203494,120.815175,31.705311,0.772929,0.000000,59.480460,418.620649,113.636250,40.779276,12.546019,7.376270,0.000000,653.380780,0.000000,0.000000,0.000000,0.000000,0.000000,41.815831,0.000000,0.000000,0.000000,0.000000,27.030969,0.000000,34.147152,25.339157,0.000000,0.000000,25.387276,20.990840,53.656512,0.000000,0.000000,52.249298,0.000000,42.545412,109.321680,3.186144,0.000000,26.366600,0.000000,83.694000,0.000000,0.000000,19.240016,17.450776,141.664986,402.856740,33.476936,0.000000,0,0,0,0,0

31,07:30-07:45,15.203494,120.815175,31.705311,0.772929,0.000000,59.480460,418.620649,113.636250,40.779276,12.546019,7.376270,0.000000,653.380780,0.000000,0.000000,0.000000,0.000000,0.000000,41.815831,0.000000,0.000000,0.000000,0.000000,27.030969,0.000000,34.147152,25.339157,0.000000,0.000000,25.387276,20.990840,53.656512,0.000000,0.000000,52.249298,0.000000,42.545412,109.321680,36.640656,0.000000,26.305601,0.000000,83.694000,0.000000,0.000000,19.240016,17.450776,141.664986,402.856740,33.476936,0.000000,0,0,0,0,0

32,07:45:08:00,15.203494,120.815175,31.705311,0.772929,0.000000,59.480460,418.620649,113.636250,40.779276,12.546019,7.376270,0.000000,653.380780,0.000000,0.000000,0.000000,0.000000,0.000000,41.815831,0.000000,0.000000,0.000000,0.000000,13.515484,0.000000,34.147152,25.339157,0.000000,0.000000,25.387276,20.990840,40.242384,0.000000,0.000000,52.249298,0.000000,42.545412,109.321680,36.640656,0.000000,26.305601,0.000000,83.694000,0.000000,0.000000,19.240016,17.450776,141.664986,402.856740,33.476936,0.000000,0,0,0,0,0

33,08:00-08:15,15.203494,120.815175,31.705311,0.772929,0.000000,59.480460,418.620649,113.636250,40.779276,12.546019,4.788105,0.000000,653.380780,0.000000,0.000000,0.000000,0.000000,0.000000,41.815831,0.000000,0.000000,0.000000,0.000000,13.515484,0.000000,34.147152,25.339157,0.000000,0.000000,25.387276,20.990840,40.242384,0.000000,0.000000,52.249298,0.000000,42.545412,100.211540,4.779216,0.000000,17.282907,0.000000,83.694000,0.000000,0.000000,19.240016,17.450776,141.664986,402.856740,33.476936,0.000000,0,0,0,0,0

34,08:15-08:30,0.000000,120.815175,31.705311,0.772929,0.000000,59.480460,418.620649,113.636250,40.779276,0.000000,4.788105,0.000000,653.380780,0.000000,0.000000,0.000000,0.000000,0.000000,41.815831,0.000000,0.000000,0.000000,0.000000,8.359780,0.000000,18.022108,12.669578,0.000000,0.000000,25.387276,20.990840,6.707064,0.000000,0.000000,52.249298,0.000000,42.545412,81.991260,2.124096,0.000000,16.520426,0.000000,83.694000,0.000000,0.000000,19.240016,17.450776,141.664986,402.856740,33.476936,0.000000,0,0,0,0,0

35,08:30-08:45,0.000000,120.815175,31.705311,0.772929,0.000000,59.480460,418.620649,113.636250,40.779276,0.000000,4.788105,0.000000,653.380780,0.000000,0.000000,0.000000,0.000000,0.000000,41.815831,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.536788,12.669578,0.000000,0.000000,25.387276,20.990840,1.341413,0.000000,0.000000,52.249298,0.000000,42.545412,63.770980,2.124096,0.000000,7.878972,0.000000,83.694000,0.000000,0.000000,19.240016,17.450776,141.664986,402.856740,33.476936,0.000000,0,0,0,0,0

36,08:45:09:00,0.000000,120.815175,31.705311,0.772929,0.000000,59.480460,418.620649,113.636250,40.779276,0.000000,4.788105,0.000000,653.380780,0.000000,0.000000,0.000000,0.000000,0.000000,41.815831,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.536788,12.669578,0.000000,0.000000,25.387276,20.990840,1.341413,0.000000,0.000000,52.249298,0.000000,42.545412,45.004092,2.124096,0.000000,0.000000,0.000000,83.694000,0.000000,0.000000,19.240016,17.450776,141.664986,402.856740,33.476936,0.000000,0,0,0,0,0

37,09:00:09:15,0.000000,120.815175,15.852656,0.772929,0.000000,59.480460,418.620649,113.636250,40.779276,0.000000,7.505678,0.000000,653.380780,0.000000,0.000000,0.000000,0.000000,0.000000,41.815831,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.536788,12.669578,0.000000,0.000000,25.387276,20.990840,1.341413,0.000000,0.000000,52.249298,0.000000,28.363608,21.408829,3.186144,0.000000,0.000000,0.000000,83.694000,0.000000,0.000000,19.240016,17.450776,141.664986,402.856740,33.476936,0.000000,0,0,0,0,0

38,09:15-09:30,0.000000,120.815175,15.852656,0.772929,0.000000,59.480460,418.620649,113.636250,40.779276,0.000000,7.505678,0.000000,653.380780,0.000000,0.000000,0.000000,0.000000,0.000000,41.815831,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.536788,12.669578,0.000000,0.000000,25.387276,20.990840,1.341413,0.000000,0.000000,52.249298,0.000000,28.363608,0.000000,36.640656,0.000000,0.000000,0.000000,83.694000,0.000000,0.000000,19.240016,17.450776,141.664986,402.856740,33.476936,0.000000,0,0,0,0,0

39,09:30-09:45,0.000000,120.815175,15.852656,0.772929,0.000000,59.480460,365.066879,113.636250,40.779276,0.000000,7.505678,0.000000,649.354906,0.000000,0.000000,0.000000,0.000000,0.000000,41.815831,0.000000,0.000000,0.000000,0.246464,0.000000,0.000000,8.536788,12.669578,0.000000,0.000000,25.387276,20.990840,1.341413,0.000000,0.000000,52.249298,0.000000,27.393912,0.000000,36.640656,0.000000,0.000000,0.000000,83.694000,0.000000,0.000000,19.240016,17.450776,141.664986,402.856740,33.476936,0.000000,0,0,0,0,0

40,09:45-10:00,0.000000,120.815175,15.852656,0.772929,0.000000,59.480460,365.066879,113.636250,40.779276,0.000000,7.505678,0.000000,649.639466,0.000000,0.000000,0.000000,0.000000,0.000000,41.815831,0.000000,0.000000,0.000000,0.246464,0.000000,0.000000,8.536788,12.669578,0.000000,0.000000,25.387276,20.990840,1.341413,0.000000,0.000000,52.249298,0.000000,27.151488,0.000000,4.779216,0.000000,0.000000,0.000000,83.694000,0.000000,0.000000,18.627472,17.450776,141.664986,402.856740,33.476936,0.000000,0,0,0,0,0

41,10:00-10:15,0.000000,120.815175,0.000000,0.772929,0.000000,59.480460,336.206879,113.636250,40.779276,0.000000,7.505678,0.000000,649.639466,0.000000,0.000000,0.000000,0.000000,0.000000,41.815831,0.000000,0.000000,0.000000,0.246464,0.000000,0.000000,8.536788,0.000000,0.000000,0.000000,25.387276,20.990840,1.341413,0.000000,0.000000,52.249298,0.000000,27.151488,0.000000,2.124096,0.000000,0.000000,0.000000,83.694000,0.000000,0.000000,18.968233,17.450776,141.664986,402.856740,33.476936,0.000000,0,0,0,0,0

42,10:15-10:30,0.000000,120.815175,0.000000,0.772929,0.000000,59.480460,365.066879,113.636250,40.779276,0.000000,7.505678,0.000000,622.432759,0.000000,0.000000,0.000000,0.000000,0.000000,41.815831,0.000000,0.000000,0.000000,0.246464,0.000000,0.000000,8.536788,0.000000,0.000000,0.000000,25.387276,20.990840,1.341413,0.000000,0.000000,52.249298,0.000000,13.575744,0.000000,2.124096,0.000000,0.000000,0.000000,83.694000,0.000000,0.000000,19.240016,17.450776,141.664986,402.856740,33.476936,0.000000,0,0,0,0,0

43,10:30-10:45,0.000000,120.815175,0.000000,0.772929,0.000000,59.480460,418.620649,113.636250,40.779276,0.000000,5.176330,0.000000,649.639466,0.000000,0.000000,0.000000,0.000000,0.000000,41.815831,0.000000,0.000000,0.000000,0.246464,0.000000,0.000000,8.536788,0.000000,0.000000,0.000000,25.387276,20.990840,1.341413,0.000000,0.000000,52.249298,0.000000,13.575744,0.000000,2.124096,0.000000,0.000000,0.000000,83.694000,0.000000,0.000000,17.099436,17.450776,141.664986,402.856740,33.476936,0.000000,0,0,0,0,0

44,10:45-11:00,0.000000,120.815175,0.000000,0.772929,0.000000,59.480460,418.620649,113.636250,40.779276,0.000000,5.176330,0.000000,649.639466,0.000000,0.000000,0.000000,0.000000,0.000000,41.815831,0.000000,0.000000,0.000000,0.246464,0.000000,0.000000,8.536788,0.000000,0.000000,0.000000,25.387276,20.990840,1.341413,0.000000,0.000000,52.249298,0.000000,13.575744,0.000000,3.186144,0.000000,0.000000,0.000000,83.694000,0.000000,0.000000,17.757262,17.450776,141.664986,402.856740,33.476936,0.000000,0,0,0,0,0

45,11:00-11:15,0.000000,120.815175,0.000000,0.772929,0.000000,59.480460,418.620649,113.636250,40.779276,0.000000,16.046622,0.000000,653.669284,0.000000,0.000000,0.000000,0.000000,0.000000,41.815831,0.000000,0.000000,0.000000,0.616161,0.000000,0.000000,8.536788,0.000000,0.000000,0.000000,25.387276,20.990840,1.341413,0.000000,0.000000,52.249298,0.000000,0.000000,0.000000,36.640656,0.000000,0.000000,0.000000,83.694000,0.000000,0.000000,19.240016,17.450776,141.664986,402.856740,33.476936,0.000000,0,0,0,0,0

46,11:15-11:30,0.000000,120.815175,0.000000,0.772929,0.000000,59.480460,418.620649,113.636250,40.779276,0.000000,16.046622,0.000000,653.669284,0.000000,0.000000,0.000000,0.000000,0.000000,41.815831,0.000000,0.000000,0.000000,0.616161,0.000000,0.000000,8.536788,0.000000,0.000000,0.000000,25.387276,20.990840,1.341413,0.000000,0.000000,52.249298,0.000000,0.000000,0.000000,36.640656,0.000000,0.000000,0.000000,83.694000,0.000000,0.000000,17.169524,17.450776,141.664986,402.856740,33.476936,0.000000,0,0,0,0,0

47,11:30-11:45,0.000000,120.815175,0.000000,0.772929,0.000000,59.480460,418.620649,113.636250,40.779276,0.000000,16.046622,0.000000,653.669284,0.000000,0.000000,0.000000,0.000000,0.000000,41.815831,0.000000,0.000000,0.000000,0.616161,0.000000,0.000000,8.536788,0.000000,0.000000,0.000000,25.387276,20.990840,1.341413,0.000000,0.000000,52.249298,0.000000,0.000000,0.000000,4.779216,0.000000,0.000000,0.000000,83.694000,0.000000,0.000000,18.201896,17.450776,141.664986,402.856740,33.476936,0.000000,0,0,0,0,0

