Block,Time,DHAULIGNGA,DADRI_RF,ANTA_RF,ANTA_LF,NAPP,RAMPUR,KOLDAM,TANAKPUR,CHAMERA1,RIHAND3,CHAMERA3,AURY_GF,AURY_LF,SEWA2,PARBATI3,DADRI_GF,KISHANGANGA,SINGRAULI_HYDRO,NJPC,DADRT2,AURY_RF,ANTA_CRF,URI2,UNCHAHAR3,RAPPC,RIHAND2,DADRI_LF,RIHAND1,SALAL,JHAJJAR,URI,CHAMERA2,UNCHAHAR4,ANTA_GF,AURY_CRF,SINGRAULI,DULHASTI,UNCHAHAR1,TANDA2,KOTESHWR,BSIUL,RAPPB,TEHRI,DADRI_CRF,UNCHAHAR2,FSTPP I & II,KHSTPP-I,TALA,BRBCL,SASAN,KHSTPP-II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,0.000000,0.000000,0.000000,0.000000,50.090865,0.907221,0.000000,0.618531,13.503383,60.876730,22.401763,0.000000,0.000000,18.155756,0.000000,0.000000,5.305275,0.752926,23.674144,665.092990,0.000000,0.000000,33.949023,26.690964,32.748337,120.113766,0.000000,93.726924,76.653616,444.866798,4.264531,46.836284,2.984013,0.000000,0.000000,144.844329,19.048563,7.339085,5.174307,20.038889,0.000000,0.000000,23.546162,0.000000,43.366328,20.086560,44.807592,0.000000,12.387354,404.406189,142.603181,0,0,0,0,0

7,01:30-01:45,0.000000,0.000000,0.000000,0.000000,50.090865,0.907221,0.000000,0.618531,13.503383,60.876730,22.401763,0.000000,0.000000,18.155756,0.000000,0.000000,5.305275,0.752926,23.674144,665.092990,0.000000,0.000000,32.405886,26.690964,32.748337,120.113766,0.000000,93.726924,76.653616,444.866798,4.264531,46.836284,2.984013,0.000000,0.000000,144.844329,38.097125,8.576954,5.174307,20.038889,0.000000,0.000000,23.546162,0.000000,43.366328,20.086560,44.807592,0.000000,11.584208,404.406189,142.603181,0,0,0,0,0

8,01:45-02:00,0.000000,0.000000,0.000000,0.000000,50.090865,0.907221,0.000000,0.618531,13.503383,60.876730,22.401763,0.000000,0.000000,18.155756,0.000000,0.000000,5.305275,0.752926,23.674144,661.169692,0.000000,0.000000,32.405886,26.690964,32.748337,120.113766,0.000000,93.726924,76.653616,417.827198,12.793594,46.836284,2.984013,0.000000,0.000000,144.844329,38.097125,9.720548,5.174307,20.038889,0.000000,0.000000,23.546162,0.000000,43.366328,20.086560,44.807592,0.000000,9.908230,404.406189,142.603181,0,0,0,0,0

9,02:00-02:15,0.000000,0.000000,0.000000,0.000000,50.090865,0.907221,0.000000,0.618531,13.503383,60.876730,22.401763,0.000000,0.000000,18.155756,0.000000,0.000000,5.305275,0.752926,23.674144,589.040786,0.000000,0.000000,32.405886,23.219581,32.748337,120.113766,0.000000,93.726924,74.061464,311.600198,34.116250,46.836284,2.984013,0.000000,0.000000,144.844329,38.097125,10.927039,5.174307,20.038889,0.000000,0.000000,23.546162,0.000000,37.762829,20.086560,44.807592,0.000000,10.133824,404.406189,142.603181,0,0,0,0,0

10,02:15-02:30,0.000000,0.000000,0.000000,0.000000,50.090865,0.907221,0.000000,0.618531,13.503383,60.876730,22.401763,0.000000,0.000000,18.155756,0.000000,0.000000,5.305275,0.752926,23.674144,528.906744,0.000000,0.000000,32.405886,26.690964,32.748337,120.113766,0.000000,93.726924,74.061464,275.869298,34.116250,46.836284,2.984013,0.000000,0.000000,144.844329,38.097125,10.927039,5.174307,20.038889,0.000000,0.000000,23.546162,0.000000,43.366328,20.086560,44.807592,0.000000,13.029447,404.406189,142.603181,0,0,0,0,0

11,02:30-02:45,0.000000,0.000000,0.000000,0.000000,50.090865,0.907221,0.000000,0.618531,13.503383,60.876730,22.401763,0.000000,0.000000,18.155756,0.000000,0.000000,5.305275,0.752926,23.674144,499.935744,0.000000,0.000000,30.862748,26.690964,32.748337,120.113766,0.000000,93.726924,74.061464,275.869298,34.116250,46.836284,2.984013,0.000000,0.000000,144.844329,38.097125,10.927039,5.174307,20.038889,0.000000,0.000000,23.546162,0.000000,43.366328,20.086560,44.807592,0.000000,14.761195,404.406189,142.603181,0,0,0,0,0

12,02:45-03:00,0.000000,0.000000,0.000000,0.000000,50.090865,0.907221,0.000000,0.618531,13.503383,60.876730,22.401763,0.000000,0.000000,18.155756,0.000000,0.000000,5.305275,0.752926,23.674144,480.621744,0.000000,0.000000,30.862748,26.690964,32.748337,120.113766,0.000000,93.726924,74.061464,275.869298,34.116250,46.836284,2.984013,0.000000,0.000000,144.844329,38.097125,10.927039,5.174307,20.038889,0.000000,0.000000,35.319242,0.000000,43.366328,20.086560,44.807592,0.000000,18.662264,404.406189,142.603181,0,0,0,0,0

13,03:00-03:15,0.000000,0.000000,0.000000,0.000000,50.090865,0.907221,0.000000,0.618531,13.503383,60.876730,22.401763,0.000000,0.000000,18.155756,0.000000,0.000000,5.305275,0.752926,23.674144,469.033344,0.000000,0.000000,30.862748,26.690964,32.748337,120.113766,0.000000,93.726924,74.061464,255.589598,38.380781,46.836284,2.984013,0.000000,0.000000,144.844329,38.097125,10.927039,5.174307,20.038889,0.000000,0.000000,35.319242,0.000000,43.366328,20.086560,44.807592,0.000000,18.853772,404.406189,142.603181,0,0,0,0,0

14,03:15-03:30,0.000000,0.000000,0.000000,0.000000,50.090865,0.907221,0.000000,0.618531,13.503383,60.876730,22.401763,0.000000,0.000000,18.155756,0.000000,0.000000,5.305275,0.752926,23.674144,459.376344,0.000000,0.000000,30.862748,26.690964,32.748337,120.113766,0.000000,93.726924,74.061464,255.589598,38.380781,46.836284,2.984013,0.000000,0.000000,144.844329,38.097125,10.927039,5.174307,20.038889,0.000000,0.000000,35.319242,0.000000,43.366328,20.086560,44.807592,0.000000,18.427995,404.406189,142.603181,0,0,0,0,0

15,03:30-03:45,0.000000,0.000000,0.000000,0.000000,50.090865,0.907221,0.000000,0.618531,13.503383,60.876730,22.401763,0.000000,0.000000,18.155756,0.000000,0.000000,5.305275,0.752926,23.674144,462.273444,0.000000,0.000000,30.862748,26.690964,32.748337,120.113766,0.000000,93.726924,74.061464,255.589598,34.116250,31.224190,2.984013,0.000000,0.000000,144.844329,38.097125,10.927039,5.174307,20.038889,0.000000,0.000000,35.319242,0.000000,43.366328,20.086560,44.807592,0.000000,18.029347,404.406189,142.603181,0,0,0,0,0

16,03:45-04:00,0.000000,0.000000,0.000000,0.000000,50.090865,0.907221,0.000000,0.618531,13.503383,60.876730,22.401763,0.000000,0.000000,18.155756,0.000000,0.000000,5.305275,0.752926,23.674144,459.376344,0.000000,0.000000,30.862748,26.690964,32.748337,120.113766,0.000000,93.726924,74.061464,255.589598,34.116250,31.224190,2.984013,0.000000,0.000000,144.844329,38.097125,10.927039,5.174307,20.038889,0.000000,0.000000,35.319242,0.000000,43.366328,20.086560,44.807592,0.000000,18.818375,404.406189,142.603181,0,0,0,0,0

17,04:00-04:15,0.000000,0.000000,0.000000,0.000000,50.090865,0.907221,0.000000,0.618531,13.503383,60.876730,22.401763,0.000000,0.000000,18.155756,0.000000,0.000000,5.305275,0.752926,23.674144,461.821207,0.000000,0.000000,30.862748,26.690964,32.748337,120.113766,0.000000,93.726924,74.061464,255.589598,34.116250,31.224190,2.984013,0.000000,0.000000,144.844329,38.097125,10.927039,5.174307,20.038889,0.000000,0.000000,35.319242,0.000000,43.366328,20.086560,44.807592,0.000000,19.314039,404.406189,142.603181,0,0,0,0,0

18,04:15-04:30,0.000000,0.000000,0.000000,0.000000,50.090865,0.907221,0.000000,0.618531,13.503383,60.876730,22.401763,0.000000,0.000000,18.155756,0.000000,0.000000,5.305275,0.752926,23.674144,427.271937,0.000000,0.000000,30.862748,26.690964,32.748337,120.113766,0.000000,93.726924,74.061464,255.589598,34.116250,31.224190,2.984013,0.000000,0.000000,144.844329,38.097125,10.927039,5.174307,20.038889,0.000000,0.000000,35.319242,0.000000,43.366328,20.086560,44.807592,0.000000,19.314039,404.406189,142.603181,0,0,0,0,0

19,04:30-04:45,0.000000,0.000000,0.000000,0.000000,50.090865,0.907221,0.000000,0.618531,13.503383,60.876730,22.401763,0.000000,0.000000,18.155756,0.000000,0.000000,5.305275,0.752926,23.674144,383.953049,0.000000,0.000000,30.862748,26.690964,32.748337,120.113766,0.000000,93.726924,74.061464,255.589598,38.380781,31.224190,2.984013,0.000000,0.000000,144.844329,38.097125,10.927039,5.174307,20.038889,0.000000,0.000000,35.319242,0.000000,43.366328,20.086560,44.807592,0.000000,19.314039,404.406189,142.603181,0,0,0,0,0

20,04:45-05:00,0.000000,0.000000,0.000000,0.000000,50.090865,0.907221,0.000000,0.618531,13.503383,60.876730,22.401763,0.000000,0.000000,18.155756,0.000000,0.000000,5.305275,0.752926,23.674144,383.953049,0.000000,0.000000,30.862748,26.690964,32.748337,120.113766,0.000000,93.726924,74.061464,255.589598,38.380781,31.224190,2.984013,0.000000,0.000000,144.844329,38.097125,10.927039,5.174307,20.038889,0.000000,0.000000,35.319242,0.000000,43.366328,20.086560,44.807592,0.000000,19.314039,404.406189,142.603181,0,0,0,0,0

21,05:00-05:15,0.000000,0.000000,0.000000,0.000000,50.090865,0.907221,0.000000,0.371119,13.503383,60.876730,22.401763,0.000000,0.000000,18.155756,0.000000,0.000000,5.305275,0.752926,23.674144,383.953049,0.000000,0.000000,30.862748,23.219581,32.748337,120.113766,0.000000,93.726924,74.061464,291.320498,34.116250,31.224190,2.984013,0.000000,0.000000,144.844329,38.097125,10.833029,5.174307,20.038889,0.000000,0.000000,35.319242,0.000000,43.366328,20.087595,44.807592,0.000000,19.314039,404.406189,142.603181,0,0,0,0,0

22,05:15-05:30,0.000000,0.000000,0.000000,0.000000,50.090865,0.907221,0.000000,0.371119,13.503383,60.876730,22.401763,0.000000,0.000000,18.155756,3.683535,0.000000,5.305275,0.752926,23.674144,383.953049,0.000000,0.000000,30.862748,23.219581,32.748337,120.113766,0.000000,93.726924,74.061464,358.919498,34.116250,31.224190,2.984013,0.000000,0.000000,144.844329,38.097125,10.833029,5.174307,20.038889,0.000000,0.000000,35.319242,0.000000,37.762829,20.087595,44.807592,0.000000,19.314039,404.406189,142.603181,0,0,0,0,0

23,05:30-05:45,10.486395,0.000000,0.000000,0.000000,50.090865,0.907221,0.000000,0.371119,13.503383,60.876730,33.636541,0.000000,0.000000,18.155756,3.683535,0.000000,5.305275,0.752926,23.674144,383.953049,0.000000,0.000000,30.862748,25.784472,32.748337,120.113766,0.000000,93.726924,74.061464,424.587098,34.116250,31.224190,2.984013,0.000000,0.000000,144.844329,38.097125,10.833029,5.174307,20.038889,0.000000,0.000000,35.319242,0.000000,43.366328,20.087595,44.807592,0.000000,19.314039,404.406189,142.603181,0,0,0,0,0

24,05:45-06:00,10.486395,0.000000,0.000000,0.000000,50.090865,0.907221,0.000000,0.371119,27.083056,60.876730,33.636541,0.000000,0.000000,18.155756,3.683535,0.000000,5.305275,0.752926,23.674144,383.953049,0.000000,0.000000,30.862748,26.690964,32.748337,120.113766,0.000000,93.726924,74.061464,424.587098,34.116250,31.224190,2.984013,0.000000,0.000000,144.844329,38.097125,10.833029,5.174307,20.038889,0.000000,0.000000,35.319242,0.000000,43.366328,20.087595,44.807592,0.000000,19.314039,404.406189,142.603181,0,0,0,0,0

25,06:00-06:15,10.486395,0.000000,0.000000,0.000000,50.090865,0.907221,0.000000,0.371119,27.083056,60.876730,33.636541,0.000000,0.000000,18.155756,3.683535,0.000000,5.305275,0.752926,23.674144,383.953049,0.000000,0.000000,30.862748,26.690964,32.748337,120.113766,0.000000,93.726924,74.061464,516.079379,38.380781,46.836284,2.984013,0.000000,0.000000,144.844329,38.097125,10.927039,5.174307,20.038889,0.000000,0.000000,35.319242,0.000000,43.366328,20.087595,44.807592,0.000000,19.314039,404.406189,143.214688,0,0,0,0,0

26,06:15-06:30,10.486395,0.000000,0.000000,0.000000,50.090865,0.907221,0.000000,0.371119,27.083056,60.876730,33.636541,0.000000,0.000000,18.155756,5.893656,0.000000,5.305275,0.752926,23.674144,383.953049,0.000000,0.000000,30.862748,26.690964,32.748337,120.113766,0.000000,93.726924,74.061464,541.436798,38.380781,46.836284,2.984013,0.000000,0.000000,144.844329,38.097125,10.927039,5.174307,20.038889,0.000000,0.000000,35.319242,0.000000,43.366328,20.087595,44.807592,0.000000,19.314039,404.406189,143.215604,0,0,0,0,0

27,06:30-06:45,10.486395,0.000000,0.000000,0.000000,50.090865,0.907221,0.000000,0.371119,27.083056,60.876730,33.636541,0.000000,0.000000,18.155756,37.849056,0.000000,5.305275,0.752926,23.674144,383.953049,0.000000,0.000000,30.862748,26.690964,32.748337,120.113766,0.000000,93.726924,74.061464,560.750798,34.116250,46.836284,2.984013,0.000000,0.000000,144.844329,38.097125,10.927039,5.174307,20.038889,0.000000,0.000000,35.319242,0.000000,43.366328,20.087595,44.807592,0.000000,19.314039,404.406189,143.215604,0,0,0,0,0

28,06:45-07:00,10.486395,0.000000,0.000000,0.000000,50.090865,0.907221,0.000000,0.371119,27.083056,60.876730,33.636541,0.000000,0.000000,18.155756,37.849056,0.000000,5.305275,0.752926,23.674144,383.953049,0.000000,0.000000,30.862748,26.690964,32.748337,120.113766,0.000000,93.726924,74.061464,560.750798,34.116250,46.836284,2.984013,0.000000,0.000000,144.844329,38.097125,10.927039,5.174307,20.038889,0.000000,0.000000,23.546162,0.000000,43.366328,20.087595,44.807592,0.000000,19.314039,404.406189,143.215604,0,0,0,0,0

29,07:00-07:15,10.486395,0.000000,0.000000,0.000000,50.090865,0.907221,0.000000,0.371119,27.083056,60.876730,33.636541,0.000000,0.000000,18.155756,37.849056,0.000000,5.305275,0.752926,23.674144,383.953049,0.000000,0.000000,30.862748,26.690964,32.748337,120.113766,0.000000,93.726924,74.061464,495.083198,34.116250,46.836284,2.984013,0.000000,0.000000,144.844329,38.097125,10.927039,5.174307,20.038889,0.000000,0.000000,11.619185,0.000000,43.366328,20.087595,44.807592,0.000000,19.314039,404.406189,143.215604,0,0,0,0,0

30,07:15-07:30,10.486395,0.000000,0.000000,0.000000,50.090865,0.907221,0.000000,0.371119,27.083056,60.876730,33.636541,0.000000,0.000000,18.155756,37.849056,0.000000,5.305275,0.752926,23.674144,383.953049,0.000000,0.000000,30.862748,26.690964,32.748337,120.113766,0.000000,93.726924,74.061464,427.484198,34.116250,46.836284,2.984013,0.000000,0.000000,144.844329,38.097125,10.927039,5.174307,8.906173,0.000000,0.000000,0.000000,0.000000,43.366328,20.087595,44.807592,0.000000,19.314039,404.406189,143.215604,0,0,0,0,0

31,07:30-07:45,10.486395,0.000000,0.000000,0.000000,50.090865,0.907221,0.000000,0.371119,27.083056,60.876730,33.636541,0.000000,0.000000,18.155756,37.849056,0.000000,5.305275,0.752926,23.674144,383.953049,0.000000,0.000000,29.319611,26.690964,32.748337,120.113766,0.000000,93.726924,74.061464,372.439298,38.380781,46.836284,2.984013,0.000000,0.000000,144.844329,38.097125,10.927039,5.174307,8.906173,0.000000,0.000000,0.000000,0.000000,43.366328,20.087595,44.807592,0.000000,19.314039,404.406189,143.215604,0,0,0,0,0

32,07:45:08:00,0.000000,0.000000,0.000000,0.000000,50.090865,0.089235,0.000000,0.371119,27.083056,60.876730,33.636541,0.000000,0.000000,18.155756,37.849056,0.000000,5.305275,0.752926,2.152195,383.953049,0.000000,0.000000,29.319611,26.690964,32.748337,120.113766,0.000000,93.726924,74.061464,372.439298,38.380781,46.836284,2.984013,0.000000,0.000000,144.844329,38.097125,10.927039,5.174307,8.906173,0.000000,0.000000,0.000000,0.000000,43.366328,20.087595,44.807592,0.000000,19.314039,404.406189,143.215604,0,0,0,0,0

33,08:00-08:15,0.000000,0.000000,0.000000,0.000000,50.090865,0.000000,0.000000,0.000000,27.083056,60.876730,33.636541,0.000000,0.000000,18.155756,5.893656,0.000000,5.305275,0.752926,0.000000,381.227329,0.000000,0.000000,29.319611,26.690964,32.748337,120.113766,0.000000,93.726924,74.061464,255.589598,34.116250,46.836284,2.984013,0.000000,0.000000,144.844329,38.097125,10.927039,5.174307,8.906173,0.000000,0.000000,0.000000,0.000000,43.366328,20.087595,44.807592,0.000000,19.314039,404.406189,143.215604,0,0,0,0,0

34,08:15-08:30,0.000000,0.000000,0.000000,0.000000,50.090865,0.000000,0.000000,0.000000,27.083056,60.876730,33.636541,0.000000,0.000000,18.155756,3.683535,0.000000,5.305275,0.752926,0.000000,381.227329,0.000000,0.000000,29.319611,26.690964,32.748337,120.113766,0.000000,93.726924,74.061464,255.589598,34.116250,46.836284,2.984013,0.000000,0.000000,144.844329,38.097125,10.927039,5.174307,8.906173,0.000000,0.000000,0.000000,0.000000,43.366328,20.087595,44.807592,0.000000,19.314039,404.406189,143.215604,0,0,0,0,0

35,08:30-08:45,0.000000,0.000000,0.000000,0.000000,50.090865,0.000000,0.000000,0.000000,27.083056,60.876730,33.636541,0.000000,0.000000,18.155756,0.000000,0.000000,5.305275,0.752926,0.000000,381.227329,0.000000,0.000000,29.319611,26.690964,32.748337,120.113766,0.000000,93.726924,74.061464,255.589598,34.116250,46.836284,2.984013,0.000000,0.000000,144.844329,38.097125,10.927039,5.174307,8.906173,0.000000,0.000000,0.000000,0.000000,43.366328,20.087595,44.807592,0.000000,19.314039,404.406189,143.215604,0,0,0,0,0

36,08:45:09:00,0.000000,0.000000,0.000000,0.000000,50.090865,0.000000,0.000000,0.000000,27.083056,60.876730,33.636541,0.000000,0.000000,18.155756,0.000000,0.000000,5.305275,0.752926,0.000000,381.227329,0.000000,0.000000,29.319611,26.690964,32.748337,120.113766,0.000000,93.726924,74.061464,255.589598,34.116250,46.836284,2.984013,0.000000,0.000000,144.844329,38.097125,10.927039,5.174307,8.906173,0.000000,0.000000,0.000000,0.000000,43.366328,20.087595,44.807592,0.000000,19.314039,404.406189,143.215604,0,0,0,0,0

37,09:00:09:15,0.000000,0.000000,0.000000,0.000000,50.090865,0.000000,0.000000,6.432721,27.083056,60.876730,33.636541,0.000000,0.000000,18.155756,0.000000,0.000000,5.305275,0.752926,0.000000,381.227329,0.000000,0.000000,29.319611,26.690964,32.748337,120.113766,0.000000,93.726924,74.061464,255.589598,38.380781,46.836284,2.984013,0.000000,0.000000,144.844329,38.097125,10.927039,5.174307,8.906173,0.000000,0.000000,0.000000,0.000000,43.366328,20.087595,44.807592,0.000000,19.314039,404.406189,143.215604,0,0,0,0,0

38,09:15-09:30,0.000000,0.000000,0.000000,0.000000,50.090865,0.000000,0.000000,6.432721,27.083056,60.876730,33.636541,0.000000,0.000000,18.155756,0.000000,0.000000,5.305275,0.752926,0.000000,381.227329,0.000000,0.000000,30.862748,26.690964,32.748337,120.113766,0.000000,93.726924,74.061464,255.589598,38.380781,46.836284,2.984013,0.000000,0.000000,144.844329,38.097125,10.927039,5.174307,8.906173,0.000000,0.000000,0.000000,0.000000,43.366328,20.087595,44.807592,0.000000,19.314039,404.406189,143.215604,0,0,0,0,0

39,09:30-09:45,0.000000,0.000000,0.000000,0.000000,50.090865,0.000000,0.000000,6.432721,27.083056,60.876730,22.401763,0.000000,0.000000,18.155756,0.000000,0.000000,5.305275,0.752926,0.000000,381.227329,0.000000,0.000000,30.862748,26.690964,32.748337,120.113766,0.000000,93.726924,74.061464,247.716536,34.116250,46.836284,2.984013,0.000000,0.000000,144.844329,38.097125,8.074507,5.174307,8.906173,0.000000,0.000000,0.000000,0.000000,43.366328,20.087595,44.807592,0.000000,19.314039,404.406189,143.215604,0,0,0,0,0

40,09:45-10:00,0.000000,0.000000,0.000000,0.000000,50.090865,0.000000,0.000000,6.432721,27.083056,60.876730,22.401763,0.000000,0.000000,18.155756,0.000000,0.000000,5.305275,0.752926,0.000000,381.227329,0.000000,0.000000,30.862748,26.690964,32.748337,120.113766,0.000000,93.726924,74.061464,247.716536,34.116250,46.836284,2.984013,0.000000,0.000000,144.844329,38.097125,8.074507,5.174307,8.906173,0.000000,0.000000,0.000000,0.000000,43.366328,20.087595,44.807592,0.000000,19.314039,404.406189,143.215604,0,0,0,0,0

41,10:00-10:15,0.000000,0.000000,0.000000,0.000000,50.090865,0.000000,0.000000,0.000000,27.083056,60.876730,22.401763,0.000000,0.000000,18.155756,0.000000,0.000000,5.305275,0.752926,0.000000,366.426077,0.000000,0.000000,30.862748,18.994508,32.748337,120.113766,0.000000,93.726924,77.988966,247.716536,34.116250,46.836284,2.984013,0.000000,0.000000,144.844329,38.097125,8.074507,5.174307,8.906173,0.000000,0.000000,0.000000,0.000000,38.763777,19.657293,40.187026,0.000000,19.314039,404.406189,125.541000,0,0,0,0,0

42,10:15-10:30,0.000000,0.000000,0.000000,0.000000,50.090865,0.000000,0.000000,0.000000,27.083056,60.876730,22.401763,0.000000,0.000000,18.155756,0.000000,0.000000,5.305275,0.752926,0.000000,366.851758,0.000000,0.000000,30.862748,18.742402,32.748337,120.113766,0.000000,93.726924,77.988966,247.716536,34.116250,46.836284,2.984013,0.000000,0.000000,144.844329,38.097125,8.074507,5.174307,8.906173,0.000000,0.000000,0.000000,0.000000,38.763777,17.881674,40.187026,0.000000,19.314039,404.406189,135.198000,0,0,0,0,0

43,10:30-10:45,0.000000,0.000000,0.000000,0.000000,50.090865,0.000000,0.000000,0.000000,27.083056,60.876730,22.401763,0.000000,0.000000,18.155756,0.000000,0.000000,5.305275,0.752926,0.000000,367.151994,0.000000,0.000000,30.862748,18.742402,32.748337,120.113766,0.000000,93.726924,77.988966,247.716536,38.380781,46.836284,2.984013,0.000000,0.000000,144.844329,38.097125,8.074507,5.174307,8.906173,0.000000,0.000000,0.000000,0.000000,38.763777,17.881674,40.187026,0.000000,19.314039,404.406189,126.506700,0,0,0,0,0

44,10:45-11:00,0.000000,0.000000,0.000000,0.000000,50.090865,0.000000,0.000000,0.000000,27.083056,60.876730,22.401763,0.000000,0.000000,18.155756,0.000000,0.000000,5.305275,0.752926,0.000000,367.151994,0.000000,0.000000,30.862748,18.742402,32.748337,120.113766,0.000000,93.726924,77.988966,247.716536,38.380781,46.836284,2.984013,0.000000,0.000000,144.844329,38.097125,8.074507,5.174307,8.906173,0.000000,0.000000,0.000000,0.000000,38.763777,17.881674,40.187026,0.000000,19.314039,404.406189,126.506700,0,0,0,0,0

45,11:00-11:15,0.000000,0.000000,0.000000,0.000000,50.090865,0.000000,0.000000,0.000000,27.083056,60.876730,22.401763,0.000000,0.000000,18.155756,0.000000,0.000000,5.305275,0.752926,0.000000,367.151994,0.000000,0.000000,30.862748,18.742402,32.748337,120.113766,0.000000,93.726924,77.988966,247.716536,12.793594,46.836284,2.528685,0.000000,0.000000,144.844329,38.097125,8.074507,5.174307,8.906173,0.000000,0.000000,0.000000,0.000000,30.247462,17.881674,40.187026,0.000000,19.314039,404.406189,126.506700,0,0,0,0,0

46,11:15-11:30,0.000000,0.000000,0.000000,0.000000,50.090865,0.000000,0.000000,0.000000,27.083056,60.876730,22.401763,0.000000,0.000000,18.155756,0.000000,0.000000,5.305275,0.752926,0.000000,367.151994,0.000000,0.000000,30.862748,18.742402,32.748337,120.113766,0.000000,93.726924,77.988966,247.716536,4.264531,46.836284,2.528685,0.000000,0.000000,144.844329,38.097125,8.074507,5.174307,8.906173,0.000000,0.000000,0.000000,0.000000,30.247462,17.881674,40.187026,0.000000,19.314039,404.406189,126.506700,0,0,0,0,0

47,11:30-11:45,0.000000,0.000000,0.000000,0.000000,50.090865,0.000000,0.000000,0.000000,27.083056,60.876730,22.401763,0.000000,0.000000,18.835677,0.000000,0.000000,5.305275,0.752926,0.000000,367.151994,0.000000,0.000000,30.862748,18.742402,32.748337,120.113766,0.000000,93.726924,77.988966,247.716536,4.264531,46.836284,2.528685,0.000000,0.000000,144.844329,38.097125,8.074507,5.174307,8.906173,0.000000,0.000000,0.000000,0.000000,30.247462,17.881674,40.187026,0.000000,19.314039,404.406189,126.506700,0,0,0,0,0

