Block,Time,SASAN,RIHAND3,CHAMERA1,AURY_LF,JHAJJAR,ANTA_LF,RAPPB,TANAKPUR,AURY_CRF,UNCHAHAR3,ANTA_GF,DADRT2,SALAL,URI2,UNCHAHAR4,TEHRI,AURY_RF,RIHAND1,SINGRAULI,DADRI_LF,UNCHAHAR1,RIHAND2,AURY_GF,CHAMERA3,KISHANGANGA,KOLDAM,CHAMERA2,UNCHAHAR2,URI,BSIUL,DADRI_RF,SINGRAULI_HYDRO,RAPPC,DADRI_GF,TANDA2,DADRI_CRF,ANTA_RF,NAPP,DHAULIGNGA,KOTESHWR,PARBATI3,ANTA_CRF,SEWA2,RAMPUR,DULHASTI,NJPC,FSTPP I & II,BRBCL,TALA,KHSTPP-I,KHSTPP-II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,385.277062,125.970622,40.660253,0.000000,407.527868,0.000000,0.000000,6.178904,0.000000,26.663325,0.000000,663.825454,80.710661,36.552984,2.238104,0.000000,37.420192,93.533398,144.694340,0.000000,21.831161,57.291663,0.000000,33.601710,8.046226,8.947402,46.787784,43.321421,35.145950,6.290616,45.846991,1.086435,65.266898,0.000000,5.168948,0.000000,0.000000,45.985202,41.999311,0.000000,4.121286,42.751948,0.000000,6.507399,57.086511,173.609779,20.065760,14.470452,4.254327,42.745857,143.065010,0,0,0,0,0

7,01:30-01:45,385.277062,125.970622,40.660253,0.000000,407.527868,0.000000,0.000000,6.178904,0.000000,26.663325,0.000000,663.825454,80.710661,36.552984,2.238104,0.000000,33.394248,93.533398,144.694340,0.000000,21.831161,57.291663,0.000000,33.601710,8.046226,8.947402,46.787784,43.321421,35.145950,12.581232,32.738734,1.086435,65.266898,0.000000,5.168948,0.000000,0.000000,45.985202,41.999311,0.000000,4.121286,42.751948,0.000000,6.507399,57.086511,173.609779,20.065760,14.470452,4.254327,42.745857,143.065010,0,0,0,0,0

8,01:45-02:00,385.277062,125.970622,40.660253,0.000000,407.527868,0.000000,0.000000,6.178904,0.000000,26.663325,0.000000,663.825454,80.710661,36.552984,2.238104,0.000000,33.394248,93.533398,144.694340,0.000000,21.831161,57.291663,0.000000,33.601710,8.046226,8.947402,46.787784,43.321421,35.145950,12.581232,32.738734,1.086435,65.266898,0.000000,5.168948,0.000000,0.000000,45.985202,41.999311,0.000000,4.121286,42.751948,0.000000,6.507399,57.086511,173.609779,20.065760,12.939189,4.254327,42.745857,143.065010,0,0,0,0,0

9,02:00-02:15,385.277062,125.970622,40.660253,0.000000,407.527868,0.000000,0.000000,6.178904,0.000000,26.663325,0.000000,663.825454,80.710661,36.552984,2.238104,0.000000,65.229348,93.533398,144.694340,0.000000,21.831161,57.291663,0.000000,33.601710,8.046226,8.947402,46.787784,43.321421,35.145950,12.581232,52.997434,1.086435,65.266898,0.000000,5.168948,0.000000,0.000000,45.985202,41.999311,0.000000,4.121286,42.751948,0.000000,6.507399,57.086511,173.609779,20.065760,12.054558,7.090545,42.745857,143.065010,0,0,0,0,0

10,02:15-02:30,385.277062,125.970622,40.660253,0.000000,407.527868,0.000000,0.000000,6.178904,0.000000,26.663325,0.000000,663.825454,80.710661,36.552984,2.238104,0.000000,65.229348,93.533398,144.694340,0.000000,21.831161,57.291663,0.000000,33.601710,8.046226,8.947402,46.787784,43.321421,35.145950,12.581232,73.355186,1.086435,65.266898,0.000000,5.168948,0.000000,0.000000,45.985202,41.999311,0.000000,4.121286,42.751948,0.000000,6.507399,57.086511,173.609779,20.065760,14.470452,7.090545,42.745857,143.065010,0,0,0,0,0

11,02:30-02:45,385.277062,125.970622,40.660253,0.000000,407.527868,0.000000,0.000000,6.178904,0.000000,26.663325,0.000000,663.825454,80.710661,36.552984,2.238104,0.000000,33.971042,93.533398,144.694340,0.000000,21.831161,57.291663,0.000000,33.601710,8.046226,8.947402,46.787784,43.321421,35.145950,12.581232,73.355186,1.086435,65.266898,0.000000,5.168948,0.000000,0.000000,45.985202,41.999311,0.000000,18.840167,23.457948,0.000000,6.507399,57.086511,173.609779,20.065760,14.470452,7.090545,42.745857,143.065010,0,0,0,0,0

12,02:45-03:00,385.277062,125.970622,40.660253,0.000000,407.527868,0.000000,0.000000,6.178904,0.000000,26.663325,0.000000,663.825454,80.710661,36.552984,2.238104,0.000000,33.971042,93.533398,144.694340,0.000000,21.831161,57.291663,0.000000,33.601710,8.046226,8.947402,46.787784,43.321421,35.145950,12.581232,53.096486,1.086435,65.266898,0.000000,5.168948,0.000000,0.000000,45.985202,41.999311,0.000000,18.840167,19.086011,0.000000,6.507399,57.086511,173.609779,20.065760,14.470452,7.090545,42.745857,143.065010,0,0,0,0,0

13,03:00-03:15,385.277062,125.970622,40.660253,0.000000,407.527868,0.000000,0.000000,6.178904,0.000000,26.663325,0.000000,663.825454,73.984772,36.552984,2.238104,0.000000,9.062573,93.533398,144.694340,0.000000,21.831161,57.291663,0.000000,33.601710,8.046226,8.947402,46.787784,43.321421,35.145950,12.581232,12.579086,1.086435,65.266898,0.000000,5.168948,0.000000,0.000000,45.985202,41.999311,0.000000,18.840167,3.700780,0.000000,6.507399,57.086511,173.609779,20.065760,14.470452,7.090545,42.745857,143.065010,0,0,0,0,0

14,03:15-03:30,385.277062,125.970622,40.660253,0.000000,407.527868,0.000000,0.000000,6.178904,0.000000,26.663325,0.000000,663.825454,73.984772,36.552984,2.238104,0.000000,0.000000,93.533398,144.694340,0.000000,21.831161,57.291663,0.000000,33.601710,8.046226,8.947402,46.787784,43.321421,35.145950,12.581232,0.000000,1.086435,65.266898,0.000000,5.168948,0.000000,0.000000,45.985202,41.999311,0.000000,18.840167,0.000000,0.000000,6.507399,57.086511,173.609779,20.065760,14.470452,7.090545,42.745857,143.065010,0,0,0,0,0

15,03:30-03:45,385.277062,125.970622,40.660253,0.000000,396.956107,0.000000,0.000000,6.178904,0.000000,26.663325,0.000000,612.870341,73.984772,36.552984,2.238104,0.000000,0.000000,93.533398,144.685995,0.000000,21.828074,57.291663,0.000000,33.601710,8.046226,8.947402,46.787784,42.691930,35.145950,12.581232,0.000000,1.086435,65.266898,0.000000,5.168948,0.000000,0.000000,45.985202,41.999311,0.000000,18.840167,0.000000,0.000000,6.507399,57.086511,173.609779,20.065760,14.470452,7.090545,42.745857,143.065010,0,0,0,0,0

16,03:45-04:00,385.277062,125.970622,40.660253,0.000000,396.956107,0.000000,0.000000,6.178904,0.000000,26.663325,0.000000,586.823441,73.984772,36.552984,2.238104,0.000000,0.000000,93.533398,144.685995,0.000000,21.828074,57.291663,0.000000,33.601710,8.046226,8.947402,46.787784,42.691930,35.145950,12.581232,0.000000,1.086435,65.266898,0.000000,5.168948,0.000000,0.000000,45.985202,41.999311,0.000000,18.840167,0.000000,0.000000,6.507399,57.086511,173.609779,20.065760,14.470452,7.090545,42.745857,143.065010,0,0,0,0,0

17,04:00-04:15,389.949828,125.970622,40.660253,0.000000,396.956107,0.000000,0.000000,5.684591,0.000000,26.663325,0.000000,554.023641,73.984772,36.552984,2.238104,0.000000,0.000000,93.533398,144.685995,0.000000,21.828074,57.291663,0.000000,33.601710,8.046226,8.947402,46.787784,42.691930,35.145950,12.581232,0.000000,1.086435,65.266898,0.000000,4.876756,0.000000,0.000000,45.985202,41.999311,0.000000,18.840167,0.000000,0.000000,6.507399,57.086511,173.609779,20.065760,14.470452,7.090545,42.745857,143.065010,0,0,0,0,0

18,04:15-04:30,390.703500,125.970622,40.660253,0.000000,396.956107,0.000000,0.000000,5.684591,0.000000,26.663325,0.000000,524.117941,73.984772,36.552984,2.238104,0.000000,0.000000,93.533398,144.685995,0.000000,21.828074,57.291663,0.000000,33.601710,8.046226,8.947402,46.787784,42.691930,35.145950,12.581232,0.000000,1.086435,65.266898,0.000000,4.876756,0.000000,0.000000,45.985202,41.999311,0.000000,18.840167,0.000000,0.000000,6.507399,57.086511,173.609779,20.065760,14.470452,7.090545,42.745857,143.065010,0,0,0,0,0

19,04:30-04:45,390.703500,125.970622,40.660253,0.000000,396.956107,0.000000,0.000000,5.684591,0.000000,26.252960,0.000000,491.318141,73.984772,36.552984,2.194885,0.000000,0.000000,93.533398,144.685995,0.000000,21.491876,57.291663,0.000000,33.601710,8.046226,8.947402,46.787784,42.017798,35.145950,12.581232,0.000000,1.086435,65.266898,0.000000,4.876756,0.000000,0.000000,45.985202,41.999311,0.000000,18.840167,0.000000,0.000000,6.507399,57.086511,173.609779,20.065760,14.470452,7.090545,42.745857,143.065010,0,0,0,0,0

20,04:45-05:00,390.703500,125.970622,40.660253,0.000000,396.956107,0.000000,0.000000,5.684591,0.000000,26.252960,0.000000,459.483041,73.984772,36.552984,2.194885,0.000000,0.000000,93.533398,144.685995,0.000000,21.491876,57.291663,0.000000,33.601710,8.046226,8.947402,46.787784,42.017798,35.145950,12.581232,0.000000,1.086435,65.266898,0.000000,4.876756,0.000000,0.000000,45.985202,41.999311,0.000000,18.840167,0.000000,0.000000,6.507399,57.086511,173.609779,20.065760,14.470452,7.090545,42.745857,143.065010,0,0,0,0,0

21,05:00-05:15,390.703500,125.970622,40.660253,0.000000,273.599918,0.000000,0.000000,11.739917,0.000000,26.663325,0.000000,370.743085,73.984772,36.552984,2.238104,0.000000,0.000000,93.533398,144.685995,0.000000,21.828074,57.291663,0.000000,33.601710,8.046226,8.947402,46.787784,42.691930,35.145950,12.581232,0.000000,1.086435,65.266898,0.000000,4.876756,0.000000,0.000000,45.985202,41.999311,0.000000,4.121286,0.000000,0.000000,6.507399,57.086511,173.609779,20.065760,14.470452,7.090545,42.745857,143.065010,0,0,0,0,0

22,05:15-05:30,390.703500,125.970622,40.660253,0.000000,177.129918,0.000000,0.000000,5.684591,0.000000,26.663325,0.000000,370.743085,73.984772,36.552984,2.238104,0.000000,0.000000,93.533398,144.685995,0.000000,21.828074,57.291663,0.000000,33.601710,8.046226,8.947402,46.787784,42.691930,35.145950,12.581232,0.000000,1.086435,65.266898,0.000000,4.876756,0.000000,0.000000,45.985202,41.999311,0.000000,7.359441,0.000000,0.000000,6.507399,57.086511,173.609779,20.065760,14.470452,7.090545,42.745857,143.065010,0,0,0,0,0

23,05:30-05:45,390.703500,125.970622,40.660253,0.000000,189.188668,0.000000,0.000000,5.684591,0.000000,26.663325,0.000000,427.660385,73.984772,36.552984,2.238104,0.000000,0.000000,93.533398,144.685995,0.000000,21.828074,57.291663,0.000000,33.601710,8.046226,8.947402,46.787784,42.691930,35.145950,12.581232,0.000000,1.086435,65.266898,0.000000,4.876756,0.000000,0.000000,45.985202,41.999311,0.000000,11.775105,0.000000,0.000000,6.507399,57.086511,173.609779,20.065760,14.470452,7.090545,42.745857,143.065010,0,0,0,0,0

24,05:45-06:00,390.703500,125.970622,40.660253,0.000000,177.129918,0.000000,0.000000,5.684591,0.000000,26.663325,0.000000,418.013385,73.984772,36.552984,2.238104,0.000000,0.000000,93.533398,144.685995,0.000000,21.828074,57.291663,0.000000,33.601710,8.046226,8.947402,46.787784,42.691930,35.145950,12.581232,0.000000,1.086435,65.266898,0.000000,4.876756,0.000000,0.000000,45.985202,41.999311,0.000000,57.403637,0.000000,0.000000,6.507399,57.086511,173.609779,20.065760,14.470452,7.090545,42.745857,143.065010,0,0,0,0,0

25,06:00-06:15,395.376266,125.970622,40.660253,0.000000,314.469030,0.000000,0.000000,5.684591,0.000000,26.663325,0.000000,441.201976,73.984772,36.552984,2.238104,0.000000,0.000000,93.533398,144.685995,0.000000,21.828074,57.291663,0.000000,33.601710,8.046226,8.947402,46.787784,42.691930,35.145950,12.581232,0.000000,1.086435,65.266898,0.000000,4.876756,0.000000,0.000000,45.985202,41.999311,0.000000,57.403637,0.000000,0.000000,6.507399,57.086511,173.609779,20.065760,14.470452,7.090545,42.745857,143.065010,0,0,0,0,0

26,06:15-06:30,396.129938,125.970622,40.660253,0.000000,396.956107,0.000000,0.000000,5.684591,0.000000,21.371578,0.000000,433.292979,73.984772,36.552984,2.238104,0.000000,0.000000,93.533398,144.685995,0.000000,17.498018,57.291663,0.000000,33.601710,8.046226,8.947402,46.787784,34.087964,35.145950,12.581232,0.000000,1.086435,65.266898,0.000000,4.876756,0.000000,0.000000,45.985202,41.999311,0.000000,57.403637,0.000000,0.000000,6.507399,57.086511,173.609779,20.065760,14.470452,7.090545,42.745857,143.065010,0,0,0,0,0

27,06:30-06:45,396.129938,122.808722,40.660253,0.000000,387.809400,0.000000,0.000000,5.684591,0.000000,20.742304,0.000000,438.559759,73.984772,36.552984,1.760484,0.000000,0.000000,90.983751,139.486262,0.000000,17.092844,55.935718,0.000000,33.601710,8.046226,8.947402,46.787784,33.451262,35.145950,12.581232,0.000000,1.086435,65.266898,0.000000,4.876756,0.000000,0.000000,45.985202,41.999311,0.000000,57.403637,0.000000,0.000000,6.507399,57.086511,173.609779,20.065760,14.470452,7.090545,42.745857,143.065010,0,0,0,0,0

28,06:45-07:00,396.129938,122.808722,40.660253,0.000000,253.181985,0.000000,0.000000,5.684591,0.000000,20.742304,0.000000,367.952594,73.984772,36.552984,1.649637,0.000000,0.000000,90.983751,139.486262,0.000000,17.092844,55.935718,0.000000,33.601710,8.046226,8.947402,46.787784,33.451262,35.145950,12.581232,0.000000,1.086435,65.266898,0.000000,4.876756,0.000000,0.000000,45.985202,41.999311,0.000000,57.403637,0.000000,0.000000,6.507399,57.086511,173.609779,20.065760,14.470452,7.090545,42.745857,143.065010,0,0,0,0,0

29,07:00-07:15,398.654739,122.808722,40.660253,0.000000,146.759811,0.000000,0.000000,5.684591,0.000000,26.035131,0.000000,367.952594,73.984772,36.552984,1.929400,0.000000,0.000000,90.983751,139.486262,0.000000,21.422900,55.935718,0.000000,33.601710,8.046226,8.947402,46.787784,42.055228,35.145950,12.581232,0.000000,1.086435,65.266898,0.000000,4.876756,0.000000,0.000000,45.985202,41.999311,0.000000,57.403637,0.000000,0.000000,6.507399,57.086511,173.609779,20.065760,14.470452,3.403462,42.745857,143.065010,0,0,0,0,0

30,07:15-07:30,398.843156,122.808722,40.660253,0.000000,115.764000,0.000000,0.000000,5.684591,0.000000,26.035131,0.000000,366.586000,73.984772,36.552984,1.929400,0.000000,0.000000,90.983751,139.486262,0.000000,21.422900,55.935718,0.000000,33.601710,8.046226,8.947402,46.787784,42.055228,35.145950,12.581232,0.000000,1.086435,65.266898,0.000000,4.876756,0.000000,0.000000,45.985202,41.999311,0.000000,7.359441,0.000000,0.000000,6.507399,57.086511,173.609779,20.065760,14.470452,3.403462,42.745857,143.065010,0,0,0,0,0

31,07:30-07:45,385.277062,122.808722,40.660253,0.000000,115.764000,0.000000,0.000000,5.684591,0.000000,23.425135,0.000000,366.586000,73.984772,36.552984,1.929400,0.000000,0.000000,90.983751,139.486262,0.000000,18.970536,55.935718,0.000000,33.601710,8.046226,8.947402,46.787784,37.454188,35.145950,12.581232,0.000000,1.086435,65.266898,0.000000,4.876756,0.000000,0.000000,45.985202,41.999311,0.000000,4.121286,0.000000,0.000000,6.507399,57.086511,173.609779,20.065760,14.470452,3.687083,42.745857,143.065010,0,0,0,0,0

32,07:45:08:00,385.277062,122.808722,40.660253,0.000000,115.764000,0.000000,0.000000,5.684591,0.000000,23.425135,0.000000,366.586000,73.984772,36.552984,1.929400,0.000000,0.000000,90.983751,139.486262,0.000000,18.970536,55.935718,0.000000,33.601710,8.046226,8.947402,46.787784,37.454188,35.145950,12.581232,0.000000,1.086435,65.266898,0.000000,4.876756,0.000000,0.000000,45.985202,41.999311,0.000000,4.121286,0.000000,0.000000,6.507399,57.086511,173.609779,17.863157,14.470452,3.687083,42.745857,143.065010,0,0,0,0,0

33,08:00-08:15,385.277062,122.808722,40.660253,0.000000,115.764000,0.000000,0.000000,4.325232,0.000000,23.425135,0.000000,366.586000,73.984772,36.552984,1.929400,0.000000,0.000000,90.983751,139.486262,0.000000,18.970536,55.935718,0.000000,33.601710,8.046226,8.947402,46.787784,37.454188,35.145950,12.581232,0.000000,1.086435,65.266898,0.000000,4.876756,0.000000,0.000000,45.985202,41.999311,0.000000,4.121286,0.000000,0.000000,6.507399,57.086511,173.609779,17.863157,14.470452,3.687083,42.745857,143.065010,0,0,0,0,0

34,08:15-08:30,385.277062,122.808722,40.660253,0.000000,115.764000,0.000000,0.000000,4.325232,0.000000,23.425135,0.000000,366.586000,73.984772,36.552984,1.929400,0.000000,0.000000,90.983751,139.486262,0.000000,18.970536,55.935718,0.000000,33.601710,8.046226,8.947402,46.787784,37.454188,35.145950,12.581232,0.000000,1.086435,65.266898,0.000000,4.876756,0.000000,0.000000,45.985202,41.999311,0.000000,18.840167,0.000000,0.000000,6.507399,57.086511,173.609779,17.863157,14.470452,3.687083,42.745857,143.065010,0,0,0,0,0

35,08:30-08:45,385.277062,122.808722,40.660253,0.000000,115.764000,0.000000,0.000000,4.325232,0.000000,22.368017,0.000000,366.586000,73.984772,36.552984,1.929400,0.000000,0.000000,90.983751,139.486262,0.000000,16.369512,55.935718,0.000000,33.601710,8.046226,8.947402,46.787784,31.660296,35.145950,12.581232,0.000000,1.086435,65.266898,0.000000,4.876756,0.000000,0.000000,45.985202,41.999311,0.000000,18.840167,0.000000,0.000000,6.507399,57.086511,173.609779,17.863157,14.470452,3.970705,42.745857,143.065010,0,0,0,0,0

36,08:45:09:00,385.277062,122.808722,40.660253,0.000000,115.764000,0.000000,0.000000,4.325232,0.000000,24.978012,0.000000,366.586000,73.984772,36.552984,1.929400,0.000000,0.000000,90.983751,139.486262,0.000000,18.821876,55.935718,0.000000,33.601710,8.046226,8.947402,46.787784,36.261337,35.145950,12.581232,0.000000,1.086435,65.266898,0.000000,4.876756,0.000000,0.000000,45.985202,41.999311,0.000000,18.840167,0.000000,0.000000,6.507399,57.086511,173.609779,15.839023,14.470452,5.105192,36.384336,122.325504,0,0,0,0,0

37,09:00:09:15,385.277062,122.808722,40.660253,0.000000,115.764000,0.000000,0.000000,4.325232,0.000000,22.368017,0.000000,366.586000,73.984772,36.552984,1.929400,0.000000,0.000000,90.983751,139.486262,0.000000,16.369512,55.935718,0.000000,33.601710,8.046226,8.947402,46.787784,31.660296,42.601152,12.581232,0.000000,1.086435,65.266898,0.000000,4.876756,0.000000,0.000000,45.985202,41.999311,0.000000,18.840167,0.000000,0.000000,6.507399,57.086511,173.609779,13.636420,14.470452,5.105192,31.315127,122.325504,0,0,0,0,0

38,09:15-09:30,385.277062,122.808722,40.660253,0.000000,115.764000,0.000000,0.000000,4.325232,0.000000,22.368017,0.000000,366.586000,73.984772,36.552984,1.929400,0.000000,0.000000,90.983751,139.486262,0.000000,16.369512,55.935718,0.000000,33.601710,8.046226,8.947402,46.787784,31.660296,42.601152,12.581232,0.000000,1.086435,65.266898,0.000000,4.876756,0.000000,0.000000,45.985202,41.999311,0.000000,18.840167,0.000000,0.000000,6.507399,57.086511,173.609779,13.636420,14.470452,5.105192,31.315127,122.325504,0,0,0,0,0

39,09:30-09:45,385.277062,122.808722,40.660253,0.000000,115.764000,0.000000,0.000000,4.325232,0.000000,22.368017,0.000000,366.586000,75.105754,36.552984,1.929400,0.000000,0.000000,90.983751,139.486262,0.000000,16.369512,55.935718,0.000000,33.601710,8.046226,8.947402,46.787784,31.660296,42.601152,12.581232,0.000000,1.086435,65.266898,0.000000,4.876756,0.000000,0.000000,45.985202,31.499484,0.000000,18.840167,0.000000,0.000000,6.507399,57.086511,173.609779,13.636420,14.470452,5.672436,31.315127,122.325504,0,0,0,0,0

40,09:45-10:00,385.277062,122.808722,40.660253,0.000000,115.764000,0.000000,0.000000,4.325232,0.000000,22.368017,0.000000,366.586000,75.105754,36.552984,1.929400,0.000000,0.000000,90.983751,139.486262,0.000000,16.369512,55.935718,0.000000,33.601710,8.046226,8.947402,46.787784,31.660296,35.145950,12.581232,0.000000,1.086435,65.266898,0.000000,4.876756,0.000000,0.000000,45.985202,31.499484,0.000000,18.840167,0.000000,0.000000,6.507399,57.086511,173.609779,13.636420,14.470452,5.672436,31.315127,122.325504,0,0,0,0,0

41,10:00-10:15,368.997750,122.808722,40.660253,0.000000,115.764000,0.000000,0.000000,4.325232,0.000000,18.584273,0.000000,366.586000,75.105754,36.552984,1.929400,0.000000,0.000000,90.983751,139.486262,0.000000,12.541100,55.935718,0.000000,33.601710,8.046226,6.687957,46.787784,25.370585,42.601152,12.581232,0.000000,1.086435,65.266898,0.000000,4.876756,0.000000,0.000000,45.985202,31.499484,0.000000,18.840167,0.000000,0.000000,6.507399,57.086511,173.609779,13.636420,14.470452,5.672436,31.315127,104.316291,0,0,0,0,0

42,10:15-10:30,368.997750,122.808722,40.660253,0.000000,115.764000,0.000000,0.000000,4.325232,0.000000,17.364600,0.000000,366.586000,75.105754,36.552984,1.929400,0.000000,0.000000,90.983751,139.486262,0.000000,12.541100,55.935718,0.000000,33.601710,8.046226,3.615112,46.787784,24.117500,42.601152,12.581232,0.000000,1.086435,65.266898,0.000000,4.876756,0.000000,0.000000,45.985202,31.499484,0.000000,18.840167,0.000000,0.000000,6.507399,57.086511,173.609779,13.636420,14.470452,5.672436,31.315127,104.316291,0,0,0,0,0

43,10:30-10:45,368.997750,122.808722,40.660253,0.000000,115.764000,0.000000,0.000000,4.325232,0.000000,17.364600,0.000000,366.586000,75.105754,36.552984,1.929400,0.000000,0.000000,90.983751,139.486262,0.000000,12.541100,55.935718,0.000000,33.601710,8.046226,3.615112,46.787784,24.117500,42.601152,12.581232,0.000000,1.086435,65.266898,0.000000,4.876756,0.000000,0.000000,45.985202,31.499484,0.000000,18.840167,0.000000,0.000000,6.507399,57.086511,173.609779,13.636420,14.470452,5.672436,37.676648,125.055797,0,0,0,0,0

44,10:45-11:00,368.997750,122.808722,40.660253,0.000000,115.764000,0.000000,0.000000,4.325232,0.000000,17.364600,0.000000,366.586000,75.105754,36.552984,1.929400,0.000000,0.000000,90.983751,139.486262,0.000000,12.541100,55.935718,0.000000,33.601710,8.046226,3.615112,46.787784,24.117500,42.601152,12.581232,0.000000,1.086435,65.266898,0.000000,4.876756,0.000000,0.000000,45.985202,31.499484,0.000000,18.840167,0.000000,0.000000,6.507399,57.086511,173.609779,13.636420,14.470452,5.672436,37.676648,125.055797,0,0,0,0,0

45,11:00-11:15,368.997750,122.808722,40.660253,0.000000,115.764000,0.000000,0.000000,4.325232,0.000000,14.914262,0.000000,361.530972,75.105754,36.552984,1.649637,0.000000,0.000000,90.983751,139.486262,0.000000,12.242043,55.935718,0.000000,33.601710,8.046226,3.615112,46.787784,23.828090,42.601152,12.581232,0.000000,1.086435,65.266898,0.000000,4.876756,0.000000,0.000000,45.985202,31.499484,0.000000,18.840167,0.000000,0.000000,6.507399,57.086511,173.609779,20.065760,14.470452,4.821571,42.745857,143.065010,0,0,0,0,0

46,11:15-11:30,368.997750,122.808722,40.660253,0.000000,115.764000,0.000000,0.000000,4.325232,0.000000,14.914262,0.000000,361.530972,75.105754,36.552984,1.649637,0.000000,0.000000,90.983751,139.486262,0.000000,12.242043,55.935718,0.000000,33.601710,8.046226,3.615112,46.787784,23.828090,42.601152,12.581232,0.000000,1.086435,65.266898,0.000000,4.876756,0.000000,0.000000,45.985202,31.499484,0.000000,18.840167,0.000000,0.000000,6.507399,57.086511,173.609779,20.065760,14.470452,4.821571,42.745857,143.065010,0,0,0,0,0

47,11:30-11:45,368.997750,122.808722,40.660253,0.000000,115.764000,0.000000,0.000000,11.739917,0.000000,18.421718,0.000000,361.530972,75.105754,36.552984,1.649637,0.000000,0.000000,90.983751,139.486262,0.000000,15.142124,55.935718,0.000000,33.601710,8.046226,3.615112,46.787784,28.946692,42.601152,12.581232,0.000000,1.086435,65.266898,0.000000,4.876756,0.000000,0.000000,45.985202,31.499484,0.000000,18.840167,0.000000,0.000000,6.507399,57.086511,173.609779,20.065760,14.470452,2.836218,42.745857,143.065010,0,0,0,0,0

