Time,Block,NR/2024/18436/A/4063,NR/2024/18445/A/4272,NR/2024/18388/A/4034,NR/2024/18555/C,WR/2024/21351/A/4246,WR/2024/21355/A/4273,NER/2024/1922/A/4243,NER/2024/1934/A/4242,Total
28,06:45-07:00,7.700000,158.480000,0.430000,0,0.000000,0.000000,25.000000,20.000000,211.61

29,07:00-07:15,7.700000,158.480000,0.480000,0,0.000000,0.000000,25.000000,20.000000,211.66

30,07:15-07:30,7.700000,158.480000,0.480000,0.13,0.000000,0.000000,25.000000,20.000000,211.79

31,07:30-07:45,7.700000,158.480000,0.480000,0.42,0.000000,0.000000,25.000000,20.000000,212.08

32,07:45:08:00,7.700000,158.480000,0.480000,0.74,0.000000,0.000000,25.000000,20.000000,212.4

33,08:00-08:15,7.700000,158.480000,0.870000,1.13,0.000000,0.000000,25.000000,20.000000,213.18

34,08:15-08:30,7.700000,158.480000,0.870000,1.61,0.000000,0.000000,25.000000,20.000000,213.66

35,08:30-08:45,7.700000,158.480000,0.870000,2.08,0.000000,0.000000,25.000000,20.000000,214.13

36,08:45:09:00,7.700000,158.480000,0.870000,2.64,0.000000,0.000000,25.000000,20.000000,214.69

37,09:00:09:15,7.700000,158.480000,0.870000,3.15,0.000000,0.000000,25.000000,20.000000,215.2

38,09:15-09:30,7.700000,158.480000,0.870000,3.67,0.000000,0.000000,25.000000,20.000000,215.72

39,09:30-09:45,7.700000,158.480000,0.870000,4.18,0.000000,0.000000,25.000000,20.000000,216.23

40,09:45-10:00,7.700000,158.480000,0.870000,4.65,0.000000,0.000000,25.000000,20.000000,216.7

41,10:00-10:15,7.700000,158.480000,0.870000,5.09,0.000000,0.000000,25.000000,20.000000,217.14

42,10:15-10:30,7.700000,158.480000,0.870000,5.52,0.000000,0.000000,25.000000,20.000000,217.57

43,10:30-10:45,7.700000,158.480000,0.870000,5.93,0.000000,0.000000,25.000000,20.000000,217.98

44,10:45-11:00,7.700000,158.480000,0.870000,6.29,0.000000,0.000000,25.000000,20.000000,218.34

45,11:00-11:15,7.700000,158.480000,0.870000,6.58,0.000000,0.000000,25.000000,20.000000,218.63

46,11:15-11:30,7.700000,158.480000,0.870000,6.83,0.000000,0.000000,25.000000,20.000000,218.88

47,11:30-11:45,7.700000,158.480000,0.870000,7.01,0.000000,0.000000,25.000000,20.000000,219.06

48,11:45-12:00,7.700000,158.480000,0.870000,7.17,0.000000,0.000000,25.000000,20.000000,219.22

49,12:00-12:15,7.700000,158.480000,0.870000,7.24,0.000000,0.000000,25.000000,20.000000,219.29

50,12:15-12:30,7.700000,158.480000,0.870000,7.3,0.000000,0.000000,25.000000,20.000000,219.35

51,12:30-12:45,7.700000,158.480000,0.870000,7.34,0.000000,0.000000,25.000000,20.000000,219.39

52,12:45-13:00,7.700000,158.480000,0.870000,7.32,0.000000,0.000000,25.000000,20.000000,219.37

53,13:00-13:15,7.700000,158.480000,0.870000,7.26,0.000000,0.000000,25.000000,20.000000,219.31

54,13:15-13:30,7.700000,158.480000,0.870000,7.14,0.000000,0.000000,25.000000,20.000000,219.19

55,13:30-13:45,7.700000,158.480000,0.870000,6.98,0.000000,0.000000,25.000000,20.000000,219.03

56,13:45-14:00,7.700000,158.480000,0.870000,6.92,0.000000,0.000000,25.000000,20.000000,218.97

57,14:00-14:15,7.700000,158.480000,0.870000,6.64,0.000000,0.000000,25.000000,20.000000,218.69

58,14:15-14:30,7.700000,158.480000,0.870000,6.39,0.000000,0.000000,25.000000,20.000000,218.44

59,14:30-14:45,7.700000,158.480000,0.870000,6.13,0.000000,0.000000,25.000000,20.000000,218.18

60,14:45-15:00,7.700000,158.480000,0.870000,5.69,0.000000,0.000000,25.000000,20.000000,217.74

61,15:00-15:15,7.700000,158.480000,0.670000,5.21,0.000000,0.000000,25.000000,20.000000,217.06

62,15:15-15:30,7.700000,158.480000,0.670000,4.83,0.000000,0.000000,25.000000,20.000000,216.68

63,15:30-15:45,7.700000,158.480000,0.670000,4.39,0.000000,0.000000,25.000000,20.000000,216.24

64,15:45-16:00,7.700000,158.480000,0.670000,3.93,0.000000,0.000000,25.000000,20.000000,215.78

65,16:00-16:15,7.700000,158.480000,0.530000,3.45,0.000000,0.000000,25.000000,20.000000,215.16

66,16:15-16:30,7.700000,158.480000,0.530000,2.91,0.000000,0.000000,25.000000,20.000000,214.62

67,16:30-16:45,7.700000,158.480000,0.530000,2.33,0.000000,0.000000,25.000000,20.000000,214.04

68,16:45-17:00,7.700000,158.480000,0.530000,1.81,0.000000,0.000000,25.000000,20.000000,213.52

69,17:00-17:15,7.700000,158.480000,0.530000,1.34,0.000000,0.000000,25.000000,20.000000,213.05

70,17:15-17:30,7.700000,158.480000,0.530000,0.94,0.000000,0.000000,25.000000,20.000000,212.65

71,17:30-17:45,7.700000,158.480000,0.530000,0.62,0.000000,0.000000,25.000000,20.000000,212.33

72,17:45-18:00,7.700000,158.480000,0.530000,0.33,0.000000,0.000000,25.000000,20.000000,212.04

73,18:00-18:15,7.700000,158.480000,0.530000,0.12,55.000000,25.000000,25.000000,20.000000,291.83

74,18:15-18:30,7.700000,158.480000,0.530000,0,55.000000,25.000000,25.000000,20.000000,291.71

75,18:30-18:45,7.700000,158.480000,0.530000,0,55.000000,25.000000,25.000000,20.000000,291.71

76,18:45-19:00,7.700000,158.480000,0.530000,0,55.000000,25.000000,25.000000,20.000000,291.71

77,19:00-19:15,7.700000,158.480000,0.630000,0,55.000000,25.000000,25.000000,20.000000,291.81

78,19:15-19:30,7.700000,158.480000,0.630000,0,55.000000,25.000000,25.000000,20.000000,291.81

79,19:30-19:45,7.700000,158.480000,0.630000,0,55.000000,25.000000,25.000000,20.000000,291.81

80,19:45-20:00,7.700000,158.480000,0.630000,0,55.000000,25.000000,25.000000,20.000000,291.81

81,20:00-20:15,7.700000,158.480000,0.630000,0,55.000000,25.000000,25.000000,20.000000,291.81

82,20:15-20:30,7.700000,158.480000,0.630000,0,55.000000,25.000000,25.000000,20.000000,291.81

83,20:30-20:45,7.700000,158.480000,0.630000,0,55.000000,25.000000,25.000000,20.000000,291.81

84,20:45-21:00,7.700000,158.480000,0.630000,0,55.000000,25.000000,25.000000,20.000000,291.81

85,21:00-21:15,7.700000,158.480000,0.580000,0,55.000000,25.000000,25.000000,20.000000,291.76

86,21:15-21:30,7.700000,158.480000,0.580000,0,55.000000,25.000000,25.000000,20.000000,291.76

87,21:30-21:45,7.700000,158.480000,0.580000,0,55.000000,25.000000,25.000000,20.000000,291.76

88,21:45-22:00,7.700000,158.480000,0.580000,0,55.000000,25.000000,25.000000,20.000000,291.76

89,22:00-22:15,7.700000,0.000000,0.530000,0,55.000000,0.000000,25.000000,20.000000,108.23

90,22:15-22:30,7.700000,0.000000,0.530000,0,55.000000,0.000000,25.000000,20.000000,108.23

91,22:30-22:45,7.700000,0.000000,0.530000,0,55.000000,0.000000,25.000000,20.000000,108.23

92,22:45-23:00,7.700000,0.000000,0.530000,0,55.000000,0.000000,25.000000,20.000000,108.23

93,23:00-23:15,7.700000,0.000000,0.480000,0,0.000000,0.000000,25.000000,20.000000,53.18

94,23:15-23:30,7.700000,0.000000,0.480000,0,0.000000,0.000000,25.000000,20.000000,53.18

95,23:30-23:45,7.700000,0.000000,0.480000,0,0.000000,0.000000,25.000000,20.000000,53.18

96,23:45-24:00,7.700000,0.000000,0.480000,0,0.000000,0.000000,25.000000,20.000000,53.18

