Block,Time,TANAKPUR,CHAMERA1,NAPP,CHAMERA2,DADRI_RF,AURY_RF,URI2,KOTESHWR,UNCHAHAR1,RAPPB,TANDA2,DADRT2,KOLDAM,TEHRI,NJPC,AURY_LF,ANTA_RF,UNCHAHAR4,URI,JHAJJAR,RAPPC,SALAL,CHAMERA3,DADRI_CRF,RIHAND1,DADRI_LF,AURY_GF,SEWA2,BSIUL,UNCHAHAR2,RIHAND3,ANTA_LF,DHAULIGNGA,UNCHAHAR3,ANTA_GF,DADRI_GF,AURY_CRF,PARBATI3,RAMPUR,ANTA_CRF,BRBCL,RIHAND2,SINGRAULI,KHSTPP-I,SINGRAULI_HYDRO,DULHASTI,KHSTPP-II,FSTPP I & II,TALA,KISHANGANGA,SASAN,KUDGI,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
17,04:00-04:15,0.000000,13.566307,38.545658,32.331915,0.000000,0.000000,5.220452,8.609555,11.444670,0.000000,0.000000,364.410846,0.000000,16.197489,128.629116,0.000000,0.000000,0.000000,8.568806,345.856217,49.616707,80.043440,18.778881,0.000000,56.490477,0.000000,0.000000,0.000000,6.358497,16.888529,87.689781,0.000000,34.604123,13.141124,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.334041,93.379130,123.004187,11.600400,1.039356,47.963347,35.767900,1.933400,15.631539,0.000000,406.290654,19.73,0,0,0,0,0

18,04:15-04:30,0.000000,13.566307,38.545658,32.331915,0.000000,0.000000,5.220452,8.609555,11.444670,0.000000,0.000000,364.441014,0.000000,16.197489,128.629116,0.000000,0.000000,0.000000,8.568806,345.856217,49.616707,80.043440,18.778881,0.000000,56.490477,0.000000,0.000000,0.000000,6.358497,16.888529,87.689781,0.000000,34.604123,13.141124,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.334041,93.379130,123.004187,11.600400,1.039356,47.963347,35.767900,1.933400,15.631539,0.000000,406.290654,19.73,0,0,0,0,0

19,04:30-04:45,0.000000,13.566307,38.545658,32.331915,0.000000,0.000000,5.220452,8.609555,11.444670,0.000000,0.000000,364.410846,0.000000,16.197489,128.629116,0.000000,0.000000,0.000000,8.568806,345.559031,49.616707,80.043440,18.778881,0.000000,56.490477,0.000000,0.000000,0.000000,6.358497,16.888529,87.689781,0.000000,26.529828,13.141124,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.334041,93.379130,123.004187,10.633700,1.039356,47.963347,35.767900,1.933400,15.631539,0.000000,406.290654,19.73,0,0,0,0,0

20,04:45-05:00,0.000000,11.190287,38.545658,32.331915,0.000000,0.000000,5.220452,8.609555,11.444670,0.000000,0.000000,364.441014,0.000000,16.197489,127.250947,0.000000,0.000000,0.000000,8.568806,345.559031,49.616707,80.043440,18.778881,0.000000,56.490477,0.000000,0.000000,0.000000,6.358497,16.888529,87.689781,0.000000,26.529828,13.141124,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.334041,93.379130,123.004187,10.633700,1.039356,47.963347,35.767900,1.933400,15.631539,0.000000,406.290654,19.73,0,0,0,0,0

21,05:00-05:15,0.000000,0.000000,38.545658,32.331915,0.000000,0.000000,5.220452,8.609555,11.421340,0.000000,0.000000,363.427736,0.000000,16.197489,127.250947,0.000000,0.000000,0.000000,8.568806,340.925691,49.616707,80.043440,18.778881,0.000000,56.490477,0.000000,0.000000,0.000000,6.358497,16.888529,87.689781,0.000000,26.529828,12.139739,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.334041,93.379130,123.004187,10.633700,1.039356,47.963347,35.767900,1.933400,15.631539,0.000000,406.290654,13.85,0,0,0,0,0

22,05:15-05:30,0.000000,0.000000,38.545658,32.331915,0.000000,0.000000,9.788348,8.609555,11.421340,0.000000,0.000000,363.459506,0.000000,14.669424,127.250947,0.000000,0.000000,0.000000,8.568806,340.925691,49.616707,80.043440,18.778881,0.000000,56.490477,0.000000,0.000000,0.000000,6.358497,16.888529,87.689781,0.000000,26.529828,12.139739,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.334041,93.379130,123.004187,10.633700,1.039356,47.963347,35.767900,1.933400,15.631539,0.000000,406.290654,9.70,0,0,0,0,0

23,05:30-05:45,0.000000,0.000000,38.545658,32.331915,0.000000,0.000000,5.220452,8.609555,11.421340,0.000000,0.000000,363.468400,0.000000,14.669424,127.250947,0.000000,0.000000,0.000000,8.568806,340.925691,49.616707,80.043440,18.778881,0.000000,56.490477,0.000000,0.000000,0.000000,6.358497,19.456193,87.689781,0.000000,26.529828,12.139739,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.334041,93.379130,123.004187,14.974183,1.039356,47.963347,43.691206,4.090377,15.631539,0.000000,406.290654,9.70,0,0,0,0,0

24,05:45-06:00,0.000000,0.000000,38.545658,32.331915,0.000000,0.000000,5.220452,8.609555,9.745371,0.000000,0.000000,363.537739,0.000000,14.669424,127.250947,0.000000,0.000000,0.000000,8.568806,340.925691,49.616707,80.043440,18.778881,0.000000,56.490477,0.000000,0.000000,0.000000,6.358497,19.456193,87.689781,0.000000,26.529828,12.139739,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.334041,93.379130,123.004187,14.974183,1.039356,47.963347,47.513305,6.029018,15.631539,0.000000,406.290654,9.70,0,0,0,0,0

25,06:00-06:15,0.000000,0.000000,38.545658,32.331915,0.000000,0.000000,5.220452,8.609555,5.941883,0.000000,0.000000,420.659316,0.000000,14.669424,127.250947,0.000000,0.000000,0.000000,6.426605,409.424400,49.616707,80.043440,18.778881,0.000000,56.490477,0.000000,0.000000,0.000000,6.358497,14.219503,87.689781,0.000000,26.529828,7.367631,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.334041,93.379130,123.004187,14.974183,1.039356,47.963347,47.513305,6.029018,15.631539,0.000000,406.290654,9.70,0,0,0,0,0

26,06:15-06:30,0.000000,0.000000,38.545658,32.331915,0.000000,0.000000,5.220452,8.609555,7.836790,0.000000,0.000000,431.197725,0.000000,14.669424,127.250947,0.000000,0.000000,0.000000,6.426605,551.296843,49.616707,80.043440,18.778881,0.000000,56.490477,0.000000,0.000000,0.000000,6.358497,14.219503,87.689781,0.000000,26.529828,9.982461,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.334041,93.379130,123.004187,26.699193,1.039356,47.963347,67.813135,10.976008,15.631539,0.000000,406.290654,9.70,0,0,0,0,0

27,06:30-06:45,0.000000,0.000000,38.545658,32.331915,0.000000,0.000000,9.788348,8.609555,7.836790,0.000000,0.000000,390.800635,0.000000,14.669424,127.250947,0.000000,0.000000,0.000000,8.568806,590.104843,49.616707,80.043440,18.778881,0.000000,56.490477,0.000000,0.000000,0.000000,6.358497,14.186394,87.689781,0.000000,26.529828,9.982461,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.334041,93.379130,123.004187,27.509575,1.039356,47.963347,67.813135,10.976008,15.631539,0.000000,406.290654,9.70,0,0,0,0,0

28,06:45-07:00,0.000000,0.000000,38.545658,28.452085,0.000000,0.000000,14.356243,8.609555,10.747390,0.000000,0.000000,399.334223,0.000000,9.718493,129.456017,0.000000,0.000000,0.000000,8.568806,627.452692,49.616707,80.043440,18.778881,0.000000,56.490477,0.000000,0.000000,0.000000,6.358497,25.974582,87.689781,0.000000,26.529828,9.982461,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.334041,93.379130,123.004187,27.509575,1.039356,47.963347,67.813135,10.976008,15.631539,0.000000,406.290654,9.70,0,0,0,0,0

29,07:00-07:15,0.000000,0.000000,38.545658,28.452085,0.000000,0.000000,31.844758,8.609555,10.747390,0.000000,0.000000,399.334223,0.000000,0.000000,136.163107,0.000000,0.000000,0.000000,47.128435,627.452692,49.616707,80.043440,18.778881,0.000000,56.490477,0.000000,0.000000,0.000000,6.358497,25.974582,87.689781,0.000000,26.529828,9.982461,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.334041,93.379130,123.004187,27.509575,1.039356,47.963347,67.813135,10.976008,15.631539,0.000000,406.290654,48.29,0,0,0,0,0

30,07:15-07:30,0.000000,0.000000,38.545658,28.452085,0.000000,0.000000,31.844758,8.609555,10.747390,0.000000,0.000000,399.334223,0.000000,0.000000,136.163107,0.000000,0.000000,0.000000,47.128435,627.452692,49.616707,80.043440,18.778881,0.000000,56.490477,0.000000,0.000000,0.000000,6.358497,25.974582,87.689781,0.000000,26.529828,9.982461,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.334041,93.379130,123.004187,27.509575,1.039356,47.963347,67.813135,10.976008,15.631539,0.000000,406.290654,24.26,0,0,0,0,0

31,07:30-07:45,0.000000,0.000000,38.545658,28.452085,0.000000,0.000000,31.844758,8.609555,10.747390,0.000000,0.000000,449.613247,0.000000,0.000000,136.163107,0.000000,0.000000,0.000000,8.568806,627.452692,49.616707,80.043440,9.389440,0.000000,56.490477,0.000000,0.000000,0.000000,6.358497,25.974582,87.689781,0.000000,26.529828,9.982461,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.334041,93.379130,123.004187,27.509575,1.039356,47.963347,67.813135,10.976008,15.631539,0.000000,406.290654,9.70,0,0,0,0,0

32,07:45:08:00,0.000000,0.000000,38.545658,28.452085,0.000000,0.000000,31.844758,8.609555,4.851000,0.000000,0.000000,363.471087,0.000000,0.000000,136.163107,0.000000,0.000000,0.000000,8.568806,518.305192,49.616707,80.043440,9.389440,0.000000,56.490477,0.000000,0.000000,0.000000,6.358497,14.367119,87.689781,0.000000,26.529828,7.367631,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.334041,93.379130,123.004187,15.266610,1.039356,47.963347,48.314119,6.029018,15.631539,0.000000,406.290654,9.70,0,0,0,0,0

33,08:00-08:15,0.000000,0.000000,38.545658,28.452085,0.000000,0.000000,9.788348,8.609555,4.851000,0.000000,0.000000,351.745978,0.000000,0.000000,136.163107,0.000000,0.000000,0.000000,8.568806,468.606600,49.616707,78.916068,9.389440,0.000000,56.490477,0.000000,0.000000,0.000000,6.326480,14.593296,87.689781,0.000000,26.529828,11.410367,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.334041,93.379130,123.004187,15.266610,1.039356,47.963347,48.314119,6.029018,15.631539,0.000000,406.290654,9.70,0,0,0,0,0

34,08:15-08:30,0.000000,0.000000,38.545658,28.452085,0.000000,0.000000,9.788348,8.609555,4.851000,0.000000,0.000000,351.803149,0.000000,0.000000,136.163107,0.000000,0.000000,0.000000,8.568806,468.606600,49.616707,78.916068,9.389440,0.000000,56.490477,0.000000,0.000000,0.000000,6.326480,8.491965,87.689781,0.000000,26.529828,11.410367,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.334041,93.379130,123.004187,15.266610,1.039356,47.963347,48.314119,6.029018,15.631539,0.000000,406.290654,31.76,0,0,0,0,0

35,08:30-08:45,0.000000,0.000000,38.545658,18.105872,0.000000,0.000000,9.788348,8.609555,4.851000,0.000000,0.000000,362.998774,0.000000,0.000000,136.163107,0.000000,0.000000,0.000000,8.568806,468.606600,49.616707,78.916068,9.389440,0.000000,56.490477,0.000000,0.000000,0.000000,6.326480,16.040619,87.689781,0.000000,26.529828,12.247172,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.334041,93.379130,123.004187,15.266610,1.039356,47.963347,48.314119,6.029018,17.052588,0.000000,406.290654,70.31,0,0,0,0,0

36,08:45:09:00,0.000000,0.000000,38.545658,18.105872,0.000000,0.000000,9.788348,8.609555,4.851000,0.000000,0.000000,363.038435,0.000000,0.000000,136.163107,0.000000,0.000000,0.000000,8.568806,385.174483,49.616707,78.916068,9.389440,0.000000,56.490477,0.000000,0.000000,0.000000,6.326480,16.040619,87.689781,0.000000,26.529828,12.247172,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.334041,93.379130,123.004187,15.266610,1.039356,47.963347,48.314119,6.029018,17.052588,0.000000,406.290654,73.69,0,0,0,0,0

37,09:00:09:15,0.000000,0.000000,38.545658,18.105872,0.000000,0.000000,9.788348,8.609555,4.851000,0.000000,0.000000,364.201888,0.000000,0.000000,113.469256,0.000000,0.000000,0.000000,8.568806,343.852225,49.616707,78.916068,9.389440,0.000000,56.490477,0.000000,0.000000,0.000000,6.326480,17.227059,87.689781,0.000000,26.529828,13.225375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.334041,93.379130,123.004187,15.266610,1.039356,47.963347,48.314119,6.029018,17.052588,0.000000,406.290654,32.99,0,0,0,0,0

38,09:15-09:30,0.000000,0.000000,38.545658,18.105872,0.000000,0.000000,9.788348,8.609555,4.851000,0.000000,0.000000,364.239676,0.000000,0.000000,113.469256,0.000000,0.000000,0.000000,19.279814,343.852225,49.616707,78.916068,9.389440,0.000000,56.490477,0.000000,0.000000,0.000000,6.326480,17.227059,87.689781,0.000000,26.529828,13.225375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.334041,93.379130,123.004187,15.266610,1.039356,47.963347,48.314119,6.029018,17.052588,0.000000,406.290654,46.57,0,0,0,0,0

39,09:30-09:45,0.000000,0.000000,38.545658,18.105872,0.000000,0.000000,13.051130,8.609555,4.851000,0.000000,0.000000,364.866722,0.000000,0.000000,113.469256,0.000000,0.000000,0.000000,47.128435,343.852225,49.616707,78.916068,9.389440,0.000000,56.490477,0.000000,0.000000,0.000000,6.326480,20.893123,87.689781,0.000000,26.529828,13.225375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.334041,93.379130,123.004187,15.266610,1.039356,47.963347,48.314119,10.976008,17.052588,0.000000,406.290654,56.27,0,0,0,0,0

40,09:45-10:00,0.000000,0.000000,38.545658,18.105872,0.000000,0.000000,31.844758,8.609555,4.851000,0.000000,0.000000,364.893456,0.000000,0.000000,113.469256,0.000000,0.000000,0.000000,47.128435,343.852225,49.616707,78.916068,9.389440,0.000000,56.490477,0.000000,0.000000,0.000000,6.326480,20.893123,87.689781,0.000000,26.529828,13.225375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.334041,93.379130,123.004187,15.266610,1.039356,47.963347,48.314119,10.976008,17.052588,0.000000,406.290654,65.00,0,0,0,0,0

41,10:00-10:15,0.000000,0.000000,38.545658,18.105872,0.000000,0.000000,31.844758,8.609555,4.851000,0.000000,0.000000,363.849816,0.000000,0.000000,113.469256,0.000000,0.000000,0.000000,12.853210,343.852225,49.616707,78.916068,9.389440,0.000000,56.490477,0.000000,0.000000,0.000000,6.326480,16.898675,87.689781,0.000000,26.529828,13.141124,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.334041,93.379130,123.004187,10.633700,1.039356,47.963347,35.381220,1.933400,17.621008,0.000000,406.290654,72.76,0,0,0,0,0

42,10:15-10:30,0.000000,0.000000,38.545658,18.105872,0.000000,0.000000,9.788348,8.609555,4.851000,0.000000,0.000000,363.888158,0.000000,0.000000,113.469256,0.000000,0.000000,0.000000,12.853210,343.852225,49.616707,78.916068,9.389440,0.000000,56.490477,0.000000,0.000000,0.000000,6.326480,16.898675,87.689781,0.000000,26.529828,13.141124,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.334041,93.379130,123.004187,19.918563,1.039356,47.963347,50.926433,1.933400,17.621008,0.000000,406.290654,72.76,0,0,0,0,0

43,10:30-10:45,0.000000,0.000000,38.545658,19.399149,0.000000,0.000000,9.788348,8.609555,4.851000,0.000000,0.000000,363.849816,0.000000,0.000000,90.775405,0.000000,0.000000,0.000000,12.853210,345.559031,49.616707,80.043440,9.389440,0.000000,56.490477,0.000000,0.000000,0.000000,6.326480,20.618929,87.689781,0.000000,26.529828,13.141124,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.334041,93.379130,123.004187,19.918563,1.039356,47.963347,50.926433,1.933400,17.621008,0.000000,406.290654,72.76,0,0,0,0,0

44,10:45-11:00,0.000000,0.000000,38.545658,19.399149,0.000000,0.000000,9.788348,8.609555,4.851000,0.000000,0.000000,363.888158,0.000000,0.000000,90.775405,0.000000,0.000000,0.000000,12.853210,345.559031,49.616707,80.043440,9.389440,0.000000,56.490477,0.000000,0.000000,0.000000,6.326480,20.618929,87.689781,0.000000,26.529828,13.141124,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.334041,93.379130,123.004187,19.918563,1.039356,47.963347,50.926433,1.933400,17.621008,0.000000,406.290654,72.76,0,0,0,0,0

45,11:00-11:15,0.000000,0.000000,38.545658,25.555146,0.000000,0.000000,9.788348,8.609555,4.851000,0.000000,0.000000,363.708927,0.000000,0.000000,90.775405,0.000000,0.000000,0.000000,12.853210,326.957400,49.616707,80.043440,9.389440,0.000000,56.490477,0.000000,0.000000,0.000000,6.326480,19.127393,87.689781,0.000000,26.529828,12.503081,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.334041,93.379130,123.004187,19.918563,1.039356,47.963347,50.926433,1.933400,19.894686,0.000000,406.290654,67.91,0,0,0,0,0

46,11:15-11:30,0.000000,0.000000,38.545658,25.555146,0.000000,0.000000,9.788348,8.609555,4.851000,0.000000,0.000000,363.750786,0.000000,0.000000,90.775405,0.000000,0.000000,0.000000,12.853210,326.957400,49.616707,80.043440,9.389440,0.000000,56.490477,0.000000,0.000000,0.000000,6.326480,19.127393,87.689781,0.000000,26.529828,12.503081,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.334041,93.379130,123.004187,19.918563,1.039356,47.963347,50.926433,1.933400,19.894686,0.000000,406.290654,67.91,0,0,0,0,0

