Block,Time,CHAMERA1,BSIUL,CHAMERA2,SALAL,SEWA2,CHAMERA3,DADRT2,DULHASTI,JHAJJAR,KOLDAM,KOTESHWR,NJPC,PARBATI3,RAMPUR,RAPPC,RIHAND1,RIHAND2,DHAULIGNGA,SINGRAULI,KISHANGANGA,RIHAND3,NAPP,RAPPB,SINGRAULI_HYDRO,TANAKPUR,TEHRI,UNCHAHAR1,UNCHAHAR3,UNCHAHAR4,URI2,TANDA2,UNCHAHAR2,URI,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,NLCTS2EXP,NNTPP,SIMHST2,NTPL,RSTPSU1TO6,RSTPSU7,TALST2,SIMHST1,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,MAPS,KHSTPP-II,KHSTPP-I,FSTPP I & II,TALA,BRBCL,SASAN
11,02:30-02:45,42.14808,0,0,83.664,0,0,685.759097,53.784869,413.807464,5.348961,38.641619,167.094861,18.270086,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,44.387167,0,1.104511,9.2232,63.990144,12.223168,27.044661,1.620974,16.253504,2.89881,43.109279,38.64,0,48.137697,0,0,0,75.501957,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,7.056,15.00135,347.625

12,02:45-03:00,42.14808,0,0,83.664,0,0,685.759097,53.784869,413.807464,5.348961,38.641619,167.094861,18.270086,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,44.387167,0,1.104511,9.2232,63.990144,12.223168,27.044661,1.620974,16.253504,2.89881,43.109279,38.64,0,48.137697,0,0,0,75.501957,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,7.0854,15.00135,347.625

13,03:00-03:15,42.14808,0,0,80.178,0,0,685.759097,53.784869,413.807464,5.348961,38.641619,167.094861,39.350956,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,44.387167,0,1.104511,9.2232,63.990144,12.223168,27.044661,1.620974,16.253504,2.89881,43.109279,25.944,0,48.137697,0,0,0,75.501957,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,7.497,15.00135,347.625

14,03:15-03:30,42.14808,0,0,80.178,0,0,685.759097,53.784869,413.807464,5.348961,38.641619,167.094861,39.350956,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,44.387167,0,1.104511,9.2232,63.990144,12.223168,27.044661,1.620974,16.253504,2.89881,43.109279,25.944,0,48.137697,0,0,0,75.501957,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,7.644,15.00135,347.625

15,03:30-03:45,42.14808,0,0,80.178,0,0,685.759097,53.784869,413.807464,5.348961,38.641619,167.094861,47.783304,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,44.387167,0,1.104511,10.8885,63.990144,12.223168,27.044661,1.620974,16.253504,2.89881,43.109279,32.016,0,48.137697,0,0,0,75.501957,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,7.5852,15.00135,347.625

16,03:45-04:00,42.14808,0,0,80.178,0,0,685.759097,53.784869,413.807464,5.348961,38.641619,167.094861,47.783304,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,44.387167,0,1.104511,10.8885,63.990144,12.223168,27.044661,1.620974,16.253504,2.89881,43.109279,32.016,0,48.137697,0,0,0,75.501957,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,7.5852,15.00135,347.625

17,04:00-04:15,42.14808,0,0,80.178,0,0,685.759097,53.784869,413.807464,5.348961,38.641619,167.094861,49.188695,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,44.387167,0,1.104511,12.9381,63.990144,12.223168,27.044661,1.620974,16.253504,2.89881,43.109279,32.016,0,48.137697,0,0,0,75.501957,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,7.5264,15.00135,347.625

18,04:15-04:30,42.14808,0,0,80.178,0,0,685.759097,53.784869,413.807464,5.348961,38.641619,167.094861,49.188695,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,44.387167,0,1.104511,12.9381,63.990144,12.223168,27.044661,1.620974,16.253504,2.89881,43.109279,32.016,0,48.137697,0,0,0,75.501957,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,7.4382,15.00135,347.625

19,04:30-04:45,42.14808,0,0,80.178,0,0,685.759097,53.784869,413.807464,5.348961,38.641619,167.094861,49.188695,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,44.387167,0,1.104511,11.2728,63.990144,12.223168,27.044661,1.620974,16.253504,2.89881,43.109279,32.016,0,48.137697,0,0,0,75.501957,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,7.2618,15.00135,347.625

20,04:45-05:00,42.14808,0,0,80.178,0,0,685.759097,53.784869,413.807464,5.348961,38.641619,167.094861,49.188695,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,44.387167,0,1.104511,11.2728,63.990144,12.223168,27.044661,1.620974,16.253504,2.89881,43.109279,32.016,0,48.137697,0,0,0,75.501957,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,7.0854,15.00135,347.625

21,05:00-05:15,42.14808,0,0,80.178,0,0,685.759097,53.784869,413.807464,5.348961,38.641619,167.094861,49.188695,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,44.387167,0,1.104511,11.2728,63.990144,12.223168,27.044661,1.620974,16.253504,2.89881,43.109279,32.016,0,48.137697,0,0,0,75.501957,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,7.9674,15.00135,347.625

22,05:15-05:30,42.14808,0,0,80.178,0,0,685.759097,53.784869,413.807464,5.348961,38.641619,167.094861,49.188695,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,44.387167,0,1.104511,11.2728,63.990144,12.223168,27.044661,1.620974,16.253504,2.89881,43.109279,32.016,0,48.137697,0,0,0,75.501957,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,8.232,15.00135,347.625

23,05:30-05:45,42.14808,0,0,80.178,0,0,685.759097,53.784869,413.807464,5.348961,38.641619,167.094861,36.540174,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,44.387167,0,1.104511,11.2728,63.990144,12.223168,27.044661,1.620974,16.253504,2.89881,43.109279,32.016,0,48.137697,0,0,0,75.501957,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.849,15.00135,347.625

24,05:45-06:00,42.14808,0,0,80.178,0,0,685.759097,53.784869,413.807464,5.348961,38.641619,167.094861,54.81026,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,44.387167,0,1.104511,11.2728,63.990144,12.223168,27.044661,0.720974,16.253504,2.89881,43.109279,32.016,0,48.137697,0,0,0,75.501957,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,10.0548,15.00135,347.625

25,06:00-06:15,42.14808,0,0,80.178,0,0,685.759097,53.784869,413.807464,5.348961,38.641619,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,44.387167,0,1.104511,11.529,63.990144,12.223168,27.044661,0.720974,36.053228,2.89881,43.109279,32.016,0,47.309776,0,0,0,75.501957,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,10.1136,15.00135,347.625

26,06:15-06:30,42.14808,0,0,80.178,0,0,685.759097,53.784869,413.807464,5.348961,38.641619,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,44.387167,0,1.104511,11.529,63.990144,12.223168,27.044661,0.720974,36.053228,2.89881,43.109279,38.64,0,47.309776,0,0,0,75.501957,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,10.1136,15.00135,347.625

27,06:30-06:45,42.14808,0,0,80.178,0,0,685.759097,53.784869,413.807464,5.348961,38.641619,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,44.387167,0,1.104511,2.562,63.990144,12.223168,27.044661,0.720974,36.053228,2.89881,43.109279,38.64,0,47.309776,0,0,0,75.501957,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,7.056,15.00135,347.625

28,06:45-07:00,42.14808,0,0,80.178,0,0,685.759097,53.784869,413.807464,5.348961,38.641619,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,44.387167,0,1.104511,2.562,63.990144,12.223168,27.044661,0.720974,36.053228,2.89881,43.109279,38.64,0,47.309776,0,0,0,75.501957,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,7.35,15.00135,347.625

29,07:00-07:15,42.14808,0,0,80.178,0,0,685.759097,53.784869,413.807464,5.348961,38.641619,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,44.387167,0,1.104511,2.562,63.990144,12.223168,27.044661,0.720974,36.053228,2.89881,43.109279,32.016,0,47.309776,0,0,0,75.501957,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,7.497,15.00135,347.625

30,07:15-07:30,42.14808,0,0,80.178,0,0,685.759097,53.784869,413.807464,5.348961,38.641619,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,44.387167,0,1.104511,8.967,63.990144,12.223168,27.044661,1.620974,36.053228,2.89881,43.109279,32.016,0,47.309776,0,0,0,75.501957,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,7.644,15.00135,347.625

31,07:30-07:45,42.14808,0,0,80.178,0,0,685.759097,53.784869,413.807464,5.348961,38.641619,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,44.387167,0,1.104511,11.529,63.990144,12.223168,27.044661,1.620974,16.253504,2.89881,43.109279,32.016,0,47.309776,0,0,0,75.501957,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,7.35,15.00135,347.625

32,07:45:08:00,42.14808,0,0,80.178,0,0,686.059097,53.784869,413.807464,5.348961,38.641619,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,44.387167,0,1.104511,11.529,63.990144,12.223168,27.044661,1.620974,16.253504,2.89881,43.109279,32.016,0,47.309776,0,0,0,75.501957,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,7.4382,15.00135,347.625

33,08:00-08:15,42.14808,0,0,80.178,0,0,686.059097,53.784869,413.807464,5.348961,38.641619,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,44.387167,0,1.104511,11.529,63.990144,12.223168,27.044661,1.620974,16.253504,2.89881,43.709279,33.12,0,46.718404,0,0,0,75.258402,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,11.319,15.00135,347.625

34,08:15-08:30,42.14808,0,0,80.178,0,0,686.059097,53.784869,413.807464,5.348961,38.641619,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,44.387167,0,1.104511,11.529,63.990144,12.223168,27.044661,1.620974,16.253504,2.89881,43.709279,33.12,0,46.718404,0,0,0,75.258402,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,11.319,15.00135,347.625

35,08:30-08:45,42.14808,0,0,80.759,0,0,686.059097,53.784869,413.807464,5.348961,38.641619,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,44.387167,0,1.104511,2.562,63.990144,12.223168,27.044661,1.620974,16.253504,2.89881,43.709279,38.64,0,46.718404,0,0,0,75.258402,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,3.822,15.00135,347.625

36,08:45:09:00,42.14808,0,0,80.759,0,0,686.059097,53.784869,413.807464,5.348961,38.641619,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,44.387167,0,1.104511,2.562,63.990144,12.223168,27.044661,1.620974,16.253504,2.89881,43.709279,38.64,0,46.718404,0,0,0,75.258402,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,4.116,15.00135,347.625

37,09:00:09:15,42.14808,0,0,80.759,0,0,686.059097,53.784869,413.807464,5.348961,38.641619,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,44.387167,0,1.104511,2.562,63.990144,12.223168,27.044661,1.620974,16.253504,2.89881,43.709279,38.64,0,46.718404,0,0,0,75.258402,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,4.263,15.00135,347.625

38,09:15-09:30,42.14808,0,0,80.759,0,0,686.059097,53.784869,413.807464,5.348961,38.641619,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,44.387167,0,1.104511,8.967,63.990144,12.223168,27.044661,1.620974,16.253504,2.89881,43.709279,32.016,0,46.718404,0,0,0,75.258402,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,4.263,15.00135,347.625

39,09:30-09:45,42.14808,0,0,80.178,17.373679,0,686.059097,53.784869,413.807464,5.348961,38.641619,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,44.387167,0,1.104511,12.9381,63.990144,12.223168,27.044661,1.620974,16.253504,2.89881,43.709279,32.016,0,46.718404,0,0,0,75.258402,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,3.8808,15.00135,347.625

40,09:45-10:00,42.14808,0,0,80.178,17.373679,0,686.059097,53.784869,413.807464,5.348961,38.641619,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,44.387167,0,1.104511,12.9381,63.990144,12.223168,27.044661,1.620974,16.253504,2.89881,43.709279,32.016,0,46.718404,0,0,0,75.258402,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,3.8808,15.00135,347.625

41,10:00-10:15,42.14808,0,0,80.178,17.373679,0,686.059097,53.784869,413.807464,5.348961,28.981214,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,44.387167,0,1.104511,12.9381,63.990144,12.223168,27.044661,1.620974,16.253504,2.89881,43.709279,32.016,0,46.718404,0,0,0,75.258402,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,3.7338,15.00135,347.625

42,10:15-10:30,42.14808,0,0,80.178,17.373679,0,686.059097,53.784869,413.807464,5.348961,28.981214,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,44.387167,0,1.104511,12.9381,63.990144,12.223168,27.044661,1.620974,16.253504,2.89881,43.709279,32.016,0,46.127032,0,0,0,75.258402,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,3.7338,15.00135,347.625

43,10:30-10:45,42.14808,0,0,80.178,17.373679,0,686.059097,53.784869,413.807464,5.348961,28.981214,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,44.387167,0,1.104511,12.9381,63.990144,12.223168,27.044661,1.620974,16.253504,2.89881,43.709279,32.016,0,46.127032,0,0,0,75.258402,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,3.7338,15.00135,347.625

44,10:45-11:00,42.14808,0,0,80.178,17.373679,0,686.059097,53.784869,413.807464,5.348961,28.981214,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,44.387167,0,1.104511,12.9381,63.990144,12.223168,27.044661,1.620974,16.253504,2.89881,43.709279,32.016,0,46.127032,0,0,0,75.258402,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,3.7338,15.00135,347.625

45,11:00-11:15,42.14808,0,0,80.178,17.373679,0,686.059097,53.784869,413.807464,5.348961,28.981214,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,44.387167,0,1.104511,11.6571,63.990144,12.223168,27.044661,1.620974,20.686278,2.89881,43.709279,22.08,0,46.127032,0,0,0,75.258402,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,3.8808,15.00135,347.625

46,11:15-11:30,42.14808,0,0,80.178,17.373679,0,686.059097,53.784869,413.807464,5.348961,28.981214,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,44.387167,0,1.104511,11.6571,63.990144,12.223168,27.044661,1.620974,20.686278,2.89881,43.709279,22.08,0,46.127032,0,0,0,75.258402,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,3.8808,15.00135,347.625

47,11:30-11:45,42.14808,0,0,80.178,17.373679,0,686.059097,53.784869,413.807464,5.348961,28.981214,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,44.387167,0,1.104511,11.6571,63.990144,12.223168,27.044661,1.620974,20.686278,2.89881,43.709279,22.08,0,46.127032,0,0,0,75.258402,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,3.8808,15.00135,347.625

48,11:45-12:00,42.14808,0,0,80.178,17.373679,0,686.059097,53.784869,413.807464,5.348961,28.981214,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,44.387167,0,1.104511,11.6571,63.990144,12.223168,27.044661,1.620974,20.686278,2.89881,43.709279,22.08,0,46.127032,0,0,0,75.258402,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,3.8808,15.00135,347.625

49,12:00-12:15,42.14808,0,0,80.178,17.373679,0,686.059097,53.784869,413.807464,5.348961,28.981214,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,44.387167,0,1.104511,10.5042,63.990144,14.842418,27.044661,1.620974,20.686278,2.89881,43.709279,22.08,0,45.535659,0,0,0,74.89307,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,4.0278,15.00135,347.625

50,12:15-12:30,42.14808,0,0,80.178,17.373679,0,686.059097,53.784869,413.807464,5.348961,28.981214,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,44.387167,0,1.104511,10.5042,63.990144,17.752696,27.044661,1.620974,20.686278,2.89881,43.709279,22.08,0,45.535659,0,0,0,74.89307,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,4.0278,15.00135,347.625

