Block,Time,RIHAND3,UNCHAHAR1,DADRT2,AURY_CRF,DADRI_LF,ANTA_LF,KOLDAM,ANTA_GF,TANAKPUR,KOTESHWR,RAPPC,SEWA2,UNCHAHAR3,UNCHAHAR4,RIHAND2,DHAULIGNGA,KISHANGANGA,DULHASTI,RAMPUR,CHAMERA2,DADRI_CRF,UNCHAHAR2,SINGRAULI_HYDRO,RIHAND1,NAPP,DADRI_GF,DADRI_RF,TANDA2,SINGRAULI,AURY_RF,ANTA_CRF,CHAMERA3,URI,NJPC,ANTA_RF,SALAL,PARBATI3,AURY_LF,JHAJJAR,CHAMERA1,BSIUL,RAPPB,AURY_GF,BRBCL,FSTPP I & II,KHSTPP-II,KHSTPP-I,URI2,TEHRI,TALA,SASAN,KUDGI,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,119.621759,12.778420,594.349843,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,25.751461,49.345649,10.212134,20.274007,0.000000,114.262312,35.395151,0.000000,47.819981,0.000000,38.218139,0.000000,41.003944,0.592142,88.991600,36.880827,0.000000,0.000000,0.000000,134.754563,0.000000,0.000000,28.112454,32.036976,147.939346,0.000000,83.176192,0.000000,0.000000,625.577189,0.000000,6.307570,0.000000,0.000000,15.700061,13.784025,142.691864,30.825433,31.749572,43.876728,24.172827,400.462200,29.02,0,0,0,0,0

7,01:30-01:45,119.621759,12.778420,568.232743,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,25.751461,49.345649,10.212134,18.184853,0.000000,114.262312,35.395151,0.000000,47.819981,0.000000,38.218139,0.000000,41.003944,0.925222,88.991600,36.880827,0.000000,0.000000,0.000000,134.754563,0.000000,0.000000,28.112454,32.036976,147.939346,0.000000,83.176192,0.000000,0.000000,625.577189,0.000000,6.307570,0.000000,0.000000,14.530065,13.784025,142.691864,30.825433,31.749572,43.876728,24.172827,400.462200,29.02,0,0,0,0,0

8,01:45-02:00,119.621759,12.778420,520.835043,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,25.751461,49.345649,10.212134,18.184853,0.000000,114.262312,35.395151,0.000000,47.819981,0.000000,38.218139,0.000000,41.003944,0.925222,88.991600,36.880827,0.000000,0.000000,0.000000,134.754563,0.000000,0.000000,28.112454,32.036976,147.939346,0.000000,83.176192,0.000000,0.000000,625.577189,0.000000,6.307570,0.000000,0.000000,14.836563,13.784025,142.691864,30.825433,31.749572,43.876728,24.172827,400.462200,29.02,0,0,0,0,0

9,02:00-02:15,119.621759,12.778420,479.241143,0.000000,0.000000,0.000000,0.000000,0.000000,12.886758,25.751461,49.345649,10.212134,18.184853,0.000000,114.262312,35.395151,0.000000,47.819981,0.000000,38.218139,0.000000,41.003944,0.925222,88.991600,17.562299,0.000000,0.000000,0.000000,134.754563,0.000000,0.000000,28.112454,44.851766,147.939346,0.000000,83.176192,0.000000,0.000000,625.577189,0.000000,6.307570,0.000000,0.000000,15.006558,13.784025,142.691864,30.825433,31.749572,43.876728,24.172827,400.462200,19.35,0,0,0,0,0

10,02:15-02:30,119.621759,12.778420,449.254843,0.000000,0.000000,0.000000,0.000000,0.000000,12.886758,25.751461,49.345649,10.212134,18.184853,0.000000,114.262312,35.395151,0.000000,47.819981,0.000000,38.218139,0.000000,41.003944,0.925222,88.991600,17.562299,0.000000,0.000000,0.000000,134.754563,0.000000,0.000000,18.722749,44.851766,147.939346,0.000000,83.176192,0.000000,0.000000,625.577189,0.000000,6.307570,0.000000,0.000000,15.636804,13.784025,142.691864,30.825433,31.749572,43.876728,24.172827,400.462200,19.35,0,0,0,0,0

11,02:30-02:45,119.621759,12.778420,429.908843,0.000000,0.000000,0.000000,0.000000,0.000000,12.886758,25.751461,49.345649,5.028703,18.184853,0.000000,114.262312,35.395151,0.000000,47.819981,0.000000,38.218139,0.000000,41.003944,0.925222,88.991600,17.562299,0.000000,0.000000,0.000000,134.754563,0.000000,0.000000,18.722749,29.901178,147.939346,0.000000,83.176192,0.000000,0.000000,625.577189,0.000000,6.307570,0.000000,0.000000,17.254439,13.784025,142.691864,30.825433,22.120603,43.876728,24.172827,400.462200,19.35,0,0,0,0,0

12,02:45-03:00,119.621759,12.778420,429.908843,0.000000,0.000000,0.000000,0.000000,0.000000,12.886758,25.751461,49.345649,5.028703,18.184853,0.000000,114.262312,35.395151,0.000000,47.819981,0.000000,38.218139,0.000000,28.798843,0.925222,88.991600,17.562299,0.000000,0.000000,0.000000,134.754563,0.000000,0.000000,18.722749,29.901178,147.939346,0.000000,83.176192,0.000000,0.000000,625.577189,0.000000,6.307570,0.000000,0.000000,17.535110,13.784025,142.691864,30.825433,22.120603,43.876728,24.172827,400.462200,19.35,0,0,0,0,0

13,03:00-03:15,119.621759,12.778420,429.908843,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,25.751461,49.345649,5.028703,18.184853,0.000000,114.262312,35.395151,0.000000,47.819981,0.000000,38.218139,0.000000,28.798843,0.647656,88.991600,17.562299,0.000000,0.000000,0.000000,134.754563,0.000000,0.000000,18.722749,29.901178,147.939346,0.000000,80.928187,0.000000,0.000000,625.577189,0.000000,6.307570,0.000000,0.000000,16.533697,13.784025,142.691864,30.825433,22.120603,43.876728,24.172827,400.462200,19.35,0,0,0,0,0

14,03:15-03:30,119.621759,12.778420,429.908843,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,25.751461,49.345649,5.028703,18.184853,0.000000,114.262312,35.395151,0.000000,47.819981,0.000000,38.218139,0.000000,28.798843,0.647656,88.991600,17.562299,0.000000,0.000000,0.000000,134.754563,0.000000,0.000000,18.722749,29.901178,147.939346,0.000000,80.928187,0.000000,0.000000,625.577189,0.000000,6.307570,0.000000,0.000000,17.605731,9.664681,142.691864,23.274786,22.120603,43.876728,24.172827,400.462200,19.35,0,0,0,0,0

15,03:30-03:45,119.621759,12.778420,429.908843,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,25.751461,49.345649,0.000000,18.184853,0.000000,114.262312,35.395151,0.000000,47.819981,0.000000,38.218139,0.000000,28.798843,0.925222,88.991600,17.562299,0.000000,0.000000,0.000000,134.754563,0.000000,0.000000,18.722749,29.901178,147.939346,0.000000,80.928187,0.000000,0.000000,625.577189,0.000000,6.307570,0.000000,0.000000,17.599879,9.664681,111.944855,23.274786,22.120603,43.876728,24.172827,400.462200,19.35,0,0,0,0,0

16,03:45-04:00,119.621759,12.778420,429.908843,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,25.751461,49.345649,0.000000,18.184853,0.000000,114.262312,35.395151,0.000000,47.819981,0.000000,38.218139,0.000000,28.798843,0.925222,88.991600,17.562299,0.000000,0.000000,0.000000,134.754563,0.000000,0.000000,18.722749,29.901178,147.939346,0.000000,80.928187,0.000000,0.000000,625.577189,0.000000,6.307570,0.000000,0.000000,18.072066,9.664681,99.369955,23.274786,22.120603,43.876728,24.172827,400.462200,19.35,0,0,0,0,0

17,04:00-04:15,119.621759,12.778420,429.908843,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,25.751461,49.345649,0.000000,18.184853,0.000000,114.262312,35.395151,0.000000,47.819981,0.000000,38.218139,0.000000,28.798843,0.925222,88.991600,17.562299,0.000000,0.000000,0.000000,134.754563,0.000000,0.000000,18.722749,29.901178,147.939346,0.000000,80.928187,0.000000,0.000000,625.577189,0.000000,6.307570,0.000000,0.000000,18.072066,9.596970,99.369955,23.274786,22.120603,43.876728,24.172827,400.462200,9.41,0,0,0,0,0

18,04:15-04:30,119.621759,12.778420,429.908843,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,25.751461,49.345649,0.000000,18.184853,0.000000,114.262312,35.395151,0.000000,47.819981,0.000000,38.218139,0.000000,28.798843,0.925222,88.991600,17.562299,0.000000,0.000000,0.000000,134.754563,0.000000,0.000000,18.722749,29.901178,147.939346,0.000000,80.928187,0.000000,0.000000,625.577189,0.000000,6.307570,0.000000,0.000000,18.072066,9.596970,99.369955,23.274786,22.120603,43.876728,24.172827,400.462200,9.67,0,0,0,0,0

19,04:30-04:45,119.621759,12.778420,429.908843,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,25.751461,49.345649,0.000000,18.184853,0.000000,54.845910,35.395151,0.000000,47.819981,0.000000,38.218139,0.000000,28.605383,0.925222,88.991600,17.562299,0.000000,0.000000,0.000000,134.754563,0.000000,0.000000,18.722749,44.851766,147.939346,0.000000,80.928187,0.000000,0.000000,625.480459,13.589946,6.307570,0.000000,0.000000,18.072066,9.596970,99.369955,23.274786,20.819391,43.876728,24.172827,400.462200,9.67,0,0,0,0,0

20,04:45-05:00,119.621759,12.778420,429.908843,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,25.751461,49.345649,0.000000,18.184853,0.000000,54.845910,35.395151,0.000000,47.819981,0.000000,38.218139,0.000000,28.605383,0.925222,88.991600,17.562299,0.000000,0.000000,0.000000,134.754563,0.000000,0.000000,18.722749,44.851766,147.939346,0.000000,80.928187,0.000000,0.000000,625.480459,13.589946,6.307570,0.000000,0.000000,18.072066,9.596970,99.369955,23.274786,20.819391,43.876728,24.172827,400.462200,9.67,0,0,0,0,0

21,05:00-05:15,119.621759,12.778420,429.908843,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,25.751461,49.345649,0.000000,18.184853,0.000000,54.845910,35.395151,0.000000,47.819981,0.000000,38.218139,0.000000,28.605383,0.925222,88.991600,17.562299,0.000000,0.000000,0.000000,134.754563,0.000000,0.000000,18.722749,30.969077,147.939346,0.000000,80.928187,0.000000,0.000000,625.480459,13.589946,6.307570,0.000000,0.000000,18.072066,9.596970,99.369955,23.274786,20.819391,43.876728,24.172827,401.520184,9.67,0,0,0,0,0

22,05:15-05:30,119.621759,12.778420,429.908843,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,25.751461,49.345649,0.000000,18.184853,0.000000,54.845910,35.395151,0.000000,47.819981,0.000000,38.218139,0.000000,28.605383,0.925222,88.991600,17.562299,0.000000,0.000000,0.000000,134.754563,0.000000,0.000000,18.722749,30.969077,147.939346,0.000000,80.928187,0.000000,0.000000,625.480459,13.589946,6.307570,0.000000,0.000000,18.072066,9.596970,99.369955,23.274786,20.819391,43.876728,24.172827,401.550412,9.67,0,0,0,0,0

23,05:30-05:45,119.621759,12.778420,429.908843,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,25.751461,49.345649,0.000000,18.184853,0.000000,54.845910,35.395151,0.000000,47.819981,0.000000,38.218139,0.000000,28.605383,0.925222,88.991600,17.562299,0.000000,0.000000,0.000000,134.754563,0.000000,0.000000,18.722749,30.969077,147.939346,0.000000,80.928187,0.000000,0.000000,625.480459,13.589946,6.307570,0.000000,0.000000,18.072066,9.596970,99.369955,23.274786,20.819391,43.876728,24.172827,401.550412,9.67,0,0,0,0,0

24,05:45-06:00,119.621759,12.778420,429.908843,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,25.751461,49.345649,0.000000,18.184853,0.000000,54.845910,35.395151,0.000000,47.819981,0.000000,38.218139,0.000000,28.605383,0.925222,88.991600,17.562299,0.000000,0.000000,0.000000,134.754563,0.000000,0.000000,18.722749,30.969077,147.939346,0.000000,80.928187,0.000000,0.000000,625.480459,13.589946,6.307570,0.000000,0.000000,18.671420,9.596970,99.369955,23.274786,20.168785,43.876728,24.172827,401.550412,9.67,0,0,0,0,0

25,06:00-06:15,119.621759,12.778420,429.908843,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,25.751461,49.345649,0.000000,18.184853,0.000000,54.845910,35.395151,0.000000,47.819981,0.000000,38.218139,0.000000,28.605383,0.925222,88.991600,17.562299,0.000000,0.000000,0.000000,134.754563,0.000000,0.000000,18.722749,30.969077,147.939346,0.000000,80.928187,0.000000,0.000000,625.480459,13.589946,6.307570,0.000000,0.000000,19.325005,9.596970,99.369955,24.169055,20.168785,43.876728,24.172827,401.550412,9.67,0,0,0,0,0

26,06:15-06:30,119.621759,12.778420,429.908843,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,25.751461,49.345649,0.000000,18.184853,0.000000,54.845910,35.395151,0.000000,47.819981,0.000000,38.218139,0.000000,28.605383,0.925222,88.991600,17.562299,0.000000,0.000000,0.000000,134.754563,0.000000,0.000000,18.722749,30.969077,147.939346,0.000000,80.928187,0.000000,0.000000,625.480459,13.589946,6.307570,0.000000,0.000000,19.346045,9.596970,99.369955,24.169055,20.168785,43.876728,24.172827,401.550412,9.67,0,0,0,0,0

27,06:30-06:45,119.621759,12.778420,429.908843,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,25.751461,49.345649,0.000000,18.184853,0.000000,54.845910,35.395151,0.000000,47.819981,0.000000,25.401395,0.000000,28.605383,0.925222,88.991600,17.562299,0.000000,0.000000,0.000000,134.754563,0.000000,0.000000,18.722749,30.969077,147.939346,0.000000,80.928187,0.000000,0.000000,625.480459,13.589946,6.307570,0.000000,0.000000,19.346045,9.596970,99.369955,24.169055,31.749572,43.876728,24.172827,401.550412,9.67,0,0,0,0,0

28,06:45-07:00,119.621759,12.778420,429.908843,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,25.751461,49.345649,0.000000,18.184853,0.000000,54.845910,35.395151,0.000000,47.819981,0.000000,25.401395,0.000000,28.605383,0.925222,88.991600,17.562299,0.000000,0.000000,0.000000,134.754563,0.000000,0.000000,18.722749,30.969077,147.939346,0.000000,80.928187,0.000000,0.000000,625.480459,13.589946,6.307570,0.000000,0.000000,19.346045,9.596970,99.369955,24.169055,31.749572,43.876728,24.172827,401.550412,9.67,0,0,0,0,0

29,07:00-07:15,119.621759,12.778420,429.908843,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,17.167640,49.345649,0.000000,18.184853,0.000000,54.845910,35.395151,0.000000,47.819981,0.000000,25.401395,0.000000,28.605383,0.925222,88.991600,17.562299,0.000000,0.000000,0.000000,134.754563,0.000000,0.000000,18.722749,30.969077,147.939346,0.000000,80.928187,0.000000,0.000000,625.480459,13.589946,6.307570,0.000000,0.000000,19.346045,9.596970,99.369955,24.169055,31.749572,43.876728,24.172827,401.550412,24.18,0,0,0,0,0

30,07:15-07:30,119.621759,12.778420,429.908843,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,17.167640,49.345649,0.000000,18.184853,0.000000,54.845910,35.395151,0.000000,47.819981,0.000000,25.401395,0.000000,28.605383,0.925222,88.991600,17.562299,0.000000,0.000000,0.000000,134.754563,0.000000,0.000000,18.722749,30.969077,147.939346,0.000000,80.928187,0.000000,0.000000,625.480459,13.589946,6.307570,0.000000,0.000000,19.346045,9.596970,99.369955,24.169055,31.749572,43.876728,24.172827,401.550412,24.18,0,0,0,0,0

31,07:30-07:45,119.621759,12.778420,429.908843,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,17.167640,49.345649,0.000000,18.184853,0.000000,54.845910,35.395151,0.000000,47.819981,0.000000,25.401395,0.000000,28.605383,0.962231,88.991600,17.562299,0.000000,0.000000,0.000000,134.754563,0.000000,0.000000,18.722749,30.969077,147.939346,0.000000,80.928187,0.000000,0.000000,625.480459,13.589946,6.307570,0.000000,0.000000,19.346045,9.596970,99.369955,24.169055,27.325451,43.876728,24.172827,401.550412,24.18,0,0,0,0,0

32,07:45:08:00,119.621759,12.778420,429.908843,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,17.167640,49.345649,0.000000,18.184853,0.000000,54.845910,35.395151,0.000000,47.819981,0.000000,25.401395,0.000000,28.605383,0.962231,88.991600,17.562299,0.000000,0.000000,0.000000,134.754563,0.000000,0.000000,18.722749,30.969077,147.939346,0.000000,80.928187,0.000000,0.000000,625.480459,13.589946,6.307570,0.000000,0.000000,19.346045,9.596970,99.369955,24.169055,22.120603,43.876728,24.172827,401.550412,24.18,0,0,0,0,0

33,08:00-08:15,119.621759,12.778420,429.908843,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,17.167640,49.345649,0.000000,18.184853,0.000000,54.845910,35.395151,0.000000,47.819981,0.000000,25.401395,0.000000,28.605383,0.962231,88.991600,17.562299,0.000000,0.000000,0.000000,134.754563,0.000000,0.000000,18.722749,29.901178,147.939346,0.000000,80.928187,0.000000,0.000000,625.480459,27.179892,6.307570,0.000000,0.000000,19.346045,9.596970,99.369955,24.169055,21.469997,43.876728,24.172827,403.605925,43.53,0,0,0,0,0

34,08:15-08:30,119.621759,12.778420,429.908843,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,17.167640,49.345649,0.000000,18.184853,0.000000,54.845910,35.395151,0.000000,47.819981,0.000000,25.401395,0.000000,28.605383,0.962231,88.991600,17.562299,0.000000,0.000000,0.000000,134.754563,0.000000,0.000000,18.722749,29.901178,147.939346,0.000000,80.928187,0.000000,0.000000,625.480459,27.179892,6.307570,0.000000,0.000000,19.346045,9.596970,99.369955,24.169055,21.469997,43.876728,24.172827,403.726838,48.36,0,0,0,0,0

35,08:30-08:45,119.621759,12.778420,429.908843,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,17.167640,49.345649,0.000000,18.184853,0.000000,54.845910,35.395151,0.000000,47.819981,0.000000,25.401395,0.000000,28.605383,0.962231,88.991600,17.562299,0.000000,0.000000,0.000000,134.754563,0.000000,0.000000,18.722749,29.901178,147.939346,0.000000,80.928187,0.000000,0.000000,625.480459,27.179892,6.307570,0.000000,0.000000,19.346045,9.596970,99.369955,24.169055,21.469997,43.876728,24.172827,403.726838,53.20,0,0,0,0,0

36,08:45:09:00,119.621759,12.778420,429.908843,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,17.167640,49.345649,0.000000,18.184853,0.000000,54.845910,35.395151,0.000000,47.819981,0.000000,25.401395,0.000000,28.605383,0.962231,88.991600,17.562299,0.000000,0.000000,0.000000,134.754563,0.000000,0.000000,18.722749,29.901178,147.939346,0.000000,80.928187,0.000000,0.000000,625.480459,27.179892,6.307570,0.000000,0.000000,19.346045,9.596970,99.369955,24.169055,21.469997,43.876728,24.172827,403.726838,58.04,0,0,0,0,0

37,09:00:09:15,119.621759,12.778420,429.908843,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,17.167640,49.345649,0.000000,18.184853,0.000000,54.845910,35.395151,0.000000,47.819981,0.000000,25.401395,0.000000,28.605383,0.962231,88.991600,17.562299,0.000000,0.000000,0.000000,134.754563,0.000000,0.000000,18.722749,44.851766,147.939346,0.000000,80.928187,0.000000,0.000000,625.480459,27.179892,6.307570,0.000000,0.000000,19.346045,9.596970,99.369955,24.169055,20.168785,30.469950,24.172827,403.726838,62.87,0,0,0,0,0

38,09:15-09:30,119.621759,12.778420,429.908843,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,17.167640,49.345649,0.000000,18.184853,0.000000,54.845910,35.395151,0.000000,47.819981,0.000000,25.401395,0.000000,28.605383,0.962231,88.991600,17.562299,0.000000,0.000000,0.000000,134.754563,0.000000,0.000000,18.722749,44.851766,147.939346,0.000000,80.928187,0.000000,0.000000,625.480459,27.179892,6.307570,0.000000,0.000000,19.346045,9.596970,99.369955,24.169055,20.168785,29.251152,24.172827,403.726838,67.71,0,0,0,0,0

39,09:30-09:45,119.621759,12.778420,429.908843,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,17.167640,49.345649,0.000000,18.184853,0.000000,54.845910,35.395151,0.000000,47.819981,0.000000,25.401395,0.000000,28.605383,0.962231,88.991600,17.562299,0.000000,0.000000,0.000000,134.754563,0.000000,0.000000,18.722749,30.969077,147.939346,0.000000,80.928187,0.000000,0.000000,625.480459,27.179892,6.307570,0.000000,0.000000,19.346045,9.596970,99.369955,24.169055,20.168785,29.251152,24.172827,403.726838,77.38,0,0,0,0,0

40,09:45-10:00,119.621759,12.778420,429.908843,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,17.167640,49.345649,0.000000,18.184853,0.000000,54.845910,35.395151,0.000000,47.819981,0.000000,25.401395,0.000000,28.605383,0.962231,88.991600,17.562299,0.000000,0.000000,0.000000,134.754563,0.000000,0.000000,18.722749,30.969077,147.939346,0.000000,80.928187,0.000000,0.000000,625.480459,27.179892,6.307570,0.000000,0.000000,19.346045,9.596970,99.369955,24.169055,20.168785,29.251152,24.172827,403.726838,82.22,0,0,0,0,0

41,10:00-10:15,119.621759,11.372386,429.908843,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,17.167640,49.345649,0.000000,13.867911,0.000000,54.845910,35.395151,0.000000,47.819981,0.000000,25.401395,0.000000,28.605383,0.962231,88.991600,17.562299,0.000000,0.000000,0.000000,134.754563,0.000000,0.000000,18.722749,19.222186,147.939346,0.000000,80.928187,0.000000,0.000000,532.140846,27.179892,6.307570,0.000000,0.000000,19.346045,9.596970,99.369955,24.169055,20.168785,29.251152,24.172827,403.726838,87.06,0,0,0,0,0

42,10:15-10:30,119.621759,11.372386,429.908843,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,17.167640,49.345649,0.000000,14.041028,0.000000,54.845910,35.395151,0.000000,47.819981,0.000000,25.401395,0.000000,28.605383,0.962231,88.991600,17.562299,0.000000,0.000000,0.000000,134.754563,0.000000,0.000000,18.722749,19.222186,147.939346,0.000000,80.928187,0.000000,0.000000,532.140846,27.179892,6.307570,0.000000,0.000000,19.346045,9.596970,99.369955,24.169055,20.168785,29.251152,24.172827,403.726838,91.89,0,0,0,0,0

43,10:30-10:45,119.621759,11.372386,429.908843,0.000000,0.000000,0.000000,0.000000,0.000000,12.886758,17.167640,49.345649,0.000000,14.041028,0.000000,54.845910,35.395151,0.000000,47.819981,0.000000,33.524683,0.000000,28.605383,0.980736,88.991600,17.562299,0.000000,0.000000,0.000000,134.754563,0.000000,0.000000,18.722749,19.222186,147.939346,0.000000,80.928187,0.000000,0.000000,532.140846,27.179892,6.307570,0.000000,0.000000,19.346045,9.596970,99.369955,24.169055,20.168785,29.251152,24.172827,403.726838,96.73,0,0,0,0,0

44,10:45-11:00,119.621759,11.372386,429.908843,0.000000,0.000000,0.000000,0.000000,0.000000,12.886758,17.167640,49.345649,0.000000,14.041028,0.000000,54.845910,35.395151,0.000000,47.819981,0.000000,33.524683,0.000000,28.605383,0.980736,88.991600,17.562299,0.000000,0.000000,0.000000,134.754563,0.000000,0.000000,18.722749,19.222186,147.939346,0.000000,80.928187,0.000000,0.000000,435.410846,27.179892,6.307570,0.000000,0.000000,18.896793,9.596970,99.369955,24.169055,20.168785,29.251152,24.172827,403.726838,101.57,0,0,0,0,0

45,11:00-11:15,119.621759,10.854923,420.807614,0.000000,0.000000,0.000000,0.000000,0.000000,12.886758,17.167640,49.345649,0.000000,14.041028,0.000000,54.845910,35.395151,0.000000,47.819981,0.000000,33.524683,0.000000,28.605383,0.980736,88.991600,17.562299,0.000000,0.000000,0.000000,134.754563,0.000000,0.000000,18.722749,44.851766,147.939346,0.000000,80.366186,0.000000,0.000000,373.588964,27.179892,6.307570,0.000000,0.000000,18.289649,9.596970,99.369955,24.169055,20.168785,14.625576,24.172827,405.029742,101.57,0,0,0,0,0

46,11:15-11:30,119.621759,10.854923,420.807614,0.000000,0.000000,0.000000,0.000000,0.000000,12.886758,17.167640,49.345649,0.000000,14.041028,0.000000,54.845910,35.395151,0.000000,47.819981,0.000000,33.524683,0.000000,28.605383,0.980736,88.991600,17.562299,0.000000,0.000000,0.000000,134.754563,0.000000,0.000000,18.722749,44.851766,147.939346,0.000000,80.366186,0.000000,0.000000,365.542670,27.179892,6.307570,0.000000,0.000000,18.113096,9.596970,99.369955,24.169055,20.168785,14.625576,24.172827,405.076221,101.57,0,0,0,0,0

