Block,Time,KHSTPP-II,FSTPP I & II,TALA,KHSTPP-I,BRBCL,SASAN,UNCHAHAR2,ANTA_LF,DADRI_LF,URI,DADRI_GF,AURY_RF,KOTESHWR,AURY_CRF,AURY_LF,RIHAND2,NJPC,UNCHAHAR3,BSIUL,UNCHAHAR1,SINGRAULI,DADRI_RF,JHAJJAR,TANAKPUR,NAPP,CHAMERA2,TANDA2,AURY_GF,DULHASTI,RAPPC,RAMPUR,RIHAND3,SEWA2,UNCHAHAR4,TEHRI,DHAULIGNGA,ANTA_CRF,RIHAND1,ANTA_GF,URI2,RAPPB,ANTA_RF,SINGRAULI_HYDRO,KISHANGANGA,DADRI_CRF,PARBATI3,DADRT2,CHAMERA3,SALAL,CHAMERA1,KOLDAM,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,143.065010,9.788811,0.000000,44.761192,19.295736,403.987419,43.321421,0.000000,0.000000,33.548407,0.000000,0.000000,18.906020,0.000000,0.000000,119.989386,21.499663,26.663325,0.000000,21.831161,144.694340,0.000000,650.996760,0.247156,49.278909,46.787784,5.168948,0.000000,56.298335,33.200284,0.831996,125.970622,18.136955,0.000000,31.592978,0.000000,0.000000,93.629868,0.000000,36.552984,0.000000,0.000000,0.752147,5.364151,0.000000,0.000000,664.114864,22.378566,76.574239,27.106835,0.000000,0,0,0,0,0

7,01:30-01:45,143.065010,9.788811,0.000000,44.761192,19.295736,403.987419,43.321421,0.000000,0.000000,33.548407,0.000000,0.000000,18.906020,0.000000,0.000000,119.989386,21.499663,26.663325,0.000000,21.831161,144.694340,0.000000,650.996760,0.247156,49.278909,31.191856,5.168948,0.000000,56.298335,33.200284,0.831996,125.970622,18.136955,0.000000,31.592978,0.000000,0.000000,93.629868,0.000000,36.552984,0.000000,0.000000,0.752147,5.364151,0.000000,0.000000,664.114864,22.378566,76.574239,27.106835,0.000000,0,0,0,0,0

8,01:45-02:00,143.065010,9.788811,0.000000,44.761192,19.295736,403.987419,43.321421,0.000000,0.000000,33.548407,0.000000,0.000000,18.906020,0.000000,0.000000,119.989386,53.104168,26.663325,0.000000,21.831161,144.694340,0.000000,650.996760,0.247156,49.278909,31.191856,5.168948,0.000000,56.298335,33.200284,2.050277,125.970622,18.136955,0.000000,31.592978,0.000000,0.000000,93.629868,0.000000,36.552984,0.000000,0.000000,0.752147,5.364151,0.000000,0.000000,664.114864,22.378566,76.574239,27.106835,0.000000,0,0,0,0,0

9,02:00-02:15,143.065010,9.788811,0.000000,44.761192,19.295736,403.987419,43.321421,0.000000,0.000000,33.548407,0.000000,0.000000,18.906020,0.000000,0.000000,119.989386,53.104168,26.663325,0.000000,21.831161,144.694340,0.000000,650.996760,0.247156,49.278909,31.191856,5.168948,0.000000,56.298335,33.200284,2.050277,125.970622,18.136955,0.000000,21.061985,0.000000,0.000000,93.629868,0.000000,36.552984,0.000000,0.000000,0.752147,5.364151,0.000000,0.000000,664.114864,22.378566,76.574239,27.106835,0.000000,0,0,0,0,0

10,02:15-02:30,143.065010,9.788811,0.000000,44.761192,19.295736,403.987419,43.321421,0.000000,0.000000,33.548407,0.000000,0.000000,18.906020,0.000000,0.000000,119.989386,53.104168,26.663325,0.000000,21.831161,144.694340,0.000000,650.996760,0.247156,49.278909,31.191856,5.168948,0.000000,56.298335,33.200284,2.050277,125.970622,18.136955,0.000000,21.061985,0.000000,0.000000,93.629868,0.000000,36.552984,0.000000,0.000000,0.752147,5.364151,0.000000,0.000000,664.114864,22.378566,76.574239,27.106835,0.000000,0,0,0,0,0

11,02:30-02:45,143.065010,9.788811,0.000000,44.761192,19.295736,403.987419,43.321421,0.000000,0.000000,33.548407,0.000000,0.000000,18.906020,0.000000,0.000000,119.989386,53.104168,26.663325,0.000000,21.831161,144.694340,0.000000,650.996760,0.247156,49.278909,31.191856,5.168948,0.000000,56.298335,33.200284,2.050277,125.970622,18.136955,0.000000,21.061985,0.000000,0.000000,93.629868,0.000000,36.552984,0.000000,0.000000,0.752147,5.364151,0.000000,0.000000,664.114864,22.378566,76.574239,27.106835,0.000000,0,0,0,0,0

12,02:45-03:00,143.065010,9.788811,0.000000,44.761192,19.295736,403.987419,43.321421,0.000000,0.000000,33.548407,0.000000,0.000000,18.906020,0.000000,0.000000,119.989386,53.104168,26.663325,0.000000,21.831161,144.694340,0.000000,650.996760,0.247156,49.278909,31.191856,5.168948,0.000000,56.298335,33.200284,2.050277,125.970622,18.136955,0.000000,21.061985,0.000000,0.000000,93.629868,0.000000,36.552984,0.000000,0.000000,0.752147,5.364151,0.000000,0.000000,664.114864,22.378566,76.574239,27.106835,0.000000,0,0,0,0,0

13,03:00-03:15,143.065010,9.788811,0.000000,44.761192,19.295736,403.987419,43.321421,0.000000,0.000000,33.548407,0.000000,0.000000,18.906020,0.000000,0.000000,119.989386,53.104168,26.663325,0.000000,21.831161,144.694340,0.000000,650.996760,0.247156,49.278909,31.191856,5.168948,0.000000,56.298335,33.200284,2.050277,125.970622,18.136955,0.000000,21.061985,0.000000,0.000000,93.629868,0.000000,36.552984,0.000000,0.000000,0.752147,5.364151,0.000000,0.000000,664.114864,22.378566,76.574239,27.106835,0.000000,0,0,0,0,0

14,03:15-03:30,143.065010,9.788811,0.000000,44.761192,19.295736,403.987419,43.321421,0.000000,0.000000,33.548407,0.000000,0.000000,18.906020,0.000000,0.000000,119.989386,53.104168,26.663325,0.000000,21.831161,144.694340,0.000000,650.996760,0.247156,49.278909,31.191856,5.168948,0.000000,56.298335,33.200284,2.050277,125.970622,18.136955,0.000000,21.061985,0.000000,0.000000,93.629868,0.000000,36.552984,0.000000,0.000000,0.752147,5.364151,0.000000,0.000000,664.114864,22.378566,76.574239,27.106835,0.000000,0,0,0,0,0

15,03:30-03:45,143.065010,9.788811,0.000000,44.761192,19.295736,403.987419,43.321421,0.000000,0.000000,33.548407,0.000000,0.000000,18.906020,0.000000,0.000000,119.989386,53.104168,26.663325,0.000000,21.831161,144.694340,0.000000,650.996760,0.247156,49.278909,31.191856,5.168948,0.000000,56.298335,33.200284,2.050277,125.970622,18.136955,0.000000,21.061985,0.000000,0.000000,93.629868,0.000000,36.552984,0.000000,0.000000,0.752147,5.364151,0.000000,0.000000,594.615226,22.378566,76.574239,27.106835,0.000000,0,0,0,0,0

16,03:45-04:00,143.065010,9.788811,0.000000,44.761192,19.295736,403.987419,43.321421,0.000000,0.000000,33.548407,0.000000,0.000000,18.906020,0.000000,0.000000,119.989386,53.104168,26.663325,0.000000,21.831161,144.694340,0.000000,650.996760,0.247156,49.278909,31.191856,5.168948,0.000000,56.298335,33.200284,2.050277,125.970622,18.136955,0.000000,21.061985,0.000000,0.000000,93.629868,0.000000,36.552984,0.000000,0.000000,0.752147,5.364151,0.000000,0.000000,517.439226,22.378566,76.574239,40.660253,0.000000,0,0,0,0,0

17,04:00-04:15,143.065010,9.788811,0.000000,44.761192,19.295736,403.987419,43.321421,0.000000,0.000000,33.548407,0.000000,0.000000,18.906020,0.000000,0.000000,119.989386,53.104168,26.663325,0.000000,21.831161,144.694340,0.000000,650.996760,0.247156,49.278909,31.191856,5.168948,0.000000,56.298335,33.200284,2.050277,125.970622,18.136955,0.000000,21.061985,0.000000,0.000000,93.629868,0.000000,36.552984,0.000000,0.000000,0.752147,5.364151,0.000000,0.000000,478.851226,22.378566,76.574239,40.660253,0.000000,0,0,0,0,0

18,04:15-04:30,143.065010,9.788811,0.000000,44.761192,19.295736,403.987419,43.321421,0.000000,0.000000,33.548407,0.000000,0.000000,18.906020,0.000000,0.000000,119.989386,53.104168,26.663325,0.000000,21.831161,144.694340,0.000000,650.996760,0.247156,49.278909,31.191856,5.168948,0.000000,56.298335,33.200284,2.050277,125.970622,18.136955,0.000000,21.061985,0.000000,0.000000,93.629868,0.000000,36.552984,0.000000,0.000000,0.752147,5.364151,0.000000,0.000000,442.192626,22.378566,76.574239,40.660253,0.000000,0,0,0,0,0

19,04:30-04:45,143.065010,9.788811,0.000000,44.761192,19.295736,403.987419,43.321421,0.000000,0.000000,33.548407,0.000000,0.000000,18.906020,0.000000,0.000000,119.989386,53.104168,26.663325,0.000000,21.831161,144.694340,0.000000,650.996760,0.247156,49.278909,31.191856,5.168948,0.000000,56.298335,33.200284,2.050277,125.970622,18.136955,0.000000,21.061985,0.000000,0.000000,93.629868,0.000000,36.552984,0.000000,0.000000,0.752147,5.364151,0.000000,0.000000,498.145003,22.378566,76.574239,40.660253,0.000000,0,0,0,0,0

20,04:45-05:00,143.065010,9.788811,0.000000,44.761192,19.295736,403.987419,43.321421,0.000000,0.000000,33.548407,0.000000,0.000000,18.906020,0.000000,0.000000,119.989386,53.104168,26.663325,0.000000,21.831161,144.694340,0.000000,650.996760,0.247156,49.278909,31.191856,5.168948,0.000000,56.298335,33.200284,2.050277,125.970622,18.136955,0.000000,21.061985,0.000000,0.000000,93.629868,0.000000,36.552984,0.000000,0.000000,0.752147,5.364151,0.000000,0.000000,498.145226,22.378566,76.574239,40.660253,0.000000,0,0,0,0,0

21,05:00-05:15,143.065010,9.788811,0.000000,44.761192,19.295736,403.987419,43.321421,0.000000,0.000000,33.548407,0.000000,0.000000,18.906020,0.000000,0.000000,119.989386,53.104168,26.663325,0.000000,21.831161,144.694340,0.000000,650.996760,0.247156,49.278909,31.191856,5.168948,0.000000,56.298335,33.200284,2.050277,125.970622,18.136955,0.000000,21.061985,0.000000,0.000000,93.629868,0.000000,36.552984,0.000000,0.000000,0.752147,5.364151,0.000000,0.000000,556.101315,22.378566,65.016921,40.660253,0.000000,0,0,0,0,0

22,05:15-05:30,143.065010,9.788811,0.000000,44.761192,19.295736,403.987419,43.321421,0.000000,0.000000,33.548407,0.000000,0.000000,18.906020,0.000000,0.000000,119.989386,53.104168,26.663325,0.000000,21.831161,144.694340,0.000000,650.996760,0.247156,49.278909,31.191856,5.168948,0.000000,56.298335,33.200284,2.050277,125.970622,18.136955,0.000000,21.061985,0.000000,0.000000,93.629868,0.000000,36.552984,0.000000,0.000000,0.752147,5.364151,0.000000,0.000000,556.101315,22.378566,65.016921,40.660253,0.000000,0,0,0,0,0

23,05:30-05:45,143.065010,9.788811,0.000000,44.761192,19.295736,403.987419,43.321421,0.000000,0.000000,33.548407,0.000000,0.000000,18.906020,0.000000,0.000000,119.989386,53.104168,26.663325,0.000000,21.831161,144.694340,0.000000,650.996760,1.235781,49.278909,31.191856,5.168948,0.000000,56.298335,33.200284,2.050277,125.970622,18.136955,0.000000,21.061985,10.475536,0.000000,93.629868,0.000000,36.552984,0.000000,0.000000,0.752147,5.364151,0.000000,0.000000,536.807315,22.378566,65.016921,40.660253,0.000000,0,0,0,0,0

24,05:45-06:00,143.065010,9.788811,0.000000,44.761192,19.295736,403.987419,43.321421,0.000000,0.000000,33.548407,0.000000,0.000000,18.906020,0.000000,0.000000,119.989386,53.104168,26.663325,0.000000,21.831161,144.694340,0.000000,650.996760,1.235781,49.278909,31.191856,5.168948,0.000000,56.298335,33.200284,2.050277,125.970622,18.136955,0.000000,17.064820,10.475536,0.000000,93.629868,0.000000,36.552984,0.000000,0.000000,0.752147,5.364151,0.000000,0.000000,498.219315,22.378566,65.016921,40.660253,0.000000,0,0,0,0,0

25,06:00-06:15,143.065010,9.788811,0.000000,44.761192,19.295736,403.987419,43.321421,0.000000,0.000000,33.548407,0.000000,0.000000,18.906020,0.000000,0.000000,119.989386,53.104168,26.663325,0.000000,21.831161,144.694340,0.000000,650.996760,1.606515,49.278909,31.191856,5.168948,0.000000,56.298335,33.200284,2.050277,125.970622,18.136955,0.000000,10.454125,10.475536,0.000000,93.629868,0.000000,36.552984,0.000000,0.000000,0.752147,5.364151,0.000000,3.679721,527.160315,22.378566,65.016921,40.660253,0.000000,0,0,0,0,0

26,06:15-06:30,143.065010,9.788811,0.000000,44.761192,19.295736,403.987419,43.321421,0.000000,0.000000,33.548407,0.000000,0.000000,18.906020,0.000000,0.000000,119.989386,53.104168,26.663325,0.000000,21.831161,144.694340,0.000000,650.996760,1.606515,49.278909,31.191856,5.168948,0.000000,56.298335,33.200284,2.050277,125.970622,18.136955,0.000000,0.000000,10.475536,0.000000,93.629868,0.000000,36.552984,0.000000,0.000000,0.752147,5.364151,0.000000,5.887553,555.302091,22.378566,65.016921,40.660253,0.000000,0,0,0,0,0

27,06:30-06:45,143.065010,9.788811,0.000000,44.761192,19.295736,403.987419,43.321421,0.000000,0.000000,33.548407,0.000000,0.000000,8.896951,0.000000,0.000000,119.989386,53.104168,26.663325,0.000000,21.831161,144.694340,0.000000,650.996760,1.606515,49.278909,31.191856,5.168948,0.000000,38.057675,33.200284,2.050277,125.970622,18.136955,0.000000,0.000000,10.475536,0.000000,93.629868,0.000000,36.552984,0.000000,0.000000,0.752147,5.364151,0.000000,37.809862,556.101315,22.378566,65.016921,40.660253,0.000000,0,0,0,0,0

28,06:45-07:00,143.065010,9.788811,0.000000,44.761192,19.295736,403.987419,43.321421,0.000000,0.000000,33.548407,0.000000,0.000000,8.896951,0.000000,0.000000,119.989386,53.104168,26.663325,0.000000,21.831161,144.694340,0.000000,650.996760,1.606515,49.278909,31.191856,5.168948,0.000000,38.057675,33.200284,2.050277,125.970622,18.136955,0.000000,0.000000,10.475536,0.000000,93.629868,0.000000,36.552984,0.000000,0.000000,0.752147,5.364151,0.000000,37.809862,556.101315,22.378566,65.016921,40.660253,0.000000,0,0,0,0,0

29,07:00-07:15,143.065010,9.788811,0.000000,44.761192,19.295736,403.987419,29.023289,0.000000,0.000000,33.548407,0.000000,0.000000,8.896951,0.000000,0.000000,119.989386,53.104168,17.709770,0.000000,15.401725,144.694340,0.000000,598.564408,1.606515,49.278909,31.191856,5.168948,0.000000,38.057675,33.200284,2.050277,125.970622,18.136955,0.000000,0.000000,10.475536,0.000000,93.629868,0.000000,36.552984,0.000000,0.000000,0.752147,5.364151,0.000000,37.809862,412.787991,22.378566,65.016921,40.660253,0.000000,0,0,0,0,0

30,07:15-07:30,143.065010,9.788811,0.000000,44.761192,19.295736,403.987419,29.023289,0.000000,0.000000,39.406066,0.000000,0.000000,8.896951,0.000000,0.000000,119.989386,53.104168,15.099774,0.000000,12.949361,144.694340,0.000000,493.784409,1.606515,49.278909,31.191856,5.168948,0.000000,38.057675,33.200284,2.050277,125.970622,18.136955,0.000000,0.000000,10.475536,0.000000,93.629868,0.000000,36.552984,0.000000,0.000000,0.752147,5.364151,0.000000,37.809862,366.482391,22.378566,65.016921,40.660253,0.000000,0,0,0,0,0

31,07:30-07:45,143.065010,9.788811,0.000000,35.714255,19.295736,403.987419,29.023289,0.000000,0.000000,39.406066,0.000000,0.000000,8.896951,0.000000,0.000000,119.989386,53.104168,15.099774,0.000000,12.949361,144.694340,0.000000,409.529620,8.650465,49.278909,31.191856,5.168948,0.000000,38.057675,33.200284,2.050277,125.970622,18.136955,0.000000,0.000000,10.475536,0.000000,93.629868,0.000000,36.552984,0.000000,0.000000,0.752147,5.364151,0.000000,37.809862,366.482391,22.378566,65.016921,40.660253,0.000000,0,0,0,0,0

32,07:45:08:00,143.065010,9.788811,0.000000,35.714255,19.295736,403.987419,29.023289,0.000000,0.000000,39.406066,0.000000,0.000000,8.896951,0.000000,0.000000,119.989386,53.104168,15.099774,0.000000,12.949361,144.694340,0.000000,359.365220,8.650465,49.278909,31.191856,5.168948,0.000000,38.057675,33.200284,2.050277,125.970622,18.136955,0.000000,0.000000,10.475536,0.000000,93.629868,0.000000,36.552984,0.000000,0.000000,0.752147,5.364151,0.000000,37.809862,366.482391,22.378566,65.016921,36.657635,0.000000,0,0,0,0,0

33,08:00-08:15,114.960019,9.788811,0.000000,35.714255,19.295736,403.987419,25.448973,0.000000,0.000000,33.548407,0.000000,0.000000,8.896951,0.000000,0.000000,97.956506,53.104168,15.099774,0.000000,12.949361,144.694340,0.000000,359.365220,9.268355,49.278909,31.191856,5.168948,0.000000,38.057675,33.200284,2.050277,92.543285,18.136955,0.000000,0.000000,10.475536,0.000000,65.478723,0.000000,36.552984,0.000000,0.000000,0.752147,5.364151,0.000000,5.887553,366.482391,22.378566,65.016921,26.673955,0.000000,0,0,0,0,0

34,08:15-08:30,114.960019,9.788811,0.000000,35.714255,19.295736,403.987419,24.422249,0.000000,0.000000,33.548407,0.000000,0.000000,8.896951,0.000000,0.000000,97.956506,53.104168,15.099774,0.000000,12.949361,144.694340,0.000000,359.365220,9.268355,49.278909,31.191856,5.168948,0.000000,38.057675,33.200284,2.050277,92.543285,18.136955,0.000000,0.000000,10.475536,0.000000,65.478723,0.000000,36.552984,0.000000,0.000000,0.752147,5.364151,0.000000,3.679721,366.482391,22.378566,65.016921,13.553418,0.000000,0,0,0,0,0

35,08:30-08:45,114.960019,9.788811,0.000000,35.714255,19.295736,403.987419,24.422249,0.000000,0.000000,33.548407,0.000000,0.000000,8.896951,0.000000,0.000000,97.956506,53.104168,15.099774,0.000000,12.949361,130.704405,0.000000,359.365220,0.000000,49.278909,31.191856,5.168948,0.000000,38.057675,33.200284,2.050277,92.543285,18.136955,0.000000,0.000000,10.475536,0.000000,65.478723,0.000000,36.552984,0.000000,0.000000,0.752147,5.364151,0.000000,0.000000,366.482391,22.378566,65.016921,0.000000,0.000000,0,0,0,0,0

36,08:45:09:00,94.220513,9.788811,0.000000,28.734168,19.295736,403.987419,24.422249,0.000000,0.000000,33.548407,0.000000,0.000000,8.896951,0.000000,0.000000,97.956506,25.584599,15.099774,0.000000,12.949361,130.704405,0.000000,359.365220,0.000000,49.278909,31.191856,5.168948,0.000000,38.057675,33.200284,0.980566,92.543285,18.136955,0.000000,0.000000,10.475536,0.000000,65.478723,0.000000,36.552984,0.000000,0.000000,0.752147,5.364151,0.000000,0.000000,366.482391,11.189282,65.016921,0.000000,0.000000,0,0,0,0,0

37,09:00:09:15,94.220513,9.788811,0.000000,28.734168,19.295736,403.987419,24.422249,0.000000,0.000000,33.548407,0.000000,0.000000,8.896951,0.000000,0.000000,97.956506,0.000000,15.099774,0.000000,12.949361,130.704405,0.000000,359.365220,0.000000,49.278909,31.191856,5.168948,0.000000,38.057675,33.200284,0.000000,92.543285,18.136955,0.000000,0.000000,10.475536,0.000000,65.478723,0.000000,36.552984,0.000000,0.000000,0.752147,5.364151,0.000000,0.000000,366.482391,11.189282,65.016921,0.000000,0.000000,0,0,0,0,0

38,09:15-09:30,94.220513,9.788811,0.000000,28.734168,19.295736,403.987419,24.422249,0.000000,0.000000,33.548407,0.000000,0.000000,8.896951,0.000000,0.000000,97.956506,0.000000,15.099774,0.000000,12.949361,130.704405,0.000000,359.365220,0.000000,49.278909,31.191856,5.168948,0.000000,38.057675,33.200284,0.000000,92.543285,18.136955,0.000000,0.000000,10.475536,0.000000,65.478723,0.000000,36.552984,0.000000,0.000000,0.752147,5.364151,0.000000,0.000000,366.482391,11.189282,65.016921,0.000000,0.000000,0,0,0,0,0

39,09:30-09:45,94.220513,9.788811,0.000000,28.734168,19.295736,403.987419,24.422249,0.000000,0.000000,33.548407,0.000000,0.000000,8.896951,0.000000,0.000000,97.956506,0.000000,15.099774,0.000000,12.949361,130.704405,0.000000,359.365220,0.000000,49.278909,31.191856,5.168948,0.000000,38.057675,33.200284,0.000000,92.543285,18.136955,0.000000,0.000000,0.000000,0.000000,65.478723,0.000000,36.552984,0.000000,0.000000,0.752147,5.364151,0.000000,0.000000,366.482391,11.189282,65.016921,0.000000,0.000000,0,0,0,0,0

40,09:45-10:00,94.220513,9.788811,0.000000,28.734168,19.295736,403.987419,24.422249,0.000000,0.000000,33.548407,0.000000,0.000000,8.896951,0.000000,0.000000,97.956506,0.000000,15.099774,0.000000,12.949361,130.704405,0.000000,359.365220,0.000000,49.278909,31.191856,5.168948,0.000000,38.057675,33.200284,0.000000,92.543285,18.136955,0.000000,0.000000,0.000000,0.000000,65.478723,0.000000,36.552984,0.000000,0.000000,0.752147,5.364151,0.000000,0.000000,366.482391,11.189282,65.016921,0.000000,0.000000,0,0,0,0,0

41,10:00-10:15,94.220513,9.788811,0.000000,28.734168,19.295736,403.987419,24.422249,0.000000,0.000000,33.548407,0.000000,0.000000,8.896951,0.000000,0.000000,97.956506,0.000000,15.099774,0.000000,12.949361,130.704405,0.000000,359.365220,0.000000,49.278909,31.191856,5.168948,0.000000,38.057675,33.200284,0.000000,92.543285,18.136955,0.000000,0.000000,0.000000,0.000000,65.478723,0.000000,36.552984,0.000000,0.000000,0.752147,5.364151,0.000000,0.000000,366.482391,11.189282,62.774958,0.000000,0.000000,0,0,0,0,0

42,10:15-10:30,94.220513,9.788811,0.000000,28.734168,19.295736,403.987419,24.422249,0.000000,0.000000,39.406066,0.000000,0.000000,8.896951,0.000000,0.000000,97.956506,0.000000,15.099774,0.000000,12.949361,130.704405,0.000000,359.365220,0.000000,49.278909,31.191856,5.168948,0.000000,38.057675,33.200284,0.000000,92.543285,18.136955,0.000000,0.000000,0.000000,0.000000,65.478723,0.000000,36.552984,0.000000,0.000000,0.752147,5.364151,0.000000,0.000000,366.482391,11.189282,62.774958,0.000000,0.000000,0,0,0,0,0

43,10:30-10:45,94.220513,9.788811,0.000000,28.734168,19.295736,403.987419,24.422249,0.000000,0.000000,39.406066,0.000000,0.000000,8.896951,0.000000,0.000000,97.956506,0.000000,15.099774,0.000000,12.949361,130.704405,0.000000,359.365220,0.000000,49.278909,31.191856,5.168948,0.000000,38.057675,50.205306,0.000000,92.543285,18.136955,0.000000,0.000000,0.000000,0.000000,65.478723,0.000000,36.552984,0.000000,0.000000,0.752147,5.364151,0.000000,0.000000,366.482391,0.000000,62.774958,0.000000,0.000000,0,0,0,0,0

44,10:45-11:00,94.220513,9.788811,0.000000,28.734168,19.295736,403.987419,24.422249,0.000000,0.000000,39.406066,0.000000,0.000000,8.896951,0.000000,0.000000,97.956506,0.000000,15.099774,0.000000,12.949361,130.704405,0.000000,359.365220,0.000000,49.278909,31.191856,5.168948,0.000000,38.057675,50.205306,0.000000,92.543285,18.136955,0.000000,0.000000,0.000000,0.000000,65.478723,0.000000,36.552984,0.000000,0.000000,0.752147,5.364151,0.000000,0.000000,366.482391,0.000000,62.774958,0.000000,0.000000,0,0,0,0,0

45,11:00-11:15,94.220513,9.788811,0.000000,28.734168,19.295736,403.987419,24.422249,0.000000,0.000000,33.548407,0.000000,0.000000,8.896951,0.000000,0.000000,97.956506,0.000000,15.099774,0.000000,12.949361,130.704405,0.000000,359.365220,0.000000,49.278909,15.595928,5.168948,0.000000,38.057675,50.205306,0.000000,92.543285,18.136955,0.000000,0.000000,0.000000,0.000000,65.478723,0.000000,36.552984,0.000000,0.000000,0.752147,5.364151,0.000000,0.000000,366.482391,0.000000,62.774958,0.000000,0.000000,0,0,0,0,0

46,11:15-11:30,94.220513,9.788811,0.000000,28.734168,19.295736,403.987419,24.422249,0.000000,0.000000,33.548407,0.000000,0.000000,8.896951,0.000000,0.000000,97.956506,0.000000,15.099774,0.000000,12.949361,130.704405,0.000000,359.365220,0.000000,49.278909,0.000000,5.168948,0.000000,38.057675,51.824832,0.000000,92.543285,18.136955,0.000000,0.000000,0.000000,0.000000,65.478723,0.000000,36.552984,0.000000,0.000000,0.752147,5.364151,0.000000,0.000000,366.482391,0.000000,62.774958,0.000000,0.000000,0,0,0,0,0

47,11:30-11:45,94.056514,9.788811,0.000000,24.619144,19.295736,403.987419,23.828090,0.000000,0.000000,33.548407,0.000000,0.000000,8.896951,0.000000,0.000000,95.305704,0.000000,14.711675,0.000000,12.010515,140.450962,0.000000,358.096640,0.000000,49.278909,0.000000,5.168948,0.000000,38.057675,51.824832,0.000000,119.865998,18.136955,0.192087,0.000000,0.000000,0.000000,63.308438,0.000000,36.552984,0.000000,0.000000,0.752147,5.364151,0.000000,0.000000,366.482391,0.000000,62.774958,0.000000,0.000000,0,0,0,0,0

