Block,Time,DADRI_GF,RIHAND2,ANTA_LF,RAMPUR,CHAMERA3,ANTA_RF,UNCHAHAR3,TEHRI,KOTESHWR,SEWA2,SINGRAULI,UNCHAHAR1,KOLDAM,NJPC,BRBCL,SALAL,SASAN,KHSTPP-II,CHAMERA2,KHSTPP-I,RAPPC,FSTPP I & II,TALA,UNCHAHAR4,RIHAND3,DULHASTI,AURY_RF,RAPPB,TANDA2,JHAJJAR,ANTA_GF,UNCHAHAR2,TANAKPUR,DADRI_RF,CHAMERA1,DADRT2,URI,AURY_LF,AURY_GF,NAPP,PARBATI3,ANTA_CRF,URI2,DHAULIGNGA,DADRI_LF,KISHANGANGA,BSIUL,AURY_CRF,RIHAND1,SINGRAULI_HYDRO,DADRI_CRF,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
8,01:45-02:00,0.000000,92.647651,0.000000,0.000000,0.000000,0.000000,14.872170,0.000000,8.542112,0.000000,120.890528,8.289045,0.000000,0.000000,15.197459,1.342249,403.108002,78.827314,0.000000,25.816932,52.526194,11.069900,0.000000,0.000000,44.462013,1.852524,0.000000,0.000000,0.000000,231.986600,0.000000,24.209390,0.000000,0.000000,0.000000,361.080886,2.125421,0.000000,0.000000,41.944717,0.000000,0.000000,4.532113,0.000000,0.000000,0.000000,6.276922,0.000000,60.860963,0.791825,0.000000,0,0,0,0,0

9,02:00-02:15,0.000000,92.647651,0.000000,0.000000,0.000000,0.000000,14.872170,0.000000,8.542112,0.000000,120.890528,8.289045,0.000000,0.000000,13.767044,1.342249,403.108002,78.827314,0.000000,25.816932,52.526194,11.069900,0.000000,0.000000,44.462013,1.852524,0.000000,0.000000,0.000000,231.986600,0.000000,24.209390,0.000000,0.000000,0.000000,361.080886,2.125421,0.000000,0.000000,41.944717,0.000000,0.000000,4.532113,0.000000,0.000000,0.000000,6.276922,0.000000,60.860963,0.791825,0.000000,0,0,0,0,0

10,02:15-02:30,0.000000,92.647651,0.000000,0.000000,0.000000,0.000000,14.872170,0.000000,8.542112,0.000000,120.890528,8.289045,0.000000,0.000000,14.556878,1.342249,403.108002,78.827314,0.000000,25.816932,52.526194,11.069900,0.000000,0.000000,44.462013,1.852524,0.000000,0.000000,0.000000,231.986600,0.000000,24.209390,0.000000,0.000000,0.000000,361.080886,2.125421,0.000000,0.000000,41.944717,0.000000,0.000000,4.532113,0.000000,0.000000,0.000000,6.276922,0.000000,60.860963,0.791825,0.000000,0,0,0,0,0

11,02:30-02:45,0.000000,92.647651,0.000000,0.000000,0.000000,0.000000,14.872170,0.000000,8.542112,0.000000,120.890528,8.289045,0.000000,0.000000,14.102461,1.342249,403.108002,78.827314,0.000000,25.816932,52.526194,11.069900,0.000000,0.000000,44.462013,1.852524,0.000000,0.000000,0.000000,231.986600,0.000000,24.209390,0.000000,0.000000,0.000000,361.080886,2.125421,0.000000,0.000000,41.944717,0.000000,0.000000,4.532113,0.000000,0.000000,0.000000,0.000000,0.000000,60.860963,0.791825,0.000000,0,0,0,0,0

12,02:45-03:00,0.000000,92.647651,0.000000,0.000000,0.000000,0.000000,14.872170,0.000000,8.542112,0.000000,120.890528,8.289045,0.000000,0.000000,15.515329,1.342249,403.108002,78.827314,0.000000,25.816932,52.526194,11.069900,0.000000,0.000000,44.462013,1.852524,0.000000,0.000000,0.000000,231.986600,0.000000,24.209390,0.000000,0.000000,0.000000,361.080886,2.125421,0.000000,0.000000,41.944717,0.000000,0.000000,4.532113,0.000000,0.000000,0.000000,0.000000,0.000000,60.860963,0.791825,0.000000,0,0,0,0,0

13,03:00-03:15,0.000000,92.647651,0.000000,0.000000,0.000000,0.000000,14.872170,0.000000,8.542112,0.000000,120.890528,8.289045,0.000000,0.000000,15.971662,1.342249,403.108002,78.827314,0.000000,25.816932,52.526194,11.069900,0.000000,0.000000,44.462013,1.852524,0.000000,0.000000,0.000000,231.986600,0.000000,24.209390,0.000000,0.000000,0.000000,361.080886,2.125421,0.000000,0.000000,41.944717,0.000000,0.000000,4.532113,0.000000,0.000000,0.000000,0.000000,0.000000,60.860963,0.791825,0.000000,0,0,0,0,0

14,03:15-03:30,0.000000,92.647651,0.000000,0.000000,0.000000,0.000000,14.872170,0.000000,8.542112,0.000000,120.890528,8.289045,0.000000,0.000000,19.072308,1.342249,403.108002,78.827314,0.000000,25.816932,52.526194,11.069900,0.000000,0.000000,44.462013,1.852524,0.000000,0.000000,0.000000,231.986600,0.000000,24.209390,0.000000,0.000000,0.000000,361.080886,2.125421,0.000000,0.000000,41.944717,0.000000,0.000000,4.532113,0.000000,0.000000,0.000000,0.000000,0.000000,60.860963,0.791825,0.000000,0,0,0,0,0

15,03:30-03:45,0.000000,92.647651,0.000000,0.000000,0.000000,0.000000,14.872170,0.000000,8.542112,0.000000,120.890528,8.289045,0.000000,0.000000,18.022893,1.342249,403.108002,78.827314,0.000000,25.816932,52.526194,11.069900,0.000000,0.000000,44.462013,1.852524,0.000000,0.000000,0.000000,231.986600,0.000000,24.209390,0.000000,0.000000,0.000000,361.080886,2.656776,0.000000,0.000000,41.944717,0.000000,0.000000,4.532113,0.000000,0.000000,0.000000,0.000000,0.000000,60.860963,0.791825,0.000000,0,0,0,0,0

16,03:45-04:00,0.000000,92.647651,0.000000,0.000000,0.000000,0.000000,14.872170,0.000000,8.542112,0.000000,120.890528,8.289045,0.000000,0.000000,19.131303,1.342249,403.108002,78.827314,0.000000,25.816932,52.526194,11.069900,0.000000,0.000000,44.462013,1.852524,0.000000,0.000000,0.000000,231.986600,0.000000,24.209390,0.000000,0.000000,0.000000,361.080886,2.656776,0.000000,0.000000,41.944717,0.000000,0.000000,4.532113,0.000000,0.000000,0.000000,0.000000,0.000000,60.860963,0.791825,0.000000,0,0,0,0,0

17,04:00-04:15,0.000000,92.647651,0.000000,0.000000,0.000000,0.000000,14.872170,0.000000,8.542112,0.000000,120.890528,8.289045,0.000000,0.000000,19.252017,1.342249,403.108002,78.827314,0.000000,25.816932,52.526194,11.069900,0.000000,0.000000,44.462013,15.862543,0.000000,0.000000,0.000000,231.986600,0.000000,24.209390,0.000000,0.000000,0.000000,361.080886,2.656776,0.000000,0.000000,41.944717,0.000000,0.000000,4.532113,0.000000,0.000000,0.000000,0.000000,0.000000,60.860963,0.791825,0.000000,0,0,0,0,0

18,04:15-04:30,0.000000,92.647651,0.000000,0.000000,0.000000,0.000000,14.872170,13.644855,8.542112,0.000000,120.890528,8.289045,0.000000,0.000000,19.252017,1.342249,403.108002,78.827314,0.000000,25.816932,52.526194,11.069900,0.000000,0.000000,44.462013,15.862543,0.000000,0.000000,0.000000,231.986600,0.000000,24.209390,0.000000,0.000000,0.000000,361.080886,2.656776,0.000000,0.000000,41.944717,0.000000,0.000000,4.532113,0.000000,0.000000,0.000000,0.000000,0.000000,60.860963,0.791825,0.000000,0,0,0,0,0

19,04:30-04:45,0.000000,92.647651,0.000000,0.000000,0.000000,0.000000,14.872170,13.644855,8.542112,0.000000,120.890528,8.289045,0.000000,0.000000,19.252017,1.342249,403.108002,78.827314,0.000000,25.816932,52.526194,11.069900,0.000000,0.000000,44.462013,15.862543,0.000000,0.000000,0.000000,231.986600,0.000000,24.209390,0.000000,0.000000,0.000000,361.080886,2.125421,0.000000,0.000000,41.944717,0.000000,0.000000,4.532113,0.000000,0.000000,0.000000,0.000000,0.000000,60.860963,0.791825,0.000000,0,0,0,0,0

20,04:45-05:00,0.000000,92.647651,0.000000,0.000000,0.000000,0.000000,14.872170,13.644855,8.542112,0.000000,120.890528,8.289045,0.000000,0.000000,19.252017,1.342249,403.108002,78.827314,0.000000,25.816932,52.526194,11.069900,0.000000,0.000000,44.462013,15.862543,0.000000,0.000000,0.000000,231.986600,0.000000,24.209390,0.000000,0.000000,0.000000,361.080886,2.125421,0.000000,0.000000,41.944717,0.000000,0.000000,4.532113,0.000000,0.000000,0.000000,0.000000,0.000000,60.860963,0.791825,0.000000,0,0,0,0,0

21,05:00-05:15,0.000000,92.647651,0.000000,0.000000,0.000000,0.000000,14.872170,27.289710,8.542112,0.000000,120.890528,8.289045,0.000000,0.000000,19.252017,1.342249,403.108002,78.827314,0.000000,25.816932,52.526194,11.069900,0.000000,0.000000,44.462013,15.862543,0.000000,0.000000,0.000000,231.986600,0.000000,24.209390,0.000000,0.000000,0.000000,361.080886,2.125421,0.000000,0.000000,41.944717,0.000000,0.000000,4.532113,0.000000,0.000000,0.000000,0.000000,0.000000,60.860963,0.791825,0.000000,0,0,0,0,0

22,05:15-05:30,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,22.801106,27.289710,8.542112,0.000000,120.890528,10.167751,0.000000,22.516080,19.252017,1.342249,403.108002,141.753342,0.000000,44.663754,52.526194,19.954698,0.000000,0.000000,59.517558,15.862543,0.000000,0.000000,0.000000,233.911800,0.000000,36.215900,0.000000,0.000000,0.000000,409.210886,2.125421,0.000000,0.000000,41.944717,0.000000,0.000000,4.532113,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,0.791825,0.000000,0,0,0,0,0

23,05:30-05:45,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,19.290985,27.289710,8.542112,0.000000,120.890528,9.051135,0.000000,22.516080,19.252017,1.342249,403.108002,141.753342,0.000000,44.663754,52.526194,19.954698,0.000000,0.000000,59.517558,15.862543,0.000000,0.000000,0.000000,288.780000,0.000000,30.579588,0.000000,0.000000,0.000000,457.340886,2.125421,0.000000,0.000000,41.944717,0.000000,0.000000,4.532113,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,0.791825,0.000000,0,0,0,0,0

24,05:45-06:00,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,19.290985,27.289710,8.542112,0.000000,120.890528,9.051135,0.000000,22.516080,19.252017,1.342249,403.108002,122.395456,3.207864,38.489080,52.526194,17.201662,0.000000,0.000000,59.517558,15.862543,0.000000,0.000000,0.000000,346.536000,0.000000,30.579588,0.000000,0.000000,0.000000,505.470886,2.125421,0.000000,0.000000,41.944717,0.000000,0.000000,4.532113,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,0.791825,0.000000,0,0,0,0,0

25,06:00-06:15,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,24.112244,27.289710,8.542112,0.000000,120.890528,10.167751,0.000000,22.516080,19.252017,1.342249,403.108002,141.081298,12.677481,44.663754,52.526194,19.954698,0.000000,0.000000,59.517558,15.862543,0.000000,0.000000,0.000000,410.750089,0.000000,40.804710,0.000000,0.000000,0.000000,557.642843,2.125421,0.000000,0.000000,41.944717,0.000000,0.000000,4.532113,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,0.791825,0.000000,0,0,0,0,0

26,06:15-06:30,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,25.403110,40.934565,17.084225,0.000000,120.890528,10.167751,0.000000,45.032161,19.252017,1.342249,403.108002,141.753342,25.354961,44.663754,52.526194,19.954698,0.000000,0.000000,59.517558,15.862543,0.000000,0.000000,0.000000,418.881743,0.000000,40.804710,0.000000,0.000000,0.000000,649.120981,2.125421,0.000000,0.000000,41.944717,0.000000,0.000000,4.532113,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,0.791825,0.000000,0,0,0,0,0

27,06:30-06:45,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,25.403110,40.934565,25.626337,5.081257,120.890528,10.167751,0.000000,67.548241,19.252017,6.711247,403.108002,141.753342,25.354961,44.663754,52.526194,19.954698,0.000000,0.000000,59.517558,15.862543,0.000000,0.000000,0.000000,418.881743,0.000000,40.804710,0.000000,0.000000,7.604540,653.779534,2.125421,0.000000,0.000000,41.944717,0.000000,0.000000,4.532113,8.794348,0.000000,0.000000,1.058860,0.000000,88.559200,0.791825,0.000000,0,0,0,0,0

28,06:45-07:00,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,25.403110,40.934565,34.168450,10.162515,120.890528,10.167751,0.000000,90.064321,19.252017,53.689978,403.108002,141.753342,25.354961,44.663754,52.526194,19.954698,0.000000,0.000000,59.517558,31.725086,0.000000,0.000000,0.000000,418.881743,0.000000,40.804710,0.000000,0.000000,19.443288,653.779534,2.125421,0.000000,0.000000,41.944717,0.000000,0.000000,4.532113,17.588697,0.000000,0.000000,18.830766,0.000000,88.559200,0.791825,0.000000,0,0,0,0,0

29,07:00-07:15,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,25.403110,40.934565,34.168450,15.212977,120.890528,10.167751,0.000000,90.064321,19.252017,53.689978,403.108002,141.753342,25.354961,44.663754,52.526194,19.954698,0.000000,0.000000,59.517558,31.725086,0.000000,0.000000,0.000000,418.881743,0.000000,40.804710,0.000000,0.000000,27.047828,653.779534,2.125421,0.000000,0.000000,41.944717,0.000000,0.000000,4.532113,25.431892,0.000000,0.000000,18.830766,0.000000,88.559200,0.791825,0.000000,0,0,0,0,0

30,07:15-07:30,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,25.403110,40.934565,34.168450,15.212977,120.890528,10.167751,0.000000,90.064321,19.252017,53.689978,403.108002,141.753342,25.354961,44.663754,52.526194,19.954698,0.000000,0.000000,59.517558,31.725086,0.000000,0.000000,0.000000,418.881743,0.000000,40.804710,0.000000,0.000000,27.047828,653.779534,2.125421,0.000000,0.000000,41.944717,0.000000,0.000000,4.532113,25.431892,0.000000,0.000000,12.553844,0.000000,88.559200,0.791825,0.000000,0,0,0,0,0

31,07:30-07:45,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,25.403110,40.934565,34.168450,15.212977,120.890528,10.167751,0.000000,90.064321,19.252017,53.689978,403.108002,141.753342,25.354961,44.663754,52.526194,19.954698,0.000000,0.000000,59.517558,31.725086,0.000000,0.000000,0.000000,418.881743,0.000000,40.804710,0.000000,0.000000,27.047828,653.779534,3.188131,0.000000,0.000000,41.944717,0.000000,0.000000,4.532113,25.431892,0.000000,0.000000,12.553844,0.000000,88.559200,0.791825,0.000000,0,0,0,0,0

32,07:45:08:00,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,25.403110,40.934565,34.168450,15.212977,120.890528,10.167751,0.000000,90.064321,19.252017,40.267483,403.108002,141.753342,25.354961,44.663754,52.526194,19.954698,0.000000,0.000000,59.517558,31.725086,0.000000,0.000000,0.000000,418.881743,0.000000,40.804710,0.000000,0.000000,27.047828,653.779534,37.194864,0.000000,0.000000,41.944717,0.000000,0.000000,4.532113,25.431892,0.000000,0.000000,12.553844,0.000000,88.559200,0.791825,0.000000,0,0,0,0,0

33,08:00-08:15,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,25.403110,40.934565,34.168450,15.212977,120.890528,10.167751,0.000000,90.064321,18.671945,40.267483,403.108002,141.753342,25.354961,44.663754,52.526194,19.954698,0.000000,0.000000,59.517558,31.725086,0.000000,0.000000,0.000000,418.881743,0.000000,40.804710,0.000000,0.000000,27.047828,653.779534,37.194864,0.000000,0.000000,41.944717,0.000000,0.000000,4.532113,17.588697,0.000000,0.000000,12.553844,0.000000,88.559200,0.791825,0.000000,0,0,0,0,0

34,08:15-08:30,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,25.403110,40.934565,18.982472,0.000000,120.890528,10.167751,0.000000,67.548241,19.252017,6.711247,403.108002,141.753342,2.566292,44.663754,52.526194,19.954698,0.000000,0.000000,59.517558,15.862543,0.000000,0.000000,0.000000,418.881743,0.000000,40.804710,0.000000,0.000000,0.000000,653.779534,3.188131,0.000000,0.000000,41.944717,0.000000,0.000000,4.532113,8.794348,0.000000,0.000000,0.000000,0.000000,88.559200,0.791825,0.000000,0,0,0,0,0

35,08:30-08:45,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,25.403110,40.934565,8.542112,0.000000,120.890528,10.167751,0.000000,67.548241,19.252017,1.342249,403.108002,141.753342,12.677481,44.663754,52.526194,19.954698,0.000000,0.000000,59.517558,15.862543,0.000000,0.000000,0.000000,418.881743,0.000000,40.804710,0.000000,0.000000,0.000000,653.779534,3.188131,0.000000,0.000000,41.944717,0.000000,0.000000,4.532113,8.794348,0.000000,0.000000,0.000000,0.000000,88.559200,0.791825,0.000000,0,0,0,0,0

36,08:45:09:00,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,25.403110,40.934565,8.542112,0.000000,120.890528,10.167751,0.000000,67.548241,19.252017,1.342249,403.108002,141.753342,3.207864,44.663754,52.526194,19.954698,0.000000,0.000000,59.517558,15.862543,0.000000,0.000000,0.000000,418.881743,0.000000,40.804710,0.000000,0.000000,0.000000,653.779534,3.188131,0.000000,0.000000,41.944717,0.000000,0.000000,4.532113,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,0.791825,0.000000,0,0,0,0,0

37,09:00:09:15,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,25.403110,27.289710,8.542112,0.000000,120.890528,10.167751,0.000000,67.548241,19.252017,1.342249,403.108002,141.753342,3.207864,44.663754,52.526194,19.954698,0.000000,0.000000,59.517558,15.862543,0.000000,0.000000,0.000000,418.881743,0.000000,40.804710,0.000000,0.000000,0.000000,653.779534,3.188131,0.000000,0.000000,41.944717,0.000000,0.000000,4.532113,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,0.791825,0.000000,0,0,0,0,0

38,09:15-09:30,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,25.403110,27.289710,8.542112,0.000000,120.890528,10.167751,0.000000,45.032161,19.252017,1.342249,403.108002,141.753342,3.207864,44.663754,52.526194,19.954698,0.000000,0.000000,59.517558,15.862543,0.000000,0.000000,0.000000,418.881743,0.000000,40.804710,0.000000,0.000000,0.000000,653.779534,3.188131,0.000000,0.000000,41.944717,0.000000,0.000000,4.532113,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,0.791825,0.000000,0,0,0,0,0

39,09:30-09:45,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,25.403110,27.289710,8.542112,0.000000,120.890528,10.167751,0.000000,45.032161,19.252017,1.342249,403.108002,141.753342,3.207864,44.663754,52.526194,19.954698,0.000000,0.000000,59.517558,15.862543,0.000000,0.000000,0.000000,418.881743,0.000000,40.804710,2.342872,0.000000,0.000000,653.779534,37.194864,0.000000,0.000000,41.944717,0.000000,0.000000,4.532113,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,0.791825,0.000000,0,0,0,0,0

40,09:45-10:00,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,25.403110,27.289710,8.542112,0.000000,120.890528,10.167751,0.000000,22.516080,19.252017,1.342249,403.108002,141.753342,3.207864,44.663754,52.526194,19.954698,0.000000,0.000000,59.517558,1.852524,0.000000,0.000000,0.000000,418.881743,0.000000,40.804710,2.342872,0.000000,0.000000,653.779534,37.194864,0.000000,0.000000,41.944717,0.000000,0.000000,4.532113,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,0.791825,0.000000,0,0,0,0,0

41,10:00-10:15,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,25.403110,27.289710,0.000000,0.000000,120.890528,10.167751,0.000000,0.000000,19.252017,1.342249,403.108002,141.753342,3.207864,44.663754,52.526194,19.954698,0.000000,0.000000,59.517558,1.852524,0.000000,0.000000,0.000000,418.881743,0.000000,40.804710,2.342872,0.000000,0.000000,653.779534,3.188131,0.000000,0.000000,41.944717,0.000000,0.000000,4.532113,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,0.791825,0.000000,0,0,0,0,0

42,10:15-10:30,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,25.403110,27.289710,0.000000,0.000000,120.890528,10.167751,0.000000,0.000000,18.710973,1.342249,403.108002,141.753342,3.207864,44.663754,52.526194,19.954698,0.000000,0.000000,59.517558,1.852524,0.000000,0.000000,0.000000,418.881743,0.000000,40.804710,2.342872,0.000000,0.000000,653.779534,1.594066,0.000000,0.000000,41.944717,0.000000,0.000000,4.532113,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,0.791825,0.000000,0,0,0,0,0

43,10:30-10:45,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,25.403110,13.644855,0.000000,0.000000,120.890528,10.167751,0.000000,0.000000,17.376261,1.342249,403.108002,141.753342,3.207864,44.663754,52.526194,19.954698,0.000000,0.000000,59.517558,1.852524,0.000000,0.000000,0.000000,418.881743,0.000000,40.804710,2.342872,0.000000,0.000000,653.779534,1.594066,0.000000,0.000000,41.944717,0.000000,0.000000,4.532113,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,0.791825,0.000000,0,0,0,0,0

44,10:45-11:00,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,25.403110,13.644855,0.000000,0.000000,120.890528,10.167751,0.000000,0.000000,17.623134,1.342249,403.108002,141.753342,3.207864,44.663754,52.526194,19.954698,0.000000,0.000000,59.517558,1.852524,0.000000,0.000000,0.000000,418.881743,0.000000,40.804710,2.342872,0.000000,0.000000,653.779534,1.594066,0.000000,0.000000,41.944717,0.000000,0.000000,4.532113,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,0.791825,0.000000,0,0,0,0,0

45,11:00-11:15,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,25.403110,0.000000,0.000000,0.000000,120.890528,10.167751,0.000000,0.000000,18.253530,1.342249,403.108002,141.753342,0.000000,44.663754,52.526194,19.954698,0.000000,0.000000,59.517558,1.852524,0.000000,0.000000,0.000000,418.881743,0.000000,40.804710,0.000000,0.000000,0.000000,653.779534,1.594066,0.000000,0.000000,41.944717,0.000000,0.000000,4.532113,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,0.791825,0.000000,0,0,0,0,0

46,11:15-11:30,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,25.403110,0.000000,0.000000,0.000000,120.890528,10.167751,0.000000,0.000000,19.252017,1.342249,403.108002,141.753342,0.000000,44.663754,52.526194,19.954698,0.000000,0.000000,59.517558,1.852524,0.000000,0.000000,0.000000,400.123172,0.000000,40.804710,0.000000,0.000000,0.000000,615.965871,1.594066,0.000000,0.000000,41.944717,0.000000,0.000000,4.532113,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,0.791825,0.000000,0,0,0,0,0

47,11:30-11:45,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,25.403110,0.000000,0.000000,0.000000,120.890528,10.167751,0.000000,0.000000,18.190198,1.342249,403.108002,141.753342,0.000000,44.663754,52.526194,19.954698,0.000000,0.000000,59.517558,1.852524,0.000000,0.000000,0.000000,400.123172,0.000000,40.804710,0.000000,0.000000,0.000000,583.536302,2.125421,0.000000,0.000000,41.944717,0.000000,0.000000,4.402624,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,0.791825,0.000000,0,0,0,0,0

