Block,Time,AURY_LF,DADRI_RF,DADRI_LF,ANTA_LF,JHAJJAR,TEHRI,TANDA2,ANTA_CRF,UNCHAHAR4,UNCHAHAR1,SEWA2,SINGRAULI_HYDRO,DHAULIGNGA,ANTA_RF,ANTA_GF,TANAKPUR,DADRI_CRF,URI2,UNCHAHAR2,RAPPB,AURY_CRF,UNCHAHAR3,RIHAND3,NAPP,CHAMERA2,BSIUL,CHAMERA1,KOTESHWR,RAMPUR,RIHAND1,DADRI_GF,AURY_RF,DADRT2,URI,KOLDAM,SINGRAULI,KHSTPP-II,DULHASTI,SASAN,RAPPC,KUDGI,CHAMERA3,RIHAND2,PARBATI3,TALA,SALAL,FSTPP I & II,NJPC,KHSTPP-I,BRBCL,KISHANGANGA,AURY_GF,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,0.000000,0.000000,0.000000,0.000000,230.419900,0.000000,0.000000,0.000000,0.000000,7.704811,0.000000,0.571740,0.000000,0.000000,0.000000,3.087530,0.000000,23.863095,11.569200,0.000000,0.000000,8.300625,119.226029,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.697200,0.000000,0.000000,179.322600,38.317190,0.000000,118.945838,93.700108,15.887261,403.736157,52.118668,56.88,0.000000,113.884312,0.000000,0.000000,68.337336,4.820500,0.000000,29.269498,13.005709,0.000000,0.000000,0,0,0,0,0

7,01:30-01:45,0.000000,0.000000,0.000000,0.000000,230.419900,0.000000,0.000000,0.000000,0.000000,7.704811,0.000000,0.571740,0.000000,0.000000,0.000000,3.087530,0.000000,23.863095,11.569200,0.000000,0.000000,8.300625,119.226029,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.697200,0.000000,0.000000,179.322600,6.386198,0.000000,118.945838,93.700108,15.887261,403.736157,52.118668,57.85,0.000000,113.884312,0.000000,0.000000,68.337336,4.820500,0.000000,29.269498,11.762020,0.000000,0.000000,0,0,0,0,0

8,01:45-02:00,0.000000,0.000000,0.000000,0.000000,230.419900,0.000000,0.000000,0.000000,0.000000,7.704811,0.000000,0.571740,0.000000,0.000000,0.000000,3.087530,0.000000,23.863095,11.569200,0.000000,0.000000,8.300625,119.226029,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.697200,0.000000,0.000000,179.322600,6.386198,0.000000,118.945838,59.706809,15.887261,403.736157,52.118668,58.81,0.000000,113.884312,0.000000,0.000000,68.337336,4.820500,0.000000,17.822256,13.516682,0.000000,0.000000,0,0,0,0,0

9,02:00-02:15,0.000000,0.000000,0.000000,0.000000,230.419900,0.000000,0.000000,0.000000,0.000000,7.704811,0.000000,0.571740,0.000000,0.000000,0.000000,11.494258,0.000000,23.863095,11.569200,0.000000,0.000000,8.300625,119.226029,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.697200,0.000000,0.000000,179.322600,6.386198,0.000000,118.945838,59.706809,15.887261,403.736157,52.118668,55.92,0.000000,113.884312,0.000000,0.000000,12.323126,4.820500,0.000000,17.822256,13.237093,0.000000,0.000000,0,0,0,0,0

10,02:15-02:30,0.000000,0.000000,0.000000,0.000000,230.419900,0.000000,0.000000,0.000000,0.000000,7.704811,0.000000,0.571740,0.000000,0.000000,0.000000,11.494258,0.000000,23.863095,11.569200,0.000000,0.000000,8.300625,119.226029,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.697200,0.000000,0.000000,179.322600,6.386198,0.000000,118.945838,59.706809,15.887261,403.736157,52.118668,55.92,0.000000,113.884312,0.000000,0.000000,12.323126,4.820500,0.000000,17.822256,12.909299,0.000000,0.000000,0,0,0,0,0

11,02:30-02:45,0.000000,0.000000,0.000000,0.000000,230.419900,0.000000,0.000000,0.000000,0.000000,7.704811,0.000000,0.571740,0.000000,0.000000,0.000000,11.494258,0.000000,9.078351,11.395662,0.000000,0.000000,8.300625,119.226029,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.697200,0.000000,0.000000,179.322600,6.386198,0.000000,118.945838,41.405158,15.887261,403.736157,52.118668,54.95,0.000000,113.884312,0.000000,0.000000,12.323126,4.714449,0.000000,11.395662,13.188888,0.000000,0.000000,0,0,0,0,0

12,02:45-03:00,0.000000,0.000000,0.000000,0.000000,230.419900,0.000000,0.000000,0.000000,0.000000,7.704811,0.000000,0.571740,0.000000,0.000000,0.000000,11.494258,0.000000,5.836083,11.395662,0.000000,0.000000,8.300625,119.226029,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.697200,0.000000,0.000000,179.322600,6.386198,0.000000,118.945838,40.492200,15.887261,403.736157,52.118668,55.92,0.000000,113.884312,0.000000,0.000000,12.323126,4.714449,0.000000,11.395662,13.661297,0.000000,0.000000,0,0,0,0,0

13,03:00-03:15,0.000000,0.000000,0.000000,0.000000,230.419900,0.000000,0.000000,0.000000,0.000000,7.704811,0.000000,0.571740,0.000000,0.000000,0.000000,2.470024,0.000000,5.836083,11.395662,0.000000,0.000000,8.300625,119.226029,0.000000,0.000000,0.000000,0.000000,8.555423,0.000000,88.697200,0.000000,0.000000,179.322600,6.386198,0.000000,118.945838,40.492200,15.887261,403.736157,52.118668,54.95,0.000000,113.884312,0.000000,0.000000,12.323126,4.714449,0.000000,11.395662,14.741089,0.000000,0.000000,0,0,0,0,0

14,03:15-03:30,0.000000,0.000000,0.000000,0.000000,230.419900,0.000000,0.000000,0.000000,0.000000,7.704811,0.000000,0.571740,0.000000,0.000000,0.000000,2.470024,0.000000,5.836083,11.395662,0.000000,0.000000,8.300625,119.226029,0.000000,0.000000,0.000000,0.000000,8.555423,0.000000,88.697200,0.000000,0.000000,179.322600,6.386198,0.000000,118.945838,40.492200,15.887261,403.736157,52.118668,53.99,0.000000,113.884312,0.000000,0.000000,12.323126,4.714449,0.000000,11.395662,13.940886,0.000000,0.000000,0,0,0,0,0

15,03:30-03:45,0.000000,0.000000,0.000000,0.000000,230.419900,0.000000,0.000000,0.000000,0.000000,7.704811,0.000000,0.571740,0.000000,0.000000,0.000000,2.470024,0.000000,5.836083,11.395662,0.000000,0.000000,8.300625,119.226029,0.000000,0.000000,0.000000,0.000000,8.555423,0.000000,88.697200,0.000000,0.000000,179.322600,6.386198,0.000000,118.945838,40.492200,15.887261,403.736157,52.118668,53.99,0.000000,113.884312,0.000000,0.000000,12.323126,4.714449,0.000000,11.395662,16.563238,0.000000,0.000000,0,0,0,0,0

16,03:45-04:00,0.000000,0.000000,0.000000,0.000000,230.419900,0.000000,0.000000,0.000000,0.000000,7.704811,0.000000,0.571740,0.000000,0.000000,0.000000,2.470024,0.000000,5.836083,11.395662,0.000000,0.000000,8.300625,119.226029,0.000000,0.000000,0.000000,0.000000,8.555423,0.000000,88.697200,0.000000,0.000000,179.322600,6.386198,0.000000,118.945838,40.492200,15.887261,403.736157,52.118668,53.99,0.000000,113.884312,0.000000,0.000000,12.323126,4.714449,2.739008,11.395662,17.344159,0.000000,0.000000,0,0,0,0,0

17,04:00-04:15,0.000000,0.000000,0.000000,0.000000,230.419900,0.000000,0.000000,0.000000,0.000000,7.704811,0.000000,0.571740,0.000000,0.000000,0.000000,3.087530,0.000000,5.836083,11.395662,0.000000,0.000000,8.300625,119.226029,0.000000,0.000000,0.000000,0.000000,8.555423,0.000000,88.697200,0.000000,0.000000,179.322600,6.386198,0.000000,118.945838,40.492200,15.887261,403.736157,52.118668,56.88,0.000000,113.884312,0.000000,0.000000,2.240568,4.714449,18.260054,18.317900,16.881391,0.000000,0.000000,0,0,0,0,0

18,04:15-04:30,0.000000,0.000000,0.000000,0.000000,230.419900,0.000000,0.000000,0.000000,0.000000,7.704811,0.000000,0.571740,0.000000,0.000000,0.000000,3.087530,0.000000,5.836083,11.395662,0.000000,0.000000,8.300625,119.226029,0.000000,0.000000,0.000000,0.000000,8.555423,0.000000,88.697200,0.000000,0.000000,179.322600,6.386198,0.000000,118.945838,62.666500,15.887261,403.736157,52.118668,54.95,0.000000,113.884312,0.000000,0.000000,2.240568,4.714449,18.260054,32.149361,19.282000,0.000000,0.000000,0,0,0,0,0

19,04:30-04:45,0.000000,0.000000,0.000000,0.000000,230.419900,0.000000,0.000000,0.000000,0.000000,7.704811,0.000000,0.571740,0.000000,0.000000,0.000000,3.087530,0.000000,5.836083,11.395662,0.000000,0.000000,8.300625,119.226029,0.000000,0.000000,0.000000,0.000000,8.555423,0.000000,88.697200,0.000000,0.000000,179.322600,6.386198,0.000000,118.945838,130.201609,15.887261,403.736157,52.118668,56.88,0.000000,113.884312,0.000000,0.000000,2.240568,4.714449,18.260054,42.766898,19.282000,0.000000,0.000000,0,0,0,0,0

20,04:45-05:00,0.000000,0.000000,0.000000,0.000000,230.419900,0.000000,0.000000,0.000000,0.000000,7.704811,0.000000,0.571740,0.000000,0.000000,0.000000,3.087530,0.000000,5.836083,11.395662,0.000000,0.000000,3.856400,119.226029,0.000000,0.000000,0.000000,0.000000,8.555423,0.000000,88.697200,0.000000,0.000000,179.322600,6.386198,0.000000,118.945838,130.201609,15.887261,403.736157,52.118668,56.88,0.000000,113.884312,0.000000,0.000000,2.240568,4.714449,18.260054,42.766898,19.282000,0.000000,0.000000,0,0,0,0,0

21,05:00-05:15,0.000000,0.000000,0.000000,0.000000,230.419900,15.002360,0.000000,0.000000,0.000000,7.687105,0.000000,0.571740,0.000000,0.000000,0.000000,3.087530,0.000000,5.836083,18.718043,0.000000,0.000000,3.856400,119.226029,0.000000,0.000000,0.000000,0.000000,8.555423,0.000000,88.697200,0.000000,0.000000,179.322600,6.386198,0.000000,118.945838,130.201609,15.887261,403.736157,52.118668,57.85,0.000000,113.884312,0.000000,0.000000,2.240568,9.514814,18.260054,43.596602,19.282000,0.000000,0.000000,0,0,0,0,0

22,05:15-05:30,0.000000,0.000000,0.000000,0.000000,230.419900,30.004720,0.000000,0.000000,0.000000,7.687105,0.000000,0.571740,0.000000,0.000000,0.000000,3.087530,0.000000,5.836083,35.308234,0.000000,0.000000,3.856400,119.226029,0.000000,0.000000,0.000000,0.000000,8.555423,0.000000,88.697200,0.000000,0.000000,206.972410,6.386198,0.000000,118.945838,125.381109,15.887261,403.736157,52.118668,61.70,0.000000,113.884312,0.000000,0.000000,2.240568,13.850455,36.520108,43.596602,19.282000,0.000000,0.000000,0,0,0,0,0

23,05:30-05:45,0.000000,0.000000,0.000000,0.000000,230.419900,30.004720,0.000000,0.000000,0.000000,7.382530,0.000000,0.571740,0.000000,0.000000,0.000000,3.087530,0.000000,5.836083,40.868295,0.000000,0.000000,3.856400,119.226029,0.000000,12.697236,0.000000,0.000000,8.555423,0.000000,88.697200,0.000000,0.000000,258.069710,6.386198,0.000000,118.945838,142.219814,15.887261,403.736157,52.118668,63.63,0.000000,113.884312,0.000000,0.000000,2.240568,19.456851,54.780162,43.596602,19.282000,0.000000,0.000000,0,0,0,0,0

24,05:45-06:00,0.000000,0.000000,0.000000,0.000000,243.917300,45.007080,0.000000,0.000000,0.000000,11.598123,5.012067,0.571740,8.808052,0.000000,0.000000,3.087530,0.000000,5.836083,40.868295,0.000000,0.000000,3.856400,119.226029,0.000000,12.697236,0.000000,0.000000,8.555423,0.000000,88.697200,0.000000,0.000000,293.552253,6.386198,0.000000,118.945838,142.219814,31.774522,403.736157,52.118668,67.49,0.000000,113.884312,3.681898,0.000000,2.240568,19.985793,70.301208,43.596602,19.282000,0.000000,0.000000,0,0,0,0,0

25,06:00-06:15,0.000000,0.000000,0.000000,0.000000,300.539246,45.007080,0.000000,0.000000,0.000000,14.704646,10.157788,0.571740,17.616105,0.000000,0.000000,3.087530,0.000000,5.836083,40.868295,0.000000,0.000000,3.856400,119.226029,0.000000,25.394471,2.121020,6.778587,17.110847,0.000000,88.697200,0.000000,0.000000,329.298092,6.386198,0.000000,118.945838,142.219814,47.661784,403.736157,52.118668,70.38,0.000000,113.884312,15.763432,0.000000,12.323126,19.985793,100.430297,43.596602,19.282000,0.000000,0.000000,0,0,0,0,0

26,06:15-06:30,0.000000,0.000000,0.000000,0.000000,349.004200,45.007080,0.000000,0.000000,0.000000,14.704646,10.157788,0.571740,26.424157,0.000000,0.000000,3.087530,0.000000,5.836083,40.868295,0.000000,0.000000,3.856400,119.226029,0.000000,38.091707,12.573407,25.134087,25.666270,0.000000,88.697200,0.000000,0.000000,329.298092,6.386198,0.000000,118.945838,142.219814,47.661784,403.736157,52.118668,76.16,9.330406,113.884312,15.763432,0.000000,12.323126,19.985793,127.820378,43.596602,19.282000,0.000000,0.000000,0,0,0,0,0

27,06:30-06:45,0.000000,0.000000,0.000000,0.000000,381.783600,45.007080,0.000000,0.000000,0.000000,14.704646,10.157788,0.571740,26.424157,0.000000,0.000000,3.087530,0.000000,5.836083,40.868295,0.000000,0.000000,3.856400,119.226029,0.000000,38.091707,12.573407,26.657365,25.666270,0.000000,88.697200,0.000000,0.000000,329.298092,6.386198,0.000000,118.945838,142.219814,47.661784,403.736157,52.118668,81.95,9.330406,113.884312,15.763432,0.000000,12.323126,19.985793,127.820378,43.596602,19.282000,0.000000,0.000000,0,0,0,0,0

28,06:45-07:00,0.000000,0.000000,0.000000,0.000000,433.845000,45.007080,0.000000,0.000000,0.000000,14.704646,10.157788,0.571740,26.424157,0.000000,0.000000,3.087530,0.000000,5.836083,40.868295,0.000000,0.000000,3.856400,119.226029,0.000000,38.091707,12.573407,26.657365,25.666270,0.000000,88.697200,0.000000,0.000000,329.298092,38.317190,0.000000,118.945838,142.219814,47.661784,403.736157,52.118668,81.95,9.330406,113.884312,15.763432,0.000000,12.323126,19.985793,127.820378,43.596602,19.282000,0.000000,0.000000,0,0,0,0,0

29,07:00-07:15,0.000000,0.000000,0.000000,0.000000,449.270600,45.007080,0.000000,0.000000,0.000000,19.818040,10.157788,0.571740,26.424157,0.000000,0.000000,3.087530,0.000000,5.836083,40.868295,0.000000,0.000000,3.856400,119.226029,0.000000,38.091707,12.573407,38.081950,25.666270,0.000000,88.697200,0.000000,0.000000,329.298092,38.317190,0.000000,118.945838,142.219814,47.661784,403.736157,52.118668,90.38,14.732219,113.884312,15.763432,0.000000,12.323126,19.985793,127.820378,43.596602,19.282000,0.000000,0.000000,0,0,0,0,0

30,07:15-07:30,0.000000,0.000000,0.000000,0.000000,449.270600,45.007080,0.000000,0.000000,0.000000,19.818040,10.157788,0.571740,26.424157,0.000000,0.000000,3.087530,0.000000,5.836083,40.868295,0.000000,0.000000,3.856400,119.226029,0.000000,38.091707,12.573407,38.081950,25.666270,0.000000,88.697200,0.000000,0.000000,329.298092,4.257466,0.000000,118.945838,142.219814,47.661784,403.736157,52.118668,90.38,14.732219,113.884312,3.068248,0.000000,12.323126,19.985793,127.820378,43.596602,19.282000,0.000000,0.000000,0,0,0,0,0

31,07:30-07:45,0.000000,0.000000,0.000000,0.000000,441.557800,45.007080,0.000000,0.000000,0.000000,17.679473,10.157788,0.571740,26.424157,0.000000,0.000000,3.087530,0.000000,5.836083,40.868295,0.000000,0.000000,3.856400,119.226029,0.000000,38.091707,12.573407,38.081950,25.666270,0.000000,88.697200,0.000000,0.000000,329.298092,4.257466,0.000000,118.945838,142.219814,47.661784,403.736157,52.118668,90.38,14.732219,113.884312,0.000000,0.000000,12.323126,19.985793,127.820378,43.596602,19.282000,0.000000,0.000000,0,0,0,0,0

32,07:45:08:00,0.000000,0.000000,0.000000,0.000000,441.557800,45.007080,0.000000,0.000000,0.000000,17.679473,10.157788,0.571740,17.616105,0.000000,0.000000,3.087530,0.000000,5.836083,40.868295,0.000000,0.000000,3.856400,119.226029,0.000000,25.394471,6.286703,37.701130,8.555423,0.000000,88.697200,0.000000,0.000000,329.298092,4.257466,0.000000,118.945838,142.219814,47.661784,403.736157,52.118668,90.38,0.000000,113.884312,0.000000,0.000000,12.323126,19.985793,109.560324,43.596602,19.282000,0.000000,0.000000,0,0,0,0,0

33,08:00-08:15,0.000000,0.000000,0.000000,0.000000,441.557800,45.007080,0.000000,0.000000,0.000000,17.679473,10.157788,0.571740,8.808052,0.000000,0.000000,3.705036,0.000000,5.836083,40.868295,0.000000,0.000000,3.856400,119.226029,0.000000,12.697236,6.286703,25.134087,8.555423,0.000000,88.697200,0.000000,0.000000,329.298092,4.257466,0.000000,118.945838,142.219814,31.774522,403.736157,52.118668,90.38,0.000000,113.884312,0.000000,0.000000,12.323126,19.985793,73.040216,43.596602,19.282000,0.000000,0.000000,0,0,0,0,0

34,08:15-08:30,0.000000,0.000000,0.000000,0.000000,441.557800,45.007080,0.000000,0.000000,0.000000,17.679473,10.157788,0.571740,0.000000,0.000000,0.000000,3.705036,0.000000,5.836083,40.868295,0.000000,0.000000,3.856400,119.226029,0.000000,12.697236,6.286703,12.947863,8.555423,0.000000,88.697200,0.000000,0.000000,329.298092,4.257466,0.000000,118.945838,142.219814,31.774522,403.736157,52.118668,90.38,0.000000,113.884312,0.000000,0.000000,12.323126,19.985793,54.780162,43.596602,19.282000,0.000000,0.000000,0,0,0,0,0

35,08:30-08:45,0.000000,0.000000,0.000000,0.000000,425.168100,45.007080,0.000000,0.000000,0.000000,17.573422,5.089175,0.571740,0.000000,0.000000,0.000000,3.705036,0.000000,9.078351,40.868295,0.000000,0.000000,3.856400,119.226029,0.000000,12.697236,0.000000,0.000000,8.555423,0.000000,88.697200,0.000000,0.000000,329.298092,4.257466,0.000000,118.945838,142.219814,31.774522,403.736157,52.118668,90.38,0.000000,113.884312,0.000000,0.000000,68.337336,19.985793,36.520108,43.596602,19.282000,0.000000,0.000000,0,0,0,0,0

36,08:45:09:00,0.000000,0.000000,0.000000,0.000000,425.168100,30.004720,0.000000,0.000000,0.000000,17.573422,5.089175,0.571740,0.000000,0.000000,0.000000,3.705036,0.000000,23.863095,40.868295,0.000000,0.000000,3.856400,119.226029,0.000000,12.697236,0.000000,0.000000,8.555423,0.000000,88.697200,0.000000,0.000000,329.298092,38.317190,0.000000,118.945838,142.219814,31.774522,403.736157,52.118668,90.38,0.000000,113.884312,0.000000,0.000000,68.337336,19.985793,18.260054,43.596602,19.282000,0.000000,0.000000,0,0,0,0,0

37,09:00:09:15,0.000000,0.000000,0.000000,0.000000,425.168100,15.002360,0.000000,0.000000,0.000000,12.456172,0.000000,0.571740,0.000000,0.000000,0.000000,11.494258,0.000000,23.863095,40.868295,0.000000,0.000000,3.856400,119.226029,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.697200,0.000000,0.000000,329.298092,38.317190,0.000000,118.945838,142.219814,31.774522,403.736157,52.118668,90.38,0.000000,113.884312,0.000000,0.000000,68.337336,19.985793,0.000000,43.596602,19.282000,0.000000,0.000000,0,0,0,0,0

38,09:15-09:30,0.000000,0.000000,0.000000,0.000000,449.270600,0.000000,0.000000,0.000000,0.000000,12.456172,0.000000,0.571740,0.000000,0.000000,0.000000,11.494258,0.000000,23.863095,40.868295,0.000000,0.000000,3.856400,119.226029,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.697200,0.000000,0.000000,329.298092,4.257466,0.000000,118.945838,142.219814,31.774522,403.736157,52.118668,90.38,0.000000,113.884312,0.000000,0.000000,68.337336,19.985793,0.000000,43.596602,19.282000,0.000000,0.000000,0,0,0,0,0

39,09:30-09:45,0.000000,0.000000,0.000000,0.000000,449.270600,0.000000,0.000000,0.000000,0.000000,12.456172,0.000000,0.571740,0.000000,0.000000,0.000000,11.494258,0.000000,23.863095,40.868295,0.000000,0.000000,3.856400,119.226029,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.697200,0.000000,0.000000,329.298092,10.643664,0.000000,118.945838,142.219814,31.774522,403.736157,52.118668,90.38,0.000000,113.884312,0.000000,0.000000,12.323126,19.985793,0.000000,43.596602,19.282000,0.000000,0.000000,0,0,0,0,0

40,09:45-10:00,0.000000,0.000000,0.000000,0.000000,449.270600,0.000000,0.000000,0.000000,0.000000,12.456172,0.000000,0.571740,0.000000,0.000000,0.000000,11.494258,0.000000,23.863095,40.868295,0.000000,0.000000,3.856400,119.226029,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.697200,0.000000,0.000000,329.298092,10.643664,0.000000,118.945838,142.219814,15.887261,403.736157,52.118668,90.38,0.000000,113.884312,0.000000,0.000000,12.323126,19.985793,0.000000,43.596602,19.282000,0.000000,0.000000,0,0,0,0,0

41,10:00-10:15,0.000000,0.000000,0.000000,0.000000,458.911600,0.000000,0.000000,0.000000,0.000000,12.456172,0.000000,0.571740,0.000000,0.000000,0.000000,3.087530,0.000000,23.863095,40.868295,0.000000,0.000000,3.856400,119.226029,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.697200,0.000000,0.000000,329.298092,8.514931,0.000000,118.945838,142.219814,0.000000,403.736157,52.118668,90.38,0.000000,113.884312,0.000000,0.000000,12.323126,19.985793,0.000000,43.596602,19.282000,0.000000,0.000000,0,0,0,0,0

42,10:15-10:30,0.000000,0.000000,0.000000,0.000000,392.388700,0.000000,0.000000,0.000000,0.000000,12.456172,0.000000,0.571740,0.000000,0.000000,0.000000,3.087530,0.000000,9.078351,40.868295,0.000000,0.000000,3.856400,119.226029,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.697200,0.000000,0.000000,329.298092,8.514931,0.000000,118.945838,142.219814,0.000000,403.736157,52.118668,90.38,0.000000,113.884312,0.000000,0.000000,12.323126,19.985793,0.000000,43.596602,19.282000,0.000000,0.000000,0,0,0,0,0

43,10:30-10:45,0.000000,0.000000,0.000000,0.000000,342.255500,0.000000,0.000000,0.000000,0.000000,12.456172,0.000000,0.571740,0.000000,0.000000,0.000000,3.087530,0.000000,9.078351,40.868295,0.000000,0.000000,3.856400,119.226029,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.697200,0.000000,0.000000,329.298092,11.175847,0.000000,118.945838,142.219814,0.000000,403.736157,52.118668,90.38,0.000000,113.884312,0.000000,0.000000,12.323126,19.985793,0.000000,43.596602,18.260054,0.000000,0.000000,0,0,0,0,0

44,10:45-11:00,0.000000,0.000000,0.000000,0.000000,342.255500,0.000000,0.000000,0.000000,0.000000,12.456172,0.000000,0.571740,0.000000,0.000000,0.000000,3.087530,0.000000,9.078351,40.868295,0.000000,0.000000,3.856400,119.226029,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.697200,0.000000,0.000000,295.743749,38.317190,0.000000,118.945838,142.219814,0.000000,403.736157,52.118668,90.38,0.000000,113.884312,0.000000,0.000000,12.323126,19.985793,0.000000,43.596602,18.337182,0.000000,0.000000,0,0,0,0,0

45,11:00-11:15,0.000000,0.000000,0.000000,0.000000,342.255500,0.000000,0.000000,0.000000,0.000000,9.238199,0.000000,0.571740,0.000000,0.000000,0.000000,3.087530,0.000000,9.078351,40.868295,0.000000,0.000000,3.856400,119.226029,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.697200,0.000000,0.000000,265.856649,38.317190,0.000000,118.945838,142.219814,0.000000,403.736157,52.118668,90.38,0.000000,113.884312,0.000000,0.000000,12.323126,19.985793,0.000000,43.596602,19.282000,0.000000,0.000000,0,0,0,0,0

46,11:15-11:30,0.000000,0.000000,0.000000,0.000000,342.255500,0.000000,0.000000,0.000000,0.000000,9.238199,0.000000,0.571740,0.000000,0.000000,0.000000,3.087530,0.000000,9.078351,40.868295,0.000000,0.000000,3.856400,119.226029,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.697200,0.000000,0.000000,291.887349,8.514931,0.000000,118.945838,142.219814,0.000000,403.736157,52.118668,90.38,0.000000,113.884312,0.000000,0.000000,12.323126,19.985793,0.000000,43.596602,16.110111,0.000000,0.000000,0,0,0,0,0

